date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_798,Gap_Up_aVWAP_780,Gap_Up_aVWAP_774,Gap_Down_aVWAP_852,Gap_Down_aVWAP_786,Gap_Down_aVWAP_768,Gap_Down_aVWAP_762,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_732,Gap_Down_aVWAP_726,Gap_Down_aVWAP_690,Gap_Down_aVWAP_684,aVWAP_OB_bull_421,aVWAP_OB_bear_725,aVWAP_OB_bear_166,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,83.985,84.07,83.66,84.03,49645.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159831683036958,-48.49335481127488,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-244329.0,-18655.11339269562,False,False,False,False,82678.59005671935,False,False,False,False
2025-02-10 20:00:00+00:00,84.03,84.105,83.65,83.92,73224.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8074913388763445,-48.49335481127488,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-317553.0,-23289.189154049178,False,False,False,False,82532.0072651423,False,False,False,False
2025-02-11 15:00:00+00:00,83.415,83.52,82.87,83.225,40745.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017932784046194,-48.49335481127488,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-358298.0,-28483.124205924385,False,False,False,False,81884.14668738816,False,False,False,False
2025-02-11 16:00:00+00:00,83.21,83.66,83.135,83.46,17917.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.484924227328623,-48.49335481127488,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-340381.0,-33318.75018722788,False,False,False,False,80892.40797905654,False,False,False,False
2025-02-11 17:00:00+00:00,83.445,83.65,83.27,83.57,23436.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.490409352381068,-45.86770961017342,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-316945.0,-37716.056385875505,False,False,False,False,80001.61095612543,False,False,False,False
2025-02-11 18:00:00+00:00,83.59,83.72,83.53,83.635,10516.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32985135807243,-42.72200674641935,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-306429.0,-41882.1485349317,False,False,False,False,78924.314662232,False,False,False,False
2025-02-11 19:00:00+00:00,83.64,84.23,83.6,83.97,32228.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21753217607567,-36.94501273687662,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-274201.0,-45483.99119330485,False,False,False,False,78200.34079149972,False,False,False,False
2025-02-11 20:00:00+00:00,83.97,84.17,83.7,83.75,46032.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.079890567400888,-34.15322794558057,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-320233.0,-49743.66574844741,False,False,False,False,77701.60682574003,False,False,False,False
2025-02-12 15:00:00+00:00,81.115,81.97,80.93,81.535,36948.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89695097173735,-34.15322794558057,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-357181.0,-54510.13604692109,False,False,False,False,77069.76796022468,False,False,False,False
2025-02-12 16:00:00+00:00,81.545,81.745,81.11,81.685,26085.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.894139074135722,-34.15322794558057,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-331096.0,-58798.28897642619,False,False,False,False,76279.30644146151,False,False,False,False
2025-02-12 17:00:00+00:00,81.685,82.34,81.605,81.905,33571.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.893626441674456,-34.15322794558057,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-297525.0,-62499.478294621134,False,False,False,False,75617.16215554737,False,False,False,False
2025-02-12 18:00:00+00:00,81.905,81.97,81.45,81.545,30403.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.831801603781003,-34.15322794558057,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-327928.0,-66614.64917377429,False,False,False,False,74916.16739344585,False,False,False,False
2025-02-12 19:00:00+00:00,81.545,81.785,81.34,81.69,27687.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.948317065197287,-34.15322794558057,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-300241.0,-70236.76314007236,False,False,False,False,74183.93224005909,False,False,False,False
2025-02-12 20:00:00+00:00,81.69,81.85,81.605,81.78,43024.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.443429948742914,-33.192719562535196,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-257217.0,-73135.68154100147,False,False,False,False,73700.832515407,False,False,False,False
2025-02-13 15:00:00+00:00,79.63,80.145,79.2,79.305,115343.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40776297319227,-33.192719562535196,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-372560.0,-77777.91903648982,False,False,False,False,74346.44751516813,False,False,False,False
2025-02-13 16:00:00+00:00,79.305,79.75,79.27,79.37,50055.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78431891640242,-33.192719562535196,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-322505.0,-81572.1373460016,False,False,False,False,73969.83592578568,False,False,False,False
2025-02-13 17:00:00+00:00,79.37,79.54,79.21,79.25,32295.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56645077035872,-28.303412431910573,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-354800.0,-85808.22823986203,False,False,False,False,73323.7144385642,False,False,False,False
2025-02-13 18:00:00+00:00,79.245,79.26,78.81,78.935,44062.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.395077034124556,-29.68557551361193,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-398862.0,-90661.77508885642,False,False,False,False,72870.04444726864,False,False,False,False
2025-02-13 19:00:00+00:00,78.935,79.14,78.9,78.945,41802.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.692939449925344,-30.649178418580764,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-357060.0,-94791.98012623849,False,False,False,False,72388.36933955904,False,False,False,False
2025-02-13 20:00:00+00:00,78.945,79.04,78.7,78.86,120454.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.112631130520448,-31.525108996597485,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-477514.0,-100725.65485296346,False,False,False,False,73133.5729156899,False,False,False,False
2025-02-14 15:00:00+00:00,78.765,79.035,78.44,78.605,32244.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.385698044445174,-32.54303741449208,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-509758.0,-107067.24159942915,False,False,False,False,72499.62604877997,False,False,False,False
2025-02-14 16:00:00+00:00,78.625,78.94,78.5,78.53,35094.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.800051580853859,-33.41920682573114,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-544852.0,-113854.60219478683,False,False,False,False,71919.69386197718,False,False,False,False
2025-02-14 17:00:00+00:00,78.53,78.595,78.26,78.265,31427.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.054140301588351,-34.427691327301254,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-576279.0,-121023.97270339479,False,False,False,False,71291.90015869073,False,False,False,False
2025-02-14 18:00:00+00:00,78.26,78.55,78.21,78.37,27063.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.727708556915344,-34.427691327301254,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-549216.0,-127662.6087855127,False,False,False,False,70606.18077638544,False,False,False,False
2025-02-14 19:00:00+00:00,78.36,78.37,77.845,78.0,31946.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54471389670623,-34.44581183554554,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-581162.0,-134693.60709891559,False,False,False,False,70006.79812868954,False,False,False,False
2025-02-14 20:00:00+00:00,78.0,78.12,77.825,77.86,100979.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.93500000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.202544143199109,-35.0452010767482,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-682141.0,-143181.16357800216,False,False,False,False,70486.98730498893,False,False,False,False
2025-02-17 15:00:00+00:00,77.86,77.86,77.86,77.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.93500000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.974430974194362,-35.525213592179725,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-682141.0,-151537.13003415716,False,False,False,False,69394.16579638445,False,False,False,False
2025-02-17 16:00:00+00:00,77.86,77.86,77.86,77.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.93500000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.822355528191196,-35.92331129264075,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-682141.0,-159763.54662277488,False,False,False,False,68318.28725690562,False,False,False,False
2025-02-17 17:00:00+00:00,77.86,77.86,77.86,77.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.93500000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.720971897522418,-36.2621841302624,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-682141.0,-167862.4218689334,False,False,False,False,67259.08900486057,False,False,False,False
2025-02-17 18:00:00+00:00,77.86,77.86,77.86,77.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.93500000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6533828104099,-36.555681160002116,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-682141.0,-175835.73315778712,False,False,False,False,66216.31243114179,False,False,False,False
2025-02-17 19:00:00+00:00,77.86,77.86,77.86,77.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.93500000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.608323419001554,-36.81245313673455,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-682141.0,-183685.4272173563,False,False,False,False,65189.70293608533,False,False,False,False
2025-02-17 20:00:00+00:00,77.86,77.86,77.86,77.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.93500000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.578283824729324,-37.03815376395753,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-682141.0,-191413.4205938314,False,False,False,False,64179.00986730881,False,False,False,False
2025-02-18 15:00:00+00:00,81.86,82.68,81.85,82.27,74998.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.78107270647112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.028580722281134,-18.519445821246187,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-607143.0,-197858.84042958595,False,False,False,False,64346.7461484358,False,False,False,False
2025-02-18 16:00:00+00:00,82.27,82.285,81.7,82.06,38142.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,80.17901242611197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54548901090425,-6.697564344361368,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-645285.0,-204795.6801128482,False,False,False,False,63940.471014351526,False,False,False,False
2025-02-18 17:00:00+00:00,82.065,82.065,81.68,81.865,19039.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,80.31709352313311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.150478222764626,-0.4281690789889083,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-664324.0,-211920.150188618,False,False,False,False,63244.32417691971,False,False,False,False
2025-02-18 18:00:00+00:00,81.865,82.15,81.78,81.92,22639.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,80.46161190970446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99252198573755,3.678036074004595,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-641685.0,-218583.17111592623,False,False,False,False,62614.784267200026,False,False,False,False
2025-02-18 19:00:00+00:00,81.92,82.125,81.89,81.93,40050.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,80.66738784461789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.90844141660905,6.504006287871434,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-601635.0,-224521.95916064054,False,False,False,False,62264.94265065429,False,False,False,False
2025-02-18 20:00:00+00:00,81.93,82.47,81.87,82.34,45242.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,80.87421038204106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39024234445952,9.396237029203377,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-556393.0,-229667.24661551433,False,False,False,False,62001.021059171275,False,False,False,False
2025-02-19 15:00:00+00:00,82.73,83.405,82.695,83.39,23493.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.02171729542326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42053258798776,13.125933541617187,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-532900.0,-234368.5296137234,False,False,False,False,61403.99747685854,False,False,False,False
2025-02-19 16:00:00+00:00,83.265,83.56,83.05,83.16,19686.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.13621346299979,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.57268580407583,14.462275410038032,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-552586.0,-239302.1338057587,False,False,False,False,60757.20681830259,False,False,False,False
2025-02-19 17:00:00+00:00,83.16,83.63,83.08,83.43,23376.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.26488150199684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.81881012070261,16.186084448256622,True,False,True,False,True,0.010998269185151344,0,,,False,False,False,False,,,False,False,False,False,-529210.0,-243796.8294056694,False,False,False,False,60177.653224220376,False,False,False,False
2025-02-19 18:00:00+00:00,83.44,83.44,83.075,83.145,28586.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.39299973637759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6523303785034,16.186084448256622,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-557796.0,-248665.03360093036,False,False,False,False,59687.860150976645,False,False,False,False
2025-02-19 19:00:00+00:00,83.14,83.555,83.08,83.17,37025.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.53971604455666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.93724058963241,16.186084448256622,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-520771.0,-252883.7307544043,False,False,False,False,59336.497978093284,False,False,False,False
2025-02-19 20:00:00+00:00,83.17,83.575,83.14,83.375,70350.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.77571732538638,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.99725484545218,16.710325058172856,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-450421.0,-255946.32407604143,False,False,False,False,59507.24994742517,False,False,False,False
2025-02-20 15:00:00+00:00,83.07,83.54,82.81,83.41,22333.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.83402688987132,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.13268842473879,17.78288542971717,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-428088.0,-258615.18726866093,False,False,False,False,58930.90498699997,False,False,False,False
2025-02-20 16:00:00+00:00,83.37,83.43,83.18,83.195,21247.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.8859265620432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.27471211496429,17.78288542971717,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-449335.0,-261572.08359007703,False,False,False,False,58346.658398054235,False,False,False,False
2025-02-20 17:00:00+00:00,83.175,83.45,83.14,83.33,19058.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.9305892879038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.53919329275736,17.78288542971717,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-430277.0,-264187.6636894557,False,False,False,False,57737.5319112627,False,False,False,False
