date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_894,Gap_Up_aVWAP_864,Gap_Up_aVWAP_846,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_780,Gap_Up_aVWAP_732,Gap_Up_aVWAP_726,Gap_Up_aVWAP_678,Gap_Up_aVWAP_648,Gap_Down_aVWAP_888,Gap_Down_aVWAP_870,Gap_Down_aVWAP_828,Gap_Down_aVWAP_774,Gap_Down_aVWAP_750,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_690,Gap_Down_aVWAP_684,Gap_Down_aVWAP_612,aVWAP_OB_bull_774,aVWAP_OB_bull_603,aVWAP_OB_bull_372,aVWAP_OB_bear_151,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,21.615,21.705,21.61,21.685,300.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.334620873170806,-2.227490508022491,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1317.0,-143.72537442086647,False,False,False,False,575.6958984537765,False,False,False,False
2025-02-04 20:00:00+00:00,21.68,21.705,21.645,21.675,8886.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1912997363894,-0.2965811031316079,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10203.0,-299.6831205538763,False,False,False,False,704.5378225087568,False,False,False,False
2025-02-05 15:00:00+00:00,21.68,21.735,21.585,21.675,10.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.429085645201795,1.2844489950506528,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10203.0,-453.22291713443633,False,False,False,False,693.7697942528071,False,False,False,False
2025-02-05 16:00:00+00:00,21.675,21.715,21.665,21.685,635.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.826150906396244,3.167269477328418,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-9568.0,-594.537290512197,False,False,False,False,692.8586346519884,False,False,False,False
2025-02-05 17:00:00+00:00,21.68,21.69,21.665,21.675,300.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.647286272977894,3.667756979224265,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9868.0,-738.3119061631708,False,False,False,False,686.7678031069962,False,False,False,False
2025-02-05 18:00:00+00:00,21.675,21.735,21.675,21.705,5.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.36646064428129,6.008980451748556,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9863.0,-879.7799386257573,False,False,False,False,676.1977596479729,False,False,False,False
2025-02-05 19:00:00+00:00,21.705,21.745,21.705,21.715,180.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.07055380050403,8.275074924831706,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9683.0,-1016.2639705850478,False,False,False,False,668.5047711262989,False,False,False,False
2025-02-05 20:00:00+00:00,21.715,21.755,21.715,21.745,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.72536948746021,11.335909040909826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7660.0,-1119.2676299558223,False,False,False,False,689.5046971553486,False,False,False,False
2025-02-06 15:00:00+00:00,21.795,21.835,21.77,21.785,1.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.796666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.07871930244764,14.90935408689856,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7659.0,-1220.6588294913909,False,False,False,False,678.8302057265835,False,False,False,False
2025-02-06 16:00:00+00:00,21.785,21.835,21.775,21.785,700.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.7983321445554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.31428584577259,17.348999532353815,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7659.0,-1320.4780724450127,False,False,False,False,679.1584195912876,False,False,False,False
2025-02-06 17:00:00+00:00,21.785,21.805,21.755,21.785,84.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.79654769487413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.80466354132255,19.09956140824893,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7659.0,-1418.749730236563,False,False,False,False,669.9311572720429,False,False,False,False
2025-02-06 18:00:00+00:00,21.78,21.8,21.755,21.765,369.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.789121512814383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.77187928638794,19.09956140824893,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8028.0,-1521.2187266670037,False,False,False,False,665.2655579344918,False,False,False,False
2025-02-06 19:00:00+00:00,21.765,21.77,21.675,21.715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.789121512814383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.72924391090831,23.500095839806335,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8028.0,-1622.0990564861197,False,False,False,False,654.951363237833,False,False,False,False
2025-02-06 20:00:00+00:00,21.715,21.795,21.715,21.78,651.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.77981804618034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.19538636417279,22.938993702476324,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-7377.0,-1711.3223269281953,False,False,False,False,654.8901017922851,False,False,False,False
2025-02-07 15:00:00+00:00,21.69,21.725,21.565,21.62,667.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.70634544771853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6788895471619,14.08696573565389,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8044.0,-1809.503376123107,False,False,False,False,655.0778521520947,False,False,False,False
2025-02-07 16:00:00+00:00,21.625,21.695,21.565,21.615,500.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.674984511006976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.15112308005732,8.340912931840705,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8544.0,-1913.9141764932915,False,False,False,False,652.6735443667908,False,False,False,False
2025-02-07 17:00:00+00:00,21.61,21.685,21.6,21.655,315.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.67428232777407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.237149074638914,6.791041477399304,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8229.0,-2011.8224838344809,False,False,False,False,647.438295616918,False,False,False,False
2025-02-07 18:00:00+00:00,21.655,21.695,21.645,21.645,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.675171929214493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4924383359536,5.11167174909739,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8629.0,-2114.414383309915,False,False,False,False,643.6020429716945,False,False,False,False
2025-02-07 19:00:00+00:00,21.645,21.685,21.645,21.66,8.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.675180652444954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.29298607552074,4.629213624827429,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8621.0,-2215.291679692707,False,False,False,False,633.7477477318232,False,False,False,False
2025-02-07 20:00:00+00:00,21.665,21.675,21.635,21.655,682.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.67304349040328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8744631239248,3.7379701135630796,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9303.0,-2325.178630395146,False,False,False,False,634.4958446662135,False,False,False,False
2025-02-10 15:00:00+00:00,21.62,21.69,21.595,21.655,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.67304349040328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.595447822860834,2.869774904832198,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9303.0,-2433.361907443283,False,False,False,False,624.6586997876676,False,False,False,False
2025-02-10 16:00:00+00:00,21.655,21.655,21.595,21.625,821.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.664251684791118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.545664323876096,0.3569215315602463,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10124.0,-2552.59660655269,False,False,False,False,627.7027509537502,False,False,False,False
2025-02-10 17:00:00+00:00,21.625,21.645,21.605,21.635,11.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.66416683121354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0770476319012,-0.633648499068336,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10113.0,-2669.8121630402447,False,False,False,False,618.1414679932269,False,False,False,False
2025-02-10 18:00:00+00:00,21.635,21.68,21.635,21.665,800.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.664356559141964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.28227359146901,-0.633648499068336,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9313.0,-2772.8073233031864,False,False,False,False,620.960980117363,False,False,False,False
2025-02-10 19:00:00+00:00,21.665,21.685,21.655,21.665,13.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.66437967855366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.752424231180875,-0.633648499068336,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-9313.0,-2874.205659376005,False,False,False,False,611.5352284876363,False,False,False,False
2025-02-10 20:00:00+00:00,21.665,21.695,21.63,21.66,1836.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.66450736006683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28864708305421,-0.633648499068336,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-11149.0,-3002.497044501958,False,False,False,False,630.5191784335644,False,False,False,False
2025-02-11 15:00:00+00:00,21.635,21.675,21.595,21.675,118.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.66426336008157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07377004310577,-0.633648499068336,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-11031.0,-3126.969958540687,False,False,False,False,622.5731446594007,False,False,False,False
2025-02-11 16:00:00+00:00,21.675,21.725,21.675,21.725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.66426336008157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.00872708408811,-1.06368371227817,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-11031.0,-3249.513059958661,False,False,False,False,612.9208478429758,False,False,False,False
2025-02-11 17:00:00+00:00,21.725,21.745,21.685,21.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.66426336008157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.35960623824647,-0.6226666773281053,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-11031.0,-3370.156268331395,False,False,False,False,603.4181990392087,False,False,False,False
2025-02-11 18:00:00+00:00,21.695,21.73,21.685,21.71,19.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.664393706998244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.672783256703745,0.8161717996131159,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-11012.0,-3488.634465721606,False,False,False,False,594.357451767283,False,False,False,False
2025-02-11 19:00:00+00:00,21.71,21.765,21.705,21.745,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.66864252274474,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.75904233970172,3.8684927660246444,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10612.0,-3599.0742414468523,False,False,False,False,591.3441579414337,False,False,False,False
2025-02-11 20:00:00+00:00,21.745,21.795,21.745,21.78,3596.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.717775317882655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.59068641686228,7.490874023800906,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7016.0,-3652.049834602715,False,False,False,False,637.9279694462175,False,False,False,False
2025-02-12 15:00:00+00:00,21.55,21.62,21.515,21.59,119.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.715386227522004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.880354124336804,9.781135455334223,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-7135.0,-3706.049061973215,False,False,False,False,629.8825745710824,False,False,False,False
2025-02-12 16:00:00+00:00,21.585,21.595,21.505,21.585,300.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.684710544739033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.902821613289035,4.67794506243041,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7435.0,-3763.8622548108397,False,False,False,False,624.7681160506004,False,False,False,False
2025-02-12 17:00:00+00:00,21.58,21.66,21.565,21.645,300.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.68706365312805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32002206531209,4.441999486897629,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7135.0,-3816.1279562866403,False,False,False,False,619.7329514606686,False,False,False,False
2025-02-12 18:00:00+00:00,21.645,21.645,21.615,21.62,928.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.683642245192598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.86219352031662,3.0670612419025503,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8063.0,-3881.9709337085524,False,False,False,False,624.5122855465497,False,False,False,False
2025-02-12 19:00:00+00:00,21.615,21.66,21.57,21.635,110.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.682987219126456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74254188084876,2.724229849518295,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7953.0,-3945.0876634184974,False,False,False,False,616.5353508869132,False,False,False,False
2025-02-12 20:00:00+00:00,21.635,21.655,21.6,21.625,1527.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.675954910505485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16957302115227,1.7864553151781664,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9480.0,-4030.900257784102,False,False,False,False,630.6510818809145,False,False,False,False
2025-02-13 15:00:00+00:00,21.625,21.685,21.625,21.645,392.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.675531005229896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05964223913115,1.7864553151781664,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9088.0,-4109.30490495024,False,False,False,False,626.9510651075669,False,False,False,False
2025-02-13 16:00:00+00:00,21.645,21.705,21.635,21.685,143.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.67574166350026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.965320517625216,1.7864553151781664,False,True,False,False,True,3.703599290361492,0,,,False,False,False,False,,,False,False,False,False,-8945.0,-4184.276921927755,False,False,False,False,619.4479478190775,False,False,False,False
2025-02-13 17:00:00+00:00,21.685,21.735,21.675,21.69,164.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.676408850425265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.17918602902216,1.7864553151781664,False,True,False,False,True,4.06662015625772,0,,,False,False,False,False,,,False,False,False,False,-8781.0,-4255.543946393992,False,False,False,False,612.3867393257584,False,False,False,False
2025-02-13 18:00:00+00:00,21.69,21.725,21.68,21.725,837.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.680009467902764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5242358673047,-1.3050008875305252,False,False,True,False,True,6.555890274748553,0,,,False,False,False,False,,,False,False,False,False,-7944.0,-4312.729311566178,False,False,False,False,615.8691154602427,False,False,False,False
2025-02-13 19:00:00+00:00,21.725,21.8,21.715,21.765,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.68754731408217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.56055153001077,2.5609988378051582,True,False,True,False,True,9.246829813421371,0,,,False,False,False,False,,,False,False,False,False,-6944.0,-4353.524205960501,False,False,False,False,621.8246330500064,False,False,False,False
2025-02-13 20:00:00+00:00,21.765,21.825,21.76,21.815,1438.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.700107450019118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.077802164108626,6.757504316264409,True,False,True,False,True,12.386746119248404,0,,,False,False,False,False,,,False,False,False,False,-5506.0,-4371.392047728555,False,False,False,False,634.4785147081458,False,False,False,False
2025-02-14 15:00:00+00:00,21.94,21.95,21.855,21.86,1.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.72700906865733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41451850085889,10.70808403364471,True,False,True,False,True,15.017280378099457,0,,,False,False,False,False,,,False,False,False,False,-5505.0,-4388.967364818034,False,False,False,False,624.6571423870893,False,False,False,False
2025-02-14 16:00:00+00:00,21.855,21.905,21.81,21.855,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.72700906865733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.86161570190441,12.931601456877466,True,False,True,False,True,14.590532645830748,0,,,False,False,False,False,,,False,False,False,False,-5505.0,-4406.270196371243,False,False,False,False,614.9725355283747,False,False,False,False
