date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_443,Gap_Up_aVWAP_442,Gap_Up_aVWAP_439,Gap_Up_aVWAP_436,Gap_Up_aVWAP_432,Gap_Up_aVWAP_430,Gap_Up_aVWAP_425,Gap_Up_aVWAP_421,Gap_Up_aVWAP_419,Gap_Up_aVWAP_415,Gap_Down_aVWAP_444,Gap_Down_aVWAP_441,Gap_Down_aVWAP_438,Gap_Down_aVWAP_435,Gap_Down_aVWAP_434,Gap_Down_aVWAP_433,Gap_Down_aVWAP_431,Gap_Down_aVWAP_429,Gap_Down_aVWAP_420,Gap_Down_aVWAP_411,aVWAP_OB_bull_352,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-01 17:00:00+00:00,21.02,21.02,21.02,21.02,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,87.0,9.013877567135099,False,False,False,False,138.93828782328671,False,False,False,False
2024-01-02 17:00:00+00:00,21.02,21.02,21.02,21.02,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,87.0,10.22296473663688,False,False,False,False,136.78420584153034,False,False,False,False
2024-01-03 17:00:00+00:00,21.02,21.02,21.02,21.02,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,87.0,11.413306368627007,False,False,False,False,134.66352047964614,False,False,False,False
2024-01-04 17:00:00+00:00,21.02,21.02,21.02,21.02,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,87.0,12.58519309159403,False,False,False,False,132.57571396058185,False,False,False,False
2024-01-05 17:00:00+00:00,21.02,21.02,21.02,21.02,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,87.0,13.738911028158464,False,False,False,False,130.5202765348364,False,False,False,False
2024-01-08 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.85798452284983,25.572186070564854,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,14.8747418649312,False,False,False,False,128.4967063560017,False,False,False,False
2024-01-09 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.76330753808305,10.915497712903758,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,15.992962921288857,False,False,False,False,126.50450935823424,False,False,False,False
2024-01-10 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.70018954823853,2.0129166363985007,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,17.09384721708283,False,False,False,False,124.54319913562595,False,False,False,False
2024-01-11 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.65811088834218,-3.5747196164974824,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,18.177663539298596,False,False,False,False,122.6122968234457,False,False,False,False
2024-01-12 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.296725115077948,-7.2998104517614735,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,19.24467650768156,False,False,False,False,120.71133098122174,False,False,False,False
2024-01-15 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.722467932901793,-10.005551732726275,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,20.29514663934541,False,False,False,False,118.8398374776369,False,False,False,False
2024-01-16 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33962981145102,-12.165135078631586,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,21.329330412378813,False,False,False,False,116.99735937720843,False,False,False,False
2024-01-17 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75107106381717,-14.03176429954965,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,22.34748032846596,False,False,False,False,115.18344682872457,False,False,False,False
2024-01-18 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69203189872794,-15.731551236497182,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,23.349844974536254,False,False,False,False,113.39765695541101,False,False,False,False
2024-01-19 17:00:00+00:00,20.96,20.96,20.96,20.96,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98600578866845,-17.32010998413103,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,87.0,24.33666908345817,False,False,False,False,111.63955374679998,False,False,False,False
2024-01-22 17:00:00+00:00,20.96,20.96,20.89,20.89,23.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.91333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.839678544776746,-23.024380760769173,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,64.0,24.95160444650533,False,False,False,False,110.26529709956277,False,False,False,False
2024-01-23 17:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.91333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.836376243807608,-27.46987432037728,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,64.0,25.557005927954854,False,False,False,False,108.55575760964707,False,False,False,False
2024-01-24 17:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.91333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.167508043161515,-30.622608083920312,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,64.0,26.153021339924543,False,False,False,False,106.87272260794711,False,False,False,False
2024-01-25 17:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.91333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38826257606412,-32.981998319478734,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,64.0,26.739796202871446,False,False,False,False,105.21578117216498,False,False,False,False
2024-01-26 17:00:00+00:00,20.84,20.91,20.84,20.895,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.91333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24029949788437,-43.67816108276146,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,64.0,27.3174737811215,False,False,False,False,103.5845287508911,False,False,False,False
2024-01-29 17:00:00+00:00,20.895,20.895,20.895,20.895,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.91333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47499077909787,-36.914982251204236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,64.0,27.886195117848295,False,False,False,False,101.97856706483077,False,False,False,False
2024-01-30 17:00:00+00:00,20.895,20.99,20.895,20.99,305.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.95601930894309,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.42128242239268,-24.20948881880684,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,369.0,33.1747812400522,False,False,False,False,105.12618618010471,False,False,False,False
2024-01-31 17:00:00+00:00,20.99,21.04,20.99,21.04,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.984410903981022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07404314633352,-14.010884172586444,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,569.0,41.48214897276456,False,False,False,False,106.59709802227363,False,False,False,False
2024-02-01 17:00:00+00:00,21.04,21.04,21.04,21.04,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.984410903981022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.84255029562742,-7.386490535206221,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,569.0,49.66072030652015,False,False,False,False,104.94442983588179,False,False,False,False
2024-02-02 17:00:00+00:00,21.04,21.04,21.04,21.04,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.984410903981022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02155506182335,-2.8484572600212914,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,569.0,57.71249208471363,False,False,False,False,103.31738441206967,False,False,False,False
2024-02-05 17:00:00+00:00,21.04,21.04,21.04,21.04,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.984410903981022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.47422490595397,0.4835243383230079,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,569.0,65.63943019192737,False,False,False,False,101.71556449870425,False,False,False,False
2024-02-06 17:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.984410903981022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.751589305362856,0.4835243383230079,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,569.0,73.44347003391299,False,False,False,False,100.13857900260031,False,False,False,False
2024-02-07 17:00:00+00:00,20.84,20.84,20.84,20.84,28.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.95112491003544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.93649890496878,14.044882113385299,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,569.0,81.12651701013138,False,False,False,False,99.02015142116464,False,False,False,False
2024-02-08 17:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.95112491003544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.72643863803939,8.996488785534389,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,569.0,88.69044697896655,False,False,False,False,97.48495527510008,False,False,False,False
2024-02-09 17:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.95112491003544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25306512675313,5.283117460487183,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,569.0,96.13710671572676,False,False,False,False,95.97356061967217,False,False,False,False
2024-02-12 17:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.95112491003544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.937482785895625,2.3642926595590623,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,569.0,103.46831436354495,False,False,False,False,94.4855984395222,False,False,False,False
2024-02-13 17:00:00+00:00,20.84,20.84,20.6,20.6,47.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.894500909376838,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.617278842051576,-5.2670384592923085,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,522.0,109.9571777067458,False,False,False,False,93.74938761100249,False,False,False,False
2024-02-14 17:00:00+00:00,20.6,20.67,20.6,20.67,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.831627133745627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.144759610705748,-6.536054467454491,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,622.0,117.89582611439315,False,False,False,False,93.84629633021176,False,False,False,False
2024-02-15 17:00:00+00:00,20.725,20.725,20.725,20.725,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.831627133745627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.732497642731254,-6.536054467454491,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,622.0,125.71139470176689,False,False,False,False,92.39131499175886,False,False,False,False
2024-02-16 17:00:00+00:00,20.725,20.725,20.645,20.65,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.831627133745627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.601782553978673,-6.536054467454491,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,622.0,133.40579168313485,False,False,False,False,90.95889150351454,False,False,False,False
2024-02-19 17:00:00+00:00,20.65,20.65,20.65,20.65,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.831627133745627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.514639161476953,-7.388144515104365,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,622.0,140.98089568804747,False,False,False,False,89.54867613136702,False,False,False,False
2024-02-20 17:00:00+00:00,20.65,20.72,20.65,20.72,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.816031608428023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05104535669702,-7.388144515104365,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,722.0,149.98894381691497,False,False,False,False,89.71071216033808,False,False,False,False
2024-02-21 17:00:00+00:00,20.69,20.69,20.63,20.665,900.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.731088616135512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75869799427632,-7.388144515104365,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-178.0,144.90384391277675,False,False,False,False,102.27333677800725,False,False,False,False
2024-02-22 17:00:00+00:00,20.69,20.69,20.66,20.685,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.731088616135512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22890167164632,-7.388144515104365,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-178.0,139.89758276684222,False,False,False,False,100.68770364966605,False,False,False,False
2024-02-23 17:00:00+00:00,20.71,20.76,20.71,20.76,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.732366539708664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.56006715782299,-7.388144515104365,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-78.0,136.51932566968188,False,False,False,False,100.67704157757821,False,False,False,False
2024-02-26 17:00:00+00:00,20.705,20.705,20.695,20.695,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.730723849851856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17062436067151,-7.388144515104365,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-178.0,131.64305705464804,False,False,False,False,100.66654480893358,False,False,False,False
2024-02-27 17:00:00+00:00,20.695,20.7,20.665,20.665,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.730723849851856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.627925300608155,-7.388144515104365,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-178.0,126.84238950341319,False,False,False,False,99.10582318398887,False,False,False,False
2024-02-28 17:00:00+00:00,20.665,20.665,20.665,20.665,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.730723849851856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26612592723259,-7.388144515104365,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-178.0,122.11615090646104,False,False,False,False,97.56929879353943,False,False,False,False
2024-02-29 17:00:00+00:00,20.745,20.75,20.715,20.715,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.730723849851856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.52726317325501,-7.388144515104365,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-178.0,117.46318732651591,False,False,False,False,96.05659648666285,False,False,False,False
2024-03-01 17:00:00+00:00,20.715,20.715,20.715,20.715,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.730723849851856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.034688003936616,-11.905210581768856,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-178.0,112.88236271680248,False,False,False,False,94.56734692873009,False,False,False,False
2024-03-04 17:00:00+00:00,20.715,20.715,20.71,20.71,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.730723849851856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.79698571053254,-10.714185371961825,True,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-178.0,108.37255864367376,False,False,False,False,93.1011865112304,False,False,False,False
2024-03-05 17:00:00+00:00,20.71,20.78,20.71,20.78,65.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.73192408179868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81107471452919,-6.6066728230099585,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,104.94042595152378,False,False,False,False,92.66550920097876,False,False,False,False
2024-03-06 17:00:00+00:00,20.865,20.865,20.835,20.84,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.73192408179868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77343351257631,-1.8640489344946403,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,101.56150461894201,False,False,False,False,91.22883463972327,False,False,False,False
2024-03-07 17:00:00+00:00,20.84,20.87,20.84,20.865,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,20.73192408179868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92057465700539,1.9532470512740119,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-113.0,98.23496966360958,False,False,False,False,89.8144341026733,False,False,False,False
