date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_442,Gap_Up_aVWAP_436,Gap_Up_aVWAP_434,Gap_Up_aVWAP_427,Gap_Up_aVWAP_419,Gap_Up_aVWAP_418,Gap_Up_aVWAP_416,Gap_Up_aVWAP_409,Gap_Up_aVWAP_408,Gap_Up_aVWAP_405,Gap_Down_aVWAP_437,Gap_Down_aVWAP_430,Gap_Down_aVWAP_426,Gap_Down_aVWAP_422,Gap_Down_aVWAP_417,Gap_Down_aVWAP_414,Gap_Down_aVWAP_413,Gap_Down_aVWAP_410,Gap_Down_aVWAP_399,Gap_Down_aVWAP_398,aVWAP_OB_bull_343,aVWAP_OB_bull_265,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,56.755,56.815,56.45,56.55,20718.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.973103152618386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.62164724762773,-0.6841873242779002,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10956.0,-1537.311464175427,False,False,False,False,51947.83135657266,False,False,False,False
2023-12-29 17:00:00+00:00,55.98,56.4,55.97,56.36,19798.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.698682311155004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.34683509876811,-0.6841873242779002,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8842.0,-1650.5624492269708,False,False,False,False,51449.384358796335,False,False,False,False
2024-01-01 17:00:00+00:00,56.36,56.36,56.36,56.36,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.698682311155004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.163626999528375,-0.6841873242779002,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8842.0,-1762.0576050529091,False,False,False,False,50651.71948501655,False,False,False,False
2024-01-02 17:00:00+00:00,57.27,57.705,56.755,56.995,23849.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.83990461624269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.60573520334944,-0.6841873242779002,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,15007.0,-1502.0722158272824,False,False,False,False,50236.173446489156,False,False,False,False
2024-01-03 17:00:00+00:00,56.61,57.165,56.36,56.82,40361.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.81979027431919,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.53735626726884,-0.6841873242779002,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-25354.0,-1871.8695458144564,False,False,False,False,50083.0699822025,False,False,False,False
2024-01-04 17:00:00+00:00,55.81,56.02,55.59,55.79,24699.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.64185755426515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.68132129626476,-0.6841873242779002,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-50053.0,-2618.863816421984,False,False,False,False,49689.51850961021,False,False,False,False
2024-01-05 17:00:00+00:00,56.35,56.48,55.895,56.145,16919.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.59183792180148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18987537170965,-0.6841873242779002,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-33134.0,-3091.966702989085,False,False,False,False,49181.44845519765,False,False,False,False
2024-01-08 17:00:00+00:00,55.375,55.75,55.17,55.72,17715.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.48675251051882,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49004605237637,7.222822366628328,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-50849.0,-3832.3858238729754,False,False,False,False,48693.59654116357,False,False,False,False
2024-01-09 17:00:00+00:00,53.89,53.9,53.23,53.25,63431.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.685535855628764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.871238594622255,-0.398719142065751,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-114280.0,-5544.751935130758,False,False,False,False,48922.083416494366,False,False,False,False
2024-01-10 17:00:00+00:00,53.44,53.775,53.25,53.31,75702.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,55.14763671872935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07357961704224,-5.107563705021818,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-38578.0,-6056.895315981445,False,False,False,False,49337.275921664994,False,False,False,False
2024-01-11 17:00:00+00:00,52.78,53.35,52.78,52.88,38306.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.91536159160255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17135134037152,-8.955482195783581,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-76884.0,-7154.989962245298,False,False,False,False,49166.248387995765,False,False,False,False
2024-01-12 17:00:00+00:00,51.405,51.54,50.72,51.3,82021.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.2133533684378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58248308484339,-13.445632021330965,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-158905.0,-9507.703296163974,False,False,False,False,49675.62438198032,False,False,False,False
2024-01-15 17:00:00+00:00,51.3,51.3,51.3,51.3,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,54.2133533684378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.523237581157968,-16.534648575213183,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-158905.0,-11823.940454362983,False,False,False,False,48905.459662879846,False,False,False,False
2024-01-16 17:00:00+00:00,49.835,49.88,49.13,49.425,118397.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,53.20150754415825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.876409282838516,-20.2335320695718,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-277302.0,-15939.879362047277,False,False,False,False,49982.84788516078,False,False,False,False
2024-01-17 17:00:00+00:00,48.64,48.96,48.285,48.96,88993.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.65918538628374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.144248922900353,-23.121394064884797,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-366295.0,-21371.741697519414,False,False,False,False,50587.656445080764,False,False,False,False
2024-01-18 17:00:00+00:00,49.57,50.03,49.13,50.005,53413.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.73448674952297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.843280444723273,-23.121394064884797,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-312882.0,-25891.280585929966,False,False,False,False,50631.46022112603,False,False,False,False
2024-01-19 17:00:00+00:00,50.24,51.5,50.12,51.46,57967.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.961066703490005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.474140810199373,-23.121394064884797,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-254915.0,-29442.03592568299,False,False,False,False,50745.1895200233,False,False,False,False
2024-01-22 17:00:00+00:00,50.78,51.13,50.75,51.115,43563.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.04601186261348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.243367209544928,-29.495766235913614,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-298478.0,-33613.13614388945,False,False,False,False,50633.837744519056,False,False,False,False
2024-01-23 17:00:00+00:00,51.855,51.87,51.42,51.49,22634.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.10964985046124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93257495355026,-25.83817438103357,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-275844.0,-37368.65341297643,False,False,False,False,50199.73173297612,False,False,False,False
2024-01-24 17:00:00+00:00,51.205,51.345,50.795,51.16,43389.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.15657874181933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65988491596251,-23.91299961051938,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-319233.0,-41738.64328254269,False,False,False,False,50094.13899292998,False,False,False,False
2024-01-25 17:00:00+00:00,50.305,50.625,50.195,50.53,46026.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.1310174191603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47514388494249,-23.60666588639688,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-365259.0,-46754.46276653427,False,False,False,False,50031.06707055897,False,False,False,False
2024-01-26 17:00:00+00:00,50.5,50.89,50.465,50.86,34015.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.13000900239207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58402277207547,-21.93111465383241,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-331244.0,-51165.15326627793,False,False,False,False,49782.755953185966,False,False,False,False
2024-01-29 17:00:00+00:00,50.53,51.265,50.42,51.205,33528.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.13985328023344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.60399713981833,-19.409861924751368,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-297716.0,-54987.64701408757,False,False,False,False,49530.74423298153,False,False,False,False
2024-01-30 17:00:00+00:00,51.64,51.66,51.055,51.135,28429.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.160514516192066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74981825308902,-17.737250408968528,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-326145.0,-59191.636982861404,False,False,False,False,49203.58540766399,False,False,False,False
2024-01-31 17:00:00+00:00,50.87,50.95,49.705,49.86,26755.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.131700353289354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.367488142531826,-17.737250408968528,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-352900.0,-63745.25501413487,False,False,False,False,48855.54532382423,False,False,False,False
2024-02-01 17:00:00+00:00,51.32,52.315,51.305,51.95,99687.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.45760290058441,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.357136607109496,-14.691981206068533,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-253213.0,-66682.73943252036,False,False,False,False,49643.62989244711,False,False,False,False
2024-02-02 17:00:00+00:00,51.095,51.28,50.89,51.0,39399.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.38185106800099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.411698959230165,-13.435595012891916,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-292612.0,-70185.5186661247,False,False,False,False,49484.798421246385,False,False,False,False
2024-02-05 17:00:00+00:00,50.1,50.53,50.045,50.12,28033.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.28484487503019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.301591275437424,-13.435595012891916,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-320645.0,-74068.61139998323,False,False,False,False,49152.21239921156,False,False,False,False
2024-02-06 17:00:00+00:00,50.215,50.695,50.215,50.4,48037.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.19108280289578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.38078233614142,-13.435595012891916,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-272608.0,-77146.74145579744,False,False,False,False,49134.9222844951,False,False,False,False
2024-02-07 17:00:00+00:00,49.585,49.93,49.405,49.71,54356.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.038417682398546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.98574151678734,-13.435595012891916,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-326964.0,-81019.87724718043,False,False,False,False,49215.86922582075,False,False,False,False
2024-02-08 17:00:00+00:00,48.615,49.09,48.56,49.045,33770.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.9176087451317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78669120491139,-13.435595012891916,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-360734.0,-85356.53031311561,False,False,False,False,48976.398385110355,False,False,False,False
2024-02-09 17:00:00+00:00,48.97,49.39,48.935,49.125,16262.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.873100259928016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61175381514359,-13.435595012891916,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-344472.0,-89373.82441678824,False,False,False,False,48469.19841014741,False,False,False,False
2024-02-12 17:00:00+00:00,49.97,50.34,49.97,50.055,12225.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.86140848907606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02786334828912,-13.435595012891916,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-332247.0,-93139.30000722563,False,False,False,False,47907.27285340094,False,False,False,False
2024-02-13 17:00:00+00:00,48.71,49.055,48.265,48.815,16122.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.8103550797343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.918100878930495,-13.435595012891916,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-348369.0,-97096.3496195167,False,False,False,False,47414.47792544123,False,False,False,False
2024-02-14 17:00:00+00:00,48.555,48.95,47.915,48.84,17865.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.20726731699705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26497237174207,-13.435595012891916,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-330504.0,-100715.07288122961,False,False,False,False,46956.346484736714,False,False,False,False
2024-02-15 17:00:00+00:00,49.905,50.45,49.82,50.4,70280.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.51241276066934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5344789557639,-12.192984803056433,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-260224.0,-103188.07950322605,False,False,False,False,47317.953515981106,False,False,False,False
2024-02-16 17:00:00+00:00,51.08,51.335,50.96,51.12,29426.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.607517258576365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0793308022242,-7.967609285986306,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-230798.0,-105166.52788302099,False,False,False,False,47040.55888782636,False,False,False,False
2024-02-19 17:00:00+00:00,51.12,51.12,51.12,51.12,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.607517258576365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.109232033197735,-5.243285425391413,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-230798.0,-107114.30264452453,False,False,False,False,46311.24789731742,False,False,False,False
2024-02-20 17:00:00+00:00,50.61,50.74,50.345,50.585,35175.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.627084828374414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.45896604480558,-4.9099936336431185,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-265973.0,-109577.2281849195,False,False,False,False,46138.59289115747,False,False,False,False
2024-02-21 17:00:00+00:00,50.81,50.92,50.375,50.435,40484.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.6418547184328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.225432935341495,-4.9099936336431185,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-306457.0,-112629.62774794399,False,False,False,False,46050.92478431781,False,False,False,False
2024-02-22 17:00:00+00:00,53.56,54.22,53.29,54.13,63637.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.59745956346607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2929219171389,1.7213830164186987,True,False,True,False,True,2.570807296136252,0,,,False,False,False,False,,,False,False,False,False,-242820.0,-114648.0831316968,False,False,False,False,46323.57711324312,False,False,False,False
2024-02-23 17:00:00+00:00,53.13,53.59,53.075,53.235,49396.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.685806437455575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.50057995083133,3.685721585008814,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-292216.0,-117401.07409089529,False,False,False,False,46371.21157660369,False,False,False,False
2024-02-26 17:00:00+00:00,53.01,53.76,52.82,53.565,18671.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.72580997272631,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.475136282964975,5.539692160896514,True,False,True,False,True,0.7992517266339441,0,,,False,False,False,False,,,False,False,False,False,-273545.0,-119821.91015150156,False,False,False,False,45941.750932005176,False,False,False,False
2024-02-27 17:00:00+00:00,53.23,53.66,53.09,53.17,32976.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.78657613198716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.62936971042228,5.838745126493421,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-306521.0,-122716.46968403642,False,False,False,False,45740.73153771052,False,False,False,False
2024-02-28 17:00:00+00:00,53.395,53.73,52.78,52.8,26857.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.82142449638262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6344410647678,5.838745126493421,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-333378.0,-125982.53992149323,False,False,False,False,45447.96050611811,False,False,False,False
2024-02-29 17:00:00+00:00,52.315,52.61,52.035,52.26,35259.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.812222259185454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.40162063364003,5.838745126493421,True,False,True,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-368637.0,-129744.62457387317,False,False,False,False,45289.99212617829,False,False,False,False
2024-03-01 17:00:00+00:00,53.1,53.1,52.09,52.215,54410.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,51.826144804990136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.778755110001086,5.838745126493421,True,False,True,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-423047.0,-134291.94822389065,False,False,False,False,45431.38759709025,False,False,False,False
