date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_444,Gap_Up_aVWAP_442,Gap_Up_aVWAP_441,Gap_Up_aVWAP_433,Gap_Up_aVWAP_429,Gap_Up_aVWAP_427,Gap_Up_aVWAP_419,Gap_Up_aVWAP_412,Gap_Up_aVWAP_409,Gap_Up_aVWAP_402,Gap_Down_aVWAP_439,Gap_Down_aVWAP_438,Gap_Down_aVWAP_437,Gap_Down_aVWAP_426,Gap_Down_aVWAP_423,Gap_Down_aVWAP_416,Gap_Down_aVWAP_407,Gap_Down_aVWAP_393,Gap_Down_aVWAP_391,Gap_Down_aVWAP_352,aVWAP_OB_bull_342,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,4.71,4.71,4.685,4.7,5001.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.703712325253303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76783129054704,-22.316369632219,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11922.0,-962.562654285053,False,False,False,False,2035.8607761251592,False,False,False,False
2023-12-29 17:00:00+00:00,4.695,4.705,4.675,4.695,3991.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.699634091166158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.078339684012704,-18.90317498938309,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15913.0,-1194.3523805752072,False,False,False,False,2066.1730121542264,False,False,False,False
2024-01-01 17:00:00+00:00,4.695,4.695,4.695,4.695,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.699634091166158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.95201194632314,-15.891890166770906,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15913.0,-1422.5484676980723,False,False,False,False,2034.139322043308,False,False,False,False
2024-01-02 17:00:00+00:00,4.675,4.705,4.645,4.65,1213.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.696558213470759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.154468813269744,-15.891890166770906,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-17126.0,-1666.0128325399628,False,False,False,False,2021.4084798410863,False,False,False,False
2024-01-03 17:00:00+00:00,4.605,4.635,4.595,4.615,5419.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.64378225660514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.73607878139758,-15.891890166770906,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22545.0,-1989.7180599424441,False,False,False,False,2074.08431736293,False,False,False,False
2024-01-04 17:00:00+00:00,4.64,4.645,4.615,4.625,5390.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.642100219652097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.70786795535625,-15.891890166770906,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-17155.0,-2224.8387101758944,False,False,False,False,2125.4938628301716,False,False,False,False
2024-01-05 17:00:00+00:00,4.665,4.665,4.635,4.645,885.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.642855188357537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.087141487841436,-15.891890166770906,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16270.0,-2442.5931487778184,False,False,False,False,2106.2613998405564,False,False,False,False
2024-01-08 17:00:00+00:00,4.665,4.705,4.66,4.705,1822.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.648286555547189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54531361885988,-15.891890166770906,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14448.0,-2628.723487556457,False,False,False,False,2101.854246354656,False,False,False,False
2024-01-09 17:00:00+00:00,4.69,4.715,4.68,4.69,130.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.64865944613927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79813696947801,-15.215761293327631,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-14578.0,-2813.983588524574,False,False,False,False,2071.282862690243,False,False,False,False
2024-01-10 17:00:00+00:00,4.7,4.725,4.695,4.72,1179.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.673036710376689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3658893385283,-10.129168736225907,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-13399.0,-2978.0923700978365,False,False,False,False,2057.449019857836,False,False,False,False
2024-01-11 17:00:00+00:00,4.68,4.7,4.68,4.695,564.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.671504741596487,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67834766260531,-8.976096201213508,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-13963.0,-3148.401015522676,False,False,False,False,2034.2947714879472,False,False,False,False
2024-01-12 17:00:00+00:00,4.715,4.725,4.71,4.715,1354.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.686014376421811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49496454190901,-6.296970160288772,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12609.0,-3295.0769687703864,False,False,False,False,2023.747565728444,False,False,False,False
2024-01-15 17:00:00+00:00,4.715,4.715,4.715,4.715,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.686014376421811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.70604246144481,-4.18331678118119,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12609.0,-3439.4788762313106,False,False,False,False,1992.3716344768402,False,False,False,False
2024-01-16 17:00:00+00:00,4.695,4.695,4.665,4.685,450.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.683176685482918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.22239341852924,-4.18331678118119,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-13059.0,-3588.618738615321,False,False,False,False,1968.4588959578193,False,False,False,False
2024-01-17 17:00:00+00:00,4.655,4.66,4.63,4.645,4486.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.662318850614781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27805049860067,-4.18331678118119,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-17545.0,-3804.9967426677968,False,False,False,False,2007.490540981729,False,False,False,False
2024-01-18 17:00:00+00:00,4.64,4.64,4.61,4.61,1870.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.6489897520390375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.819397550610006,3.4446966956748355,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19415.0,-4047.01229704504,False,False,False,False,2005.3589046874386,False,False,False,False
2024-01-19 17:00:00+00:00,4.62,4.655,4.615,4.65,13200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.646633555041918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08871916491698,3.292484038674935,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6215.0,-4080.624509493954,False,False,False,False,2178.919231746548,False,False,False,False
2024-01-22 17:00:00+00:00,4.685,4.69,4.665,4.67,1946.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.648833761687438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.92019419404015,3.292484038674935,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4269.0,-4083.545059734358,False,False,False,False,2175.3080808667564,False,False,False,False
2024-01-23 17:00:00+00:00,4.645,4.65,4.625,4.645,2474.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.648207506400379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.293573757818685,3.292484038674935,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6743.0,-4124.77691927336,False,False,False,False,2179.9389633339383,False,False,False,False
2024-01-24 17:00:00+00:00,4.715,4.72,4.695,4.705,804.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.649785140454677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.20056672469219,3.292484038674935,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5939.0,-4152.9044088970295,False,False,False,False,2158.606576305505,False,False,False,False
2024-01-25 17:00:00+00:00,4.765,4.77,4.755,4.765,2250.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.657612655722378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.76939171090629,-3.1412452381707467,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3689.0,-4145.712092480021,False,False,False,False,2160.0235286108455,False,False,False,False
2024-01-26 17:00:00+00:00,4.775,4.775,4.76,4.765,1277.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.66167660378696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48194170171569,0.4868481563195246,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3689.0,-4138.631284844671,False,False,False,False,2146.333241345561,False,False,False,False
2024-01-29 17:00:00+00:00,4.79,4.82,4.78,4.815,1572.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.667921310578566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.992402954460864,4.8120148039617945,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2117.0,-4107.288164149405,False,False,False,False,2137.42885000687,False,False,False,False
2024-01-30 17:00:00+00:00,4.81,4.82,4.8,4.815,5500.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.686695029574227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99937712295764,7.726918534362994,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2117.0,-4076.430983309879,False,False,False,False,2189.561736053275,False,False,False,False
2024-01-31 17:00:00+00:00,4.805,4.825,4.765,4.765,1300.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.689594867805125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.56817604176836,7.726918534362994,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3417.0,-4066.207247134532,False,False,False,False,2175.7700812307435,False,False,False,False
2024-02-01 17:00:00+00:00,4.82,4.845,4.815,4.845,300.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.690582186657556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.38309079742612,7.726918534362994,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3117.0,-4051.4908557060894,False,False,False,False,2146.6883745449954,False,False,False,False
2024-02-02 17:00:00+00:00,4.865,4.885,4.845,4.875,2147.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.698812990107077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.57707157656498,9.710562300048927,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-970.0,-4003.7158036796386,False,False,False,False,2146.693205947399,False,False,False,False
2024-02-05 17:00:00+00:00,4.855,4.865,4.845,4.845,1.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.69881627314461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.71758899746328,9.710562300048927,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-971.0,-3956.696954010187,False,False,False,False,2113.426644614881,False,False,False,False
2024-02-06 17:00:00+00:00,4.905,4.915,4.895,4.905,2159.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.707963752445371,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.23127990630694,11.10942774454334,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1188.0,-3876.9342105371607,False,False,False,False,2114.1332082642625,False,False,False,False
2024-02-07 17:00:00+00:00,4.95,4.98,4.945,4.975,447.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.710318659243218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06178731946792,14.18579272246987,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1635.0,-3791.477866187747,False,False,False,False,2088.286181779545,False,False,False,False
2024-02-08 17:00:00+00:00,4.97,4.98,4.965,4.975,387.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.712373993422606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94879226157525,16.316485795696337,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1635.0,-3707.3464264018903,False,False,False,False,2061.9096518294746,False,False,False,False
2024-02-09 17:00:00+00:00,4.985,5.02,4.985,5.015,385.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.714644990346065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.14466506864163,18.71402398460748,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2020.0,-3618.5503577755044,False,False,False,False,2035.9110525763044,False,False,False,False
2024-02-12 17:00:00+00:00,5.065,5.07,5.02,5.025,1535.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.776636908863956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.83284825790025,20.61968034268226,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3555.0,-3507.3325227712326,False,False,False,False,2028.1449897456641,False,False,False,False
2024-02-13 17:00:00+00:00,4.935,4.935,4.875,4.915,210.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.774647465900271,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.22612199182709,26.712252989001342,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3345.0,-3401.0948092398953,False,False,False,False,1999.9566953310025,False,False,False,False
2024-02-14 17:00:00+00:00,4.985,5.0,4.975,4.995,937.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.77665934082133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.56341600561667,25.131068733977003,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4282.0,-3281.9770602594317,False,False,False,False,1983.4767465661807,False,False,False,False
2024-02-15 17:00:00+00:00,4.975,5.005,4.975,4.99,1685.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.781979525511887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.16626243341763,23.66309831782253,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2597.0,-3190.830129092619,False,False,False,False,1978.8492001077902,False,False,False,False
2024-02-16 17:00:00+00:00,4.965,4.965,4.955,4.955,646.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.7831586262653465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.20394182132223,20.69181355142902,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1951.0,-3111.1118325175394,False,False,False,False,1958.1848714239484,False,False,False,False
2024-02-19 17:00:00+00:00,4.955,4.955,4.955,4.955,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.7831586262653465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.229061413258634,18.64916925621671,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1951.0,-3032.6294785250193,False,False,False,False,1927.8254160530344,False,False,False,False
2024-02-20 17:00:00+00:00,4.9,4.905,4.885,4.89,2662.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.782935994089157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.37724888939225,13.982364783243462,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-711.0,-2996.6352230440116,False,False,False,False,1939.2079677421345,False,False,False,False
2024-02-21 17:00:00+00:00,4.89,4.89,4.86,4.875,900.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.796166107566809,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.42579965177596,10.280260986206365,False,False,False,False,False,8.909870094839182,0,,,False,False,False,False,,,False,False,False,False,-1611.0,-2975.15250640767,False,False,False,False,1923.096216304272,False,False,False,False
2024-02-22 17:00:00+00:00,4.945,4.965,4.945,4.955,400.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.8006849507312825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.65974304881915,10.280260986206365,False,False,True,False,False,13.82865435514729,0,,,False,False,False,False,,,False,False,False,False,-1211.0,-2947.8013047579384,False,False,False,False,1899.4823214778492,False,False,False,False
2024-02-23 17:00:00+00:00,4.965,4.97,4.955,4.965,190.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.802360327626895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.89801561076604,10.280260986206365,False,False,True,False,True,14.40389532994121,0,,,False,False,False,False,,,False,False,False,False,-1021.0,-2917.9284163120788,False,False,False,False,1872.9787195944716,False,False,False,False
2024-02-26 17:00:00+00:00,4.975,4.975,4.945,4.955,1131.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.8083078110869915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.10702499553477,10.280260986206365,False,False,True,False,True,13.554158069871615,0,,,False,False,False,False,,,False,False,False,False,-2152.0,-2906.0535571444498,False,False,False,False,1861.4751735542472,False,False,False,False
2024-02-27 17:00:00+00:00,4.97,4.975,4.965,4.975,336.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.809920715162306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.210701561441965,10.280260986206365,False,False,True,False,True,14.7233379544857,0,,,False,False,False,False,,,False,False,False,False,-1816.0,-2889.1535019949233,False,False,False,False,1837.8243956696851,False,False,False,False
2024-02-28 17:00:00+00:00,4.97,4.97,4.94,4.945,1031.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.812831992707397,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.946935015681845,10.280260986206365,False,False,True,False,True,12.184168705499523,0,,,False,False,False,False,,,False,False,False,False,-2847.0,-2888.499959328335,False,False,False,False,1825.315490310465,False,False,False,False
2024-02-29 17:00:00+00:00,4.965,4.97,4.935,4.965,1368.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.816538236351591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19732822075365,10.280260986206365,False,False,True,False,True,13.370638164877573,0,,,False,False,False,False,,,False,False,False,False,-1479.0,-2866.647246780609,False,False,False,False,1818.2253276699926,False,False,False,False
2024-03-01 17:00:00+00:00,4.985,5.035,4.985,5.025,1368.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.823213141167536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.13497042559317,10.280260986206365,False,False,True,False,True,16.7393066961052,0,,,False,False,False,False,,,False,False,False,False,-111.0,-2823.924033652227,False,False,False,False,1811.245090031698,False,False,False,False
