date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_434,Gap_Up_aVWAP_433,Gap_Up_aVWAP_430,Gap_Up_aVWAP_428,Gap_Up_aVWAP_427,Gap_Up_aVWAP_425,Gap_Up_aVWAP_422,Gap_Up_aVWAP_421,Gap_Up_aVWAP_413,Gap_Down_aVWAP_446,Gap_Down_aVWAP_437,Gap_Down_aVWAP_435,Gap_Down_aVWAP_432,Gap_Down_aVWAP_426,Gap_Down_aVWAP_424,Gap_Down_aVWAP_420,Gap_Down_aVWAP_419,Gap_Down_aVWAP_417,Gap_Down_aVWAP_404,aVWAP_OB_bear_305,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,11.875,11.91,11.755,11.815,87975.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.654153626975198,-31.031861800700707,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-369530.0,-32827.20986646886,False,False,False,False,94541.72399633174,False,False,False,False
2023-12-29 17:00:00+00:00,12.62,12.745,12.595,12.62,68297.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.653333333333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48374067552009,-21.91738526041768,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-301233.0,-36988.53994605849,False,False,False,False,94134.82905065217,False,False,False,False
2024-01-01 17:00:00+00:00,12.62,12.62,12.62,12.62,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.653333333333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70346537455002,-15.733163622709412,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-301233.0,-41085.353280228126,False,False,False,False,92675.37433668858,False,False,False,False
2024-01-02 17:00:00+00:00,11.74,11.9,11.715,11.795,80459.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.193586163471279,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.978265602763535,-15.733163622709412,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-381692.0,-46366.076485185826,False,False,False,False,92485.97318418177,False,False,False,False
2024-01-03 17:00:00+00:00,12.25,12.445,12.085,12.365,123650.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.241132794431843,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.483005520632204,-14.97107515097833,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-258042.0,-49647.87374898139,False,False,False,False,92969.13639062857,False,False,False,False
2024-01-04 17:00:00+00:00,12.63,12.715,12.54,12.585,65880.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.313617530728438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26678724961529,-11.548900302631992,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-192162.0,-51857.39508620648,False,False,False,False,92549.14977992115,False,False,False,False
2024-01-05 17:00:00+00:00,12.63,12.735,12.595,12.65,60641.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.366271222554504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.21679835320401,-8.812691210919766,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-131521.0,-53092.48973603274,False,False,False,False,92054.44978333323,False,False,False,False
2024-01-08 17:00:00+00:00,11.76,12.005,11.755,11.87,133522.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.243493304836083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.17259462115485,-8.812691210919766,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-265043.0,-56378.5441587299,False,False,False,False,92697.35753863039,False,False,False,False
2024-01-09 17:00:00+00:00,12.07,12.105,11.97,12.065,30169.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.23293896273019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56599638571919,-8.812691210919766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-234874.0,-59145.91556712168,False,False,False,False,91727.92563880666,False,False,False,False
2024-01-10 17:00:00+00:00,11.775,11.78,11.5,11.665,105928.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.140310923506636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07413942636049,-8.812691210919766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-340802.0,-63512.676566081034,False,False,False,False,91948.08183045305,False,False,False,False
2024-01-11 17:00:00+00:00,11.98,12.205,11.98,12.15,57109.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.138056622407802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74558952446823,-8.812691210919766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-283693.0,-66926.32499141312,False,False,False,False,91407.94102688013,False,False,False,False
2024-01-12 17:00:00+00:00,12.175,12.19,12.035,12.085,43943.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.136073969786825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.478863993211945,-8.812691210919766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-327636.0,-70968.33545666252,False,False,False,False,90672.05046832384,False,False,False,False
2024-01-15 17:00:00+00:00,12.085,12.085,12.085,12.085,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.136073969786825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.967713639041094,-8.812691210919766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-327636.0,-74947.67909299333,False,False,False,False,89266.28224400873,False,False,False,False
2024-01-16 17:00:00+00:00,11.955,11.975,11.78,11.785,39547.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.121929174210639,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.385727353085485,-8.812691210919766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-367183.0,-79478.4592620942,False,False,False,False,88495.44065883031,False,False,False,False
2024-01-17 17:00:00+00:00,11.125,11.385,11.07,11.275,140337.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.992069414340312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.73293024328039,-3.218269943872791,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-507520.0,-86114.76221927103,False,False,False,False,89299.18576489495,False,False,False,False
2024-01-18 17:00:00+00:00,11.275,11.315,11.17,11.285,61827.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.947110113394292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38990578374774,-5.665833056872579,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-445693.0,-91689.61861897225,False,False,False,False,88873.26040419891,False,False,False,False
2024-01-19 17:00:00+00:00,10.875,11.14,10.82,11.1,218731.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.782247407943373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93395541082163,-8.180863577100233,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-664424.0,-100569.22143108121,False,False,False,False,90886.5586925059,False,False,False,False
2024-01-22 17:00:00+00:00,10.725,10.785,10.615,10.63,108261.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.692812163830608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.38071283608319,-11.652000429120939,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-772685.0,-110989.6210988164,False,False,False,False,91155.92987556782,False,False,False,False
2024-01-23 17:00:00+00:00,10.805,10.885,10.775,10.86,72891.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.648762642976056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.317472758411895,-11.895060305877593,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-699794.0,-120118.37115929986,False,False,False,False,90872.75266819468,False,False,False,False
2024-01-24 17:00:00+00:00,11.375,11.415,11.21,11.295,121946.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.621552283616998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.99441584863679,-11.895060305877593,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-577848.0,-127214.95455217893,False,False,False,False,91354.5084407808,False,False,False,False
2024-01-25 17:00:00+00:00,12.125,12.305,11.915,11.985,143549.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.864068313982672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73188399600276,-13.531608613303035,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-434299.0,-131975.9475048583,False,False,False,False,92163.72536417955,False,False,False,False
2024-01-26 17:00:00+00:00,11.81,11.845,11.675,11.74,112375.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.79784823579653,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.666046679717496,-10.931467910173673,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-546674.0,-138405.3746753256,False,False,False,False,92477.07845930854,False,False,False,False
2024-01-29 17:00:00+00:00,10.65,10.715,10.485,10.68,377705.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.088106694093726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.67375802457573,-10.931467910173673,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-924379.0,-150591.01227725856,False,False,False,False,96899.21677776887,False,False,False,False
2024-01-30 17:00:00+00:00,10.735,10.77,10.66,10.76,71217.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.071317458608599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18273338120633,-10.931467910173673,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-853162.0,-161483.58573032432,False,False,False,False,96501.04287423758,False,False,False,False
2024-01-31 17:00:00+00:00,10.605,10.845,10.595,10.635,78599.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.051034554813242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.67585577249838,-10.931467910173673,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-931761.0,-173425.87122287744,False,False,False,False,96223.49182192382,False,False,False,False
2024-02-01 17:00:00+00:00,11.015,11.07,10.94,10.945,60070.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.05667501342955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.804054819629535,-10.931467910173673,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-871691.0,-184251.68717291034,False,False,False,False,95662.97256887073,False,False,False,False
2024-02-02 17:00:00+00:00,11.145,11.245,11.1,11.1,56864.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.069985486342608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5766977576181,-10.931467910173673,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-814827.0,-194028.04861209003,False,False,False,False,95061.43811043863,False,False,False,False
2024-02-05 17:00:00+00:00,11.23,11.305,11.2,11.255,172831.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.113543511704597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.782840136851476,-10.931467910173673,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-641996.0,-200973.28816849174,False,False,False,False,96267.16775213725,False,False,False,False
2024-02-06 17:00:00+00:00,12.095,12.18,11.98,12.175,101188.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.19826487922279,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.92460466542562,-5.477715390776481,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-540808.0,-206242.04339068563,False,False,False,False,96343.45972497232,False,False,False,False
2024-02-07 17:00:00+00:00,11.925,12.06,11.875,12.045,119604.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.270093783733492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.13410233919207,-2.4956321483807358,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-660412.0,-213283.43806679902,False,False,False,False,96704.08825636808,False,False,False,False
2024-02-08 17:00:00+00:00,13.055,13.435,13.05,13.215,205146.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.517839109183447,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.197313140820114,3.0809017165101693,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-455266.0,-217035.10569367037,False,False,False,False,98385.35820588176,False,False,False,False
2024-02-09 17:00:00+00:00,13.32,13.6,13.285,13.595,108451.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.638775249177835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.14639900979255,7.508262216045978,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-346815.0,-219047.1970782646,False,False,False,False,98541.41466780606,False,False,False,False
2024-02-12 17:00:00+00:00,14.37,14.425,14.14,14.365,77340.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.749335727335016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96871664963452,11.819969327214181,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-269475.0,-219829.02348015198,False,False,False,False,98212.71056442923,False,False,False,False
2024-02-13 17:00:00+00:00,14.39,14.445,14.2,14.275,60486.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.828971453585362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55975519082776,14.151063168833701,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-329961.0,-221536.49598433566,False,False,False,False,97627.80032312025,False,False,False,False
2024-02-14 17:00:00+00:00,15.005,15.27,14.955,15.235,106750.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.789187935972024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91956059465542,17.34487110543118,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-223211.0,-221562.45728690407,False,False,False,False,97769.22977547497,False,False,False,False
2024-02-15 17:00:00+00:00,14.66,14.705,14.505,14.635,132797.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.831936446193843,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46882981759433,17.34487110543118,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-356008.0,-223646.88430571178,False,False,False,False,98312.29598050636,False,False,False,False
2024-02-16 17:00:00+00:00,14.29,14.34,14.115,14.165,69632.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.841734801853004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.98250769751834,17.34487110543118,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-425640.0,-226778.56051802632,False,False,False,False,97867.6402288706,False,False,False,False
2024-02-19 17:00:00+00:00,14.165,14.165,14.165,14.165,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.841734801853004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.65829295080101,17.34487110543118,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-425640.0,-229861.6836107701,False,False,False,False,96350.31247338423,False,False,False,False
2024-02-20 17:00:00+00:00,13.63,13.77,13.595,13.715,67268.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.827272961129552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.68826661906586,22.963150388774054,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-492908.0,-233939.921074169,False,False,False,False,95899.4239079054,False,False,False,False
2024-02-21 17:00:00+00:00,13.785,13.79,13.59,13.64,28132.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.82462932018381,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.647597512836825,19.881311005146713,True,False,True,False,False,6.269258150278304,0,,,False,False,False,False,,,False,False,False,False,-521040.0,-238391.08508852296,False,False,False,False,94848.76617289911,False,False,False,False
2024-02-22 17:00:00+00:00,13.26,13.475,13.25,13.41,64792.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.922180673774369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.378772819381325,16.58367126380945,True,False,True,False,False,4.687225661024357,0,,,False,False,False,False,,,False,False,False,False,-585832.0,-243777.76593986366,False,False,False,False,94382.76979812548,False,False,False,False
2024-02-23 17:00:00+00:00,14.145,14.25,14.1,14.21,80728.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,13.043313938884799,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53557372362816,16.58367126380945,True,False,True,False,False,9.231290290721173,0,,,False,False,False,False,,,False,False,False,False,-505104.0,-247829.33546017585,False,False,False,False,94171.06794079019,False,False,False,False
2024-02-26 17:00:00+00:00,14.335,14.45,14.315,14.44,89232.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,13.130665953065826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.107704212202336,16.58367126380945,True,False,True,False,False,10.455017249827367,0,,,False,False,False,False,,,False,False,False,False,-415872.0,-250434.64808870023,False,False,False,False,94094.49324403374,False,False,False,False
2024-02-27 17:00:00+00:00,15.185,15.295,15.055,15.11,59589.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,13.546826964236274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.19447854714554,16.58367126380945,True,False,True,False,True,13.837763747553218,0,,,False,False,False,False,,,False,False,False,False,-356283.0,-252075.70780825525,False,False,False,False,93559.52435652933,False,False,False,False
2024-02-28 17:00:00+00:00,14.635,14.795,14.595,14.6,109163.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,13.55950353959066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.254934088624104,16.58367126380945,True,False,True,False,True,10.362841243979002,0,,,False,False,False,False,,,False,False,False,False,-465446.0,-255383.7743538637,False,False,False,False,93801.43870759089,False,False,False,False
2024-02-29 17:00:00+00:00,14.795,14.825,14.675,14.725,61197.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,13.589732413916797,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.06677941398504,16.58367126380945,True,False,True,False,True,10.989044864867108,0,,,False,False,False,False,,,False,False,False,False,-404249.0,-257691.76234837744,False,False,False,False,93295.94353382978,False,False,False,False
2024-03-01 17:00:00+00:00,14.895,14.915,14.74,14.825,104773.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,13.647784248764955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.310983825861314,16.58367126380945,True,False,True,False,True,11.49130695916962,0,,,False,False,False,False,,,False,False,False,False,-299476.0,-258339.57998638708,False,False,False,False,93473.8823937704,False,False,False,False
