date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_444,Gap_Up_aVWAP_441,Gap_Up_aVWAP_440,Gap_Up_aVWAP_439,Gap_Up_aVWAP_437,Gap_Up_aVWAP_423,Gap_Up_aVWAP_422,Gap_Up_aVWAP_420,Gap_Up_aVWAP_419,Gap_Down_aVWAP_446,Gap_Down_aVWAP_438,Gap_Down_aVWAP_436,Gap_Down_aVWAP_432,Gap_Down_aVWAP_427,Gap_Down_aVWAP_426,Gap_Down_aVWAP_413,Gap_Down_aVWAP_412,Gap_Down_aVWAP_410,Gap_Down_aVWAP_407,aVWAP_OB_bull_362,aVWAP_OB_bear_145,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,6.985,7.03,6.875,6.875,1390.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.777168137618624,-18.742608952148778,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2238.0,-124.31303040867513,False,False,False,False,3297.6523075161485,False,False,False,False
2023-12-29 17:00:00+00:00,6.835,6.895,6.78,6.79,1016.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96449630464703,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3254.0,-172.83530900699026,False,False,False,False,3262.277853136053,False,False,False,False
2024-01-01 17:00:00+00:00,6.79,6.79,6.79,6.79,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42271508266596,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3254.0,-220.6053042161842,False,False,False,False,3211.6999019246414,False,False,False,False
2024-01-02 17:00:00+00:00,6.785,6.825,6.665,6.695,1932.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.750244533112095,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5186.0,-297.5881677167085,False,False,False,False,3191.85959336767,False,False,False,False
2024-01-03 17:00:00+00:00,6.845,6.965,6.825,6.89,1423.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.17585347468011,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3763.0,-351.31548294590675,False,False,False,False,3164.4354136255356,False,False,False,False
2024-01-04 17:00:00+00:00,6.785,6.805,6.745,6.77,3262.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06893445344234,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7025.0,-454.78345995449735,False,False,False,False,3165.948042871651,False,False,False,False
2024-01-05 17:00:00+00:00,6.855,6.875,6.805,6.865,1428.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.48147604440052,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5597.0,-534.5077473970632,False,False,False,False,3139.0031119744162,False,False,False,False
2024-01-08 17:00:00+00:00,6.665,6.72,6.635,6.715,3722.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.34307757226969,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9319.0,-670.7014257319925,False,False,False,False,3148.041823416673,False,False,False,False
2024-01-09 17:00:00+00:00,6.735,6.735,6.645,6.65,2621.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.57125315842442,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11940.0,-845.4192330849847,False,False,False,False,3139.8706323559495,False,False,False,False
2024-01-10 17:00:00+00:00,6.66,6.695,6.62,6.685,2391.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38900126858533,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9549.0,-980.3584697813416,False,False,False,False,3128.260234955082,False,False,False,False
2024-01-11 17:00:00+00:00,6.73,6.775,6.68,6.715,4322.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.14722614739526,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5227.0,-1046.197873350623,False,False,False,False,3146.767828211592,False,False,False,False
2024-01-12 17:00:00+00:00,6.7,6.715,6.665,6.68,2942.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9352225029264,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8169.0,-1156.6289140738693,False,False,False,False,3143.59313320056,False,False,False,False
2024-01-15 17:00:00+00:00,6.68,6.68,6.68,6.68,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.79388673994716,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8169.0,-1265.3478456386156,False,False,False,False,3094.8552551664425,False,False,False,False
2024-01-16 17:00:00+00:00,6.715,6.72,6.605,6.61,3090.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.18288702494159,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11259.0,-1420.2881891170864,False,False,False,False,3094.779979892544,False,False,False,False
2024-01-17 17:00:00+00:00,6.525,6.53,6.43,6.465,10204.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.664849723604334,-18.742608952148778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21463.0,-1731.027907115271,False,False,False,False,3205.0004453205665,False,False,False,False
2024-01-18 17:00:00+00:00,6.315,6.37,6.26,6.355,1979.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.328333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.938437225483433,-13.084043629511605,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23442.0,-2067.632125609608,False,False,False,False,3185.992686478387,False,False,False,False
2024-01-19 17:00:00+00:00,6.355,6.365,6.295,6.355,1668.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.3329069554885296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.454162226736166,-15.795718950451331,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23442.0,-2399.017674049769,False,False,False,False,3162.4579161453885,False,False,False,False
2024-01-22 17:00:00+00:00,6.475,6.555,6.475,6.485,2274.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.399000450374373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.675875850946337,-15.795718950451331,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21168.0,-2690.009648095509,False,False,False,False,3148.683374809801,False,False,False,False
2024-01-23 17:00:00+00:00,6.495,6.52,6.435,6.48,2584.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.423103468547913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.723432229351346,-15.795718950451331,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23752.0,-3016.5521341715476,False,False,False,False,3139.928593804998,False,False,False,False
2024-01-24 17:00:00+00:00,6.635,6.635,6.525,6.59,1859.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.451844043483854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.60638898112547,-19.078352554183006,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21893.0,-3309.2102406185004,False,False,False,False,3120.0692357615094,False,False,False,False
2024-01-25 17:00:00+00:00,6.695,6.85,6.695,6.85,2203.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.512583751094136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25711056768567,-11.12084190152531,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-19690.0,-3563.1759733220897,False,False,False,False,3105.851108075284,False,False,False,False
2024-01-26 17:00:00+00:00,6.705,6.845,6.645,6.845,4376.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.581220956540557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88421780069103,-6.204982290749655,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24066.0,-3881.049214045778,False,False,False,False,3125.543338957838,False,False,False,False
2024-01-29 17:00:00+00:00,6.775,6.855,6.76,6.82,2061.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.606212990247667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.88115378878247,-3.6393703760367444,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-26127.0,-4225.947675843518,False,False,False,False,3109.038791067019,False,False,False,False
2024-01-30 17:00:00+00:00,6.895,6.92,6.805,6.91,646.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.746746183206106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5325216040274,-0.28836578268580126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-25481.0,-4555.48337079168,False,False,False,False,3070.8521431434992,False,False,False,False
2024-01-31 17:00:00+00:00,6.855,6.915,6.805,6.805,1557.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.742103851715985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.836092885185174,-0.28836578268580126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-27038.0,-4904.049520081731,False,False,False,False,3047.381567280809,False,False,False,False
2024-02-01 17:00:00+00:00,6.865,6.915,6.755,6.755,2216.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.739401333781462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.03600912903572,-0.28836578268580126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-29254.0,-5281.568132173487,False,False,False,False,3034.4919305787807,False,False,False,False
2024-02-02 17:00:00+00:00,6.65,6.675,6.535,6.535,835.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.718493120362545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.29063324798073,-0.28836578268580126,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-30089.0,-5666.179478961495,False,False,False,False,3000.391280492288,False,False,False,False
2024-02-05 17:00:00+00:00,6.395,6.455,6.355,6.355,4975.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.528564672821396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.962512257766875,2.8999851152334344,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-35064.0,-6121.959642078371,False,False,False,False,3031.0053691668263,False,False,False,False
2024-02-06 17:00:00+00:00,6.515,6.545,6.41,6.425,729.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.527468763662557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.52781276798651,0.5727288393968593,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-34335.0,-6559.371120495761,False,False,False,False,2995.3153634433097,False,False,False,False
2024-02-07 17:00:00+00:00,6.445,6.505,6.44,6.495,900.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.5273781058552345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.606214373375664,0.36593761939254676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-33435.0,-6976.047537232261,False,False,False,False,2962.8298539325606,False,False,False,False
2024-02-08 17:00:00+00:00,6.6,6.62,6.545,6.58,1408.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.537437776482676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.58363872425541,0.36593761939254676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-32027.0,-7364.434397120132,False,False,False,False,2938.7239647243036,False,False,False,False
2024-02-09 17:00:00+00:00,6.515,6.535,6.45,6.49,3294.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.5336055685967045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2277656890966,0.36593761939254676,True,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-35321.0,-7797.869522746177,False,False,False,False,2944.2321203099737,False,False,False,False
2024-02-12 17:00:00+00:00,6.665,6.715,6.66,6.67,2188.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.55243850072097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.670617502002,0.36593761939254676,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33133.0,-8190.662243323755,False,False,False,False,2932.50759131292,False,False,False,False
2024-02-13 17:00:00+00:00,6.475,6.505,6.375,6.43,733.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.548784192421007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.97312827088803,0.36593761939254676,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33866.0,-8588.729495365247,False,False,False,False,2898.4066984243477,False,False,False,False
2024-02-14 17:00:00+00:00,6.46,6.495,6.405,6.45,1887.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.5416019897751845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.241407182416296,0.36593761939254676,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-31979.0,-8951.369348150281,False,False,False,False,2882.7259744177686,False,False,False,False
2024-02-15 17:00:00+00:00,6.685,6.78,6.665,6.77,2136.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.559574138072979,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.901591160032524,0.36593761939254676,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-29843.0,-9275.270598566556,False,False,False,False,2871.1488275275706,False,False,False,False
2024-02-16 17:00:00+00:00,6.855,6.895,6.835,6.845,1935.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.581656734768532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.933570623253786,-3.915296645941133,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-27908.0,-9564.150124170175,False,False,False,False,2856.6348922170655,False,False,False,False
2024-02-19 17:00:00+00:00,6.845,6.845,6.845,6.845,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.581656734768532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62155693206796,-1.2734024899829066,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-27908.0,-9848.550897438854,False,False,False,False,2812.3459791594364,False,False,False,False
2024-02-20 17:00:00+00:00,6.765,6.81,6.745,6.8,2504.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.599301975088309,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.43703910512713,-0.2931691351754253,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-30412.0,-10167.364061819646,False,False,False,False,2807.5654213430107,False,False,False,False
2024-02-21 17:00:00+00:00,6.975,6.99,6.885,6.945,3220.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.632773831150438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05328279896604,2.4360992752106156,True,False,True,False,True,3.3782575730912647,0,,,False,False,False,False,,,False,False,False,False,-27192.0,-10431.311905822442,False,False,False,False,2813.959755895832,False,False,False,False
2024-02-22 17:00:00+00:00,7.185,7.235,7.095,7.125,6485.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.717108861319043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.83978768684195,6.180976833839317,True,False,True,False,True,7.364477893509548,0,,,False,False,False,False,,,False,False,False,False,-20707.0,-10590.62489953062,False,False,False,False,2870.875108517602,False,False,False,False
2024-02-23 17:00:00+00:00,6.875,6.945,6.855,6.91,1337.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.723018624725792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96703560276636,6.180976833839317,True,False,True,False,True,2.1321863234303535,0,,,False,False,False,False,,,False,False,False,False,-22044.0,-10768.19660651464,False,False,False,False,2847.09409908322,False,False,False,False
2024-02-26 17:00:00+00:00,6.835,6.875,6.78,6.82,2773.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.729195131323061,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.17217284131215,6.180976833839317,True,False,True,False,False,0.09449652572408596,0,,,False,False,False,False,,,False,False,False,False,-24817.0,-10986.007511839995,False,False,False,False,2845.9453533609994,False,False,False,False
2024-02-27 17:00:00+00:00,7.025,7.095,6.975,7.025,4571.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.757115807388662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.027737088978185,6.180976833839317,True,False,True,False,False,4.4278212121189,0,,,False,False,False,False,,,False,False,False,False,-20246.0,-11129.573286850227,False,False,False,False,2872.690386642224,False,False,False,False
2024-02-28 17:00:00+00:00,7.055,7.085,6.985,7.005,6096.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.786266947311613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.22295748011726,6.180976833839317,True,False,True,False,False,3.9730046988818124,0,,,False,False,False,False,,,False,False,False,False,-26342.0,-11365.424863798286,False,False,False,False,2922.664179097383,False,False,False,False
2024-02-29 17:00:00+00:00,7.105,7.115,7.005,7.105,1593.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.7942387801992306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.623812022449734,6.180976833839317,True,False,True,False,False,5.98916376697019,0,,,False,False,False,False,,,False,False,False,False,-24749.0,-11572.922152731646,False,False,False,False,2902.049230584245,False,False,False,False
2024-03-01 17:00:00+00:00,7.235,7.24,7.155,7.18,2663.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.906774361778654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.45704776949108,7.003672270681065,True,False,True,False,True,7.456468446465095,0,,,False,False,False,False,,,False,False,False,False,-22086.0,-11735.915607728053,False,False,False,False,2898.343040962784,False,False,False,False
