date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_887,Gap_Up_aVWAP_708,Gap_Up_aVWAP_459,Gap_Up_aVWAP_379,Gap_Up_aVWAP_311,Gap_Up_aVWAP_260,Gap_Up_aVWAP_247,Gap_Up_aVWAP_189,Gap_Up_aVWAP_151,Gap_Up_aVWAP_149,Gap_Down_aVWAP_845,Gap_Down_aVWAP_844,Gap_Down_aVWAP_833,Gap_Down_aVWAP_779,Gap_Down_aVWAP_694,Gap_Down_aVWAP_611,Gap_Down_aVWAP_452,Gap_Down_aVWAP_369,Gap_Down_aVWAP_367,Gap_Down_aVWAP_340,aVWAP_OB_bear_777,aVWAP_OB_bear_394,aVWAP_OB_bear_313,aVWAP_OB_bear_261,aVWAP_OB_bear_154,aVWAP_OB_bear_96,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-24 00:00:00+00:00,7.89,7.92,7.39,7.85,246997,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.7333333333333325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15648927503421,-4.2293630737327135,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-651007,7069.132325167255,False,False,False,False,76067.4877240698,False,False,False,False
2022-01-25 00:00:00+00:00,8.02,8.18,7.49,7.82,147169,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.794316785313802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.455291169118016,-5.976226188092667,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-503838,-12966.441491505971,False,False,False,False,78855.78232312588,False,False,False,False
2022-01-26 00:00:00+00:00,8.02,8.115,7.8343,8.11,137630,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.8448996538773015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.654492431840552,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-503838,-32216.30653105476,False,False,False,False,81160.65360457193,False,False,False,False
2022-01-27 00:00:00+00:00,8.28,8.425,7.9931,8.1,79643,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.895412596241544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.96989720226436,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-424195,-47588.02000042517,False,False,False,False,81101.13777694166,False,False,False,False
2022-01-28 00:00:00+00:00,8.18,8.28,7.98,8.21,63117,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.9189219908107455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.383188680608463,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-487312,-64832.09764746732,False,False,False,False,80395.87747196355,False,False,False,False
2022-01-31 00:00:00+00:00,8.38,8.62,7.99,8.08,226823,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.02236565577114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5448561375108,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-260489,-72504.91734756665,False,False,False,False,86138.11757110224,False,False,False,False
2022-02-01 00:00:00+00:00,8.24,8.56,8.19,8.26,114274,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.056978468466427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.22367884002669,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-374763,-84358.17549079932,False,False,False,False,87241.48550949038,False,False,False,False
2022-02-02 00:00:00+00:00,8.04,8.41,8.02,8.41,75510,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.063877030684997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64823986751043,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-450273,-98707.77645194445,False,False,False,False,86781.42725421625,False,False,False,False
2022-02-03 00:00:00+00:00,8.03,8.06,7.82,8.0,60694,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.05893043358102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.213220040418285,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-510967,-114874.80482637801,False,False,False,False,85758.39089130581,False,False,False,False
2022-02-04 00:00:00+00:00,8.23,8.31,7.91,8.12,89188,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.065475170065012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05467921276761,-7.313350248760443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-421779,-126910.2634606377,False,False,False,False,85892.88536615657,False,False,False,False
2022-02-07 00:00:00+00:00,8.64,8.64,8.25,8.26,78717,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.091988784669761,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.86990928245721,-7.313350248760443,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-343062,-135386.80214845584,False,False,False,False,85611.47809689553,False,False,False,False
2022-02-08 00:00:00+00:00,9.36,9.36,8.5959,8.65,73634,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,8.145537207393541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.345252099008505,-12.3190242182405,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-269428,-140643.3197112615,False,False,False,False,85141.77307348787,False,False,False,False
2022-02-09 00:00:00+00:00,10.27,10.33,9.2,9.45,146842,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.315980709453127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.60280239538281,-4.573901273688207,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-122586,-139935.18952650612,False,False,False,False,87561.38981570404,False,False,False,False
2022-02-10 00:00:00+00:00,10.3,10.5,10.0505,10.11,88948,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.423400553384736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.194812753010034,0.4789421061789909,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-33638,-135766.67229017254,False,False,False,False,87615.76668567644,False,False,False,False
2022-02-11 00:00:00+00:00,10.41,10.5637,10.16,10.16,120241,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.467818260255118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.25770293387308,4.1264996664931815,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,86603,-127046.29298467559,False,False,False,False,88895.18759996364,False,False,False,False
2022-02-14 00:00:00+00:00,9.37,10.31,9.37,10.22,91297,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.345849282788219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.252816904590524,4.1264996664931815,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4694,-122248.16384802164,False,False,False,False,88989.3763215337,False,False,False,False
2022-02-15 00:00:00+00:00,9.41,9.66,9.29,9.52,75195,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.280402470626493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76178908943461,4.1264996664931815,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,70501,-114689.37310888353,False,False,False,False,88448.4203873559,False,False,False,False
2022-02-16 00:00:00+00:00,9.1,9.56,9.06,9.33,22823,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.259038911421253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.50329781458471,4.1264996664931815,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,47678,-108322.02514382928,False,False,False,False,85874.87448981253,False,False,False,False
2022-02-17 00:00:00+00:00,9.0,9.14,8.8786,9.0,103362,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,9.160530955669085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83037300775196,14.325115886357253,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-55684,-106257.78886367912,False,False,False,False,86560.64411766303,False,False,False,False
2022-02-18 00:00:00+00:00,8.76,8.97,8.76,8.92,56215,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,9.113544647805227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.863282300825496,11.22941765106085,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-111899,-106479.01282980935,False,False,False,False,85370.61885814683,False,False,False,False
2022-02-22 00:00:00+00:00,8.45,8.8775,8.25,8.76,76329,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.039154497473046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47720815776848,7.720479587717364,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-188228,-109684.85546393448,False,False,False,False,85016.04556959205,False,False,False,False
2022-02-23 00:00:00+00:00,8.35,8.65,8.3,8.51,48641,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.996664133187288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78314817294258,4.853289339484988,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-236869,-114672.46897515275,False,False,False,False,83589.57319431394,False,False,False,False
2022-02-24 00:00:00+00:00,8.57,8.58,8.0891,8.12,78209,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.763779460033314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5055009525695,4.171046116595662,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-158660,-116397.47019181342,False,False,False,False,83378.57032394869,False,False,False,False
2022-02-25 00:00:00+00:00,9.69,9.71,8.62,8.74,86984,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,8.939293900929227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.888905357270815,4.171046116595662,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-71676,-114643.68704703642,False,False,False,False,83519.95972300952,False,False,False,False
2022-02-28 00:00:00+00:00,10.27,10.27,9.55,9.55,67388,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.082248454757979,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.400361635557644,-6.213843815027417,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4288,-110316.01304519187,False,False,False,False,82887.33385151897,False,False,False,False
2022-03-01 00:00:00+00:00,10.98,11.06,10.22,10.27,174879,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.430112017051673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.935197066596196,-0.8990707979972115,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,170591,-99300.05174930199,False,False,False,False,86494.85017106724,False,False,False,False
2022-03-02 00:00:00+00:00,11.53,11.59,10.805,10.96,175231,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.711194602802003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7937883653382,3.702768656804757,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,345822,-81844.28501403525,False,False,False,False,89974.69918396657,False,False,False,False
2022-03-03 00:00:00+00:00,11.58,11.81,11.05,11.69,139400,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,9.884181256623647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13435988178978,6.89474320271961,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,485222,-59606.39148407309,False,False,False,False,91912.94627479142,False,False,False,False
2022-03-04 00:00:00+00:00,11.66,11.84,11.1701,11.71,175307,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.057455147871217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5342963099956,9.303704162343053,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,660529,-31365.78789646238,False,False,False,False,95183.30132283883,False,False,False,False
2022-03-07 00:00:00+00:00,12.47,12.64,11.53,11.88,360509,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.432720480796773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.66828170633454,12.494752037684115,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1021038,9904.948883791047,False,False,False,False,105588.23068272752,False,False,False,False
2022-03-08 00:00:00+00:00,11.8,13.25,11.65,13.25,338918,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.673214018973654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89067704168511,12.494752037684115,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,682120,36266.32343736787,False,False,False,False,114738.41771477742,False,False,False,False
2022-03-09 00:00:00+00:00,12.95,13.14,11.95,11.96,252351,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.855155934283792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97568026087836,12.494752037684115,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,934471,71490.03624374559,False,False,False,False,120134.98956909988,False,False,False,False
2022-03-10 00:00:00+00:00,14.15,14.27,13.0,13.19,453266,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.908202580979088,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33931944322956,15.066353864682029,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1387737,123107.56423418694,False,False,False,False,133198.95076246854,False,False,False,False
2022-03-11 00:00:00+00:00,13.81,14.09,13.19,13.99,325790,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.061683181897639,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36390829403001,15.613251828407371,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1061947,159924.79700931686,False,False,False,False,140751.54092864625,False,False,False,False
2022-03-14 00:00:00+00:00,11.46,13.97,11.16,13.82,277885,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.990427964952861,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67649457451549,15.613251828407371,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,784062,184400.76575404953,False,False,False,False,146129.3236373268,False,False,False,False
2022-03-15 00:00:00+00:00,11.86,11.97,11.43,11.43,108669,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.954896365649013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.41436242747724,23.261097636391284,False,False,True,False,False,10.96863890630177,0,,,False,False,False,False,0.11659058480209931,0.11659058480209931,False,False,False,False,892731,212178.42199898878,False,False,False,False,144660.2913378238,False,False,False,False
2022-03-16 00:00:00+00:00,11.44,12.45,10.87,12.29,263718,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.876487351590526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.493779542175744,19.455533988210888,False,False,True,False,False,8.554875792034935,0,1.0315406162464986,0.8823529411764707,False,False,False,False,0.11212161386027704,0.11435609933118818,False,False,False,False,629013,228524.8760382441,False,False,False,False,149329.22108928167,False,False,False,False
2022-03-17 00:00:00+00:00,11.99,12.47,11.15,11.69,175764,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.85510395324069,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.142051831472024,18.01960932234337,False,False,True,False,False,10.957629828226345,0,1.038839779005525,0.8953038674033151,False,False,False,False,0.12890474630876997,0.12163042281997907,False,False,False,False,804777,251122.99854654828,False,False,False,False,150365.87908578044,False,False,False,False
2022-03-18 00:00:00+00:00,12.29,12.54,11.76,11.96,134313,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.856269364220289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.90748285274627,17.47174105379014,False,False,True,False,False,12.221178130910847,0,1.0339652817661948,0.9101376473271577,False,False,False,False,0.16723090732022283,0.14443066507010094,False,False,False,False,939090,278102.0966427621,False,False,False,False,149736.35441574984,False,False,False,False
2022-03-21 00:00:00+00:00,12.42,12.4799,11.87,12.27,102847,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.859722722257356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.048226703503644,17.140970768590336,False,False,True,False,False,12.764129884135166,0,1.0316309737918687,0.9111876489098366,False,False,False,False,0.17006128549656516,0.15724597528333306,False,False,False,False,1041937,308056.40657834004,False,False,False,False,147897.5562033675,False,False,False,False
2022-03-22 00:00:00+00:00,12.49,12.7682,12.23,12.5,100333,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.870436671152692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.312247373954456,16.846976565356044,False,False,True,False,False,13.05847618056858,0,1.039946048311285,0.9082221828635269,False,False,False,False,0.20709728152713267,0.18217162840523288,False,False,False,False,1142270,340770.66514389537,False,False,False,False,146032.27948950997,False,False,False,False
2022-03-23 00:00:00+00:00,12.66,13.21,12.42,12.42,129657,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.89361362677247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92311104793381,16.846976565356044,False,False,True,False,False,13.77604571487473,0,1.0426730860881246,0.901163294484641,False,False,False,False,0.24373717482734442,0.21295440161628865,False,False,False,False,1271927,377286.59984413476,False,False,False,False,145390.11166639195,False,False,False,False
