date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_786,Gap_Up_aVWAP_768,Gap_Up_aVWAP_750,Gap_Up_aVWAP_696,Gap_Up_aVWAP_690,Gap_Up_aVWAP_684,Gap_Up_aVWAP_618,Gap_Up_aVWAP_594,Gap_Up_aVWAP_528,Gap_Up_aVWAP_486,Gap_Down_aVWAP_876,Gap_Down_aVWAP_846,Gap_Down_aVWAP_840,Gap_Down_aVWAP_810,Gap_Down_aVWAP_774,Gap_Down_aVWAP_744,Gap_Down_aVWAP_714,Gap_Down_aVWAP_654,Gap_Down_aVWAP_582,Gap_Down_aVWAP_564,aVWAP_OB_bull_483,aVWAP_OB_bull_324,aVWAP_OB_bull_252,aVWAP_OB_bull_114,aVWAP_OB_bear_857,aVWAP_OB_bear_757,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 19:00:00+00:00,4.585,4.59,4.58,4.585,18245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.76468027439157,30.175041483490503,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,29282.0,4700.435166784706,False,False,False,False,32784.664123116425,False,False,False,False
2025-02-11 20:00:00+00:00,4.585,4.605,4.585,4.6,26300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.45375474202822,30.04666775953288,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,55582.0,5489.296637067113,False,False,False,False,32684.126694851053,False,False,False,False
2025-02-12 15:00:00+00:00,4.57,4.59,4.555,4.565,63700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.40298391553554,23.634090652368954,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8118.0,5278.3307977327395,False,False,False,False,33164.99294764406,False,False,False,False
2025-02-12 16:00:00+00:00,4.565,4.595,4.565,4.595,39652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8893141052856,22.470987534041072,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,31534.0,5685.39543652758,False,False,False,False,33265.56670039376,False,False,False,False
2025-02-12 17:00:00+00:00,4.595,4.63,4.595,4.625,11129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.17519637940664,22.470987534041072,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,42663.0,6258.691631310098,False,False,False,False,32922.364115891534,False,False,False,False
2025-02-12 18:00:00+00:00,4.625,4.69,4.62,4.685,75734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9582171011505,22.470987534041072,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,118397.0,7997.270055630872,False,False,False,False,33586.110408668406,False,False,False,False
2025-02-12 19:00:00+00:00,4.685,4.715,4.665,4.705,25925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17052241987834,18.993835952024995,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,144322.0,10110.831760194735,False,False,False,False,33467.33350310766,False,False,False,False
2025-02-12 20:00:00+00:00,4.705,4.73,4.695,4.715,84875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64229062742854,21.31670532737334,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,229197.0,13507.516539106444,False,False,False,False,34264.35158833079,False,False,False,False
2025-02-13 15:00:00+00:00,4.825,4.845,4.795,4.805,47148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33777369815317,24.800368250418543,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,276345.0,17582.51628268619,False,False,False,False,34464.098075333415,False,False,False,False
2025-02-13 16:00:00+00:00,4.805,4.815,4.775,4.8,27954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16342469651514,26.56938547233885,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,248391.0,21160.94238683059,False,False,False,False,34363.166322227466,False,False,False,False
2025-02-13 17:00:00+00:00,4.795,4.805,4.76,4.76,20443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.67575209130337,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,227948.0,24366.94328005802,False,False,False,False,34147.34979009991,False,False,False,False
2025-02-13 18:00:00+00:00,4.765,4.795,4.765,4.785,5358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2841631061074,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,233306.0,27606.30850052224,False,False,False,False,33701.00328172627,False,False,False,False
2025-02-13 19:00:00+00:00,4.785,4.825,4.785,4.805,54259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.04669010427222,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,287565.0,31636.67581059166,False,False,False,False,34019.731913017335,False,False,False,False
2025-02-13 20:00:00+00:00,4.805,4.805,4.785,4.805,124848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.88837476971543,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,287565.0,35604.55680577629,False,False,False,False,35427.922115916284,False,False,False,False
2025-02-14 15:00:00+00:00,4.845,4.86,4.795,4.805,17026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.82,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78283121334424,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,287565.0,39510.92026615185,False,False,False,False,35142.62099784006,False,False,False,False
2025-02-14 16:00:00+00:00,4.805,4.805,4.75,4.805,55991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.794439285828415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71246884243011,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,287565.0,43356.71995194795,False,False,False,False,35465.85168004409,False,False,False,False
2025-02-14 17:00:00+00:00,4.805,4.815,4.795,4.805,58696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.799145515881753,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66556059515403,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,287565.0,47142.89483641386,False,False,False,False,35826.00901833798,False,False,False,False
2025-02-14 18:00:00+00:00,4.805,4.825,4.8,4.815,21466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.8011337498395115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.16335691863944,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,309031.0,51203.1755366245,False,False,False,False,35603.37321960406,False,False,False,False
2025-02-14 19:00:00+00:00,4.815,4.825,4.795,4.825,38268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.803905449898231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00751594730019,26.56938547233885,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,347299.0,55793.80847404117,False,False,False,False,35644.68526271097,False,False,False,False
2025-02-14 20:00:00+00:00,4.825,4.85,4.825,4.845,61512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.812682555934624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.48601221138028,27.14289301840637,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408811.0,61266.94322638161,False,False,False,False,36045.72890204878,False,False,False,False
2025-02-17 15:00:00+00:00,4.845,4.845,4.845,4.845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.812682555934624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.47167638743367,28.31322079330765,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408811.0,66655.22317636019,False,False,False,False,35486.8803919395,False,False,False,False
2025-02-17 16:00:00+00:00,4.845,4.845,4.845,4.845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.812682555934624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.12878583813594,29.14914222596738,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408811.0,71959.9639023081,False,False,False,False,34936.696199816404,False,False,False,False
2025-02-17 17:00:00+00:00,4.845,4.845,4.845,4.845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.812682555934624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56685880527078,29.77703330932826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408811.0,77182.46058599325,False,False,False,False,34395.04199516809,False,False,False,False
2025-02-17 18:00:00+00:00,4.845,4.845,4.845,4.845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.812682555934624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.85890745002735,30.272953703831533,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408811.0,82323.98832884607,False,False,False,False,33861.78553012672,False,False,False,False
2025-02-17 19:00:00+00:00,4.845,4.845,4.845,4.845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.812682555934624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.05360654653171,30.682098960371192,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408811.0,87385.80246328257,False,False,False,False,33336.796607179014,False,False,False,False
2025-02-17 20:00:00+00:00,4.845,4.845,4.845,4.845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.812682555934624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1834059442013,31.03102426414283,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408811.0,92369.13885920067,False,False,False,False,32819.94704737779,False,False,False,False
2025-02-18 15:00:00+00:00,4.835,4.89,4.825,4.865,82098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.82427660567207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.62228891407774,32.55235478413927,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,490909.0,98548.05143502701,False,False,False,False,33583.94786834868,False,False,False,False
2025-02-18 16:00:00+00:00,4.865,4.87,4.85,4.855,37856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.8277338503440035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.04840995838077,34.240168186614596,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,453053.0,104044.25218797232,False,False,False,False,33650.181234730866,False,False,False,False
2025-02-18 17:00:00+00:00,4.855,4.865,4.835,4.855,22519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.82909677264359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3324906545828,32.6861379069761,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,453053.0,109455.24052614329,False,False,False,False,33477.60478147922,False,False,False,False
2025-02-18 18:00:00+00:00,4.855,4.865,4.85,4.865,17262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.83038938050953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.21209550705385,32.58724535956637,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,470315.0,115049.96547922635,False,False,False,False,33226.20005618496,False,False,False,False
2025-02-18 19:00:00+00:00,4.865,4.885,4.865,4.875,46359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.834894532875288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0003673578617,32.58724535956637,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,516674.0,121276.69469660267,False,False,False,False,33429.80935763946,False,False,False,False
2025-02-18 20:00:00+00:00,4.875,4.88,4.855,4.865,108584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.8409722645516995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.01168000566594,30.586825167388085,False,True,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,408090.0,125723.41260828325,False,False,False,False,34594.990607908614,False,False,False,False
2025-02-19 15:00:00+00:00,4.975,5.015,4.935,4.945,63657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.853478693498327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.00339889931539,28.102543684039247,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,471747.0,131088.11938955018,False,False,False,False,35045.56439693328,False,False,False,False
2025-02-19 16:00:00+00:00,4.945,4.955,4.935,4.935,20839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.856296752349597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.97019869774516,28.102543684039247,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,450908.0,136046.5671509525,False,False,False,False,34825.30758457773,False,False,False,False
2025-02-19 17:00:00+00:00,4.935,4.96,4.935,4.935,45196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.861937856210386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.94806523003167,28.102543684039247,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,450908.0,140928.1397532633,False,False,False,False,34986.093513499,False,False,False,False
2025-02-19 18:00:00+00:00,4.935,4.96,4.935,4.955,31649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.86576112493564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.89060726334972,29.009824160320903,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,482557.0,146224.71122995688,False,False,False,False,34934.35562956878,False,False,False,False
2025-02-19 19:00:00+00:00,4.955,4.965,4.95,4.965,40175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.870683483433507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.94078283435927,30.108252310331764,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,522732.0,152062.0335364692,False,False,False,False,35015.60592988555,False,False,False,False
2025-02-19 20:00:00+00:00,4.965,4.965,4.945,4.96,269753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.893009104448974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.44949642760805,30.108252310331764,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,252979.0,153626.6376676867,False,False,False,False,38654.945372833055,False,False,False,False
2025-02-20 15:00:00+00:00,4.905,4.995,4.905,4.995,28861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.894954968327983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.65820268464964,30.970189525233977,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,281840.0,155614.44173485434,False,False,False,False,38503.10125852557,False,False,False,False
2025-02-20 16:00:00+00:00,4.995,5.005,4.975,4.985,45019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.898732694336556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3403833286857,30.970189525233977,True,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,236821.0,156873.45814206588,False,False,False,False,38604.1229444399,False,False,False,False
2025-02-20 17:00:00+00:00,4.985,5.015,4.975,5.015,13248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.899943731716804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81398802418806,30.970189525233977,True,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,250069.0,158318.3502638943,False,False,False,False,38211.00475925478,False,False,False,False
2025-02-20 18:00:00+00:00,5.015,5.035,5.005,5.015,25749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.96046187809104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12972448785631,30.970189525233977,True,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,250069.0,159740.84095747734,False,False,False,False,38017.7953831423,False,False,False,False
2025-02-20 19:00:00+00:00,5.015,5.025,4.995,4.995,12976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.958798453827113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3111360113738,32.02132022233231,True,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,237093.0,160940.09923720636,False,False,False,False,37629.550493481176,False,False,False,False
2025-02-20 20:00:00+00:00,4.995,5.0,4.975,4.995,84364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.9535330646790285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76541036038547,29.755246113952253,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,237093.0,162120.76436531168,False,False,False,False,38354.11560210937,False,False,False,False
2025-02-21 15:00:00+00:00,5.0,5.015,4.975,4.975,34081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.953584413876849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3786720733064,24.966565212707707,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,203012.0,162754.73701081073,False,False,False,False,38287.8657478131,False,False,False,False
2025-02-21 16:00:00+00:00,4.975,5.025,4.975,5.005,22074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.9547241203016155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.50220435144806,24.416985264393233,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,225086.0,163721.11318118573,False,False,False,False,38036.48798428111,False,False,False,False
2025-02-21 17:00:00+00:00,5.005,5.005,4.955,4.955,83772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.952568892548797,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.51640523495565,18.18238299810035,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,141314.0,163373.71607760145,False,False,False,False,38745.565689951174,False,False,False,False
