date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_189,Gap_Up_aVWAP_154,Gap_Up_aVWAP_131,Gap_Up_aVWAP_50,Gap_Down_aVWAP_150,Gap_Down_aVWAP_114,Gap_Down_aVWAP_90,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,4.67,5.03,4.655,4.86,5151919,,,,5.155166266003154,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.373336886214729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.03927959719084,-4.478616757064856,False,False,False,True,False,0.0,0,0.8689957506320262,1.0898015168629982,False,False,False,False,-0.27977707643437355,-0.24538063352890843,False,False,False,False,-56437745,-31962568.240121774,False,False,False,False,4777753.980976421,False,False,False,False
2022-04-04 00:00:00+00:00,5.0,5.335,4.7,4.75,8268898,,,,5.136788762344031,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.35167293734723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.80240368359634,-4.478616757064856,True,False,False,True,False,0.0,0,0.9008093910806176,1.0554513293310464,False,False,False,False,-0.22825556733034336,-0.2368181004296259,False,False,False,False,-48168847,-32598108.58364641,False,False,False,False,4914661.589565582,False,False,False,False
2022-04-05 00:00:00+00:00,4.87,5.14,4.79,4.99,4975316,,,,5.12223284130899,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.336213148519985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.028975979618664,-4.478616757064856,True,False,False,True,False,0.0,0,0.9272791867074772,1.0497103191954527,False,False,False,False,-0.24357570548814883,-0.24019690295888735,False,False,False,False,-53144163,-33403836.207817137,False,False,False,False,4917040.193896344,False,False,False,False
2022-04-06 00:00:00+00:00,4.73,4.83,4.64,4.8,3632463,,,,5.102927560768275,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.318496767537241,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.199534356962076,-4.478616757064856,False,False,False,True,False,0.0,0,0.8985407108506993,1.0674092089989498,False,False,False,False,-0.3121424838568582,-0.2761696934078728,False,False,False,False,-56776626,-34320416.19966745,False,False,False,False,4866664.617665115,False,False,False,False
2022-04-07 00:00:00+00:00,4.7,4.87,4.605,4.78,3513074,,,,5.08561472237217,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.302411115785078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.434914749617725,-4.586649692711973,False,False,False,True,False,0.0,1,0.8872510628776012,1.076611098679794,False,False,False,False,-0.31138280311126376,-0.2937762482595683,False,False,False,False,-60289700,-35338819.485955,False,False,False,False,4813582.63265864,False,False,False,False
2022-04-08 00:00:00+00:00,4.57,4.745,4.57,4.68,3229847,,,,5.067133889803731,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.285712669933872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00304989487532,-6.175985672435758,False,False,False,True,False,0.0,0,0.8797075263960252,1.0821241036643894,False,False,False,False,-0.3358714317225818,-0.31482383999107505,False,False,False,False,-63519547,-36443946.05513324,False,False,False,False,4751475.352946537,False,False,False,False
2022-04-11 00:00:00+00:00,4.52,4.595,4.396,4.51,4211272,,,,5.038928282832606,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.260845551283659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69666910415753,-7.616772023849933,False,True,False,True,False,0.0,0,0.8661773172135866,1.1061888313183648,False,False,False,False,-0.34282825441539394,-0.3288260472032345,False,False,False,False,-67730819,-37670882.24904958,False,False,False,False,4730290.907732947,False,False,False,False
2022-04-12 00:00:00+00:00,4.69,4.85,4.585,4.61,3251308,,,,5.026627294388867,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.24877182121365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95646763622319,-7.616772023849933,False,True,False,True,False,0.0,0,0.8481947798091296,1.0994883293089572,False,False,False,False,-0.27910389391447804,-0.3039649705588563,False,False,False,False,-64479511,-38722201.02359666,False,False,False,False,4672291.57801793,False,False,False,False
2022-04-13 00:00:00+00:00,4.74,4.815,4.53,4.62,2976256,,,,5.015703836894733,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.237979100007796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.398617527760926,-7.616772023849933,False,False,False,True,True,0.0,0,0.843784283157226,1.1056354292973032,False,False,False,False,-0.291828573259707,-0.29789677190928165,False,False,False,False,-61503255,-39615575.68933797,False,False,False,False,4605780.378879972,False,False,False,False
2022-04-14 00:00:00+00:00,4.58,4.76,4.56,4.71,1942730,,,,5.007655655711932,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.230241793902292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.945812251082494,-7.616772023849933,False,False,False,True,True,0.0,0,0.8490682137834034,1.110144163150492,False,False,False,False,-0.2953794155816955,-0.29663809374548855,False,False,False,False,-63445985,-40550101.54465805,False,False,False,False,4501347.0306886,False,False,False,False
2022-04-18 00:00:00+00:00,4.51,4.6,4.45,4.59,3581227,,,,4.989441290055915,,,,"rgba(239, 83, 80, 0.75)",0.0,0.0,,5.21341319030441,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.05770902513896,-7.616772023849933,False,True,False,True,True,0.0,0,0.8503318715183119,1.1045691596539051,False,False,False,False,-0.3342147603595129,-0.31542642705250074,False,False,False,False,-67027212,-41588419.60173029,False,False,False,False,4465263.892230224,False,False,False,False
2022-04-19 00:00:00+00:00,4.63,4.7,4.5,4.55,4844372,,,,4.971192057229172,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.195487135965942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.10253466600075,-7.616772023849933,False,False,False,True,True,0.0,0,0.8498550199347591,1.112631388184125,False,False,False,False,-0.31252643621903486,-0.3139764316357678,False,False,False,False,-62182840,-42396043.9310742,False,False,False,False,4480130.876848646,False,False,False,False
2022-04-20 00:00:00+00:00,4.33,4.67,4.31,4.67,2607005,,,,4.957706305298431,,,,"rgba(239, 83, 80, 0.75)",0.0,0.0,0.9493334408846987,5.183042182566875,-0.8985696129822536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3073603587046,-7.699492173200326,False,True,False,True,True,0.0,1,0.8211389494069232,1.1243343016218834,False,False,False,False,-0.34282825441539394,-0.3284023430255809,False,False,False,False,-64789845,-43274232.20828698,False,False,False,False,4406674.960109483,False,False,False,False
2022-04-21 00:00:00+00:00,4.25,4.48,4.205,4.35,3930563,,,,4.934032636752926,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.9344748103459883,5.161696165122286,-0.9756241206595297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.538877035914524,-9.469784556880157,False,True,False,True,False,0.0,0,0.8225196658332825,1.1283309957924264,False,False,False,False,-0.34282825441539394,-0.33561529872048745,False,False,False,False,-68720408,-44272121.45502082,False,False,False,False,4388003.902850288,False,False,False,False
2022-04-22 00:00:00+00:00,4.09,4.36,4.08,4.23,3055829,,,,4.913053543003932,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.933093045001746,5.14309216458289,-1.1286035944903217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28148850705311,-11.651184178598932,False,True,False,True,False,0.0,0,0.7975835412989225,1.1439223324608923,False,False,False,False,-0.34282825441539394,-0.3392217765679407,False,False,False,False,-71776237,-45350714.22149059,False,False,False,False,4335761.749797336,False,False,False,False
2022-04-25 00:00:00+00:00,4.19,4.21,4.06,4.09,3578137,,,,4.889186425453331,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.9364529011306632,5.121796367760997,-0.9950274772345253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.254754525708236,-11.7359015680479,False,True,False,True,False,0.0,0,0.7951191132341233,1.1539898340376018,False,False,False,False,-0.34282825441539394,-0.3410250154916673,False,False,False,False,-68198100,-46246690.134373315,False,False,False,False,4306050.975295479,False,False,False,False
2022-04-26 00:00:00+00:00,3.98,4.24,3.98,4.21,2639512,,,,4.870556567593981,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.945306032719296,5.10526447094235,-1.1903705593683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78578103025903,-13.234097525233175,False,True,False,True,False,0.0,0,0.7987671318605669,1.164872645347018,False,False,False,False,-0.34282825441539394,-0.3419266349535306,False,False,False,False,-70837612,-47211040.01145672,False,False,False,False,4240696.505676049,False,False,False,False
2022-04-27 00:00:00+00:00,3.88,4.09,3.81,4.01,4822790,,,,4.833046475107932,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.9564451826358825,5.07228852012936,-1.2465832248153663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.18456029105758,-14.832735508054213,False,True,False,True,False,0.0,0,0.7899585010060364,1.1562185613682092,False,False,False,False,-0.34282825441539394,-0.3423774446844623,False,False,False,False,-75660402,-48326701.2659094,False,False,False,False,4263523.70153189,False,False,False,False
2022-04-28 00:00:00+00:00,4.0,4.08,3.835,3.9,4335337,,,,4.803336502179756,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.9626308171308922,5.045656574419638,-1.0862488046416414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.946837751146152,-14.832735508054213,False,True,False,True,False,0.0,0,0.7855791664039347,1.161706286651113,False,False,False,False,-0.34083318449293093,-0.3416053145886966,False,False,False,False,-71325065,-49228597.882932566,False,False,False,False,4266339.909314953,False,False,False,False
2022-04-29 00:00:00+00:00,3.83,4.12,3.83,3.97,2662352,,,,4.785152752596191,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.961299008521169,5.02931089602664,-1.2475940216266537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.270499324018495,-14.876588894668089,False,True,False,True,False,0.0,0,0.8036243079696151,1.1638019827475217,False,False,False,False,-0.33470989428782993,-0.33815760443826326,False,False,False,False,-73987417,-50199531.965954825,False,False,False,False,4203438.42267515,False,False,False,False
2022-05-02 00:00:00+00:00,4.06,4.06,3.74,3.85,2640147,,,,4.768388015065875,,,,"rgba(239, 83, 80, 0.75)",0.0,0.0,0.9627242315148946,5.014062886517056,-0.9910032959446664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.00703018240425,-14.876588894668089,False,True,False,True,True,0.0,0,0.8262032085561496,1.134635450632581,False,False,False,False,-0.34282825441539394,-0.3404929294268286,False,False,False,False,-71347270,-51028855.02611346,False,False,False,False,4142132.87668789,False,False,False,False
2022-05-03 00:00:00+00:00,3.97,4.1,3.92,4.03,2308805,,,,4.755022071121537,,,,"rgba(239, 83, 80, 0.75)",0.0,0.0,0.9692377798424245,5.001722108561011,-1.0644674918973387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.10136807424709,-14.876588894668089,False,True,False,True,True,0.0,0,0.846932028563872,1.1160407299656177,False,False,False,False,-0.3052117102515462,-0.3228523198391874,False,False,False,False,-73656075,-51916196.985873714,False,False,False,False,4070237.6658373848,False,False,False,False
2022-05-04 00:00:00+00:00,4.15,4.18,3.91,3.99,3275850,,,,4.738831934416337,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.9725737564378909,4.9863642669048405,-0.8599494499708422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.10448189973808,-15.995182619847952,False,False,False,True,True,0.0,0,0.8406651649662117,1.1103087319464688,False,False,False,False,-0.2931923795809506,-0.30802234971006903,False,False,False,False,-70380225,-52640276.51583946,False,False,False,False,4039085.2083535655,False,False,False,False
2022-05-05 00:00:00+00:00,3.81,4.09,3.77,4.09,3280413,,,,4.718922855232966,,,,"rgba(239, 83, 80, 0.75)",0.0,0.0,0.9824289993372228,4.968060461263468,-1.1787726767478681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39620889510159,-15.995182619847952,False,True,False,True,True,0.0,0,0.8372292657157949,1.1046619123085049,False,False,False,False,-0.3324318711617804,-0.3202271104359247,False,False,False,False,-73660638,-53464604.41717909,False,False,False,False,4009333.357045583,False,False,False,False
2022-05-06 00:00:00+00:00,3.74,3.85,3.565,3.82,5307855,,,,4.682338179746191,,,,"rgba(239, 83, 80, 0.75)",0.0,0.0,0.9884878432313745,4.934925285459918,-1.2088416601601264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.44342194416037,-15.995182619847952,False,True,False,True,True,0.0,0,0.8377530847365192,1.1339559615515713,False,False,False,False,-0.34282825441539394,-0.33152768242565933,False,False,False,False,-78968493,-54464756.91062305,False,False,False,False,4060255.7744163447,False,False,False,False
2022-05-09 00:00:00+00:00,3.65,3.7206,3.51,3.64,4492912,,,,4.65065262696914,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.9948856967257835,4.906224181077023,-1.2626819193514558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.190751561416086,-15.995182619847952,False,True,False,True,False,0.0,0,0.8050484902675561,1.14271958181443,False,False,False,False,-0.34282825441539394,-0.3371779684205266,False,False,False,False,-83461405,-55601880.36510842,False,False,False,False,4077222.685223547,False,False,False,False
2022-05-10 00:00:00+00:00,3.34,3.76,3.295,3.76,9787253,,,,4.577875602401341,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0160295980650083,4.84043603657033,-1.4767641015850885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.515506630764236,-13.2353574554852,False,True,False,True,False,0.0,0,0.7950975757985008,1.1266527111891418,False,False,False,False,-0.34282825441539394,-0.34000311141796025,False,False,False,False,-93248658,-57078224.58608457,False,False,False,False,4301145.44266576,False,False,False,False
2022-05-11 00:00:00+00:00,3.17,3.48,3.14,3.3,13198424,,,,4.477382903839881,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0366302476149671,4.749210382650079,-1.5234075855720557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.894770321319903,-15.685473514372603,False,True,False,True,False,0.0,0,0.7969228692894257,1.1424252648626763,False,False,False,False,-0.34282825441539394,-0.3414156829166771,False,False,False,False,-106447082,-59014258.21015968,False,False,False,False,4650058.327267103,False,False,False,False
2022-05-12 00:00:00+00:00,2.61,3.06,2.4,2.77,24551813,,,,4.254850034097696,,,2.69,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0738085456880992,4.176904566661508,-1.4592029211850164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08530579666192,-19.181767381430866,False,True,False,True,False,0.0,0,0.7681257746754517,1.1438841411703307,False,False,False,False,-0.34282825441539394,-0.3421219686660355,False,False,False,False,-130998895,-61837185.1430946,False,False,False,False,5430519.294825256,False,False,False,False
2022-05-13 00:00:00+00:00,2.8,2.87,2.65,2.7,17019517,,,,4.137145100768742,,,2.724117096646495,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1015873068416286,4.095332440403527,-1.1758781463426509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87316794217193,-19.29021764754431,False,True,False,True,False,0.0,0,0.7988925211822001,1.1578224030956035,False,False,False,False,-0.3344506293152285,-0.338286298990632,False,False,False,False,-113979378,-63881977.019835986,False,False,False,False,5884989.793067403,False,False,False,False
2022-05-16 00:00:00+00:00,2.72,2.86,2.7,2.8,10555473,,,,4.072474136523974,,,2.731383243728439,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1273279098009654,4.047239780148989,-1.1773324944854058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.408105410182262,-19.778870099114563,False,True,False,True,False,0.0,0,0.8152307588350562,1.1280897357929587,False,False,False,False,-0.3288906559516786,-0.3335884774711553,False,False,False,False,-124534851,-66260521.097489476,False,False,False,False,6068145.997260839,False,False,False,False
2022-05-17 00:00:00+00:00,2.8,2.865,2.68,2.84,13390268,,,,3.9999016076839773,,,2.7416600845399004,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1405642194715457,3.992603148627347,-1.0456256020199484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.111980174736154,-19.778870099114563,False,True,False,True,False,0.0,0,0.8181793366998771,1.1215094854647196,False,False,False,False,-0.33097332951706226,-0.33228090349410877,False,False,False,False,-111144583,-68020680.387784,False,False,False,False,6355288.036583943,False,False,False,False
2022-05-18 00:00:00+00:00,2.76,2.9,2.67,2.75,6675177,,,,3.966552098196728,,,2.744896929746067,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1493741657845675,3.9668504458287708,-1.0500065877198221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.382428381499054,-19.778870099114563,False,True,False,True,False,0.0,0,0.8299710224920657,1.110086932523803,False,False,False,False,-0.32750373663488896,-0.32989232006449887,False,False,False,False,-117819760,-69973585.47061601,False,False,False,False,6367832.701815945,False,False,False,False
2022-05-19 00:00:00+00:00,2.93,2.95,2.76,2.84,8056651,,,,3.931937347183351,,,2.758460708185749,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.1498617229832373,3.9414810808687664,-0.8796545364120374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.803635972562024,-19.778870099114563,False,True,False,True,True,0.0,0,0.8186856028961292,1.121526037315511,False,False,False,False,-0.30821140817335324,-0.31905186411892605,False,False,False,False,-109763109,-71533958.94235657,False,False,False,False,6434060.870372183,False,False,False,False
2022-05-20 00:00:00+00:00,2.8,3.05,2.735,2.98,5422165,,,,3.9094721871019704,,,2.7649926655321253,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.1553120244651967,3.9244555486458297,-0.973291651808393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.61221804805438,-19.778870099114563,False,True,False,True,True,0.0,0,0.8241290948126602,1.107043424059838,False,False,False,False,-0.2979678276381224,-0.30850984587852426,False,False,False,False,-115185274,-73245775.2191269,False,False,False,False,6394378.679377195,False,False,False,False
2022-05-23 00:00:00+00:00,2.73,2.85,2.61,2.85,3608144,,,,3.8932245363163287,,,2.763578466425613,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.1664284132527123,3.911100297263213,-1.0125784693203645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.726478639940417,-19.778870099114563,False,True,False,True,True,0.0,0,0.8325444202542311,1.1190813961654609,False,False,False,False,-0.34282825441539394,-0.3256690501469591,False,False,False,False,-118793418,-75031957.28896506,False,False,False,False,6285114.57430358,False,False,False,False
2022-05-24 00:00:00+00:00,2.52,2.7,2.47,2.7,6205411,,,,3.8624468019846163,,,2.7505648170588257,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.1705535458079652,3.8840953322784317,-1.1653421043091845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.617617203987365,-19.778870099114563,False,True,False,True,True,0.0,0,0.8226673249171309,1.116764228789054,False,False,False,False,-0.34282825441539394,-0.3342486522811765,False,False,False,False,-124998829,-76991442.45410368,False,False,False,False,6281988.943938734,False,False,False,False
2022-05-25 00:00:00+00:00,2.73,2.735,2.48,2.5,7264376,,,,3.8304211458109783,,,2.743337029217009,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.1693534056851178,3.856796387224146,-0.9636063671991123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.71135542514045,-23.34323061064017,False,True,False,True,True,0.0,0,0.8253374578177727,1.1047947131608549,False,False,False,False,-0.33686688907377815,-0.33555777067747733,False,False,False,False,-117734453,-78589207.57355058,False,False,False,False,6320513.926529372,False,False,False,False
2022-05-26 00:00:00+00:00,2.94,2.955,2.66,2.74,10428941,,,,3.7947093249988235,,,2.7533192168892944,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.156426617871847,3.828695192876546,-0.7684838615285399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55294195646368,-19.680576749549566,False,True,False,True,True,0.0,0,0.8238735853085628,1.1210477614065057,False,False,False,False,-0.2848258365325883,-0.31019180360503285,False,False,False,False,-107305512,-79715337.15890154,False,False,False,False,6481628.713724298,False,False,False,False
2022-05-27 00:00:00+00:00,2.94,3.0,2.825,2.94,6989143,,,,3.7738708651944597,,,2.7631106207410876,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.136392268271561,3.8126383593522233,-0.7679024081002379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.113999644012495,-17.339601592902106,False,False,False,True,True,0.0,0,0.8136009714979641,1.1279091363668832,False,False,False,False,-0.2581099793308316,-0.2841508914679322,False,False,False,False,-107305512,-80797304.79972893,False,False,False,False,6501531.234754719,False,False,False,False
2022-05-31 00:00:00+00:00,2.89,3.01,2.85,2.94,5080565,,,,3.7592513888174492,,,2.7693394921797223,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.120731710788788,3.801175663402635,-0.8130185437167076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.37861198863435,-16.209497555765942,False,False,False,True,True,0.0,0,0.8075978291916595,1.1300057126535274,False,False,False,False,-0.25369312284957407,-0.26892200715875314,False,False,False,False,-112386077,-82036080.18013173,False,False,False,False,6445807.068685907,False,False,False,False
2022-06-01 00:00:00+00:00,2.83,2.985,2.79,2.91,7042060,,,,3.7386770431424847,,,2.774609143165064,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.1085267717126182,3.78443641959693,-0.8609953714716096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6781865405177,-15.900848609393485,False,False,False,True,True,0.0,0,0.8071413176233924,1.1365471657446655,False,False,False,False,-0.26443695566560704,-0.2666794814121801,False,False,False,False,-119428137,-83502435.34953833,False,False,False,False,6469189.5365805775,False,False,False,False
2022-06-02 00:00:00+00:00,2.95,3.0,2.735,2.82,8606168,,,,3.7155197699098363,,,2.781962828726451,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.0916372198765554,3.765583922030909,-0.7471199288378392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.50968705078217,-14.088476057980529,True,False,False,True,True,0.0,0,0.7979393328049571,1.142344549319115,False,False,False,False,-0.26951345397352217,-0.2680964676928511,False,False,False,False,-110821969,-84573789.61034074,False,False,False,False,6552992.613577418,False,False,False,False
2022-06-03 00:00:00+00:00,2.8,2.91,2.77,2.89,11590354,,,,3.683834041050499,,,2.785360731084437,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.0685075387475538,3.738646063404776,-0.8784646147700611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26137892093722,-14.088476057980529,True,False,False,True,True,0.0,0,0.7893316103094263,1.141833584607653,False,False,False,False,-0.27434872025863527,-0.2712225939757432,False,False,False,False,-122412323,-86057653.66483718,False,False,False,False,6750536.197358696,False,False,False,False
2022-06-06 00:00:00+00:00,2.82,2.91,2.745,2.85,7332958,,,,3.6648914507585633,,,2.7871794933058016,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.0549870756221253,3.7223567035738157,-0.855324889209374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.38546185975068,-13.939062900709544,True,False,False,True,True,0.0,0,0.7972238204833141,1.1363348676639815,False,False,False,False,-0.2776430012810824,-0.2744327976284128,False,False,False,False,-115079365,-87195759.99170631,False,False,False,False,6773376.268050512,False,False,False,False
2022-06-07 00:00:00+00:00,2.82,2.905,2.758,2.8,5562190,,,,3.6511151326253235,,,2.788541178393725,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.0513249983959512,3.7104375253190254,-0.8469669480680112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.46818381895965,-13.61818705295449,True,False,False,True,True,0.0,1,0.8041820418204183,1.1331741552709647,False,False,False,False,-0.2765881950936674,-0.2755104963610401,False,False,False,False,-115079365,-88289234.69791391,False,False,False,False,6725878.767342649,False,False,False,False
2022-06-08 00:00:00+00:00,2.81,2.93,2.795,2.84,5039836,,,,3.6392729583381693,,,2.7902108250395203,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.043277061487993,3.700192463811304,-0.8532656344822254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.40615331303313,-13.406491820886934,True,False,False,True,True,0.0,1,0.8125805506736964,1.130023432923257,False,False,False,False,-0.26843357088860764,-0.27197203362482386,False,False,False,False,-120119201,-89537468.67054474,False,False,False,False,6659759.443133133,False,False,False,False
2022-06-09 00:00:00+00:00,2.6,2.825,2.6,2.81,2883182,,,,3.631236671621787,,,2.7882941178336287,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.0398117986330848,3.692888059465203,-1.0510441032712756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.128341652573425,-13.406491820886934,False,False,False,True,False,0.0,1,0.7910771286467225,1.1611313191299828,False,False,False,False,-0.306922301341128,-0.28944716748297594,False,False,False,False,-123002383,-90849818.252092,False,False,False,False,6511658.366931834,False,False,False,False
2022-06-10 00:00:00+00:00,2.48,2.61,2.45,2.6,4707846,,,,3.6162280884342066,,,2.781022297401448,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.0428934455344576,3.678828484276837,-1.1495215445164357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5492103573765,-10.706084524971502,False,False,False,True,False,0.0,1,0.7857217926582086,1.1723294046993467,False,False,False,False,-0.34282825441539394,-0.31613771094918497,False,False,False,False,-127710229,-92295324.55593154,False,False,False,False,6440920.627052154,False,False,False,False
2022-06-13 00:00:00+00:00,2.34,2.47,2.32,2.38,6259882,,,,3.5944879206426044,,,2.767285989736266,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0360670958133071,3.658090602406131,-1.272205832742364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.73129661079878,-13.366638606569694,False,True,False,True,False,0.0,0,0.7907149912620619,1.1668262290099536,False,False,False,False,-0.34282825441539394,-0.3294829826822895,False,False,False,False,-133970111,-93929629.90667932,False,False,False,False,6433821.073050109,False,False,False,False
2022-06-14 00:00:00+00:00,2.26,2.42,2.24,2.36,8451005,,,,3.564700736187987,,,2.7470876030488474,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0343029684916427,3.6294787723542,-1.3240595976934642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.276361665151285,-15.616108783361653,False,True,False,True,False,0.0,0,0.7918093475242943,1.167021440691038,False,False,False,False,-0.34282825441539394,-0.3361556185488417,False,False,False,False,-142421116,-95831256.81229973,False,False,False,False,6512926.325087359,False,False,False,False
