date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_887,Gap_Up_aVWAP_852,Gap_Up_aVWAP_840,Gap_Up_aVWAP_798,Gap_Up_aVWAP_792,Gap_Up_aVWAP_768,Gap_Up_aVWAP_744,Gap_Up_aVWAP_727,Gap_Up_aVWAP_712,Gap_Up_aVWAP_708,Gap_Down_aVWAP_870,Gap_Down_aVWAP_846,Gap_Down_aVWAP_816,Gap_Down_aVWAP_780,Gap_Down_aVWAP_774,Gap_Down_aVWAP_750,Gap_Down_aVWAP_726,Gap_Down_aVWAP_720,Gap_Down_aVWAP_714,Gap_Down_aVWAP_702,aVWAP_OB_bull_507,aVWAP_OB_bull_378,aVWAP_OB_bear_803,aVWAP_OB_bear_768,aVWAP_OB_bear_712,aVWAP_OB_bear_252,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 18:00:00+00:00,21.07,21.15,20.985,21.095,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.15123738677214,14.014491483481947,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-160.0,-161.1627651028857,False,False,False,False,83.9373175528521,False,False,False,False
2025-02-11 19:00:00+00:00,21.095,21.36,20.94,21.35,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96392475204195,14.014491483481947,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,59.0,-157.74938889974018,False,False,False,False,86.03131262955205,False,False,False,False
2025-02-11 20:00:00+00:00,21.35,21.35,21.12,21.12,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84309707821924,14.014491483481947,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,39.0,-154.6990107772636,False,False,False,False,85.00757134847372,False,False,False,False
2025-02-12 15:00:00+00:00,21.12,21.77,21.12,21.715,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1398763622139,14.014491483481947,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,287.0,-147.8509640985463,False,False,False,False,87.53458574617179,False,False,False,False
2025-02-12 16:00:00+00:00,21.715,21.715,21.45,21.51,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.41761394878957,14.014491483481947,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-94.0,-147.0160654303518,False,False,False,False,92.08443712995208,False,False,False,False
2025-02-12 17:00:00+00:00,21.51,22.69,21.51,22.35,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6943691158136,15.186747400031393,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,151.0,-142.39566131515252,False,False,False,False,94.45522105041793,False,False,False,False
2025-02-12 18:00:00+00:00,22.35,22.64,22.32,22.64,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.01556586411769,18.010748429539333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,284.0,-135.78487586840598,False,False,False,False,95.05281452250448,False,False,False,False
2025-02-12 19:00:00+00:00,22.64,22.745,22.07,22.24,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61873224262615,18.010748429539333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-94.0,-135.13704833556247,False,False,False,False,99.43959259192302,False,False,False,False
2025-02-12 20:00:00+00:00,22.24,22.42,21.9,22.42,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73926573149569,18.010748429539333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,527.0,-124.87135766369327,False,False,False,False,107.5258004587149,False,False,False,False
2025-02-13 15:00:00+00:00,22.86,23.38,22.86,22.88,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.75683407216205,18.010748429539333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,607.0,-113.5245149092174,False,False,False,False,107.09904386245574,False,False,False,False
2025-02-13 16:00:00+00:00,22.835,22.88,22.74,22.765,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.883687782805428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30957019384434,18.010748429539333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,466.0,-104.53963870907448,False,False,False,False,107.62464008164247,False,False,False,False
2025-02-13 17:00:00+00:00,22.765,23.19,22.765,23.11,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.985060024009606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.21333893022575,18.59803892102208,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1078.0,-86.20569082211208,False,False,False,False,115.44441310363251,False,False,False,False
2025-02-13 18:00:00+00:00,23.11,23.19,22.91,22.975,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.004787363304985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4370118375252,18.59803892102208,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,265.0,-80.7606413520018,False,False,False,False,126.25922840435139,False,False,False,False
2025-02-13 19:00:00+00:00,22.975,23.05,22.835,22.91,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.987881830920134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.23344777772176,18.59803892102208,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-230.0,-83.07442985817231,False,False,False,False,131.9761395918808,False,False,False,False
2025-02-13 20:00:00+00:00,22.91,23.09,22.675,22.675,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.971751448353825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.00342190003269,18.59803892102208,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-448.0,-88.73219063556498,False,False,False,False,133.30984285402218,False,False,False,False
2025-02-14 15:00:00+00:00,23.19,23.195,22.15,22.4,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.90151720542232,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3330536380942,19.198576303959797,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-966.0,-102.33324194354071,False,False,False,False,139.27403133690555,False,False,False,False
2025-02-14 16:00:00+00:00,22.4,22.4,22.335,22.335,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.896265633964433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.64928857235945,15.822170911812407,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-994.0,-116.15753276612148,False,False,False,False,137.54885255648838,False,False,False,False
2025-02-14 17:00:00+00:00,22.335,22.4,21.19,21.525,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.289960558936222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.800318385893206,8.747892641510575,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1047.0,-130.58919892478625,False,False,False,False,136.238017633132,False,False,False,False
2025-02-14 18:00:00+00:00,21.53,21.81,21.53,21.68,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.26461597542243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85412718538224,5.454220417171236,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-967.0,-143.5568082437818,False,False,False,False,135.36611038300592,False,False,False,False
2025-02-14 19:00:00+00:00,21.68,21.98,21.555,21.76,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.244613816357493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.900352388361846,3.849431515331162,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-676.0,-151.81174144930458,False,False,False,False,137.7790389041996,False,False,False,False
2025-02-14 20:00:00+00:00,21.76,21.76,21.41,21.41,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.199473640473343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.522640881577644,0.7548789670620124,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-797.0,-161.81466018652466,False,False,False,False,137.51889876615,False,False,False,False
2025-02-17 15:00:00+00:00,21.41,21.41,21.41,21.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.199473640473343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.27083321038818,-1.3798157269782436,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-797.0,-171.66249491231497,False,False,False,False,135.3868228162872,False,False,False,False
2025-02-17 16:00:00+00:00,21.41,21.41,21.41,21.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.199473640473343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.769628096261876,-2.9499220668217703,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-797.0,-181.3576500299535,False,False,False,False,133.28780230750755,False,False,False,False
2025-02-17 17:00:00+00:00,21.41,21.41,21.41,21.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.199473640473343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76882468684434,-4.185959913233226,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-797.0,-190.90249266514803,False,False,False,False,131.2213247523524,False,False,False,False
2025-02-17 18:00:00+00:00,21.41,21.41,21.41,21.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.199473640473343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.10162241389931,-5.218800614556763,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-797.0,-200.29935324398295,False,False,False,False,129.18688560890507,False,False,False,False
2025-02-17 19:00:00+00:00,21.41,21.41,21.41,21.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.199473640473343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65682089860262,-6.120313651347786,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-797.0,-209.55052606190569,False,False,False,False,127.18398815760422,False,False,False,False
2025-02-17 20:00:00+00:00,21.41,21.41,21.41,21.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.199473640473343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3602865550715,-6.9284045522841495,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-797.0,-218.65826984389165,False,False,False,False,125.21214337996695,False,False,False,False
2025-02-18 15:00:00+00:00,22.34,22.34,21.805,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.200387959069307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.700435746127816,-11.189039513177036,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-793.0,-227.56279279204836,False,False,False,False,123.33288534306823,False,False,False,False
2025-02-18 16:00:00+00:00,22.0,22.0,21.955,21.955,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.20191777898028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.004568045348464,-7.1937679081689865,False,True,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-804.0,-236.49980375651273,False,False,False,False,121.59129022147027,False,False,False,False
2025-02-18 17:00:00+00:00,21.955,21.99,21.955,21.99,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.212780154277702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.23271721829576,-4.238171058671782,False,True,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-704.0,-243.74786881455128,False,False,False,False,121.25654153586608,False,False,False,False
2025-02-18 18:00:00+00:00,21.99,21.99,21.99,21.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.212780154277702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38481666692729,-2.2168795108327544,False,True,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-704.0,-250.8835607709148,False,False,False,False,119.37659515546505,False,False,False,False
2025-02-18 19:00:00+00:00,21.99,22.0,21.98,21.98,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.21693313099101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.64157618334575,-0.9054451554529521,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-760.0,-258.77683889849754,False,False,False,False,118.39401228483769,False,False,False,False
2025-02-18 20:00:00+00:00,21.98,21.98,21.85,21.85,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.208401888932947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.20309809447535,-0.9054451554529521,False,True,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1019.0,-270.56324449697047,False,False,False,False,120.5739500788712,False,False,False,False
2025-02-19 15:00:00+00:00,20.37,20.92,20.235,20.235,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.09184179930658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61315238987336,-0.18755246097995837,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1153.0,-284.2444345047694,False,False,False,False,120.78210589160187,False,False,False,False
2025-02-19 16:00:00+00:00,20.235,20.25,20.235,20.25,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.93094999839259,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.059762760127775,-6.7581837324700444,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-953.0,-294.6127378457807,False,False,False,False,122.01029029638325,False,False,False,False
2025-02-19 17:00:00+00:00,20.25,20.725,20.25,20.63,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.842519125525186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16786958344857,-7.259204382493891,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-782.0,-302.1691295070864,False,False,False,False,122.76982067938505,False,False,False,False
2025-02-19 18:00:00+00:00,20.63,21.215,20.63,20.97,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.828234157511183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62020221690538,-7.259204382493891,False,True,False,True,False,1.0863707310834272,0,,,False,False,False,False,,,False,False,False,False,-732.0,-308.8331740108525,False,False,False,False,121.64160640528604,False,False,False,False
2025-02-19 19:00:00+00:00,20.97,21.375,20.8,21.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.78675354246939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.51319192813639,-7.259204382493891,False,True,False,True,True,1.3757468308365937,0,,,False,False,False,False,,,False,False,False,False,-536.0,-312.35514030525786,False,False,False,False,122.79444971683199,False,False,False,False
2025-02-19 20:00:00+00:00,21.0,21.17,20.4,20.71,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,21.61127474001148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.00036970370317,-7.259204382493891,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-1235.0,-326.65971177339344,False,False,False,False,131.72786910106714,False,False,False,False
2025-02-20 15:00:00+00:00,20.71,20.71,19.79,20.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.57876827919453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.485504269400806,-7.382294538843681,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-1323.0,-342.1068480249687,False,False,False,False,131.04991764213588,False,False,False,False
2025-02-20 16:00:00+00:00,20.0,20.035,20.0,20.035,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.545478001513253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.48264632786654,-9.635628281390751,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-1238.0,-355.9966643346591,False,False,False,False,130.3359654306299,False,False,False,False
