date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_864,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_774,Gap_Up_aVWAP_756,Gap_Up_aVWAP_726,Gap_Up_aVWAP_708,Gap_Up_aVWAP_696,Gap_Up_aVWAP_684,Gap_Down_aVWAP_882,Gap_Down_aVWAP_878,Gap_Down_aVWAP_876,Gap_Down_aVWAP_846,Gap_Down_aVWAP_840,Gap_Down_aVWAP_838,Gap_Down_aVWAP_792,Gap_Down_aVWAP_702,Gap_Down_aVWAP_690,Gap_Down_aVWAP_672,aVWAP_OB_bear_867,aVWAP_OB_bear_822,aVWAP_OB_bear_785,aVWAP_OB_bear_534,aVWAP_OB_bear_366,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 19:00:00+00:00,189.38,189.925,189.25,189.87,2546.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38571788116994,-21.146825203432908,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-47496.0,-4701.212492090032,False,False,False,False,8390.931523886024,False,False,False,False
2025-02-11 20:00:00+00:00,189.87,189.98,189.39,189.945,11858.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.89409194959817,-15.567461034124022,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-35638.0,-5180.852608491737,False,False,False,False,8444.684523515696,False,False,False,False
2025-02-12 15:00:00+00:00,189.39,190.19,188.7,190.07,5299.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.48239987059067,-10.874088121318273,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-30339.0,-5570.901405259307,False,False,False,False,8395.91422082553,False,False,False,False
2025-02-12 16:00:00+00:00,189.99,190.8,189.655,190.8,3045.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.122847182106284,-3.3761844265173764,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-27294.0,-5907.693631534356,False,False,False,False,8312.954310425135,False,False,False,False
2025-02-12 17:00:00+00:00,190.81,191.045,190.51,190.83,5513.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,190.795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.028898945189184,1.5479955099047586,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-21781.0,-6153.791404688863,False,False,False,False,8269.544166077458,False,False,False,False
2025-02-12 18:00:00+00:00,190.83,190.89,189.805,189.88,4828.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,190.5133160880637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2057246543244,1.5479955099047586,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-26609.0,-6470.9264216704305,False,False,False,False,8216.186892184784,False,False,False,False
2025-02-12 19:00:00+00:00,189.88,190.01,189.485,189.57,5992.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,190.2106590950836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.17504352325397,11.950145751414851,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-32601.0,-6876.043841489493,False,False,False,False,8181.703374476492,False,False,False,False
2025-02-12 20:00:00+00:00,189.54,190.14,189.055,189.815,21715.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,189.90209064865437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.670226634335314,10.524946962830242,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-10886.0,-6938.213704412136,False,False,False,False,8391.52192681019,False,False,False,False
2025-02-13 15:00:00+00:00,186.72,188.7,186.51,186.51,6998.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,189.48852872619102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51533994195608,1.0023157107629217,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-17884.0,-7107.9158175220255,False,False,False,False,8369.916935696854,False,False,False,False
2025-02-13 16:00:00+00:00,186.54,187.22,184.705,185.67,10733.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.32814450778966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.823469735570583,-5.975203023936672,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28617.0,-7441.3899908937765,False,False,False,False,8406.553882430237,False,False,False,False
2025-02-13 17:00:00+00:00,185.62,187.46,185.62,187.105,9526.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.38065778836616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.73350371317206,-5.975203023936672,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19091.0,-7622.004099562089,False,False,False,False,8423.909636191009,False,False,False,False
2025-02-13 18:00:00+00:00,187.065,188.79,186.9,188.79,11235.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.69335617544792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.196584432516005,-5.975203023936672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7856.0,-7625.63194297973,False,False,False,False,8467.492432529132,False,False,False,False
2025-02-13 19:00:00+00:00,188.76,188.93,187.29,187.95,10722.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.8108815016319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02124668595536,-5.975203023936672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18578.0,-7795.436098902525,False,False,False,False,8502.446038226355,False,False,False,False
2025-02-13 20:00:00+00:00,187.95,189.02,187.615,188.845,15521.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.98852035229072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44240143846673,-5.975203023936672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3057.0,-7721.971973338144,False,False,False,False,8611.260828331373,False,False,False,False
2025-02-14 15:00:00+00:00,189.33,191.04,189.31,190.46,9753.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,188.26440649504926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.91294995121676,-12.769615284352312,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,6696.0,-7498.4375241391035,False,False,False,False,8628.962210837864,False,False,False,False
2025-02-14 16:00:00+00:00,190.44,191.525,190.32,191.31,10130.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.39636510420897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.929090452666145,-7.711695365514501,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16826.0,-7121.31446174935,False,False,False,False,8652.234114545805,False,False,False,False
2025-02-14 17:00:00+00:00,191.155,191.32,190.59,191.0,4882.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.4669552322849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.41426777769421,-4.982665513133426,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11944.0,-6825.728191024554,False,False,False,False,8593.780872459824,False,False,False,False
2025-02-14 18:00:00+00:00,190.91,190.91,189.69,189.69,2912.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.44384130949265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7821342603482,-4.982665513133426,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9032.0,-6579.871940000917,False,False,False,False,8505.691246530214,False,False,False,False
2025-02-14 19:00:00+00:00,189.69,189.895,189.25,189.575,3759.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.38916659167685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.425702112943405,-4.982665513133426,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5273.0,-6396.106483566794,False,False,False,False,8432.09913418091,False,False,False,False
2025-02-14 20:00:00+00:00,189.575,189.575,188.67,189.06,14854.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.20928936102027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.287737011856365,-4.982665513133426,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9581.0,-6445.484677620022,False,False,False,False,8531.663488689732,False,False,False,False
2025-02-17 15:00:00+00:00,189.06,189.06,189.06,189.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.20928936102027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.86242694446501,-4.982665513133426,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9581.0,-6494.097318277076,False,False,False,False,8399.389636151906,False,False,False,False
2025-02-17 16:00:00+00:00,189.06,189.06,189.06,189.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.20928936102027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.912220232870766,-4.982665513133426,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9581.0,-6541.956274582858,False,False,False,False,8269.166541017767,False,False,False,False
2025-02-17 17:00:00+00:00,189.06,189.06,189.06,189.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.20928936102027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.27874909180794,-4.982665513133426,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9581.0,-6589.07323156607,False,False,False,False,8140.962408598886,False,False,False,False
2025-02-17 18:00:00+00:00,189.06,189.06,189.06,189.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.20928936102027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.85643499776605,-4.982665513133426,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9581.0,-6635.459693092177,False,False,False,False,8014.745937147741,False,False,False,False
2025-02-17 19:00:00+00:00,189.06,189.06,189.06,189.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.20928936102027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.574892268404795,-4.982665513133426,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9581.0,-6681.126984672143,False,False,False,False,7890.486310215218,False,False,False,False
2025-02-17 20:00:00+00:00,189.06,189.06,189.06,189.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.20928936102027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.387197115497294,-4.982665513133426,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9581.0,-6726.086256227614,False,False,False,False,7768.1531891266095,False,False,False,False
2025-02-18 15:00:00+00:00,187.59,188.79,187.175,188.56,8480.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.06723861867272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.082023421881125,-4.982665513133426,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18061.0,-6901.821353030287,False,False,False,False,7779.189573791313,False,False,False,False
2025-02-18 16:00:00+00:00,188.56,188.56,187.515,187.61,2340.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,189.02804723056508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45313518259445,-4.350837687592602,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20401.0,-7111.110944456174,False,False,False,False,7694.8610532674165,False,False,False,False
2025-02-18 17:00:00+00:00,187.51,187.85,187.39,187.85,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,188.9862618071959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.769872632884045,-6.091198677453718,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18043.0,-7280.597596480109,False,False,False,False,7612.119021433813,False,False,False,False
2025-02-18 18:00:00+00:00,187.85,188.25,187.85,188.045,4135.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,188.9361822980786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78767855320388,-6.313712314384844,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13908.0,-7383.348021340883,False,False,False,False,7558.21019939608,False,False,False,False
2025-02-18 19:00:00+00:00,188.045,188.17,187.89,187.89,6047.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,188.8694971672705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.214569895347466,-7.179258988392682,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19955.0,-7578.25735434335,False,False,False,False,7534.780583901566,False,False,False,False
2025-02-18 20:00:00+00:00,187.89,187.895,187.325,187.63,16591.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,188.68089727340097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86132881925421,-8.76858313186392,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-36546.0,-8027.369643423298,False,False,False,False,7675.187086476736,False,False,False,False
2025-02-19 15:00:00+00:00,187.515,187.865,186.725,186.725,8811.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,188.56985373844046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27977292321411,-12.317880123377194,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-45357.0,-8606.123602439991,False,False,False,False,7692.79658901198,False,False,False,False
2025-02-19 16:00:00+00:00,186.705,187.295,186.65,187.19,7910.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,188.4807597887806,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84120432225673,-12.317880123377194,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-37447.0,-9053.268972944797,False,False,False,False,7696.164083755981,False,False,False,False
2025-02-19 17:00:00+00:00,187.13,187.16,186.71,187.08,5351.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,188.42450650712908,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85554535844289,-12.317880123377194,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-42798.0,-9576.443097395264,False,False,False,False,7659.804950674492,False,False,False,False
2025-02-19 18:00:00+00:00,187.08,187.29,186.84,187.0,6858.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,188.361632431179,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.586733956763524,-12.630253142547595,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-49656.0,-10197.831576505414,False,False,False,False,7647.373866167911,False,False,False,False
2025-02-19 19:00:00+00:00,186.99,187.525,186.99,187.395,5345.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,188.32568398684967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.09485728186861,-12.630253142547595,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-44311.0,-10726.717908652616,False,False,False,False,7611.678147312594,False,False,False,False
2025-02-19 20:00:00+00:00,187.385,187.905,187.195,187.83,40521.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,188.18883564252803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.31524931076204,-13.605024098728741,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3790.0,-10619.171894564979,False,False,False,False,8121.900191540306,False,False,False,False
2025-02-20 15:00:00+00:00,186.79,187.28,186.64,187.28,5727.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,188.15804873950106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59557988610614,-13.337145641396589,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9517.0,-10602.083958215133,False,False,False,False,8084.769956012549,False,False,False,False
2025-02-20 16:00:00+00:00,187.28,187.67,186.615,186.615,8827.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.8240467850583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3825948299284,-13.337145641396589,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-18344.0,-10722.113664289318,False,False,False,False,8096.27739855499,False,False,False,False
2025-02-20 17:00:00+00:00,186.63,187.24,186.625,187.175,8047.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.80047978633655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.03697936357597,-13.337145641396589,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-10297.0,-10715.522754765452,False,False,False,False,8095.513407879719,False,False,False,False
2025-02-20 18:00:00+00:00,187.17,187.75,186.975,187.75,6243.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.82297790535742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.80371727444309,-10.499541087556679,False,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-4054.0,-10612.243332210948,False,False,False,False,8066.792269773056,False,False,False,False
2025-02-20 19:00:00+00:00,187.71,188.42,187.64,188.085,9405.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.8899842519243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68763806549127,-6.9901343663556545,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,5351.0,-10364.751187525506,False,False,False,False,8087.539676443242,False,False,False,False
2025-02-20 20:00:00+00:00,188.085,188.14,187.69,187.91,28470.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.9405982604874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40111129587443,-5.500586566439118,True,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-23119.0,-10562.491479191776,False,False,False,False,8403.54681324257,False,False,False,False
2025-02-21 15:00:00+00:00,187.02,187.645,186.945,187.01,8130.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.9096040449955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75485917611003,-5.500586566439118,True,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-31249.0,-10883.212541529887,False,False,False,False,8399.305777378344,False,False,False,False
2025-02-21 16:00:00+00:00,187.01,187.365,186.96,187.185,11896.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,187.86872138867906,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.86773409967615,-5.500586566439118,True,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-19353.0,-11014.527075769733,False,False,False,False,8453.518090907362,False,False,False,False
