date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_882,Gap_Up_aVWAP_828,Gap_Up_aVWAP_780,Gap_Up_aVWAP_732,Gap_Up_aVWAP_708,Gap_Up_aVWAP_696,Gap_Up_aVWAP_600,Gap_Up_aVWAP_588,Gap_Up_aVWAP_546,Gap_Down_aVWAP_870,Gap_Down_aVWAP_864,Gap_Down_aVWAP_672,Gap_Down_aVWAP_660,Gap_Down_aVWAP_516,Gap_Down_aVWAP_492,Gap_Down_aVWAP_486,Gap_Down_aVWAP_468,Gap_Down_aVWAP_432,Gap_Down_aVWAP_366,aVWAP_OB_bull_870,aVWAP_OB_bull_539,aVWAP_OB_bull_310,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,105.98,106.18,105.94,106.15,23765.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36715231728523,30.93369159862776,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-728.0,69.74541872938674,False,False,False,False,30451.19335988476,False,False,False,False
2025-02-10 20:00:00+00:00,106.15,106.325,105.975,106.1,59356.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,106.13333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.93671895770358,30.93369159862776,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-60084.0,-862.8707893129293,False,False,False,False,30899.32989694081,False,False,False,False
2025-02-11 15:00:00+00:00,105.31,105.89,105.31,105.83,28039.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.98682064191314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.18831276252172,30.58466530160004,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-88123.0,-2215.741009633659,False,False,False,False,30854.983696988238,False,False,False,False
2025-02-11 16:00:00+00:00,105.815,105.815,105.46,105.505,19259.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.91576684106236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.986581514492684,22.077831093935288,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-107382.0,-3846.225645143215,False,False,False,False,30675.201004011673,False,False,False,False
2025-02-11 17:00:00+00:00,105.51,105.725,105.48,105.625,13238.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.88200527697148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.22333955286303,17.97199745112404,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-94144.0,-5246.1911390169635,False,False,False,False,30404.85680239909,False,False,False,False
2025-02-11 18:00:00+00:00,105.64,105.91,105.59,105.87,10357.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.87468930023773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.675328879395714,17.739980718423325,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-83787.0,-6463.878098101972,False,False,False,False,30094.037317090573,False,False,False,False
2025-02-11 19:00:00+00:00,105.855,106.15,105.825,105.99,16302.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.88733080406593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.215162372493104,17.739980718423325,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-67485.0,-7409.942003557755,False,False,False,False,29880.207281166688,False,False,False,False
2025-02-11 20:00:00+00:00,105.99,106.065,105.725,105.98,50635.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.8965758218129,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.081768470785164,17.739980718423325,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-118120.0,-9126.377011254533,False,False,False,False,30201.98701324162,False,False,False,False
2025-02-12 15:00:00+00:00,104.94,105.7,104.78,105.67,40382.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.59633389176993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.327890676920326,14.180439603653667,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-158502.0,-11442.278142862991,False,False,False,False,30359.816671951052,False,False,False,False
2025-02-12 16:00:00+00:00,105.65,106.09,105.46,106.07,34409.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.71309911868715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07533584797528,14.180439603653667,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-124093.0,-13188.800962353487,False,False,False,False,30422.59470804483,False,False,False,False
2025-02-12 17:00:00+00:00,106.065,106.2,105.93,105.945,37056.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.79449487616648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.696710123291226,14.180439603653667,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-161149.0,-15482.757536580564,False,False,False,False,30525.43820094336,False,False,False,False
2025-02-12 18:00:00+00:00,105.945,106.035,105.5,105.525,30840.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.78094848976731,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2852153230389,9.468681673018821,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-191989.0,-18219.28842748629,False,False,False,False,30530.315128060516,False,False,False,False
2025-02-12 19:00:00+00:00,105.525,105.59,105.32,105.355,29393.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.73811966520003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01765407659542,5.071596699228408,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-221382.0,-21369.09790923069,False,False,False,False,30512.682335377405,False,False,False,False
2025-02-12 20:00:00+00:00,105.34,105.82,105.285,105.79,72093.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.71751695047178,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.52955879513925,5.071596699228408,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-149289.0,-23352.35220521161,False,False,False,False,31157.33842320101,False,False,False,False
2025-02-13 15:00:00+00:00,105.82,106.035,105.69,105.95,18608.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.72798725196841,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.84256439102022,5.071596699228408,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-130681.0,-25016.362248541664,False,False,False,False,30962.775036794792,False,False,False,False
2025-02-13 16:00:00+00:00,105.95,106.0,105.285,105.365,28610.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.71494953212034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7717525946929,5.071596699228408,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-159291.0,-27098.139578021637,False,False,False,False,30926.29790444138,False,False,False,False
2025-02-13 17:00:00+00:00,105.365,105.4,104.965,105.035,56062.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.63943433417222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.82780910498471,1.2355099790415025,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-215353.0,-30016.819584563935,False,False,False,False,31315.99871212446,False,False,False,False
2025-02-13 18:00:00+00:00,105.035,105.335,104.945,105.06,39261.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.59601526331409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.44440019348822,-1.2048279624591842,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-176092.0,-32281.55106387302,False,False,False,False,31439.177026665162,False,False,False,False
2025-02-13 19:00:00+00:00,105.09,105.61,105.065,105.49,41750.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.57990511787656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.70159451962917,-1.2048279624591842,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-134342.0,-33863.8836055184,False,False,False,False,31599.03474718198,False,False,False,False
2025-02-13 20:00:00+00:00,105.53,106.26,105.51,106.16,78240.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.63386897808917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.38509923441677,-8.072398574791364,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-56102.0,-34208.660603882454,False,False,False,False,32322.15048753575,False,False,False,False
2025-02-14 15:00:00+00:00,106.0,106.71,105.99,106.21,25517.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.87571432189925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4347010322052,-4.264799115137443,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-30585.0,-34152.47981932613,False,False,False,False,32216.644278426666,False,False,False,False
2025-02-14 16:00:00+00:00,106.23,106.405,105.92,106.015,23154.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.856621796813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.485895528281034,-3.1656255591815707,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-53739.0,-34456.14679887146,False,False,False,False,32076.13816558284,False,False,False,False
2025-02-14 17:00:00+00:00,106.015,106.49,105.955,106.41,26078.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.8809646818696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4267791795979,-0.1820628311746617,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-27661.0,-34350.79568571066,False,False,False,False,31983.14377541877,False,False,False,False
2025-02-14 18:00:00+00:00,106.415,106.64,106.22,106.47,16889.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.905854109299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.70257120747898,2.197818283430834,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10772.0,-33985.232961901194,False,False,False,False,31749.126042466538,False,False,False,False
2025-02-14 19:00:00+00:00,106.47,106.545,106.29,106.48,14458.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.9231915112598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.27706641813244,3.9816711054845086,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3686.0,-33401.18283846087,False,False,False,False,31481.046568939924,False,False,False,False
2025-02-14 20:00:00+00:00,106.51,106.59,106.06,106.08,27992.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.93250312396158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.506152566147705,3.9816711054845086,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24306.0,-33260.17225181806,False,False,False,False,31426.952823685042,False,False,False,False
2025-02-17 15:00:00+00:00,106.08,106.08,106.08,106.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.93250312396158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.65887666482455,3.9816711054845086,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24306.0,-33121.34787582088,False,False,False,False,30939.713245023257,False,False,False,False
2025-02-17 16:00:00+00:00,106.08,106.08,106.08,106.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.93250312396158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.42735939727577,3.9816711054845086,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24306.0,-32984.67581573063,False,False,False,False,30460.027768356227,False,False,False,False
2025-02-17 17:00:00+00:00,106.08,106.08,106.08,106.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.93250312396158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.60634788557659,3.9816711054845086,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24306.0,-32850.12270230845,False,False,False,False,29987.77927582357,False,False,False,False
2025-02-17 18:00:00+00:00,106.08,106.08,106.08,106.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.93250312396158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.059006877777136,3.9816711054845086,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24306.0,-32717.655683668007,False,False,False,False,29522.852465345684,False,False,False,False
2025-02-17 19:00:00+00:00,106.08,106.08,106.08,106.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.93250312396158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6941128725775,9.095075915555022,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24306.0,-32587.242417254547,False,False,False,False,29065.133822472108,False,False,False,False
2025-02-17 20:00:00+00:00,106.08,106.08,106.08,106.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.93250312396158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.45085020244441,8.356683044985843,False,True,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24306.0,-32458.851061948273,False,False,False,False,28614.51159266634,False,False,False,False
2025-02-18 15:00:00+00:00,104.86,105.66,104.72,105.635,28329.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,105.73483067030854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79790761340102,2.755918072866045,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-52635.0,-32771.65957261574,False,False,False,False,28610.085056345928,False,False,False,False
2025-02-18 16:00:00+00:00,105.625,105.72,104.925,105.12,39238.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.66868818164423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.52341337852645,-3.956053482068576,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-91873.0,-33687.95942420309,False,False,False,False,28774.858931441337,False,False,False,False
2025-02-18 17:00:00+00:00,105.125,105.36,105.0,105.23,30801.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.62670965909544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27196659556706,-6.743162397146655,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-61072.0,-34112.5181928201,False,False,False,False,28806.271971263952,False,False,False,False
2025-02-18 18:00:00+00:00,105.235,105.42,105.1,105.36,25566.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.60852693138452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.934041239641154,-6.989513822327382,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-35506.0,-34134.12256192366,False,False,False,False,28756.035196515673,False,False,False,False
2025-02-18 19:00:00+00:00,105.365,105.64,105.07,105.565,31768.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.60174639955254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.32882814942552,-6.989513822327382,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3738.0,-33662.864847785306,False,False,False,False,28802.732325251865,False,False,False,False
2025-02-18 20:00:00+00:00,105.555,105.585,105.16,105.38,64184.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.57988644044958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2890950414935,-6.989513822327382,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-67922.0,-34194.014229990185,False,False,False,False,29351.279110906875,False,False,False,False
2025-02-19 15:00:00+00:00,105.32,105.51,105.11,105.39,22526.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.57132895765598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39878807121929,-6.989513822327382,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-45396.0,-34367.688427974834,False,False,False,False,29245.46083011762,False,False,False,False
2025-02-19 16:00:00+00:00,105.375,105.52,105.29,105.35,30462.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.56394096860421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.08425614719597,-6.989513822327382,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-75858.0,-35010.94907250236,False,False,False,False,29264.321902518896,False,False,False,False
2025-02-19 17:00:00+00:00,105.31,105.47,105.25,105.35,22318.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.55763151837928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8745681978471,-6.989513822327382,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-75858.0,-35644.23668378139,False,False,False,False,29156.62698930155,False,False,False,False
2025-02-19 18:00:00+00:00,105.35,105.45,105.13,105.275,21440.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.54917711474802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8999949896439,-7.787556199232512,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-97298.0,-36600.10898325765,False,False,False,False,29036.989361560438,False,False,False,False
2025-02-19 19:00:00+00:00,105.31,105.5,105.25,105.465,21307.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.54582880710116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.592513341768196,-7.787556199232512,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-75991.0,-37210.82047188931,False,False,False,False,28917.144565257175,False,False,False,False
2025-02-19 20:00:00+00:00,105.465,105.7,105.37,105.68,42942.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.55170910563687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.37986919464627,-9.003702089500806,False,True,False,True,True,1.499068461673854,0,,,False,False,False,False,,,False,False,False,False,-33049.0,-37146.29612348792,False,False,False,False,29134.584184400475,False,False,False,False
2025-02-20 15:00:00+00:00,104.87,104.97,104.37,104.83,29616.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.51661635744149,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.78651313846031,-4.4063583764771295,False,True,False,True,False,0.0,1,,,False,False,False,False,,,False,False,False,False,-62665.0,-37541.9349432788,False,False,False,False,29142.047995495042,False,False,False,False
2025-02-20 16:00:00+00:00,104.84,105.19,104.715,105.05,28383.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.49680278519483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.23498511272593,-4.823942130454654,False,True,False,True,False,0.0,1,,,False,False,False,False,,,False,False,False,False,-34282.0,-37491.39331625122,False,False,False,False,29130.279809518375,False,False,False,False
2025-02-20 17:00:00+00:00,105.05,105.19,104.82,104.87,39512.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,105.47061908701777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.666850690218666,-6.347181687059582,False,True,False,True,False,0.0,1,,,False,False,False,False,,,False,False,False,False,-73794.0,-38054.22442762717,False,False,False,False,29291.236711696383,False,False,False,False
