date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_913,Gap_Up_aVWAP_857,Gap_Up_aVWAP_847,Gap_Up_aVWAP_828,Gap_Up_aVWAP_698,Gap_Up_aVWAP_613,Gap_Up_aVWAP_585,Gap_Up_aVWAP_354,Gap_Up_aVWAP_339,Gap_Up_aVWAP_252,Gap_Down_aVWAP_842,Gap_Down_aVWAP_743,Gap_Down_aVWAP_657,Gap_Down_aVWAP_595,Gap_Down_aVWAP_580,Gap_Down_aVWAP_569,Gap_Down_aVWAP_477,Gap_Down_aVWAP_431,Gap_Down_aVWAP_323,Gap_Down_aVWAP_182,aVWAP_OB_bull_845,aVWAP_OB_bull_491,aVWAP_OB_bear_772,aVWAP_OB_bear_646,aVWAP_OB_bear_561,aVWAP_OB_bear_497,aVWAP_OB_bear_417,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,5.7,5.79,5.56,5.56,55455,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.97820508688775,-42.52363679650795,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-60852,-22763.194134367826,False,False,False,False,46044.97025745752,False,False,False,False
2022-01-19 00:00:00+00:00,5.76,5.9,5.69,5.7995,51766,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83628285635001,-38.303511252636405,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9086,-22226.833580078892,False,False,False,False,46269.32436500821,False,False,False,False
2022-01-20 00:00:00+00:00,5.7,5.8699,5.7,5.85,34604,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.83297134516117,-36.05179348783491,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43690,-23068.526380860112,False,False,False,False,45811.860664419655,False,False,False,False
2022-01-21 00:00:00+00:00,5.4,5.69,5.28,5.69,61771,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.022882821367986,-36.05179348783491,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-105461,-26299.60377768913,False,False,False,False,46437.70926581497,False,False,False,False
2022-01-24 00:00:00+00:00,5.25,5.555,4.98,5.555,80314,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.58989385959653,-36.05179348783491,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-185775,-32553.540884446422,False,False,False,False,47766.191255390855,False,False,False,False
2022-01-25 00:00:00+00:00,5.37,5.4011,5.22,5.25,57587,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05000625370931,-36.05179348783491,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-128188,-36303.91183015441,False,False,False,False,48151.32101008141,False,False,False,False
2022-01-26 00:00:00+00:00,5.28,5.53,5.2001,5.31,22103,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64818881030826,-36.05179348783491,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-150291,-40773.993719167964,False,False,False,False,47129.818225372335,False,False,False,False
2022-01-27 00:00:00+00:00,5.25,5.42,5.25,5.27,42854,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.37808872324301,-36.05179348783491,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-193145,-46749.327298808435,False,False,False,False,46962.13907927931,False,False,False,False
2022-01-28 00:00:00+00:00,5.0,5.3805,4.98,5.25,182538,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24102081976574,-36.05179348783491,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-375683,-59648.68701258065,False,False,False,False,52278.83950754286,False,False,False,False
2022-01-31 00:00:00+00:00,5.26,5.42,4.96,4.96,43895,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.213333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50366782722602,-35.61561131714005,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-331788,-70320.81693365592,False,False,False,False,51950.06148763922,False,False,False,False
2022-02-01 00:00:00+00:00,5.42,5.52,5.33,5.35,35093,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.306632695261727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.192534462161376,-29.77194720269926,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-296695,-79198.23587743411,False,False,False,False,51289.00025282984,False,False,False,False
2022-02-02 00:00:00+00:00,5.34,5.4,5.3,5.4,28982,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.317378870673952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.32968614507872,-26.53971319745568,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-325677,-88864.06976459356,False,False,False,False,50414.215929189464,False,False,False,False
2022-02-03 00:00:00+00:00,5.45,5.5092,5.32,5.32,46193,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.350045678059369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.40634389026775,-22.518153114346557,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-279484,-96339.3611463742,False,False,False,False,50248.67804961341,False,False,False,False
2022-02-04 00:00:00+00:00,5.44,5.74,5.405,5.405,38001,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.385302589801767,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31645241207225,-19.696468762341972,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-317485,-105011.73914063403,False,False,False,False,49768.376949628575,False,False,False,False
2022-02-07 00:00:00+00:00,5.79,5.79,5.445,5.66,97730,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,5.48296631481392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9315093574698,-13.52704664768821,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-219755,-109511.47486060916,False,False,False,False,51649.22491238824,False,False,False,False
2022-02-08 00:00:00+00:00,5.645,5.87,5.63,5.87,42425,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.613794271267467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.581219728259896,-11.255987551226085,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-262180,-115498.47584646763,False,False,False,False,51287.49060209851,False,False,False,False
2022-02-09 00:00:00+00:00,5.62,5.665,5.5301,5.63,32175,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.594160137049597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.33153729480735,-9.780115186855177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-294355,-122512.45718582184,False,False,False,False,50537.98116672209,False,False,False,False
2022-02-10 00:00:00+00:00,5.5,5.62,5.45,5.62,78783,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,5.557346894655923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.18755205963071,-9.780115186855177,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-373138,-132340.9098452014,False,False,False,False,51645.62896410554,False,False,False,False
2022-02-11 00:00:00+00:00,5.4,5.53,5.3957,5.4737,62652,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,5.530455751702439,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16189940603537,-9.780115186855177,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-435790,-144240.8741649974,False,False,False,False,52077.25135767003,False,False,False,False
2022-02-14 00:00:00+00:00,5.51,5.51,5.32,5.42,47819,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,5.518340680382796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.379839100222036,-9.780115186855177,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-387971,-153798.91831538966,False,False,False,False,51910.26110834964,False,False,False,False
2022-02-15 00:00:00+00:00,5.28,5.545,5.28,5.43,149907,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.474251710062468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79046337883311,-9.780115186855177,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-537878,-168860.84308733518,False,False,False,False,55753.27047664965,False,False,False,False
2022-02-16 00:00:00+00:00,5.31,5.44,5.18,5.3,289693,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.416616292744045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.51348308628215,-9.780115186855177,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-248185,-171971.59433881223,False,False,False,False,64927.37751678104,False,False,False,False
2022-02-17 00:00:00+00:00,5.25,5.29,5.23,5.25,31700,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.410763628510285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.97009199156079,-9.780115186855177,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-279885,-176203.49260003527,False,False,False,False,63624.34310435825,False,False,False,False
2022-02-18 00:00:00+00:00,5.09,5.29,5.09,5.25,30502,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.402096063635485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.24908305641021,-9.780115186855177,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-310387,-181465.59092944564,False,False,False,False,62325.42768850107,False,False,False,False
2022-02-22 00:00:00+00:00,4.8,5.14,4.72,5.14,135290,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.334353100084876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.066672695544376,-5.072371218650275,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-445677,-191826.82265770267,False,False,False,False,65186.7834654226,False,False,False,False
2022-02-23 00:00:00+00:00,4.8,5.1099,4.76,4.91,48664,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.314366446595162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.278399121633825,-7.9286674434057005,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-445677,-201781.73157308687,False,False,False,False,64538.83117266094,False,False,False,False
2022-02-24 00:00:00+00:00,4.86,4.9,4.64,4.64,131465,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.2587167056423585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5442812111806,-8.86531718649011,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-314212,-206190.7617074756,False,False,False,False,67163.38681294875,False,False,False,False
2022-02-25 00:00:00+00:00,4.86,4.94,4.82,4.8871,34394,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.248143806918579,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.054869270878456,-9.665436393381214,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-314212,-210426.88869933932,False,False,False,False,65878.3128202841,False,False,False,False
2022-02-28 00:00:00+00:00,4.6,4.91,4.57,4.91,145598,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.190365342500735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.60292889140507,-12.33103107457805,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-459810,-220206.6185542672,False,False,False,False,69004.57506262591,False,False,False,False
2022-03-01 00:00:00+00:00,4.43,4.5999,4.38,4.55,100194,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.142190886657607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.896641353224805,-15.156444583940598,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-560004,-233532.00606194302,False,False,False,False,70227.68976605235,False,False,False,False
2022-03-02 00:00:00+00:00,4.51,4.649,4.45,4.48,32314,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.129417409454896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66394806850606,-15.645442965554778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-527690,-245067.613667357,False,False,False,False,68740.87840267774,False,False,False,False
2022-03-03 00:00:00+00:00,4.37,4.53,4.32,4.32,31923,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.114662595298071,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.558616711651517,-17.022503275680464,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-559613,-257402.72685687244,False,False,False,False,67297.04003394529,False,False,False,False
2022-03-04 00:00:00+00:00,4.27,4.37,4.25,4.34,29553,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.099486008150425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.204238751706225,-18.631019290198278,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-589166,-270413.05129385786,False,False,False,False,65816.88160124156,False,False,False,False
2022-03-07 00:00:00+00:00,4.16,4.24,4.05,4.23,171882,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.007037723498641,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.669197051887743,-20.38586844065435,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-761048,-289653.63751762814,False,False,False,False,69976.29800903602,False,False,False,False
2022-03-08 00:00:00+00:00,4.21,4.26,4.03,4.17,136598,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,4.1975,,4.6867239841298245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.71629836660912,-20.652623148967233,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-624450,-302782.9066345839,False,False,False,False,72588.91377338755,False,False,False,False
2022-03-09 00:00:00+00:00,4.4,4.48,4.165,4.21,68069,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.6931194086005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.420355529614106,-20.652623148967233,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-556381,-312727.9299038159,False,False,False,False,72411.66225286256,False,False,False,False
2022-03-10 00:00:00+00:00,4.43,4.5,4.35,4.38,24462,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.696154011939716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.421994550679585,-25.193296691892137,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-531919,-321323.65814288193,False,False,False,False,70531.2833409856,False,False,False,False
2022-03-11 00:00:00+00:00,4.68,4.8,4.43,4.43,47529,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.714028503870375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.309730638620366,-19.67488867831858,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-484390,-327718.41664708266,False,False,False,False,69629.23301388812,False,False,False,False
2022-03-14 00:00:00+00:00,4.61,4.74,4.52,4.74,34698,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.722272293230517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.377874909151025,-16.952661500949965,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-519088,-335223.10619033437,False,False,False,False,68259.38073883369,False,False,False,False
2022-03-15 00:00:00+00:00,4.5,4.592,4.42,4.592,29869,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.722976257843073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13973697464914,-16.318659910880868,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.1930289033640387,-0.1930289033640387,False,False,False,False,-548957,-343604.82751620363,False,False,False,False,66753.8756118206,False,False,False,False
2022-03-16 00:00:00+00:00,4.58,4.709,4.5,4.69,19750,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.725347134763872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88035300236315,-14.632487302148448,False,False,False,True,True,0.0,0,0.896393511725748,1.0586003680255511,False,False,False,False,-0.15385165540104973,-0.1734402793825442,False,False,False,False,-529207,-350883.3440841957,False,False,False,False,64910.586372141355,False,False,False,False
2022-03-17 00:00:00+00:00,4.59,4.6461,4.581,4.599,13609,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.726893055082602,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19814428997094,-13.28140765434209,True,False,False,True,True,0.0,0,0.8941286592336112,1.0782624542336943,False,False,False,False,-0.15027727478417272,-0.16185877708335844,False,False,False,False,-515598,-357342.74235540366,False,False,False,False,62898.75945558679,False,False,False,False
2022-03-18 00:00:00+00:00,4.44,4.63,4.44,4.57,36956,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.726015469993341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17017691570744,-13.28140765434209,True,False,False,True,True,0.0,0,0.8813034786754435,1.083424642639076,False,False,False,False,-0.1814388114672625,-0.1716487942753105,False,False,False,False,-552554,-364998.0857924467,False,False,False,False,61881.39633968143,False,False,False,False
2022-03-21 00:00:00+00:00,4.42,4.45,4.27,4.44,50945,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.717700976588721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.24453764421161,-13.28140765434209,True,False,False,True,True,0.0,0,0.8663557808678284,1.105021285239131,False,False,False,False,-0.25223404793009824,-0.21194142110270436,False,False,False,False,-603499,-374351.06282019394,False,False,False,False,61452.518051850784,False,False,False,False
2022-03-22 00:00:00+00:00,4.59,4.64,4.4,4.4,9915,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.717763365659795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.53398535662285,-12.540280340135482,True,False,False,True,True,0.0,0,0.8730054495680428,1.093887784951005,False,False,False,False,-0.18742747631993212,-0.19968444871131824,False,False,False,False,-593584,-382948.43290567654,False,False,False,False,59431.43891256252,False,False,False,False
2022-03-23 00:00:00+00:00,4.57,4.57,4.4312,4.53,35388,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.717062689935108,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76714124693824,-11.167059855648887,True,False,False,True,True,0.0,0,0.8706719842188773,1.0922766842488958,False,False,False,False,-0.19519263675551565,-0.19743854273341693,False,False,False,False,-628972,-392596.41592898336,False,False,False,False,58488.558955207125,False,False,False,False
