date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_872,Gap_Up_aVWAP_870,Gap_Up_aVWAP_851,Gap_Up_aVWAP_841,Gap_Up_aVWAP_828,Gap_Up_aVWAP_807,Gap_Up_aVWAP_782,Gap_Up_aVWAP_765,Gap_Up_aVWAP_764,Gap_Up_aVWAP_763,Gap_Down_aVWAP_918,Gap_Down_aVWAP_897,Gap_Down_aVWAP_816,Gap_Down_aVWAP_812,Gap_Down_aVWAP_793,Gap_Down_aVWAP_649,Gap_Down_aVWAP_648,Gap_Down_aVWAP_641,Gap_Down_aVWAP_638,Gap_Down_aVWAP_603,aVWAP_OB_bull_817,aVWAP_OB_bull_457,aVWAP_OB_bull_248,aVWAP_OB_bear_784,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,16.4561027897,16.6275981971,16.4207598231,16.4784717559,130437,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09632600183854,-17.660961435767213,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-246370,-33908.888336615775,False,False,False,False,118001.77872973385,False,False,False,False
2022-01-19 00:00:00+00:00,16.4784717559,16.6574234853,16.4337338235,16.5455786544,131385,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95279407128382,-17.660961435767213,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-114985,-37088.34369596418,False,False,False,False,118526.61093641096,False,False,False,False
2022-01-20 00:00:00+00:00,16.1503935852,16.6947050957,16.135480941,16.5455786544,158700,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.17018592662159,-9.52368786402613,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-273685,-46366.64394318127,False,False,False,False,120102.03795851249,False,False,False,False
2022-01-21 00:00:00+00:00,15.2705475819,16.185429725,15.2480357182,16.065966768,387076,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.018607421485267,-15.099521844986327,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-660761,-70460.54025913494,False,False,False,False,130571.60509739435,False,False,False,False
2022-01-24 00:00:00+00:00,15.0679408081,15.0979566264,14.272521622,15.0754447627,488666,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.812806352166666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.456695322146405,-19.195698609725028,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1149427,-112772.95044505122,False,False,False,False,144614.52254455537,False,False,False,False
2022-01-25 00:00:00+00:00,14.9778933531,15.1278974052,14.5276560779,14.8653340343,216203,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.83274650702971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.222339042330095,-22.09675360797677,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1365630,-161904.59944720607,False,False,False,False,147421.9138173179,False,False,False,False
2022-01-26 00:00:00+00:00,15.0304210352,15.4206266736,14.8653340343,15.105460581,203830,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.89391891913114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.926674536280956,-23.321900941593448,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1161800,-201116.18378260976,False,False,False,False,149633.99562840347,False,False,False,False
2022-01-27 00:00:00+00:00,14.9478775347,15.3005634003,14.8939241013,15.1579882631,149750,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.91564129774559,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.832880611147658,-24.546448017724366,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1311550,-244662.60794799763,False,False,False,False,149638.54481944646,False,False,False,False
2022-01-28 00:00:00+00:00,15.3005634003,15.3005634003,14.8504011647,15.0004052168,123945,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.940261447405764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.414495035196857,-24.546448017724366,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1187605,-281640.7409696448,False,False,False,False,148630.954826527,False,False,False,False
2022-01-31 00:00:00+00:00,15.7057769479,15.720784857,15.3019891516,15.3605950369,162669,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.017168498693513,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.907527183666915,-32.10992188054664,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1024936,-310789.5746571097,False,False,False,False,149181.46640195732,False,False,False,False
2022-02-01 00:00:00+00:00,15.9308955854,16.0059351313,15.6232334474,15.75830463,143162,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.097606666316238,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87463782800275,-25.70418170604231,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-881774,-333181.12074898777,False,False,False,False,148945.40889599823,False,False,False,False
2022-02-02 00:00:00+00:00,16.1785260868,16.3211012239,16.0584628134,16.0584628134,131581,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.186022091442771,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.419871652610944,-19.80036853936653,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-750193,-349534.5277784392,False,False,False,False,148264.45168439046,False,False,False,False
2022-02-03 00:00:00+00:00,15.6982729933,16.088103434,15.6457453112,16.0359509496,127654,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.231656073760606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.29494798494747,-19.13197290851174,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-877847,-370252.6639439906,False,False,False,False,147456.19867715947,False,False,False,False
2022-02-04 00:00:00+00:00,15.5031701741,15.7058519874,15.3763533416,15.6007215837,214765,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.264141019826031,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71825932986157,-19.13197290851174,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1092612,-398580.48104422627,False,False,False,False,150095.7595133493,False,False,False,False
2022-02-07 00:00:00+00:00,15.4956662195,15.5707057653,15.4206266736,15.5556978562,114962,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.276954791528379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.28874887504161,-19.13197290851174,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1207574,-430305.71708170755,False,False,False,False,148717.9650226297,False,False,False,False
2022-02-08 00:00:00+00:00,15.6682571749,15.7095289252,15.4208517923,15.5481939016,100173,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.2917961248556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.54609982618673,-17.93667259079279,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1107401,-456858.4732745818,False,False,False,False,146814.24090409523,False,False,False,False
2022-02-09 00:00:00+00:00,16.0209430405,16.0734707226,15.8258402212,15.8258402212,136017,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,15.331872671773672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.10848232173273,-14.065514506151544,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-971384,-477035.9449108727,False,False,False,False,146390.81969216993,False,False,False,False
2022-02-10 00:00:00+00:00,15.9008797671,16.0209430405,15.6532492658,15.848352085,146752,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,15.363278618634077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.54712739367078,-12.249718008117625,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1118136,-502177.12354181893,False,False,False,False,146404.98362581033,False,False,False,False
2022-02-11 00:00:00+00:00,15.450642492,16.0409785992,15.4356345828,15.93839954,171562,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.381475970176295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.501793401741054,-12.249718008117625,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1289698,-533060.29516763,False,False,False,False,147391.53328754325,False,False,False,False
2022-02-14 00:00:00+00:00,14.8953498526,15.4881622649,14.8278142614,15.4656504011,161348,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.363508197924725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.44413364846257,-12.249718008117625,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1451046,-569059.734572821,False,False,False,False,147938.8457076396,False,False,False,False
2022-02-15 00:00:00+00:00,15.0904526719,15.2480357182,15.0079091714,15.0229170806,203883,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.346633678921432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2978150145768,-12.249718008117625,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1247163,-595652.0194915339,False,False,False,False,150132.73411126155,False,False,False,False
2022-02-16 00:00:00+00:00,15.3155713094,15.3305792186,15.0529328989,15.0604368535,123641,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.342132458030497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.22290384636443,-12.249718008117625,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1123522,-616352.8030408855,False,False,False,False,149093.8425774866,False,False,False,False
2022-02-17 00:00:00+00:00,15.015413126,15.3628522627,14.9549889283,15.2193447932,157576,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.331026287693785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.302496925491766,-12.249718008117625,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1281098,-642421.2421373214,False,False,False,False,149426.47620189888,False,False,False,False
2022-02-18 00:00:00+00:00,14.9549889283,15.0832392879,14.8416935576,15.0456252248,128280,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.31705308089284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.391991510034856,-12.249718008117625,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1409378,-672497.9777397794,False,False,False,False,148597.20262535385,False,False,False,False
2022-02-22 00:00:00+00:00,14.4489362726,14.9021177553,14.1241562101,14.8341405329,259102,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.258714549207056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5829290425383,-5.9630954055353484,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1668480,-711556.096259788,False,False,False,False,152930.72409102626,False,False,False,False
2022-02-23 00:00:00+00:00,14.2601106549,14.6714483806,14.2110159942,14.5546786186,123965,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.2299973446644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.015453947546334,-8.7237701510426,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1792445,-753943.896406463,False,False,False,False,151794.81334235857,False,False,False,False
2022-02-24 00:00:00+00:00,14.3431939267,14.4036181244,13.5954444803,13.6860807768,429940,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.615188299439222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.051769215201574,-9.943002465811219,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1362505,-777809.0377238566,False,False,False,False,162702.4677210896,False,False,False,False
2022-02-25 00:00:00+00:00,14.7888223847,14.8114814588,14.3507469514,14.4262771985,143207,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.674536640222062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01236130528974,-9.943002465811219,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1219298,-795122.3303621367,False,False,False,False,161937.93957516455,False,False,False,False
2022-02-28 00:00:00+00:00,14.7737163352,14.8236418286,14.5244665198,14.7132921375,177748,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.721179360504973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.90476832300565,-9.943002465811219,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1397046,-818727.1801518569,False,False,False,False,162557.94194476595,False,False,False,False
2022-03-01 00:00:00+00:00,14.4942544209,14.7661633105,14.3734060255,14.7586102858,129262,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.727484630405257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69528462698407,-9.943002465811219,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1526308,-846475.447596882,False,False,False,False,161252.21873124572,False,False,False,False
2022-03-02 00:00:00+00:00,14.6906330634,14.7888223847,14.5089072889,14.5320195445,100477,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.737453447961618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13705619563559,-9.943002465811219,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1425831,-869195.2731813181,False,False,False,False,158868.87682021648,False,False,False,False
2022-03-03 00:00:00+00:00,14.569784668,14.8114814588,14.5282430321,14.7737163352,130726,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.744929834592375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41600301191124,-9.943002465811219,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1556557,-896150.6350173448,False,False,False,False,157765.2345919727,False,False,False,False
2022-03-04 00:00:00+00:00,14.4942544209,14.4942544209,14.2676636796,14.4867013962,105044,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.737415683772875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.17023401546598,-9.943002465811219,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1661601,-926168.2963892138,False,False,False,False,155697.73519620908,False,False,False,False
2022-03-07 00:00:00+00:00,13.890012444,14.4640423221,13.837141271,14.4640423221,199617,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.692406995507875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.145856952390346,-9.943002465811219,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1861218,-962836.9122170878,False,False,False,False,157420.05930616168,False,False,False,False
2022-03-08 00:00:00+00:00,13.7465049745,14.0863155563,13.6532251193,13.9202245429,164518,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.645523219834828,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57995679306937,-11.032126821502821,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2025736,-1004519.2293850451,False,False,False,False,157698.4099216063,False,False,False,False
2022-03-09 00:00:00+00:00,14.177027383,14.3431939267,14.0410729382,14.0788380618,161176,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.627734427030994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.52126115999517,-11.032126821502821,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1864560,-1038246.3184287689,False,False,False,False,157834.78600311195,False,False,False,False
2022-03-10 00:00:00+00:00,14.229898556,14.3205348526,14.0428101339,14.048625963,174851,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.61103864723273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22478882505459,-11.032126821502821,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1689709,-1063793.8745688172,False,False,False,False,158502.08851279382,False,False,False,False
2022-03-11 00:00:00+00:00,14.0033078147,14.4564892974,13.9730957158,14.3205348526,128310,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.597533315016175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.17939345629252,-11.032126821502821,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1818019,-1093371.3304680793,False,False,False,False,157318.08504170386,False,False,False,False
2022-03-14 00:00:00+00:00,13.602997505,14.0259668888,13.4670430602,14.0033078147,215664,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,12.432111,,14.264705357237071,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.357644432631496,-11.032126821502821,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2033683,-1130246.2979007035,False,False,False,False,159606.16013810763,False,False,False,False
2022-03-15 00:00:00+00:00,13.8824594193,13.9317806707,13.655868678,13.655868678,79271,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.266746703004264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.42243226293336,-11.032126821502821,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.3318699508647782,-0.3318699508647782,False,False,False,False,-1954412,-1162566.5215124406,False,False,False,False,156455.7617013191,False,False,False,False
2022-03-16 00:00:00+00:00,14.4413832479,14.4640423221,13.9583673177,13.9730957158,172525,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.331523627947474,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82999766804246,-14.275396964574476,False,False,False,True,True,0.0,1,0.8135830155541047,1.068792964243777,False,False,False,False,-0.23816298543275322,-0.2850164681487657,False,False,False,False,-1781887,-1186853.5991001881,False,False,False,False,157085.9279091105,False,False,False,False
2022-03-17 00:00:00+00:00,14.9398828789,14.9852010271,14.4036181244,14.4036181244,137108,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,14.404033400072572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.293907002933324,-9.224576463137566,True,False,False,False,True,0.0,0,0.8358755106910847,1.0433633318141924,False,False,False,False,-0.13236369257078942,-0.20869008035977754,False,False,False,False,-1644779,-1204811.4579590042,False,False,False,False,156302.47975581203,False,False,False,False
2022-03-18 00:00:00+00:00,15.3175341144,15.3628522627,14.7510572611,14.9172238047,79633,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.45338217963908,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52524905574303,-4.562755619458613,True,False,True,False,True,0.0,0,0.8678159487846927,1.0219357638486233,False,False,False,False,-0.055770232331759886,-0.1322301563457687,False,False,False,False,-1565146,-1218942.224313553,False,False,False,False,153295.83349087823,False,False,False,False
2022-03-21 00:00:00+00:00,15.3628522627,15.4497120469,15.1218352442,15.3704052874,121452,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.524476777973666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.19645715234274,-1.423871129605189,True,False,True,False,True,0.0,0,0.8905499301644306,1.0070826254625456,False,False,False,False,-0.00781903827298037,-0.07002459730937453,False,False,False,False,-1443694,-1227756.0194385117,False,False,False,False,152047.05570692223,False,False,False,False
