date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_912,Gap_Up_aVWAP_890,Gap_Up_aVWAP_851,Gap_Up_aVWAP_841,Gap_Up_aVWAP_822,Gap_Up_aVWAP_802,Gap_Up_aVWAP_761,Gap_Up_aVWAP_760,Gap_Up_aVWAP_730,Gap_Up_aVWAP_727,Gap_Down_aVWAP_871,Gap_Down_aVWAP_848,Gap_Down_aVWAP_816,Gap_Down_aVWAP_815,Gap_Down_aVWAP_649,Gap_Down_aVWAP_628,Gap_Down_aVWAP_569,Gap_Down_aVWAP_524,Gap_Down_aVWAP_521,Gap_Down_aVWAP_511,aVWAP_OB_bull_616,aVWAP_OB_bull_573,aVWAP_OB_bull_530,aVWAP_OB_bull_440,aVWAP_OB_bear_797,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,16.7325968031,16.8354449158,16.6574385668,16.8275335225,209606,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13727265670792,-8.373845854231604,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,93681,14898.368394555644,False,False,False,False,271931.3475753611,False,False,False,False
2022-01-19 00:00:00+00:00,16.621837297,16.7626600976,16.5981031172,16.7484195896,155023,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.52839505459934,-8.373845854231604,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-61342,11908.550026141696,False,False,False,False,267346.7064939744,False,False,False,False
2022-01-20 00:00:00+00:00,16.4398752514,16.7009512299,16.4161410716,16.6376600836,131695,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32983185754114,-8.373845854231604,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-193037,3871.46963295967,False,False,False,False,262027.0317295048,False,False,False,False
2022-01-21 00:00:00+00:00,16.3291157454,16.5427233642,16.3212043521,16.4082296783,481982,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48050584067455,-8.373845854231604,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-675019,-22751.6860389211,False,False,False,False,270652.7167597203,False,False,False,False
2022-01-24 00:00:00+00:00,16.3132929588,16.3434353672,15.9516631717,16.2104448461,586800,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.2027971659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02410263789399,13.910623744989493,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1261819,-71342.56109621831,False,False,False,False,283050.6494358097,False,False,False,False
2022-01-25 00:00:00+00:00,16.2737359924,16.3787992952,16.0363941938,16.2025334528,417731,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.213960986783903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.82229189870723,8.658335330801648,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1679550,-134409.51948460191,False,False,False,False,288332.231810876,False,False,False,False
2022-01-26 00:00:00+00:00,16.1234195199,16.4397961375,16.0363941938,16.3924068917,352297,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.210302284394995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.250359334511593,3.075786443980057,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2031847,-208818.83244599006,False,False,False,False,290840.65409280243,False,False,False,False
2022-01-27 00:00:00+00:00,16.1155081266,16.3873436,16.0601283736,16.2262676327,179147,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.207661426738458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.121444588393306,-1.1282419392705236,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2210994,-287335.5056834022,False,False,False,False,286460.51079504547,False,False,False,False
2022-01-28 00:00:00+00:00,16.2816473857,16.2816473857,15.9810144407,16.0996853401,207206,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.204544147434333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.574986253068772,-1.1282419392705236,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2003788,-354647.3682056217,False,False,False,False,283352.4907638672,False,False,False,False
2022-01-31 00:00:00+00:00,16.3370271387,16.3370271387,16.1867106662,16.2579132058,124060,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.21001733097285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.36723610345196,-1.1282419392705236,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1879728,-414454.45180540124,False,False,False,False,277105.7264201861,False,False,False,False
2022-02-01 00:00:00+00:00,16.3765841051,16.4082296783,16.2420904192,16.344938532,225528,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.22427297109128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.92452658560752,-1.1282419392705236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1654200,-463071.9242836208,False,False,False,False,275083.0704821396,False,False,False,False
2022-02-02 00:00:00+00:00,16.4161410716,16.455698038,16.3212043521,16.3765841051,190797,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.238761609061612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.30863979924444,-1.1282419392705236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1463403,-502300.5939195572,False,False,False,False,271777.7343848008,False,False,False,False
2022-02-03 00:00:00+00:00,16.2758720686,16.4189217254,16.2679248654,16.3632913033,144313,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.24364428040128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.72249141947185,-1.1282419392705236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1607716,-545650.2176874178,False,False,False,False,266779.1173501027,False,False,False,False
2022-02-04 00:00:00+00:00,16.1646112244,16.2917664749,16.0692447865,16.2758720686,170006,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.23916576649724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.565045484067895,-1.1282419392705236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1777722,-593966.7581702642,False,False,False,False,262984.0931402948,False,False,False,False
2022-02-07 00:00:00+00:00,16.2520304591,16.299713678,16.1328224117,16.1805056307,174055,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.2384765065311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.40167188608575,-1.1282419392705236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1603667,-633562.8460851558,False,False,False,False,259496.67772302835,False,False,False,False
2022-02-08 00:00:00+00:00,16.2917664749,16.3059919685,16.2122944433,16.2679248654,354766,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.242055262518495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.92852146209186,-1.1282419392705236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1248901,-657693.7540818164,False,False,False,False,263232.72957702726,False,False,False,False
2022-02-09 00:00:00+00:00,16.3791857096,16.395080116,16.3315024907,16.3632913033,165010,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.248398277657927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93812050508577,-1.1282419392705236,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1083891,-674407.371568804,False,False,False,False,259380.85782890857,False,False,False,False
2022-02-10 00:00:00+00:00,16.2043472401,16.4268689286,16.1407696149,16.3156080844,187345,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.248879168971712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77953391823445,-1.1282419392705236,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1271236,-697812.4158210078,False,False,False,False,256555.92222777492,False,False,False,False
2022-02-11 00:00:00+00:00,16.3394496938,16.4030273191,16.216506461,16.2361360528,194508,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.25262693119298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76736779465958,-1.1282419392705236,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1076728,-712671.8504946937,False,False,False,False,254122.67037570532,False,False,False,False
2022-02-14 00:00:00+00:00,16.2122944433,16.3712385065,16.0851391928,16.347396897,150258,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.2514584409624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.04752941929558,-1.1282419392705236,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1226986,-732841.0328282352,False,False,False,False,250049.5460472463,False,False,False,False
2022-02-15 00:00:00+00:00,16.2599776623,16.31465442,16.196400037,16.2361360528,109804,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.251613427781898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.511887603946725,-1.1282419392705236,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1117182,-747913.2276192848,False,False,False,False,244549.72071206017,False,False,False,False
2022-02-16 00:00:00+00:00,16.3076608812,16.3711590344,16.2227052794,16.2679248654,186472,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.25382636831971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75801925492664,-1.1282419392705236,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-930710,-755081.7284969599,False,False,False,False,242272.1630370774,False,False,False,False
2022-02-17 00:00:00+00:00,16.2520304591,16.2838192717,16.1677901056,16.2758720686,139901,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.25319320995408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.59173532688373,-1.1282419392705236,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1070611,-767455.4254186477,False,False,False,False,238257.60762385867,False,False,False,False
2022-02-18 00:00:00+00:00,16.1805056307,16.3138596997,16.1089808022,16.2043472401,147403,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.251451499072303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26481376053507,-1.1282419392705236,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1218014,-785124.3891277204,False,False,False,False,234694.68183468774,False,False,False,False
2022-02-22 00:00:00+00:00,16.0136143643,16.1715252911,15.9103007233,16.1407696149,233060,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.24042053139444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00248443014746,-1.7935860130714474,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1451074,-811240.0601423196,False,False,False,False,234630.5766647,False,False,False,False
2022-02-23 00:00:00+00:00,15.9261951296,16.1089013302,15.894406317,16.0771919896,142557,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.232554464395147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79448047466859,-5.192099235333814,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1593631,-841922.0577837974,False,False,False,False,231019.8481680451,False,False,False,False
2022-02-24 00:00:00+00:00,15.7672510664,15.7910926759,15.5208877685,15.7036734412,338531,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.944986292132151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06188687164111,-8.940758703653024,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1932162,-884676.5653216877,False,False,False,False,235235.97176929825,False,False,False,False
2022-02-25 00:00:00+00:00,16.2281888496,16.2361360528,15.8149342854,15.8149342854,170387,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.010277136711018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57711855607192,-8.940758703653024,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1761775,-919072.582367896,False,False,False,False,232692.87483716893,False,False,False,False
2022-02-28 00:00:00+00:00,16.1884528338,16.196400037,16.0295087707,16.0692447865,158202,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.04636230094824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.746417638272376,-14.744132142425649,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1919977,-958323.7360005275,False,False,False,False,229771.66405924075,False,False,False,False
2022-03-01 00:00:00+00:00,16.1248752086,16.2546530361,15.9897727549,16.2043472401,141877,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.06498351688615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03648648710235,-13.519554122341134,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2061854,-1001599.4326279578,False,False,False,False,226324.81448829014,False,False,False,False
2022-03-02 00:00:00+00:00,16.3712385065,16.4189217254,16.1646112244,16.2043472401,111596,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,16.089176792278174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.037542664146045,-9.68750901863978,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1950258,-1038801.7293876457,False,False,False,False,221825.64529267093,False,False,False,False
2022-03-03 00:00:00+00:00,16.5164339082,16.5483651482,16.364760518,16.4206401881,175997,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.132815577672083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.209578035093934,-5.765927293903452,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1774261,-1067643.2694116596,False,False,False,False,220028.44351648778,False,False,False,False
2022-03-04 00:00:00+00:00,16.5483651482,16.5483651482,16.36635708,16.4206401881,134653,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.15916752470921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.309637023061384,-2.876590883441388,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1639608,-1090073.2588464965,False,False,False,False,216680.38690799806,False,False,False,False
2022-03-07 00:00:00+00:00,16.426148327,16.6024886001,16.380726138,16.5244167182,198559,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.188289033136392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.477761823180536,-2.6414163869747256,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1838167,-1119410.2683034968,False,False,False,False,215969.74428415502,False,False,False,False
2022-03-08 00:00:00+00:00,16.4215182972,16.6162190333,16.4206401881,16.4366058081,133452,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.29872502832167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51832934323781,-2.3321344763987994,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1971619,-1152830.2185661048,False,False,False,False,212733.75431222736,False,False,False,False
2022-03-09 00:00:00+00:00,16.396691758,16.5723135782,16.3856754802,16.5483651482,109151,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.300562471683516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.13449243037086,-2.3321344763987994,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2080770,-1189220.0139164536,False,False,False,False,208671.6855156694,False,False,False,False
2022-03-10 00:00:00+00:00,16.380726138,16.4046745681,16.2290527479,16.340812088,165970,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.287562623694612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5987774878929,-2.3321344763987994,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2246740,-1230691.38591973,False,False,False,False,206997.10961309413,False,False,False,False
2022-03-11 00:00:00+00:00,16.2370355579,16.4765198581,16.2370355579,16.4126573781,140893,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,16.281994014660548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.875806385661214,-2.3321344763987994,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2387633,-1276061.645295427,False,False,False,False,204404.79158905122,False,False,False,False
2022-03-14 00:00:00+00:00,16.1093105977,16.332829278,16.0534309277,16.2530011779,204449,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,16.25907743029791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28425290561855,-2.3321344763987994,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2592082,-1327670.2866563906,False,False,False,False,204406.5252522257,False,False,False,False
2022-03-15 00:00:00+00:00,16.1891386978,16.2051043178,16.0853621677,16.1013277877,274680,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.240874770793948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.325706914095605,3.891688714399166,False,False,False,True,False,0.0,0,,,False,False,False,False,-0.059835089436316984,-0.059835089436316984,False,False,False,False,-2317402,-1366483.2950228066,False,False,False,False,207162.34779135408,False,False,False,False
2022-03-16 00:00:00+00:00,16.2530011779,16.2925160874,16.0614137377,16.2609839879,107393,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,16.23803026164156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78698202522167,3.891688714399166,False,False,False,False,False,0.0,0,0.9467901237657481,1.001321748613483,False,False,False,False,-0.042261754631982514,-0.05104842203414975,False,False,False,False,-2210009,-1399562.734433677,False,False,False,False,203249.8243485559,False,False,False,False
2022-03-17 00:00:00+00:00,16.388708948,16.4437903371,16.2424638687,16.2689667979,210908,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,16.24723090167591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.211703626691765,3.891688714399166,True,False,False,False,False,0.0,0,0.9497876088978802,0.999755567070303,False,False,False,False,0.04958463330690886,-0.0007318943636204431,False,False,False,False,-1999101,-1423074.0389656897,False,False,False,False,203550.14496233803,False,False,False,False
2022-03-18 00:00:00+00:00,16.4206401881,16.4263878113,16.2929152279,16.364760518,81840,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,16.250994412366627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.293396262213896,3.891688714399166,True,False,False,False,True,0.3232091506095678,0,0.9584594036851894,1.0092121348057448,False,False,False,False,0.058738855200158036,0.029003480418268796,False,False,False,False,-1917261,-1442453.9197905648,False,False,False,False,198777.19810106987,False,False,False,False
2022-03-21 00:00:00+00:00,16.4286229981,16.564171112,16.4206401881,16.4445886181,111238,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.259434127970255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.80410168780907,3.891688714399166,True,False,True,False,True,0.516748359768215,1,0.9705515958532912,0.9858669610536172,False,False,False,False,0.13277365927422818,0.0808885698462485,False,False,False,False,-1806023,-1456711.53077917,False,False,False,False,195344.28837161616,False,False,False,False
