date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_442,Gap_Up_aVWAP_441,Gap_Up_aVWAP_440,Gap_Up_aVWAP_437,Gap_Up_aVWAP_432,Gap_Up_aVWAP_431,Gap_Up_aVWAP_427,Gap_Up_aVWAP_418,Gap_Up_aVWAP_412,Gap_Down_aVWAP_436,Gap_Down_aVWAP_435,Gap_Down_aVWAP_423,Gap_Down_aVWAP_420,Gap_Down_aVWAP_413,Gap_Down_aVWAP_407,Gap_Down_aVWAP_399,Gap_Down_aVWAP_396,Gap_Down_aVWAP_394,Gap_Down_aVWAP_393,aVWAP_OB_bear_302,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,1.425,1.44,1.39,1.41,1749.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.672276974966145,-8.2726333461627,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1790.0,-586.8333197513914,False,False,False,False,1137.469055096981,False,False,False,False
2023-12-29 17:00:00+00:00,1.295,1.315,1.285,1.31,2545.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.39629052579927,-8.2726333461627,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4335.0,-644.9444310730752,False,False,False,False,1159.2912402892757,False,False,False,False
2024-01-01 17:00:00+00:00,1.31,1.31,1.31,1.31,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.54563289302136,-8.2726333461627,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-4335.0,-702.1545949324072,False,False,False,False,1141.3177326878915,False,False,False,False
2024-01-02 17:00:00+00:00,1.345,1.35,1.28,1.295,3051.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.12932234648591,-8.2726333461627,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7386.0,-805.7801050884939,False,False,False,False,1170.9252097004824,False,False,False,False
2024-01-03 17:00:00+00:00,1.285,1.34,1.285,1.33,4175.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50470445442585,-8.2726333461627,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3211.0,-843.0703360173545,False,False,False,False,1217.5000126508626,False,False,False,False
2024-01-04 17:00:00+00:00,1.335,1.365,1.32,1.335,485.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74142510803597,-8.2726333461627,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2726.0,-872.2630439860777,False,False,False,False,1206.1434233074385,False,False,False,False
2024-01-05 17:00:00+00:00,1.345,1.385,1.33,1.375,1142.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.96285533492902,-6.112032932087558,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1584.0,-883.2977254746656,False,False,False,False,1205.1489516282534,False,False,False,False
2024-01-08 17:00:00+00:00,1.445,1.455,1.415,1.415,2945.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.06959108096823,-1.8250525632122319,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1361.0,-848.502411901415,False,False,False,False,1232.1233864867302,False,False,False,False
2024-01-09 17:00:00+00:00,1.36,1.375,1.35,1.365,644.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12632988795497,-1.8250525632122319,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,717.0,-824.2310566781373,False,False,False,False,1223.005194448176,False,False,False,False
2024-01-10 17:00:00+00:00,1.425,1.47,1.415,1.435,1827.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.706445360316025,0.512481810796281,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2544.0,-772.0104201404918,False,False,False,False,1232.369454999367,False,False,False,False
2024-01-11 17:00:00+00:00,1.615,1.735,1.595,1.71,6879.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.22963798777792,7.818386619623794,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9423.0,-613.94824308405,False,False,False,False,1319.91411461178,False,False,False,False
2024-01-12 17:00:00+00:00,1.615,1.705,1.61,1.7,4369.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.72142845538696,12.058383891272086,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5054.0,-526.0730765246072,False,False,False,False,1367.1867639976438,False,False,False,False
2024-01-15 17:00:00+00:00,1.7,1.7,1.7,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.71595543379298,14.93883230898723,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5054.0,-439.56031564825673,False,False,False,False,1345.9900699821765,False,False,False,False
2024-01-16 17:00:00+00:00,1.885,1.92,1.84,1.905,3763.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.97183038787169,19.04719441380813,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8817.0,-296.0477526149504,False,False,False,False,1383.4630921529954,False,False,False,False
2024-01-17 17:00:00+00:00,1.83,1.835,1.755,1.765,2292.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.92217047023338,19.04719441380813,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6525.0,-190.29507427983486,False,False,False,False,1397.548935685507,False,False,False,False
2024-01-18 17:00:00+00:00,1.785,1.785,1.67,1.68,3029.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0809009422323,19.04719441380813,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3496.0,-133.1432126630932,False,False,False,False,1422.8427506361193,False,False,False,False
2024-01-19 17:00:00+00:00,1.735,1.865,1.735,1.85,4677.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7039633258092,19.04719441380813,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8173.0,-4.365798513277824,False,False,False,False,1473.2948010138539,False,False,False,False
2024-01-22 17:00:00+00:00,1.93,1.93,1.85,1.9,3451.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.8933333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1428806327034,19.04719441380813,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11624.0,175.91894254894353,False,False,False,False,1503.956897122166,False,False,False,False
2024-01-23 17:00:00+00:00,1.84,1.885,1.815,1.875,689.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.88750845410628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.57956869002103,19.04719441380813,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,10935.0,342.7264008039987,False,False,False,False,1491.3219064691093,False,False,False,False
2024-01-24 17:00:00+00:00,1.77,1.785,1.71,1.72,3349.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.820798949570481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6086780544199,22.28104713223283,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7586.0,455.02521629540956,False,False,False,False,1520.1231172215262,False,False,False,False
2024-01-25 17:00:00+00:00,1.635,1.635,1.585,1.615,4450.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.7428494848814808,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.87009527281069,16.69114259711519,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3136.0,496.5907168179614,False,False,False,False,1565.5475650165413,False,False,False,False
2024-01-26 17:00:00+00:00,1.67,1.695,1.62,1.645,13165.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.695905566178033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.76360051921853,13.67760950366467,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,16301.0,741.6203181076054,False,False,False,False,1745.3840368767499,False,False,False,False
2024-01-29 17:00:00+00:00,1.59,1.69,1.57,1.67,4479.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.665639612840708,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.31528105752244,12.117057091250999,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20780.0,1052.2928713152394,False,False,False,False,1787.76567971587,False,False,False,False
2024-01-30 17:00:00+00:00,1.675,1.675,1.62,1.64,1910.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.6645864391558491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5337591744013,10.12978726663357,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,18870.0,1328.5363926901969,False,False,False,False,1789.6607854567092,False,False,False,False
2024-01-31 17:00:00+00:00,1.685,1.725,1.64,1.665,3166.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.6696301055228235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.07282595933431,9.27942756682637,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,22036.0,1649.5823400903487,False,False,False,False,1810.9993779302486,False,False,False,False
2024-02-01 17:00:00+00:00,1.825,1.875,1.795,1.825,7486.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.7215636571172386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.59616999711131,9.27942756682637,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,29522.0,2081.712846445537,False,False,False,False,1898.9838836987717,False,False,False,False
2024-02-02 17:00:00+00:00,1.795,1.845,1.765,1.83,2332.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.7291230940267033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0472101874621,9.27942756682637,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,31854.0,2543.2986937874666,False,False,False,False,1905.6973118584806,False,False,False,False
2024-02-05 17:00:00+00:00,1.735,1.755,1.73,1.755,718.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.7294463028820153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1298796841302,9.27942756682637,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,31136.0,2986.596388457428,False,False,False,False,1887.2834000467212,False,False,False,False
2024-02-06 17:00:00+00:00,1.96,2.135,1.96,2.135,3736.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.769404645309813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.61839269991513,5.9277337912263945,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34872.0,3480.9437312720415,False,False,False,False,1915.945672914214,False,False,False,False
2024-02-07 17:00:00+00:00,2.055,2.085,2.01,2.025,2376.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.7873759788879158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.39174781258174,6.82407952482189,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,32496.0,3930.7895648957306,False,False,False,False,1923.0782981403502,False,False,False,False
2024-02-08 17:00:00+00:00,2.135,2.215,2.1,2.165,5605.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.8374043174772323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5919769931555,9.145706516243152,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38101.0,4460.560269315952,False,False,False,False,1980.162355533523,False,False,False,False
2024-02-09 17:00:00+00:00,2.185,2.315,2.185,2.275,18740.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.0628466194961876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18923057574933,11.818780158596496,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,56841.0,5272.660110101751,False,False,False,False,2240.0047996337785,False,False,False,False
2024-02-12 17:00:00+00:00,2.085,2.165,2.05,2.135,3837.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.060426488770506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.51379241239454,11.818780158596496,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,53004.0,6012.680883588545,False,False,False,False,2264.7644151433324,False,False,False,False
2024-02-13 17:00:00+00:00,1.94,1.94,1.805,1.86,9501.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.0146145203962913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.44177569452653,16.9473313050253,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,43503.0,6593.9261412073265,False,False,False,False,2376.9541141333584,False,False,False,False
2024-02-14 17:00:00+00:00,1.805,1.865,1.795,1.855,13346.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.9736487275697439,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.316635568821,13.147861675913674,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,30157.0,6959.245115762251,False,False,False,False,2547.016841046019,False,False,False,False
2024-02-15 17:00:00+00:00,1.965,2.045,1.965,2.005,4746.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.9745691712182267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97601880904483,12.776486665651511,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,34903.0,7392.481625595395,False,False,False,False,2581.1096032003443,False,False,False,False
2024-02-16 17:00:00+00:00,2.095,2.18,2.05,2.175,15184.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.9996954188545324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.994866708559016,12.776486665651511,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,50087.0,8054.412143028025,False,False,False,False,2776.5032527631297,False,False,False,False
2024-02-19 17:00:00+00:00,2.175,2.175,2.175,2.175,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.9996954188545324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.34076530823514,12.776486665651511,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,50087.0,8706.080171818288,False,False,False,False,2733.4566907047865,False,False,False,False
2024-02-20 17:00:00+00:00,2.065,2.1,2.03,2.065,5272.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.0026624433733686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.966277574930864,12.776486665651511,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,44815.0,9265.908386208703,False,False,False,False,2772.8139513140145,False,False,False,False
2024-02-21 17:00:00+00:00,1.975,2.01,1.91,2.005,9378.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.9992255531959928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.887451364398565,11.960658090980772,False,False,True,False,False,11.091231617167683,0,,,False,False,False,False,,,False,False,False,False,35437.0,9671.661744562056,False,False,False,False,2875.21993656496,False,False,False,False
2024-02-22 17:00:00+00:00,2.005,2.055,1.975,1.98,1310.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.9991609021348247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.005741390371185,9.895965469716444,False,True,True,False,False,10.311135647081592,0,,,False,False,False,False,,,False,False,False,False,34127.0,10050.814275654116,False,False,False,False,2850.9529608042626,False,False,False,False
2024-02-23 17:00:00+00:00,2.0,2.06,1.99,2.015,1138.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.999303496949393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46987725171672,9.060969887521964,False,True,True,False,False,11.137810783493155,0,,,False,False,False,False,,,False,False,False,False,35265.0,10441.73188378351,False,False,False,False,2824.3955505592353,False,False,False,False
2024-02-26 17:00:00+00:00,2.09,2.1,2.005,2.035,2966.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.000343745212932,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.54260637232285,8.725884090890887,False,True,True,False,False,11.610157496098193,0,,,False,False,False,False,,,False,False,False,False,38231.0,10872.573249926401,False,False,False,False,2826.5909683800223,False,False,False,False
2024-02-27 17:00:00+00:00,2.18,2.195,2.115,2.165,3264.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.004649617323405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.144159953245,8.725884090890887,False,True,True,False,True,14.574475584376405,0,,,False,False,False,False,,,False,False,False,False,41495.0,11347.339556129093,False,False,False,False,2833.3725037539753,False,False,False,False
2024-02-28 17:00:00+00:00,2.09,2.1,2.02,2.045,2346.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.0055047658111866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.881283322030235,8.725884090890887,False,True,True,False,True,10.795438550800505,0,,,False,False,False,False,,,False,False,False,False,39149.0,11778.373051382905,False,False,False,False,2825.8163409050762,False,False,False,False
2024-02-29 17:00:00+00:00,2.085,2.1,2.045,2.075,2722.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.006881238666989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66813055348692,8.725884090890887,False,True,True,False,True,11.479078754142932,0,,,False,False,False,False,,,False,False,False,False,41871.0,12244.925407175417,False,False,False,False,2824.2067852321293,False,False,False,False
2024-03-01 17:00:00+00:00,2.14,2.22,2.14,2.165,3231.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.0520999318300785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.323868095541286,8.725884090890887,False,True,True,False,True,13.484213089214084,0,,,False,False,False,False,,,False,False,False,False,45102.0,12754.337416366496,False,False,False,False,2830.5136567789177,False,False,False,False
2024-03-04 17:00:00+00:00,2.01,2.06,2.0,2.025,3352.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.0336294403286415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.02847908340633,8.217678347674081,False,True,True,False,False,9.262205973419846,0,,,False,False,False,False,,,False,False,False,False,41750.0,13203.882572701898,False,False,False,False,2838.5987163637406,False,False,False,False
