date,Close,High,Low,Open,Volume,aVWAP_peak_146,aVWAP_peak_134,aVWAP_peak_104,aVWAP_peak_83,aVWAP_peak_75,aVWAP_peak_58,aVWAP_peak_43,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_161,aVWAP_valley_156,aVWAP_OB_bear_134,aVWAP_OB_bear_104,aVWAP_OB_bear_83,aVWAP_OB_bear_58,aVWAP_OB_bear_33,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-17 00:00:00+00:00,74.4,75.0,62.4,64.05,149436,,,,,,70.79508120244185,72.0610964582081,77.58607915956063,93.89523715217513,,,,,,70.79508120244185,77.58607915956063,78.58437349309642,,#000000,,70.77379710685602,,44.085662924227954,-9.119659312535177,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8171460485897792,1.1690030717676627,False,False,False,False,-0.12417484670400546,0.03699324956196968,False,False,False,False,-1329474,-1400960.5541654716,False,False,False,False,132737.04254412092,False,False,False,False
2023-02-24 00:00:00+00:00,64.95,73.725,64.65,73.35,74103,,,,,,70.25150971786377,71.93133854114748,77.38607354781912,93.60827490083169,,,,,,70.25150971786377,77.38607354781912,78.29429917691552,,#000000,,70.42000004793638,,43.51275239449333,-9.119659312535177,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8494879601439245,1.1326321616385275,False,False,False,False,-0.10651310696934801,-0.03475992870368917,False,False,False,False,-1403577,-1401154.3649680293,False,False,False,False,128393.7801334453,False,False,False,False
2023-03-03 00:00:00+00:00,67.2,68.1,64.5,65.7,132960,,,,,,69.36014543508435,71.65666230220421,77.00547043399564,93.08617676280917,,,,,,69.36014543508435,77.00547043399564,77.77711373352335,,#000000,,69.79726189290005,,43.468517113648396,-9.119659312535177,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8652345958168457,1.1447710570944039,False,False,False,False,-0.24195995706586576,-0.13835994288477746,False,False,False,False,-1270617,-1391484.930525953,False,False,False,False,128732.01864207898,False,False,False,False
2023-03-10 00:00:00+00:00,58.95,67.35,57.45,67.35,128279,,,,,,67.81418568106338,71.16387141095272,76.48674710731157,92.50328814572815,,,,,,67.81418568106338,76.48674710731157,76.99202308626396,,#000000,,68.67304049421182,,42.44912629954488,-9.119659312535177,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8555308504724847,1.1167871039466373,False,False,False,False,-0.34282825441539394,-0.24059409865008569,False,False,False,False,-1398896,-1392033.8986351416,False,False,False,False,128698.46170562868,False,False,False,False
2023-03-17 00:00:00+00:00,49.8,59.1,49.65,57.3,196470,,,,,,64.43262480950054,69.92546171132025,75.35208178639395,91.42167042568836,,,,,,64.43262480950054,75.35208178639395,75.28295968322578,,#000000,,66.09741135993123,,40.734274774848004,-5.507872876060475,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8567922374429222,1.1587328767123286,False,False,False,False,-0.34282825441539394,-0.2917111765327398,False,False,False,False,-1595366,-1407095.5357732794,False,False,False,False,133718.5756533599,False,False,False,False
2023-03-24 00:00:00+00:00,50.1,54.75,48.45,50.1,85700,,,,,,63.236335374950926,69.38608825194132,74.85467271546757,90.94755849800477,,,,,,63.236335374950926,74.85467271546757,74.60616371009114,,#000000,,65.13367198218667,,39.56442252971556,-6.669797006979884,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8836566725455612,1.1346854791299235,False,False,False,False,-0.34282825441539394,-0.3172697154740669,False,False,False,False,-1509666,-1414693.3479382216,False,False,False,False,130161.6441234814,False,False,False,False
2023-03-31 00:00:00+00:00,51.45,51.6,48.0,50.85,133106,,,,,,61.660154806286535,68.57507120915857,74.0981680665837,90.21944453171963,,,,,,61.660154806286535,74.0981680665837,73.63820965343712,,#000000,,63.81600469350802,,38.98957789286899,-7.265975185043686,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8974189675870348,1.1117046818727492,False,False,False,False,-0.34282825441539394,-0.33004898494473045,False,False,False,False,-1376560,-1411868.6554983533,False,False,False,False,130379.74455877907,False,False,False,False
2023-04-07 00:00:00+00:00,47.7,52.05,46.65,51.3,130594,,,,,,60.28222191454885,67.78163593859117,73.35443310336257,89.5032125254148,,,,,,60.28222191454885,73.35443310336257,72.73037587047935,,#000000,,62.62573809843053,,38.137912250266496,-8.145905838468416,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.885202066241264,1.1164387724096017,False,False,False,False,-0.34282825441539394,-0.33643861968006217,False,False,False,False,-1507154,-1418926.829165142,False,False,False,False,130395.61533220285,False,False,False,False
2023-04-14 00:00:00+00:00,49.5,53.7,47.25,47.25,95312,,,,,,59.54735002895436,67.28001512169743,72.86701160183722,89.01274831432218,,,,,,59.54735002895436,72.86701160183722,72.17678126670279,,#000000,,61.95708115836827,,37.90810997581072,-8.442846542314179,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8867141529885413,1.122700526478786,False,False,False,False,-0.31020452030748913,-0.32332156999377565,False,False,False,False,-1411842,-1418402.0270047612,False,False,False,False,127796.82901129893,False,False,False,False
2023-04-21 00:00:00+00:00,49.05,52.0155,48.6,49.5,125198,,,,,,58.70719210468723,66.65349339476789,72.25001226186116,88.38255955267886,,,,,,58.70719210468723,72.25001226186116,71.49831432849878,,#000000,,61.171168759017846,,37.68513785209008,-8.762044042424854,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8845277317539215,1.1303459089552903,False,False,False,False,-0.3074717940991527,-0.3153966820464642,False,False,False,False,-1537040,-1427190.0250044086,False,False,False,False,127604.32315861013,False,False,False,False
2023-04-28 00:00:00+00:00,46.35,50.85,46.05,49.35,117330,,,,,,57.881319261369654,66.03614192938366,71.64863422000714,87.77832748400044,,,,,,57.881319261369654,71.64863422000714,70.83610572369022,,#000000,,60.39945382327845,,37.16265739717553,-9.385136684158091,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8654545218075523,1.1486568212411477,False,False,False,False,-0.34282825441539394,-0.3291124682309291,False,False,False,False,-1654370,-1444018.1713003782,False,False,False,False,126843.26218389827,False,False,False,False
2023-05-05 00:00:00+00:00,44.25,47.175,41.25,46.35,165895,,,,,,56.566116839471476,65.07344770945167,70.7287916599102,86.8814390683769,,,,,,56.566116839471476,70.7287916599102,69.81244881930256,,#000000,,59.18096597948882,,36.50525123918639,-10.137562865894417,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8872874964539497,1.1657821721892794,False,False,False,False,-0.34282825441539394,-0.3359703613231615,False,False,False,False,-1820265,-1471888.3067596094,False,False,False,False,129735.98350360952,False,False,False,False
2023-05-12 00:00:00+00:00,42.6,46.65,42.15,45.0,98707,,,,,,55.874233060281654,64.5290649916016,70.20187977166081,86.35996467394607,,,,,,55.874233060281654,70.20187977166081,69.24128562437254,,#000000,,58.52553780910561,,35.808366425898186,-10.921542526245474,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8915379473430749,1.135918980499831,False,False,False,False,-0.3352116533259466,-0.33559100732455405,False,False,False,False,-1918972,-1505005.6173700087,False,False,False,False,127437.54028111993,False,False,False,False
2023-05-19 00:00:00+00:00,33.6,43.65,33.195,42.45,376100,,,,,,52.612066315276415,62.06690651377397,67.88542559311055,84.17564702698371,,,,,,52.612066315276415,67.88542559311055,66.68501136228616,,#000000,,55.482965425491905,,34.165234575801904,-12.59259276819487,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8352905729678543,1.1514379792965415,False,False,False,False,-0.34282825441539394,-0.339209630869974,False,False,False,False,-2295072,-1563529.0531203784,False,False,False,False,145856.9817417777,False,False,False,False
2023-05-26 00:00:00+00:00,35.25,37.6365,32.25,34.05,276937,,,,,,50.64592465456952,60.407772071937245,66.28922196031056,82.63086459300767,,,,,,50.64592465456952,66.28922196031056,64.99344581995625,,#000000,,47.75762296515938,,33.44305028570391,-13.347316571440722,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8335119633856671,1.1645255199582876,True,False,False,False,-0.34282825441539394,-0.34101894264268395,False,False,False,False,-2018135,-1597203.567704054,False,False,False,False,155566.61272386825,False,False,False,False
2023-06-02 00:00:00+00:00,40.8,41.25,35.325,35.7,153657,,,,,,49.9722956624927,59.70660075221211,65.57588023787895,81.88488465141548,,,,,,49.9722956624927,65.57588023787895,64.2849153259998,,#000000,32.51947129818552,47.6006807536121,-0.20912642432755546,34.39779815596978,-13.347316571440722,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8338705499755373,1.1479264396926352,False,False,False,False,-0.19014985337030305,-0.26558439800649347,False,False,False,False,-1864478,-1617001.6738000498,False,False,False,False,155425.15992950764,False,False,False,False
2023-06-09 00:00:00+00:00,46.65,52.2,40.575,41.4,358428,,,,,46.47500000000001,49.55254837246587,58.7623168494974,64.4733688534094,80.52305968173677,,,,,,49.55254837246587,64.4733688534094,59.95725875142189,,#000000,32.222554380601316,46.653029368122674,-9.401390364318622e-05,36.495171229167624,-13.347316571440722,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8598683932421197,1.1075117304738689,False,False,False,False,0.1575993597310516,-0.053992519137720935,False,False,False,False,-1506050,-1608783.0312963426,False,False,False,False,170462.4073421367,False,False,False,False
2023-06-16 00:00:00+00:00,43.5,47.25,42.15,46.65,294005,,,,,45.494882692935526,49.08178922455655,57.96253025189931,63.561419382314256,79.41529901857483,,,,,,49.08178922455655,63.561419382314256,59.10318411405609,,#000000,31.376350363962988,46.39440677697544,-0.09224803851947613,37.47745877781273,-15.796218997976126,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8904944187949271,1.1341242475600488,False,False,False,False,0.08480214595151611,0.015404813406897588,False,False,False,False,-1800055,-1622951.3252743913,False,False,False,False,179613.7105019784,False,False,False,False
2023-06-23 00:00:00+00:00,43.65,45.675,40.35,42.6,438766,,,,,44.582173508223526,48.390837509410716,56.838963014597645,62.27615656657391,77.83569100515892,,,,,,48.390837509410716,62.27615656657391,57.98476432079294,,#000000,30.71519546466261,45.914878707225185,-0.07373805287454208,38.21688431541143,-15.076309498073428,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9050939376331589,1.1028769796927844,False,False,False,False,0.01662556532259263,0.016015189364745108,False,False,False,False,-1361289,-1603568.9308096217,False,False,False,False,198810.17639072076,False,False,False,False
2023-06-30 00:00:00+00:00,47.1,48.45,44.55,44.55,221132,,,,,44.939034092770804,48.295946501299895,56.46380678614623,61.79534047513088,77.16552189489796,,,,,,48.295946501299895,61.79534047513088,57.73192995004915,,#000000,30.261929789664652,46.096347292080665,0.03316552232112155,39.626457250171626,-13.707308396208226,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9052046405505636,1.0769956819989148,False,False,False,False,0.23917283469618972,0.1275940120304674,False,False,False,False,-1140157,-1569242.1211200203,False,False,False,False,200463.64480622293,False,False,False,False
2023-07-07 00:00:00+00:00,47.55,49.725,45.675,47.85,80524,,,,,45.09576097296561,48.283010272417336,56.34662952621107,61.63810471987741,76.93598134099453,,,,,,48.283010272417336,61.63810471987741,57.65989736649319,,#000000,29.721150263288454,46.182003959988926,0.0460276950216432,40.749299053135005,-12.624844725679957,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.895090474155062,1.0956108973926344,False,False,False,False,0.3428282486093884,0.2352111303199279,False,False,False,False,-1059633,-1531493.297333352,False,False,False,False,191579.22667242863,False,False,False,False
2023-07-14 00:00:00+00:00,48.9,50.7,46.8,47.25,116644,,,,,45.38199982245766,48.297585337743435,56.20404064201432,61.434663639072085,76.62254961941929,,,,,,48.297585337743435,61.434663639072085,57.588167812141364,,#000000,29.037109248572104,46.347033847265145,0.08792080957095946,41.913228098464224,-11.502761561118824,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8718476462684365,1.1467926960925183,False,False,False,False,0.34282824905093373,0.2890196896854308,False,False,False,False,-942989,-1487900.3864197705,False,False,False,False,186028.4691411376,False,False,False,False
2023-07-21 00:00:00+00:00,48.3,52.8,47.85,48.9,128768,,,,,45.717465193402546,48.33840540906392,56.07012791102661,61.23204997922441,76.29487700460247,,,,,,48.33840540906392,61.23204997922441,57.530585099464,,#000000,28.80878342975803,46.548391188677094,0.06080120722881963,42.60919973301729,-10.823514289362464,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8701020965838434,1.132274084576208,False,False,False,False,0.34282824960022257,0.31592396964282665,False,False,False,False,-1071757,-1457074.9503886765,False,False,False,False,181786.95290846075,False,False,False,False
2023-07-28 00:00:00+00:00,51.9,53.55,48.15,49.05,99337,,,,,46.03089596363729,48.403520055594164,55.9945553460153,61.10073267630784,76.06187741473578,,,,,,48.403520055594164,61.10073267630784,57.518316291258074,,#000000,28.507647195948085,46.744072961748046,0.18086119148355348,44.118285109423624,-9.356125453144891,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8652022365262059,1.1242691807645984,False,False,False,False,0.3428282497591467,0.3293761097009867,False,False,False,False,-972420,-1421174.5836932189,False,False,False,False,175679.54898931552,False,False,False,True
2023-08-04 00:00:00+00:00,39.15,55.65,37.05,52.35,438325,,,,43.95,45.61171467451374,47.99716412771732,55.22269828803202,60.164220265499,74.7980633321272,,,,,43.95,47.99716412771732,60.164220265499,54.62397678131489,,#000000,28.440645875891004,45.41638994848,-0.2203321955424364,42.53444964164302,-9.356125453144891,False,False,False,True,True,0.0,-1.0,55.65,37.05,0.0,0,0.7925211190009793,1.149975514201763,False,False,False,False,0.09385671572960676,0.21161641271529671,False,False,False,False,-1410745,-1420402.0219381656,False,False,False,False,195134.76758269954,False,False,False,False
2023-08-11 00:00:00+00:00,39.75,40.8,37.05,40.35,157400,,,,42.69497461076839,45.179197918510425,47.71806864373983,54.86227776182719,59.7610535140649,74.3019766674901,,,,,42.69497461076839,47.71806864373983,59.7610535140649,54.0862581860668,,#000000,28.321364058995467,44.85487407374891,-0.18024817106672844,41.573599788818136,-9.356125453144891,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8465994789524199,1.254524886877828,False,False,False,False,-0.34282825441539394,-0.06560592085004861,False,False,False,False,-1253345,-1408027.4277205237,False,False,False,False,192339.59961361068,False,False,False,False
2023-08-18 00:00:00+00:00,38.1,39.6,36.975,39.3,90690,,,,42.10439602864157,44.919020003556085,47.54765498507515,54.649405926089685,59.52503773349264,74.01460577943959,,,,,42.10439602864157,47.54765498507515,59.52503773349264,53.793353409382455,,#000000,28.31889499103931,44.55508614112755,-0.22794272669078633,40.57589826535701,-5.804884727004698,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8352067406344766,1.2033812126604804,False,False,False,False,-0.34282825441539394,-0.20421708763272128,False,False,False,False,-1344035,-1403287.2478893737,False,False,False,False,184809.9996422321,False,False,False,False
2023-08-25 00:00:00+00:00,33.6,38.4,33.15,38.4,114533,,,,41.09563997912473,44.47375495952024,47.27060276079823,54.337740570916125,59.19091966236093,73.62653841274873,,,,,41.09563997912473,47.27060276079823,59.19091966236093,53.33253272424483,,"rgba(239, 83, 80, 0.5)",28.139334113022688,44.03938987572614,-0.37098922930428757,39.04519824293722,-7.282312302082488,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7969907969161268,1.2128096473706806,False,False,False,False,-0.34282825441539394,-0.2735226710240576,False,False,False,False,-1458568,-1407382.1184160868,False,False,False,False,179604.29596502974,False,False,False,False
2023-09-01 00:00:00+00:00,34.65,36.9,33.45,33.9,70324,,,,40.60363543187432,44.21838354908398,47.10582431370309,54.15075655406481,58.989835992263025,73.39176557423255,,,,,40.60363543187432,47.10582431370309,58.989835992263025,53.076700235870284,,"rgba(239, 83, 80, 0.5)",28.059027742205107,43.76324056639187,-0.3247881804786897,38.293325840085146,-8.00966261314143,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7996038789962443,1.187316653898615,False,False,False,False,-0.34282825441539394,-0.30817546271972573,False,False,False,False,-1388244,-1405964.480014895,False,False,False,False,171509.4592268794,False,False,False,False
2023-09-08 00:00:00+00:00,32.55,35.4,31.8,35.4,84185,,,,39.95570904813089,43.87551223310576,46.88660842437787,53.911593702044215,58.73622903897027,73.10180350368901,,,,,39.95570904813089,46.88660842437787,58.73622903897027,52.74457599171967,,"rgba(239, 83, 80, 0.5)",27.961111942858764,43.39420158096776,-0.3878315570256625,37.360599454196425,-8.930371603691086,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8264260292887843,1.199828857037282,False,False,False,False,-0.34282825441539394,-0.32550185856755987,False,False,False,False,-1472429,-1410887.7777915695,False,False,False,False,165040.9807656291,False,False,False,False
2023-09-15 00:00:00+00:00,34.95,35.163,31.05,32.7,133322,,,,39.19226313328968,43.39651845202862,46.56479791034448,53.552218407192704,58.351900378015856,72.6563971228882,,,,,39.19226313328968,46.56479791034448,58.351900378015856,52.28568256729326,,"rgba(239, 83, 80, 0.5)",27.86990894000772,42.90962491104061,-0.2855992435488166,37.52037075992676,-8.930371603691086,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8675463336019338,1.1531829170024175,False,False,False,False,-0.34282825441539394,-0.3341650564914769,False,False,False,False,-1339107,-1405570.6831403421,False,False,False,False,162691.42663484177,False,False,False,False
2023-09-22 00:00:00+00:00,30.3,33.969,30.3,32.7,103985,,,,38.52365783759402,42.975183037420564,46.283396547505546,53.25058498441932,58.034215310186674,72.29671322044629,,,,,38.52365783759402,46.283396547505546,58.034215310186674,51.893958489595406,,"rgba(239, 83, 80, 0.5)",27.656649706227448,42.48200152051467,-0.4404727850232579,36.7183521825282,-9.656738776484168,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8624567121613365,1.1268079038500713,False,False,False,False,-0.34282825441539394,-0.33849665545343544,False,False,False,False,-1443092,-1408350.0399447612,False,False,False,False,158342.8024396683,False,False,False,False
2023-09-29 00:00:00+00:00,33.75,34.05,27.75,30.3,198130,,,,37.57300895467232,42.27061729526438,45.786617389005976,52.706457745902284,57.4564872289929,71.63386673503263,,,,,37.57300895467232,45.786617389005976,57.4564872289929,51.237842558145076,,"rgba(239, 83, 80, 0.5)",27.531329819346162,38.31656073112466,-0.16586778630343368,37.32037028173073,-9.656738776484168,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8509301860372074,1.102980596119224,False,False,False,False,-0.34282825441539394,-0.3406624549344147,False,False,False,False,-1244962,-1396247.2221710752,False,False,False,False,161290.00225895212,False,False,False,False
2023-10-06 00:00:00+00:00,31.65,34.2,29.25,33.3,172338,,,,36.92554100542978,41.71872103521654,45.3771482390947,52.251932207761804,56.97148308120807,71.07261870171995,,,,,36.92554100542978,45.3771482390947,56.97148308120807,50.7195740450718,,"rgba(239, 83, 80, 0.5)",27.413442204756247,37.88528209406651,-0.22745345321809632,37.3126913443494,-9.656738776484168,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.86954253611557,1.1052969502407706,False,False,False,False,-0.30376825232456245,-0.3222153536294886,False,False,False,False,-1417300,-1397806.68719544,False,False,False,False,162108.37246199272,False,False,False,False
2023-10-13 00:00:00+00:00,30.45,32.55,29.325,30.75,77570,,,,36.63477011059226,41.46744737518227,45.188566915491506,52.04478394942145,56.75131764002971,70.81930019505263,,,,,36.63477011059226,45.188566915491506,56.75131764002971,50.48436436429497,,"rgba(239, 83, 80, 0.5)",27.22265178615536,37.653610087356384,-0.26461823572308735,37.055876573344584,-9.656738776484168,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8630780272736591,1.1301753306674869,False,False,False,False,-0.33937117223828533,-0.330793262933887,False,False,False,False,-1494870,-1404996.562218,False,False,False,False,155846.2707981414,False,False,False,False
2023-10-20 00:00:00+00:00,33.0,33.45,30.0,30.15,69805,,,,36.451759414640534,41.27882654715736,45.03877570425919,51.873590259927404,56.56665245696921,70.6017814240192,,,,,36.451759414640534,45.03877570425919,56.56665245696921,50.301897634495475,,"rgba(239, 83, 80, 0.5)",27.077314679825022,37.539634156751895,-0.16765451856768945,37.798365731479485,-9.656738776484168,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8584974321650793,1.1124824454399147,False,False,False,False,-0.26213824688727716,-0.2964657549105821,False,False,False,True,-1425065,-1406483.1131648147,False,False,False,False,149472.84333161238,False,False,False,False
2023-10-27 00:00:00+00:00,27.9,32.7,26.85,32.55,115656,,,,35.98934393184333,40.88521714390577,44.74199222725501,51.55417249324366,56.22986586141586,70.21902153433301,,,,,35.98934393184333,44.74199222725501,56.22986586141586,49.936602198666115,,"rgba(239, 83, 80, 0.5)",26.79413908281411,37.126221832219144,-0.34433731211527857,37.21317216940052,-9.656738776484168,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8536966877596417,1.1066092450204665,False,False,False,False,-0.34282825441539394,-0.319647004662988,False,False,False,False,-1540721,-1416426.6603377915,False,False,False,False,146967.8919737152,False,False,False,False
2023-11-03 00:00:00+00:00,28.65,30.0,23.427,27.9,91605,,,,35.577124396465244,40.54625431736312,44.48856881954497,51.28776076618775,55.9516728997881,69.90783421050944,,,,,35.577124396465244,44.48856881954497,55.9516728997881,49.6265359016431,,"rgba(239, 83, 80, 0.5)",26.591738759815378,33.55314648999033,-0.1843860807402267,37.07561242790014,-9.88435556486305,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8636193558173637,1.0995702078171614,False,False,False,False,-0.34282825441539394,-0.331237629539191,False,False,False,False,-1449116,-1418848.0929053624,False,False,False,False,142866.93701269926,False,False,False,False
2023-11-10 00:00:00+00:00,27.45,29.058,25.95,28.35,44888,,,,35.392081328499316,40.38782413873245,44.36796632337391,51.16002638182798,55.817898477960085,69.7574412029632,,,,,35.392081328499316,44.36796632337391,55.817898477960085,49.480539642226155,,"rgba(239, 83, 80, 0.5)",26.269111652795267,33.430438043580374,-0.22766046003478013,36.709525869746265,-10.36613429714646,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8733730106066948,1.1033514705431975,False,False,False,False,-0.2599392701256079,-0.29558844983239946,True,False,False,False,-1494004,-1424415.1971345947,False,False,False,False,135609.23797472156,False,False,False,False
2023-11-17 00:00:00+00:00,27.75,30.9015,25.875,26.85,117538,,,,34.984339664970435,40.01185491309616,44.0727023241588,50.84151717698032,55.481879512126795,69.37498820986134,,,,,34.984339664970435,44.0727023241588,55.481879512126795,49.127880300198974,,"rgba(239, 83, 80, 0.5)",26.013018778026186,33.24580597276144,-0.21127136452935927,36.57258310968013,-10.629857630731706,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9312684178167866,1.0730882571180225,False,False,False,False,-0.15841427378912185,-0.22700136181076064,False,False,False,False,-1376466,-1420863.4047542543,False,False,False,False,134270.62775437182,False,False,False,False
2023-11-24 00:00:00+00:00,28.65,28.8,27.15,27.3,28887,,,,34.89142245212716,39.92315511498563,44.00188645709034,50.76466794694763,55.40061686493613,69.28212357967124,,,,,34.89142245212716,44.00188645709034,55.40061686493613,49.04397873595968,,"rgba(239, 83, 80, 0.5)",25.82166406595694,33.195672902551365,-0.1760410518446928,36.86388873683859,-10.629857630731706,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9455180898668438,1.0466754493886572,False,False,False,False,-0.17827901237701832,-0.20264018709388948,False,False,False,False,-1347579,-1415434.9303280134,False,False,False,False,126464.43310589984,False,False,False,False
2023-12-01 00:00:00+00:00,29.85,29.9985,27.225,28.35,70167,,,,34.70252910067599,39.72792016356086,43.841316213370575,50.586896709785144,55.21115267631949,69.06278110363696,,,,,34.70252910067599,43.841316213370575,55.21115267631949,48.85543266122483,,"rgba(239, 83, 80, 0.5)",25.41063386681864,33.14000683920796,-0.12947362338347934,37.59987404421693,-10.629857630731706,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9224714591509097,1.0663017302889761,False,False,False,False,-0.08017735485136192,-0.1414087709726257,False,False,False,False,-1277412,-1405211.0095629753,False,False,False,False,122294.25287583319,False,False,False,False
2023-12-08 00:00:00+00:00,29.4,32.4,28.8,29.1,59376,,,,34.583111893426796,39.58564573659417,43.71867367130661,50.44679837077509,55.06004164964406,68.88442467089708,,,,,34.583111893426796,43.71867367130661,55.06004164964406,48.713115998773965,,"rgba(239, 83, 80, 0.5)",25.27464684170621,33.1537402157341,-0.14851800854997432,37.99310875885357,-10.629857630731706,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8885068645816044,1.1380741232542146,False,False,False,False,0.18388573613563913,0.02123848258150672,False,False,False,False,-1336788,-1400142.6384842363,False,False,False,False,117633.6415516974,False,False,False,False
2023-12-15 00:00:00+00:00,35.85,35.85,27.9,29.1,159128,,,,34.4913248150845,39.33993280076006,43.471192922453234,50.13490912391741,54.7117256950734,68.45085368945554,,,,,34.4913248150845,43.471192922453234,54.7117256950734,48.433323174457364,,#000000,24.93789090325602,33.50913640777007,0.09386774532421643,40.94030150238417,-11.593353026393991,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8718317371240405,1.070101801822693,False,False,False,False,0.34282824006573587,0.1820333613236213,False,False,False,False,-1177660,-1383662.4430409595,False,False,False,True,120707.29773305314,False,False,False,False
2023-12-22 00:00:00+00:00,34.8,36.75,32.85,35.85,80670,,,,34.50137145867578,39.253067185492085,43.36898715957291,49.995601379511015,54.55217352060671,68.2448494272458,,,,,34.50137145867578,43.36898715957291,54.55217352060671,48.319341688517376,,#000000,24.613151560288376,33.71490771792109,0.04408587333568552,42.68685282736147,-9.941867232996309,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.923161695741887,1.0515381729506659,False,False,False,False,0.34282824525620764,0.26243080328991447,False,False,False,False,-1258330,-1374378.558371259,False,False,False,False,117741.57197504921,False,False,False,False
2023-12-29 00:00:00+00:00,34.2,37.8,33.75,34.95,115419,,,35.25,34.53468214600872,39.14640085477584,43.23433889876665,49.80640473637882,54.33339000190516,67.9583629166383,,,,35.25,34.53468214600872,43.23433889876665,54.33339000190516,46.32336850778193,,#000000,24.009967018224174,32.99945937835919,0.05000176054925736,43.7238986584867,-8.993245642433294,True,False,False,True,True,0.0,-1.0,37.8,33.75,0.0,1,0.9038398037643286,1.072479833954432,False,False,False,False,0.34282824624171837,0.3026295247658164,False,False,False,False,-1373749,-1374331.9244178324,False,False,False,False,117569.52960652704,False,False,False,False
