date,Close,High,Low,Open,Volume,aVWAP_peak_894,aVWAP_peak_873,aVWAP_peak_859,aVWAP_valley_903,aVWAP_valley_885,aVWAP_valley_867,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_773,aVWAP_valley_759,aVWAP_valley_744,aVWAP_valley_729,aVWAP_valley_711,aVWAP_valley_674,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_574,aVWAP_valley_548,aVWAP_valley_512,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_410,aVWAP_valley_370,aVWAP_valley_350,aVWAP_valley_302,aVWAP_valley_241,aVWAP_valley_196,aVWAP_OB_bull_817,aVWAP_OB_bull_649,aVWAP_OB_bull_574,aVWAP_OB_bull_512,aVWAP_OB_bull_457,aVWAP_OB_bull_196,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,17.1980048515,17.2599870891,17.065776078,17.1401547631,2904814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,94.4856611356876,25.230427459251118,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27545200,4887201.151130252,False,False,False,False,2163146.8205126626,False,False,False,False
2022-01-19 00:00:00+00:00,16.9252830062,17.2970937887,16.9252830062,17.2889121333,4658907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.09191422334224,25.230427459251118,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22886293,5593047.890301614,False,False,False,False,2261019.7687278525,False,False,False,False
2022-01-20 00:00:00+00:00,16.9170187079,17.1732119565,16.9004901112,16.9831330946,3987113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.28614234989332,25.230427459251118,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18899180,6114856.992642728,False,False,False,False,2328709.6993659763,False,False,False,False
2022-01-21 00:00:00+00:00,16.5781824758,16.9087544095,16.5368609841,16.776525636,6049289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.76086111475396,36.822737893331805,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12849891,6378975.973323406,False,False,False,False,2474614.7699790755,False,False,False,False
2022-01-24 00:00:00+00:00,16.3633107189,16.412896509,15.8963778625,16.2971963322,6203315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.22419503013333,,60.00652704402836,27.281006053141624,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6646576,6389470.092016606,False,False,False,False,2620838.308411269,False,False,False,False
2022-01-25 00:00:00+00:00,16.5533895808,16.6690897576,16.0575316802,16.2806677355,4418040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.308416300954388,,56.2989808346674,23.550215826623855,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11064616,6572809.147231641,False,False,False,False,2691316.806120631,False,False,False,False
2022-01-26 00:00:00+00:00,16.8013185311,16.9542080504,16.6236361167,16.776525636,5727941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.478208167196932,,56.69320883842427,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16792557,6973583.5728304,False,False,False,False,2810400.1078413907,False,False,False,False
2022-01-27 00:00:00+00:00,16.8839615145,17.0740403764,16.7889220836,16.9335473046,5688653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.59112273308906,,57.779338131394496,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22481210,7581725.785660581,False,False,False,False,2923272.7702789833,False,False,False,False
2022-01-28 00:00:00+00:00,16.9170187079,16.921150857,16.6484290117,16.7599970394,4424340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.63087204940417,,58.836133108148644,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26905550,8339522.813673892,False,False,False,False,2982138.1518366705,False,False,False,False
2022-01-31 00:00:00+00:00,17.2062691499,17.2145334482,16.776525636,16.8261114261,3101423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.6764962713281,,62.05905261100661,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30006973,9189226.742549427,False,False,False,False,2986815.989019546,False,False,False,False
2022-02-01 00:00:00+00:00,17.3632908184,17.4004801609,17.1070975698,17.2641192383,4303363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.75448869141011,,65.29493839478268,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34310336,10174368.282057293,False,False,False,False,3038445.2835677997,False,False,False,False
2022-02-02 00:00:00+00:00,17.3632908184,17.4583302493,17.330233625,17.3963480118,4135969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.82299475446779,,67.45219558396673,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34310336,11120876.82001583,False,False,False,False,3081485.429310239,False,False,False,False
2022-02-03 00:00:00+00:00,17.1649476582,17.4211409068,17.1484190615,17.3632908184,3739535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.860785654654844,,65.62115339299709,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30570801,11883618.944721093,False,False,False,False,3107291.2948274845,False,False,False,False
2022-02-04 00:00:00+00:00,17.1236261664,17.1897405532,16.9996616913,17.1484190615,4039987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.8822778470241,,63.773290394433985,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26530814,12458018.750810463,False,False,False,False,3143867.5969911125,False,False,False,False
2022-02-07 00:00:00+00:00,17.3219693267,17.3708113299,17.1814762548,17.1980048515,2904845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.906688501078524,,64.38022993379823,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29435659,13123808.56450417,False,False,False,False,3134494.1618149905,False,False,False,False
2022-02-08 00:00:00+00:00,17.4624623985,17.5037838902,17.2723835366,17.3715551167,4833902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.952406058577882,,65.89962049975694,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34269561,13953053.758053027,False,False,False,False,3201137.6064496967,False,False,False,False
2022-02-09 00:00:00+00:00,17.5616339786,17.7062591996,17.4872552935,17.5451053819,3096722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.987008475175262,,67.63915385147989,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37366283,14871219.610678399,False,False,False,False,3197042.8767850026,False,False,False,False
2022-02-10 00:00:00+00:00,18.1070776692,18.3384780228,17.569898277,17.6360126637,5052519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.537786886861312,,71.66810398085924,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42418802,15951516.959279247,False,False,False,False,3269806.646322846,False,False,False,False
2022-02-11 00:00:00+00:00,17.7765057355,18.1814563543,17.7186556471,18.0905490726,4677850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.539607425861533,,69.94904978202918,23.481953513447223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37740952,16806004.607934963,False,False,False,False,3325024.0327415583,False,False,False,False
2022-02-14 00:00:00+00:00,17.5533696803,17.7930343322,17.4624623985,17.7186556471,5275877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.495930114821554,,66.37344470370735,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32465075,17420085.799780652,False,False,False,False,3401528.0706732622,False,False,False,False
2022-02-15 00:00:00+00:00,17.9665845974,18.0326989842,17.6608055587,17.7186556471,3567340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.51867472847709,,66.47026762500687,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36032415,18149981.062534355,False,False,False,False,3408030.499274311,False,False,False,False
2022-02-16 00:00:00+00:00,17.9169988074,18.1236062659,17.8508844206,17.9417917024,3028271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.542206132459295,,66.01211537084383,23.481953513447223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33004144,18732497.25616046,False,False,False,False,3393137.969891005,False,False,False,False
2022-02-17 00:00:00+00:00,17.5451053819,17.8012986306,17.4542807431,17.7765057355,5590662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.528237482714037,,62.18018776517296,19.9504691170619,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27413482,19072928.030428678,False,False,False,False,3479315.382836456,False,False,False,False
2022-02-18 00:00:00+00:00,17.4294052051,17.594691172,17.3715551167,17.5533696803,8735771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.49706960667347,,58.66811563174875,16.357774827552106,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18677711,19057429.323353045,False,False,False,False,3685450.8972350266,False,False,False,False
2022-02-22 00:00:00+00:00,17.2137070184,17.4647576798,17.0421557331,17.3643374152,6101008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.46111962072198,,54.64809526248055,12.403166903002287,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12576703,18803283.193025477,False,False,False,False,3780178.6267552217,False,False,False,False
2022-02-23 00:00:00+00:00,17.0630766215,17.4563893244,17.0463399108,17.3476007045,2785056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.44560069538226,,50.88543466267204,8.784068005328862,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9791647,18449885.695259776,False,False,False,False,3741154.210019723,False,False,False,False
2022-02-24 00:00:00+00:00,16.611185431,16.7534474724,16.3749467586,16.5191335218,6237831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.36192855407696,,45.67466897434305,3.887821935769523,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3553816,17865726.099367235,False,False,False,False,3839063.10374444,False,False,False,False
2022-02-25 00:00:00+00:00,17.0630766215,17.0798133323,16.7785525386,16.8371310262,4348780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.336509091519247,,45.882384852828054,3.887821935769523,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7902596,17475015.115078326,False,False,False,False,3859052.001636815,False,False,False,False
2022-02-28 00:00:00+00:00,16.9542880016,17.0044981339,16.7116056955,16.7367107617,4282025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.310214514991003,,45.35385905356812,3.3955508948594897,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3620571,16931703.581153687,False,False,False,False,3875639.178043214,False,False,False,False
2022-03-01 00:00:00+00:00,16.3099246372,16.9375512908,16.2262410834,16.9040778693,6473082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.246212339509853,,41.75715491835146,-0.2491443641121336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2852511,16155852.028951582,False,False,False,False,3977499.680865049,False,False,False,False
2022-03-02 00:00:00+00:00,16.7450791171,16.7918582236,16.4605550341,16.4772917449,2879295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.22672970338057,,42.4200211887931,-0.2491443641121336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26784,15523339.55722799,False,False,False,False,3934432.830635047,False,False,False,False
2022-03-03 00:00:00+00:00,16.8120259601,16.9501038239,16.6404746748,16.7367107617,3417971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.210324750745116,,43.29688287861812,-0.2491443641121336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3444755,15049669.5745916,False,False,False,False,3914179.4255121043,False,False,False,False
2022-03-04 00:00:00+00:00,16.5275018771,16.5526069433,16.2973721042,16.4521866787,5942547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.16432677615422,,42.41234466347704,-0.4075318084048831,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2497792,14361533.8265684,False,False,False,False,3993723.2519626105,False,False,False,False
2022-03-07 00:00:00+00:00,16.1843993065,16.4856601002,16.1258208189,16.3768714803,4816983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.12226884002276,,40.26650492445428,-2.8038900668226105,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7314775,13511482.500036307,False,False,False,False,4026007.947964077,False,False,False,False
2022-03-08 00:00:00+00:00,16.1425575296,16.448002501,16.0797948643,16.2262410834,5192069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.079391612212923,,38.65397548709667,-4.648502273111447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12506844,12491155.970623119,False,False,False,False,4071735.8323576427,False,False,False,False
2022-03-09 00:00:00+00:00,16.4270816126,16.5860803648,16.3517664142,16.5860803648,3902022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.057833600406394,,39.77300754245556,-4.648502273111447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8604822,11663862.716873193,False,False,False,False,4065080.3879514607,False,False,False,False
2022-03-10 00:00:00+00:00,16.3936081911,16.5693436541,16.2262410834,16.326661348,6139579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.023924900425715,,40.33670038034724,-4.648502273111447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14744401,10628244.531897774,False,False,False,False,4146433.2746984623,False,False,False,False
2022-03-11 00:00:00+00:00,16.5944487202,16.7952055658,16.4940284556,16.4940284556,4001902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.0111507870416,,42.256521194890496,-4.648502273111447,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10742499,9790176.158097861,False,False,False,False,4140765.3815730326,False,False,False,False
2022-03-14 00:00:00+00:00,16.5860803648,16.853867737,16.5268324087,16.7367107617,4749863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.998078848367754,,43.48087450659736,-4.648502273111447,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15492362,8798704.073466573,False,False,False,False,4164651.562687816,False,False,False,False
2022-03-15 00:00:00+00:00,16.0672423312,16.6279221417,16.0170321989,16.5693436541,9536615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.70983478501142,,41.26992010492322,-4.648502273111447,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22063540414142718,-0.22063540414142718,False,False,False,False,-25028977,7472128.3450953355,False,False,False,False,4375316.795523589,False,False,False,False
2022-03-16 00:00:00+00:00,16.8203943155,16.8287626709,16.2346094388,16.3182929926,7656635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.756843528412602,,44.847351934565594,-4.648502273111447,False,False,False,True,True,2.289364229183331,0.0,0.0,0.0,0.0,1,0.9687878705289107,0.8546713886845929,False,False,False,False,-0.1967071489698021,-0.20867127655561463,False,False,False,False,-17372342,6497835.390385714,False,False,False,False,4503995.940797173,False,False,False,False
2022-03-17 00:00:00+00:00,17.0798133323,17.0881816877,16.6697639186,16.7367107617,3603373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.788010098488005,,48.56572085080337,-7.250691167516209,False,True,False,False,True,4.776557850782343,0.0,0.0,0.0,0.0,1,0.9805692622924972,0.8535668136545644,False,False,False,False,-0.0692464758848382,-0.1389588762202264,False,False,False,False,-13768969,5703058.747625491,False,False,False,False,4468677.394099246,False,False,False,False
2022-03-18 00:00:00+00:00,16.9710247123,17.0547082661,16.7199740509,16.9710247123,7459945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.82379736069087,,50.353531876683896,-5.584214624209189,False,True,False,False,True,3.6256736827061076,0.0,0.0,0.0,0.0,1,0.9789813706502108,0.8569276478401615,False,False,False,False,-0.06621882612953812,-0.10258885117488226,False,False,False,False,-21228914,4646902.953600962,False,False,False,False,4585982.0060953535,False,False,False,False
2022-03-21 00:00:00+00:00,17.205338663,17.2471804399,16.9961297785,17.1132867538,3472108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.84654698345415,,52.78378630048672,-3.275804056930056,False,True,True,False,True,5.819139569328694,0.0,0.0,0.0,0.0,0,0.991630171645363,0.8503774990472339,False,False,False,False,0.01826622077067696,-0.042161315202102645,False,False,False,False,-17756806,3768326.1318911198,False,False,False,False,4542300.672522986,False,False,False,False
2022-03-22 00:00:00+00:00,17.5317045228,17.6655982089,17.3308639937,17.3727057706,4467602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.89131112567037,,55.95650747940415,-0.2837681444689508,False,True,True,False,True,8.7144058711072,0.0,0.0,0.0,0.0,0,0.9879754736831715,0.8477765117799135,False,False,False,False,0.15511744095108815,0.05647806287449275,False,False,False,False,-13289204,3099403.3816208798,False,False,False,False,4539371.312816203,False,False,False,False
2022-03-23 00:00:00+00:00,17.4061791921,17.5986513659,17.3978108368,17.4731260352,2888990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.914260121211317,,57.14843322576867,0.8566955664336646,False,True,True,False,True,7.361623204474682,0.0,0.0,0.0,0.0,0,0.9860064330351229,0.8521239660862364,False,False,False,False,0.15511744096953242,0.10579775192201259,False,False,False,False,-16178194,2343419.1705769235,False,False,False,False,4474650.477019489,False,False,False,False
2022-03-24 00:00:00+00:00,17.448020969,17.5191519898,17.3894424814,17.4731260352,2860956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.93395227917424,,58.159403133697765,1.9224509479460892,False,False,True,False,True,7.73136040194926,0.0,0.0,0.0,0.0,0,0.9789171170001226,0.8685308534588352,False,False,False,False,0.13895012533497206,0.12237393862849233,False,False,False,False,-13317238,1729275.7521229265,False,False,False,False,4411368.340665784,False,False,False,False
2022-03-25 00:00:00+00:00,17.6823349197,17.7158083412,17.4396526137,17.4563893244,3296807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.960081324868014,,60.026828333770155,3.8455515209384217,False,False,True,False,True,9.768948062391313,0.0,0.0,0.0,0.0,0,0.965409075076929,0.8685797763832827,False,False,False,False,0.1845844529688957,0.153479195798694,False,False,False,False,-10020431,1268502.9383141843,False,False,False,False,4367660.052796537,False,False,False,False
2022-03-28 00:00:00+00:00,17.7743868289,17.7743868289,17.448020969,17.6153880767,3520447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.98691785158047,,61.72358833693894,5.611280444282869,False,False,True,False,True,10.551521146243438,0.0,0.0,0.0,0.0,0,0.9628000528421692,0.8702887539332174,False,False,False,False,0.19708417630417996,0.17528168605143699,False,False,False,False,-6499984,963856.391713628,False,False,False,False,4334436.011510399,False,False,False,False
2022-03-29 00:00:00+00:00,17.9166488704,18.1007526887,17.8162286058,17.9166488704,3705469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.022511602620952,,63.549908670735135,7.503088830736267,False,False,True,False,True,11.748189067077654,0.0,0.0,0.0,0.0,0,0.9875574402315354,0.8491529126223574,False,False,False,False,0.33125074380693137,0.25326621492918416,False,False,False,False,-2794515,816469.2783130935,False,False,False,False,4309770.638509992,False,False,False,False
