date,Open,High,Low,Close,Volume,aVWAP_peak_425,aVWAP_peak_366,aVWAP_peak_324,aVWAP_peak_298,aVWAP_valley_433,aVWAP_valley_408,aVWAP_valley_362,aVWAP_valley_343,aVWAP_valley_330,aVWAP_valley_314,aVWAP_valley_230,aVWAP_valley_158,aVWAP_OB_bull_230,aVWAP_OB_bull_158,aVWAP_OB_bear_366,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-19 18:00:00+00:00,24.82,24.96,23.54,23.83,9064.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.24474307766934,16.15770951555423,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18590.0,1482.72561704546,False,False,False,False,18990.402344747286,False,False,False,False
2025-05-19 19:00:00+00:00,23.83,24.35,23.83,24.0,16772.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.184106484132116,13.297654270408813,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1818.0,1431.5515764711117,False,False,False,False,18956.008509945004,False,False,False,False
2025-05-20 14:00:00+00:00,21.76,22.6,21.51,22.45,13223.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,48.587970637266025,8.024962159749016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15041.0,1176.163179936676,False,False,False,False,18867.12465707764,False,False,False,False
2025-05-20 15:00:00+00:00,22.425,22.64,22.15,22.22,5944.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.41187740792043,4.096002583610691,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20985.0,832.5792546663399,False,False,False,False,18666.766135262482,False,False,False,False
2025-05-20 16:00:00+00:00,22.2,22.27,22.0,22.215,11733.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.61732216150005,1.3517033928573952,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32718.0,312.4152352141486,False,False,False,False,18559.265885103374,False,False,False,False
2025-05-20 17:00:00+00:00,22.15,22.23,22.065,22.12,11652.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.53429622736779,-0.8802313214889992,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44370.0,-380.3353885876212,False,False,False,False,18452.17649153588,False,False,False,False
2025-05-20 18:00:00+00:00,22.115,22.13,21.6,21.675,12655.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.10774977673957,-3.542843644437177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57025.0,-1258.5472430281231,False,False,False,False,18362.29778624075,False,False,False,False
2025-05-20 19:00:00+00:00,21.675,22.24,21.665,21.95,10416.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.792416478681005,-4.351702034127584,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46609.0,-1961.6550377098574,False,False,False,False,18239.099370950196,False,False,False,False
2025-05-21 14:00:00+00:00,22.09,22.43,21.46,22.43,7660.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.106666666666666,,38.74691898386865,-4.351702034127584,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38949.0,-2535.102246427534,False,False,False,False,18075.08232643934,False,False,False,False
2025-05-21 15:00:00+00:00,22.465,24.0,22.35,23.6,25038.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.033205904540544,,44.21910255167656,-4.351702034127584,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13911.0,-2711.4727542348587,False,False,False,False,18183.03453843253,False,False,False,False
2025-05-21 16:00:00+00:00,23.6,23.98,23.37,23.62,10615.0,,,,,,,,,,,,,,,,,,#000000,,23.186001508400096,,47.92965202140991,-10.340511259118713,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3296.0,-2720.535192153698,False,False,False,False,18065.700669619622,False,False,False,False
2025-05-21 17:00:00+00:00,23.61,23.62,21.61,21.79,14531.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.973477341354908,,44.855664469593634,-10.340511259118713,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17827.0,-2954.743948864493,False,False,False,False,18010.899108850328,False,False,False,False
2025-05-21 18:00:00+00:00,21.79,22.225,21.575,22.09,9573.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.830040098689253,,43.87977960964197,-10.340511259118713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8254.0,-3036.9029574092297,False,False,False,False,17880.078967627844,False,False,False,False
2025-05-21 19:00:00+00:00,22.07,22.51,21.94,22.32,13265.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.73577125835585,,44.06835987508863,-10.340511259118713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5011.0,-2912.129268147071,False,False,False,False,17808.527355726637,False,False,False,False
2025-05-22 14:00:00+00:00,23.0,23.15,22.29,22.62,11115.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.72982555711697,,45.301632851771146,-10.340511259118713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16126.0,-2616.9644732920774,False,False,False,False,17704.751737808394,False,False,False,False
2025-05-22 15:00:00+00:00,22.78,23.855,22.72,23.85,6542.0,,,,,,,,,,,,,,,,,,#000000,,22.779398271963988,,49.888345152786265,-7.027940333113726,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22668.0,-2224.9495202177814,False,False,False,False,17531.685819392762,False,False,False,False
2025-05-22 16:00:00+00:00,23.91,24.05,23.63,23.885,4268.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.824138574041406,,53.03995802180183,-3.8340064371401823,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26936.0,-1772.8417757182806,False,False,False,False,17326.047279557217,False,False,False,False
2025-05-22 17:00:00+00:00,23.885,24.74,23.885,24.5,9586.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.956647354707215,,56.76229607517836,-0.18185815349052348,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36522.0,-1179.1232985753616,False,False,False,False,17206.046546540827,False,False,False,False
2025-05-22 18:00:00+00:00,24.46,24.7,24.37,24.59,4224.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.014580487958515,,59.47430016293864,2.491790242015284,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40746.0,-529.121386969542,False,False,False,False,17004.774507059574,False,False,False,False
2025-05-22 19:00:00+00:00,24.59,24.94,24.34,24.505,16579.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.903296120434696,,60.84728259156775,3.98222718157556,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24167.0,-146.2357840707893,False,False,False,False,16998.173351911362,False,False,False,False
2025-05-23 14:00:00+00:00,23.775,24.0,23.32,23.345,2480.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.838775730655804,,56.76195626882519,3.98222718157556,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21687.0,192.26399552720744,False,False,False,False,16773.085392966997,False,False,False,False
2025-05-23 15:00:00+00:00,23.345,23.54,23.2,23.21,2031.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.784468645911048,,53.55312650463127,10.558477920848965,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19656.0,494.0273444337623,False,False,False,False,16544.525929510142,False,False,False,False
2025-05-23 16:00:00+00:00,23.0,23.06,22.695,23.02,4479.0,,,,,,,,,,,,,,,,,,#000000,,23.655050416665276,,50.702325107413735,7.764725952206476,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15177.0,721.670331341766,False,False,False,False,16357.463511998358,False,False,False,False
2025-05-23 17:00:00+00:00,23.02,23.08,23.0,23.08,1181.0,,,,,,,,,,,,,,,,,,#000000,,23.63129803505511,,49.092094141503836,6.069533683383888,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16358.0,964.0940471349169,False,False,False,False,16122.169504060399,False,False,False,False
2025-05-23 18:00:00+00:00,23.08,23.425,23.04,23.04,3008.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.586127859630885,,47.83914460051783,4.608406280957155,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13350.0,1156.1235967917398,False,False,False,False,15918.849046633106,False,False,False,False
2025-05-23 19:00:00+00:00,23.04,23.19,22.87,22.89,6069.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.498562340906886,,46.29092464889538,2.811004025957317,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7281.0,1251.082920872488,False,False,False,False,15766.13820870081,False,False,False,False
2025-05-26 14:00:00+00:00,22.89,22.89,22.89,22.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.498562340906886,,45.25877801448041,1.4617922057398403,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7281.0,1344.570007370589,False,False,False,False,15521.701957403122,False,False,False,False
2025-05-26 15:00:00+00:00,22.89,22.89,22.89,22.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.498562340906886,,44.570680258203765,0.3914619385268736,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7281.0,1436.607681674921,False,False,False,False,15281.05541542788,False,False,False,False
2025-05-26 16:00:00+00:00,22.89,22.89,22.89,22.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.498562340906886,,44.111948420686005,-0.4988567894512812,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7281.0,1527.218415292364,False,False,False,False,15044.139827591789,False,False,False,False
2025-05-26 17:00:00+00:00,22.89,22.89,22.89,22.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.498562340906886,,43.806127195674165,-1.2658792934510927,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7281.0,1616.4243313343427,False,False,False,False,14810.897349644629,False,False,False,False
2025-05-26 18:00:00+00:00,22.89,22.89,22.89,22.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.498562340906886,,43.6022463789996,-1.9416605874454973,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7281.0,1704.2472099183065,False,False,False,False,14581.271034146263,False,False,False,False
2025-05-26 19:00:00+00:00,22.89,22.89,22.89,22.89,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.498562340906886,,43.4663258345499,-2.544249104277121,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7281.0,1790.7084934854645,False,False,False,False,14355.204816562598,False,False,False,False
2025-05-27 14:00:00+00:00,22.72,22.77,22.25,22.305,7483.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.363637909208556,,39.11966679963772,-6.914486740469428,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-202.0,1759.8137881601085,False,False,False,False,14248.6590054531,False,False,False,False
2025-05-27 15:00:00+00:00,22.29,22.525,22.18,22.47,3540.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.31098779059732,,38.21058553348643,-7.906384043220591,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3338.0,1784.281791444448,False,False,False,False,14082.633284438323,False,False,False,False
2025-05-27 16:00:00+00:00,22.46,22.57,22.01,22.05,16661.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.101663161275773,,35.212945460711836,-10.812583589073355,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13323.0,1550.060368321278,False,False,False,False,14122.607962198968,False,False,False,False
2025-05-27 17:00:00+00:00,22.05,22.22,21.94,22.02,9794.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.00348293617096,,33.06263241986123,-12.848322226617526,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23117.0,1167.6253238511808,False,False,False,False,14055.497761234643,False,False,False,False
2025-05-27 18:00:00+00:00,22.01,22.215,21.86,21.92,3198.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,22.974205022323844,,31.099378232692473,-14.70548519109414,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26315.0,741.5381095279067,False,False,False,False,13887.16446261085,False,False,False,False
2025-05-27 19:00:00+00:00,21.92,21.98,21.695,21.7,11231.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,22.866624667649546,,28.700940512206888,-16.963986220056732,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37546.0,147.9328675197221,False,False,False,False,13845.983618229286,False,False,False,False
2025-05-28 14:00:00+00:00,19.55,19.895,19.0,19.295,10757.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,21.526913315152726,,22.347593371927328,-22.765842094443073,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48303.0,-603.2443862402736,False,False,False,False,13798.092399342011,False,False,False,False
2025-05-28 15:00:00+00:00,19.325,19.75,19.215,19.74,20596.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,21.30651439834675,,21.439746327206297,-23.425412605865525,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27707.0,-1023.4576515698817,False,False,False,False,13903.486315631282,False,False,False,False
2025-05-28 16:00:00+00:00,19.735,20.02,19.705,19.98,11237.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,21.24344530754112,,22.517676896719383,-23.425412605865525,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16470.0,-1262.9389282897284,False,False,False,False,13862.14544252072,False,False,False,False
2025-05-28 17:00:00+00:00,20.0,20.74,19.955,20.605,21208.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,21.221625329866466,,27.13928876768769,-28.350394076596626,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4738.0,-1169.9011154480272,False,False,False,False,13976.034660466134,False,False,False,False
2025-05-28 18:00:00+00:00,20.605,20.86,20.425,20.655,10824.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,21.21760978751938,,30.51293715320416,-25.282392260193788,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15562.0,-910.491795828678,False,False,False,False,13927.165906040302,False,False,False,False
2025-05-28 19:00:00+00:00,20.63,20.845,20.35,20.415,7987.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,21.204838185329162,,31.900862653446907,-23.99705993767212,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7575.0,-778.9337834902489,False,False,False,False,13835.070310597817,False,False,False,False
2025-05-29 14:00:00+00:00,20.41,20.76,19.68,19.87,42563.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,21.03416009083804,,31.086766090675688,-23.99705993767212,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34988.0,-1309.3069031260588,False,False,False,False,14280.464569348238,False,False,False,False
2025-05-29 15:00:00+00:00,19.88,20.27,19.87,20.13,10013.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,21.000958560824643,,32.301149815420224,-23.34013806272666,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24975.0,-1676.2168736202284,False,False,False,False,14214.302327962992,False,False,False,False
2025-05-29 16:00:00+00:00,20.085,20.115,19.47,19.51,9602.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,20.953671437627506,,31.177527242988074,-23.34013806272666,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34577.0,-2186.3065344943334,False,False,False,False,14142.793764738759,False,False,False,False
2025-05-29 17:00:00+00:00,19.56,19.76,19.22,19.48,10071.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,20.898465897685277,,30.341573414317708,-23.34013806272666,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44648.0,-2844.627363416902,False,False,False,False,14079.665179238933,False,False,False,False
2025-05-29 18:00:00+00:00,19.49,20.05,19.47,19.9,14757.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,20.844945891759696,,32.738614660947746,-22.265743852311054,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29891.0,-3263.9509701856323,False,False,False,False,14090.166494289491,False,False,False,False
2025-05-29 19:00:00+00:00,19.89,20.07,19.565,19.565,11034.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,20.80524631791439,,33.08166157574939,-21.66607757307574,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40925.0,-3847.84320320601,False,False,False,False,14042.784068021438,False,False,False,False
2025-05-30 14:00:00+00:00,18.035,18.53,18.0,18.36,65484.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.820872247762367,,30.06051360298319,-21.66607757307574,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106409.0,-5437.938657419871,False,False,False,False,14840.322299524982,False,False,False,False
2025-05-30 15:00:00+00:00,18.36,18.68,18.34,18.65,27890.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.74360224070061,,29.882724565522114,-21.66607757307574,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78519.0,-6570.978368157547,False,False,False,False,15042.642884028472,False,False,False,False
2025-05-30 16:00:00+00:00,18.655,18.66,18.0,18.175,40753.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.333489109784804,,28.60422981177551,-21.66607757307574,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119272.0,-8318.281029116344,False,False,False,False,15441.253071872992,False,False,False,False
2025-05-30 17:00:00+00:00,18.175,18.415,18.105,18.34,62591.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.198113694854012,,28.83724293022821,-21.66607757307574,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56681.0,-9068.090625564153,False,False,False,False,16172.256900216047,False,False,False,False
2025-05-30 18:00:00+00:00,18.34,18.36,18.17,18.225,44684.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.116363704444947,,28.66663182817085,-21.66607757307574,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101365.0,-10499.050460826724,False,False,False,False,16614.29942889487,False,False,False,False
2025-05-30 19:00:00+00:00,18.26,18.5,18.14,18.145,139934.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,18.938267492661787,,28.312585655677882,-18.272545609803093,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-241299.0,-14077.344252131736,False,False,False,False,18526.232771082545,False,False,False,False
2025-06-02 14:00:00+00:00,18.335,18.5,18.21,18.46,26865.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,18.919376384552425,,30.521550150343366,-18.272545609803093,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214434.0,-17183.648992408762,False,False,False,False,18655.51598393398,False,False,False,False
2025-06-02 15:00:00+00:00,18.475,18.535,18.275,18.475,57180.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,18.886801079883288,,32.111268722619755,-21.138084838512185,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-157254.0,-19355.282341363665,False,False,False,False,19252.79480588849,False,False,False,False
