date,Close,High,Low,Open,Volume,aVWAP_peak_906,aVWAP_valley_897,aVWAP_valley_886,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_757,aVWAP_valley_724,aVWAP_valley_711,aVWAP_valley_679,aVWAP_valley_668,aVWAP_valley_651,aVWAP_valley_605,aVWAP_valley_574,aVWAP_valley_511,aVWAP_valley_458,aVWAP_OB_bull_897,aVWAP_OB_bull_817,aVWAP_OB_bull_511,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,10.6990422201,10.7631509951,10.6705494313,10.7061654173,25984,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.596973387964454,-68.97518925999043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25027,21833.198321698048,False,False,False,False,36114.82152495907,False,False,False,False
2022-01-19 00:00:00+00:00,10.5850710646,10.8130133756,10.5708246702,10.8130133756,24110,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.05009768959057,-68.97518925999043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,917,21012.955250258907,False,False,False,False,35644.0442102548,False,False,False,False
2022-01-20 00:00:00+00:00,10.5280854869,10.8058901784,10.5067158953,10.6349334452,20923,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.643329499239194,-68.97518925999043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20006,19404.3687698566,False,False,False,False,35066.74835887225,False,False,False,False
2022-01-21 00:00:00+00:00,10.1078168511,10.6078652957,10.0325958885,10.4782231064,29197,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.03257711669919,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49203,16713.8837200583,False,False,False,False,34836.5621487204,False,False,False,False
2022-01-24 00:00:00+00:00,9.7872729763,9.972476104,9.1818012129,9.8585049485,119978,,,,,,,,,,,,,,,,,,,,,#000000,,9.647183431066667,,15.45331284729821,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-169181,9423.888280056015,False,False,False,False,38175.44206445685,False,False,False,False
2022-01-25 00:00:00+00:00,9.7089178069,9.8157657652,9.5262790303,9.6234394403,31465,,,,,,,,,,,,,,,,,,,,,#000000,,9.654760887731284,,12.250835050555892,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-200646,1185.853445544015,False,False,False,False,37912.28747369384,False,False,False,False
2022-01-26 00:00:00+00:00,9.7516569902,9.972476104,9.5094682849,9.8442585541,30458,,,,,,,,,,,,,,,,,,,,,#000000,,9.669792708060417,,11.40364456091525,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-170188,-5534.68982683026,False,False,False,False,37619.96247472546,False,False,False,False
2022-01-27 00:00:00+00:00,9.6163162431,9.9011728998,9.6163162431,9.7231642014,38747,,,,,,,,,,,,,,,,,,,,,#000000,,9.677076078124488,,10.434117567354026,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-208935,-13511.17257871927,False,False,False,False,37664.16002473623,False,False,False,False
2022-01-28 00:00:00+00:00,9.7374105958,9.7801497791,9.5518513083,9.6163162431,24696,,,,,,,,,,,,,,,,,,,,,#000000,,9.678357243144786,,13.130517263907695,-63.934308959103916,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-184239,-20206.381497200866,False,False,False,False,37155.604729648534,False,False,False,False
2022-01-31 00:00:00+00:00,9.9297369207,9.9795993012,9.6163162431,9.7231642014,29724,,,,,,,,,,,,,,,,,,,,,#000000,,9.696028051555741,,19.29246398618487,-55.66707149015753,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-154515,-25473.38614436946,False,False,False,False,36864.169250054474,False,False,False,False
2022-02-01 00:00:00+00:00,9.972476104,10.1149400483,9.9085810249,9.9226137235,25664,,,,,,,,,,,,,,,,,,,,,#000000,,9.721854678818865,,24.261987730224583,-48.95634683192468,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-128851,-29527.410217139284,False,False,False,False,36424.94692652293,False,False,False,False
2022-02-02 00:00:00+00:00,10.1505560344,10.1968568163,10.072200865,10.1505560344,22529,,,,,,,,,,,,,,,,,,,,,#000000,,9.750987469580998,,30.81353726769946,-41.09663871654554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106322,-32538.962757643625,False,False,False,False,35880.00783136517,False,False,False,False
2022-02-03 00:00:00+00:00,9.9795993012,10.3116827555,9.9404217165,10.0508312734,21631,,,,,,,,,,,,,,,,,,,,,#000000,,9.771449096655145,,33.20657456194229,-37.385961740382626,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-127953,-36280.689708324266,False,False,False,False,35321.22321052732,False,False,False,False
2022-02-04 00:00:00+00:00,9.8656281457,9.9653529068,9.8300121596,9.9297369207,35604,,,,,,,,,,,,,,,,,,,,,#000000,,9.782261283390072,,33.66194942919013,-35.48149232456302,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-163557,-41271.917562899784,False,False,False,False,35332.312496389,False,False,False,False
2022-02-07 00:00:00+00:00,9.8798745402,10.1220632455,9.808642568,9.8656281457,26512,,,,,,,,,,,,,,,,,,,,,#000000,,9.7923316611235,,34.23216835498587,-33.420713712915614,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137045,-45027.724717295874,False,False,False,False,34986.41788868747,False,False,False,False
2022-02-08 00:00:00+00:00,10.0508312734,10.0508312734,9.9154905262,9.9154905262,30059,,,,,,,,,,,,,,,,,,,,,#000000,,9.807007147197849,,37.60578377328675,-28.80276418463444,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106986,-47457.461002892116,False,False,False,False,34793.1858146213,False,False,False,False
2022-02-09 00:00:00+00:00,10.3642519509,10.3642519509,10.0879431309,10.1790488233,57754,,,,,,,,,,,,,,,,,,,,,#000000,,9.86129708880553,,43.91504910459622,-21.699357055727745,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49232,-47527.05076748458,False,False,False,False,35693.60990032243,False,False,False,False
2022-02-10 00:00:00+00:00,10.1790488233,10.4426071203,10.1719256261,10.2645271899,40450,,,,,,,,,,,,,,,,,,,,,#000000,,10.078148026958548,,45.77401355090734,-19.010085449379925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-89682,-49180.18603150479,False,False,False,False,35880.135002270574,False,False,False,False
2022-02-11 00:00:00+00:00,10.2217880066,10.4011176207,9.999419285,10.3509053288,32203,,,,,,,,,,,,,,,,,,,,,#000000,,10.07445351036284,,47.529333222373374,-16.413770806058153,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57479,-49505.629716543815,False,False,False,False,35735.93362963251,False,False,False,False
2022-02-14 00:00:00+00:00,9.7770505635,10.3222125905,9.7627041944,10.0926706844,37803,,,,,,,,,,,,,,,,,,,,,#000000,,10.027026954573742,,44.28100000491102,-16.413770806058153,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95282,-51300.78149236563,False,False,False,False,35816.995055921434,False,False,False,False
2022-02-15 00:00:00+00:00,10.0711511307,10.099843869,9.9134128021,9.9563801776,28609,,,,,,,,,,,,,,,,,,,,,#000000,,10.017966013092355,,45.410793485406025,-16.413770806058153,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-66673,-51903.61359070423,False,False,False,False,35534.3285831402,False,False,False,False
2022-02-16 00:00:00+00:00,10.0568047616,10.2074416374,9.9599667699,10.0352852079,19302,,,,,,,,,,,,,,,,,,,,,#000000,,10.017634371032901,,46.0296502177647,-15.62945532796742,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-85975,-53239.74639106877,False,False,False,False,34897.76667791902,False,False,False,False
2022-02-17 00:00:00+00:00,9.9276874394,10.074737723,9.9276874394,10.0424583924,14273,,,,,,,,,,,,,,,,,,,,,#000000,,10.012583612530673,,45.225357607211365,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100248,-55083.20731690921,False,False,False,False,34088.95229839278,False,False,False,False
2022-02-18 00:00:00+00:00,9.809329894,10.0352852079,9.7627041944,9.9707265468,36127,,,,,,,,,,,,,,,,,,,,,#000000,,9.991063407729945,,43.638727352787534,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-136375,-58271.120755461794,False,False,False,False,34168.87573767149,False,False,False,False
2022-02-22 00:00:00+00:00,9.5905477648,9.8574619625,9.5510952497,9.7340114561,32144,,,,,,,,,,,,,,,,,,,,,#000000,,9.959151124060629,,40.853226358671876,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-168519,-62594.56700034565,False,False,False,False,34089.468845998104,False,False,False,False
2022-02-23 00:00:00+00:00,9.4614304426,9.6551064259,9.4327377043,9.6479332413,27644,,,,,,,,,,,,,,,,,,,,,#000000,,9.926694675449072,,38.09335225123489,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-196163,-67832.54476503798,False,False,False,False,33836.70536184132,False,False,False,False
2022-02-24 00:00:00+00:00,9.4614304426,9.4901231808,9.0166929995,9.1027712143,29349,,,,,,,,,,,,,,,,,,,,,#000000,,9.697450080281504,,36.25343617961023,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-196163,-72865.11163699727,False,False,False,False,33660.716916278914,False,False,False,False
2022-02-25 00:00:00+00:00,9.8272628554,9.8416092246,9.4686036271,9.4686036271,23289,,,,,,,,,,,,,,,,,,,,,#000000,,9.748968904158529,,39.709716103529644,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-172874,-76787.02882770327,False,False,False,False,33253.98291956209,False,False,False,False
2022-02-28 00:00:00+00:00,9.7411846407,9.8057433017,9.5990121226,9.8057433017,14034,,,,,,,,,,,,,,,,,,,,,#000000,,9.761216109675983,,41.218713251209145,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-186908,-81105.49828544041,False,False,False,False,32500.25809918711,False,False,False,False
2022-03-01 00:00:00+00:00,9.7411846407,9.7698773789,9.6048941339,9.719665087,34659,,,,,,,,,,,,,,,,,,,,,#000000,,9.772425650090986,,42.224711349662144,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-186908,-85254.61599973687,False,False,False,False,32584.91464431703,False,False,False,False
2022-03-02 00:00:00+00:00,9.7913969326,9.884648332,9.7397500037,9.7770505635,18158,,,,,,,,,,,,,,,,,,,,,#000000,,9.78172661857107,,43.543293649667106,-13.991544079591783,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168750,-88528.9447840609,False,False,False,False,32019.153285716362,False,False,False,False
2022-03-03 00:00:00+00:00,9.7555310098,9.8559555937,9.6120673185,9.8559555937,30639,,,,,,,,,,,,,,,,,,,,,#000000,,9.785210863314736,,44.01199383396985,-13.117771189643747,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-199389,-92876.39792978401,False,False,False,False,31965.029627452976,False,False,False,False
2022-03-04 00:00:00+00:00,9.7124919024,9.719665087,9.5618550265,9.719665087,28236,,,,,,,,,,,,,,,,,,,,,#000000,,9.780107375221746,,43.815153628397375,-12.851665227215435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-227625,-98160.65683449837,False,False,False,False,31818.79317147443,False,False,False,False
2022-03-07 00:00:00+00:00,9.454257258,9.7160784947,9.3466594895,9.6909723487,19714,,,,,,,,,,,,,,,,,,,,,#000000,,9.768173807587578,,41.03176735327073,-12.851665227215435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-247339,-104010.78793902784,False,False,False,False,31344.09540004406,False,False,False,False
2022-03-08 00:00:00+00:00,9.3251399358,9.5188159191,9.2175421673,9.5188159191,40060,,,,,,,,,,,,,,,,,,,,,#000000,,9.733297046940699,,38.093853940466246,-12.851665227215435,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287399,-111202.48252965421,False,False,False,False,31685.89558043449,False,False,False,False
2022-03-09 00:00:00+00:00,9.3681790432,9.5761296638,9.3681790432,9.454257258,14293,,,,,,,,,,,,,,,,,,,,,#000000,,9.725403698747158,,36.86908707973075,-7.020181211372133,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273106,-117551.64007751092,False,False,False,False,31003.821243946866,False,False,False,False
2022-03-10 00:00:00+00:00,9.289274013,9.5814378204,9.2103689828,9.2103689828,28010,,,,,,,,,,,,,,,,,,,,,#000000,,9.706847298571448,,35.34727540643367,-8.69452816334038,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-301116,-124750.24242741245,False,False,False,False,30886.416489282285,False,False,False,False
2022-03-11 00:00:00+00:00,9.50446955,9.5695191515,9.3672871682,9.5261527505,16229,,,,,,,,,,,,,,,,,,,,,#000000,,9.701105446185254,,37.84630866911521,-8.69452816334038,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-284887,-131030.11527339628,False,False,False,False,30311.615842643765,False,False,False,False
2022-03-14 00:00:00+00:00,9.4827863495,9.5611349806,9.258726611,9.533380484,14480,,,,,,,,,,,,,,,,,,,,,#000000,,9.694968002946718,,39.27004420598545,-8.69452816334038,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-299367,-137631.5617332631,False,False,False,False,29690.768162540087,False,False,False,False
2022-03-15 00:00:00+00:00,9.3237762125,9.4643556291,9.2666771179,9.302093012,27988,,,,,,,,,,,,,,,,,,,,,#000000,,9.679796487823936,,38.52919389610355,-8.69452816334038,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.295270612898773,-0.295270612898773,False,False,False,False,-327355,-145071.6965672528,False,False,False,False,29623.99294047969,False,False,False,False
2022-03-16 00:00:00+00:00,9.4827863495,9.5839746185,9.3820317445,9.490014083,11750,,,,,,,,,,,,,,,,,,,,,#000000,,9.676661383167103,,40.48901730571577,-8.69452816334038,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8476539063991979,1.0519665301062715,False,False,False,False,-0.2461991403615084,-0.2707348766301407,False,False,False,False,-315605,-151759.2770940272,False,False,False,False,28923.052040853036,False,False,False,False
2022-03-17 00:00:00+00:00,9.7357570219,9.7357570219,9.4683308825,9.5550636845,17547,,,,,,,,,,,,,,,,,,,,,#000000,,9.677138959386015,,44.94334105145586,-10.739897851152008,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8580201467098328,1.0437583621676665,False,False,False,False,-0.1948362706646517,-0.2327855736473962,False,False,False,False,-298058,-157496.48191386927,False,False,False,False,28476.932352976448,False,False,False,False
2022-03-18 00:00:00+00:00,9.9164503594,9.9742722273,9.8224898239,9.8224898239,25490,,,,,,,,,,,,,,,,,,,,,#000000,,9.688402002647285,,49.724248237262216,-6.29956830748619,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8821733172615173,1.0272513128224923,False,False,False,False,-0.07559935127236288,-0.15419246245987953,False,False,False,False,-272568,-162009.09046626656,False,False,False,False,28359.797750898942,False,False,False,False
2022-03-21 00:00:00+00:00,9.8514007579,9.9742722273,9.8514007579,9.9598167604,14668,,,,,,,,,,,,,,,,,,,,,#000000,,9.694053308337791,,52.03106742263988,-4.254168068355696,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8898516886822248,1.0209721120811428,False,False,False,False,-0.06986412426973876,-0.11202829336480914,False,False,False,False,-287236,-166919.94966366785,False,False,False,False,27822.86450576565,False,False,False,False
2022-03-22 00:00:00+00:00,9.9164503594,10.0248663618,9.8658562249,9.8658562249,11618,,,,,,,,,,,,,,,,,,,,,#000000,,9.699073388917748,,54.24411079749549,-2.232496034882047,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8825588846935165,1.0229603219075345,False,False,False,False,-0.056976046360754026,-0.08450216986278158,False,False,False,False,-275618,-171182.61830430833,False,False,False,False,27187.379623186607,False,False,False,False
2022-03-23 00:00:00+00:00,9.9820059022,10.1766487653,9.8297175574,9.8947671589,39609,,,,,,,,,,,,,,,,,,,,,#000000,,9.718046266651884,,56.3978308845642,-0.21124364124049322,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8853012757208022,1.0102676247403146,False,False,False,False,-0.03410777536913109,-0.05930497261595634,False,False,False,False,-236009,-173724.8293511982,False,False,False,False,27674.50199090478,False,False,False,False
2022-03-24 00:00:00+00:00,10.5669463742,10.5669463742,9.9381335599,10.0393218288,36099,,,,,,,,,,,,,,,,,,,,,#000000,,9.751028827573235,,62.101378968150186,5.108602718439045,True,False,True,False,True,5.001809356524195,0.0,0.0,0.0,0.0,0,0.8912423094717896,0.9841108146891558,False,False,False,False,0.06440524496812076,0.0025501361760822128,False,False,False,False,-199910,-174751.69878840612,False,False,False,False,28004.87446184969,False,False,False,False
2022-03-25 00:00:00+00:00,10.5524909072,10.6030850417,10.4802135722,10.5163522397,43914,,,,,,,,,,,,,,,,,,,,,#000000,,9.796963519275165,,65.68862278503353,8.324693804805719,True,False,True,False,True,4.7561885440808,0.0,0.0,0.0,0.0,0,0.9214374328212525,0.9817158928296008,False,False,False,False,0.19719099272275306,0.09987056444941764,False,False,False,False,-243824,-177460.41648297844,False,False,False,False,28628.761737855588,False,False,False,False
2022-03-28 00:00:00+00:00,10.4151639707,10.5308077067,10.2127874328,10.5163522397,23099,,,,,,,,,,,,,,,,,,,,,#000000,,9.814260113817353,,66.03908958077803,8.592763665274596,True,False,True,False,True,2.451085249989447,0.0,0.0,0.0,0.0,0,0.9102428944582135,0.9857290008495355,False,False,False,False,0.1699374853801919,0.13490402491480477,False,False,False,False,-266923,-180968.7530914891,False,False,False,False,28411.908336371056,False,False,False,False
2022-03-29 00:00:00+00:00,10.4440749047,10.5886295747,10.3356589023,10.4729858387,19031,,,,,,,,,,,,,,,,,,,,,#000000,,9.82929956026925,,66.48437128417382,9.15056085265443,True,False,True,False,True,2.8987461176032028,0.0,0.0,0.0,0.0,0,0.9294314907753287,0.9742763022911619,False,False,False,False,0.21854383607260794,0.17672393049370635,False,False,False,False,-247892,-183593.19414672483,False,False,False,False,28044.029578081994,False,False,False,False
2022-03-30 00:00:00+00:00,10.4657581052,10.6917693317,10.4513026382,10.5741741077,25328,,,,,,,,,,,,,,,,,,,,,#000000,,9.850529755153495,,66.94983798009577,9.85909136644733,True,False,True,False,True,3.2376294243036554,0.0,0.0,0.0,0.0,0,0.9370730067262552,0.9647717324749968,False,False,False,False,0.28201316403884885,0.2293685472662776,False,False,False,False,-222564,-185121.4610429317,False,False,False,False,27937.51861423564,False,False,False,False
2022-03-31 00:00:00+00:00,10.4079362372,10.7837783791,10.4079362372,10.7837783791,16883,,,,,,,,,,,,,,,,,,,,,#000000,,10.031199287799165,,66.27584310128027,9.85909136644733,True,False,True,False,True,2.2496530645347477,0.0,0.0,0.0,0.0,0,0.9413264359172232,0.9623131230401976,False,False,False,False,0.3112379793097574,0.27030326328801746,False,False,False,False,-239447,-187251.87433536578,False,False,False,False,27504.008080344047,False,False,False,False
2022-04-01 00:00:00+00:00,10.6175405087,10.6175405087,10.3897223488,10.4874413057,8408,,,,,,,,,,,,,,,,,,,,,#000000,,10.036777060933332,,67.55464648101054,11.070286872392224,True,False,True,False,True,5.496197634880357,0.0,0.0,0.0,0.0,0,0.944078348171371,0.97263410384105,False,False,False,False,0.29274368649263366,0.2815234748903256,False,False,False,False,-231039,-188969.01651829263,False,True,False,False,26755.14501836977,False,True,False,False
2022-04-04 00:00:00+00:00,10.5091245062,10.6392237092,10.2995202348,10.4223917042,48476,,,,,,,,,,,,,,,,,,,,,#000000,,10.051968386186967,,66.5940752451005,11.070286872392224,True,False,True,False,True,3.6438676797871103,0.0,0.0,0.0,0.0,0,0.9689263500997332,0.9574768015224041,False,False,False,False,0.2745083634630027,0.27801591917666413,False,False,False,False,-279515,-192519.83939992823,False,False,False,False,27606.943252943503,False,False,False,False
2022-04-05 00:00:00+00:00,10.5163522397,10.5958573082,10.2633815673,10.5091245062,23892,,,,,,,,,,,,,,,,,,,,,#000000,,10.059763441578834,,66.020309828334,11.070286872392224,True,False,True,False,True,3.755394067963259,0.0,0.0,0.0,0.0,0,1.025554806467958,0.9238394356398353,False,False,False,False,0.2535693770678807,0.26579264812227243,False,False,False,False,-255623,-194994.47314895064,False,False,False,False,27461.259203808466,False,False,False,False
2022-04-06 00:00:00+00:00,10.2706093008,10.4657581052,10.2551419511,10.4513026382,29062,,,,,,,,,,,,,,,,,,,,,#000000,,10.05967590097788,,61.861628400951425,11.070286872392224,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9973991434111518,0.9182893575698299,False,False,False,False,0.21763693491991154,0.241714791521092,False,False,False,False,-284685,-198511.7487117369,False,False,False,False,27524.03335267872,False,False,False,False
