date,Open,High,Low,Close,Volume,aVWAP_peak_835,aVWAP_peak_821,aVWAP_peak_797,aVWAP_peak_777,aVWAP_peak_732,aVWAP_peak_702,aVWAP_peak_684,aVWAP_peak_630,aVWAP_peak_546,aVWAP_peak_544,aVWAP_peak_523,aVWAP_peak_462,aVWAP_peak_427,aVWAP_peak_398,aVWAP_peak_375,aVWAP_peak_347,aVWAP_peak_312,aVWAP_peak_283,aVWAP_peak_257,aVWAP_peak_224,aVWAP_peak_192,aVWAP_peak_167,aVWAP_peak_92,aVWAP_peak_36,aVWAP_peak_23,aVWAP_valley_877,aVWAP_valley_864,aVWAP_valley_828,aVWAP_valley_812,aVWAP_valley_791,aVWAP_valley_773,aVWAP_valley_756,aVWAP_valley_712,aVWAP_valley_695,aVWAP_valley_671,aVWAP_valley_656,aVWAP_valley_569,aVWAP_valley_539,aVWAP_valley_503,aVWAP_valley_486,aVWAP_valley_444,aVWAP_valley_378,aVWAP_OB_bull_569,aVWAP_OB_bear_702,aVWAP_OB_bear_347,aVWAP_OB_bear_192,aVWAP_OB_bear_92,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,55.12,55.31,54.975,55.11,6772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,54.792249600968105,,51.568975763598104,-5.400771223150606,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-75844.0,-16879.834477218916,False,False,False,False,16350.36261819067,False,False,False,False
2025-02-13 16:00:00+00:00,55.11,55.3,55.11,55.17,5140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,54.812661795234845,,54.19396562958282,-2.619059172073065,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-70704.0,-17714.317663618625,False,False,False,False,16176.558546590813,False,False,False,False
2025-02-13 17:00:00+00:00,55.14,55.44,55.13,55.265,8185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,54.847571592997625,,56.82471094978279,0.12143480663255701,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-62519.0,-18408.96390139198,False,False,False,False,16052.65841408553,False,False,False,False
2025-02-13 18:00:00+00:00,55.26,55.5,55.155,55.46,4226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,54.86710130678611,,60.23123453894399,3.5256762240472526,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58293.0,-19027.321050207607,False,False,False,False,15869.29936890591,False,False,False,False
2025-02-13 19:00:00+00:00,55.46,55.63,55.39,55.62,2874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,54.88389729278822,,63.68548046379002,6.901259299086796,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55419.0,-19591.533126948572,False,False,False,False,15667.821859310468,False,False,False,False
2025-02-13 20:00:00+00:00,55.62,55.83,55.49,55.54,11773.0,,,,,,,,,,,,,,,,,,,,,,,,,55.61999999999999,,,,,,,,,,,,,,,,,,,,,,,55.61999999999999,,"rgba(38, 166, 154, 0.5)",,55.28578620514622,,64.64405456089949,7.985000609197293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67192.0,-20329.524861414484,False,False,False,False,15607.437024282399,False,False,False,False
2025-02-14 15:00:00+00:00,54.885,55.235,54.75,55.19,11810.0,,,,,,,,,,,,,,,,,,,,,,,,,55.338726059732295,,,,,,,,,,,,,,,,,,,,,,,55.338726059732295,,"rgba(38, 166, 154, 0.5)",,55.149656604622756,,60.413876244149776,7.985000609197293,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79002.0,-21239.175638756893,False,False,False,False,15548.562031657864,False,False,False,False
2025-02-14 16:00:00+00:00,55.225,55.38,55.0,55.12,16329.0,,,,,,,,,,,,,,,,,,,,,,,,,55.26833224761141,,,,,,,,,,,,,,,,,,,,,,,55.26833224761141,,"rgba(38, 166, 154, 0.5)",,55.125231791074185,,56.77885790885912,13.657529387680263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95331.0,-22387.886093969963,False,False,False,False,15560.661845120532,False,False,False,False
2025-02-14 17:00:00+00:00,55.11,55.12,54.91,54.945,16345.0,,,,,,,,,,,,,,,,,,,,,,,,,55.18794938111405,,,,,,,,,,,,,,,,,,,,,,,55.18794938111405,,#000000,,55.08549200934679,,52.4267178737425,9.55702057361539,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111676.0,-23772.197937474306,False,False,False,False,15572.82212659153,False,False,False,False
2025-02-14 18:00:00+00:00,54.94,55.12,54.89,55.05,11239.0,,,,,,,,,,,,,,,,,,,,,,,,,55.15998352988819,,,,,,,,,,,,,,,,,,,,,,,55.15998352988819,,#000000,,55.072639397776456,,50.8970089975262,8.056114458498925,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100437.0,-24960.799519839045,False,False,False,False,15505.631085869181,False,False,False,False
2025-02-14 19:00:00+00:00,55.045,55.165,55.03,55.135,9582.0,,,,,,,,,,,,,,,,,,,,,,,,,55.15376979596425,,,,,,,,,,,,,,,,,,,,,,,55.15376979596425,,#000000,,55.07262241694502,,50.96280421823574,7.86055874994441,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90855.0,-25982.41503115937,False,False,False,False,15413.791844227799,False,False,False,False
2025-02-14 20:00:00+00:00,55.135,55.215,54.92,55.06,17232.0,,,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,#000000,,55.06752070454951,,50.01271489437832,6.562303582475387,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108087.0,-27255.35433300186,False,False,False,False,15441.9811179607,False,False,False,False
2025-02-17 15:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,#000000,,55.06752070454951,,49.37932201180671,5.5074403007256265,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108087.0,-28508.558141792528,False,False,False,False,15202.570557992318,False,False,False,False
2025-02-17 16:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,#000000,,55.06752070454951,,48.9570600900923,4.612538784151887,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108087.0,-29742.332434167838,False,False,False,False,14966.871789651352,False,False,False,False
2025-02-17 17:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,#000000,,55.06752070454951,,48.67555214228269,3.830473142650888,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108087.0,-30956.978442940428,False,False,False,False,14734.827265780788,False,False,False,False
2025-02-17 18:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,#000000,,55.06752070454951,,48.487880177076285,3.1350146099878984,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108087.0,-32152.79273064678,False,False,False,False,14506.380331427597,False,False,False,False
2025-02-17 19:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,#000000,,55.06752070454951,,48.36276553360535,2.5115426503753824,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108087.0,-33330.06726195458,False,False,False,False,14281.475210010114,False,False,False,False
2025-02-17 20:00:00+00:00,55.06,55.06,55.06,55.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,,,,,,,,,,,,,,,,,,,,,,55.13755008305941,,#000000,,55.06752070454951,,48.27935577129139,1.951574097291406,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108087.0,-34489.089474947534,False,False,False,False,14060.056989699879,False,False,False,False
2025-02-18 15:00:00+00:00,55.22,55.42,55.06,55.39,12792.0,,,,,,,,,,,,,,,,,,,,,,,,55.290000000000006,55.15575832695311,,,,,,,,,,,,,,,,,,,,,,,55.22287916347656,,"rgba(38, 166, 154, 0.5)",,55.15333335040622,,54.6118160387609,0.7582380451467472,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95295.0,-35431.81676990959,False,False,False,False,14040.397191409958,False,False,False,False
2025-02-18 16:00:00+00:00,55.385,55.385,55.11,55.135,12567.0,,,,,,,,,,,,,,,,,,,,,,,,55.25035490358453,55.161454498101705,,,,,,,,,,,,,,,,,,,,,,,55.20590470084312,,"rgba(38, 166, 154, 0.5)",,55.14549247297193,,53.38312266857927,0.7582380451467472,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-107862.0,-36554.765347120294,False,False,False,False,14017.553824101276,False,False,False,False
2025-02-18 17:00:00+00:00,55.135,55.15,54.91,54.93,7236.0,,,,,,,,,,,,,,,,,,,,,,,,55.194036815462496,55.152058455800265,,,,,,,,,,,,,,,,,,,,,,,55.17304763563138,,#000000,,55.12331003722226,,49.50506177203957,3.7279769828377596,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115098.0,-37772.48991538199,False,False,False,False,13912.413454735364,False,False,False,False
2025-02-18 18:00:00+00:00,54.93,54.98,54.81,54.85,5281.0,,,,,,,,,,,,,,,,,,,,,,,,55.15025108247968,55.141189372046455,,,,,,,,,,,,,,,,,,,,,,,55.14572022726307,,"rgba(239, 83, 80, 0.5)",,55.104072731282,,45.89945315956934,0.49611874327055716,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120379.0,-39053.21100196522,False,False,False,False,13778.593091096056,False,False,False,False
2025-02-18 19:00:00+00:00,54.85,54.885,54.65,54.72,16979.0,,,,,,,,,,,,,,,,,,,,,,,,55.02687919667001,55.09685118269478,,,,,,,,,,,,,,,,,,,,,,,55.06186518968239,,"rgba(239, 83, 80, 0.5)",,55.04243158355266,,41.971600640004525,-2.983614909027885,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137358.0,-40577.3162577487,False,False,False,False,13828.211802862008,False,False,False,False
2025-02-18 20:00:00+00:00,54.72,54.86,54.61,54.695,23717.0,,,,,,,,,,,,,,,,,,,,,,,,54.93475063211661,55.045381098090026,,,,,,,,,,,,,,,,,,,,,,,54.99006586510332,,"rgba(239, 83, 80, 1.0)",,54.986858359078205,,39.06951499623871,-5.510487291405347,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161075.0,-42445.49740103942,False,False,False,False,13981.52634855407,False,False,False,False
2025-02-19 15:00:00+00:00,55.07,55.21,54.84,54.855,4854.0,,,,,,,,,,,,,,,,,,,,,,,,54.93670458450203,55.04327691069901,,,,,,,,,,,,,,,,,,,,,,,54.989990747600515,,"rgba(239, 83, 80, 1.0)",,54.9867416385573,,40.52016733612534,-5.510487291405347,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156221.0,-44209.45868164346,False,False,False,False,13840.014312142379,False,False,False,False
2025-02-19 16:00:00+00:00,54.855,54.87,54.71,54.81,4021.0,,,,,,,,,,,,,,,,,,,,,,,,54.93026534167362,55.037821165989016,,,,,,,,,,,,,,,,,,,,,,,54.98404325383132,,"rgba(239, 83, 80, 1.0)",,54.981951066050556,,40.82233192429962,-5.510487291405347,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-160242.0,-46008.41281061023,False,False,False,False,13687.781532109164,False,False,False,False
2025-02-19 17:00:00+00:00,54.81,54.86,54.665,54.73,3269.0,,,,,,,,,,,,,,,,,,,,,,,,54.92382944206828,55.03276544918011,,,,,,,,,,,,,,,,,,,,,,,54.97829744562419,,"rgba(239, 83, 80, 1.0)",,54.97730284680157,,39.861763464376246,-5.510487291405347,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-163511.0,-47830.158348430225,False,False,False,False,13526.250035487315,False,False,False,False
2025-02-19 18:00:00+00:00,54.715,54.85,54.685,54.82,9892.0,,,,,,,,,,,,,,,,,,,,,,,,54.91017942575805,55.020191465128924,,,,,,,,,,,,,,,,,,,,,,,54.96518544544349,,"rgba(239, 83, 80, 0.75)",,54.96654503667955,,41.21247417645998,-5.510487291405347,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153619.0,-49470.29542829952,False,False,False,False,13469.905073696813,False,False,False,False
2025-02-19 19:00:00+00:00,54.82,55.115,54.815,55.04,8086.0,,,,,,,,,,,,,,,,,,,,,,,,54.91611746431878,55.018988886918486,,,,,,,,,,,,,,,,,,,,,,,54.96755317561863,,"rgba(239, 83, 80, 0.5)",,54.9682985697892,,46.02574530557938,-9.258950799174656,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-145533.0,-50959.63968522511,False,False,False,False,13386.433677205388,False,False,False,False
2025-02-19 20:00:00+00:00,55.04,55.09,54.845,54.995,11599.0,,,,,,,,,,,,,,,,,,,,,,,,54.9219557940473,55.016701428529274,,,,,,,,,,,,,,,,,,,,,,,54.96932861128829,,#000000,,54.96956255371597,,48.382220190664015,-7.0246360003199655,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-157132.0,-52605.722790880536,False,False,False,False,13358.721527171196,False,False,False,False
2025-02-20 15:00:00+00:00,54.295,54.31,53.95,54.02,6185.0,,,,,,,,,,,,,,,,,,,,,,,,54.8814346763864,54.99083484307723,,,,,,,,,,,,,,,,,,,,,,,54.936134759731814,,"rgba(239, 83, 80, 1.0)",,54.942071058691006,,40.60316868181188,-3.350161768771116,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-163317.0,-54322.176701099444,False,False,False,False,13247.501038377844,False,False,False,False
2025-02-20 16:00:00+00:00,54.02,54.25,53.975,54.11,9640.0,,,,,,,,,,,,,,,,,,,,,,,,54.82691900899709,54.95405467217527,,,,,,,,,,,,,,,,,,,,,,,54.89048684058618,,"rgba(239, 83, 80, 1.0)",,54.90383282858803,,36.716565566219565,-6.680490805383748,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153677.0,-55862.56155844674,False,False,False,False,13191.570789720823,False,False,False,False
2025-02-20 17:00:00+00:00,54.06,54.21,54.06,54.13,11512.0,,,,,,,,,,,,,,,,,,,,,,,,54.77283407843934,54.9150030723871,,,,,,,,,,,,,,,,,,,,,,,54.84391857541322,,"rgba(239, 83, 80, 1.0)",,54.864247671533924,,34.42950648967772,-8.64694630886028,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142165.0,-57200.58385986617,False,False,False,False,13165.530932515849,False,False,False,False
2025-02-20 18:00:00+00:00,54.14,54.39,54.13,54.335,11796.0,,,,,,,,,,,,,,,,,,,,,,,,54.736739019984185,54.88571469296172,,,,,,,,,,,,,,,,,,,,,,,54.811226856472956,,"rgba(239, 83, 80, 1.0)",,54.83586575634172,,35.919257714985136,-8.64694630886028,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-130369.0,-58334.97790855041,False,False,False,False,13144.297894802425,False,False,False,False
2025-02-20 19:00:00+00:00,54.33,54.46,54.32,54.385,11201.0,,,,,,,,,,,,,,,,,,,,,,,,54.71386753952577,54.864686416015886,,,,,,,,,,,,,,,,,,,,,,,54.789276977770825,,"rgba(239, 83, 80, 0.75)",,54.81636673441218,,37.608307111624256,-8.64694630886028,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119168.0,-59278.12553787521,False,False,False,False,13114.169245270603,False,False,False,False
