date,Open,High,Low,Close,Volume,aVWAP_peak_834,aVWAP_peak_810,aVWAP_valley_859,aVWAP_valley_768,aVWAP_valley_738,aVWAP_valley_687,aVWAP_valley_686,aVWAP_valley_661,aVWAP_valley_618,aVWAP_valley_599,aVWAP_valley_582,aVWAP_valley_566,aVWAP_valley_505,aVWAP_valley_466,aVWAP_valley_438,aVWAP_valley_420,aVWAP_valley_404,aVWAP_valley_377,aVWAP_valley_360,aVWAP_valley_325,aVWAP_valley_280,aVWAP_valley_279,aVWAP_valley_261,aVWAP_OB_bull_768,aVWAP_OB_bull_582,aVWAP_OB_bull_505,aVWAP_OB_bull_466,aVWAP_OB_bull_377,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 17:00:00+00:00,23.115,23.205,23.065,23.14,12918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.56545093059164,24.030792863435096,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30640.0,474.8724510707767,False,False,False,False,16733.36796587375,False,False,False,False
2025-02-12 18:00:00+00:00,23.14,23.145,23.06,23.115,11658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.60614833186274,24.43621356577053,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18982.0,761.804661131695,False,False,False,False,16654.680090433845,False,False,False,False
2025-02-12 19:00:00+00:00,23.115,23.175,23.1,23.145,10636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.97659684095773,25.289837527280866,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29618.0,1209.1875346025213,False,False,False,False,16561.367220814715,False,False,False,False
2025-02-12 20:00:00+00:00,23.145,23.33,23.115,23.26,50915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.34809236554699,27.10088616150412,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80533.0,2439.0140844536445,False,False,False,False,17093.981682507507,False,False,False,False
2025-02-13 15:00:00+00:00,23.51,23.615,23.47,23.525,9844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.82025681718635,29.857036406307003,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90377.0,3802.3937110512625,False,False,False,False,16981.578865724445,False,False,False,False
2025-02-13 16:00:00+00:00,23.535,23.65,23.52,23.645,21404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.91830257977776,32.16555731669909,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111781.0,5476.48063025977,False,False,False,False,17050.143534472903,False,False,False,False
2025-02-13 17:00:00+00:00,23.645,23.725,23.59,23.67,19119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,89.40405864133689,33.867551677217904,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130900.0,7421.031318162719,False,False,False,False,17082.218828512083,False,False,False,False
2025-02-13 18:00:00+00:00,23.665,23.735,23.65,23.715,6754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.55430417777423,35.26262544991046,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137654.0,9440.147111679576,False,False,False,False,16922.09140481422,False,False,False,False
2025-02-13 19:00:00+00:00,23.715,23.81,23.62,23.62,12823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,87.30088200374766,35.26262544991046,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,124831.0,11229.152582816327,False,False,False,False,16858.539600088418,False,False,False,False
2025-02-13 20:00:00+00:00,23.62,23.655,23.565,23.625,34941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.18079425377795,40.403990602859764,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159772.0,13532.14246525328,False,False,False,False,17138.88782334286,False,False,False,False
2025-02-14 15:00:00+00:00,23.75,23.77,23.54,23.625,21772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,83.7674024204648,38.90671097835997,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159772.0,15799.42707819509,False,False,False,False,17210.71901988018,False,False,False,False
2025-02-14 16:00:00+00:00,23.625,23.68,23.565,23.605,31289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.82147735686215,36.896117892442305,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128483.0,17546.459216517647,False,False,False,False,17428.98694205258,False,False,False,False
2025-02-14 17:00:00+00:00,23.605,23.685,23.565,23.67,23321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.40500794545818,36.27692226647393,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151804.0,19627.971476726678,False,False,False,False,17520.335981710676,False,False,False,False
2025-02-14 18:00:00+00:00,23.67,23.865,23.67,23.81,7964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.58363021749622,36.27692226647393,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159768.0,21800.68509724254,False,False,False,False,17372.175733932214,False,False,False,False
2025-02-14 19:00:00+00:00,23.815,23.815,23.715,23.75,6473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.59986935746399,35.144468594909455,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153295.0,23839.356646122502,False,False,False,False,17203.19626518908,False,False,False,False
2025-02-14 20:00:00+00:00,23.75,23.885,23.725,23.835,24174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.814999999999998,,80.3278803259544,34.64073868226117,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177469.0,26221.21158184153,False,False,False,False,17311.270741697776,False,False,False,False
2025-02-17 15:00:00+00:00,23.835,23.835,23.835,23.835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.814999999999998,,80.14655430494798,34.156716765174366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177469.0,28566.13853406104,False,False,False,False,17042.878947252848,False,False,False,False
2025-02-17 16:00:00+00:00,23.835,23.835,23.835,23.835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.814999999999998,,80.02567029094371,33.69378928067002,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177469.0,30874.71002965699,False,False,False,False,16778.64826590009,False,False,False,False
2025-02-17 17:00:00+00:00,23.835,23.835,23.835,23.835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.814999999999998,,79.94508094827421,33.25562629155836,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177469.0,33147.48971911967,False,False,False,False,16518.514184258227,False,False,False,False
2025-02-17 18:00:00+00:00,23.835,23.835,23.835,23.835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.814999999999998,,79.89135471982786,32.846003738502304,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177469.0,35385.03251417208,False,False,False,False,16262.413189153447,False,False,False,False
2025-02-17 19:00:00+00:00,23.835,23.835,23.835,23.835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.814999999999998,,79.85553723419696,32.4678083929373,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177469.0,37587.88472325468,False,False,False,False,16010.282752112307,False,False,False,False
2025-02-17 20:00:00+00:00,23.835,23.835,23.835,23.835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.814999999999998,,79.83165891044302,32.122705224851316,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177469.0,39756.58418490965,False,False,False,False,15762.06131409506,False,False,False,False
2025-02-18 15:00:00+00:00,23.62,23.775,23.565,23.77,9649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.783143817323516,,74.75140992847571,27.25325538813189,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167820.0,41742.06349987229,False,False,False,False,15667.285169690485,False,False,False,False
2025-02-18 16:00:00+00:00,23.77,23.775,23.615,23.64,16427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.74833585406302,,64.90665942147646,18.427817566404983,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151393.0,43442.07801925411,False,False,False,False,15679.063694191407,False,False,False,False
2025-02-18 17:00:00+00:00,23.635,23.66,23.48,23.49,14208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,23.70314866528075,,54.11960435739533,9.23098180150911,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137185.0,44895.45665461451,False,False,False,False,15656.256505134177,False,False,False,False
2025-02-18 18:00:00+00:00,23.485,23.495,23.315,23.38,29657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.606571747330392,,44.89107027026502,1.7385863768058485,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,107528.0,45866.503838263896,False,False,False,False,15873.32229575225,False,False,False,False
2025-02-18 19:00:00+00:00,23.38,23.415,23.32,23.35,7267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.589017100339966,,38.25870293839458,-3.3933161221858725,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100261.0,46709.82936015128,False,False,False,False,15739.890942329734,False,False,False,False
2025-02-18 20:00:00+00:00,23.35,23.405,23.32,23.365,32230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.534577470586473,,34.58048430152212,-6.077334639905487,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132491.0,48039.76999022646,False,False,False,False,15995.55154787501,False,False,False,False
2025-02-19 15:00:00+00:00,23.25,23.53,23.23,23.475,10304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.468722026506207,,36.906650241172734,-6.077334639905487,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142795.0,49508.84332371132,False,False,False,False,15907.31043860563,False,False,False,False
2025-02-19 16:00:00+00:00,23.47,23.625,23.43,23.435,10781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.489438380601946,,37.42439416317841,-6.077334639905487,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132014.0,50787.99303962277,False,False,False,False,15827.832757386937,False,False,False,False
2025-02-19 17:00:00+00:00,23.43,23.455,23.315,23.345,7667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.47471973983488,,35.73392639358506,-6.077334639905487,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,124347.0,51928.4427599387,False,False,False,False,15701.30821851272,False,False,False,False
2025-02-19 18:00:00+00:00,23.345,23.42,23.335,23.4,4145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,23.470066212797356,,36.82624767881673,-6.077334639905487,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128492.0,53115.47465513344,False,False,False,False,15522.140649233454,False,False,False,False
2025-02-19 19:00:00+00:00,23.395,23.475,23.36,23.44,6333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,23.468300132395086,,39.06953674731757,-6.077334639905487,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134825.0,54382.28900156548,False,False,False,False,15379.673352346113,False,False,False,False
2025-02-19 20:00:00+00:00,23.45,23.485,23.405,23.425,15020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,23.46706502598903,,40.122504353706624,-6.077334639905487,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,119805.0,55396.59459844043,False,False,False,False,15374.097021301986,False,False,False,False
2025-02-20 15:00:00+00:00,23.52,23.545,23.395,23.44,8556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,23.468156220496994,,41.46295918274632,-6.077334639905487,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128361.0,56527.82568993748,False,False,False,False,15268.390090739165,False,False,False,False
2025-02-20 16:00:00+00:00,23.44,23.455,23.305,23.31,5680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,23.462904811115312,,38.76192222916495,-6.077334639905487,False,True,False,True,True,10.91620987090544,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,122681.0,57553.45629939582,False,False,False,False,15119.732880030031,False,False,False,False
2025-02-20 17:00:00+00:00,23.305,23.41,23.305,23.375,3662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,23.460075026526063,,39.644898803483144,-6.077334639905487,False,True,False,True,True,12.929063555559551,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,126343.0,58619.96085289356,False,False,False,False,14942.093610572201,False,False,False,False
2025-02-20 18:00:00+00:00,23.37,23.51,23.365,23.51,1876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,23.460394456097145,,44.53285753713108,-12.28481841433954,False,True,False,True,True,16.80305402743072,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,128219.0,59699.01572339133,False,False,False,False,14739.518515834648,False,False,False,False
2025-02-20 19:00:00+00:00,23.51,23.595,23.45,23.565,5906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,23.465080530432484,,49.18737761105966,-7.778283997171336,False,True,False,False,True,18.27485376182669,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,134125.0,60852.90695248603,False,False,False,False,14602.564740395352,False,False,False,False
2025-02-20 20:00:00+00:00,23.565,23.585,23.495,23.575,30601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.48488977843334,,52.54497125974315,-4.572534069353601,False,True,True,False,True,18.53976625032272,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,164726.0,62463.34250361027,False,False,False,False,14850.602496358213,False,False,False,False
2025-02-21 15:00:00+00:00,23.59,23.725,23.585,23.675,3340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.488823424870084,,57.11251154310027,-0.27422758252239987,False,True,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,168066.0,64100.59300743026,False,False,False,False,14672.143542926302,False,False,False,False
2025-02-21 16:00:00+00:00,23.675,23.785,23.635,23.775,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.49194289486766,,61.9772860081094,4.227229371234131,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,170048.0,65743.1884646794,False,False,False,False,14475.397131408065,False,False,False,False
2025-02-21 17:00:00+00:00,23.775,23.83,23.74,23.775,4635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.500315634896925,,65.22046898478216,7.223573108512959,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,170048.0,67360.31732569213,False,False,False,False,14322.832834797086,False,False,False,False
2025-02-21 18:00:00+00:00,23.775,23.9,23.755,23.895,13957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.527886086120347,,69.24244451024387,11.005249803267155,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,184005.0,69168.76201831705,False,False,False,False,14317.161007901006,False,False,False,False
2025-02-21 19:00:00+00:00,23.895,23.905,23.81,23.865,9636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.5447897635319,,70.56997751091558,12.375726040497952,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174369.0,70799.77345989352,False,False,False,False,14244.584868243626,False,False,False,False
2025-02-21 20:00:00+00:00,23.865,24.105,23.845,23.97,39901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.618032348546002,,72.98509889501122,14.904589016398546,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,214270.0,73024.11805741455,False,False,False,False,14642.358746255353,False,False,False,False
2025-02-24 15:00:00+00:00,24.095,24.225,24.07,24.16,15081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.65000367965774,,76.50832344490519,18.471506125202794,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,229351.0,75447.79064567169,False,False,False,False,14649.159385848294,False,False,False,False
2025-02-24 16:00:00+00:00,24.16,24.195,24.11,24.165,13081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.674863091823852,,78.89880659295707,20.972376888940175,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,242432.0,78036.69311628143,False,False,False,False,14624.84683723049,False,False,False,False
2025-02-24 17:00:00+00:00,24.165,24.385,24.16,24.335,9498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.895185520789436,,81.71783809264709,23.897210500860567,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,251930.0,80732.7133780445,False,False,False,False,14545.360839754048,False,False,False,False
