date,Close,High,Low,Open,Volume,aVWAP_peak_887,aVWAP_peak_852,aVWAP_peak_809,aVWAP_peak_777,aVWAP_peak_718,aVWAP_valley_902,aVWAP_valley_869,aVWAP_valley_817,aVWAP_valley_797,aVWAP_valley_759,aVWAP_valley_744,aVWAP_valley_713,aVWAP_valley_674,aVWAP_valley_649,aVWAP_valley_599,aVWAP_valley_551,aVWAP_valley_525,aVWAP_valley_476,aVWAP_valley_369,aVWAP_valley_350,aVWAP_OB_bull_869,aVWAP_OB_bull_551,aVWAP_OB_bull_476,aVWAP_OB_bull_350,aVWAP_OB_bear_777,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,32.0358881703,32.8338713908,31.7310406478,32.7890408728,480524,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.325040563782323,-62.82051282051299,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1486810,-216608.15877098893,False,False,False,False,255223.47775306483,False,False,False,False
2022-01-19 00:00:00+00:00,31.5248202649,32.4124645215,31.2199727425,32.4034984179,289630,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.9366978082334,-62.82051282051299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1776440,-277778.03489761683,False,False,False,False,256572.75313529756,False,False,False,False
2022-01-20 00:00:00+00:00,30.780633666,32.6007526972,30.6999387335,31.8296677874,216265,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.933889121701775,-62.82051282051299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1992705,-345030.0727447691,False,False,False,False,254992.05693391335,False,False,False,False
2022-01-21 00:00:00+00:00,29.4536503329,30.6730404227,29.2832943644,30.2247352426,603382,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.920637505455627,-62.82051282051299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2596087,-433306.8149900723,False,False,False,False,268654.4076423874,False,False,False,False
2022-01-24 00:00:00+00:00,29.7674639589,29.7943622697,27.6424974052,28.6646332159,527163,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.386601905365282,-62.82051282051299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2068924,-497448.6653826185,False,False,False,False,278791.9994995487,False,False,False,False
2022-01-25 00:00:00+00:00,28.3777179006,29.4357181257,27.9249296687,28.9515485311,636808,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.961459531208291,-62.82051282051299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2705732,-584048.0118382021,False,False,False,False,292831.8426564291,False,False,False,False
2022-01-26 00:00:00+00:00,27.9652771349,29.991616549,27.3466159864,29.068107878,562837,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.434503223433335,,14.74785461333831,-62.82051282051299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3268569,-689323.3447072923,False,False,False,False,303420.28019931423,False,False,False,False
2022-01-27 00:00:00+00:00,28.2880568646,29.0143112564,27.3645481936,28.3866840042,659617,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.320004627574306,,15.380944638890801,-62.82051282051299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2608952,-764602.8998168103,False,False,False,False,317388.7790150274,False,False,False,False
2022-01-28 00:00:00+00:00,29.0950061888,29.1846672248,27.6514635088,28.1535653106,424744,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.40347540327231,,19.12276639506853,-56.69642244466398,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2184208,-820273.6880592883,False,False,False,False,321598.78768110473,False,False,False,False
2022-01-31 00:00:00+00:00,31.3903287109,31.6189643528,28.9963790491,28.9963790491,447855,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.887677132119663,,28.274569223671072,-45.68770868137024,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1736353,-856198.3669589241,False,False,False,False,326550.01169361046,False,False,False,False
2022-02-01 00:00:00+00:00,31.3634304001,31.5741338347,30.6909726299,31.3544642965,461678,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.30693915507172,,34.32149949284049,-38.1895489548449,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2198031,-908819.2545291624,False,False,False,False,331849.14848993946,False,False,False,False
2022-02-02 00:00:00+00:00,30.735803148,31.5158541613,30.1888708282,31.5158541613,245075,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.43871940597777,,37.07896874742738,-34.02876366920738,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2443106,-968987.3621946855,False,False,False,False,328446.24070602027,False,False,False,False
2022-02-03 00:00:00+00:00,30.0454131706,31.0765150848,29.901955513,30.3054301751,231364,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.507565993789445,,37.63100242818407,-31.961881873155406,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2674470,-1035869.0342654821,False,False,False,False,324639.09401166654,False,False,False,False
2022-02-04 00:00:00+00:00,30.6282099047,31.2894600454,29.901955513,30.0902436886,228777,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.584642780392468,,39.58368347444604,-28.575699603422997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2445693,-1091156.2486080122,False,False,False,False,320879.7962072875,False,False,False,False
2022-02-07 00:00:00+00:00,30.6551082155,31.761435739,30.6057946457,30.8164980804,382632,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.734018090428766,,40.9593887067104,-25.81472220538539,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2063061,-1129270.1604273058,False,False,False,False,323301.4512579822,False,False,False,False
2022-02-08 00:00:00+00:00,30.7985658732,31.13927781,30.1081758958,30.6551082155,291189,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.804155304985777,,42.29875507302796,-23.159027618026876,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1771872,-1154470.2325674114,False,False,False,False,322042.1394439437,False,False,False,False
2022-02-09 00:00:00+00:00,31.973125445,36.931380737,31.4710236433,33.9456682375,846824,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.95485961574117,,46.28239967350608,-18.163853728225305,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-925048,-1145473.2822706501,False,False,False,False,342621.82025006355,False,False,False,False
2022-02-10 00:00:00+00:00,31.4710236433,32.8249052872,31.1213456028,31.2558371569,520069,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.70686905383966,,47.61043428111277,-15.842752959174234,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1445117,-1157224.0162992522,False,False,False,False,349580.53318143357,False,False,False,False
2022-02-11 00:00:00+00:00,30.9868540488,32.1614136207,30.7089048371,31.3903287109,444034,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.544690500722982,,47.28514159898768,-15.131824440465408,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1889151,-1185927.0352679088,False,False,False,False,353284.5907037303,False,False,False,False
2022-02-14 00:00:00+00:00,30.8613285984,31.4351592289,30.4668200399,30.8164980804,248760,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.458164414839707,,46.754433944691144,-14.642243953167174,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2137911,-1223259.7397672066,False,False,False,False,349185.58714672126,False,False,False,False
2022-02-15 00:00:00+00:00,32.1883119315,32.3228034855,30.91512522,31.4172270217,481659,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.45788653207778,,49.842558103673525,-10.78635565638534,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1656252,-1240239.8284037868,False,False,False,False,354380.62294488907,False,False,False,False
2022-02-16 00:00:00+00:00,32.1793458279,32.3497017963,31.4620575397,31.883464409,323788,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.477585422704458,,51.874956500974065,-8.094906647608589,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1980040,-1269251.5998389325,False,False,False,False,353180.9122411679,False,False,False,False
2022-02-17 00:00:00+00:00,30.6909726299,31.9462271342,30.5833793867,31.8296677874,228086,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.44206616041362,,49.40944307581123,-8.094906647608589,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2208126,-1306070.2037668175,False,False,False,False,348275.2294081809,False,False,False,False
2022-02-18 00:00:00+00:00,30.9958201524,31.3992948145,30.1572204825,30.6013115939,228851,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.40048227881492,,48.58238778155697,-8.094906647608589,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1979275,-1332470.3918543933,False,False,False,False,343591.92629413464,False,False,False,False
2022-02-22 00:00:00+00:00,30.6102776975,31.3679134519,30.0947267404,30.8075319768,352156,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.335346225832875,,47.126322456071144,-8.094906647608589,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2331431,-1371645.3176640251,False,False,False,False,343927.77232181566,False,False,False,False
2022-02-23 00:00:00+00:00,29.8122944769,31.4543466906,29.6822859747,31.0316845668,322487,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.262829988420222,,44.44077909407213,-8.094906647608589,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2653918,-1421930.520892887,False,False,False,False,343086.95772096014,False,False,False,False
2022-02-24 00:00:00+00:00,30.8792608056,31.0227184632,28.2611585538,28.3956501078,291458,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.192521118444297,,45.61823552941179,-8.094906647608589,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2362460,-1458814.0298774797,False,False,False,False,341062.2927122951,False,False,False,False
2022-02-25 00:00:00+00:00,31.3813626073,31.8586114504,30.683498733,31.1562452285,215010,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.19188020137983,,47.62275145534687,-8.094906647608589,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2147450,-1485819.3620391472,False,False,False,False,336119.065547107,False,False,False,False
2022-02-28 00:00:00+00:00,31.0932123624,31.5158927529,30.7870527272,31.066198277,241521,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.184655182954437,,48.2275463142236,-8.094906647608589,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2388971,-1521237.0733317297,False,False,False,False,332409.3374864362,False,False,False,False
2022-03-01 00:00:00+00:00,29.949616078,32.0747241341,29.6884799186,30.9761513254,258866,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.155284209006332,,46.051447805686635,-8.094906647608589,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2647837,-1565417.4626128385,False,False,False,False,329525.2850359877,False,False,False,False
2022-03-02 00:00:00+00:00,31.3003203509,31.5794659007,29.9135972974,30.1927428471,295707,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.140906322638124,,47.88476178351873,-8.094906647608589,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2352130,-1596268.9346672369,False,False,False,False,328199.07777967444,False,False,False,False
2022-03-03 00:00:00+00:00,29.949616078,31.5344424249,29.7244986992,31.480414254,176932,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.119600868321445,,46.413422086099324,-8.094906647608589,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2529062,-1632849.054876365,False,False,False,False,322267.0355138049,False,False,False,False
2022-03-04 00:00:00+00:00,29.1031747337,29.8505644313,28.7790057082,29.5534094913,233527,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.055646318761582,,44.01950187184661,-8.094906647608589,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2762589,-1677152.5821361155,False,False,False,False,318787.03412110667,False,False,False,False
2022-03-07 00:00:00+00:00,27.0771183243,29.4093343689,27.0410995437,29.1031747337,286333,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.929575231455267,,39.751864127751915,-4.008211089671661,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3048922,-1730947.4612680327,False,False,False,False,317514.3269006711,False,False,False,False
2022-03-08 00:00:00+00:00,27.2031840564,27.7344610704,26.293709846,27.0320948485,234688,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.566058433403963,,37.22295684282,-6.428373826660689,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2814234,-1773429.2863163452,False,False,False,False,314266.2356496644,False,False,False,False
2022-03-09 00:00:00+00:00,29.2112310755,29.5444047961,28.1126582669,28.1126582669,203178,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.824088609951662,,39.93737426206449,-6.428373826660689,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2611056,-1806277.392735312,False,False,False,False,309909.8342516384,False,False,False,False
2022-03-10 00:00:00+00:00,28.7339822324,28.9050714403,28.1127483138,28.4188179021,136477,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.84929098114772,,41.014870995897255,-6.428373826660689,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2747533,-1843189.3773339272,False,False,False,False,303108.5466339271,False,False,False,False
2022-03-11 00:00:00+00:00,28.6889587566,29.2427475085,28.5583906769,29.067155953,159033,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.877119489107642,,41.6612675589647,-6.428373826660689,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2906566,-1884890.4213600478,False,False,False,False,297458.5251973025,False,False,False,False
2022-03-14 00:00:00+00:00,27.9235596687,29.2202357706,27.6804328995,28.7249775372,277189,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.825514103326913,,40.86816881825595,-6.428373826660689,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3183755,-1935826.2871890655,False,False,False,False,296663.64185623184,False,False,False,False
2022-03-15 00:00:00+00:00,28.2837474748,28.7159728421,27.5813812528,28.2027052184,198373,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.7846965285414,,41.19713243127781,-6.428373826660689,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2617330197940915,-0.2617330197940915,False,False,False,False,-2985382,-1976985.3347502786,False,False,False,False,292809.10688147764,False,False,False,False
2022-03-16 00:00:00+00:00,29.7064893089,29.7605174798,28.8600479645,28.8600479645,230650,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.82876192472595,,44.43026456087077,-11.343581254703949,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8686302148479451,1.0728089017286835,False,False,False,False,-0.1777832172037554,-0.21975811849892346,False,False,False,False,-2754732,-2007485.203975758,False,False,False,False,290371.4948469099,False,False,False,False
2022-03-17 00:00:00+00:00,30.2377663229,30.2557757132,29.206548634,29.4543578446,158999,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.869536521546774,,47.568374757274924,-8.244887153895256,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.874494046225795,1.0632785766168638,False,False,False,False,-0.13306530150295448,-0.17641171000093897,False,False,False,False,-2595733,-2030553.7449963165,False,False,False,False,285219.6323038938,False,False,False,False
2022-03-18 00:00:00+00:00,30.5619353484,31.660508157,30.2377663229,30.3908461405,996737,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.335353885669875,,50.256401713231696,-5.646755235343676,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9000340034849005,1.043011227202619,False,False,False,False,-0.01766898018901659,-0.09704034509497778,False,False,False,False,-1598996,-2013629.9118592062,False,False,False,False,313122.27417432936,False,False,False,False
2022-03-21 00:00:00+00:00,30.2197569326,30.8050621175,29.801038608,30.6339729096,192113,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.324992758979505,,51.25026819820948,-4.63416148485166,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9032887547519126,1.0314550143255248,False,False,False,False,-0.0690579074670391,-0.08304912628100844,False,False,False,False,-1791109,-2004903.6015902178,False,False,False,False,308376.8124420027,False,False,False,False
2022-03-22 00:00:00+00:00,31.0481888867,31.5524518152,30.2287616278,30.3998508357,182423,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.35747313147163,,53.51579121568158,-2.3809706265878816,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9098753841549384,1.0156991612037944,False,False,False,False,-0.0223165289625064,-0.05268282762175742,False,False,False,False,-1608686,-1989365.6564298172,False,False,False,False,303437.4472481987,False,False,False,False
2022-03-23 00:00:00+00:00,30.363832055,31.1652499236,30.2467710181,30.7420292515,161826,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.366189598300842,,53.372560974152485,-2.380901780964912,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9256760254385863,1.0138385256157747,False,False,False,False,-0.03698144492052805,-0.044832136271142735,False,False,False,False,-1770512,-1980783.1600992363,False,False,False,False,297884.057160034,False,False,False,False
2022-03-24 00:00:00+00:00,30.6789963854,30.7555362942,30.0293976771,30.5259165678,178578,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.370348822878242,,53.92599071629381,-1.6142595191709503,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9129628789218176,1.0381093205477656,False,False,False,False,-0.061930216429390415,-0.053381176350266575,False,False,False,False,-1591934,-1965534.1734286782,False,False,False,False,293205.3882517974,False,False,False,False
2022-03-25 00:00:00+00:00,29.6344517477,30.9041137642,29.5444047961,30.9041137642,184989,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.35362990220951,,51.88442946936997,-1.6142595191709503,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9006090167481636,1.0385720710232773,False,False,False,False,-0.07534439002789882,-0.0643627831890827,False,False,False,False,-1776923,-1958137.656823632,False,False,False,False,288961.60832035437,False,False,False,False
2022-03-28 00:00:00+00:00,29.4363484543,29.8145456507,28.7159728421,29.8055409556,194136,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.3072583247656,,50.09824121016248,-1.6142595191709503,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8829466906033467,1.0572579178699748,False,False,False,False,-0.12390267583525573,-0.09413272951216922,False,False,False,False,-1971059,-1958644.3761638817,False,False,False,False,285242.95701367385,False,False,False,False
2022-03-29 00:00:00+00:00,30.9401325448,31.2552968752,30.0126489441,30.0126489441,197928,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.326959455980948,,52.1551497348909,-1.6142595191709503,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9099970381454298,1.0135277813964692,False,False,False,False,0.0024178259073029647,-0.04585745180243313,False,False,False,False,-1773131,-1951369.341804514,False,False,False,False,281818.8410523533,False,False,False,False
2022-03-30 00:00:00+00:00,29.5714188816,30.9086161118,29.4633625398,30.6609869951,182280,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.315008814381468,,50.632751596489435,-1.6142595191709503,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9220071477078985,1.0015671254933438,False,False,False,False,-0.03874032047556696,-0.04229888613900004,False,False,False,False,-1955411,-1951527.838204337,False,False,False,False,277915.35708951595,False,False,False,False
2022-03-31 00:00:00+00:00,29.769522175,30.0396630295,29.2832686367,29.535400101,210679,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.29127259167994,,50.036656026144044,-1.6142595191709503,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9258125037393478,1.007310877467139,False,False,False,False,-0.08710811279904725,-0.06470349946902365,False,False,False,False,-1744732,-1943418.1974904416,False,False,False,False,275278.6372036526,False,False,False,False
2022-04-01 00:00:00+00:00,30.3548273599,30.8951090691,29.7244986992,30.0216536392,189520,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.29408608605508,,50.87181065752534,-1.6142595191709503,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9375460514627797,0.9987500158241969,False,False,False,False,-0.02735776214792187,-0.046030630808472764,False,False,False,False,-1555212,-1928194.4250398362,False,False,False,False,271915.5533917447,False,False,False,False
