date,Close,High,Low,Open,Volume,aVWAP_peak_445,aVWAP_peak_395,aVWAP_peak_370,aVWAP_peak_352,aVWAP_peak_337,aVWAP_peak_301,aVWAP_peak_268,aVWAP_peak_217,aVWAP_peak_173,aVWAP_peak_154,aVWAP_peak_153,aVWAP_peak_104,aVWAP_peak_84,aVWAP_peak_60,aVWAP_peak_20,aVWAP_valley_460,aVWAP_valley_459,aVWAP_valley_434,aVWAP_OB_bear_395,aVWAP_OB_bear_154,aVWAP_OB_bear_104,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,2.73,2.8599,2.73,2.79,184084,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.465816621652884,-11.111111111111086,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,344495,99665.19048096618,False,False,False,False,356054.6268927888,False,False,False,False
2022-01-19 00:00:00+00:00,2.69,2.8,2.67,2.73,105233,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.54593683682841,-11.111111111111086,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,239262,105139.57516798712,False,False,False,False,346218.48466169904,False,False,False,False
2022-01-20 00:00:00+00:00,2.54,2.76,2.5201,2.67,155145,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.66790712633755,-11.111111111111086,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84117,104315.16045551703,False,False,False,False,338725.40683182847,False,False,False,False
2022-01-21 00:00:00+00:00,2.41,2.51,2.3218,2.51,214049,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.560900107431536,13.668345423256241,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-129932,95128.99730039873,False,False,False,False,333836.13597567833,False,False,False,False
2022-01-24 00:00:00+00:00,2.26,2.3,2.1,2.3,336307,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.52743092213247,7.117588573653002,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466239,73114.56603371643,False,False,False,False,333933.0326040831,False,False,False,False
2022-01-25 00:00:00+00:00,2.24,2.3,2.18,2.18,68909,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.978949308829925,2.155859615372208,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-535148,49261.132071609914,False,False,False,False,323539.93328627595,False,False,False,False
2022-01-26 00:00:00+00:00,2.12,2.3147,2.1,2.28,109605,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.54571108983052,-2.5887224723494313,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-644753,22044.89159821345,False,False,False,False,315150.3280593632,False,False,False,False
2022-01-27 00:00:00+00:00,2.425,2.5,1.72,2.15,1445268,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.215,,31.787282899111077,-2.5887224723494313,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,800515,52573.13114338155,False,False,False,False,359468.66813546664,False,False,False,False
2022-01-28 00:00:00+00:00,2.22,2.64,2.1501,2.52,480708,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.245375333649017,,32.856033928707944,-2.5887224723494313,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,319807,63052.8907063862,False,False,False,False,364223.15173799737,False,False,False,False
2022-01-31 00:00:00+00:00,2.75,2.76,2.21,2.21,284216,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.2875485524636168,,40.69042497555653,-2.5887224723494313,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,604023,84267.40479633184,False,False,False,False,361085.616375723,False,False,False,False
2022-02-01 00:00:00+00:00,2.77,3.09,2.73,2.98,632962,,,,,,,,,,,,,,,2.8633333333333333,,,,,,,2.8633333333333333,,#000000,,2.639533476484214,,46.10914355444817,-2.5887224723494313,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1236985,129472.0163729463,False,False,False,False,371747.4353413809,False,False,False,False
2022-02-02 00:00:00+00:00,2.66,2.81,2.57,2.77,398927,,,,,,,,,,,,,,,2.7924568953960485,,,,,,,2.7924568953960485,,#000000,,2.620353795522462,,48.292314931029786,-18.439158742610427,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,838058,157259.70200537978,False,False,False,False,372813.30062211107,False,False,False,False
2022-02-03 00:00:00+00:00,2.48,2.59,2.46,2.58,123418,,,,,,,,,,,,,,,2.7622828679591946,,,,,,,2.7622828679591946,,#000000,,2.6063990025600665,,47.652686458401625,-18.203676152729095,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,714640,179117.7529071296,False,False,False,False,363033.09275457734,False,False,False,False
2022-02-04 00:00:00+00:00,2.61,2.67,2.44,2.44,85871,,,,,,,,,,,,,,,2.7492103791720446,,,,,,,2.7492103791720446,,#000000,,2.6013906327964964,,48.774476368607324,-16.127198202433092,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,800511,203486.11553822257,False,False,False,False,352163.9910779273,False,False,False,False
2022-02-07 00:00:00+00:00,2.69,2.77,2.61,2.67,237563,,,,,,,,,,,,,,,2.739698101290219,,,,,,,2.739698101290219,,#000000,,2.60424737399046,,50.42657110229548,-13.535864819516227,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1038074,236215.05218378248,False,False,False,False,347669.83456506743,False,False,False,False
2022-02-08 00:00:00+00:00,2.71,2.81,2.57,2.7,195643,,,,,,,,,,,,,,,2.734670103552511,,,,,,,2.734670103552511,,#000000,,2.6074716042511374,,51.759336938711655,-11.274068298564472,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1233717,275332.77562755573,False,False,False,False,341707.99791545694,False,False,False,False
2022-02-09 00:00:00+00:00,2.69,2.76,2.59,2.76,192538,,,,,,,,,,,,,,,2.729031907421235,,,,,,,2.729031907421235,,#000000,,2.609368466656458,,52.3533406150049,-9.72236569666606,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1041179,305365.96089706337,False,False,False,False,335858.1940756351,False,False,False,False
2022-02-10 00:00:00+00:00,2.56,2.748,2.5453,2.65,86964,,,,,,,,,,,,,,,2.72407968892078,,,,,,,2.72407968892078,,#000000,,2.6082295985107864,,50.89324290961005,-9.72236569666606,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,954215,330811.0212540413,False,False,False,False,326097.63744521805,False,False,False,False
2022-02-11 00:00:00+00:00,2.42,2.7,2.4,2.65,176413,,,,,,,,,,,,,,,2.7060754165182135,,,,,,,2.7060754165182135,,#000000,,2.5995178027921906,,48.16584404862202,-9.72236569666606,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,777802,348340.0792440789,False,False,False,False,320227.6516630527,False,False,False,False
2022-02-14 00:00:00+00:00,2.33,2.4726,2.27,2.45,138351,,,,,,,,,,,,,,,2.684819980135029,,,,,,,2.684819980135029,,#000000,,2.5867984233053916,,45.3227840067841,-9.72236569666606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,639451,359756.1937835268,False,False,False,False,313095.2339507761,False,False,False,False
2022-02-15 00:00:00+00:00,2.41,2.42,2.27,2.42,120578,,,,,,,,,,,,,,,2.668763626270355,,,,,,,2.668763626270355,,#000000,,2.5771696311136765,,44.7504454438715,-9.72236569666606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,760029,375453.1665763296,False,False,False,False,305545.53850172606,False,False,False,False
2022-02-16 00:00:00+00:00,2.375,2.42,2.33,2.38,27869,,,,,,,,,,,,,,,2.66537654726586,,,,,,,2.66537654726586,,#000000,,2.575143106963346,,43.923042425530156,-9.72236569666606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,732160,389441.66984784615,False,False,False,False,294656.2624820506,False,False,False,False
2022-02-17 00:00:00+00:00,2.23,2.41,2.2085,2.35,58350,,,,,,,,,,,,,,,2.65635942973801,,,,,,,2.65635942973801,,#000000,,2.56937632556963,,41.64351998237665,-9.72236569666606,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,673810,400593.36906949925,False,False,False,False,285389.3502278525,False,False,False,False
2022-02-18 00:00:00+00:00,2.17,2.27,2.15,2.22,109678,,,,,,,,,,,,,,,2.6368562401947044,,,,,,,2.6368562401947044,,#000000,,2.5563571765288664,,39.470276192408946,-2.63061730989115,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,564132,407006.6487138326,False,False,False,False,278498.7090424465,False,False,False,False
2022-02-22 00:00:00+00:00,2.0,2.15,1.97,2.11,199187,,,,,,,,,,,,,,,2.594157719369573,,,,,,,2.594157719369573,,#000000,,2.526316635668147,,36.36513440354,-5.960026250567779,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,364945,405357.1722936823,False,False,False,False,275388.44594274275,False,False,False,False
2022-02-23 00:00:00+00:00,1.98,2.11,1.93,1.99,243554,,,,,,,,,,,,,,,2.546901402263729,,,,,,,2.546901402263729,,#000000,,2.492184597504655,,34.11432544992825,-8.392198850853106,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121391,394221.24396843987,False,False,False,False,274140.03629792936,False,False,False,False
2022-02-24 00:00:00+00:00,1.92,1.96,1.73,1.84,201809,,,,,,,,,,,,,,,2.504604640177934,,,,,,,2.504604640177934,,#000000,,2.460510213915538,,32.06094975442686,-10.608558984675447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80418,375607.940283403,False,False,False,False,271303.5250705596,False,False,False,False
2022-02-25 00:00:00+00:00,1.96,1.99,1.875,1.91,52865,,,,,,,,,,,,,,,2.4955385767119367,,,,,,,2.4955385767119367,,#000000,,2.453692562044423,,31.639464580653133,-11.311728788938069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27553,359797.7073311127,False,False,False,False,262737.3084011259,False,False,False,False
2022-02-28 00:00:00+00:00,2.03,2.0799,1.91,1.94,39813,,,,,,,,,,,,,,,2.489679842117921,,,,,,,2.489679842117921,,#000000,,2.449305208080274,,32.986677886486966,-11.311728788938069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12260,346168.77763185336,False,False,False,False,253995.17865990527,False,False,False,False
2022-03-01 00:00:00+00:00,2.01,2.09,1.966,2.09,52568,,,,,,,,,,,,,,,2.482395228954989,,,,,,,2.482395228954989,,#000000,,2.44384197447224,,33.6267042193163,-11.311728788938069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40308,331012.8255678591,False,False,False,False,246096.0736144188,False,False,False,False
2022-03-02 00:00:00+00:00,2.02,2.05,1.96,2.01,52501,,,,,,,,,,,,,,,2.4751591133219084,,,,,,,2.4751591133219084,,#000000,,2.438383328324522,,34.30931888779039,-11.311728788938069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12193,318510.087310296,False,False,False,False,238504.10994326512,False,False,False,False
2022-03-03 00:00:00+00:00,1.92,2.035,1.9,2.02,33444,,,,,,,,,,,,,,,2.470100355951372,,,,,,,2.470100355951372,,#000000,,2.434527228710017,,33.39869407469595,-11.311728788938069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21251,305186.12310204917,False,False,False,False,230462.53700431355,False,False,False,False
2022-03-04 00:00:00+00:00,1.83,1.925,1.79,1.9,107429,,,,,,,,,,,,,,,2.4513811050282186,,,,,,,2.4513811050282186,,#000000,,2.4200492531941777,,31.717023140816,-12.781972870513066,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-128680,288171.7653333414,False,False,False,False,225637.69241590908,False,False,False,False
2022-03-07 00:00:00+00:00,1.66,1.89,1.66,1.8,212549,,,,,,,,,,,,,,,2.411201759051683,,,,,,,2.411201759051683,,#000000,,2.3883929052928927,,28.94194083933349,-15.654567483329508,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-341229,263489.3823790927,False,False,False,False,225124.41036038325,False,False,False,False
2022-03-08 00:00:00+00:00,1.72,1.8414,1.62,1.66,170878,,,,,,,,,,,,,,,2.3816216811894497,,,,,,,2.3816216811894497,,#000000,,2.364750326239932,,28.71646467390419,-16.079067842214286,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-170351,246476.03405050084,False,False,False,False,222997.10015017216,False,False,False,False
2022-03-09 00:00:00+00:00,1.85,1.8757,1.75,1.81,51376,,,,,,,,,,,,,,,2.37448095973835,,,,,,,2.37448095973835,,#000000,,2.359019158414143,,31.71438111197326,-16.079067842214286,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-118975,232144.6209504812,False,False,False,False,216266.86092859678,False,False,False,False
2022-03-10 00:00:00+00:00,1.77,1.8424,1.75,1.77,75149,,,,,,,,,,,,,,,2.3636641707822017,,,,,,,2.3636641707822017,,#000000,,2.350288026823201,,32.68436114842419,-16.079067842214286,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194124,215428.2044426192,False,False,False,False,210732.82716669102,False,False,False,False
2022-03-11 00:00:00+00:00,1.7,1.8,1.68,1.8,84548,,,,,,,,,,,,,,,2.350726501505199,,,,,,,2.350726501505199,,#000000,,2.339771246336146,,32.48834647240005,-16.079067842214286,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-278672,196051.72583702632,False,False,False,False,205784.40257191882,False,False,False,False
2022-03-14 00:00:00+00:00,1.63,1.68,1.61,1.67,70048,,,,,,,,,,,,,,,2.3389649100695054,,,,,,,2.3389649100695054,,#000000,,2.3301460830532257,,31.56229254613106,-16.079067842214286,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-348720,174688.12874537823,False,False,False,False,200461.4063926279,False,False,False,False
2022-03-15 00:00:00+00:00,1.66,1.69,1.58,1.63,44546,,,,,,,,,,,,,,,2.331720396134184,,,,,,,2.331720396134184,,#000000,,2.097241880707117,,31.738275713433463,-16.079067842214286,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-304174,155909.22173575556,False,False,False,False,194347.0767301719,False,False,False,False
2022-03-16 00:00:00+00:00,1.78,1.8,1.63,1.75,110604,,,,,,,,,,,,,,,2.3167214381381194,,,,,,,2.3167214381381194,,#000000,,2.1111800151941447,,34.79083769479984,-19.636540863175142,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.879957949767019,1.0576485964314126,False,False,False,False,-0.29702555856832535,-0.3199269064918596,False,False,False,False,-193570,142204.15421670632,False,False,False,False,191063.03450545928,False,False,False,False
2022-03-17 00:00:00+00:00,1.84,1.87,1.79,1.82,42596,,,,,,,,,,,,,,,2.3120741102744278,,,,,,,2.3120741102744278,,#000000,,2.117483305701933,,38.137393560073946,-16.417615209846943,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8814460652778455,1.0777186905400788,False,False,False,False,-0.23319595625434764,-0.27656143137310363,False,False,False,False,-150974,130706.9716984041,False,False,False,False,185240.79785818636,False,False,False,False
2022-03-18 00:00:00+00:00,1.93,1.95,1.78,1.84,85147,,,,,,,,,,,,,,,2.304052789364421,,,,,,,2.304052789364421,,#000000,,2.128118456957461,,42.188460484786205,-12.666241265769784,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8705604951613697,1.0656973031389692,False,False,False,False,-0.2141561574862095,-0.24535879442965658,False,False,False,False,-65827,122999.75712199611,False,False,False,False,181315.55088335552,False,False,False,False
2022-03-21 00:00:00+00:00,2.01,2.03,1.8594,1.99,147566,,,,,,,,,,,,,,,2.2933701799640396,,,,,,,2.2933701799640396,,#000000,,2.1432969350957296,,46.35115577742236,-8.923704546556678,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8889566989201799,1.0441672982842969,False,False,False,False,-0.17134201706393945,-0.20835040574679803,False,False,False,False,81739,121381.68821525117,False,False,False,False,179992.03908400825,False,False,False,False
2022-03-22 00:00:00+00:00,2.07,2.09,2.0116,2.05,67441,,,,,,,,,,,,,,,2.2900033614522424,,,,,,,2.2900033614522424,,#000000,,2.1509956976243227,,50.15138487396714,-5.585414097268334,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9038584860054655,1.0312842217420901,False,False,False,False,-0.11527021115214395,-0.16181030844947097,False,False,False,False,149180,122471.81808916289,False,False,False,False,175578.2728454197,False,False,False,False
2022-03-23 00:00:00+00:00,2.02,2.07,1.985,2.07,85055,,,,,,,,,,,,,,,2.2853229614628074,,,,,,,2.2853229614628074,,#000000,,2.1557247291328876,,51.5576354922262,-4.457786230813511,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9171248665316182,1.0326411272215625,False,False,False,False,-0.12751013583691256,-0.14466022214319177,False,False,False,False,64125,120183.70757586238,False,False,False,False,172028.34057697188,False,False,False,False
2022-03-24 00:00:00+00:00,2.18,2.23,1.98,1.99,109428,,,,,,,,,,,,,,,2.2818720170742757,,,,,,,2.2818720170742757,,#000000,,2.166113430302662,,55.09440575454593,-1.2421397979111504,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9163755742610922,1.0290958953468585,False,False,False,False,-0.08692416931989759,-0.11579219573154467,False,False,False,False,173553,122276.62100425994,False,False,False,False,169573.42526022787,False,False,False,False
2022-03-25 00:00:00+00:00,2.2,2.24,2.12,2.24,47650,,,,,,,,,,,,,,,2.2809597612796564,,,,,,,2.2809597612796564,,#000000,,2.1710428646225544,,57.74177216824387,1.137625242895922,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9127616897319852,1.0363568555906097,False,False,False,False,-0.04791901914580364,-0.08185560743867415,False,False,False,False,221203,126156.08684723014,False,False,False,False,164792.11446570914,False,False,False,False
2022-03-28 00:00:00+00:00,2.17,2.26,2.08,2.26,44718,,,,,,,,,,,,,,,2.2799708612999243,,,,,,,2.2799708612999243,,#000000,,2.1746745616581262,,58.739769483928995,2.050070354581628,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9080924797462128,1.0301874290991957,False,False,False,False,-0.053108720670799595,-0.06748216405473687,False,False,False,False,176485,128129.76971596622,False,False,False,False,160083.3256631323,False,False,False,False
2022-03-29 00:00:00+00:00,2.48,2.52,2.16,2.16,147143,,,,,,,,,,,,,,,2.283010617417047,,,,,,,2.283010617417047,,#000000,,2.198745531165122,,63.24278350633271,6.30424693148953,True,False,True,False,True,2.5288432093490734,0.0,0.0,0.0,0.0,0,0.9216341086187704,1.0030243027849197,False,False,False,False,0.03495537796713915,-0.016263393043798858,False,False,False,False,323628,135796.36698200676,False,False,False,False,159575.8619116369,False,False,False,False
2022-03-30 00:00:00+00:00,2.48,2.62,2.43,2.53,88398,,,,,,,,,,,,,,2.5100000000000002,2.2868303188794243,,,,,,,2.398415159439712,,#000000,,2.288603760918145,,66.24479285460185,9.076022179554244,True,False,True,False,True,2.5288432093490734,0.0,0.0,0.0,0.0,0,0.9456082106726993,0.9922339414950395,False,False,False,False,0.13145789725548662,0.057597252105843884,False,False,False,False,323628,143162.31337486923,False,False,False,False,156784.5732092198,False,False,False,False
2022-03-31 00:00:00+00:00,2.5,2.58,2.45,2.53,66532,,,,,,,,,,,,,,2.5100000000000002,2.2896214569759095,,,,,,,2.399810728487955,,#000000,,2.2965196128118053,,68.45313616015568,11.139584603254605,True,False,True,False,True,2.964465142453129,0.0,0.0,0.0,0.0,0,0.9534428220270098,0.9902850819206548,False,False,False,False,0.12619502917664405,0.09189614064124396,False,False,False,False,390160,152848.49716409005,False,False,False,True,153245.2566127798,False,False,False,False
2022-04-01 00:00:00+00:00,2.35,2.5,2.25,2.5,100002,,,,,,,,,,,,,,2.453774732085419,2.291043070557753,,,,,,,2.3724089013215863,,#000000,,2.2887443224132906,,66.13989085282844,11.139584603254605,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9485872500293506,0.99420811646382,False,False,False,False,0.053108668759956325,0.07250240470060014,False,False,False,False,290158,158233.183549812,False,False,False,False,151157.2857652198,False,False,False,False
2022-04-04 00:00:00+00:00,2.385,2.43,2.32,2.42,84120,,,,,,,,,,,,,,2.435057454313793,2.2923772163443523,,,,,,,2.3637173353290724,,#000000,,2.2889117138174453,,65.09114887473646,11.139584603254605,True,False,True,False,False,0.31766828142504977,0.0,0.0,0.0,0.0,0,0.9755364382477998,0.9793137545733211,False,False,False,False,0.053108668759956325,0.06280553673027824,False,False,False,False,374278,166705.52929295666,False,False,False,False,148528.3725979563,False,False,False,False
2022-04-05 00:00:00+00:00,2.31,2.4,2.29,2.37,90207,,,,,,,,,,,,,,2.4136805518346733,2.29303766165844,,,,,,,2.3533591067465567,,#000000,,2.2871042034442377,,62.64655942469688,11.139584603254605,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0010894784626245,0.9718349641884393,False,False,False,False,0.03754701732074993,0.05017627702551408,False,False,False,False,284071,171308.09677166425,False,False,False,False,146241.25994705604,False,False,False,False
