date,Open,High,Low,Close,Volume,aVWAP_peak_409,aVWAP_peak_392,aVWAP_peak_315,aVWAP_peak_288,aVWAP_peak_229,aVWAP_peak_182,aVWAP_peak_133,aVWAP_peak_113,aVWAP_peak_85,aVWAP_peak_55,aVWAP_valley_426,aVWAP_valley_343,aVWAP_valley_259,aVWAP_valley_243,aVWAP_valley_214,aVWAP_valley_167,aVWAP_valley_126,aVWAP_valley_89,aVWAP_valley_25,aVWAP_OB_bull_343,aVWAP_OB_bear_288,aVWAP_OB_bear_113,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,32.35,32.81,32.35,32.77,2060.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.27296508909291,-8.868976997079407,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7923.0,169.06461122440896,False,False,False,False,6051.677378017727,False,False,False,False
2023-12-29 17:00:00+00:00,32.215,32.39,31.7,32.16,5340.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.510465395138574,-8.868976997079407,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2583.0,206.4899660891468,False,False,False,False,6040.6436202190025,False,False,False,False
2024-01-01 17:00:00+00:00,32.16,32.16,32.16,32.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.002132265835684,-8.868976997079407,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2583.0,243.33508289396622,False,False,False,False,5946.990230758242,False,False,False,False
2024-01-02 17:00:00+00:00,32.43,32.755,31.75,31.9,1243.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.206855777942195,-8.868976997079407,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1340.0,260.33763974832334,False,False,False,False,5874.060149661215,False,False,False,False
2024-01-03 17:00:00+00:00,30.8,31.2,30.22,30.22,3581.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.21964117106674,-0.8450736241298529,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2241.0,221.5572112250935,False,False,False,False,5838.508829511428,False,False,False,False
2024-01-04 17:00:00+00:00,30.02,30.055,29.375,29.425,1614.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.03109585472869,-6.6804839164531415,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3855.0,158.3547738417587,False,False,False,False,5773.01256858877,False,False,False,False
2024-01-05 17:00:00+00:00,29.12,29.13,28.54,28.635,3160.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.724715876255964,-11.601756290861871,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7015.0,47.13997114653765,False,False,False,False,5732.500745819952,False,False,False,False
2024-01-08 17:00:00+00:00,29.0,29.06,28.54,28.62,3845.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.166107790002016,-14.94497581520475,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10860.0,-121.96297414255596,False,False,False,False,5703.237168365378,False,False,False,False
2024-01-09 17:00:00+00:00,28.46,28.885,28.06,28.45,5012.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.537965637108407,-17.568011728977645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15872.0,-366.1495946984853,False,False,False,False,5692.520313041883,False,False,False,False
2024-01-10 17:00:00+00:00,28.83,29.695,28.83,29.08,7039.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.936668402617833,-17.568011728977645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8833.0,-497.41859323029166,False,False,False,False,5713.395967103249,False,False,False,False
2024-01-11 17:00:00+00:00,27.79,28.46,27.48,28.245,4142.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.718882045222276,-17.568011728977645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12975.0,-690.869467753853,False,False,False,False,5689.033238931105,False,False,False,False
2024-01-12 17:00:00+00:00,28.275,28.35,27.89,27.955,2609.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.03267443685096,-17.568011728977645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15584.0,-921.7707163158087,False,False,False,False,5641.2807856143445,False,False,False,False
2024-01-15 17:00:00+00:00,27.955,27.955,27.955,27.955,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.57520269793676,-18.434829746563754,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15584.0,-1149.0921005589744,False,False,False,False,5553.819068007921,False,False,False,False
2024-01-16 17:00:00+00:00,27.57,27.87,27.45,27.815,4397.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.97386137398542,-19.734360659112788,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19981.0,-1441.0596648913934,False,False,False,False,5535.883888658961,False,False,False,False
2024-01-17 17:00:00+00:00,27.32,27.34,26.58,26.65,10480.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.62347287445399,-22.588222764069677,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30461.0,-1890.9812204744724,False,False,False,False,5612.536851625489,False,False,False,False
2024-01-18 17:00:00+00:00,26.45,27.55,26.45,27.54,3791.0,,,,,,,,,,,,,,,,,,,27.179999999999996,,,,27.179999999999996,#000000,,27.179999999999996,,24.313344993325916,-22.588222764069677,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26670.0,-2275.1520542655658,False,False,False,False,5584.295970204938,False,False,False,False
2024-01-19 17:00:00+00:00,27.235,28.305,27.2,28.27,3811.0,,,,,,,,,,,,,,,,,,,27.553480005261772,,,,27.553480005261772,#000000,,27.553480005261772,,30.132681670429143,-26.606395272227815,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22859.0,-2594.2814797808282,False,False,False,False,5556.803009426567,False,False,False,False
2024-01-22 17:00:00+00:00,30.14,30.92,29.98,30.92,6727.0,,,,,,,,,,,,,,,,,,,28.986851955242283,,,,28.986851955242283,#000000,,28.986851955242283,,41.310160883758954,-16.38944691930857,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16132.0,-2804.1685886214354,False,False,False,False,5574.945598427706,False,False,False,False
2024-01-23 17:00:00+00:00,30.445,30.555,30.17,30.45,8333.0,,,,,,,,,,,,,,,,,,,29.503413643985525,,,,29.503413643985525,#000000,,29.503413643985525,,47.28082672286229,-11.322603102655627,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24465.0,-3139.9954322087,False,False,False,False,5617.706131785416,False,False,False,False
2024-01-24 17:00:00+00:00,31.185,31.3,30.33,30.33,4393.0,,,,,,,,,,,,,,,,,,,29.690129489311897,,,,29.690129489311897,#000000,,29.690129489311897,,50.87334319789845,-8.323647176470615,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28858.0,-3538.7241851977124,False,False,False,False,5598.7184398197505,False,False,False,False
2024-01-25 17:00:00+00:00,30.61,30.77,30.2,30.765,1186.0,,,,,,,,,,,,,,,,,,,29.727430213755415,,,,29.727430213755415,#000000,,29.727430213755415,,54.305624774879185,-5.246592893477924,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27672.0,-3912.8835001558873,False,False,False,False,5530.304200442701,False,False,False,False
2024-01-26 17:00:00+00:00,31.11,31.11,30.14,30.5,4112.0,,,,,,,,,,,,,,,,,,,29.836213746278037,,,,29.836213746278037,#000000,,29.836213746278037,,55.60717931557083,-3.920450568273509,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31784.0,-4344.993833486804,False,False,False,False,5508.314988032736,False,False,False,False
2024-01-29 17:00:00+00:00,30.99,31.99,30.99,31.99,6220.0,,,,,,,,,,,,,,,,,,,30.12976667617245,,,,30.12976667617245,#000000,,30.12976667617245,,59.739328847163314,0.1953253876016703,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25564.0,-4673.970673277706,False,False,False,False,5519.348864187267,False,False,False,False
2024-01-30 17:00:00+00:00,31.22,31.22,30.66,30.9,528.0,,,,,,,,,,,,,,,,,,,30.140527607989565,,,,30.140527607989565,#000000,,30.140527607989565,,58.829098430838044,0.1953253876016703,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26092.0,-5006.033143459446,False,False,False,False,5441.963610478937,False,False,False,False
2024-01-31 17:00:00+00:00,30.1,30.625,29.21,29.225,6397.0,,,,,,,,,,,,,,,,,,,30.076714947177166,,,,30.076714947177166,#000000,,30.076714947177166,,54.07103701654679,0.1953253876016703,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32489.0,-5432.125652863176,False,False,False,False,5456.770376207945,False,False,False,False
2024-02-01 17:00:00+00:00,29.95,31.22,29.945,31.21,3011.0,,,,,,,,,,,,,,,,,,,30.121092683831865,,,,30.121092683831865,#000000,,30.121092683831865,,55.067596919630944,0.1953253876016703,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29478.0,-5804.929906307157,False,False,False,False,5418.851455646582,False,False,False,False
2024-02-02 17:00:00+00:00,31.41,31.52,31.01,31.22,2687.0,,,,,,,,,,,,,,,,,,,30.180342897882646,,,,30.180342897882646,#000000,,30.180342897882646,,55.75024358330024,0.1953253876016703,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26791.0,-6130.2953341163475,False,False,False,False,5376.497169512526,False,False,False,False
2024-02-05 17:00:00+00:00,30.125,31.57,30.125,31.21,5916.0,,,,,,,,,,,,,,,,,,,30.26196762501751,,,,30.26196762501751,#000000,,30.26196762501751,,56.1780359984854,0.1953253876016703,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32707.0,-6542.337266920745,False,False,False,False,5384.861554481324,False,False,False,False
2024-02-06 17:00:00+00:00,31.535,32.315,31.34,32.1,1551.0,,,,,,,,,,,,,,,,,,,30.3057605304877,,,,30.3057605304877,#000000,,30.3057605304877,,58.261648008864256,0.9714769738559426,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31156.0,-6923.944441077012,False,False,False,False,5325.421840458358,False,False,False,False
2024-02-07 17:00:00+00:00,31.34,31.645,31.29,31.59,5345.0,,,,,,,,,,,,,,,,,,,30.40618159709203,,,,30.40618159709203,#000000,,30.40618159709203,,58.09233923639255,1.3906084032476116,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36501.0,-7382.503441990547,False,False,False,False,5325.725377815593,False,False,False,False
2024-02-08 17:00:00+00:00,32.98,33.215,32.58,32.88,5856.0,,,,,,,,,,,,,,,,,,,30.614514938547273,,,,30.614514938547273,#000000,,30.614514938547273,,60.45320059592366,4.1600545893439715,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-30645.0,-7743.162303355034,False,False,False,False,5333.9466897874445,False,False,False,False
2024-02-09 17:00:00+00:00,33.07,33.88,33.07,33.53,1996.0,,,,,,,,,,,,,,,,,,,30.69447766490398,,,,30.69447766490398,#000000,,30.69447766490398,,63.07836023036586,7.035918389606898,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28649.0,-8067.2838180317,False,False,False,False,5282.195578317872,False,False,False,False
2024-02-12 17:00:00+00:00,34.955,35.47,34.8,35.125,6339.0,,,,,,,,,,,,,,,,,,,31.05416693308098,,,,31.05416693308098,#000000,,33.09291679987383,,66.93987198904172,10.913427312170796,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22310.0,-8288.101123178496,False,False,False,False,5298.580142995114,False,False,False,False
2024-02-13 17:00:00+00:00,32.77,32.89,31.6,31.9,3105.0,,,,,,,,,,,,,,,,,,,31.095253001082355,,,,31.095253001082355,#000000,,32.62001558355685,,61.732260622866946,10.913427312170796,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25415.0,-8553.634439098209,False,False,False,False,5264.571148530074,False,False,False,False
2024-02-14 17:00:00+00:00,32.935,33.36,32.56,33.045,1521.0,,,,,,,,,,,,,,,,,,,31.13001756715967,,,,31.13001756715967,#000000,,32.55719027012795,,60.06220259956501,16.445739555138175,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23894.0,-8791.46956407343,False,False,False,False,5206.531285762166,False,False,False,False
2024-02-15 17:00:00+00:00,33.49,34.38,33.49,34.34,2297.0,,,,,,,,,,,,,,,,,,,31.20935240008458,,,,31.20935240008458,#000000,,32.60427392285936,,60.734484862287744,16.445739555138175,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21597.0,-8990.00491966919,False,False,False,False,5161.422273579806,False,False,False,False
2024-02-16 17:00:00+00:00,34.2,34.25,33.62,33.67,569.0,,,,,,,,,,,,,,,,,,,31.22686452875253,,,,31.22686452875253,#000000,,32.60989251068287,,59.792015293735574,15.803206689605062,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22166.0,-9194.28391316269,False,False,False,False,5090.221928252987,False,False,False,False
2024-02-19 17:00:00+00:00,33.67,33.67,33.67,33.67,0.0,,,,,,,,,,,,,,,,,,,31.22686452875253,,,,31.22686452875253,#000000,,32.60989251068287,,59.16370224803413,14.843476549763011,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22166.0,-9395.395790477996,False,False,False,False,5011.303758822708,False,False,False,False
2024-02-20 17:00:00+00:00,33.505,33.75,33.09,33.16,2811.0,,,,,,,,,,,,,,,,,,,31.29377017845171,,,,31.29377017845171,#000000,,32.58763990635521,,57.57111307085874,12.97084837798603,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24977.0,-9636.971049540352,False,False,False,False,4977.190522251813,False,False,False,False
2024-02-21 17:00:00+00:00,32.95,33.11,32.61,33.01,4944.0,,,,,,,,,,,,,,,,,,,31.379280957273004,,,,31.379280957273004,#000000,,32.51913930503633,,56.15183465856211,11.298283438088944,True,False,True,False,False,3.4878587051568566,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29921.0,-9951.452118539726,False,False,False,False,4976.675940511474,False,False,False,False
2024-02-22 17:00:00+00:00,32.49,32.675,32.3,32.305,3560.0,,,,,,,,,,,,,,,,,,,31.41771871499357,,,,31.41771871499357,#000000,,32.45112565564891,,53.5273965480759,8.568327809805993,True,False,True,False,False,1.2776846544433837,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33481.0,-10316.25131050035,False,False,False,False,4954.711972441529,False,False,False,False
2024-02-23 17:00:00+00:00,33.05,33.1,31.96,32.28,3040.0,,,,,,,,,,,,,,,,,,,31.448984350532083,,,,31.448984350532083,#000000,,32.41078897746099,,51.71736985598192,6.670135325062297,True,False,False,False,False,1.2000413486839818,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36521.0,-10722.526483980964,False,False,False,False,4925.026515504451,False,False,False,False
2024-02-26 17:00:00+00:00,32.77,32.77,32.19,32.42,1024.0,,,,,,,,,,,,,,,,,,,31.4592275485637,,,,31.4592275485637,#000000,,32.39991441333241,,50.910329011322645,5.689261838809912,True,False,False,False,False,1.6268230505470918,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35497.0,-11106.626848570408,False,False,False,False,4864.5454842563195,False,False,False,False
2024-02-27 17:00:00+00:00,33.295,33.33,32.73,32.965,2026.0,,,,,,,,,,,,,,,,,,,31.489669935464676,,,,31.489669935464676,#000000,,32.404359981605225,,51.92501846090584,5.689261838809912,True,False,False,False,False,3.274476196253868,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33471.0,-11453.361316034432,False,False,False,False,4820.537027136066,False,False,False,False
2024-02-28 17:00:00+00:00,33.28,33.43,32.94,33.125,5177.0,,,,,,,,,,,,,,,,,,,31.56977470529741,,,,31.56977470529741,#000000,,32.43346137383162,,53.05347423120685,5.689261838809912,True,False,True,False,True,3.75375459455638,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28294.0,-11714.456489429247,False,False,False,False,4826.063584854887,False,False,False,False
2024-02-29 17:00:00+00:00,38.595,42.1,38.545,41.425,11597.0,,,,,,,,,,40.69,,,,,,,,,32.45212435694224,,,,36.571062178471124,#000000,,36.075014733343494,,63.222856462825476,8.12924871980752,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16697.0,-11791.705226027243,False,False,False,False,4931.039343229229,False,False,False,False
2024-03-01 17:00:00+00:00,38.83,39.945,37.63,38.0,11256.0,,,,,,,,,,39.623652474511005,,,,,,,,,32.973426678665305,,,,36.298539576588155,#000000,,36.11124351656832,,63.68277174801818,8.289641480206605,True,False,True,False,True,12.71866969686717,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27953.0,-12042.267935701238,False,False,False,False,5029.100748760559,False,False,False,False
2024-03-04 17:00:00+00:00,38.28,38.535,37.87,37.915,3723.0,,,,,,,,,,39.41113975015051,,,,,,,,,33.115148548870714,,,,36.26314414951061,#000000,,36.13434025694283,,63.8538298481802,8.467624565196964,True,False,True,False,True,12.499044852497963,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31676.0,-12346.66688243455,False,False,False,False,5008.851124748768,False,False,False,False
2024-03-05 17:00:00+00:00,37.055,37.2,36.11,36.11,1736.0,,,,,,,,,,39.23100299048696,,,,,,,,,33.15783119180974,,,,36.19441709114835,#000000,,36.09385606170974,,61.170604126981615,8.467624565196964,True,False,True,False,False,7.99627021867067,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33412.0,-12673.261194334791,False,False,False,False,4958.109246845686,False,False,False,False
2024-03-06 17:00:00+00:00,36.55,36.59,36.035,36.07,2880.0,,,,,,,,,,38.95407016756433,,,,,,,,,33.22130694678474,,,,36.08768855717454,#000000,,36.02751659467447,,59.32136225335909,8.467624565196964,True,False,True,False,False,7.899801369425067,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36292.0,-13039.443191321847,False,False,False,False,4925.890498832575,False,False,False,False
2024-03-07 17:00:00+00:00,37.05,37.11,36.82,36.985,4547.0,,,,,,,,,,38.70185301771174,,,,,,,,,33.339719896027184,,,,36.02078645686946,#000000,,36.00527657139907,,59.22971320740599,8.467624565196964,True,False,True,False,False,9.672200700095402,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31745.0,-13329.45182401453,False,False,False,False,4920.016227532845,False,False,False,False
2024-03-08 17:00:00+00:00,36.97,37.94,36.97,37.46,4371.0,,,,,,,,,,38.56615843929195,,,,,,,,,33.46099507131321,,,,36.01357675530258,#000000,,36.028695227834355,,59.75714911873698,8.467624565196964,True,False,True,False,False,10.573663169123066,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27374.0,-13547.196756975545,False,False,False,False,4911.504348036211,False,False,False,False
2024-03-11 17:00:00+00:00,41.46,41.66,40.915,41.31,6645.0,,,,,,,,,,38.953991872527,,,,,,,,,33.796785784933476,,,,36.37538882873024,#000000,,36.409354631117495,,63.79486015034443,8.840026542986678,True,False,True,False,True,17.17328687407089,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20729.0,-13658.542543689102,False,False,False,False,4938.380249617045,False,False,False,False
2024-03-12 17:00:00+00:00,39.975,40.65,39.78,40.375,24745.0,,,,,,,,,,39.40886431235431,,,,,,,,,34.68756718194612,,,,37.048215747150216,#000000,,37.14767470661379,,64.77187858214614,9.904235748535186,True,False,True,False,True,14.891376557984852,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45474.0,-14151.805449988497,False,False,False,False,5245.459625591974,False,False,False,False
2024-03-13 17:00:00+00:00,39.975,39.975,39.06,39.63,7811.0,,,,,,,,,,39.423256589039774,,,,,,,,,34.89024714261345,,,,37.15675186582661,#000000,,37.269718931370726,,64.08217354068366,9.904235748535186,True,False,True,False,True,13.117696756903811,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53285.0,-14758.521644562317,False,False,False,False,5285.2354453502385,False,False,False,False
2024-03-14 17:00:00+00:00,38.6,38.6,37.8,38.54,7331.0,,,,,,,,,,39.32934315920685,,,,,,,,,35.01899374941215,,,,37.174168454309495,#000000,,37.297567754139145,,61.735392175922804,9.904235748535186,True,False,True,False,False,10.596214609507946,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60616.0,-15469.490301235768,False,False,False,False,5316.952725267289,False,False,False,False
2024-03-15 17:00:00+00:00,37.85,38.0,37.47,37.565,6044.0,,,,,,,,,,39.22168177142898,,,,,,,,,35.0989754792437,,,,37.16032862533634,#000000,,37.29043183587254,,58.58729635273146,13.29044730788717,True,False,True,False,False,8.417492044806789,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66660.0,-16263.141614394903,False,False,False,False,5328.224776038338,False,False,False,False
