date,Close,High,Low,Open,Volume,aVWAP_peak_888,aVWAP_peak_872,aVWAP_peak_845,aVWAP_peak_786,aVWAP_peak_773,aVWAP_peak_755,aVWAP_peak_734,aVWAP_peak_703,aVWAP_peak_702,aVWAP_peak_683,aVWAP_peak_647,aVWAP_peak_636,aVWAP_peak_587,aVWAP_peak_540,aVWAP_peak_529,aVWAP_peak_501,aVWAP_peak_439,aVWAP_peak_423,aVWAP_peak_400,aVWAP_peak_360,aVWAP_peak_313,aVWAP_peak_272,aVWAP_peak_261,aVWAP_peak_230,aVWAP_peak_210,aVWAP_peak_191,aVWAP_peak_134,aVWAP_peak_96,aVWAP_peak_81,aVWAP_peak_59,aVWAP_peak_34,aVWAP_valley_885,aVWAP_valley_854,aVWAP_valley_819,aVWAP_valley_799,aVWAP_valley_760,aVWAP_valley_745,aVWAP_valley_725,aVWAP_valley_674,aVWAP_valley_642,aVWAP_valley_625,aVWAP_valley_615,aVWAP_valley_580,aVWAP_valley_544,aVWAP_valley_524,aVWAP_valley_480,aVWAP_valley_431,aVWAP_valley_413,aVWAP_valley_391,aVWAP_valley_335,aVWAP_valley_303,aVWAP_valley_283,aVWAP_valley_245,aVWAP_valley_215,aVWAP_valley_126,aVWAP_valley_90,aVWAP_valley_77,aVWAP_valley_48,aVWAP_valley_18,aVWAP_OB_bear_786,aVWAP_OB_bear_647,aVWAP_OB_bear_501,aVWAP_OB_bear_360,aVWAP_OB_bear_134,aVWAP_OB_bear_96,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,19.09,20.06,19.03,20.06,663096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.997828356428265,-17.40691121120807,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1605694,-898095.6649030121,False,False,False,False,1053333.616296635,False,False,False,False
2022-01-19 00:00:00+00:00,18.6,19.33,18.56,19.13,583061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.57516996365598,-17.40691121120807,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2188755,-948709.756475443,False,False,False,False,1034891.5529124532,False,False,False,False
2022-01-20 00:00:00+00:00,18.44,19.07,18.37,18.7,499246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.76836730996582,-17.40691121120807,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2688001,-1016917.2562215042,False,False,False,False,1013885.8449551022,False,False,False,False
2022-01-21 00:00:00+00:00,18.0,18.65,17.915,18.26,700188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.87377982153147,-17.40691121120807,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3388189,-1109908.3049971315,False,False,False,False,1001583.9686823532,False,False,False,False
2022-01-24 00:00:00+00:00,17.59,17.89,16.79,17.65,1377001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.49742896239626,-17.40691121120807,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4765190,-1253252.6851933224,False,False,False,False,1016306.2052046139,False,False,False,False
2022-01-25 00:00:00+00:00,17.37,17.82,17.155,17.19,769052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.35563829079462,-9.05766620560739,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5534242,-1421134.6191073097,False,False,False,False,1006609.9618632565,False,False,False,False
2022-01-26 00:00:00+00:00,17.65,18.21,17.37,17.73,488523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.67759586246075,-9.05766620560739,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5045719,-1563275.183063886,False,False,False,False,986292.8261039132,False,False,False,False
2022-01-27 00:00:00+00:00,17.1,17.87,17.06,17.79,437625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.379287390998776,-10.538684993216222,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5483344,-1717003.3719633415,False,False,False,False,964776.440766505,False,False,False,False
2022-01-28 00:00:00+00:00,17.23,17.44,16.53,17.01,632936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.06666666666667,,,,,,,17.06666666666667,#000000,,17.06666666666667,,31.325724702122873,-11.006773310734502,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4850408,-1839881.9848275243,False,False,False,False,951763.0901482106,False,False,False,False
2022-01-31 00:00:00+00:00,17.79,17.98,17.3,17.3,439077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.321972647097873,,,,,,,17.321972647097873,#000000,,17.321972647097873,,34.48767302140831,-11.006773310734502,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4411331,-1940723.1226774252,False,False,False,False,931657.7532796534,False,False,False,False
2022-02-01 00:00:00+00:00,18.14,18.3,17.67,17.82,474229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.541167721482147,,,,,,,17.541167721482147,#000000,,17.541167721482147,,38.32189382308075,-11.006773310734502,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3937102,-2019012.4904155654,False,False,False,False,913719.3707980983,False,False,False,False
2022-02-02 00:00:00+00:00,18.4,18.54,18.25,18.36,423525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72511089382653,,,,,,,17.72511089382653,#000000,,17.72511089382653,,42.07932788273068,-15.37137055585994,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3513577,-2077622.863340445,False,False,False,False,894496.0621393494,False,False,False,False
2022-02-03 00:00:00+00:00,18.03,18.37,18.01,18.11,366062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.78960830751452,,,,,,,17.78960830751452,#000000,,17.78960830751452,,43.02084744855674,-14.351525376272846,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3879639,-2148290.1628172905,False,False,False,False,873773.1577417279,False,False,False,False
2022-02-04 00:00:00+00:00,18.41,18.49,17.858,17.86,490856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.870018743746357,,,,,,,17.870018743746357,#000000,,17.870018743746357,,45.421323999182505,-11.891907616842126,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3388783,-2196936.9407460243,False,False,False,False,858756.7986146014,False,False,False,False
2022-02-07 00:00:00+00:00,18.57,18.7435,18.38,18.43,323797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94139542430862,,,,,,,17.94139542430862,#000000,,17.94139542430862,,47.73172132154349,-9.529827798118212,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3064986,-2230978.0803246116,False,False,False,False,837777.9829826562,False,False,False,False
2022-02-08 00:00:00+00:00,18.76,18.88,18.37,18.37,224462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.989853721770398,,,,,,,17.989853721770398,#000000,,17.989853721770398,,50.11282956273341,-7.10954492345148,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2840524,-2254881.8418805096,False,False,False,False,813726.3758068659,False,False,False,False
2022-02-09 00:00:00+00:00,18.75,18.98,18.62,18.98,387323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07154194421431,,,,,,,18.07154194421431,#000000,,18.07154194421431,,51.64434172290673,-5.477832656539682,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3227847,-2293037.3382773525,False,False,False,False,797004.6747948319,False,False,False,False
2022-02-10 00:00:00+00:00,18.67,18.98,18.37,18.52,303598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.11647768658494,,,,,,,18.11647768658494,#000000,,18.11647768658494,,52.18783186273286,-4.712211777034945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3531445,-2341602.344619417,False,False,False,False,777655.3934303287,False,False,False,False
2022-02-11 00:00:00+00:00,18.61,18.925,18.36,18.75,439564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16674116401198,,,,,,,18.16674116401198,#000000,,18.16674116401198,,52.17463477640676,-4.380583283562295,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3971009,-2405500.6448304206,False,False,False,False,764396.9074134531,False,False,False,False
2022-02-14 00:00:00+00:00,18.42,18.8505,18.32,18.6,397011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19617220696905,,,,,,,18.19617220696905,#000000,,18.19617220696905,,50.97326774971767,-4.380583283562295,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4368020,-2482462.188170404,False,False,False,False,749989.616926651,False,False,False,False
2022-02-15 00:00:00+00:00,18.78,18.86,18.62,18.72,282224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22650093062926,,,,,,,18.22650093062926,#000000,,18.22650093062926,,52.31699880222359,-3.6323779884704166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4085796,-2545338.0239284276,False,False,False,False,731645.8672432529,False,False,False,False
2022-02-16 00:00:00+00:00,18.76,18.95,18.25,18.56,789590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.282913429470305,,,,,,,18.282913429470305,#000000,,18.282913429470305,,53.073711103189666,-2.5759620868589366,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4875386,-2636712.454362607,False,False,False,False,733918.1861748901,False,False,False,False
2022-02-17 00:00:00+00:00,18.62,18.97,18.0,18.18,594561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.30527789527741,,,,,,,18.30527789527741,#000000,,18.30527789527741,,52.573852086590335,-2.5759620868589366,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5469947,-2747819.691446427,False,False,False,False,728453.1984817572,False,False,False,False
2022-02-18 00:00:00+00:00,18.78,18.98,18.54,18.69,390421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.33116232648718,,,,,,,18.33116232648718,#000000,,18.33116232648718,,53.28801600997978,-1.7252222259802252,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5079526,-2839259.154526959,False,False,False,False,715197.0338354137,False,False,False,False
2022-02-22 00:00:00+00:00,18.27,19.0,18.23,18.55,644739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.345478027522887,,,,,,,18.422739013761444,#000000,,18.422739013761444,,50.383699496504896,-1.7252222259802252,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5724265,-2952396.638663157,False,False,False,False,712433.9736850054,False,False,False,False
2022-02-23 00:00:00+00:00,18.1,18.51,18.02,18.45,676608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.351502807362486,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.334408092320718,,,,,,,18.342955449841604,#000000,,18.342955449841604,,47.50198489321425,2.425092551225603,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6400873,-3087631.005774406,False,False,False,False,711029.0335404954,False,False,False,False
2022-02-24 00:00:00+00:00,18.16,18.23,17.31,17.37,617519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.207701450229155,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.304260623707545,,,,,,,18.25598103696835,#000000,,18.25598103696835,,46.04906027940451,0.9734916705564487,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5783354,-3193345.632998939,False,False,False,False,707361.9734016525,False,False,False,False
2022-02-25 00:00:00+00:00,18.22,18.3,17.99,18.23,352444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.201902300430756,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29914532010687,,,,,,,18.250523810268813,#000000,,18.250523810268813,,45.570081380114104,0.3985571778003276,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5430910,-3281093.2552342745,False,False,False,False,693443.6215035486,False,False,False,False
2022-02-28 00:00:00+00:00,18.2,18.295,17.9101,18.22,586291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.18827821787431,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.289363986855395,,,,,,,18.238821102364852,#000000,,18.238821102364852,,45.111214635018825,-0.22283082837949308,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6017201,-3388391.5981662637,False,False,False,False,689241.5579151742,False,False,False,False
2022-03-01 00:00:00+00:00,18.03,18.21,17.89,18.21,284247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.175247816477366,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.282454304535626,,,,,,,18.228851060506496,#000000,,18.228851060506496,,43.617038013548175,-1.8349645664974545,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6301448,-3502629.104120528,False,False,False,False,673359.4183890889,False,False,False,False
2022-03-02 00:00:00+00:00,18.03,18.06,17.66,18.02,616967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.133029280704843,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.261437557495306,,,,,,,18.197233419100073,#000000,,18.197233419100073,,42.62092026590108,-2.956320427844439,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6301448,-3612386.707880507,False,False,False,False,671147.9510012816,False,False,False,False
2022-03-03 00:00:00+00:00,18.04,18.18,17.9,18.18,205497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12823115292343,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.257279422149015,,,,,,,18.192755287536222,#000000,,18.192755287536222,,42.06981669694712,-3.6713240368508835,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6095951,-3709781.38600284,False,False,False,False,652887.1293933882,False,False,False,False
2022-03-04 00:00:00+00:00,17.14,17.895,17.06,17.8,1123863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.960310662098824,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17417959002971,,,,,,,18.067245126064265,#000000,,18.067245126064265,,36.77151723048135,-8.760219666319905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7219814,-3847429.7238066504,False,False,False,False,671356.7713779612,False,False,False,False
2022-03-07 00:00:00+00:00,16.0,17.17,15.93,17.13,1263365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.644318916572757,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.002880592550152,,,,,,,17.823599754561457,#000000,,17.823599754561457,,30.318964485670264,-14.653758770682288,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8483179,-4029223.813069135,False,False,False,False,694572.7803435313,False,False,False,False
2022-03-08 00:00:00+00:00,16.26,16.73,15.8,16.06,769608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49548884712934,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.90793498773036,,,,,,,17.70171191742985,#000000,,17.70171191742985,,28.14981882481032,-16.393584952371405,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7713571,-4173708.0164781883,False,False,False,False,697515.3379771182,False,False,False,False
2022-03-09 00:00:00+00:00,16.75,16.87,16.38,16.58,349236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45684536196008,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.877934504439104,,,,,,,17.667389933199594,#000000,,17.667389933199594,,30.21784971889758,-16.393584952371405,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7364335,-4298830.643282965,False,False,False,False,683857.3247231136,False,False,False,False
2022-03-10 00:00:00+00:00,16.69,16.73,16.37,16.42,351482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.418291103550267,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84750821711564,,,,,,,17.632899660332953,#000000,,17.632899660332953,,31.387013588176956,-16.393584952371405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7715817,-4432830.108252261,False,False,False,False,670822.9982633836,False,False,False,False
2022-03-11 00:00:00+00:00,16.3,16.9399,16.27,16.74,472514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36629130244628,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.805922963073492,,,,,,,17.586107132759885,#000000,,17.586107132759885,,30.865914877904824,-16.393584952371405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8188331,-4580104.653026682,False,False,False,False,663046.1748020744,False,False,False,False
2022-03-14 00:00:00+00:00,15.27,16.3,15.11,16.21,765086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.214083211417204,,,,,,,,,,,,,,,,,,,,,,,,,,,15.559999999999997,17.698786848434914,,,,,,,16.824290019950705,#000000,,16.824290019950705,,28.017827973670382,-16.393584952371405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8953417,-4751607.098006028,False,False,False,False,667047.7365745421,False,False,False,False
2022-03-15 00:00:00+00:00,15.92,16.06,15.32,15.32,336601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.162341666207343,,,,,,,,,,,,,,,,,,,,,,,,,,,15.623143348942726,17.659071333839343,,,,,,,16.814852116329806,#000000,,16.814852116329806,,29.968299247669293,-16.393584952371405,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-8616816,-4903183.917692066,False,False,False,False,654089.0410225993,False,False,False,False
