date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_180,aVWAP_peak_165,aVWAP_peak_160,aVWAP_peak_154,aVWAP_peak_139,aVWAP_peak_130,aVWAP_peak_114,aVWAP_peak_105,aVWAP_peak_99,aVWAP_peak_93,aVWAP_peak_89,aVWAP_peak_84,aVWAP_peak_68,aVWAP_peak_56,aVWAP_peak_31,aVWAP_peak_23,aVWAP_peak_14,aVWAP_valley_188,aVWAP_valley_173,aVWAP_valley_163,aVWAP_valley_159,aVWAP_valley_155,aVWAP_valley_151,aVWAP_valley_136,aVWAP_valley_122,aVWAP_valley_102,aVWAP_valley_92,aVWAP_valley_80,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_39,aVWAP_valley_31,aVWAP_valley_20,aVWAP_valley_4,aVWAP_OB_bull_4,aVWAP_OB_bear_180,aVWAP_OB_bear_130,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,47.4339286769,49.4997357623,47.0685478319,48.1225310387,27965874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17916027252655,47.17916027252655,,,47.17916027252655,#000000,,47.17916027252655,,31.812665100054627,-22.50912228383506,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21523674,-10302750.959097346,False,False,False,False,12492026.857835297,False,False,False,False
2022-03-18 00:00:00+00:00,52.216670251,52.216670251,47.5088785939,47.8180470012,10455758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.480136360068556,47.480136360068556,,,47.480136360068556,#000000,,47.480136360068556,,39.668677225418534,-15.58577876502217,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11067916,-10359429.851016061,False,False,False,False,12341192.127625275,False,False,False,False
2022-03-25 00:00:00+00:00,50.3785367482,52.2073015114,50.0592188423,51.5749115873,8820962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.712182182027426,47.712182182027426,,,47.712182182027426,#000000,,47.712182182027426,,43.134703907322404,-12.941273944324905,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19888878,-11065314.899088945,False,False,False,False,12080434.340393774,False,False,False,False
2022-04-01 00:00:00+00:00,53.4056950919,53.7888198198,50.4069163577,50.4494857719,8976480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.02517354528966,48.02517354528966,,,48.02517354528966,#000000,,48.02517354528966,,48.125183864847045,-8.757751380531708,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10912398,-11053987.721378652,False,False,False,False,11850511.796660902,False,False,False,False
2022-04-08 00:00:00+00:00,57.0240952997,57.7808848856,53.0935193877,53.3631256777,15012446,,,,,,,,,,,,,,,,,,55.96616652433334,,,,,,,,,,,,,,,,,48.802848729717205,48.802848729717205,,,52.38450762702527,#000000,,52.38450762702527,,53.82337079595273,-3.881464938587463,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4100048,-9931466.556832086,False,False,False,False,12084729.145056391,False,False,False,False
2022-04-15 00:00:00+00:00,55.9078306604,57.6862861873,54.7679163466,57.0808545186,15600356,,,,,,,,,,,,,,,,,,56.044905799384004,,,,,,,,,,,,,,,,,49.47877452669965,49.47877452669965,,,52.761840163041825,#000000,,52.761840163041825,,56.74694541629785,-1.6266528089544963,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11500308,-10047677.034103783,False,False,False,False,12345145.949126288,False,False,False,False
2022-04-22 00:00:00+00:00,52.3603794764,56.0887033715,52.1806419497,55.444297039,11836152,,,,,,,,,,,,,,,,,,55.347360278560664,,,,,,,,,,,,,,,,,49.74495747883076,49.74495747883076,,,52.546158878695714,#000000,,52.546158878695714,,55.77556511630348,-1.6266528089544963,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23336460,-11032031.327873873,False,False,False,False,12307442.693635453,False,False,False,False
2022-04-29 00:00:00+00:00,53.9212579974,54.9287341336,51.0454575708,52.5353870681,17653450,,,,,,,,,,,,,,,,,,54.74555825307968,,,,,,,,,,,,,,,,,50.061170892624105,50.061170892624105,,,52.40336457285189,#000000,,52.40336457285189,,56.05550189218887,-1.6266528089544963,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5683010,-10635807.52580914,False,False,False,False,12703443.23484764,False,False,False,False
2022-05-06 00:00:00+00:00,52.6678252457,54.0773458495,52.1049629911,53.7935497547,18637908,,,,,,,,,,,,,,,,,,54.32055845754718,,,,,,,,,,,,,,,,,50.30926714938914,50.30926714938914,,,52.31491280346816,#000000,,52.31491280346816,,55.29647610495378,-1.6266528089544963,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24320918,-11649519.412786242,False,False,False,False,13143033.21745152,False,False,False,False
2022-05-13 00:00:00+00:00,50.1562298074,51.6248745976,48.7561690734,51.1353263342,17898244,,,,,,,,,,,,,,,,,,53.55352513992325,,,,,,,,,,,,,,,,,50.299349260393456,50.299349260393456,,,51.926437200158354,#000000,,51.926437200158354,,53.03546855023814,-1.6266528089544963,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42219162,-13913937.382209484,False,False,False,False,13495271.053195853,False,False,False,False
2022-05-20 00:00:00+00:00,50.9650486773,51.1873556182,48.3210150615,48.8223881622,17073704,,,,,,,,,,,,,,,,,,53.04366370775069,,,,,,,,,,,,,,,,50.157806452333325,50.28975914290046,50.28975914290046,,,51.16374310099482,#000000,,51.16374310099482,,51.98297785869986,-1.6266528089544963,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25145458,-14745901.872416189,False,False,False,False,13760340.160366531,False,False,False,False
2022-05-27 00:00:00+00:00,50.9603187424,51.5462630793,49.5886376179,51.0691072454,11575486,,,,,,,,,,,,,,,,,,52.826982563149606,,,,,,,,,,,,,,,,50.376231756864165,50.30770612431958,50.30770612431958,,,51.17030681477778,#000000,,51.17030681477778,,51.22789376447159,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36720944,-16373682.77075573,False,False,False,False,13598499.111450491,False,False,False,False
2022-06-03 00:00:00+00:00,53.1691983463,53.4198848967,51.896845855,52.7387742693,12109950,,,,,,,,,,,,,,,,,,52.82712891351364,,,,,,,,,,,,,,,,51.10486778621622,50.41844462794071,50.41844462794071,,,51.45014710922353,#000000,,51.45014710922353,,52.20788705634547,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24610994,-16983853.97292197,False,False,False,False,13488236.214306012,False,False,False,False
2022-06-10 00:00:00+00:00,52.7340443344,55.2361799029,52.1806419497,53.2921766541,11749138,,,,,,,,,,,,,,,,,53.38362206233333,52.87096702007068,,,,,,,,,,,,,,,,51.61475688328754,50.539651013330484,50.539651013330484,,,52.102249244755505,#000000,,52.102249244755505,,52.56938064908905,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36360132,-18419133.826779604,False,False,False,False,13359414.12435742,False,False,False,False
2022-06-17 00:00:00+00:00,49.9386528014,51.6461593047,49.3048415232,51.4995313224,12588762,,,,,,,,,,,,,,,,,51.7868367916198,52.67058622124545,,,,,,,,,,,,,,,,51.35983626798761,50.52945054570376,50.52945054570376,,,51.58667745663915,#000000,,51.58667745663915,,50.844170496913264,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-48948894,-20680597.54331445,False,False,False,False,13302328.781812424,False,False,False,False
2022-06-24 00:00:00+00:00,53.0320302339,53.0698697132,50.6244933637,51.1164065945,12420856,,,,,,,,,,,,,,,,,51.94068163573599,52.64002875835721,,,,,,,,,,,,,,,,51.50120823069781,50.59753729934813,50.59753729934813,,,51.66986398103478,#000000,,51.66986398103478,,51.649656592083346,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.09121528268506891,0.09121528268506891,False,False,False,False,-36528038,-21854482.021587454,False,False,False,False,13237034.501678169,False,False,False,False
2022-07-01 00:00:00+00:00,52.8049933581,53.8124694944,51.1920855531,53.296906589,11612440,,,,,,,,,,,,,,,,,52.09972783838978,52.63772551234879,,,,,,,,,,,,,,,,51.64478015203808,50.66940995210293,50.66940995210293,,,51.762910863719895,#000000,,51.762910863719895,,52.065845567150404,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9579673610158961,0.9445387109636015,False,False,False,False,0.12740024075108305,0.10930776171807599,False,False,False,False,-48140478,-23801592.834803198,False,False,False,False,13116694.168220527,False,False,False,False
2022-07-08 00:00:00+00:00,51.5704803461,52.6157959616,50.8326104998,51.253574707,12439860,,,,,,,,,,,,,,,,,52.012426214587094,52.57717561454038,,,,,,,,,,,,,,,,51.64823177077457,50.706510612907344,50.706510612907344,,,51.73608605320235,#000000,,51.73608605320235,,51.49783860083507,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0150880429759057,0.949299497894952,False,False,False,False,0.08445172810049024,0.09687974490928311,False,False,False,False,-60580338,-26525944.32852148,False,False,False,False,13066558.303907897,False,False,False,False
2022-07-15 00:00:00+00:00,54.0300465003,54.0536961749,50.9082894584,51.5799402159,10265590,,,,,,,,,,,,,,,,,52.15467775844748,52.597865339673326,,,,,,,,,,,,,,,,51.77206899642233,50.7743297567778,50.7743297567778,,,51.82473546283023,#000000,,51.82473546283023,,52.64002014201723,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.044343338914022,0.8865779238615017,False,False,False,False,0.12621983425443478,0.11154978958185895,False,False,False,False,-50314748,-28288077.933816183,False,False,False,False,12859079.17028509,False,False,False,False
2022-07-22 00:00:00+00:00,54.1861343524,54.7915660212,53.3820454174,54.1341050684,9630606,,,,,,,,,,,,,,,,,52.38918491412648,52.66507272430501,,,,,,,,,,,,,,,,51.95822075392576,50.864737008462114,50.864737008462114,,,51.96930385020484,#000000,,51.96930385020484,,53.54900378067956,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0764184286622158,0.8579277826240974,False,False,False,False,0.21651299572561572,0.16403139265373734,False,False,False,False,-40684142,-29206304.901681654,False,False,False,False,12619933.009523232,False,False,False,False
2022-07-29 00:00:00+00:00,54.8956245892,55.4559326789,53.5523230742,54.6591278436,8998166,,,,,,,,,,,,,,,,,52.61442057000825,52.74310941008122,,,,,,,,,,,,,,,,52.14281299937616,50.95757615253371,50.95757615253371,,,52.11447978299984,#000000,,52.11447978299984,,54.633048039846415,-1.6266528089544963,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1002361435202221,0.8387310824748236,False,False,False,False,0.21803266460649512,0.19103202863011623,False,False,False,False,-31685976,-29389984.24229783,False,True,False,False,12351653.971780771,False,False,False,False
2022-08-05 00:00:00+00:00,48.8129282923,55.5388957373,47.001363221,55.3118588615,32211960,,,,,,,,,,,,,,,,50.45106241686667,52.042836703640404,52.458392733473566,,,,,,,,,,,,,,,50.45106241686667,51.80782548695736,50.91654019439602,50.91654019439602,,,51.35461999203344,#000000,,51.188196756082775,,51.46953657699872,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9885120291375431,0.8964585918096359,False,False,False,False,-0.0018829833911169428,0.09457452261949964,False,False,False,False,-63897936,-31946128.816942435,False,False,False,False,13822787.751648862,False,False,False,False
2022-08-12 00:00:00+00:00,51.1228159874,52.2279412988,48.2453361029,48.5480519373,20276090,,,,,,,,,,,,,,,,50.48234056319889,51.82740325074989,52.318692033738095,,,,,,,,,,,,,,,50.48234056319889,51.66643301656829,50.897883026441775,50.897883026441775,,,51.27918207564931,#000000,,51.11462934842899,,50.646348627943226,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0026588610977751,0.9316165804842964,False,False,False,False,-0.0711981095732434,0.011688206523128117,False,False,False,False,-43621846,-32810996.75642818,False,False,False,False,14300810.140415614,False,False,False,False
2022-08-19 00:00:00+00:00,49.7199108045,50.951613999,48.5452749395,50.7423671242,17062662,,,,,,,,,,,,,,,,50.299962735733175,51.603645096136006,52.17031183988795,,,,,,,,,,,,,,,50.299962735733175,51.502004185400324,50.852417140801926,50.852417140801926,,,51.12138395561542,#000000,,50.92639368825067,,49.297725924842936,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.009297727711028,0.9284806376673508,False,False,False,False,-0.10413883464739875,-0.046225314062135314,False,False,False,False,-60684508,-34875701.29298905,False,False,False,False,14505391.759644087,False,False,False,False
2022-08-26 00:00:00+00:00,51.6887336714,53.1712002228,50.3666738719,51.5983770664,18693504,,,,,,,,,,,,,,,,50.60548436290016,51.61820047893312,52.14493391136857,,,,,,,,,,,,,,,50.60548436290016,51.522534453714464,50.88908405341672,50.88908405341672,,,51.230953603872194,#000000,,51.08792591461197,,49.51037293619784,-1.6266528089544963,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0377121083472665,0.8919869594622604,False,False,False,False,-0.04046187860045039,-0.04334359633129285,False,False,False,False,-41991004,-35402760.752767645,False,False,False,False,14815622.295966748,False,False,False,False
2022-09-02 00:00:00+00:00,48.6213647121,51.5365541261,48.3170056216,51.3701077485,33650818,,,,,,,,,,,,,,,,50.297992558837215,51.28001382129184,51.889100288759586,,,,,,,,,,,,,,,50.297992558837215,51.25172560879508,50.7925789303176,50.7925789303176,,,50.96823396113975,#000000,,50.78193113694034,,48.05045543626812,3.712959390258739,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9725928456530466,0.9334801947123652,False,False,False,False,-0.19598030261612182,-0.11966194947370734,False,False,False,False,-75641822,-38383431.956266336,False,False,False,False,16210821.977746988,False,False,False,False
2022-09-09 00:00:00+00:00,51.6126438987,51.8123795519,48.7453434854,49.0779033479,8994256,,,,,,,,,,,,,,,,50.327228899858675,51.257321406052824,51.85981445416963,,,,,,,,,,,,,,,50.327228899858675,51.2335456763975,50.79132617215774,50.79132617215774,,,50.96607758474918,#000000,,50.786331220541925,,48.68160972674597,3.712959390258739,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9829588509985406,0.9201750631658734,False,False,False,False,-0.283308978540448,-0.20148546400707767,False,False,False,False,-66647566,-40477071.51506142,False,False,False,False,15676261.534950914,False,False,False,False
2022-09-16 00:00:00+00:00,48.2314046274,52.4448757869,47.5561078953,51.8504244382,11339786,,,,,,,,,,,,,,,,50.254162603643046,51.167040734916704,51.78462105169348,,,,,,,,,,,,,,,50.254162603643046,51.157747830336845,50.760486021626605,50.760486021626605,,,50.89637014097662,#000000,,50.708278443134915,,47.50722051267612,2.84169207951755,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9646474425192069,0.9457393162704606,False,False,False,False,-0.3142771749676138,-0.2578813194873457,False,False,False,False,-77987352,-43255610.81024206,False,False,False,False,15355041.12495455,False,False,False,False
2022-09-23 00:00:00+00:00,46.5716964618,48.1743372979,46.2625817605,47.7130430513,13305172,,,,,,,,,,,,,,,,49.976031044917825,50.94111894874436,51.618348747836336,,,,,,,,,,,,,,,49.976031044917825,50.96445562586095,50.66451022934832,50.66451022934832,,,50.6900826069376,#000000,,50.46440916611024,,45.95295926623893,1.1708324060448803,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9185752904220419,0.9954162100925364,False,False,False,False,-0.34282825441539394,-0.30035478695136986,False,False,False,False,-91292524,-46813900.676150054,False,False,False,False,15203198.967550509,True,False,False,False
2022-09-30 00:00:00+00:00,47.3801502961,47.9912462825,45.1878137221,45.4208386508,14987460,,,,,,,,,,,,,,,,49.70154838350781,50.7056728231352,51.438733645437615,,,,,,,,,,,,,,46.85307010023333,49.70154838350781,50.75973124780602,50.557917546464246,50.557917546464246,,,49.959746018584575,#000000,,49.240459922596045,,45.31425080987354,0.3962533798784733,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9013917328764577,1.0167270240113844,False,False,False,False,-0.34282825441539394,-0.3215915206833819,False,False,False,False,-76305064,-48998431.29273153,False,False,False,False,15187218.303287508,False,False,False,False
2022-10-07 00:00:00+00:00,49.4868858758,50.6139656329,48.1458036332,48.3170056216,10778952,,,,,,,,,,,,,,,,49.684544891225194,50.654359754393205,51.38533604650506,,,,,,,,,,,,,,47.92504187167415,49.684544891225194,50.713257665000405,50.535393650165894,50.535393650165894,,,50.083211252884155,#000000,,49.48712285212943,,46.04269454975906,0.3962533798784733,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.893668049065835,1.0280790321606503,False,False,False,False,-0.13981495797258936,-0.23070323932798564,False,False,False,False,-65526112,-50222703.93771438,False,False,False,False,14860680.058599543,False,False,False,False
2022-10-14 00:00:00+00:00,49.3632399953,50.2263833536,48.2504270705,49.4916414866,9140624,,,,,,,,,,,,,,,,49.66512872765733,50.60951770540828,51.339247698378884,,,,,,,,,,,,,,48.27985046694884,49.66512872765733,50.67243349144331,50.51474886607213,50.51474886607213,,,50.10657938336659,#000000,,49.554906406917944,,46.49995143261107,0.3962533798784733,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8732047568837069,1.031993390963166,False,False,False,False,-0.10954583642121919,-0.1701245378746024,False,False,False,False,-74666736,-52033372.97936517,False,False,False,False,14436972.202406984,False,False,False,False
2022-10-21 00:00:00+00:00,49.5629756484,51.0086813285,47.9793572555,49.9434245116,10552456,,,,,,,,,,,,,,,,49.657352008747175,50.56985919716698,51.29432996909329,,,,,,,,,,,,,,48.567029568624704,49.657352008747175,50.63564874026739,50.496159470806255,50.496159470806255,,,50.12539013763614,#000000,,49.61289819582151,,46.9450061338589,0.3962533798784733,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9005153790234249,1.0028621042918724,False,False,False,False,-0.08802063839796236,-0.1290725881362824,False,False,False,False,-64114280,-52928254.98089368,False,False,False,False,14149230.261487948,False,False,False,False
2022-10-28 00:00:00+00:00,51.8171351627,51.9693147079,50.0290255058,50.1574269971,16019790,,,,,,,,,,,,,,,,49.776531307339724,50.60652255569713,51.29351819391271,,,,,,,,,,,,,,49.27182401976259,49.776531307339724,50.66497839426805,50.5174953528642,50.5174953528642,,,50.27248587588345,#000000,,49.85785229753479,,48.55960510573018,0.3962533798784733,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9329667707374146,0.9702775299699977,False,False,False,False,0.03773872728514374,-0.045666930425569324,False,False,False,False,-48094490,-52570198.3156423,False,False,False,False,14287790.24211847,False,False,False,False
2022-11-04 00:00:00+00:00,53.4578208851,55.2812647301,50.3809407042,51.3843745808,17630400,,,,,,,,,,,,,,,,50.02173864388974,50.73879763401142,51.36020260025164,,,,,,,,,,,,,,50.111602448853326,50.02173864388974,50.77966413006378,50.59161322924113,50.59161322924113,,,50.517908190028685,#000000,,50.22346934266106,,50.57688134886564,-3.8584728758093902,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9267448797217905,0.920675852034411,False,False,False,False,0.19284149143299775,0.07358728050371421,False,False,False,False,-30464090,-50932708.81077991,False,False,False,False,14535390.96492451,False,False,False,False
2022-11-11 00:00:00+00:00,53.0107934709,55.4979779138,52.1690503611,53.9428931856,14720528,,,,,,,,,,,,,,,,50.230567068882415,50.86124702574551,51.428143196357254,,,,,,,,,,,,,,50.6524894867928,50.230567068882415,50.887389769624065,50.66267548588924,50.66267548588924,,,50.70758272888195,#000000,,50.49371766257578,,51.72726654438834,-2.6638509261079264,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9901897678919265,0.9001795917513309,False,False,False,False,0.2812670627291871,0.17742717161645066,False,False,False,False,-45184618,-50506924.30627769,False,False,False,False,14549104.819374546,False,False,False,False
2022-11-18 00:00:00+00:00,53.9476487964,54.9748607269,53.2152847348,54.6705016364,11084852,,,,,,,,,,,,,,,,50.392950870748486,50.96206461393469,51.487660478173495,,,,,,,,,,,,,,51.01102524777986,50.392950870748486,50.97695417137415,50.72260005351507,50.72260005351507,,,50.849458043753465,#000000,,50.689747900802885,,53.0604266539396,-1.3011180346531361,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0059036389445741,0.8975901387619594,False,False,False,False,0.3050078824243274,0.24121752702038904,False,False,False,False,-34099766,-49291579.24655341,False,False,False,False,14292493.499420876,False,False,False,False
