date,Open,High,Low,Close,Volume,aVWAP_peak_422,aVWAP_peak_393,aVWAP_peak_368,aVWAP_peak_285,aVWAP_peak_258,aVWAP_peak_234,aVWAP_peak_154,aVWAP_peak_97,aVWAP_peak_33,aVWAP_valley_381,aVWAP_valley_343,aVWAP_valley_266,aVWAP_valley_265,aVWAP_valley_205,aVWAP_valley_168,aVWAP_valley_136,aVWAP_valley_39,aVWAP_OB_bear_285,aVWAP_OB_bear_234,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,7.235,7.245,7.12,7.125,19395.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.208553648724756,,66.04873867471515,0.9949281146543711,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30081.0,-2238.5721989548038,False,False,False,False,23140.884869163583,False,False,False,False
2023-12-29 17:00:00+00:00,7.06,7.085,7.02,7.02,9336.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.169395131710144,,59.29959673958119,0.9949281146543711,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39417.0,-2814.981932304341,False,False,False,False,22926.85564638585,False,False,False,False
2024-01-01 17:00:00+00:00,7.02,7.02,7.02,7.02,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.169395131710144,,54.80016878282522,0.9949281146543711,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39417.0,-3382.455080640708,False,False,False,False,22571.400520085295,False,False,False,False
2024-01-02 17:00:00+00:00,7.165,7.22,7.025,7.045,10988.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.153990360929376,,52.72348149719723,0.9949281146543711,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28429.0,-3770.773606522247,False,False,False,False,22391.812915122733,False,False,False,False
2024-01-03 17:00:00+00:00,7.085,7.19,7.06,7.155,13979.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.150189998233183,,54.79916169989227,0.9949281146543711,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14450.0,-3936.3430079715145,False,False,False,False,22261.381707136334,False,False,False,False
2024-01-04 17:00:00+00:00,6.96,6.975,6.82,6.825,20409.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.0839354439807405,,48.220977114218755,14.002382574793884,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34859.0,-4415.7640466076155,False,False,False,False,22232.66261090166,False,False,False,False
2024-01-05 17:00:00+00:00,6.875,6.9,6.82,6.885,6490.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.068711568285648,,45.49214629246754,10.466994570755062,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28369.0,-4787.132045885016,False,False,False,False,21988.59032236055,False,False,False,False
2024-01-08 17:00:00+00:00,6.745,6.825,6.71,6.755,12552.0,,,,,,,,,,,,,,,,,,,,,#000000,,7.031992861138933,,41.57478996120962,5.8261833448273705,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40921.0,-5347.347052925558,False,False,False,False,21842.286596432477,False,False,False,False
2024-01-09 17:00:00+00:00,6.675,6.74,6.63,6.635,25571.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.960452541675089,,37.38468245765227,1.022019723692388,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66492.0,-6295.3261683840765,False,False,False,False,21900.096106565306,False,False,False,False
2024-01-10 17:00:00+00:00,6.535,6.56,6.485,6.555,11662.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.925284471573109,,33.67047249206827,-3.259258651224499,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78154.0,-7409.414134765719,False,False,False,False,21741.365934370497,False,False,False,False
2024-01-11 17:00:00+00:00,6.655,6.69,6.535,6.655,9980.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.905641887715508,,34.098267195622114,-3.6744190135566086,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68174.0,-8351.500737327491,False,False,False,False,21559.019175698086,False,False,False,False
2024-01-12 17:00:00+00:00,6.695,6.725,6.665,6.72,8599.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.894800526477518,,36.10726618112194,-3.6744190135566086,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59575.0,-9145.663516593731,False,False,False,False,21358.088645842297,False,False,False,False
2024-01-15 17:00:00+00:00,6.72,6.72,6.72,6.72,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.894800526477518,,37.44659883812183,-3.6744190135566086,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59575.0,-9927.513694631038,False,False,False,False,21026.955488542415,False,False,False,False
2024-01-16 17:00:00+00:00,6.665,6.67,6.515,6.535,13300.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.870174142630444,,35.36181956716069,-4.8488892029271184,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-72875.0,-10903.443714869314,False,False,False,False,20907.15772903013,False,False,False,False
2024-01-17 17:00:00+00:00,6.48,6.495,6.43,6.445,10158.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.847311251863086,,32.84270097505308,-7.993151772269357,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-83033.0,-12021.731409212425,False,False,False,False,20740.50412082811,False,False,False,False
2024-01-18 17:00:00+00:00,6.455,6.495,6.385,6.49,6131.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.708686932652644,,32.54885907893008,-9.024267514317323,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-76902.0,-13027.6270462789,False,False,False,False,20514.000180970314,False,False,False,False
2024-01-19 17:00:00+00:00,6.48,6.59,6.465,6.585,10440.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.7175834965365295,,35.081167248342965,-9.024267514317323,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66462.0,-13856.066937034264,False,False,False,False,20357.814131652944,False,False,False,False
2024-01-22 17:00:00+00:00,6.625,6.655,6.605,6.645,11897.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.7276319277904255,,38.340373250559196,-9.024267514317323,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54565.0,-14487.213186072491,False,False,False,False,20226.6387187591,False,False,False,False
2024-01-23 17:00:00+00:00,6.675,6.7,6.645,6.67,12121.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.733378208301822,,41.167448948768104,-16.120267342873788,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42444.0,-14920.651741327181,False,False,False,False,20100.969901414,False,False,False,False
2024-01-24 17:00:00+00:00,6.805,6.81,6.715,6.775,13356.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.746128852070979,,45.60430740432765,-11.68270046846279,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29088.0,-15140.300551539161,False,False,False,False,19996.39672464789,False,False,False,False
2024-01-25 17:00:00+00:00,6.825,6.9,6.78,6.9,10398.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.759748616382011,,51.015153259467596,-6.521005495860294,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18690.0,-15195.334651515299,False,False,False,False,19847.584372327765,False,False,False,False
2024-01-26 17:00:00+00:00,6.86,6.925,6.795,6.92,3859.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.76442347528323,,54.98207187462583,-2.808788956828728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14831.0,-15189.686052267,False,False,False,False,19599.699343299424,False,False,False,False
2024-01-29 17:00:00+00:00,6.875,6.93,6.85,6.925,15450.0,,,,,,,,,,,,,,,,,,,,,#000000,,6.78149234745496,,57.72421061837631,-0.19223898291618724,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,619.0,-14944.590144479915,False,False,False,False,19535.362919372303,False,False,False,False
2024-01-30 17:00:00+00:00,6.955,6.99,6.88,6.975,6068.0,,,,,,,,,6.948333333333333,,,,,,,,,,,6.948333333333333,#000000,,6.828511120323764,,60.55207982511267,2.5891244745019577,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6687.0,-14609.216653867823,False,False,False,False,19326.566595040946,False,False,False,False
2024-01-31 17:00:00+00:00,6.865,6.885,6.705,6.705,6488.0,,,,,,,,,6.853600403525539,,,,,,,,,,,6.853600403525539,#000000,,6.804687935429123,,55.12765803649626,2.5891244745019577,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,-14379.631899544289,False,False,False,False,19127.519050931784,False,False,False,False
2024-02-01 17:00:00+00:00,6.705,6.735,6.555,6.615,5501.0,,,,,,,,,6.787004578095291,,,,,,,,,,,6.787004578095291,#000000,,6.784887911504169,,49.88069246821487,8.455726392670684,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5302.0,-14238.893420481587,False,False,False,False,18916.255189677027,False,False,False,False
2024-02-02 17:00:00+00:00,6.475,6.5,6.405,6.41,10529.0,,,,,,,,,6.658579491126193,,,,,,,,,,,6.658579491126193,#000000,,6.739211478140567,,43.48588326333011,2.586766946140486,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15831.0,-14263.577243419857,False,False,False,False,18786.22022549599,False,False,False,False
2024-02-05 17:00:00+00:00,6.32,6.475,6.32,6.395,10257.0,,,,,,,,,6.589417998953051,,,,,,,,,,,6.589417998953051,#000000,,6.708722465450002,,39.04014838308548,-1.4418859480451829,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26088.0,-14446.901627242805,False,False,False,False,18653.98425300768,False,False,False,False
2024-02-06 17:00:00+00:00,6.65,6.695,6.59,6.63,11887.0,,,,,,,,,6.600879788422367,,,,,,,,,,,6.600879788422367,#000000,,6.707938415408202,,41.64585689875824,-1.4418859480451829,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14201.0,-14443.089198913458,False,False,False,False,18549.069768464924,False,False,False,False
2024-02-07 17:00:00+00:00,6.345,6.47,6.315,6.445,38350.0,,,,,,,,,6.518703768148481,,,,,,,,6.41,,,6.46435188407424,#000000,,6.604233115001823,,40.65257386160643,-1.4418859480451829,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52551.0,-15033.909521410924,False,False,False,False,18856.06093484531,False,False,False,False
2024-02-08 17:00:00+00:00,6.485,6.51,6.43,6.5,21690.0,,,,,,,,,6.511125139177274,,,,,,,,6.435288141239173,,,6.473206640208224,#000000,,6.59878499702547,,41.1197123712294,-1.4418859480451829,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30861.0,-15279.290769140987,False,False,False,False,18899.99797461515,False,False,False,False
2024-02-09 17:00:00+00:00,6.52,6.595,6.505,6.53,9299.0,,,,,,,,,6.513619571524151,,,,,,,,6.449777998913549,,,6.48169878521885,#000000,,6.599918156693119,,42.06438957605353,-1.4418859480451829,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21562.0,-15376.697113805467,False,False,False,False,18751.145292838173,False,False,False,False
2024-02-12 17:00:00+00:00,6.73,6.755,6.7,6.725,13537.0,,,,,,,,,6.535205567115249,,,,,,,,6.495005108032883,,,6.515105337574067,#000000,,6.6149725166909334,,46.306897732694495,-1.4418859480451829,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8025.0,-15262.717313591427,False,False,False,False,18670.305830933707,False,False,False,False
2024-02-13 17:00:00+00:00,6.57,6.595,6.455,6.465,13230.0,,,,,,,,,6.532484029801957,,,,,,,,6.496381009857171,,,6.514432519829564,#000000,,6.610793362964384,,45.02863038407848,-1.4418859480451829,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21255.0,-15355.620921132644,False,False,False,False,18585.960004097524,False,False,False,False
2024-02-14 17:00:00+00:00,6.435,6.515,6.415,6.475,6897.0,,,,,,,,,6.529606005216837,,,,,,,,6.494502959460727,,,6.512054482338781,#000000,,6.607470804828715,,44.3612170587097,-1.4418859480451829,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14358.0,-15340.15393010733,False,False,False,False,18404.735817987486,False,False,False,False
2024-02-15 17:00:00+00:00,6.735,6.89,6.725,6.825,13983.0,,,,,,,,,6.553261227312839,,,,,,,,6.532611836743997,,,6.542936532028418,#000000,,6.623576499237854,,49.13962357819292,-8.063690330881123,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-375.0,-15108.136039718069,False,False,False,False,18336.18177429776,False,False,False,False
2024-02-16 17:00:00+00:00,6.815,6.9,6.805,6.835,9776.0,,,,,,,,,6.569421570174056,,,,,,,,6.556832029051818,,,6.563126799612936,#000000,,6.63461608680681,,52.44587720631373,-4.719634591257481,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9401.0,-14728.149434451121,False,False,False,False,18203.465777797017,False,False,False,False
2024-02-19 17:00:00+00:00,6.835,6.835,6.835,6.835,0.0,,,,,,,,,6.569421570174056,,,,,,,,6.556832029051818,,,6.563126799612936,#000000,,6.63461608680681,,54.650046291727605,-2.4250685911203362,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9401.0,-14354.05409438211,False,False,False,False,17921.241502172255,False,False,False,False
2024-02-20 17:00:00+00:00,6.85,6.88,6.785,6.805,19834.0,,,,,,,,,6.594943224241442,,,,,,,,6.592888857813309,,,6.593916041027375,#000000,,6.651683753148234,,55.485578510591395,-1.3322309734061193,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10433.0,-14293.262558035101,False,False,False,False,17950.896672681214,False,False,False,False
2024-02-21 17:00:00+00:00,7.085,7.105,7.005,7.06,17894.0,,,,,,,,,6.633332218195336,,,,,,,,6.64334080085922,,,6.638336509527278,#000000,,6.679534361456129,,59.404785036174815,2.632442734243135,True,False,True,False,True,5.206165223541067,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7461.0,-13955.987169538434,False,False,False,False,17950.014553724915,False,False,False,False
2024-02-22 17:00:00+00:00,6.985,7.13,6.975,7.115,18027.0,,,,,,,,,6.667338658160663,,,,,,,,6.685810682475239,,,6.676574670317951,#000000,,6.704475530785652,,62.60763808766157,5.8150031691806205,True,False,True,False,True,6.370699183643648,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25488.0,-13344.452484739388,False,False,False,False,17951.20812653538,False,False,False,False
2024-02-23 17:00:00+00:00,7.035,7.09,7.005,7.05,24751.0,,,,,,,,,6.703889326015448,,,,,,,,6.729101485355513,,,6.71649540568548,#000000,,6.7314923101468365,,63.20085459978287,6.60761615223749,True,False,True,False,True,4.765696184046789,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,737.0,-13126.13539195273,False,False,False,False,18056.631256356537,False,False,False,False
2024-02-26 17:00:00+00:00,7.045,7.075,6.995,7.03,13525.0,,,,,,,,,6.720299465115908,,,,,,,,6.747737654726372,,,6.7340185599211395,#000000,,6.7437388250162,,63.10962926332241,6.898611561431565,True,False,True,False,True,4.274750723116664,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12788.0,-13120.892982775169,False,False,False,False,17986.373407420775,False,False,False,False
2024-02-27 17:00:00+00:00,7.125,7.2,7.07,7.14,13323.0,,,,,,,,,6.739774059199241,,,,,,,,6.769870705120538,,,6.754822382159889,#000000,,6.758654125731653,,64.56939622994648,8.705463816687761,True,False,True,False,True,6.636206708226823,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,535.0,-12909.173711724392,False,False,False,False,17914.07304451503,False,False,False,False
2024-02-28 17:00:00+00:00,7.135,7.155,7.06,7.065,11856.0,,,,,,,,,6.753902035263216,,,,,,,,6.7854618005301415,,,6.769681917896679,#000000,,6.769511584403884,,63.60240879981221,8.705463816687761,True,False,True,False,True,4.782856661612531,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11321.0,-12884.550863480603,False,False,False,False,17820.14943142177,False,False,False,False
2024-02-29 17:00:00+00:00,7.165,7.18,7.06,7.06,16691.0,,,,,,,,,6.772334869211076,,,,,,,,6.8054492258140655,,,6.7888920475125705,#000000,,6.783834507133692,,62.825642151969696,8.705463816687761,True,False,True,False,True,4.6598307247100905,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28012.0,-13119.084958620437,False,False,False,False,17802.64323868655,False,False,False,False
2024-03-01 17:00:00+00:00,7.275,7.28,7.155,7.205,21429.0,,,,,,,,,6.800559287223261,,,,,,,,6.83621583853118,,,6.81838756287722,#000000,,6.806284867686389,,64.54535595723077,9.686205296193698,True,False,True,False,True,7.729446526176751,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6583.0,-13017.75030809919,False,False,False,False,17858.865824133267,False,False,False,False
2024-03-04 17:00:00+00:00,7.055,7.075,6.93,6.99,21194.0,,,,,,,,,6.812332980352943,,,,,,,,6.847470590419039,,,6.829901785385991,#000000,,6.81557801416667,,60.60920611591619,9.686205296193698,True,False,True,False,False,2.60535714604708,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27777.0,-13246.575884717808,False,False,False,False,17910.57333073585,False,False,False,False
2024-03-05 17:00:00+00:00,7.005,7.02,6.91,6.925,11455.0,,,,,,,,,6.816676363576991,,,,,,,,6.851238861825067,,,6.833957612701029,#000000,,6.819006448908849,,56.73918039410779,11.831327943516065,True,False,True,False,False,1.1503099704381476,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39232.0,-13649.450677202802,False,False,False,False,17810.486922507385,False,False,False,False
2024-03-06 17:00:00+00:00,7.075,7.135,7.005,7.065,21325.0,,,,,,,,,6.8304794502344,,,,,,,,6.864933050548316,,,6.847706250391358,#000000,,6.830241568100355,,56.65084102108777,11.681110477326541,True,False,True,False,False,4.073018152880639,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17907.0,-13715.459193835317,False,False,False,False,17864.975497352232,False,False,False,False
2024-03-07 17:00:00+00:00,7.33,7.385,7.075,7.085,72052.0,,,,,,,,,6.8853863638336295,,,,,,,,6.920578719620533,,,6.902982541727081,#000000,,6.876376979543761,,56.92583899027689,11.681110477326541,True,False,True,False,False,4.47986019685014,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54145.0,-12663.359051295234,False,False,False,False,18705.084404370027,False,False,False,False
2024-03-08 17:00:00+00:00,6.935,7.035,6.895,7.01,19861.0,,,,,,,,,6.889295426130986,,,,,,,,6.923323425872737,,,6.906309426001862,#000000,,6.896539391062624,,55.41371970193448,10.052689571223354,True,False,True,False,False,2.7728060056005646,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,34284.0,-11935.493019492207,False,False,False,False,18723.0055763953,False,False,False,False
2024-03-11 17:00:00+00:00,7.2,7.33,7.19,7.325,7574.0,,,,,,,,,6.895381691218686,,,,,,,,6.929526312621938,,,6.912454001920312,#000000,,6.914793708578082,,59.0849870240664,10.052689571223354,True,False,True,False,True,8.860776259712082,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,41858.0,-11101.485375779148,False,False,False,False,18550.152776761264,False,False,False,False
2024-03-12 17:00:00+00:00,7.43,7.485,7.36,7.45,9591.0,,,,,,,,,6.905712636798334,,,,,,,,6.940296955045057,,,6.923004795921695,#000000,,6.938124717560673,,62.8342053787366,7.897622073860198,True,False,True,False,True,11.043651052205558,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51449.0,-10131.710408712805,False,False,False,False,18411.251183323104,False,False,False,False
2024-03-13 17:00:00+00:00,7.445,7.515,7.425,7.505,19240.0,,,,,,,,,6.927141868137395,,,,,,,,6.962630382546,,,6.944886125341697,#000000,,6.972020695016522,,65.87207982306074,10.681999965127794,True,False,True,False,True,11.977532474932332,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70689.0,-8878.67613881028,False,False,False,False,18424.10000218631,False,False,False,False
2024-03-14 17:00:00+00:00,7.155,7.215,7.125,7.205,35808.0,,,,,,,,,6.943625249130982,,,,,,,,6.978248415612621,,,6.960936832371802,#000000,,6.978637621719694,,61.89156388508295,10.681999965127794,True,False,True,False,False,5.4400171915672715,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34881.0,-8200.231547510897,False,False,False,False,18693.61783160978,False,False,False,False
2024-03-15 17:00:00+00:00,7.255,7.355,7.24,7.355,19689.0,,,,,,,,,6.9564521289322085,,,,,,,,6.991015918060504,,,6.973734023496356,#000000,,6.990562607750465,,61.13395157221424,10.681999965127794,True,False,True,False,False,8.009027492131445,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54570.0,-7227.0496630533635,False,False,False,False,18709.050113290246,False,False,False,False
