date,Open,High,Low,Close,Volume,aVWAP_peak_863,aVWAP_peak_822,aVWAP_peak_749,aVWAP_peak_708,aVWAP_peak_685,aVWAP_peak_684,aVWAP_peak_651,aVWAP_peak_601,aVWAP_peak_583,aVWAP_peak_562,aVWAP_peak_561,aVWAP_peak_533,aVWAP_peak_532,aVWAP_peak_495,aVWAP_peak_466,aVWAP_peak_404,aVWAP_peak_364,aVWAP_peak_347,aVWAP_peak_318,aVWAP_peak_298,aVWAP_peak_263,aVWAP_peak_221,aVWAP_peak_188,aVWAP_peak_187,aVWAP_peak_173,aVWAP_peak_157,aVWAP_peak_82,aVWAP_peak_81,aVWAP_peak_80,aVWAP_peak_30,aVWAP_valley_870,aVWAP_valley_829,aVWAP_valley_792,aVWAP_valley_761,aVWAP_valley_725,aVWAP_valley_674,aVWAP_valley_673,aVWAP_valley_637,aVWAP_valley_611,aVWAP_valley_608,aVWAP_valley_593,aVWAP_valley_574,aVWAP_valley_573,aVWAP_valley_545,aVWAP_valley_515,aVWAP_valley_511,aVWAP_valley_444,aVWAP_valley_443,aVWAP_valley_421,aVWAP_valley_420,aVWAP_valley_372,aVWAP_valley_332,aVWAP_valley_311,aVWAP_valley_259,aVWAP_valley_242,aVWAP_valley_211,aVWAP_valley_210,aVWAP_valley_185,aVWAP_valley_149,aVWAP_valley_131,aVWAP_valley_116,aVWAP_valley_68,aVWAP_valley_26,aVWAP_OB_bull_870,aVWAP_OB_bull_674,aVWAP_OB_bull_259,aVWAP_OB_bear_749,aVWAP_OB_bear_466,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,13.85,13.96,13.83,13.93,556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.10460672806137,-21.67327995345388,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-392.0,-17.102296066949027,False,False,False,False,276.3041789418044,False,False,False,False
2025-02-10 20:00:00+00:00,13.93,13.95,13.875,13.95,2714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.24388414200606,-17.908809859778692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2322.0,19.162855810057934,False,False,False,False,314.0979126016214,False,False,False,False
2025-02-11 15:00:00+00:00,13.81,13.81,13.68,13.805,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.04291387558621,-17.908809859778692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1832.0,47.26885804556091,False,False,False,False,316.8250767473326,False,False,False,False
2025-02-11 16:00:00+00:00,13.76,13.805,13.635,13.69,892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.19950317002024,-17.908809859778692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,940.0,61.10965094407934,False,False,False,False,325.7425174179166,False,False,False,False
2025-02-11 17:00:00+00:00,13.69,13.7,13.675,13.68,726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.459347587342478,-11.909054688937353,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,214.0,63.48004395269826,False,False,False,False,331.94805978353025,False,False,False,False
2025-02-11 18:00:00+00:00,13.68,13.85,13.65,13.81,1544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.49046294544892,-11.909054688937353,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1758.0,89.75167117823781,False,False,False,False,350.7395627326228,False,False,False,False
2025-02-11 19:00:00+00:00,13.77,13.87,13.77,13.795,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.75929483903991,-11.909054688937353,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,343.0,93.67800185764497,False,False,False,False,367.2397245507217,False,False,False,False
2025-02-11 20:00:00+00:00,13.795,13.85,13.74,13.74,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.77801082215218,-11.909054688937353,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1615.0,67.18687004589853,False,False,False,False,391.9026745576872,False,False,False,False
2025-02-12 15:00:00+00:00,13.74,13.74,13.445,13.49,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.41088082377443,-11.909054688937353,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2265.0,31.028934076194673,False,False,False,False,395.9041834792734,False,False,False,False
2025-02-12 16:00:00+00:00,13.49,13.49,13.43,13.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.805817792097592,-13.705339561186278,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2265.0,-4.56841373894013,False,False,False,False,389.7661341230056,False,False,False,False
2025-02-12 17:00:00+00:00,13.43,13.7,13.43,13.66,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.585569206213826,-13.705339561186278,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2045.0,-36.20301197554571,False,False,False,False,387.1341010358272,False,False,False,False
2025-02-12 18:00:00+00:00,13.66,13.73,13.63,13.73,523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.40213551667816,-19.581925775179055,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1522.0,-59.2386241929791,False,False,False,False,389.24054908178334,False,False,False,False
2025-02-12 19:00:00+00:00,13.73,13.73,13.67,13.685,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.675497270724705,-17.40823138976785,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2132.0,-91.37445947680888,False,False,False,False,392.6631762278022,False,False,False,False
2025-02-12 20:00:00+00:00,13.685,13.74,13.55,13.58,2944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.18256064335153,-17.40823138976785,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5076.0,-168.65547560895138,False,False,False,False,432.2187858986889,False,False,False,False
2025-02-13 15:00:00+00:00,13.58,13.58,13.51,13.535,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.06524493070462,-17.40823138976785,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5276.0,-247.83911164602188,False,False,False,False,428.61849464444566,False,False,False,False
2025-02-13 16:00:00+00:00,13.535,13.535,13.43,13.43,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.64111352284462,-17.40823138976785,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5685.0,-332.13617968251765,False,False,False,False,428.3143319367798,False,False,False,False
2025-02-13 17:00:00+00:00,13.43,13.55,13.39,13.51,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.483333333333334,,,,,,13.483333333333334,#000000,,13.483333333333334,,37.41087788160597,-17.40823138976785,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5301.0,-409.1728280595329,False,False,False,False,427.62728803078323,False,False,False,False
2025-02-13 18:00:00+00:00,13.5,13.515,13.43,13.475,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.477829820452772,,,,,,13.477829820452772,#000000,,13.477829820452772,,37.28639997978979,-17.40823138976785,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5771.0,-492.30193150047035,False,False,False,False,428.2842293016238,False,False,False,False
2025-02-13 19:00:00+00:00,13.475,13.51,13.475,13.485,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.480636636636637,,,,,,13.480636636636637,#000000,,13.480636636636637,,37.52957996034637,-17.40823138976785,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5515.0,-570.173219384184,False,False,False,False,425.613155979118,False,False,False,False
2025-02-13 20:00:00+00:00,13.485,13.7,13.475,13.68,2155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.57152067381317,,,,,,13.57152067381317,#000000,,13.57152067381317,,42.9448132001745,-12.809479726650984,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3360.0,-613.4263477658245,False,False,False,False,452.4253551112247,False,False,False,False
2025-02-14 15:00:00+00:00,13.76,13.76,13.61,13.61,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.659999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.573143415514132,,,,,,13.616571707757064,#000000,,13.616571707757064,,44.88585090992884,-10.802055577905683,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3421.0,-656.9546214438737,False,False,False,False,446.35674495446153,False,False,False,False
2025-02-14 16:00:00+00:00,13.61,13.61,13.595,13.595,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.622732919254657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.573927320490368,,,,,,13.598330119872513,#000000,,13.598330119872513,,45.822978762483245,-9.688636930139126,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3521.0,-701.3584257625733,False,False,False,False,440.98687293966367,False,False,False,False
2025-02-14 17:00:00+00:00,13.595,13.615,13.595,13.605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.622732919254657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.573927320490368,,,,,,13.598330119872513,#000000,,13.598330119872513,,46.73015490056322,-8.538887669226476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3521.0,-745.0737990065644,False,False,False,False,434.1498671576534,False,False,False,False
2025-02-14 18:00:00+00:00,13.605,13.625,13.6,13.625,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.620408684546614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.575139440347892,,,,,,13.597774062447254,#000000,,13.597774062447254,,47.938114631647075,-7.085715409846507,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3421.0,-786.5610269289432,False,False,False,False,428.96924906218584,False,False,False,False
2025-02-14 19:00:00+00:00,13.625,13.625,13.6,13.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.620408684546614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.575139440347892,,,,,,13.597774062447254,#000000,,13.597774062447254,,47.952477162758456,-6.7148999120770085,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3421.0,-827.4050420153161,False,False,False,False,422.31856303021397,False,False,False,False
2025-02-14 20:00:00+00:00,13.6,13.71,13.59,13.71,1167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6609360410831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.598728247744868,,,,,,13.629832144413983,#000000,,13.629832144413983,,51.24166636476033,-3.3398046486207065,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2254.0,-849.5227933019004,False,False,False,False,433.8640116654044,False,False,False,False
2025-02-17 15:00:00+00:00,13.71,13.71,13.71,13.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6609360410831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.598728247744868,,,,,,13.629832144413983,#000000,,13.629832144413983,,53.43445916609491,-1.1280524075535112,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2254.0,-871.2976337158244,False,False,False,False,427.13743784113456,False,False,False,False
2025-02-17 16:00:00+00:00,13.71,13.71,13.71,13.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6609360410831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.598728247744868,,,,,,13.629832144413983,#000000,,13.629832144413983,,54.8963210336513,0.38225777762205126,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2254.0,-892.7348797047264,False,False,False,False,420.51515198313245,False,False,False,False
2025-02-17 17:00:00+00:00,13.71,13.71,13.71,13.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6609360410831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.598728247744868,,,,,,13.629832144413983,#000000,,13.629832144413983,,55.870895612022224,1.4709443516733245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2254.0,-913.8397652906996,False,False,False,False,413.99553722370405,False,False,False,False
2025-02-17 18:00:00+00:00,13.71,13.71,13.71,13.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6609360410831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.598728247744868,,,,,,13.629832144413983,#000000,,13.629832144413983,,56.52061199760284,2.3047188263452583,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2254.0,-934.6174433482081,False,False,False,False,407.5770017628714,False,False,False,False
2025-02-17 19:00:00+00:00,13.71,13.71,13.71,13.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6609360410831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.598728247744868,,,,,,13.629832144413983,#000000,,13.629832144413983,,56.95375625465658,2.9809815615623734,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2254.0,-955.0729868621894,False,False,False,False,401.2579784797261,False,False,False,False
2025-02-17 20:00:00+00:00,13.71,13.71,13.71,13.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6609360410831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.598728247744868,,,,,,13.629832144413983,#000000,,13.629832144413983,,57.242519092692405,3.5553749295429355,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2254.0,-975.2113901666515,False,False,False,False,395.03692454980785,False,False,False,False
2025-02-18 15:00:00+00:00,13.745,13.745,13.5,13.59,1312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.637344282238443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.601555092978074,,,,,,13.61944968760826,#000000,,13.616855347294395,,51.267567295854256,5.221917332996924,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3566.0,-1015.3786554353857,False,False,False,False,409.25340633973326,False,False,False,False
2025-02-18 16:00:00+00:00,13.59,13.62,13.535,13.62,1401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.621890445142077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.59968449005311,,,,,,13.610787467597593,#000000,,13.607637850577612,,48.95441938852064,3.1529219742666115,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2165.0,-1033.2022421728216,False,False,False,False,424.6293225205126,False,False,False,False
2025-02-18 17:00:00+00:00,13.62,13.62,13.58,13.615,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6208853811795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.599866110241697,,,,,,13.610375745710598,#000000,,13.607470851948989,,47.18705118212836,1.550608116189828,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2427.0,-1054.8115097360337,False,False,False,False,422.1079376752333,False,False,False,False
2025-02-18 18:00:00+00:00,13.615,13.615,13.55,13.57,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.619940410096975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.599588911774802,,,,,,13.609764660935888,#000000,,13.60681058696539,,44.06307090853944,-1.329881624480734,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2527.0,-1077.636137492064,False,False,False,False,417.1140161608886,False,False,False,False
2025-02-18 19:00:00+00:00,13.57,13.59,13.56,13.57,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.614404109589044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.597685970149254,,,,,,13.606045039869148,#000000,,13.602815861572493,,41.980417392813486,-3.232717746245534,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2527.0,-1100.1068950503266,False,False,False,False,420.05798490258024,False,False,False,False
2025-02-18 20:00:00+00:00,13.59,13.59,13.5,13.54,2268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.592556925996206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.586103542234332,,,,,,13.58933023411527,#000000,,13.584935468868629,,39.31399000146483,-5.708893860761833,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4795.0,-1157.3920594681508,False,False,False,False,448.70824870254023,False,False,False,False
2025-02-19 15:00:00+00:00,13.385,13.385,13.18,13.2,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.58711028137085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.582381549609812,,,,,,13.58474591549033,#000000,,13.579745689299783,,31.14983290551183,-13.133959075457753,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4916.0,-1215.6650507942259,False,False,False,False,443.6275006606404,False,False,False,False
2025-02-19 16:00:00+00:00,13.2,13.22,13.15,13.22,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.585141745168281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.581024655927914,,,,,,13.583083200548097,#000000,,13.577863655315289,,26.72835748610195,-16.868916469683327,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4878.0,-1272.4454376036178,False,False,False,False,437.33870220078546,False,False,False,False
