date,Open,High,Low,Close,Volume,aVWAP_peak_371,aVWAP_peak_319,aVWAP_peak_316,aVWAP_peak_300,aVWAP_peak_276,aVWAP_peak_223,aVWAP_peak_199,aVWAP_peak_158,aVWAP_peak_110,aVWAP_peak_79,aVWAP_peak_54,aVWAP_peak_17,aVWAP_valley_426,aVWAP_valley_397,aVWAP_valley_343,aVWAP_valley_314,aVWAP_valley_297,aVWAP_valley_265,aVWAP_valley_237,aVWAP_valley_204,aVWAP_valley_146,aVWAP_valley_92,aVWAP_valley_57,aVWAP_valley_32,aVWAP_valley_25,aVWAP_OB_bull_397,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,2.155,2.165,2.085,2.095,4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.15687803914599,-1.5960483478962288,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11667.0,-441.20617007103317,False,False,False,False,3324.018583591853,False,False,False,False
2023-12-29 17:00:00+00:00,2.065,2.105,2.025,2.085,4314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.92670907790293,0.725548158982491,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7353.0,-320.36576433349774,False,False,False,False,3339.3671326834515,False,False,False,False
2024-01-01 17:00:00+00:00,2.085,2.085,2.085,2.085,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.77326310374089,2.548623118591401,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7353.0,-201.39885325855977,False,False,False,False,3287.593998843398,False,False,False,False
2024-01-02 17:00:00+00:00,2.165,2.175,2.08,2.105,2680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.96878168345796,4.958548837356162,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10033.0,-42.726002820442574,False,False,False,False,3278.1739368458257,False,False,False,False
2024-01-03 17:00:00+00:00,2.105,2.22,2.09,2.145,30430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.07988217887632,8.336169166067272,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40463.0,585.2697491612697,False,False,False,False,3699.132480460619,False,False,False,False
2024-01-04 17:00:00+00:00,2.105,2.145,2.095,2.135,20554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.02955196554876,9.791193187892198,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19909.0,884.862466228537,False,False,False,False,3960.448255957353,False,False,False,False
2024-01-05 17:00:00+00:00,2.155,2.195,2.125,2.195,17388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.83507583967679,13.049125736211273,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37297.0,1449.391730318017,False,False,False,False,4168.627352764215,False,False,False,False
2024-01-08 17:00:00+00:00,2.235,2.245,2.185,2.195,11128.0,,,,,,,,,,,,2.208333333333333,,,,,,,,,,,,,,,2.208333333333333,#000000,,2.208333333333333,,74.70542508909547,15.413419616308971,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37297.0,2005.168602716187,False,False,False,False,4276.5246031089555,False,False,False,False
2024-01-09 17:00:00+00:00,2.135,2.14,2.06,2.07,12448.0,,,,,,,,,,,,2.1458539757945934,,,,,,,,,,,,,,,2.1458539757945934,#000000,,2.1458539757945934,,66.0232544357817,15.413419616308971,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24849.0,2359.3365313562463,False,False,False,False,4403.214144146025,False,False,False,False
2024-01-10 17:00:00+00:00,2.015,2.06,2.01,2.045,8559.0,,,,,,,,,,,,2.117216378818526,,,,,,,,,,,,,,,2.117216378818526,#000000,,2.117216378818526,,58.958473188275256,18.87393621935749,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16290.0,2575.31580993987,False,False,False,False,4467.644932608878,False,False,False,False
2024-01-11 17:00:00+00:00,1.985,2.035,1.985,2.015,7556.0,,,,,,,,,,,,2.0971228154157533,,,,,,,,,,,,,,,2.0971228154157533,#000000,,2.0971228154157533,,52.813294588027176,13.230205934217572,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8734.0,2670.799285754756,False,False,False,False,4515.526406521918,False,False,False,False
2024-01-12 17:00:00+00:00,1.975,2.015,1.97,1.995,6075.0,,,,,,,,,,,,2.0833457515768616,,,,,,,,,,,,,,,2.0833457515768616,#000000,,2.0833457515768616,,47.80880738856905,8.630417922526874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2659.0,2670.616351091892,False,False,False,False,4539.704291692121,False,False,False,False
2024-01-15 17:00:00+00:00,1.995,1.995,1.995,1.995,0.0,,,,,,,,,,,,2.0833457515768616,,,,,,,,,,,,,,,2.0833457515768616,#000000,,2.0833457515768616,,44.4724825889303,5.453868661664835,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2659.0,2670.436252625351,False,False,False,False,4469.321279417824,False,False,False,False
2024-01-16 17:00:00+00:00,2.045,2.075,2.02,2.04,17575.0,,,,,,,,,,,,2.0727060934728954,,,,,,,,,,,,,,,2.0727060934728954,#000000,,2.0727060934728954,,45.578526921126546,5.453868661664835,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20234.0,2942.739566538136,False,False,False,False,4672.510096791191,False,False,False,False
2024-01-17 17:00:00+00:00,2.055,2.07,1.995,2.01,9847.0,,,,,,,,,,,,2.0662875289209524,,,,,,,,,,,,,,,2.0662875289209524,#000000,,2.0662875289209524,,44.6031499695792,4.880586830762837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10387.0,3058.154456979405,False,False,False,False,4752.734746453343,False,False,False,False
2024-01-18 17:00:00+00:00,1.975,1.995,1.935,1.965,10071.0,,,,,,,,,,,,2.054035799933541,,,,,,,,,,,,,1.9650000000000003,,2.0095178999667707,#000000,,2.0095178999667707,,41.76952900404044,1.613595577456536,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,316.0,3015.640434390577,False,False,False,False,4835.188471314532,False,False,False,False
2024-01-19 17:00:00+00:00,1.965,2.03,1.955,1.995,16016.0,,,,,,,,,,,,2.0442426928565434,,,,,,,,,,,,,1.9823951265636781,,2.0133189097101107,#000000,,2.0133189097101107,,42.0802653442137,1.2842859045392458,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16332.0,3222.095621454289,False,False,False,False,5008.53438648795,False,False,False,False
2024-01-22 17:00:00+00:00,2.055,2.07,2.045,2.06,1879.0,,,,,,,,,,,,2.0445044354812136,,,,,,,,,,,,,1.9874973181720663,,2.0160008768266398,#000000,,2.0160008768266398,,46.12865178249526,1.2842859045392458,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18211.0,3454.4817358503465,False,False,False,False,4960.014473519144,False,False,False,False
2024-01-23 17:00:00+00:00,2.075,2.075,2.045,2.06,5365.0,,,,,,,,,,,,2.045284894400686,,,,,,,,,,,,,1.9991674417209204,,2.0222261680608034,#000000,,2.0222261680608034,,48.827576074682966,1.2842859045392458,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18211.0,3683.2649647518915,False,False,False,False,4966.29331889094,False,False,False,False
2024-01-24 17:00:00+00:00,2.025,2.045,2.005,2.015,8725.0,,,,,,,,,,,,2.04349678363588,,,,,,,,,,,,,2.003835164225477,,2.0236659739306786,#000000,,2.0236659739306786,,47.91886622553926,1.2842859045392458,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9486.0,3773.2298490193043,False,False,False,False,5024.567841078677,False,False,False,False
2024-01-25 17:00:00+00:00,1.995,2.035,1.995,2.03,11418.0,,,,,,,,,,,,2.041378656055749,,,,,,,,,,,,,2.0072867499470144,,2.024332703001382,#000000,,2.024332703001382,,48.26874330167411,1.2842859045392458,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20904.0,4038.8231846934236,False,False,False,False,5123.690820286759,False,False,False,False
2024-01-26 17:00:00+00:00,2.005,2.015,1.96,1.965,5902.0,,,,,,,,,,,,2.038645962201905,,,,,,,,,,,,,2.004574435237582,,2.0216101987197437,#000000,,2.0216101987197437,,45.14080534283387,1.2842859045392458,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15002.0,4208.794918264069,False,False,False,False,5135.757629274561,False,False,False,False
2024-01-29 17:00:00+00:00,2.005,2.06,1.935,2.06,3037.0,,,,,,,,,,,,2.038191028581402,,,,,,,,,,,,2.0183333333333335,2.0052439395638726,,2.0205894338262027,#000000,,2.0205894338262027,,48.20831268502543,1.2842859045392458,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,18039.0,4423.216702477029,False,False,False,False,5103.218751301311,False,False,False,False
2024-01-30 17:00:00+00:00,2.055,2.055,1.99,1.995,10994.0,,,,,,,,,,,,2.036326807417261,,,,,,,,,,,,2.014415579787613,2.0064554697326775,,2.019065952312517,#000000,,2.019065952312517,,47.30125356172001,1.2842859045392458,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,7045.0,4463.864505539401,False,False,False,False,5194.548693141602,False,False,False,False
2024-01-31 17:00:00+00:00,2.025,2.055,2.005,2.005,4455.0,,,,,,,,,,,,2.0358944278936337,,,,,,,,,,,,2.0161630423022827,2.00732580291627,,2.0197944243707293,#000000,,2.0197944243707293,,47.195015870971865,1.2842859045392458,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,11500.0,4572.951877546542,False,False,False,False,5183.082821930104,False,False,False,False
2024-02-01 17:00:00+00:00,2.06,2.185,2.045,2.155,12129.0,,,,,,,,,,,,2.042765357878976,,,,,,,,,,,,2.060602482443247,2.023635215373389,,2.0423343518985373,#000000,,2.0423343518985373,,52.71637485383101,-3.4358093649028305,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23629.0,4868.394484096208,False,False,False,False,5290.771460349792,False,False,False,False
2024-02-02 17:00:00+00:00,2.075,2.09,2.05,2.085,11757.0,,,,,,,,,,,,2.0449317655218673,,,,,,,,,,,,2.064597375625413,2.0295704256267113,,2.046366522257997,#000000,,2.046366522257997,,53.369546836521295,-2.6111295722635077,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11872.0,4976.97751535053,False,False,False,False,5391.023065615686,False,False,False,False
2024-02-05 17:00:00+00:00,2.025,2.05,2.005,2.045,4451.0,,,,,,,,,,,,2.044643982005385,,,,,,,,,,,,2.061625412012615,2.0297281361720287,,2.0453325100633433,#000000,,2.0453325100633433,,52.27591744101851,-2.6111295722635077,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7421.0,5014.869336817963,False,False,False,False,5376.449064598389,False,False,False,False
2024-02-06 17:00:00+00:00,2.125,2.175,2.125,2.165,17459.0,,,,,,,,,,,,2.0544318655192386,,,,,,,,,,,,2.086985962892671,2.047414994042709,,2.0629442741515396,#000000,,2.0629442741515396,,55.21818740608363,-0.43408235858669997,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24880.0,5322.855858727761,False,False,False,False,5563.775435689886,False,False,False,False
2024-02-07 17:00:00+00:00,2.165,2.165,2.135,2.145,13010.0,,,,,,,,,,,,2.060253276850158,,,,,,,,,,,,2.0973121194086493,2.057021833933327,,2.071529076730711,#000000,,2.071529076730711,,56.370452901318934,0.8858649962373164,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11870.0,5424.36196944516,False,False,False,False,5679.220777772212,False,False,False,False
2024-02-08 17:00:00+00:00,2.125,2.2,2.125,2.165,11042.0,,,,,,,,,,,,2.0654059264155102,,,,,,,,,,,,2.1055649580003166,2.0649691061313833,,2.078646663515737,#000000,,2.078646663515737,,57.728009969541596,2.4343662639777506,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22912.0,5695.488140461514,False,False,False,False,5762.3646416827205,False,False,False,False
2024-02-09 17:00:00+00:00,2.225,2.26,2.21,2.215,27252.0,,,,,,,,,,,,2.0832987238901204,,,,,,,,,,,,2.1345103645770247,2.090414642417591,,2.102741243628245,#000000,,2.102741243628245,,60.049326221216916,4.857500926399467,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50164.0,6384.922432857459,False,False,False,False,6095.537282896942,False,False,False,False
2024-02-12 17:00:00+00:00,2.185,2.205,2.16,2.165,6731.0,,,,,,,,,,,,2.0857644220897855,,,,,,,,,,,,2.1368301898618616,2.09360993544055,,2.105401515797399,#000000,,2.105401515797399,,59.27206338522858,4.857500926399467,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43433.0,6959.311232348041,False,False,False,False,6105.3894180458265,False,False,False,False
2024-02-13 17:00:00+00:00,2.11,2.125,2.085,2.115,31982.0,,,,,,,,,,,,2.0882806020063005,,,,,,,,,,,,2.130923563989397,2.095813673413673,,2.10500594646979,#000000,,2.10500594646979,,56.67284755627868,4.857500926399467,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11451.0,7028.949817893033,False,False,False,False,6506.577179006356,False,False,False,False
2024-02-14 17:00:00+00:00,2.095,2.155,2.085,2.115,9174.0,,,,,,,,,,,,2.089211917204043,,,,,,,,,,,,2.1302170083132994,2.0967407377491782,,2.105389887755507,#000000,,2.105389887755507,,54.94003700364542,4.857500926399467,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11451.0,7097.508735445079,False,False,False,False,6547.932571579901,False,False,False,False
2024-02-15 17:00:00+00:00,2.215,2.23,2.185,2.195,51697.0,,,,,,,,,,,,2.1061781467060072,,,,,,,,,,,,2.1477840234853063,2.11681211891632,,2.1235914297025444,#000000,,2.1235914297025444,,56.69120323791098,4.857500926399467,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63148.0,7966.508600011822,False,False,False,False,7247.918113105794,False,False,False,False
2024-02-16 17:00:00+00:00,2.285,2.29,2.255,2.27,30933.0,,,,,,,,,,,,2.1196967696331255,,,,,,,,,,,,2.163354990931981,2.1324927900117516,,2.138514850192286,#000000,,2.138514850192286,,59.97257910470651,5.070993265981485,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94081.0,9301.616993810088,False,False,False,False,7615.128684995626,False,False,False,False
2024-02-19 17:00:00+00:00,2.27,2.27,2.27,2.27,0.0,,,,,,,,,,,,2.1196967696331255,,,,,,,,,,,,2.163354990931981,2.1324927900117516,,2.138514850192286,#000000,,2.138514850192286,,62.160163015903535,7.174049814565336,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94081.0,10616.026032665746,False,False,False,False,7497.064674375539,False,False,False,False
2024-02-20 17:00:00+00:00,2.21,2.225,2.185,2.205,17103.0,,,,,,,,,,,,2.1233831055074073,,,,,,,,,,,,2.1660610637042215,2.136337055384367,,2.141927074865332,#000000,,2.141927074865332,,60.31940603295325,7.174049814565336,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76978.0,11644.89384611279,False,False,False,False,7645.993904230181,False,False,False,False
2024-02-21 17:00:00+00:00,2.195,2.2,2.165,2.195,31304.0,,,,,,,,,,,,2.1280217128647494,,,,,,,,,,,,2.168251270471857,2.140789105342775,,2.1456873628931272,#000000,,2.1456873628931272,,58.618368583399736,7.174049814565336,True,False,True,False,False,7.570508137302763,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45674.0,12172.476887258326,False,False,False,False,8012.784696412658,False,False,False,False
2024-02-22 17:00:00+00:00,2.235,2.26,2.215,2.225,4689.0,,,,,,,,,,,,2.129165410190313,,,,,,,,,,,,2.169271226396701,2.1419992842036764,,2.146811973596897,#000000,,2.146811973596897,,58.65015436000115,7.174049814565336,True,False,True,False,False,9.021786436621674,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50363.0,12764.578020789206,False,False,False,False,7961.253150731842,False,False,False,False
2024-02-23 17:00:00+00:00,2.205,2.255,2.205,2.24,5103.0,,,,,,,,,,,,2.130382188130914,,,,,,,,,,,,2.170345517501254,2.1432808510092256,,2.148002852213798,#000000,,2.148002852213798,,59.2504604663496,7.174049814565336,True,False,True,False,False,9.738428459154967,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55466.0,13426.615570854488,False,False,False,False,7916.939148394914,False,False,False,False
2024-02-26 17:00:00+00:00,2.255,2.265,2.24,2.245,15826.0,,,,,,,,,,,,2.1345639971547983,,,,,,,,,,,,2.1742833543665863,2.1477312316427053,,2.1521928610546968,#000000,,2.1521928610546968,,59.85546258094819,7.174049814565336,True,False,True,False,False,9.978649130352704,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71292.0,14323.753313942016,False,False,False,False,8039.560246869411,False,False,False,False
2024-02-27 17:00:00+00:00,2.285,2.31,2.275,2.305,12319.0,,,,,,,,,,,,2.138858396181309,,,,,,,,,,,,2.1788183329473068,2.1524137939835075,,2.1566968410373746,#000000,,2.1566968410373746,,62.50875261333454,8.332639467271918,True,False,True,False,True,12.782905683669519,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83611.0,15397.974192795627,False,False,False,False,8105.908150018721,False,False,False,False
2024-02-28 17:00:00+00:00,2.3,2.32,2.255,2.265,18888.0,,,,,,,,,,,2.28,2.1443675677500194,,,,,,,,,,,,2.1842579257214148,2.158281297554728,,2.1917266977565406,#000000,,2.1917266977565406,,61.676610858134076,8.332639467271918,True,False,True,False,True,10.28085576359381,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64723.0,16162.703275077865,False,False,False,False,8273.072364747113,False,False,False,False
2024-02-29 17:00:00+00:00,2.055,2.085,2.035,2.075,14751.0,,,,,,,,,,,2.185720592169803,2.1420197265951404,,,,,,,,,,,,2.179452569432683,2.1550471840023313,,2.1655600180499897,#000000,,2.1655600180499897,,53.505217348673625,8.104738153345657,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49972.0,16686.878418099914,False,False,False,False,8373.50535134018,False,False,False,False
2024-03-01 17:00:00+00:00,2.055,2.065,2.01,2.015,12674.0,,,,,,,,,,,2.1431061473020536,2.13924313481602,,,,,,,,,,,,2.174451614038793,2.1514299327149558,,2.152057707217956,#000000,,2.152057707217956,,46.58164824538807,2.051200896309446,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37298.0,17006.430690687514,False,False,False,False,8440.179686978316,False,False,False,False
2024-03-04 17:00:00+00:00,1.98,1.985,1.93,1.94,27125.0,,,,,,,,,,,2.0723962163094494,2.129793750197326,,,,,,,,,,,1.9516666666666667,2.1595630576805416,2.139783612495638,,2.090640660669924,#000000,,2.090640660669924,,40.400030747696185,-3.1742165760505188,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10173.0,16900.486028816387,False,False,False,False,8729.86682361431,False,False,False,False
2024-03-05 17:00:00+00:00,1.935,1.97,1.935,1.97,30419.0,,,,,,,,,,,2.038987983477281,2.1206252710060447,,,,,,,,,,,1.9551908105102183,2.145533374283374,2.128648331584893,,2.0777971541723623,#000000,,2.0777971541723623,,37.73409145693809,-5.21862402857051,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40592.0,17267.796322943264,False,False,False,False,9066.132454255947,False,False,False,False
2024-03-06 17:00:00+00:00,1.955,1.995,1.955,1.965,9935.0,,,,,,,,,,,2.0331102655136855,2.118068436065466,,,,,,,,,,,1.9576165671295267,2.1416624312681467,2.1255637458013172,,2.075204289155628,#000000,,2.075204289155628,,35.835331647903146,-6.811618860809226,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30657.0,17475.380876075928,False,False,False,False,9079.603268918647,False,False,False,False
2024-03-07 17:00:00+00:00,1.945,1.985,1.945,1.975,4820.0,,,,,,,,,,,2.030477944895963,2.116831810375305,,,,,,,,,,,1.9583310280916748,2.139810242858103,2.124079030630736,,2.0739060113703567,#000000,,2.0739060113703567,,35.128580478548486,-7.546127307730345,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35477.0,17754.475746214284,False,False,False,False,9013.562908160216,False,False,False,False
2024-03-08 17:00:00+00:00,1.985,2.015,1.98,1.995,3322.0,,,,,,,,,,,2.029556782084297,2.1161516979160457,,,,,,,,,,,1.9600150972172632,2.1387637137116204,2.1232551705702627,,2.073548492299898,#000000,,2.073548492299898,,35.81977289487993,-7.546127307730345,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38799.0,18080.747440071427,False,False,False,False,8925.321622762383,False,False,False,False
