date,Open,High,Low,Close,Volume,aVWAP_peak_863,aVWAP_peak_841,aVWAP_peak_808,aVWAP_peak_792,aVWAP_peak_756,aVWAP_peak_731,aVWAP_peak_702,aVWAP_peak_684,aVWAP_peak_645,aVWAP_peak_540,aVWAP_peak_512,aVWAP_peak_492,aVWAP_peak_456,aVWAP_peak_433,aVWAP_peak_401,aVWAP_peak_375,aVWAP_peak_348,aVWAP_peak_283,aVWAP_peak_230,aVWAP_peak_186,aVWAP_peak_164,aVWAP_peak_163,aVWAP_peak_108,aVWAP_peak_71,aVWAP_peak_48,aVWAP_valley_814,aVWAP_valley_774,aVWAP_valley_747,aVWAP_valley_720,aVWAP_valley_678,aVWAP_valley_654,aVWAP_valley_600,aVWAP_valley_551,aVWAP_valley_524,aVWAP_valley_509,aVWAP_valley_474,aVWAP_valley_444,aVWAP_valley_379,aVWAP_valley_304,aVWAP_valley_251,aVWAP_valley_216,aVWAP_valley_190,aVWAP_valley_141,aVWAP_valley_125,aVWAP_valley_97,aVWAP_valley_60,aVWAP_valley_16,aVWAP_OB_bull_379,aVWAP_OB_bull_304,aVWAP_OB_bull_251,aVWAP_OB_bear_702,aVWAP_OB_bear_540,aVWAP_OB_bear_186,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 19:00:00+00:00,51.945,52.165,51.83,51.85,10967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,51.94833333333334,,71.69534096712208,26.859350154371242,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58490.0,6708.219143124881,False,False,False,False,17701.542867719418,False,False,False,False
2025-02-11 20:00:00+00:00,51.865,51.9,51.605,51.765,28326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,51.81016241230414,,68.04860556630447,23.621575572441657,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30164.0,7071.874660285735,False,False,False,False,17866.26313333617,False,False,False,False
2025-02-12 15:00:00+00:00,51.1,51.59,51.1,51.45,9206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,51.72850969435795,,60.69603609720684,17.043079174096647,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20958.0,7287.163425242546,False,False,False,False,17731.99548785809,False,False,False,False
2025-02-12 16:00:00+00:00,51.45,51.54,51.08,51.1,14635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,51.61526897815228,,52.22250541776454,9.658426604804653,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6323.0,7272.215155083746,False,False,False,False,17683.98005393781,False,False,False,False
2025-02-12 17:00:00+00:00,51.05,51.135,49.77,50.23,39252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,51.141061587196155,,41.93470244415495,0.798849071570622,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32929.0,6648.940501516557,False,False,False,False,18018.367960078307,False,False,False,False
2025-02-12 18:00:00+00:00,50.25,50.27,49.69,49.745,20535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,50.934010109474094,,33.66402601396588,-6.085261298855812,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53464.0,5716.956927849634,False,False,False,False,18057.385511084845,False,False,False,False
2025-02-12 19:00:00+00:00,49.745,49.8,49.38,49.61,24855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.59666666666667,,,,,,,49.59666666666667,#000000,,50.15287198191858,,27.816475898954288,-10.870682631605291,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78319.0,4414.073874704678,False,False,False,False,18162.774883006008,False,False,False,False
2025-02-12 20:00:00+00:00,49.62,50.005,49.47,49.905,56784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73345815112875,,,,,,,49.73345815112875,#000000,,50.09416661630222,,27.432323034016946,-10.989171448178766,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21535.0,4011.7626518410398,False,False,False,False,18761.55356699041,False,False,False,False
2025-02-13 15:00:00+00:00,50.465,50.63,49.955,50.04,6726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.76960380241046,,,,,,,49.76960380241046,#000000,,50.10831528275125,,28.661908708033067,-10.989171448178766,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14809.0,3719.9678820450545,False,False,False,False,18574.955837269626,False,False,False,False
2025-02-13 16:00:00+00:00,50.04,50.51,50.015,50.385,3640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.790719779722124,,,,,,,49.790719779722124,#000000,,50.11765647100992,,32.896675657463774,-10.989171448178766,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11169.0,3489.1311706955184,False,False,False,False,18343.40613436622,False,False,False,False
2025-02-13 17:00:00+00:00,50.39,50.455,50.34,50.43,3346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.812392703450065,,,,,,,49.812392703450065,#000000,,50.12821501040166,,36.13732506336468,-10.989171448178766,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7823.0,3313.7492920800837,False,False,False,False,18110.888209802404,False,False,False,False
2025-02-13 18:00:00+00:00,50.425,50.655,50.405,50.64,3628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.84004004216383,,,,,,,49.84004004216383,#000000,,50.1430411567286,,40.226391566930964,-20.65072511833725,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4195.0,3197.3345743734153,False,False,False,False,17886.347307324846,False,False,False,False
2025-02-13 19:00:00+00:00,50.65,50.955,50.625,50.74,7876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9088306271739,,,,,,,49.9088306271739,#000000,,50.18304570434432,,43.833841592645776,-16.858758711330907,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3681.0,3204.8332631428198,False,False,False,False,17731.148124265546,False,False,False,False
2025-02-13 20:00:00+00:00,50.735,50.84,50.625,50.71,14088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00390181049475,,,,,,,50.00390181049475,#000000,,50.2383149305511,,45.94949025818156,-14.408880416163058,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10407.0,2993.7970885204504,False,False,False,False,17674.66520761027,False,False,False,False
2025-02-14 15:00:00+00:00,50.62,50.89,50.54,50.75,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.041340520057496,,,,,,,50.041340520057496,#000000,,50.26038352024649,,47.77291440921863,-12.139556890291395,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3800.0,2888.466901101529,False,False,False,False,17503.07349896515,False,False,False,False
2025-02-14 16:00:00+00:00,50.75,51.07,50.69,51.04,13042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.12408612628504,,,,,,,50.12408612628504,#000000,,50.31298888618224,,51.71930806612917,-7.905928147197358,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9242.0,2986.971290231738,False,False,False,False,17433.909568748633,False,False,False,False
2025-02-14 17:00:00+00:00,51.05,51.135,50.85,50.905,9010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.17463102097566,,,,,,,50.17463102097566,#000000,,50.55170397409395,,52.73775613622623,-6.420484980419509,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,232.0,2944.2585570498504,False,False,False,False,17303.306319620744,False,False,False,False
2025-02-14 18:00:00+00:00,50.885,51.02,50.83,50.99,6721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.207824163217616,,,,,,,50.207824163217616,#000000,,50.5638407365991,,54.23614334508642,-4.406729985903809,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6953.0,3006.4095871731083,False,False,False,False,17139.23955497546,False,False,False,False
2025-02-14 19:00:00+00:00,50.98,51.125,50.965,51.01,11144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.26275721983038,,,,,,,50.26275721983038,#000000,,50.5992822453403,,55.43727440479203,-2.650161716109622,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18097.0,3240.3722292324396,False,False,False,False,17046.29010451072,False,False,False,False
2025-02-14 20:00:00+00:00,51.005,51.015,50.81,50.885,17339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32285780764694,,,,,,,50.32285780764694,#000000,,50.61491758696465,,54.489571027201634,-2.650161716109622,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758.0,3201.885838081549,False,False,False,False,17050.828242425283,False,False,False,False
2025-02-17 15:00:00+00:00,50.885,50.885,50.885,50.885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32285780764694,,,,,,,50.32285780764694,#000000,,50.61491758696465,,53.85776877547471,-2.650161716109622,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758.0,3163.996135165556,False,False,False,False,16786.47431618613,False,False,False,False
2025-02-17 16:00:00+00:00,50.885,50.885,50.885,50.885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32285780764694,,,,,,,50.32285780764694,#000000,,50.61491758696465,,53.43656727432342,-2.650161716109622,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758.0,3126.6938695040744,False,False,False,False,16526.218900431304,False,False,False,False
2025-02-17 17:00:00+00:00,50.885,50.885,50.885,50.885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32285780764694,,,,,,,50.32285780764694,#000000,,50.61491758696465,,53.1557662735559,-2.4897839939782074,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758.0,3089.969933542771,False,False,False,False,16269.9984523626,False,False,False,False
2025-02-17 18:00:00+00:00,50.885,50.885,50.885,50.885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32285780764694,,,,,,,50.32285780764694,#000000,,50.61491758696465,,52.96856560637755,-2.0715955377551225,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758.0,3053.8153609297046,False,False,False,False,16017.750414341475,False,False,False,False
2025-02-17 19:00:00+00:00,50.885,50.885,50.885,50.885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32285780764694,,,,,,,50.32285780764694,#000000,,50.61491758696465,,52.84376516159199,-1.6198205422770258,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758.0,3018.221324326143,False,False,False,False,15769.41319861525,False,False,False,False
2025-02-17 20:00:00+00:00,50.885,50.885,50.885,50.885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32285780764694,,,,,,,50.32285780764694,#000000,,50.61491758696465,,52.76056486506828,-1.163789158529589,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,758.0,2983.179133251319,False,False,False,False,15524.92617228013,False,False,False,False
2025-02-18 15:00:00+00:00,51.365,51.66,51.365,51.525,20132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.44013112908945,,,,,,,50.44013112908945,#000000,,50.732032428749456,,60.83240842486023,6.60295248160061,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20890.0,3260.8042629683528,False,False,False,False,15596.353673485088,False,False,False,False
2025-02-18 16:00:00+00:00,51.565,51.61,51.37,51.4,21772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.53807380941878,,,,,,,50.53807380941878,#000000,,50.80975934053874,,63.608358618021434,9.07522066459255,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-882.0,3196.574739511479,False,False,False,False,15692.100128159736,False,False,False,False
2025-02-18 17:00:00+00:00,51.4,51.69,51.38,51.59,25474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.640628773699625,,,,,,,50.640628773699625,#000000,,50.88960199213802,,66.9798032931378,12.096489903826118,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24592.0,3528.2867590539367,False,False,False,False,15843.757490513848,False,False,False,False
2025-02-18 18:00:00+00:00,51.585,51.76,51.52,51.71,15171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.698661916428215,,,,,,,50.698661916428215,#000000,,50.935789668078165,,70.06057313011172,14.840403013710116,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39763.0,4090.0652589135652,False,False,False,False,15833.327141823711,False,False,False,False
2025-02-18 19:00:00+00:00,51.71,51.77,51.56,51.635,24723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.77961134240397,,,,,,,50.77961134240397,#000000,,50.99764997631761,,70.52171435200692,15.248648612734314,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15040.0,4259.831689007929,False,False,False,False,15971.151527221793,False,False,False,False
2025-02-18 20:00:00+00:00,51.635,51.76,51.52,51.645,39029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88122549508165,,,,,,,50.88122549508165,#000000,,51.07223462632319,,70.91781220665531,15.782206112851327,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54069.0,5032.0668566202085,False,False,False,False,16328.637550055562,False,False,False,False
2025-02-19 15:00:00+00:00,51.31,51.815,51.29,51.6,13028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90723749884977,,,,,,,50.90723749884977,#000000,,51.089899964866525,,70.1053795968725,15.782206112851327,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41041.0,5590.344889850903,False,False,False,False,16277.464874860902,False,False,False,False
2025-02-19 16:00:00+00:00,51.6,52.245,51.545,52.02,22483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.970367666981254,,,,,,,50.970367666981254,#000000,,51.1427917452858,,72.93691595677808,18.063028720133758,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63524.0,6488.541093109028,False,False,False,False,16373.674721762283,False,False,False,False
2025-02-19 17:00:00+00:00,52.035,52.08,51.89,52.065,18242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01972425470734,,,,,,,51.01972425470734,#000000,,51.18464035923679,,75.09037187420213,20.22781530410414,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81766.0,7655.633479262377,False,False,False,False,16402.64100514581,False,False,False,False
2025-02-19 18:00:00+00:00,52.065,52.13,51.77,51.8,22632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.06861454130797,,,,,,,51.06861454130797,#000000,,51.22406284426396,,71.28675493829448,20.22781530410414,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59134.0,8453.747688886217,False,False,False,False,16499.220214368357,False,False,False,False
2025-02-19 19:00:00+00:00,51.76,52.135,51.72,52.11,11599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09406919976808,,,,,,,51.09406919976808,#000000,,51.24519189481786,,71.25326459793494,20.22781530410414,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70733.0,9419.317492159298,False,False,False,False,16423.24780794404,False,False,False,False
2025-02-19 20:00:00+00:00,52.11,52.41,52.04,52.37,56291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.233708389603876,,,,,,,51.233708389603876,#000000,,51.36850935298893,,72.79830366119499,20.22781530410414,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,127024.0,11242.645903133573,False,False,False,False,17041.352493092196,False,False,False,False
2025-02-20 15:00:00+00:00,53.92,53.95,52.67,52.67,23872.0,,,,,,,,,,,,,,,,,,,,,,,,,53.09666666666667,,,,,,,,,,,,,,,,,,,,,,51.32278637393659,,,,,,,52.20972652030163,#000000,,51.86452384238693,,75.23326165311727,20.38693433323428,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150896.0,13407.814183705144,False,False,False,False,17147.2540048272,False,False,False,False
2025-02-20 16:00:00+00:00,52.645,53.375,52.525,52.69,12383.0,,,,,,,,,,,,,,,,,,,,,,,,,53.01697099250678,,,,,,,,,,,,,,,,,,,,,,51.360071779406105,,,,,,,52.18852138595644,#000000,,51.870744632474896,,76.9423926508216,22.127525459494336,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163279.0,15731.39845992677,False,False,False,False,17073.389601651583,False,False,False,False
2025-02-20 17:00:00+00:00,52.64,53.84,52.64,53.48,22307.0,,,,,,,,,,,,,,,,,,,,,,,,,53.13239854057808,,,,,,,,,,,,,,,,,,,,,,51.44195324790615,,,,,,,52.28717589424211,#000000,,51.958559487061336,,80.47191411743452,25.516823949374725,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,185586.0,18364.803134966663,False,False,False,False,17154.530848137605,False,False,False,False
2025-02-20 18:00:00+00:00,53.46,53.64,52.975,53.08,10359.0,,,,,,,,,,,,,,,,,,,,,,,,,53.14731879011235,,,,,,,,,,,,,,,,,,,,,,51.476014499277056,,,,,,,52.311666644694704,#000000,,51.986579511620334,,77.80172243470217,25.516823949374725,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,175227.0,20796.775179385782,False,False,False,False,17049.173780724617,False,False,False,False
2025-02-20 19:00:00+00:00,53.07,53.1,52.8,53.005,10742.0,,,,,,,,,,,,,,,,,,,,,,,,,53.12318384946588,,,,,,,,,,,,,,,,,,,,,,51.504895921351725,,,,,,,52.3140398854088,#000000,,52.00069190910236,,75.17517178345787,30.448406636575157,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,164485.0,23024.499595209258,False,False,False,False,16951.388140713385,False,False,False,False
2025-02-20 20:00:00+00:00,53.005,53.305,52.84,53.115,33273.0,,,,,,,,,,,,,,,,,,,,,,,,,53.11242522313523,,,,,,,,,,,,,,,,,,,,,,51.59435478205098,,,,,,,52.3533900025931,#000000,,52.06076216020868,,73.97216342234239,29.256905025221158,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197758.0,25733.54611311299,False,False,False,False,17204.436386593796,False,False,False,False
