date,Close,High,Low,Open,Volume,aVWAP_peak_187,aVWAP_peak_181,aVWAP_peak_176,aVWAP_peak_169,aVWAP_peak_160,aVWAP_peak_151,aVWAP_peak_145,aVWAP_peak_133,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_94,aVWAP_peak_84,aVWAP_peak_76,aVWAP_peak_46,aVWAP_peak_40,aVWAP_peak_35,aVWAP_peak_23,aVWAP_peak_18,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_162,aVWAP_valley_156,aVWAP_valley_143,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_92,aVWAP_valley_72,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_49,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_19,aVWAP_OB_bear_160,aVWAP_OB_bear_119,aVWAP_OB_bear_46,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-15 00:00:00+00:00,48.8956914188,49.5484921128,45.7420204605,47.544118151,14850561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.53384982495166,26.01897964692884,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,132824819,58649193.50506453,False,False,False,False,16442701.647959309,False,False,False,False
2022-04-22 00:00:00+00:00,46.2477111389,52.6010249355,45.5121610612,49.502520233,20601482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.97850903565502,26.01897964692884,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,112223337,62617648.578763455,False,False,False,False,16750759.451814175,False,False,False,False
2022-04-29 00:00:00+00:00,47.0660106004,49.6128527446,42.3492957268,44.2801146809,22417751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.48564980864462,25.006383741659306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134641088,67952718.16552171,False,False,False,False,17170536.603531644,False,False,False,False
2022-05-06 00:00:00+00:00,51.139119156,52.9596055984,45.4386060534,46.210933635,22480959,,,,,,,,,,,,,,,,,,49.84577693593333,,,,,,,,,,,,,,,,,,,,,49.84577693593333,#000000,,49.84577693593333,,69.87811465860707,25.006383741659306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157122047,74557853.63474232,False,False,False,False,17563901.22549226,False,False,False,False
2022-05-13 00:00:00+00:00,41.5126075134,49.4473539772,37.706135861,49.4473539772,42390148,,,,,,,,,,,,,,,,,,45.29966123015968,,,,,,,,,,,,,,,,,42.888699117200005,,,,44.094180173679845,#000000,,44.094180173679845,,64.60990019305477,20.274556748024764,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,114731899,77533708.84698363,False,False,False,False,19402882.46804839,False,False,False,False
2022-05-20 00:00:00+00:00,43.3974545876,44.0226721537,40.4736430285,41.5218018893,23935147,,,,,,,,,,,,,,,,,,44.58047024481196,,,,,,,,,,,,,,,,,42.795794521235834,,,,43.6881323830239,#000000,,43.6881323830239,,61.60121651891908,17.477431568736733,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138667046,82062104.1916515,False,False,False,False,19738605.76671147,False,False,False,False
2022-05-27 00:00:00+00:00,51.8930579857,51.9666129935,43.590536483,44.0410609056,19445415,,,,,,,,,,,,,,,,,,45.40131437585261,,,,,,,,,,,,,,,,,44.23639711458464,,,,44.81885574521863,#000000,,44.81885574521863,,62.18058029544257,17.477431568736733,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,158112461,87695463.95523286,False,False,False,False,19716887.93214025,False,False,False,False
2022-06-03 00:00:00+00:00,52.8400787108,54.3479563702,51.1667022839,53.3825468931,21263585,,,,,,,,,,,,,,,,,,46.61354043040738,,,,,,,,,,,,,,,,,45.93465730832925,,,,46.274098869368316,#000000,,46.274098869368316,,62.846257084894106,17.477431568736733,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,179376046,94486618.18077117,False,False,False,False,19831458.085315045,False,False,False,False
2022-06-10 00:00:00+00:00,54.3755394981,58.2003999024,52.2424442726,53.3273806373,20975466,,,,,,,,,,,,,,,,,54.939461224366674,47.774011112801524,,,,,,,,,,,,,,,,,47.410169463824246,,,,50.04121393366415,#000000,,50.04121393366415,,63.73138974259287,17.477431568736733,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200351512,102328462.16738072,False,False,False,False,19916199.412328746,False,False,False,False
2022-06-17 00:00:00+00:00,43.268469922,54.3141668327,41.8369623792,51.9941961214,26206065,,,,,,,,,,,,,,,,,50.237040704811605,47.58108656049295,,,,,,,,,,,,,,,,,47.25094916280479,,,,48.35635880936977,#000000,,48.35635880936977,,59.87090416638517,15.93608846796964,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,174145447,107648238.82164882,False,False,False,False,20382115.381785877,False,False,False,False
2022-06-24 00:00:00+00:00,41.9570243022,46.7502656873,38.7430589803,44.358262761,59683984,,,,,,,,,,,,,,,,,45.90668957082788,46.29397982716238,,,,,,,,,,,,,,,,,45.920684473704156,,,,46.04045129056481,#000000,,46.04045129056481,,56.69325531307458,12.910512509595094,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.001953636490971208,-0.001953636490971208,False,False,False,False,114461463,108152922.09411928,False,False,False,False,23293364.909060996,False,False,False,False
2022-07-01 00:00:00+00:00,40.1745665231,46.2146048004,38.927769631,42.871342023,27428218,,,,,,,,,,,,,,,,,45.062282602043446,45.82386223564419,,,,,,,,,,,,,,,,,45.449199995920026,,,,45.44511494453588,#000000,,45.44511494453588,,53.85386207349119,10.245684754291204,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0436784634617913,0.8921304036449079,False,False,False,False,-0.048408829150429114,-0.025181232820700162,False,False,False,False,87033245,106588501.56862895,False,False,False,False,23599650.323204625,False,False,False,False
2022-07-08 00:00:00+00:00,39.7866741567,40.6455786823,34.5593627424,39.2233066721,27348609,,,,,,,,,,,,,,,,,43.923324614211374,45.120009809913576,,,,,,,,,,,,,,,,,44.724591070905035,,,,44.58930849834332,#000000,,44.58930849834332,,51.69954079500451,8.242957390235752,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0071387626080335,0.9521141166207449,False,False,False,False,-0.22797588121879445,-0.1265785570197473,False,False,False,False,59684636,103114141.15613791,False,False,False,False,23877350.96593021,False,False,False,False
2022-07-15 00:00:00+00:00,38.0503940403,39.6481411687,34.4208297544,39.0478315539,17369169,,,,,,,,,,,,,,,,,43.28777005374455,44.68388230053508,,,,,,,,,,,,,,,,37.37312165446667,44.27819782893438,,,,42.405742959420174,#000000,,42.405742959420174,,49.587270439112224,6.26002502586725,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9852948537189463,0.9717139848117784,False,False,False,False,-0.2468651523918543,-0.1867218547058008,False,False,False,False,42315467,98610535.66309066,False,False,False,False,23395263.412898343,False,False,False,False
2022-07-22 00:00:00+00:00,41.0796487114,43.1290133807,39.2694843348,39.2694843348,13205574,,,,,,,,,,,,,,,,,43.14154692240695,44.53921842311061,,,,,,,,,,,,,,,,39.00844997285545,44.14056855102692,,,,42.70744596734998,#000000,,42.70744596734998,,49.27099124511944,5.955804959638293,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.017438012910044,0.9427733932283623,False,False,False,False,-0.11144913603060058,-0.1490854953682007,False,False,False,False,55521041,95418721.24360247,False,False,False,False,22640471.604535505,False,False,False,False
2022-07-29 00:00:00+00:00,47.1843357164,47.3043976394,41.107355309,41.5876030008,14577313,,,,,,,,,,,,,,,,,43.28655911573565,44.56780343168221,,,,,,,,,,,,,,,,41.006967097192494,44.189718480883414,,,,43.26276203137344,#000000,,43.26276203137344,,51.09519146958262,5.955804959638293,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0341283374032413,0.9122507830948312,False,False,False,False,-0.06461472116517819,-0.10685010826668945,False,False,False,False,70098354,93543138.4848171,False,False,False,False,22043200.596792135,False,False,False,False
2022-08-05 00:00:00+00:00,44.1643165778,45.8821256291,41.1165908416,45.7712992387,18921700,,,,,,,,,,,,,,,,,43.32297906361365,44.5226983136839,,,,,,,,,,,,,,,,41.80845475809462,44.163065643736715,,,,43.454299444782215,#000000,,43.454299444782215,,51.30501164583728,5.955804959638293,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.009558703113393,0.9280391985674071,False,False,False,False,-0.09059810984877166,-0.09872410905773055,False,False,False,False,51176654,90404880.37483065,False,False,False,False,21811978.330363087,False,False,False,False
2022-08-12 00:00:00+00:00,46.9996250658,47.8215874613,42.8621064905,43.8133663415,18535160,,,,,,,,,,,,,,,,,43.51811596571314,44.59072325639168,,,,,,,,,,,,,,,,42.72523696289571,44.25441951345759,,,,43.77212392461453,#000000,,43.77212392461453,,52.34506174348196,5.955804959638293,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.013088957774555,0.9171371019896531,False,False,False,False,-0.024284511467739273,-0.06150431026273491,False,False,False,False,69711814,88872060.64336172,False,False,False,False,21569251.046632487,False,False,False,False
2022-08-19 00:00:00+00:00,45.7620637062,47.1843357164,43.7579531463,44.6907419322,17470333,,,,,,,,,,,,,,,,,43.6549568343587,44.634367927203186,,,,,,,,,,,,,,,,43.221504376569705,44.316657819499326,,,,43.95687173940773,#000000,,43.95687173940773,,52.62704680322599,5.955804959638293,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0127118766743508,0.9205729809845936,False,False,False,False,-0.019645682985775945,-0.04057499662425543,False,False,False,False,52241481,86158684.37348306,False,False,False,False,21265627.48762267,False,False,False,False
2022-08-26 00:00:00+00:00,49.3085081993,51.137143641,43.9888414597,44.9401013107,14724587,,,,,,,,,,,,,,,,,43.89410481145063,44.76169559018705,,,,,,,,,,,,,,,,43.8529637005297,44.46364906022362,,,,44.24310329059775,#000000,,44.24310329059775,,53.931041645481386,5.955804959638293,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.021885732936274,0.8948722993188105,False,False,False,False,0.05212440023536674,0.005774701805555657,False,False,False,False,66966068,84737009.08655839,False,False,False,False,20781105.970020995,False,False,False,False
2022-09-02 00:00:00+00:00,48.7359051822,52.0052836992,46.4824352439,49.0683843534,15249418,,,,,,,,,,,,,,,,49.07454137509999,44.16493043811375,44.917836839026386,,,,,,,,,,,,,,,,44.465220742394955,44.63999255954391,,,,45.4525043908358,#000000,,45.58617127878815,,54.63201854258996,5.955804959638293,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0193790415317963,0.9274400791960146,False,False,False,False,0.11356120418505503,0.05966795299530534,False,False,False,False,51716650,82291056.56162813,False,False,False,False,20371351.305574995,False,False,False,False
2022-09-09 00:00:00+00:00,48.3018351531,49.5671031102,45.5404109254,49.3823924595,14352069,,,,,,,,,,,,,,,,48.458100078586135,44.33554273769056,45.012908594409964,,,,,,,,,,,,,,,,44.7969654990525,44.74989174652296,,,,45.47068173125242,#000000,,45.585125015463035,,54.950273237101584,5.955804959638293,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0031088474187324,0.9508482585279449,False,False,False,False,0.05178833919894507,0.0557281460971252,False,False,False,False,37364581,78963169.48298901,False,False,False,False,19925478.54219907,False,False,False,False
2022-09-16 00:00:00+00:00,45.9753470009,50.132149313,44.3887104041,49.0129711582,18343413,,,,,,,,,,,,,,,,47.83599092099854,44.47671434713478,45.08642510333741,,,,,,,,,,,,,,,,45.02634204113111,44.83842208795806,,,,45.45277890011198,#000000,,45.544367349305624,,54.205025932694255,5.955804959638293,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.005800645914265,0.9353387714131849,False,False,False,False,0.0411204714330124,0.0484243087650688,False,False,False,False,19021168,74523021.22498982,False,False,False,False,19808288.502036177,False,False,False,False
2022-09-23 00:00:00+00:00,39.5452934244,47.3021834532,38.6174357654,44.2402531786,15756108,,,,,,,,,,,,,,,,46.34837236870842,44.35372736231606,44.97689889697481,,,,,,,,,,,,,,,,44.74347201376585,44.73212792093829,,,,45.03091971254069,#000000,,45.044424916432156,,51.38262732591806,5.955804959638293,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9363003089878589,0.9942445594683482,False,False,False,False,-0.1154819027810635,-0.03352879700799735,False,False,False,False,3265060,69244653.72684242,False,False,False,False,19508126.983366832,False,False,False,False
2022-09-30 00:00:00+00:00,42.6814523116,43.2428061953,37.1328635111,39.2019860906,20737898,,,,,,,,,,,,,,,,45.0395072690033,44.162102949177644,44.809530211037725,,,,,,,,,,,,,,,41.01904067266666,44.355819864009156,44.567566186426845,,,,43.992261192053554,#000000,,43.64411768871419,,50.54521645335323,5.880379410126018,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9132031359180326,1.018972593568885,False,False,False,False,-0.21900094089003158,-0.12626486894901445,False,False,False,False,24002958,65893417.00633557,False,False,False,False,19599221.13274707,False,False,False,False
2022-10-07 00:00:00+00:00,51.5610501077,52.8600508303,44.8248035038,45.0103750356,23786288,,,,,,,,,,,,,,,49.748634813933336,46.074503464181646,44.507548088922164,45.03801333099076,,,,,,,,,,,,,,,45.6826776534142,44.93096942875237,44.81820065902412,,,,45.828649634174084,#000000,,46.60919634007039,,52.64998101989483,5.880379410126018,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9548410666172353,0.9728072024016193,False,False,False,False,0.09882815001755568,-0.013718359465729385,False,False,False,False,47789246,64552367.302162565,False,False,False,False,19909374.23402506,False,False,False,False
2022-10-14 00:00:00+00:00,46.2258685688,52.5074649199,46.1330828029,51.4775429184,18347910,,,,,,,,,,,,,,,49.11293223945978,46.39548645272749,44.67969411887495,45.15001590892519,,,,,,,,,,,,,,,46.443221693541034,45.18621035091932,44.94304704157036,,,,45.98722968657402,#000000,,46.7844626841619,,52.405117043669264,5.880379410126018,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9635903529291125,0.9625296547416562,False,False,False,False,0.11637108155486507,0.05132636104456784,False,False,False,False,29441336,61951550.16866904,False,False,False,False,19793710.21668987,False,False,False,False
2022-10-21 00:00:00+00:00,47.3207406063,49.1990956511,45.1226458123,47.125890498,18090799,,,,,,,,,,,,,,,48.5425661761787,46.49786493667567,44.78857426061782,45.217833399269175,,,,,,,,,,,,,,,46.61548458538046,45.327604583997676,45.02084065707615,,,,46.00153837131366,#000000,,46.74588007055812,,52.54293290319176,5.880379410126018,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9584259010411338,0.9987748894718486,False,False,False,False,0.0375019020596063,0.04441413155208707,False,False,False,False,47532135,60883445.34136022,False,False,False,False,19667568.645083215,False,False,False,False
2022-10-28 00:00:00+00:00,46.5227830197,49.6682204835,45.5021395948,47.1351690746,17190115,,,,,,,,,,,,,,,48.25134198416828,46.57573446479639,44.88436796474833,45.27878169741384,,,,,,,,,,,,,,,46.72329178068306,45.445874879149244,45.090511132458225,,,,46.03570055763105,#000000,,46.74906077719925,,52.378137840415064,5.880379410126018,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9785906765703446,0.9783294773182738,False,False,False,False,0.05293180314395078,0.04867296734801893,False,False,False,False,30342020,58621117.5382965,False,False,False,False,19484053.560262237,False,False,False,False
2022-11-04 00:00:00+00:00,49.5568775644,50.5682424127,44.8619178101,45.9567898477,15615500,,,,,,,,,,,,,,,48.26437925661892,46.73000498382516,45.002869811477034,45.360420973823004,,,,,,,,,,,,,,,46.94368785853815,45.59991436443642,45.18066323230873,,,,46.15456292586106,#000000,,46.88449661585466,,53.16986614277023,5.880379410126018,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.956088816116933,0.9927046382637696,False,False,False,False,0.05766028600857452,0.053166626678296726,False,False,False,False,45957520,57683073.27620046,False,False,False,False,19197494.03727985,False,False,False,False
2022-11-11 00:00:00+00:00,53.4353225788,53.6672869936,46.7408295695,50.0208063939,24630760,,,,,,,,,,,,,,,48.89589719444723,47.284670581419476,45.3260123642003,45.60025183987284,,,,,,,,,,,,,,,47.71562039739967,46.041477146720986,45.43726240510228,,,,46.6144559898804,#000000,,47.48441632999684,,54.80163817437895,5.880379410126018,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0245357017890766,0.9618466855239322,False,False,False,False,0.149014204778994,0.10109041572864536,False,False,False,False,70588280,58639014.51500042,False,True,False,False,19599958.182666533,False,False,False,False
2022-11-18 00:00:00+00:00,50.5311281063,54.8410269321,47.4784764084,52.9992294791,18059746,,,,,,,,,,,,,,50.95021048226667,49.16925462569417,47.585355139675904,45.53054382002363,45.75456518158355,,,,,,,,,,,,,,,48.08898255216879,46.30613398827305,45.602199056104965,,,50.95021048226667,47.373405605723846,#000000,,48.94845069995139,,54.914424660711845,5.880379410126018,False,False,True,False,True,,-1.0,54.841026,47.478477,0.0,1,1.0116490136456189,0.9226850941584493,False,False,False,False,0.18467401007995185,0.1428822129042986,False,False,False,False,52528534,58186386.32870409,False,False,False,False,19485868.3913579,False,False,False,False
2022-11-25 00:00:00+00:00,51.1620713144,51.9414717479,47.1722833809,49.250684537,10830713,,,,,,,,,,,,,,50.62845519245564,49.23744458737325,47.70288420099839,45.62790212153014,45.82831779187285,,,,,,,,,,,,,,,48.218658657568874,46.42471017439548,45.681335585331716,,,50.62845519245564,47.41871353894079,#000000,,48.94686065959904,,55.178773980999594,5.880379410126018,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9918589737387851,0.9894200454939641,False,False,False,False,0.12508318629434684,0.1339826995993227,False,False,False,False,63359247,58569561.193244524,False,False,False,False,18844745.769775834,False,False,False,False
2022-12-02 00:00:00+00:00,51.486821495,53.0085080557,49.046555852,49.3805846092,34972978,,,,,,,,,,,,,,50.93083703580439,49.611822764473864,48.160191220207075,45.98592541506907,46.10689978027729,,,,,,,,,,,,,,,48.73080895229284,46.86153475516673,45.97747596589042,,,50.93083703580439,47.79568698614771,#000000,,49.35841499319454,,55.46670845213029,5.880379410126018,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9566486419566942,0.9975962738699935,False,False,False,False,0.17971472973872726,0.156848714669025,False,False,False,False,98332225,61514943.69744863,False,False,False,False,20039429.638681326,False,False,False,False
2022-12-09 00:00:00+00:00,43.3402312495,52.8693294069,43.2845597899,52.4610720369,17314817,,,,,,,,,,,,,,49.985349012654396,49.340676729584665,48.058595658322616,46.00176744015489,46.11672585574511,,,,,,,,,,,,,,46.49804014876667,48.5547436495601,46.845724352355056,45.990994303844104,,,49.985349012654396,47.48806857233196,#000000,,48.59470238514145,,52.87384422652349,5.880379410126018,False,False,False,False,False,2.407085903983564,0.0,0.0,0.0,0.0,1,0.9162547991451783,1.0217844105895932,False,False,False,False,0.18814555300067926,0.17249713383485213,False,False,False,False,81017408,62959570.68282281,False,False,False,False,19837606.480260488,False,False,False,False
