date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_880,aVWAP_peak_879,aVWAP_peak_878,aVWAP_peak_877,aVWAP_peak_876,aVWAP_peak_875,aVWAP_peak_828,aVWAP_peak_791,aVWAP_peak_732,aVWAP_peak_719,aVWAP_peak_690,aVWAP_peak_671,aVWAP_peak_636,aVWAP_peak_613,aVWAP_peak_581,aVWAP_peak_571,aVWAP_peak_540,aVWAP_peak_491,aVWAP_peak_386,aVWAP_peak_367,aVWAP_peak_314,aVWAP_peak_281,aVWAP_peak_236,aVWAP_peak_174,aVWAP_peak_161,aVWAP_peak_127,aVWAP_peak_96,aVWAP_peak_73,aVWAP_peak_45,aVWAP_peak_30,aVWAP_valley_865,aVWAP_valley_851,aVWAP_valley_809,aVWAP_valley_750,aVWAP_valley_730,aVWAP_valley_678,aVWAP_valley_648,aVWAP_valley_619,aVWAP_valley_598,aVWAP_valley_575,aVWAP_valley_516,aVWAP_valley_476,aVWAP_valley_444,aVWAP_valley_408,aVWAP_valley_330,aVWAP_valley_310,aVWAP_valley_293,aVWAP_valley_257,aVWAP_valley_215,aVWAP_valley_185,aVWAP_valley_145,aVWAP_valley_116,aVWAP_valley_83,aVWAP_valley_62,aVWAP_OB_bull_408,aVWAP_OB_bear_881,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 18:00:00+00:00,225.95,226.19,225.8,225.98,2722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.54618510074464,-9.984597737755664,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5596.0,-1876.6532199429744,False,False,False,False,6081.841107345532,False,False,False,False
2025-02-11 19:00:00+00:00,225.98,226.555,225.67,226.47,6029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.99997882166979,-4.3659349105518,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433.0,-1840.8446428895948,False,False,False,False,6081.021865371183,False,False,False,False
2025-02-11 20:00:00+00:00,226.455,226.89,226.14,226.75,12516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.58838657459677,0.9837848443897244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12949.0,-1611.54472594557,False,False,False,False,6180.7889682336445,False,False,False,False
2025-02-12 15:00:00+00:00,225.795,227.07,225.505,226.8,10255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.19891471722846,5.124683923255837,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23204.0,-1226.80759841153,False,False,False,False,6243.955030741649,False,False,False,False
2025-02-12 16:00:00+00:00,226.8,227.82,226.62,227.755,6537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.87216325614864,10.913014239232929,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29741.0,-746.6865503741419,False,False,False,False,6248.498363598368,False,False,False,False
2025-02-12 17:00:00+00:00,227.765,228.36,227.765,228.17,5577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.77112504921865,15.694098150988992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35318.0,-187.54412323655833,False,False,False,False,6238.087536255757,False,False,False,False
2025-02-12 18:00:00+00:00,228.17,228.34,227.43,227.48,2530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.08315156481152,15.694098150988992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32788.0,323.7046228601325,False,False,False,False,6180.597807011482,False,False,False,False
2025-02-12 19:00:00+00:00,227.48,227.74,227.24,227.31,6343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.33915269780643,15.694098150988992,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26445.0,728.6859465367195,False,False,False,False,6183.115670468667,False,False,False,False
2025-02-12 20:00:00+00:00,227.31,228.045,227.0,227.44,19088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.40595372896739,15.694098150988992,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45533.0,1423.3264744973903,False,False,False,False,6383.191396507913,False,False,False,False
2025-02-13 15:00:00+00:00,227.485,228.41,226.96,227.78,9569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.50501437191969,15.694098150988992,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55102.0,2255.5539710168105,False,False,False,False,6432.583777957403,False,False,False,False
2025-02-13 16:00:00+00:00,227.82,227.96,226.21,226.26,9311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,60.788940118069405,20.983584630532732,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45791.0,2930.5221265049217,False,False,False,False,6477.210386051087,False,False,False,False
2025-02-13 17:00:00+00:00,226.16,226.95,226.16,226.62,4004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.70578150968883,16.847238709185888,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49795.0,3657.103178807171,False,False,False,False,6438.866038980528,False,False,False,False
2025-02-13 18:00:00+00:00,226.62,227.66,226.62,227.53,5932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.525385595791455,16.847238709185888,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55727.0,4464.388400841168,False,False,False,False,6431.007650779279,False,False,False,False
2025-02-13 19:00:00+00:00,227.7,227.73,226.81,227.24,3998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.71254895738144,15.957251117270772,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51729.0,5197.1730767971185,False,False,False,False,6393.286601929987,False,False,False,False
2025-02-13 20:00:00+00:00,227.28,227.945,227.02,227.585,10183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.43499254862632,15.957251117270772,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,61912.0,6076.472719017318,False,False,False,False,6452.041848411693,False,False,False,False
2025-02-14 15:00:00+00:00,228.655,230.32,228.655,229.51,9775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.495,,,,,,,,,,,,,,,,,,,,,,,,,,,229.495,#000000,,229.495,,62.665399161613664,15.957251117270772,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,71687.0,7093.690196241855,False,False,False,False,6503.560579444069,False,False,False,False
2025-02-14 16:00:00+00:00,229.41,230.19,229.39,229.475,5052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.55973865245835,,,,,,,,,,,,,,,,,,,,,,,,,,,229.55973865245835,#000000,,229.55973865245835,,65.98081343885806,7.76278220774519,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66635.0,8016.811278470664,False,False,False,False,6481.05576425889,False,False,False,False
2025-02-14 17:00:00+00:00,229.475,229.54,228.62,229.09,5786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.42601327641134,,,,,,,,,,,,,,,,,,,,,,,,,,,229.42601327641134,#000000,,229.42601327641134,,66.25225600861113,8.433017670815552,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60849.0,8835.914979579646,False,False,False,False,6470.279705898287,False,False,False,False
2025-02-14 18:00:00+00:00,229.08,229.11,228.47,228.57,4688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.29457906802105,,,,,,,,,,,,,,,,,,,,,,,,,,,229.29457906802105,#000000,,229.29457906802105,,64.0172504257915,8.433017670815552,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56161.0,9569.637227958256,False,False,False,False,6442.6474623959875,False,False,False,False
2025-02-14 19:00:00+00:00,228.5,228.67,228.17,228.56,2732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.21389356591638,,,,,,,,,,,,,,,,,,,,,,,,,,,229.21389356591638,#000000,,229.21389356591638,,62.480758940505886,8.433017670815552,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53429.0,10249.627348455026,False,False,False,False,6385.118044374344,False,False,False,False
2025-02-14 20:00:00+00:00,228.55,228.59,227.59,227.69,9080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,#000000,,228.90630268818657,,57.76360225714706,14.82576097404386,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44349.0,10778.299792665026,False,False,False,False,6426.899159965439,False,False,False,False
2025-02-17 15:00:00+00:00,227.69,227.69,227.69,227.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,#000000,,228.90630268818657,,54.61883113490785,11.683051045566557,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44349.0,11298.77576487177,False,False,False,False,6327.257312524114,False,False,False,False
2025-02-17 16:00:00+00:00,227.69,227.69,227.69,227.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,#000000,,228.90630268818657,,52.522317053415044,9.514938739804315,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44349.0,11811.18234216058,False,False,False,False,6229.160299926841,False,False,False,False
2025-02-17 17:00:00+00:00,227.69,227.69,227.69,227.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,#000000,,228.90630268818657,,51.1246409990865,7.931502559920617,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44349.0,12315.644631429408,False,False,False,False,6132.584171245804,False,False,False,False
2025-02-17 18:00:00+00:00,227.69,227.69,227.69,227.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,#000000,,228.90630268818657,,50.192856962867474,6.701735984534821,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44349.0,12812.285799934378,False,False,False,False,6037.505346885404,False,False,False,False
2025-02-17 19:00:00+00:00,227.69,227.69,227.69,227.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,#000000,,228.90630268818657,,49.57166760538812,5.691601576869985,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44349.0,13301.227105361751,False,False,False,False,5943.900612825165,False,False,False,False
2025-02-17 20:00:00+00:00,227.69,227.69,227.69,227.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,,,,,,,,,,,,,,,,,,,,,,,,,,,228.90630268818657,#000000,,228.90630268818657,,49.15754136706855,4.825165771404386,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44349.0,13782.587925433663,False,False,False,False,5851.747114951906,False,False,False,False
2025-02-18 15:00:00+00:00,228.32,229.27,228.02,229.105,5017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.8934452883931,,,,,,,,,,,,,,,,,,,,,,,,,,,228.8934452883931,#000000,,228.8934452883931,,55.92403954104026,0.09594841845414948,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49366.0,14334.26873279128,False,False,False,False,5838.8052992162175,False,False,False,False
2025-02-18 16:00:00+00:00,229.13,229.2,228.68,228.85,4438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.89502297715174,,,,,,,,,,,,,,,,,,,,,,,,,,,228.89502297715174,#000000,,228.89502297715174,,58.662676535970824,2.6911466591149207,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44928.0,14808.590147786765,False,False,False,False,5817.087387600462,False,False,False,False
2025-02-18 17:00:00+00:00,228.84,229.085,228.355,229.085,2739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.89205903827045,,,,,,,,,,,,,,,,,,,,,,,,,,,228.89205903827045,#000000,,228.89205903827045,,61.36737256976882,5.272433481874685,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47667.0,15318.022858673792,False,False,False,False,5769.365102521385,False,False,False,False
2025-02-18 18:00:00+00:00,229.08,229.56,229.02,229.36,2992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.31333333333336,228.91615993294968,,,,,,,,,,,,,,,,,,,,,,,,,,,229.11474663314152,#000000,,229.11474663314152,,64.14791662203973,7.939738797369806,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50659.0,15865.944984895903,False,False,False,False,5726.305178451286,False,False,False,False
2025-02-18 19:00:00+00:00,229.38,229.38,228.67,229.0,4132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.1412633352049,228.92351925360177,,,,,,,,,,,,,,,,,,,,,,,,,,,229.03239129440334,#000000,,229.03239129440334,,63.32875141817228,7.939738797369806,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46527.0,16341.310178928523,False,False,False,False,5701.587268707855,False,False,False,False
2025-02-18 20:00:00+00:00,229.03,229.07,227.83,228.335,28190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.55885040871422,228.75300455363723,,,,,,,,,,,,,,,,,,,,,,,,,,,228.65592748117572,#000000,,228.65592748117572,,58.815390080394515,7.939738797369806,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18337.0,16372.251106386995,False,False,False,False,6050.244830433315,False,False,False,False
2025-02-19 15:00:00+00:00,228.23,229.005,227.31,227.355,11318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.39651448218677,228.6511952212691,,,,,,,,,,,,,,,,,,,,,,,,,,,228.52385485172795,#000000,,228.52385485172795,,51.78455796896053,8.591945747010612,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7019.0,16227.239461326732,False,False,False,False,6131.915453217294,False,False,False,False
2025-02-19 16:00:00+00:00,227.28,227.715,227.17,227.7,4052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.32710658195882,228.60569276234864,,,,,,,,,,,,,,,,,,,,,,,,,,,228.46639967215373,#000000,,228.46639967215373,,48.91526036662117,6.087043298929338,False,True,False,True,False,5.976146203345273,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11071.0,16147.297764251898,False,False,False,False,6099.668702004623,False,False,False,False
2025-02-19 17:00:00+00:00,227.76,227.87,227.25,227.315,4466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.25837364762768,228.55749314710044,,,,,,,,,,,,,,,,,,,,,,,,,,,228.40793339736405,#000000,,228.40793339736405,,45.57681949518599,3.028788096070514,False,True,False,True,False,3.53643866199711,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6605.0,15999.355163255745,False,False,False,False,6074.340505074319,False,False,False,False
2025-02-19 18:00:00+00:00,227.315,227.47,227.185,227.26,4113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.19220713879935,228.51004445672535,,,,,,,,,,,,,,,,,,,,,,,,,,,228.35112579776234,#000000,,228.35112579776234,,43.14801011824024,0.724099740672834,False,True,False,True,False,3.1930194930161733,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2492.0,15789.9388041355,False,False,False,False,6043.932125150685,False,False,False,False
2025-02-19 19:00:00+00:00,227.26,228.155,227.225,227.98,3385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.17029495488018,228.4881728670746,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3292339109774,#000000,,228.3292339109774,,45.3856708776168,0.724099740672834,False,True,False,True,False,7.155884213397364,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5877.0,15636.249830427972,False,False,False,False,6002.708371272381,False,False,False,False
2025-02-19 20:00:00+00:00,227.98,228.49,227.69,228.35,22898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.17200046368816,228.4352792052581,,,,,,,,,,,,,,,,,,,,,,,,,,,228.30363983447313,#000000,,228.30363983447313,,48.511938487286756,0.724099740672834,False,True,False,False,True,9.064015400613236,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28775.0,15839.951383444593,False,False,False,False,6264.650877144127,False,False,False,False
