date,Open,High,Low,Close,Volume,aVWAP_peak_419,aVWAP_peak_359,aVWAP_peak_357,aVWAP_peak_332,aVWAP_peak_311,aVWAP_peak_290,aVWAP_peak_270,aVWAP_peak_246,aVWAP_peak_190,aVWAP_peak_162,aVWAP_peak_110,aVWAP_peak_86,aVWAP_peak_32,aVWAP_valley_430,aVWAP_valley_371,aVWAP_valley_343,aVWAP_valley_322,aVWAP_valley_281,aVWAP_valley_258,aVWAP_valley_211,aVWAP_valley_174,aVWAP_valley_140,aVWAP_valley_89,aVWAP_valley_66,aVWAP_OB_bull_211,aVWAP_OB_bull_140,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-09 17:00:00+00:00,0.449,0.4553,0.449,0.454,2888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.44579789431863326,,69.42356476958228,8.165668047251565,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48349.0,8364.737827754345,False,False,False,False,701.7077373346694,False,False,False,False
2024-01-10 17:00:00+00:00,0.457,0.4571,0.455,0.455,6600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.45261545477047277,,71.55726057476292,11.02158734579183,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54949.0,9086.974450579859,False,False,False,False,793.1541290038994,False,False,False,False
2024-01-11 17:00:00+00:00,0.456,0.456,0.438,0.4417,6096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4495476909941788,,66.49079354323734,11.02158734579183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48853.0,9703.501978477845,False,False,False,False,875.3687936705055,False,False,False,False
2024-01-12 17:00:00+00:00,0.4496,0.4496,0.445,0.445,3700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4489525402112403,,64.0859522911795,11.02158734579183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52553.0,10367.835281137104,False,False,False,False,919.1615255515829,False,False,False,False
2024-01-15 17:00:00+00:00,0.445,0.445,0.445,0.445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4489525402112403,,62.4827247898076,11.02158734579183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52553.0,11021.868842669863,False,False,False,False,904.9109592639614,False,False,False,False
2024-01-16 17:00:00+00:00,0.453,0.453,0.4487,0.4487,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4489986174752909,,62.59039538297949,11.02158734579183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53553.0,11681.266224954052,False,False,False,False,906.3852079575435,False,False,False,False
2024-01-17 17:00:00+00:00,0.4487,0.4543,0.4487,0.4543,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.44901364125119547,,64.25649616355085,11.02158734579183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53653.0,12331.990779605927,False,False,False,False,893.8831117101397,False,False,False,False
2024-01-18 17:00:00+00:00,0.4543,0.4543,0.452,0.4542,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4490336254903943,,65.30917794635764,11.02158734579183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53552.0,12971.060689999633,False,False,False,False,881.590350288277,False,False,False,False
2024-01-19 17:00:00+00:00,0.4542,0.455,0.45,0.453,1237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.44921926674188384,,65.25555942977347,11.02158734579183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52315.0,13581.044245193438,False,False,False,False,887.1005774155905,False,False,False,False
2024-01-22 17:00:00+00:00,0.453,0.453,0.439,0.439,61544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4451865911674207,,58.571650993591696,15.24077317423692,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9229.0,13227.400148368732,False,False,False,False,1827.5176227269767,False,False,False,False
2024-01-23 17:00:00+00:00,0.445,0.4549,0.445,0.4511,502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4452166519401102,,58.305532787997876,14.713984261088456,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8727.0,12887.021851494797,False,False,False,False,1806.966961909504,False,False,False,False
2024-01-24 17:00:00+00:00,0.4511,0.4523,0.4493,0.4493,21400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.44622936375835986,,57.41616650937859,13.490387298572507,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30127.0,12220.137791781699,False,False,False,False,2110.7349159884266,False,False,False,False
2024-01-25 17:00:00+00:00,0.448,0.4715,0.44,0.47,25100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4489303028104894,,61.60768975057715,13.490387298572507,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5027.0,11952.740306637796,False,False,False,False,2467.157630469226,False,False,False,False
2024-01-26 17:00:00+00:00,0.475,0.51,0.465,0.51,1240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.44935704336160814,,68.53256226188282,12.069181685352916,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3787.0,11708.713325139533,False,False,False,False,2448.131930772029,False,False,False,False
2024-01-29 17:00:00+00:00,0.56,0.6099,0.56,0.595,30040.0,,,,,,,,,,,,,0.5883,,,,,,,,,,,,,,0.5883,#000000,,0.5126446388717268,,76.06643620819361,18.834997743308065,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26253.0,11934.206141804038,False,False,False,False,2875.912831070137,False,False,False,False
2024-01-30 17:00:00+00:00,0.57,0.5901,0.57,0.5901,2998.0,,,,,,,,,,,,,0.5878553544403415,,,,,,,,,,,,,,0.5878553544403415,#000000,,0.5137960931317896,,80.14088206445047,22.299699503987043,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23255.0,12109.722325652036,False,False,False,False,2877.805655394631,False,False,False,False
2024-01-31 17:00:00+00:00,0.5801,0.5856,0.5518,0.5662,2192.0,,,,,,,,,,,,,0.5866116643012586,,,,,,,,,,,,,,0.5866116643012586,#000000,,0.5141683913185021,,78.55389785045563,22.299699503987043,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21063.0,12248.532832231072,False,False,False,False,2867.173009574559,False,False,False,False
2024-02-01 17:00:00+00:00,0.57,0.57,0.5282,0.5282,4979.0,,,,,,,,,,,,,0.5811040015916836,,,,,,,,,,,,,,0.5811040015916836,#000000,,0.513555562867827,,72.28660022544844,30.817324990235306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16084.0,12307.997439483303,False,False,False,False,2899.914513302085,False,False,False,False
2024-02-02 17:00:00+00:00,0.5282,0.53,0.5003,0.5006,600.0,,,,,,,,,,,,,0.5800629959077656,,,,,,,,,,,,,,0.5800629959077656,#000000,,0.5132783567962574,,65.22310664177282,24.40967488740627,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15484.0,12357.237789258756,False,False,False,False,2864.2569239485647,False,False,False,False
2024-02-05 17:00:00+00:00,0.5299,0.552,0.5071,0.5071,1906.0,,,,,,,,,,,,,0.5774751227125523,,,,,,,,,,,,,,0.5774751227125523,#000000,,0.5127189583676669,,61.11664437882969,20.766135948673934,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17390.0,12435.265110355518,False,False,False,False,2849.400227453238,False,False,False,False
2024-02-06 17:00:00+00:00,0.5071,0.5131,0.5027,0.5045,619.0,,,,,,,,,,,,,0.5764650951523824,,,,,,,,,,,,,,0.5764650951523824,#000000,,0.512443733283767,,58.090485243460826,17.95288399154309,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16771.0,12502.485806318999,False,False,False,False,2814.820378965591,False,False,False,False
2024-02-07 17:00:00+00:00,0.539,0.539,0.5,0.5018,3010.0,,,,,,,,,,,,,0.5723820652799357,,,,,,,,,,,,,,0.5723820652799357,#000000,,0.5114515968310342,,55.74771266418979,15.586153314348195,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13761.0,12521.997654283045,False,False,False,False,2817.846419601783,False,False,False,False
2024-02-08 17:00:00+00:00,0.5018,0.5088,0.49,0.49,99.0,,,,,,,,,,,,,0.5722198142525965,,,,,,,,,,,,,,0.5722198142525965,#000000,,0.5114030932468657,,52.74882551898861,12.478284074989539,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13662.0,12539.6721092554,False,False,False,False,2775.6937619335386,False,False,False,False
2024-02-09 17:00:00+00:00,0.49,0.49,0.4775,0.4862,300.0,,,,,,,,,,,,,0.5716572499269054,,,,,,,,,,,,,,0.5716572499269054,#000000,,0.5112194907911961,,50.287048143824734,9.803757554841226,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13362.0,12552.421378879346,False,False,False,False,2737.3109129113127,False,False,False,False
2024-02-12 17:00:00+00:00,0.495,0.495,0.4567,0.4567,1474.0,,,,,,,,,,,,,0.5685332704232948,,,,,,,,,,,,,,0.5685332704232948,#000000,,0.5101157616057624,,45.53315829365612,5.008428860458771,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11888.0,12542.120272230053,False,False,False,False,2717.724697207261,False,False,False,False
2024-02-13 17:00:00+00:00,0.4567,0.4617,0.4431,0.4431,1000.0,,,,,,,,,,,,,0.5661106670459395,,,,,,,,,,,,,,0.5661106670459395,#000000,,0.5091930500869999,,41.20550874684592,0.7080125853606276,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10888.0,12516.474996691602,False,False,False,False,2691.093306552885,False,False,False,False
2024-02-14 17:00:00+00:00,0.4431,0.4599,0.441,0.4507,19986.0,,,,,,,,,,,,,0.5327316431368583,,,,,,,,,,,,,,0.5327316431368583,#000000,,0.48469625783310055,,39.605944032089894,-1.0942665175646695,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30874.0,12801.087787440569,False,False,False,False,2959.231394823383,False,False,False,False
2024-02-15 17:00:00+00:00,0.4507,0.4507,0.4507,0.4507,0.0,,,,,,,,,,,,,0.5327316431368583,,,,,,,,,,,,,,0.5327316431368583,#000000,,0.48469625783310055,,38.539567555585876,-2.5557341328604366,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30874.0,13081.287976782574,False,False,False,False,2913.3518383144933,False,False,False,False
2024-02-16 17:00:00+00:00,0.4507,0.4507,0.4492,0.4492,66.0,,,,,,,,,,,,,0.5326525299917714,,,,,,,,,,,,,,0.5326525299917714,#000000,,0.4846712330179321,,37.65776263361509,-3.9584048239230043,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30808.0,13356.120721328582,False,False,False,False,2869.2068485731834,False,False,False,False
2024-02-19 17:00:00+00:00,0.4492,0.4492,0.4492,0.4492,0.0,,,,,,,,,,,,,0.5326525299917714,,,,,,,,,,,,,,0.5326525299917714,#000000,,0.4846712330179321,,37.06989268563457,-5.156195171022695,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30808.0,13626.69249309093,False,False,False,False,2824.7230214635215,False,False,False,False
2024-02-20 17:00:00+00:00,0.4492,0.4492,0.4492,0.4492,0.0,,,,,,,,,,,,,0.5326525299917714,,,,,,,,,,,,,,0.5326525299917714,#000000,,0.4846712330179321,,36.67797938698089,-6.2102226809809835,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30808.0,13893.069353663164,False,False,False,False,2780.9288660919938,False,False,False,False
2024-02-21 17:00:00+00:00,0.4492,0.4492,0.4492,0.4492,0.0,,,,,,,,,,,,,0.5326525299917714,,,,,,,,,,,,,,0.5326525299917714,#000000,,0.4846712330179321,,36.4167038545451,-7.153595672689669,False,True,False,True,False,1.0426345523890603,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30808.0,14155.316340428077,False,False,False,False,2737.8136898735133,False,False,False,False
2024-02-22 17:00:00+00:00,0.4492,0.4492,0.4492,0.4492,0.0,,,,,,,,,,,,,0.5326525299917714,,,,,,,,,,,,,,0.5326525299917714,#000000,,0.4846712330179321,,36.24252016625457,-8.004091384996407,False,True,False,True,False,1.0426345523890603,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30808.0,14413.497482436944,False,False,False,False,2695.3669659995053,False,False,False,False
2024-02-23 17:00:00+00:00,0.4492,0.4492,0.4492,0.4492,0.0,,,,,,,,,,,,,0.5326525299917714,,,,,,,,,,,,,,0.5326525299917714,#000000,,0.4846712330179321,,36.12639770739422,-8.771576831291057,False,True,False,True,False,1.0426345523890603,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30808.0,14667.675816042572,False,False,False,False,2653.57833086773,False,False,False,False
2024-02-26 17:00:00+00:00,0.4492,0.4492,0.4332,0.4332,1062.0,,,,,,,,,,,,,0.531231327579588,,,,,,,,,,,,,,0.531231327579588,#000000,,0.48406306073242855,,33.256121343466305,-11.975778889236722,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29746.0,14901.448284010905,False,False,False,False,2628.9026978310208,False,False,False,False
2024-02-27 17:00:00+00:00,0.4332,0.4332,0.4332,0.4332,0.0,,,,,,,,,,,,,0.531231327579588,,,,,,,,,,,,,,0.531231327579588,#000000,,0.48406306073242855,,31.34260376751437,-14.1023811424567,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29746.0,15131.596372630891,False,False,False,False,2588.1445164692996,False,False,False,False
2024-02-28 17:00:00+00:00,0.4332,0.4332,0.43,0.43,2041.0,,,,,,,,,,,,,0.5284065324526982,,,,,,,,,,,,,,0.5284065324526982,#000000,,0.47238230560052036,,29.55523397297243,-16.02958875459715,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27705.0,15326.532862977698,False,False,False,False,2579.6616557488455,False,False,False,False
2024-02-29 17:00:00+00:00,0.43,0.437,0.43,0.436,1100.0,,,,,,,,,,,,,0.5269980976880083,,,,,,,,,,,,,,0.5269980976880083,#000000,,0.46581581571936237,,30.961491221109092,-16.02958875459715,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28805.0,15535.50134572223,False,False,False,False,2556.7211649620417,False,False,False,False
2024-03-01 17:00:00+00:00,0.436,0.4424,0.436,0.4381,1100.0,,,,,,,,,,,,,0.5256975929303226,,,,,,,,,,,,,,0.5256975929303226,#000000,,0.46612981800354086,,32.777761681268494,-16.02958875459715,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29905.0,15758.284270594753,False,False,False,False,2534.1363406990645,False,False,False,False
2024-03-04 17:00:00+00:00,0.4569,0.4569,0.4356,0.4356,1884.0,,,,,,,,,,,,,0.5236523974573614,,,,,,,,,,,,,,0.5236523974573614,#000000,,0.466555019896878,,33.37430322506884,-16.02958875459715,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28021.0,15948.403894306462,False,False,False,False,2524.0567075099316,False,False,False,False
2024-03-05 17:00:00+00:00,0.4377,0.4437,0.43,0.4374,6400.0,,,,,,,,,,,,,0.5169617291847706,,,,,,,,,,,,,,0.5169617291847706,#000000,,0.46060370558984337,,34.63098997159819,-19.29878443796657,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34421.0,16234.800733154423,False,False,False,False,2584.148851579545,False,False,False,False
2024-03-06 17:00:00+00:00,0.4374,0.4395,0.4374,0.439,400.0,,,,,,,,,,,,,0.5165854036545917,,,,,,,,,,,,,,0.5165854036545917,#000000,,0.46054487003102124,,36.26267670874804,-17.58631384845762,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34821.0,16522.95886132257,False,False,False,False,2550.2860786868387,False,False,False,False
2024-03-07 17:00:00+00:00,0.4487,0.4487,0.44,0.441,1251.0,,,,,,,,,,,,,0.515499535738657,,,,,,,,,,,,,,0.515499535738657,#000000,,0.4606215442949221,,38.37024254804044,-15.48384330529641,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36072.0,16826.044770449353,False,False,False,False,2530.14210847464,False,False,False,False
2024-03-08 17:00:00+00:00,0.441,0.4662,0.441,0.4616,4500.0,,,,,,,,,,,,,0.5125048509293278,,,,,,,,,,,,,,0.5125048509293278,#000000,,0.4625344210475562,,46.848061266185105,-7.702904014356697,False,True,False,False,True,4.391301679000389,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40572.0,17194.19911509355,False,False,False,False,2560.6825409013895,False,False,False,False
2024-03-11 17:00:00+00:00,0.44,0.4456,0.434,0.434,800.0,,,,,,,,,,,,,0.5118399746122242,,,,,,,,,,,,,,0.5118399746122242,#000000,,0.46226092162261995,,44.89126604749778,-7.702904014356697,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39772.0,17544.24253966574,False,False,False,False,2533.385137166484,False,False,False,False
2024-03-12 17:00:00+00:00,0.4471,0.45,0.4469,0.4481,401.0,,,,,,,,,,,,,0.5115576696819205,,,,,,,,,,,,,,0.5115576696819205,#000000,,0.4622633768427962,,46.9420617216594,-7.702904014356697,False,True,False,True,False,0.9975871883592511,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40173.0,17895.07598866317,False,False,False,False,2500.3249024817324,False,False,False,False
2024-03-13 17:00:00+00:00,0.4895,0.52,0.475,0.515,4416.0,,,,,,,,,,,,,0.5111738487769137,,,,,,,,,,,,,,0.5111738487769137,#000000,,0.4728651171012407,,56.08565494798965,-0.11701256246648484,False,False,True,False,True,13.389908318124345,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44589.0,18308.935275660642,False,False,False,False,2530.0252915905426,False,False,False,False
