date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_168,aVWAP_peak_162,aVWAP_peak_154,aVWAP_peak_148,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_103,aVWAP_peak_94,aVWAP_peak_81,aVWAP_peak_67,aVWAP_peak_46,aVWAP_peak_40,aVWAP_peak_32,aVWAP_peak_23,aVWAP_peak_16,aVWAP_peak_11,aVWAP_valley_187,aVWAP_valley_176,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_161,aVWAP_valley_157,aVWAP_valley_136,aVWAP_valley_111,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_91,aVWAP_valley_77,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_39,aVWAP_valley_30,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_111,aVWAP_OB_bear_46,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,13.2349649019,13.8576704948,11.875885235,12.1081643053,56060646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.384971831411674,,,,11.384971831411674,#000000,,11.384971831411674,,55.610718409808925,-24.058038833513343,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,127953877,23472537.40714214,False,False,False,False,24824124.78906071,False,False,False,False
2022-03-18 00:00:00+00:00,13.6776789258,14.3222286355,12.1180485211,12.8494804873,36357888,,,,,,,,,,,,,,,,,,13.372652027466664,,,,,,,,,,,,,,,,,,11.66358953546586,,,,12.518120781466262,#000000,,12.518120781466262,,60.51716684302542,-18.417418825508236,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,164311765,33905072.78439087,False,False,False,False,25678477.61950066,False,False,False,False
2022-03-25 00:00:00+00:00,13.7172383732,14.3106300836,13.4007627942,13.7073485113,25678811,,,,,,,,,,,,,,,,,,13.553494337902261,,,,,,,,,,,,,,,,,,11.856902475900176,,,,12.705198406901218,#000000,,12.705198406901218,,64.07895629152128,-14.036211724458624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,189990576,45466961.91147302,False,False,False,False,25678502.314352464,False,False,False,False
2022-04-01 00:00:00+00:00,13.4304323798,13.6186364506,12.4117766102,13.4502121034,23710322,,,,,,,,,,,,,,,,,,13.442921815732035,,,,,,,,,,,,,,,,,,11.956476798184298,,,,12.699699306958166,#000000,,12.699699306958166,,65.49632266115003,-11.629691437682801,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,166280254,54416094.658771314,False,False,False,False,25532711.179955985,False,False,False,False
2022-04-08 00:00:00+00:00,13.3216438995,13.8359167152,12.6491332943,13.5194411363,23928321,,,,,,,,,,,,,,,,,,13.404954316617177,,,,,,,,,,,,,,,,,,12.050868975754296,,,,12.727911646185737,#000000,,12.727911646185737,,66.08485625202181,-9.892178339451831,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142351933,60929860.46182529,False,False,False,False,25413867.462922208,False,False,False,False
2022-04-15 00:00:00+00:00,14.0831632613,14.1720731192,13.1139568009,13.6282296166,21543536,,,,,,,,,,,,,,,,,,13.46812702285754,,,,,,,,,,,,,,,,,,12.15661969717011,,,,12.812373360013826,#000000,,12.812373360013826,,67.79181104457817,-6.992994036299734,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163895469,68556942.57576415,False,False,False,False,25127176.243446488,False,False,False,False
2022-04-22 00:00:00+00:00,11.5711383537,14.4293084257,11.4722397353,14.3402996691,35184007,,,,,,,,,,,,,,,,,12.4908955049,13.26150247684418,,,,,,,,,,,,,,,,,,12.186821053308348,,,,12.64640634501751,#000000,,12.64640634501751,,62.23536799075179,-6.992994036299734,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128711462,73012832.90348533,False,False,False,False,25872126.66985786,False,False,False,False
2022-04-29 00:00:00+00:00,10.186557696,11.2596077057,10.1219768982,11.0766452617,28702030,,,,,,,,,,,,,,,,,11.606652180653128,12.858597269885198,,,,,,,,,,,,,,,,,,12.072589618536464,,,,12.179279689691597,#000000,,12.179279689691597,,56.01880019152155,-6.992994036299734,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100009432,75012580.98470864,False,False,False,False,26081749.138757277,False,False,False,False
2022-05-06 00:00:00+00:00,9.3755890251,10.6464362716,9.316249854,9.8997517026,30098596,,,,,,,,,,,,,,,,,11.02148235614847,12.447063896172722,,,,,,,,,,,,,,,,,,11.918602354647737,,,,11.795716202322977,#000000,,11.795716202322977,,50.50681983106143,-6.992994036299734,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69910836,74634673.9488043,False,False,False,False,26379293.350701183,False,False,False,False
2022-05-13 00:00:00+00:00,8.0800171239,9.128342479,7.1553150418,9.0887830317,48176136,,,,,,,,,,,,,,,,,10.038628932427404,11.684745958576704,,,,,,,,,,,,,,,,,8.121224881566665,11.55006421315753,,,,10.348665996432075,#000000,,10.348665996432075,,45.1332700403196,-6.992994036299734,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21734700,70716157.36000398,False,False,False,False,27993874.28768628,False,False,False,False
2022-05-20 00:00:00+00:00,8.2085853278,8.4657217357,7.7437618213,8.1888056042,34905521,,,,,,,,,,,,,,,,,9.664220562924802,11.283319986122892,,,,,,,,,,,,,,,,,8.128842524893518,11.32598947095922,,,,10.100593136225108,#000000,,10.100593136225108,,41.57497131614182,12.760042078868644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56640221,69673495.4074111,False,False,False,False,28505848.11822804,False,False,False,False
2022-05-27 00:00:00+00:00,8.3036360218,8.4718860962,7.8780623044,8.3668231173,25441661,,,,,,,,,,,,,,,,,9.482510277281246,11.049624791447359,,,,,,,,,,,,,,,,,8.149711679752343,11.183957872618832,,,,9.966451155274946,#000000,,9.966451155274946,,39.249444146472044,9.78812784150037,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82081882,70592635.15501028,False,False,False,False,28278871.294655595,False,False,False,False
2022-06-03 00:00:00+00:00,8.7589009289,9.0756069512,7.8186799252,8.2640477691,27141598,,,,,,,,,,,,,,,,,9.372425243468046,10.861703196050172,,,,,,,,,,,,,,,,,8.23000735016902,11.061570228125593,,,,9.881426504453207,#000000,,9.881426504453207,,38.625172869805304,8.382189368834872,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109223480,73454179.21760212,False,False,False,False,28194628.82838481,False,False,False,False
2022-06-10 00:00:00+00:00,8.8182833081,9.1844746463,7.9473417468,9.0558128248,26887304,,,,,,,,,,,,,,,,8.650033233733334,9.296712248061073,10.708344166459243,,,,,,,,,,,,,,,,,8.299482646287782,10.95541095703531,,,,9.58199665031535,#000000,,9.238643073635359,,38.31522678193801,7.182026127913929,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,136110784,78095409.20148344,False,False,False,False,28097789.952208158,False,False,False,False
2022-06-17 00:00:00+00:00,7.8384740516,8.412503717,7.4920768397,8.3432242746,34837335,,,,,,,,,,,,,,,,8.234815094445047,9.131434178840244,10.478015594879329,,,,,,,,,,,,,,,,,8.231510754337705,10.791315667732608,,,,9.373418258046987,#000000,,9.018943905625582,,36.829157657692235,4.8008601613127695,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101273449,79812301.0384106,False,False,False,False,28597015.51130385,False,False,False,False
2022-06-24 00:00:00+00:00,7.9275476204,8.271866449,7.3337238286,7.858268178,18699051,,,,,,,,,,,,,,,,8.144036135595739,9.053817984326605,10.366419449132032,,,,,,,,,,,,,,,,,8.19801065012198,10.708365592503442,,,,9.29412996233596,#000000,,8.94057105479409,,35.9846640617434,3.036433437344982,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,119972500,82787130.59112093,False,False,False,False,27863832.95491097,False,False,False,False
2022-07-01 00:00:00+00:00,7.353517955,8.1154928505,6.8586647952,8.0364153155,26020664,,,,,,,,,,,,,,,,7.9725576841794785,8.929072963929585,10.203614566492499,,,,,,,,,,,,,,,,,8.116818526858898,10.58526813395217,,,,9.161466375082526,#000000,,8.805515935365115,,34.677861293469896,0.8303387478281365,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.878778297213795,1.0547827667633285,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,93951836,83614145.80659345,False,False,False,False,27727301.92121386,False,False,False,False
2022-07-08 00:00:00+00:00,6.9972236799,7.2644443862,6.4826753643,7.0368119327,25646460,,,,,,,,,,,,,,,,7.7671821329293405,8.786264862081604,10.032511303149283,,,,,,,,,,,,,,,,,8.001683722193192,10.45379124523144,,,,9.008286653116972,#000000,,8.646910505088355,,33.33055034849682,-1.38419396726799,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.881850733354748,1.0676375958259785,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,68305376,82480162.85795689,False,False,False,False,27573165.482605428,False,False,False,False
2022-07-15 00:00:00+00:00,6.8190765424,7.2644443862,6.4033998881,6.8586647952,36416780,,,,,,,,,,,,,,,,7.564422525934475,8.607244476945809,9.81213387212361,,,,,,,,,,,,,,,,,7.8612820589365,10.278346644037072,,,,8.824685915595492,#000000,,8.461270733485097,,32.161788113396284,-3.3918383054531063,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8788331599820967,1.0653006150090307,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,31888596,78732639.38699712,False,False,False,False,28228248.03944947,False,False,False,False
2022-07-22 00:00:00+00:00,6.5815470257,7.3041316096,6.5617528993,7.0170178063,32872367,,,,,,,,,,,,,,,,7.4422224383199795,8.470621175289956,9.636951082342101,,,,,,,,,,,,,,,,,7.759316039751777,10.133400715612108,,,,8.688502290263184,#000000,,8.327277683925953,,31.048794358170966,-5.311958912069159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8702951837588863,1.0900795647870212,False,False,False,False,-0.33241910082931037,-0.3376236776223521,False,False,False,False,-983771,72827720.09907141,True,False,False,False,28572256.8513421,True,False,False,False
2022-07-29 00:00:00+00:00,7.5811504085,7.6405327877,6.245046877,6.5617528993,34432257,,,,,,,,,,,,,,,,7.400367694231261,8.373341542767081,9.493760044607644,,,,,,,,,,,,,,,,7.155576691066666,7.703355372156721,10.008314879325466,,,,8.35578603735914,#000000,,7.658160325055432,,32.929110816625496,-5.311958912069159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8996690677151975,1.0486271620185736,False,False,False,False,-0.3313877297795126,-0.33450570370093236,False,False,False,False,33448486,69910739.79543649,False,False,False,False,29006330.936427873,False,False,False,False
2022-08-05 00:00:00+00:00,7.9671358732,8.1650771371,7.1753708174,7.6306357245,30006994,,,,,,,,,,,,,,,,7.442002709782754,8.336752690277013,9.411184577259254,,,,,,,,,,,,,,,,7.441316033206438,7.7082762082599166,9.929241677952326,,,,8.378128982789617,#000000,,7.732086910381531,,35.185238403140524,-5.311958912069159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9194085604195682,1.0290256566140326,False,False,False,False,-0.2568994455316354,-0.2957025746162839,False,False,False,False,63455480,69432572.40318194,False,False,False,False,29080454.1263221,False,False,False,False
2022-08-12 00:00:00+00:00,8.2838418955,8.5213714122,7.9968270628,8.1947683267,26405006,,,,,,,,,,,,,,,8.267346790166668,7.516579743622577,8.333240991999125,9.364938391725797,,,,,,,,,,,,,,,,7.681412081256227,7.74277641145898,9.87915423765451,,,,8.397921235411983,#000000,,7.802028756626114,,37.525483452615944,-5.311958912069159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9321045817196277,1.04398231173182,False,False,False,False,-0.198613895029074,-0.24715823482267896,False,False,False,False,89860486,70945751.18813142,False,False,False,False,28882272.783631574,False,False,False,False
2022-08-19 00:00:00+00:00,7.3689398437,8.1018720325,7.3491308656,7.9334957188,22595807,,,,,,,,,,,,,,,7.962677726320298,7.523044248100172,8.303086938815161,9.306139103828434,,,,,,,,,,,,,,,,7.66651995084206,7.735948345725202,9.822017796687938,,,,8.331347730045609,#000000,,7.722047567746933,,37.73835442373498,-5.311958912069159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8818918023837065,1.080549960528563,False,False,False,False,-0.2513608836887222,-0.2492595592557006,False,False,False,False,67264679,70673079.17419577,False,False,False,False,28416608.651510715,False,False,False,False
2022-08-26 00:00:00+00:00,7.5274116683,8.0820630544,7.1213276178,7.190659041,23737808,,,,,,,,,,,,,,,7.83679263676994,7.526822708242925,8.272750697344105,9.247451664707892,,,,,,,,,,,,,,,,7.651017658997607,7.727988691065469,9.764243976164058,,,,8.289581147613143,#000000,,7.685655423768985,,38.26743330022279,-5.311958912069159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8726537986880181,1.0832870098233403,False,False,False,False,-0.263787234469804,-0.2565233968627523,False,False,False,False,91002487,72178961.23536645,False,False,False,False,28070030.825472888,False,False,False,False
2022-09-02 00:00:00+00:00,7.2500859753,7.7108428053,6.8737153919,7.3986533108,23986023,,,,,,,,,,,,,,,7.698275066635548,7.510374720708868,8.232468312357124,9.182158105753667,,,,,,,,,,,,,,,,7.5955333970335825,7.706334538587327,9.701239127102978,,,,8.232340466882727,#000000,,7.627629430741331,,38.209431738961314,-5.311958912069159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8562614499808253,1.0985631524471264,False,False,False,False,-0.29520399066263214,-0.2758636937626922,False,False,False,False,67016464,71796554.03274672,False,False,False,False,27767511.72728971,False,False,False,False
2022-09-09 00:00:00+00:00,7.963209186,7.973113675,6.9727602822,7.3293218876,23196775,,,,,,,,,,,,,,,7.686298844391043,7.517950994106584,8.209998395639662,9.134130953971429,,,,,,,,,,,,,,,,7.6006704462049735,7.703221492835045,9.651840433271445,,,,8.214873080060025,#000000,,7.627035444384411,,39.86651586447782,-5.311958912069159,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.824239204393133,1.1453648390606403,False,False,False,False,-0.2767957226868675,-0.27632970822477987,False,False,False,False,90213239,73160752.91920993,False,False,False,False,27428938.63637936,False,False,False,False
2022-09-16 00:00:00+00:00,7.5967430916,8.6119532179,7.3342741321,8.2999618132,36875503,,,,,,,,,,,,,,,7.7242470146202535,7.546719578567868,8.18951360173752,9.073581731466895,,,,,,,,,,,,,,,,7.641837975086735,7.712761714760916,9.58574034500694,,,,8.210628851606732,#000000,,7.6563915707589425,,40.41898749211824,-5.311958912069159,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8227977471444193,1.1440523501889501,False,False,False,False,-0.2267304824310989,-0.25153009532793935,False,False,False,False,53337736,71692381.29556474,False,False,False,False,28128684.14479571,False,False,False,False
2022-09-23 00:00:00+00:00,6.6657211221,7.8245463394,6.5567717427,7.5076026902,38522754,,,,,,,,,,,,,,,7.584496818559448,7.502357418271736,8.124053164252706,8.977139703604557,,,,,,,,,,,,,,,,7.548977490418167,7.667766161022059,9.491000606411106,,,,8.127970194648539,#000000,,7.575899472067852,,39.37797828068496,-5.311958912069159,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7573937168742846,1.1677748343802756,False,False,False,False,-0.30449612583938496,-0.2780131105836622,False,False,False,False,14814982,67479240.60700439,False,False,False,False,28898615.24518121,False,False,False,False
2022-09-30 00:00:00+00:00,7.5472206464,7.705692471,6.37849094,6.636007655,41851767,,,,,,,,,,,,,,,7.518494917289777,7.47807051154479,8.071864992733527,8.891548970990153,,,,,,,,,,,,,,,7.210468019133332,7.5020056164052855,7.637798935880826,9.403185745930058,,,,7.964179713738469,#000000,,7.427259766093296,,40.59778395731759,-5.311958912069159,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7873290693035151,1.1521232569129902,False,False,False,False,-0.3203488156032442,-0.2991809630934532,False,False,False,False,56666749,66678315.30278184,False,False,False,False,29858107.96776038,False,False,False,False
2022-10-07 00:00:00+00:00,8.1513944777,8.9388013561,7.8641642956,7.9235912298,52237452,,,,,,,,,,,,,,8.318120043133334,7.662824894187158,7.557104779678444,8.088254472388963,8.858851034710948,,,,,,,,,,,,,,,7.825426035060777,7.622485937341358,7.689237060165792,9.353427040934388,,,,8.10841458862235,#000000,,7.8572142274306565,,42.65918469830019,-5.311958912069159,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.819027136607064,1.1180824273722483,False,False,False,False,-0.17997594959527805,-0.23957845634436564,False,False,False,False,108904201,69806158.68776096,False,False,False,False,31515837.155333687,False,False,False,False
2022-10-14 00:00:00+00:00,7.5274116683,8.4138634371,7.4877937122,7.9780659195,39513551,,,,,,,,,,,,,,8.099159036103375,7.680467795562909,7.5738860548374385,8.074902695991211,8.815469226297036,,,,,,,,,,,,,,,7.820771923491689,7.641290721233832,7.695753304648049,9.301673364796065,,,,8.078152680329067,#000000,,7.810422369097951,,43.09874361074672,-5.311958912069159,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7907789350961639,1.1467092705910849,False,False,False,False,-0.21263507195246148,-0.22610676414841357,False,False,False,False,69390650,69775380.26644534,False,False,False,False,32108260.403086744,False,False,False,False
2022-10-21 00:00:00+00:00,8.3692932365,8.3940544591,7.3293218876,7.8344508285,39788525,,,,,,,,,,,,,,8.078508743229605,7.718282718932378,7.6025427016864136,8.072876258992205,8.784107663829161,,,,,,,,,,,,,,,7.868988201085962,7.677078709621881,7.7130665662758995,9.260174889591461,,,,8.086180717027219,#000000,,7.835714593217457,,44.98361419996446,-11.950480661125212,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8286223586640242,1.1660139382833397,False,False,False,False,-0.1553634742259972,-0.19073511918720537,False,False,False,False,109179175,72694179.87633827,False,False,False,False,32677168.891746987,False,False,False,False
2022-10-28 00:00:00+00:00,8.3197707913,8.8100429986,8.0127316311,8.2603438571,30147349,,,,,,,,,,,,,,8.134881539458776,7.768362158276713,7.637843813288608,8.08325785878421,8.772253299393713,,,,,,,,,,,,,,,7.944802945517125,7.722873883221672,7.73822061660561,9.238943078984875,,,,8.115715465947922,#000000,,7.8927301316185705,,46.24232265332728,-10.434707035154375,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8930168585905118,1.0532685146785052,False,False,False,False,0.000787336460345515,-0.09497389136342993,False,False,False,False,79031826,73163635.14475766,False,False,False,False,32489774.825691655,False,False,False,False
2022-11-04 00:00:00+00:00,8.8744221774,9.0279417575,7.7502626717,8.1315854996,37980404,,,,,,,,,,,,,,8.214011279461026,7.836396818600487,7.687195442152401,8.102307698634496,8.764347508620162,,,,,,,,,,,,,,,8.040111708998761,7.785609209399656,7.775038129166346,9.218630526263956,,,,8.15818314681081,#000000,,7.969032254114983,,48.13845579577436,-8.34112456227433,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9121991675125077,1.0237168216484436,False,False,False,False,0.26892613510256486,0.08697612186956746,False,False,False,False,117012230,76411679.20810895,False,False,False,False,32896488.097862646,False,False,False,False
2022-11-11 00:00:00+00:00,9.3894556073,9.6469723223,8.775377287,8.9437536006,48876707,,,,,,,,,,,,,,8.421792053878168,7.980718388787143,7.79017364328698,8.160505095168045,8.78659128009705,,,,,,,,,,,,,,,8.247216322688018,7.917538550609821,7.8574302174058595,9.220532678332754,,,,8.26472202558376,#000000,,8.141816328990787,,50.35711819018676,-5.991379680849114,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0223620994142022,0.9540787933675675,False,False,False,False,0.34282822325936313,0.2149021725644653,False,False,False,False,165888937,83039624.2297305,False,False,False,False,34080208.016539484,False,False,False,False
2022-11-18 00:00:00+00:00,8.9932760458,9.7163037455,8.6367144405,9.2805062279,30415584,,,,,,,,,,,,,9.1154314106,8.497421099222699,8.047586990416988,7.8417223065542165,8.189216688675586,8.795343206377632,,,,,,,,,,,,,,,8.329530336334694,7.980295141912814,7.899128353335267,9.218192203097061,,,9.1154314106,8.391386773652695,#000000,,8.497492459143595,,51.13925863860079,-5.0524572298536015,False,False,False,False,True,,-1.0,9.716304,8.636714,192.0,0,0.9951730683618879,0.9276138682762152,False,False,False,False,0.3320657057734801,0.27348393916897273,False,False,False,False,135473353,86923604.13863935,False,False,False,False,33808754.385684706,False,False,False,False
