date,Close,High,Low,Open,Volume,aVWAP_peak_909,aVWAP_peak_890,aVWAP_peak_842,aVWAP_peak_828,aVWAP_peak_735,aVWAP_peak_720,aVWAP_peak_687,aVWAP_peak_660,aVWAP_peak_636,aVWAP_peak_618,aVWAP_peak_578,aVWAP_peak_539,aVWAP_peak_498,aVWAP_peak_455,aVWAP_peak_383,aVWAP_peak_355,aVWAP_peak_321,aVWAP_peak_305,aVWAP_peak_272,aVWAP_peak_259,aVWAP_peak_205,aVWAP_peak_191,aVWAP_peak_173,aVWAP_peak_154,aVWAP_peak_102,aVWAP_peak_58,aVWAP_peak_40,aVWAP_peak_27,aVWAP_valley_869,aVWAP_valley_819,aVWAP_valley_793,aVWAP_valley_791,aVWAP_valley_713,aVWAP_valley_696,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_628,aVWAP_valley_592,aVWAP_valley_573,aVWAP_valley_513,aVWAP_valley_476,aVWAP_valley_447,aVWAP_valley_408,aVWAP_valley_357,aVWAP_valley_341,aVWAP_valley_317,aVWAP_valley_297,aVWAP_valley_279,aVWAP_valley_247,aVWAP_valley_196,aVWAP_valley_170,aVWAP_valley_169,aVWAP_valley_125,aVWAP_valley_100,aVWAP_valley_48,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_869,aVWAP_OB_bull_713,aVWAP_OB_bear_720,aVWAP_OB_bear_539,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,4.19,4.39,4.1,4.32,5232270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.607177760277623,,#000000,,,,38.47970745282521,-53.664921465968575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1150140,-576592.7702517144,False,False,False,False,4731419.812931983,False,False,False,False
2022-01-19 00:00:00+00:00,4.07,4.38,4.05,4.31,4288241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.579071121976363,,#000000,,,,35.96628586589365,-53.664921465968575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5438381,-767251.1322026276,False,False,False,False,4714040.251640532,False,False,False,False
2022-01-20 00:00:00+00:00,4.16,4.54,4.11,4.13,6358176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.552359075213696,,#000000,,,,35.5083945336961,-53.664921465968575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,919795,-701092.4603515442,False,False,False,False,4778516.163340904,False,False,False,False
2022-01-21 00:00:00+00:00,3.58,3.91,3.49,3.78,11305910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.433488212205606,,#000000,,,,32.058421276077276,-53.664921465968575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10386115,-1080897.2658279543,False,False,False,False,5034492.392229496,False,False,False,False
2022-01-24 00:00:00+00:00,3.5,3.53,2.935,3.12,15360516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3216666666666663,,,,,4.263104625198285,3.3216666666666663,#000000,,3.3216666666666663,,29.425221449319046,-53.664921465968575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25746631,-2048180.9416778383,False,False,False,False,5439434.494495005,False,False,False,False
2022-01-25 00:00:00+00:00,3.5,3.665,3.28,3.41,6031873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.366780827595584,,,,,4.218748388066845,3.366780827595584,#000000,,3.366780827595584,,27.66975489814689,-53.664921465968575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25746631,-2977531.9243571386,False,False,False,False,5462667.377063829,False,False,False,False
2022-01-26 00:00:00+00:00,3.49,3.905,3.44,3.77,10985438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.449867879799345,,,,,4.161869843465094,3.449867879799345,#000000,,3.449867879799345,,26.451336383170403,-52.91632039872286,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36732069,-4301239.260656859,False,False,False,False,5679246.617178973,False,False,False,False
2022-01-27 00:00:00+00:00,3.095,3.579,3.07,3.579,7091864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.413596515285615,,,,,4.109747450434511,3.413596515285615,#000000,,3.413596515285615,,23.989455145721053,-52.58012556079831,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43823933,-5851148.819062472,False,False,False,False,5734643.377289602,False,False,False,False
2022-01-28 00:00:00+00:00,3.35,3.39,3.02,3.14,6028877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.392360527998742,,,,,4.07014361726962,3.392360527998742,#000000,,3.392360527998742,,25.792181748012375,-48.24647388117384,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37795056,-7103851.061452179,False,False,False,False,5746181.950729225,False,False,False,False
2022-01-31 00:00:00+00:00,3.66,3.68,3.31,3.34,6633973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4124204748367566,,,,,4.044957645186666,3.4124204748367566,#000000,,3.4124204748367566,,30.425716895695622,-41.573739369061016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31161083,-8047271.921787388,False,False,False,False,5780997.285994745,False,False,False,False
2022-02-01 00:00:00+00:00,3.9,4.01,3.62,3.8165,7143203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.464348933525547,,,,,4.034966278216168,3.464348933525547,#000000,,3.464348933525547,,35.73532558269874,-34.67939139554437,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24017880,-8673570.277795726,False,False,False,False,5834417.11791652,False,False,False,False
2022-02-02 00:00:00+00:00,3.64,3.919,3.52,3.91,6652385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.487420647343615,,,,,4.01988090872015,3.487420647343615,#000000,,3.487420647343615,,37.477690169439384,-31.414634992668752,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30670265,-9536185.757097855,False,False,False,False,5866494.289762931,False,False,False,False
2022-02-03 00:00:00+00:00,3.4,3.52,3.335,3.38,5028017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.482525057477051,,,,,4.000471249128119,3.482525057477051,#000000,,3.482525057477051,,37.196896433779685,-30.136824857258908,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35698282,-10562150.315643037,False,False,False,False,5833612.827419287,False,False,False,False
2022-02-04 00:00:00+00:00,3.81,3.94,3.45,3.5552,13371232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52229405923582,,,,,3.9793604084374095,3.52229405923582,#000000,,3.52229405923582,,40.508047413960824,-25.537747067987944,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22327050,-11023518.930715859,False,False,False,False,6129205.736147942,False,False,False,False
2022-02-07 00:00:00+00:00,4.15,4.43,4.03,4.14,18013274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6421657505856038,,,,,4.000910572013489,3.6421657505856038,#000000,,3.6421657505856038,,45.02862136254093,-20.05377748431189,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4313776,-10760391.756962296,False,False,False,False,6595247.628848023,False,False,False,False
2022-02-08 00:00:00+00:00,4.27,4.285,3.95,4.06,6422194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.673234726961203,,,,,4.006463372586646,3.673234726961203,#000000,,3.673234726961203,,48.784678901114376,-15.522744470501472,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2108418,-10255732.550806912,False,False,False,False,6588461.212030454,False,False,False,False
2022-02-09 00:00:00+00:00,4.4,4.425,4.25,4.31,7082429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7151195793009255,,,,,4.0188792501643205,3.7151195793009255,#000000,,3.7151195793009255,,52.08446917621141,-11.562330877980855,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9190847,-9493121.58803017,False,False,False,False,6607832.497833181,False,False,False,False
2022-02-10 00:00:00+00:00,4.28,4.62,4.13,4.2,8755276,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.343333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7592621192769315,,,,,4.032440315535243,4.051297726305133,#000000,,4.051297726305133,,53.256380850559516,-9.650234537890029,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,435571,-9103761.094381928,False,False,False,False,6692045.96850639,False,False,False,False
2022-02-11 00:00:00+00:00,3.9,4.4,3.85,4.32,6020923,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.223807505795864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7726635175264778,,,,,4.032930933633099,3.9982355116611705,#000000,,3.9982355116611705,,51.17004625942842,-9.650234537890029,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5585352,-8965784.267151264,False,False,False,False,6665727.420721826,False,False,False,False
2022-02-14 00:00:00+00:00,3.86,4.18,3.79,4.1,6067329,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.142164461473765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7802391923450624,,,,,4.0304773607898605,3.961201826909414,#000000,,3.961201826909414,,49.50343261465381,-9.650234537890029,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11652681,-9071152.766478665,False,False,False,False,6642260.815987637,False,False,False,False
2022-02-15 00:00:00+00:00,4.1,4.2276,3.965,4.14,6478860,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13158124192268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.794597911871575,,,,,4.0323824867365134,3.9630895768971275,#000000,,3.9630895768971275,,50.25976841935183,-9.650234537890029,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5173821,-8918316.226616757,False,False,False,False,6635852.940850867,False,False,False,False
2022-02-16 00:00:00+00:00,4.14,4.14,3.883,3.96,6919915,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.115970464768876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8065732336334097,,,,,4.033028969515489,3.9612718492011427,#000000,,3.9612718492011427,,51.06497790209181,-8.982872737961877,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1746094,-8500104.06086708,False,False,False,False,6646992.629444951,False,False,False,False
2022-02-17 00:00:00+00:00,3.63,3.97,3.5601,3.92,7448454,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.045232494950059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80248154452352,,,,,4.023411616548101,3.9238570197367895,#000000,,3.9238570197367895,,47.95004682581042,-8.982872737961877,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5702360,-8390388.607499745,False,False,False,False,6678422.487113777,False,False,False,False
2022-02-18 00:00:00+00:00,3.45,3.65,3.36,3.65,4794585,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.987620972122065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7931536598389615,,,,,4.013001296057019,3.8903873159805133,#000000,,3.8903873159805133,,44.834438673083184,-8.982872737961877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10496945,-8472998.662107598,False,False,False,False,6604546.507226962,False,False,False,False
2022-02-22 00:00:00+00:00,3.18,3.34,3.0901,3.27,6557840,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.890661965128713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7702525758690544,,,,,3.9920782859010524,3.8304572704988837,#000000,,3.8304572704988837,,41.345199395020714,-8.982872737961877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17054785,-8809539.30280926,False,False,False,False,6602714.879492572,False,False,False,False
2022-02-23 00:00:00+00:00,3.06,3.409,3.06,3.37,5219372,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8266698020046745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7524481756731727,,,,,3.975638166607865,3.7895589888389236,#000000,,3.7895589888389236,,38.435711356659844,-2.8116388827721437,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22274157,-9337563.526228504,False,False,False,False,6548466.139120313,False,False,False,False
2022-02-24 00:00:00+00:00,3.39,3.425,2.75,2.8,7078489,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7575178958774806,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.188333333333333,3.7304096423539,,,,,3.9546919812723096,3.5587536238549045,#000000,,3.5587536238549045,,39.494063861148746,-2.8116388827721437,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15195668,-9567293.113435231,False,False,False,False,6569251.349350889,False,False,False,False
2022-02-25 00:00:00+00:00,3.29,3.51,3.25,3.42,4534702,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7310713482596856,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2514606991595447,3.721121278731939,,,,,3.944558359170653,3.56788444205039,#000000,,3.56788444205039,,39.60880483440988,-2.8116388827721437,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19730370,-9965845.148202477,False,False,False,False,6489465.100356737,False,False,False,False
2022-02-28 00:00:00+00:00,3.77,3.79,3.26,3.28,10272435,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7151266442706494,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4181833788228557,3.715122468399774,,,,,3.9322002797185447,3.6161441638310934,#000000,,3.6161441638310934,,43.367474994639885,-2.8116388827721437,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9457935,-9945927.103174929,False,False,False,False,6637816.861127062,False,False,False,False
2022-03-01 00:00:00+00:00,4.03,4.05,3.78,4.01,10369050,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7424140134182187,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.590220345984357,3.7270917957203515,,,,,3.93295269368071,3.686575385040976,#000000,,3.686575385040976,,47.48774559800751,-10.378337557074587,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,911115,-9520160.746187678,False,False,False,False,6784139.729318157,False,False,False,False
2022-03-02 00:00:00+00:00,4.06,4.27,3.87,4.0,5702583,,,,,,,,,,,,,,,,,,,,,,,,,,,4.066666666666666,3.7616312370904312,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.661800190270149,3.7362232086490352,,,,,3.9355206193186736,3.8065803256690702,#000000,,3.8065803256690702,,50.417017744306165,-7.466290078248051,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6613698,-8887460.403199924,False,False,False,False,6741725.739933131,False,False,False,False
2022-03-03 00:00:00+00:00,3.74,4.06,3.72,4.06,4843042,,,,,,,,,,,,,,,,,,,,,,,,,,,3.962570779825757,3.765386753499097,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.681964281240296,3.738540297266866,,,,,3.9339876861248655,3.787115527958004,#000000,,3.787115527958004,,49.9936978295151,-7.466290078248051,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1770656,-8469495.054054828,False,False,False,False,6667267.554053401,False,False,False,False
2022-03-04 00:00:00+00:00,3.44,3.68,3.39,3.56,5094199,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8129880901046795,3.7528114961737096,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6629645715409214,3.733143096769644,,,,,3.9268387285932325,3.7404768136472386,#000000,,3.7404768136472386,,47.818712419559716,-7.466290078248051,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3323543,-8267693.012719345,False,False,False,False,6605578.591149346,False,False,False,False
2022-03-07 00:00:00+00:00,3.23,3.579,3.19,3.45,5794332,,,,,,,,,,,,,,,,,,,,,,,,,,,3.683232089909831,3.731083072139306,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6273533614526507,3.7229648880987476,,,,,3.9158338287007033,3.6911583529001337,#000000,,3.6911583529001337,,45.18498520303697,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9117875,-8301033.482808783,False,False,False,False,6573764.9993395675,False,False,False,False
2022-03-08 00:00:00+00:00,3.34,3.46,3.18,3.23,5648551,,,,,,,,,,,,,,,,,,,,,,,,,,,3.608864413959801,3.7116581749002124,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.598729852213626,3.713375868492004,,,,,3.9053790691893657,3.6581570773914107,#000000,,3.6581570773914107,,44.329525228337374,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3469324,-8111554.679561379,False,False,False,False,6537482.097404682,False,False,False,False
2022-03-09 00:00:00+00:00,3.63,3.73,3.5401,3.62,6128770,,,,,,,,,,,,,,,,,,,,,,,,,,,3.613386003629609,3.7077800882495815,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6019724601810648,3.711329076967409,,,,,3.900240783600949,3.658616907256916,#000000,,3.658616907256916,,45.96526658860223,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2659446,-7689162.4960491685,False,False,False,False,6521454.172016263,False,False,False,False
2022-03-10 00:00:00+00:00,3.46,3.51,3.37,3.44,3723143,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5965800927422564,3.7001524029098043,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5936153050803314,3.7072789838959257,,,,,3.895094912697081,3.6494066961570795,#000000,,3.6494066961570795,,45.919646047033424,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1063697,-7429340.319733515,False,False,False,False,6411716.478996018,False,False,False,False
2022-03-11 00:00:00+00:00,3.25,3.54,3.23,3.54,2665706,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5793083386485254,3.692773994869685,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5842065816563937,3.703298472746884,,,,,3.8906222421872414,3.6398968469803723,#000000,,3.6398968469803723,,44.575858240527985,-7.466290078248051,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3729403,-7284244.738567495,False,False,False,False,6264814.107270684,False,False,False,False
