date,Open,High,Low,Close,Volume,aVWAP_peak_330,aVWAP_peak_277,aVWAP_peak_241,aVWAP_peak_208,aVWAP_peak_178,aVWAP_peak_141,aVWAP_peak_140,aVWAP_peak_93,aVWAP_valley_339,aVWAP_valley_309,aVWAP_valley_293,aVWAP_valley_261,aVWAP_valley_227,aVWAP_valley_201,aVWAP_valley_165,aVWAP_valley_127,aVWAP_valley_33,aVWAP_OB_bull_309,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-03 17:00:00+00:00,6.985,7.07,6.965,7.03,33056.0,,,,,,,,,,,,,,,,,,,,#000000,,,,58.033987177415426,14.735013839659132,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34703.0,8399.04298179398,False,False,False,False,21234.49121629752,False,False,False,False
2024-01-04 17:00:00+00:00,6.89,6.92,6.84,6.85,51379.0,,,,,,,,,,,,,,,,,,,,#000000,,,,52.624242570614484,11.832317747245881,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16676.0,8010.282625487097,False,False,False,False,21701.847941626238,False,False,False,False
2024-01-05 17:00:00+00:00,6.93,6.945,6.875,6.905,21477.0,,,,,,,,,,,,,,,,,,,,#000000,,,,50.879691231453435,10.29065908900742,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4801.0,7960.526305712103,False,False,False,False,21698.36192702738,False,False,False,False
2024-01-08 17:00:00+00:00,6.72,6.74,6.695,6.73,31819.0,,,,,,,,,,,,,,,,,,,,#000000,,,,45.67708226886121,5.361723624162721,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27018.0,7418.22357229021,False,False,False,False,21855.271044437806,False,False,False,False
2024-01-09 17:00:00+00:00,6.705,6.725,6.665,6.67,20159.0,,,,,,,,,,,,,,,,,,,,#000000,,,,41.153112947135995,1.0779166189563796,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47177.0,6571.785997526021,False,False,False,False,21828.97226855505,False,False,False,False
2024-01-10 17:00:00+00:00,6.63,6.645,6.54,6.565,34545.0,,,,,,,,,,,,,,,,,,,,#000000,,,,36.52968871414997,-3.326453455031782,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-81722.0,5202.890090587633,False,False,False,False,22026.11998532164,False,False,False,False
2024-01-11 17:00:00+00:00,6.635,6.675,6.62,6.645,29484.0,,,,,,,,,,,,,,,,,,,,#000000,,,,36.21214847587463,-3.8777993209536774,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52238.0,4312.333655074646,False,False,False,False,22141.746032060837,False,False,False,False
2024-01-12 17:00:00+00:00,6.715,6.715,6.625,6.645,52379.0,,,,,,,,,,,,,,,,,,,,#000000,,,,36.00045498369107,-4.6143611537395515,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52238.0,3435.584296081241,False,False,False,False,22610.54066722268,False,False,False,False
2024-01-15 17:00:00+00:00,6.645,6.645,6.645,6.645,0.0,,,,,,,,,,,,,,,,,,,,#000000,,,,35.85932598890203,-5.452700341537941,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52238.0,2572.4279504055626,False,False,False,False,22259.989649126204,False,False,False,False
2024-01-16 17:00:00+00:00,6.53,6.53,6.42,6.435,27026.0,,,,,,,,,,,,,,,,,,,,#000000,,,,32.220692698848495,-9.521203772894502,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79264.0,1303.6461217171043,False,False,False,False,22333.881282473085,False,False,False,False
2024-01-17 17:00:00+00:00,6.325,6.345,6.28,6.335,35115.0,,,,,,,,,,,,,,,,,,,,#000000,,6.32,,28.647372665927904,-13.342632834087254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-114379.0,-489.8832755188198,False,False,False,False,22532.038161814588,False,False,False,False
2024-01-18 17:00:00+00:00,6.39,6.41,6.33,6.35,33976.0,,,,,,,,,,,,,,,,,,,,#000000,,6.341309480733139,,26.860727207382638,-15.42980330487157,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80403.0,-1728.8463255107758,False,False,False,False,22709.463926747696,False,False,False,False
2024-01-19 17:00:00+00:00,6.385,6.435,6.365,6.43,51947.0,,,,,,,,,,,,,,,,,,,,#000000,,6.370790027374324,,28.74211185019462,-15.42980330487157,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28456.0,-2143.2208010842523,False,False,False,False,23162.759059666336,False,False,False,False
2024-01-22 17:00:00+00:00,6.425,6.475,6.39,6.41,36317.0,,,,,,,,,,,,,,,,,,,,#000000,,6.383301505089341,,29.642183412383332,-15.42980330487157,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64773.0,-3114.2251297496127,False,False,False,False,23366.70077967151,False,False,False,False
2024-01-23 17:00:00+00:00,6.435,6.45,6.37,6.4,22700.0,,,,,,,,,,,,,,,,,,,,#000000,,6.38624721150019,,30.052994356264634,-15.42980330487157,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87473.0,-4422.113112234115,False,False,False,False,23356.364333475052,False,False,False,False
2024-01-24 17:00:00+00:00,6.475,6.52,6.41,6.52,39084.0,,,,,,,,,,,,,,,,,,,,#000000,,6.403562769140439,,34.842607261087444,-21.55033861508722,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48389.0,-5103.770273284748,False,False,False,False,23600.203646134352,False,False,False,False
2024-01-25 17:00:00+00:00,6.495,6.625,6.475,6.62,41966.0,,,,,,,,,,,,,,,,,,,,#000000,,6.430849077318831,,40.91118360450281,-15.769103806066845,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6423.0,-5124.223447342349,False,False,False,False,23884.944674876457,False,False,False,False
2024-01-26 17:00:00+00:00,6.515,6.595,6.465,6.59,22953.0,,,,,,,,,,,,,,,,,,,,#000000,,6.440476938981945,,44.07670324136777,-12.836823218478386,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29376.0,-5500.219983042467,False,False,False,False,23870.495920227208,False,False,False,False
2024-01-29 17:00:00+00:00,6.545,6.61,6.485,6.55,58091.0,,,,,,,,,,,,,,,,,,,,#000000,,6.458789094809571,,45.019638895202604,-11.860913063170145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87467.0,-6771.02277400305,False,False,False,False,24401.046371076398,False,False,False,False
2024-01-30 17:00:00+00:00,6.62,6.69,6.595,6.67,22739.0,,,,,,,,,,,,,,,,,,,,#000000,,6.561237729111399,,49.00999120470587,-7.97327022533932,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64728.0,-7669.580560452615,False,False,False,False,24375.278210284516,False,False,False,False
2024-01-31 17:00:00+00:00,6.58,6.635,6.525,6.525,23468.0,,,,,,,,,,,,,,,,,,,,#000000,,6.541127979822543,,47.771675629673894,-7.97327022533932,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88196.0,-8918.052179670403,False,False,False,False,24361.211881442894,False,False,False,False
2024-02-01 17:00:00+00:00,6.585,6.635,6.395,6.42,106236.0,,,,,,,,,,,,,,,,,,,,#000000,,6.499155922216213,,44.78349084412342,-7.97327022533932,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194432.0,-11794.237417194894,False,False,False,False,25630.58844142052,False,False,False,False
2024-02-02 17:00:00+00:00,6.295,6.33,6.245,6.25,42310.0,,,,,,,,,,,,,,,,,,,,#000000,,6.464497235296964,,40.11480067252543,-2.855566991936435,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-236742.0,-15281.799627781018,False,False,False,False,25889.18396946051,False,False,False,False
2024-02-05 17:00:00+00:00,6.08,6.19,6.075,6.14,31917.0,,,,,,,,,,,,,,,,,6.135000000000001,,6.135000000000001,#000000,,6.332961349016983,,35.65938059949479,-7.037506111300004,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-268659.0,-19210.128315722395,False,False,False,False,25982.6384815619,False,False,False,False
2024-02-06 17:00:00+00:00,6.285,6.325,6.245,6.26,18025.0,,,,,,,,,,,,,,,,,6.186130144300722,,6.186130144300722,#000000,,6.344767582429429,,36.06885551186711,-7.037506111300004,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-250634.0,-22798.095318579413,False,False,False,False,25859.26424153768,False,False,False,False
2024-02-07 17:00:00+00:00,6.24,6.27,6.205,6.26,12388.0,,,,,,,,,,,,,,,,,6.197830445478368,,6.197830445478368,#000000,,6.344688016741173,,36.34183878678199,-7.037506111300004,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-250634.0,-26330.4349260433,False,False,False,False,25650.40743159136,False,False,False,False
2024-02-08 17:00:00+00:00,6.375,6.395,6.315,6.375,20197.0,,,,,,,,,,,,,,,,,6.237926416001228,,6.237926416001228,#000000,,6.356287148589989,,39.54798080009034,-7.037506111300004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-230437.0,-29494.87779540697,False,False,False,False,25565.858479163588,False,False,False,False
2024-02-09 17:00:00+00:00,6.37,6.4,6.32,6.33,100562.0,,,,,,,,,,,,,,,,,6.2994830565098585,,6.2994830565098585,#000000,,6.368646912315232,,40.77362509446645,-7.037506111300004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-330999.0,-34169.36031020686,False,False,False,False,26728.589355455624,False,False,False,False
2024-02-12 17:00:00+00:00,6.43,6.52,6.425,6.495,37278.0,,,,,,,,,,,,,,,,,6.330019891060519,,6.330019891060519,#000000,,6.382617811651166,,45.32104686294366,-11.229770385119892,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-293721.0,-38193.41673950598,False,False,False,False,26892.146109634603,False,False,False,False
2024-02-13 17:00:00+00:00,6.37,6.425,6.315,6.355,19891.0,,,,,,,,,,,,,,,,,6.332915900129583,,6.332915900129583,#000000,,6.382636769500739,,45.48029650125184,-10.84751735621014,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-313612.0,-42463.47229393224,False,False,False,False,26783.601208710035,False,False,False,False
2024-02-14 17:00:00+00:00,6.345,6.365,6.305,6.325,18182.0,,,,,,,,,,,,,,,,,6.332828012949492,,6.332828012949492,#000000,,6.381098819573357,,45.02510089645406,-10.84751735621014,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-331794.0,-46949.21690953019,False,False,False,False,26650.24305043546,False,False,False,False
2024-02-15 17:00:00+00:00,6.68,6.735,6.65,6.7,22210.0,,,,,,,,,,,,,,,,,6.361489476809787,,6.361489476809787,#000000,,6.397884711154789,,51.07107707593023,-5.047717583094965,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-309584.0,-51021.07401170801,False,False,False,False,26581.402072909328,False,False,False,False
2024-02-16 17:00:00+00:00,6.78,6.84,6.765,6.805,64125.0,,,,,,,,,,,,,,,,,6.443668397263916,,6.443668397263916,#000000,,6.450181878735315,,56.29225937965653,-0.19433114121512318,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-245459.0,-54035.61549989859,False,False,False,False,27163.473358600655,False,False,False,False
2024-02-19 17:00:00+00:00,6.805,6.805,6.805,6.805,0.0,,,,,,,,,,,,,,,,,6.443668397263916,,6.443668397263916,#000000,,6.450181878735315,,59.77304758214073,2.962452510273799,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-245459.0,-57003.41991075288,False,False,False,False,26742.334236761886,False,False,False,False
2024-02-20 17:00:00+00:00,6.85,6.885,6.78,6.84,41886.0,,,,,,,,,,,,,,,,,6.486060351746534,,6.486060351746534,#000000,,6.479255024064346,,62.529308292423934,5.5081480397663825,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-203573.0,-59275.816501283836,False,False,False,False,26977.119752471004,False,False,False,False
2024-02-21 17:00:00+00:00,7.025,7.055,6.98,7.03,44980.0,,,,,,,,,,,,,,,,,6.541874262021757,,6.541874262021757,#000000,,6.519340808942482,,66.42854995120189,9.163550227066843,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158593.0,-60815.61779583758,False,False,False,False,27256.234174913312,False,False,False,False
2024-02-22 17:00:00+00:00,7.085,7.155,7.065,7.13,51597.0,,,,,,,,,,,,,,,,,6.603246843860237,,6.603246843860237,#000000,,6.5654074479386155,,69.91132059440733,12.432586533171545,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106996.0,-61531.59271373157,False,False,False,False,27633.61038925574,False,False,False,False
2024-02-23 17:00:00+00:00,7.025,7.075,6.995,7.06,20607.0,,,,,,,,,,,,,,,,,6.621246153744373,,6.621246153744373,#000000,,6.579514573238978,,70.31376455827053,12.957145487353387,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-127603.0,-62555.95561739465,False,False,False,False,27524.670693298285,False,False,False,False
2024-02-26 17:00:00+00:00,7.065,7.135,7.055,7.12,48630.0,,,,,,,,,,,,,,,,,6.663680471212876,,6.663680471212876,#000000,,6.613446567851864,,71.23055628547164,14.15467639847499,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78973.0,-62810.483437279996,False,False,False,False,27851.885101154123,False,False,False,False
2024-02-27 17:00:00+00:00,7.185,7.19,7.115,7.135,38285.0,,,,,,,,,,,,,,,,,6.694981044191663,,6.694981044191663,#000000,,6.639150694240254,,72.00869144215235,15.317706312676634,True,False,True,False,True,10.90071631084507,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40688.0,-62467.49919794232,False,False,False,False,28013.638820516073,False,False,False,False
2024-02-28 17:00:00+00:00,7.125,7.175,7.12,7.14,21846.0,,,,,,,,,,,,,,,,,6.711029065446089,,6.711029065446089,#000000,,6.652622484147997,,72.58846157292088,16.35347148036071,True,False,True,False,True,11.015137942221347,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18842.0,-61791.134869292044,False,False,False,False,27918.016513221246,False,False,False,False
2024-02-29 17:00:00+00:00,7.395,7.41,7.22,7.295,41861.0,,,,,,,,,,,,,,,,,6.749233824369042,,6.749233824369042,#000000,,6.68449742103041,,74.67706290254878,18.774449104354204,True,False,True,False,True,14.435027653069245,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23019.0,-60476.249057365036,False,False,False,False,28134.18679983797,False,False,False,False
2024-03-01 17:00:00+00:00,7.545,7.55,7.475,7.485,56372.0,,,,,,,,,,,,,,,,,6.809036532885787,,6.809036532885787,#000000,,6.734728266375368,,77.56025600474999,21.81814827665704,True,False,True,False,True,18.230335572923394,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,79391.0,-58307.76457585549,False,False,False,False,28571.982353328855,False,False,False,False
2024-03-04 17:00:00+00:00,7.43,7.455,7.4,7.44,25067.0,,,,,,,,,,,,,,,,,6.8302450426186665,,6.8302450426186665,#000000,,6.753116182136395,,78.0006172690829,22.54688160854542,True,False,True,False,True,16.83946198085373,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54324.0,-56561.535667702694,False,False,False,False,28517.641541649336,False,False,False,False
2024-03-05 17:00:00+00:00,7.53,7.575,7.495,7.5,96569.0,,,,,,,,,,,,,,,,,6.9106448662121975,,6.9106448662121975,#000000,,6.8239613735074345,,78.8157718261086,23.68322825952555,True,False,True,False,True,17.99649208112848,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150893.0,-53345.18627750575,False,False,False,False,29572.701362709035,False,False,False,False
2024-03-06 17:00:00+00:00,7.575,7.595,7.495,7.565,79282.0,,,,,,,,,,,,,,,,,6.966385036436973,,6.966385036436973,#000000,,6.874763475314825,,79.899038257744,25.069032730791562,True,False,True,False,True,19.223102436246304,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,230175.0,-48949.52447475372,False,False,False,False,30343.38816328719,False,False,False,False
2024-03-07 17:00:00+00:00,7.635,7.655,7.535,7.58,53723.0,,,,,,,,,,,,,,,,,7.0010853582328645,,7.0010853582328645,#000000,,6.906973754643261,,80.74705106288903,26.219068821863786,True,False,True,False,True,19.504302996335024,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283898.0,-43789.097738711025,False,False,False,False,30705.862765406768,False,False,False,False
2024-03-08 17:00:00+00:00,7.545,7.555,7.465,7.51,237793.0,,,,,,,,,,,,,,,,,7.101657995871814,,7.101657995871814,#000000,,7.006392265337794,,78.57771489302206,26.219068821863786,True,False,True,False,False,17.288704398532083,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46105.0,-42395.39079702558,False,False,False,False,33916.51605586558,False,False,False,False
2024-03-11 17:00:00+00:00,7.51,7.555,7.475,7.545,29092.0,,,,,,,,,,,,,,,,,7.111651679223822,,7.111651679223822,#000000,,7.0166030533209875,,77.58667040435452,26.219068821863786,True,False,True,False,False,17.970855032652953,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75197.0,-40572.252955211225,False,False,False,False,33841.717357325026,False,False,False,False
2024-03-12 17:00:00+00:00,7.545,7.575,7.525,7.57,83662.0,,,,,,,,,,,,,,,,,7.139942013601038,,7.139942013601038,#000000,,7.045536645938106,,77.25820313443558,26.219068821863786,True,False,True,False,False,18.4579758651383,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,158859.0,-37480.29554505291,False,False,False,False,34614.124840157194,False,False,False,False
2024-03-13 17:00:00+00:00,7.7,7.755,7.7,7.72,34877.0,,,,,,,,,,,,,,,,,7.155046763747337,,7.155046763747337,#000000,,7.060437394066894,,78.72520119289132,26.219068821863786,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,193736.0,-33895.54677691256,False,False,False,False,34618.20042403072,False,False,False,False
2024-03-14 17:00:00+00:00,7.75,7.755,7.675,7.7,64226.0,,,,,,,,,,,,,,,,,7.180233443806105,,7.180233443806105,#000000,,7.085614130303921,,78.84833545781234,26.219068821863786,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,129510.0,-31362.127447037947,False,False,False,False,35077.23607637133,False,False,False,False
2024-03-15 17:00:00+00:00,7.76,7.77,7.72,7.765,63983.0,,,,,,,,,,,,,,,,,7.204952320523629,,7.204952320523629,#000000,,7.110369472876965,,79.64818357195202,26.338758611459824,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,193493.0,-27876.001440107124,False,False,False,False,35525.387455032236,False,False,False,False
2024-03-18 17:00:00+00:00,7.7,7.85,7.695,7.85,52057.0,,,,,,,,,,,,,,,,,7.22512619761359,,7.22512619761359,#000000,,7.130562332037638,,81.00394825834691,27.8318104261584,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,245550.0,-23636.83862708221,False,False,False,False,35781.691525496855,False,False,False,False
2024-03-19 17:00:00+00:00,7.97,7.98,7.915,7.935,49833.0,,,,,,,,,,,,,,,,,7.24776398906264,,7.24776398906264,#000000,,7.152813875856753,,82.60775199683152,29.48998306619646,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,295383.0,-18690.794617360003,False,False,False,False,35999.541269287605,False,False,False,False
2024-03-20 17:00:00+00:00,7.835,7.945,7.81,7.895,34245.0,,,,,,,,,,,,,,,,,7.261238744762415,,7.261238744762415,#000000,,7.166281499599866,,81.84895018689633,29.48998306619646,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,261138.0,-14352.363693059848,False,False,False,False,35972.33907906609,False,False,False,False
2024-03-21 17:00:00+00:00,7.895,7.935,7.89,7.925,26627.0,,,,,,,,,,,,,,,,,7.2718681040477104,,7.2718681040477104,#000000,,7.176887364532081,,81.67850550836035,29.48998306619646,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,287765.0,-9668.373558283725,False,False,False,False,35827.450101096074,False,False,False,False
2024-03-22 17:00:00+00:00,7.75,7.8,7.745,7.785,35941.0,,,,,,,,,,,,,,,,,7.282681545533003,,7.282681545533003,#000000,,7.188077824060692,,75.82442519169753,29.070062121184506,True,False,True,False,False,19.428772860245676,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,251824.0,-5614.2282317987065,False,False,False,False,35829.21056464497,False,False,False,False
2024-03-25 17:00:00+00:00,7.975,8.005,7.96,7.995,28684.0,,,,,,,,,,,,,,,,,7.294514601035258,,7.294514601035258,#000000,,7.199837512056519,,75.07034967274497,28.49794433479441,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,280508.0,-1178.2246933212073,False,False,False,False,35718.43210627838,False,False,False,False
2024-03-26 17:00:00+00:00,7.985,7.995,7.92,7.94,59915.0,,,,,,,,,,,,,,,,,7.3168045306454035,,7.3168045306454035,#000000,,7.222248675182869,,72.80267301976245,26.43638450946814,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,220593.0,2260.0888678155557,False,False,False,False,36093.57269377793,False,False,False,False
