date,Open,High,Low,Close,Volume,aVWAP_peak_850,aVWAP_peak_802,aVWAP_peak_801,aVWAP_peak_800,aVWAP_peak_762,aVWAP_peak_713,aVWAP_peak_696,aVWAP_peak_645,aVWAP_peak_588,aVWAP_peak_553,aVWAP_peak_531,aVWAP_peak_511,aVWAP_peak_497,aVWAP_peak_467,aVWAP_peak_420,aVWAP_peak_377,aVWAP_peak_376,aVWAP_peak_352,aVWAP_peak_322,aVWAP_peak_296,aVWAP_peak_232,aVWAP_peak_216,aVWAP_peak_177,aVWAP_peak_176,aVWAP_peak_137,aVWAP_peak_89,aVWAP_peak_88,aVWAP_peak_84,aVWAP_peak_30,aVWAP_peak_12,aVWAP_valley_863,aVWAP_valley_860,aVWAP_valley_828,aVWAP_valley_774,aVWAP_valley_755,aVWAP_valley_737,aVWAP_valley_736,aVWAP_valley_704,aVWAP_valley_641,aVWAP_valley_599,aVWAP_valley_594,aVWAP_valley_573,aVWAP_valley_540,aVWAP_valley_521,aVWAP_valley_504,aVWAP_valley_503,aVWAP_valley_475,aVWAP_valley_451,aVWAP_valley_428,aVWAP_valley_331,aVWAP_valley_310,aVWAP_valley_270,aVWAP_valley_182,aVWAP_valley_146,aVWAP_valley_112,aVWAP_valley_111,aVWAP_valley_77,aVWAP_valley_25,aVWAP_OB_bull_828,aVWAP_OB_bull_270,aVWAP_OB_bull_112,aVWAP_OB_bear_645,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,3.31,3.315,3.3,3.3,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3049999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3049999999999997,#000000,,3.3049999999999997,,86.93199754339999,22.36003249223471,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64.0,-30.002000251964347,False,False,False,False,164.13325213384303,False,False,False,False
2025-02-11 16:00:00+00:00,3.3,3.3,3.3,3.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3049999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3049999999999997,#000000,,3.3049999999999997,,87.45996005390482,24.558000556727308,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64.0,-30.52910102325172,False,False,False,False,161.5885505503726,False,False,False,False
2025-02-11 17:00:00+00:00,3.3,3.3,3.22,3.22,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.294901290812452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.294901290812452,#000000,,3.294901290812452,,69.88144853230412,32.95637724720244,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140.0,-32.226324263201306,False,False,False,False,160.26159627827377,False,False,False,False
2025-02-11 18:00:00+00:00,3.22,3.26,3.22,3.26,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.276199442119944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.276199442119944,#000000,,3.276199442119944,,63.70544817864997,26.98568007965909,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138.0,-29.587156445167174,False,False,False,False,162.08699788636252,False,False,False,False
2025-02-11 19:00:00+00:00,3.26,3.26,3.25,3.25,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2731820016142046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2731820016142046,#000000,,3.2731820016142046,,58.443644567926825,21.850241593078806,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29.0,-28.678828438265356,False,False,False,False,161.2639436555662,False,False,False,False
2025-02-11 20:00:00+00:00,3.25,3.26,3.22,3.23,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2594991168306837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2594991168306837,#000000,,3.2594991168306837,,52.84708663289702,16.35794924999732,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466.0,-35.45900164077287,False,False,False,False,166.43814607951091,False,False,False,False
2025-02-12 15:00:00+00:00,3.18,3.18,3.16,3.175,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2513553113553115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2513553113553115,#000000,,3.2513553113553115,,45.116935219414714,8.927108452026175,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-601.0,-44.22707913471437,False,False,False,False,165.9507329619991,False,False,False,False
2025-02-12 16:00:00+00:00,3.175,3.175,3.165,3.165,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24601970865467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24601970865467,#000000,,3.24601970865467,,39.41350658909005,3.43317454935665,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-701.0,-54.409605039602525,False,False,False,False,164.92824097809213,False,False,False,False
2025-02-12 17:00:00+00:00,3.165,3.17,3.165,3.165,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.234997232982844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.234997232982844,#000000,,3.234997232982844,,35.611220835540266,-0.41559272154952254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-701.0,-64.43426232581024,False,False,False,False,166.26268685440078,False,False,False,False
2025-02-12 18:00:00+00:00,3.165,3.18,3.165,3.18,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.227859580692345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.227859580692345,#000000,,3.227859580692345,,35.368911773808975,-1.2223465059321796,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-457.0,-70.52055283238683,False,False,False,False,167.46791651557285,False,False,False,False
2025-02-12 19:00:00+00:00,3.18,3.185,3.18,3.185,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2276435387352413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2276435387352413,#000000,,3.2276435387352413,,35.958056070359376,-1.4718820710339742,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-447.0,-76.35744348614827,False,False,False,False,165.02655346881977,False,False,False,False
2025-02-12 20:00:00+00:00,3.185,3.195,3.155,3.16,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2175974893162387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2175974893162387,#000000,,3.2175974893162387,,34.3348157858843,-3.9723559128632075,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-882.0,-88.84802575768086,False,False,False,False,169.21218829876054,False,False,False,False
2025-02-13 15:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2175974893162387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2175974893162387,#000000,,3.2175974893162387,,33.252655596234256,-5.975442692305009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-882.0,-101.14495559089511,False,False,False,False,166.5887435189348,False,False,False,False
2025-02-13 16:00:00+00:00,3.16,3.16,3.125,3.125,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2163209779179804,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1366666666666663,,,,,3.1764938222923234,#000000,,3.1764938222923234,,30.21053335037929,-9.733621799499637,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-922.0,-113.87139038793549,False,False,False,False,164.62612734034664,False,False,False,False
2025-02-13 17:00:00+00:00,3.135,3.195,3.135,3.195,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2132724616508397,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16866391184573,,,,,3.190968186748285,#000000,,3.190968186748285,,36.656298092468376,-9.733621799499637,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-720.0,-123.26873317261867,False,False,False,False,165.20556722654283,False,False,False,False
2025-02-13 18:00:00+00:00,3.195,3.195,3.195,3.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2132724616508397,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16866391184573,,,,,3.190968186748285,#000000,,3.190968186748285,,40.953474587194435,-18.7843601807091,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-720.0,-132.52038072033,False,False,False,False,162.6442406028755,False,False,False,False
2025-02-13 19:00:00+00:00,3.18,3.225,3.175,3.225,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2128974012824836,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1877765881513205,,,,,3.200336994716902,#000000,,3.200336994716902,,46.40454912491284,-13.423550828501291,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-495.0,-138.14021977892952,False,False,False,False,163.61099656252082,False,False,False,False
2025-02-13 20:00:00+00:00,3.225,3.225,3.205,3.21,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21290886186877,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.191514320536258,,,,,3.2022115912025138,#000000,,3.2022115912025138,,48.5177236381339,-11.186339487192548,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-575.0,-144.9132396273182,False,False,False,False,162.31470204217166,False,False,False,False
2025-02-14 15:00:00+00:00,3.28,3.3,3.26,3.26,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2733333333333334,3.21322491010134,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1938395500296033,,,,,3.226799264488092,#000000,,3.226799264488092,,53.54819964196609,-6.191364988754401,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-559.0,-151.33318940053806,False,False,False,False,160.04625704926977,False,False,False,False
2025-02-14 16:00:00+00:00,3.26,3.265,3.26,3.265,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.264188948306596,3.215877708978328,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.210029518619437,,,,,3.230032058634787,#000000,,3.230032058634787,,57.207700964900425,-2.530952176336875,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-388.0,-155.0024422780491,False,False,False,False,160.2160825213741,False,False,False,False
2025-02-14 17:00:00+00:00,3.265,3.265,3.255,3.255,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2629535864978907,3.2165248983739834,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2131101190476192,,,,,3.230862867973164,#000000,,3.230862867973164,,58.49265366041601,-0.9843652714541093,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-438.0,-159.39000131249793,False,False,False,False,158.50730604817448,False,False,False,False
2025-02-14 18:00:00+00:00,3.255,3.255,3.25,3.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2628125000000003,3.2165570108640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.213257094451504,,,,,3.230875535105183,#000000,,3.230875535105183,,58.752649193933195,-0.20384264001884844,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-441.0,-163.75604780377702,False,False,False,False,156.09634006293146,False,False,False,False
2025-02-14 19:00:00+00:00,3.245,3.245,3.235,3.235,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2569251054852324,3.217049717177731,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2154654306682118,,,,,3.229813417777058,#000000,,3.229813417777058,,57.14731223812646,-0.20384264001884844,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-517.0,-169.2326982254239,False,False,False,False,154.85453634102552,False,False,False,False
2025-02-14 20:00:00+00:00,3.235,3.235,3.19,3.195,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240031512605042,3.2165776262195696,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140892798957315,,,,,3.223566139573448,#000000,,3.223566139573448,,52.253980049449794,-0.20384264001884844,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,-177.10505949324676,False,False,False,False,154.93431097139722,False,False,False,False
2025-02-17 15:00:00+00:00,3.195,3.195,3.195,3.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240031512605042,3.2165776262195696,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140892798957315,,,,,3.223566139573448,#000000,,3.223566139573448,,48.991758590332026,7.1066729943987355,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,-184.85536864839023,False,False,False,False,152.5322286307554,False,False,False,False
2025-02-17 16:00:00+00:00,3.195,3.195,3.195,3.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240031512605042,3.2165776262195696,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140892798957315,,,,,3.223566139573448,#000000,,3.223566139573448,,46.81694428425351,4.745850958648319,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,-192.485517971671,False,False,False,False,150.1673878767902,False,False,False,False
2025-02-17 17:00:00+00:00,3.195,3.195,3.195,3.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240031512605042,3.2165776262195696,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140892798957315,,,,,3.223566139573448,#000000,,3.223566139573448,,45.367068080201165,3.004761161035397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,-199.99737040621872,False,False,False,False,147.83921132056088,False,False,False,False
2025-02-17 18:00:00+00:00,3.195,3.195,3.195,3.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240031512605042,3.2165776262195696,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140892798957315,,,,,3.223566139573448,#000000,,3.223566139573448,,44.40048394416627,1.6429510154918532,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,-207.39276001232386,False,False,False,False,145.54713052489328,False,False,False,False
2025-02-17 19:00:00+00:00,3.195,3.195,3.195,3.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240031512605042,3.2165776262195696,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140892798957315,,,,,3.223566139573448,#000000,,3.223566139573448,,43.75609452014301,0.5203572049323597,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,-214.67349241523357,False,False,False,False,143.2905858655926,False,False,False,False
2025-02-17 20:00:00+00:00,3.195,3.195,3.195,3.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.240031512605042,3.2165776262195696,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2140892798957315,,,,,3.223566139573448,#000000,,3.223566139573448,,43.326501570794164,-0.4428977642563581,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,-221.84134524600515,False,False,False,False,141.0690263948082,False,False,False,False
2025-02-18 15:00:00+00:00,3.195,3.195,3.19,3.19,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.239330572808834,3.2165281716770653,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2139368932038836,,,,,3.223265212563261,#000000,,3.223265212563261,,42.23100214593701,-2.019614965923296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-684.0,-229.00659570730738,False,False,False,False,138.99043683829953,False,False,False,False
2025-02-18 16:00:00+00:00,3.19,3.19,3.18,3.18,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.229725557461407,3.215612704541276,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2112286135693218,,,,,3.218855625190668,#000000,,3.218855625190668,,39.97982484925707,-4.583629225619099,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-784.0,-237.61114461107005,False,False,False,False,138.3859339415817,False,False,False,False
2025-02-18 17:00:00+00:00,3.18,3.19,3.18,3.19,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2234211810639337,3.2148358382537126,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2092317073170733,,,,,3.2158295755449067,#000000,,3.2158295755449067,,40.92287091258958,-4.583629225619099,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-684.0,-244.53190205896044,False,False,False,False,137.79080318279748,False,False,False,False
2025-02-18 18:00:00+00:00,3.19,3.19,3.18,3.18,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2183014048531295,3.2140124586164838,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.207284461152882,,,,,3.213199441540832,#000000,,3.213199441540832,,39.93422104643339,-5.265226498035069,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-784.0,-252.89574853866645,False,False,False,False,137.20489925748277,False,False,False,False
2025-02-18 19:00:00+00:00,3.18,3.18,3.14,3.16,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1974794745484405,3.208498396307596,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1956307837582627,,,,,3.2005362182047663,#000000,,3.2005362182047663,,36.70418196020992,-8.56436094671534,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1219.0,-267.87410902643904,False,False,False,False,141.8218775635683,False,False,False,False
2025-02-18 20:00:00+00:00,3.16,3.16,3.14,3.14,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.188259408602151,3.204813874788494,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1891343161343166,,,,,3.1940691998416537,#000000,,3.1940691998416537,,32.67503412420582,-12.424073314814365,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1489.0,-286.80629338261826,False,False,False,False,143.80913527576104,False,False,False,False
2025-02-19 15:00:00+00:00,3.17,3.17,3.155,3.155,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1874657086871334,3.2043925812563767,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.188531440487649,,,,,3.193463243477053,#000000,,3.193463243477053,,33.39851962094828,-12.424073314814365,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1446.0,-304.77828883405056,False,False,False,False,142.24620294590426,False,False,False,False
2025-02-19 16:00:00+00:00,3.155,3.165,3.155,3.155,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.184144483024692,3.202490742681478,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.185916483516484,,,,,3.190850569740885,#000000,,3.190850569740885,,33.88084328544325,-12.424073314814365,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1446.0,-322.47164869708854,False,False,False,False,143.0950990242623,False,False,False,False
