date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_836,aVWAP_peak_815,aVWAP_peak_795,aVWAP_peak_793,aVWAP_peak_774,aVWAP_peak_708,aVWAP_peak_684,aVWAP_peak_668,aVWAP_peak_667,aVWAP_peak_623,aVWAP_peak_595,aVWAP_peak_594,aVWAP_peak_560,aVWAP_peak_515,aVWAP_peak_514,aVWAP_peak_467,aVWAP_peak_431,aVWAP_peak_353,aVWAP_peak_337,aVWAP_peak_336,aVWAP_peak_326,aVWAP_peak_325,aVWAP_peak_293,aVWAP_peak_276,aVWAP_peak_238,aVWAP_peak_190,aVWAP_peak_115,aVWAP_peak_85,aVWAP_peak_84,aVWAP_peak_65,aVWAP_valley_851,aVWAP_valley_814,aVWAP_valley_778,aVWAP_valley_750,aVWAP_valley_703,aVWAP_valley_639,aVWAP_valley_638,aVWAP_valley_624,aVWAP_valley_575,aVWAP_valley_548,aVWAP_valley_547,aVWAP_valley_525,aVWAP_valley_522,aVWAP_valley_482,aVWAP_valley_455,aVWAP_valley_448,aVWAP_valley_425,aVWAP_valley_381,aVWAP_valley_356,aVWAP_valley_317,aVWAP_valley_309,aVWAP_valley_260,aVWAP_valley_219,aVWAP_valley_166,aVWAP_valley_132,aVWAP_valley_103,aVWAP_valley_77,aVWAP_valley_23,aVWAP_OB_bull_639,aVWAP_OB_bull_548,aVWAP_OB_bull_482,aVWAP_OB_bear_708,aVWAP_OB_bear_190,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,1.29,1.31,1.29,1.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.93024249028295,-15.082727762727572,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2921.0,-224.5098837987862,False,False,False,False,372.09748779372853,False,False,False,False
2025-02-10 20:00:00+00:00,1.31,1.315,1.295,1.31,2648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3066666666666666,,49.17232880901926,-9.487298463643299,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2921.0,-266.31593211198333,False,False,False,False,407.3827980604924,False,False,False,False
2025-02-11 15:00:00+00:00,1.3,1.3,1.27,1.275,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.3046847473342607,,45.65274479399306,-9.487298463643299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3149.0,-311.00870835830915,False,False,False,False,404.60166940839173,False,False,False,False
2025-02-11 16:00:00+00:00,1.275,1.28,1.25,1.265,511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2986974707213856,,41.86147229686624,-9.487298463643299,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3660.0,-362.93105396515705,False,False,False,False,406.25125592919187,False,False,False,False
2025-02-11 17:00:00+00:00,1.265,1.265,1.255,1.26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2986974707213856,,38.65530067505607,-0.6243396248239961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3660.0,-414.0484019656972,False,False,False,False,399.95278684501835,False,False,False,False
2025-02-11 18:00:00+00:00,1.26,1.285,1.25,1.285,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2954347826086958,,42.17391170602771,-0.6243396248239961,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3160.0,-456.6212949584771,False,False,False,False,401.5039064288165,False,False,False,False
2025-02-11 19:00:00+00:00,1.285,1.285,1.275,1.28,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2925329016085232,,43.64467030886681,-0.6243396248239961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4060.0,-512.4876314707487,False,False,False,False,409.23252803457126,False,False,False,False
2025-02-11 20:00:00+00:00,1.28,1.28,1.25,1.255,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2881131794045702,,41.041252993263655,-0.6243396248239961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4860.0,-579.8909240060859,False,False,False,False,415.2909384526399,False,False,False,False
2025-02-12 15:00:00+00:00,1.25,1.26,1.245,1.245,667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.284048342394201,,38.18180888946527,-1.7724622533321153,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5527.0,-656.5902895253713,False,False,False,False,419.1934045231416,False,False,False,False
2025-02-12 16:00:00+00:00,1.245,1.255,1.245,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.284048342394201,,38.43028491163831,-2.1036487851320516,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5527.0,-732.1005175947454,False,False,False,False,412.69428197239523,False,False,False,False
2025-02-12 17:00:00+00:00,1.255,1.26,1.245,1.26,2095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2767592925300435,,39.63598649701395,-2.1036487851320516,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3432.0,-773.9594242987027,False,False,False,False,438.77654116662166,False,False,False,False
2025-02-12 18:00:00+00:00,1.255,1.275,1.255,1.265,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.276701827572507,,41.489722386082406,-2.1036487851320516,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3391.0,-814.5336967901957,False,False,False,False,432.6094630089996,False,False,False,False
2025-02-12 19:00:00+00:00,1.27,1.27,1.265,1.27,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2762196263431802,,43.77816191009303,-2.1036487851320516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2878.0,-846.5254224213554,False,False,False,False,433.8558279235888,False,False,False,False
2025-02-12 20:00:00+00:00,1.27,1.27,1.235,1.245,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,1.25,#000000,,1.2624604106615425,,41.3582820601647,-2.1036487851320516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3342.0,-885.214950755908,False,False,False,False,434.32317942864944,False,False,False,False
2025-02-13 15:00:00+00:00,1.255,1.28,1.255,1.275,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2552229299363058,,,,,,1.2552229299363058,#000000,,1.2650295393220157,,45.00085107073898,-2.1036487851320516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3178.0,-920.7620057829482,False,False,False,False,430.132122383244,False,False,False,False
2025-02-13 16:00:00+00:00,1.27,1.275,1.265,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2552229299363058,,,,,,1.2552229299363058,#000000,,1.2650295393220157,,45.94420595866372,-2.1036487851320516,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3178.0,-955.7579436777862,False,False,False,False,423.4634073075348,False,False,False,False
2025-02-13 17:00:00+00:00,1.265,1.265,1.255,1.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2552229299363058,,,,,,1.2552229299363058,#000000,,1.2650295393220157,,46.57310921728022,-2.1036487851320516,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3178.0,-990.2113088920842,False,False,False,False,416.89808316323195,False,False,False,False
2025-02-13 18:00:00+00:00,1.265,1.265,1.25,1.25,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2551690821256039,,,,,,1.2551690821256039,#000000,,1.2647987705013661,,44.772456668919816,-2.1036487851320516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3378.0,-1027.2312885991835,False,False,False,False,413.535322183957,False,False,False,False
2025-02-13 19:00:00+00:00,1.25,1.26,1.25,1.255,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2551241134751774,,,,,,1.2551241134751774,#000000,,1.2644857599243764,,44.5450975303265,-2.1036487851320516,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3078.0,-1059.0261523418317,False,False,False,False,411.7750846307174,False,False,False,False
2025-02-13 20:00:00+00:00,1.255,1.255,1.24,1.245,1815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.249908256880734,,,,,,1.249908256880734,#000000,,1.2597955657750513,,42.91742910531967,-2.1036487851320516,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4893.0,-1118.4676073442838,False,False,False,False,433.53050967520244,False,False,False,False
2025-02-14 15:00:00+00:00,1.285,1.29,1.245,1.28,5944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.264461198004576,,,,,,1.264461198004576,#000000,,1.267403448917971,,47.532138617386835,-2.1036487851320516,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1051.0,-1084.8324506412716,False,False,False,False,518.964145184114,False,False,False,False
2025-02-14 16:00:00+00:00,1.28,1.295,1.27,1.285,1728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2675333647354372,,,,,,1.2675333647354372,#000000,,1.2695144536557605,,51.236456799302196,-4.353125580940812,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2779.0,-1024.928071561562,False,False,False,False,537.7088871192441,False,False,False,False
2025-02-14 17:00:00+00:00,1.285,1.295,1.275,1.285,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2683190883190882,,,,,,1.2683190883190882,#000000,,1.2700759693768486,,53.70600225391244,-2.013186839061241,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2779.0,-965.9524425451037,False,False,False,False,537.1242532104186,False,False,False,False
2025-02-14 18:00:00+00:00,1.285,1.29,1.275,1.28,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2696197049668425,,,,,,1.2696197049668425,#000000,,1.271004357149271,,54.330927478283826,-1.304934869555673,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1579.0,-926.4958155289005,False,False,False,False,547.4013965714973,False,False,False,False
2025-02-14 19:00:00+00:00,1.28,1.34,1.28,1.34,1603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2754222349954496,,,,,,1.2754222349954496,#000000,,1.2755777754005337,,60.871879220053096,4.860685308836125,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3182.0,-862.7982059858167,False,False,False,False,563.7672663920943,False,False,False,False
2025-02-14 20:00:00+00:00,1.34,1.35,1.305,1.35,6583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2945530299334993,,,,,,1.2945530299334993,#000000,,1.2917775182316116,,65.8573905406106,9.347881053224974,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9765.0,-698.0261407767342,False,False,False,False,657.0887041224494,False,False,False,False
2025-02-17 15:00:00+00:00,1.35,1.35,1.35,1.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2945530299334993,,,,,,1.2945530299334993,#000000,,1.2917775182316116,,69.18106475431559,12.280646256306952,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9765.0,-535.808681229808,False,False,False,False,646.9012823531091,False,False,False,False
2025-02-17 16:00:00+00:00,1.35,1.35,1.35,1.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2945530299334993,,,,,,1.2945530299334993,#000000,,1.2917775182316116,,71.39684756345224,14.300685757651564,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9765.0,-376.10622105570246,False,False,False,False,636.8718051073245,False,False,False,False
2025-02-17 17:00:00+00:00,1.35,1.35,1.35,1.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2945530299334993,,,,,,1.2945530299334993,#000000,,1.2917775182316116,,72.87403610287669,15.788726198378669,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9765.0,-218.87976801607917,False,False,False,False,626.9978236327922,False,False,False,False
2025-02-17 18:00:00+00:00,1.35,1.35,1.35,1.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2945530299334993,,,,,,1.2945530299334993,#000000,,1.2917775182316116,,73.85882846249298,16.965396935046968,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9765.0,-64.09093440342679,False,False,False,False,617.2769271423613,False,False,False,False
2025-02-17 19:00:00+00:00,1.35,1.35,1.35,1.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2945530299334993,,,,,,1.2945530299334993,#000000,,1.2917775182316116,,74.51535670223717,17.95481177322786,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9765.0,88.29807233151007,False,False,False,False,607.7067422254254,False,False,False,False
2025-02-17 20:00:00+00:00,1.35,1.35,1.35,1.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2945530299334993,,,,,,1.2945530299334993,#000000,,1.2917775182316116,,74.95304219539997,18.824197937234246,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9765.0,238.32445880699052,False,False,False,False,598.284932268442,False,False,False,False
2025-02-18 15:00:00+00:00,1.415,1.455,1.375,1.385,2906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3082651201207616,,,,,,1.3082651201207616,#000000,,1.3375667082544291,,78.18479556436077,22.25421816896548,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12671.0,431.07911836037056,False,False,False,False,634.0634604503266,False,False,False,False
2025-02-18 16:00:00+00:00,1.385,1.395,1.37,1.385,4915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3212924581597347,,,,,,1.3212924581597347,#000000,,1.3410629510517873,,80.33929781033464,24.55738407833087,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12671.0,620.8453335795896,False,False,False,False,700.4345695906316,False,False,False,False
2025-02-18 17:00:00+00:00,1.385,1.41,1.385,1.385,5016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3321316515687804,,,,,,1.3321316515687804,#000000,,1.3482081752529498,,81.77563264098389,26.176506719765896,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12671.0,807.6694369349448,False,False,False,False,767.342560759769,False,False,False,False
2025-02-18 18:00:00+00:00,1.385,1.405,1.385,1.4,7688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.344225084905507,,,,,,1.344225084905507,#000000,,1.3567209855378328,,83.66508815309871,28.217965916420866,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20359.0,1110.7908410134728,False,False,False,False,874.639575321633,False,False,False,False
2025-02-18 19:00:00+00:00,1.395,1.4,1.375,1.385,10258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3527143943530149,,,,,,1.3527143943530149,#000000,,1.3618541553114463,,79.96847260481036,28.217965916420866,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10101.0,1250.173928749698,False,False,False,False,1020.1180315181967,False,False,False,False
2025-02-18 20:00:00+00:00,1.385,1.395,1.32,1.325,13428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3514594665595256,,,,,,1.3514594665595256,#000000,,1.35458338381651,,67.01737761146354,23.62891534961861,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3327.0,1179.2099918698575,False,False,False,False,1212.488294595434,False,False,False,False
2025-02-19 15:00:00+00:00,1.395,1.4,1.395,1.395,1659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.352589459251782,,,,,,1.352589459251782,#000000,,1.3567097933954948,,65.50109503054298,22.71014908156546,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1668.0,1135.0672012982318,False,False,False,False,1219.4109566947295,False,False,False,False
2025-02-19 16:00:00+00:00,1.4,1.415,1.39,1.41,17960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3637513488515496,,,,,,1.3637513488515496,#000000,,1.371499954187284,,65.49597948910781,22.71014908156546,True,False,True,False,False,16.764838450826957,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16292.0,1370.0584074796545,False,False,False,False,1478.954972870005,False,False,False,False
2025-02-19 17:00:00+00:00,1.41,1.445,1.395,1.405,3741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3659282178217824,,,,,,1.3659282178217824,#000000,,1.3738881966740355,,64.85376333619635,21.989972572209496,True,False,True,False,False,15.74263269046046,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12551.0,1543.4063391466366,False,False,False,False,1514.025438406904,False,False,False,False
