date,Close,High,Low,Open,Volume,aVWAP_peak_900,aVWAP_peak_865,aVWAP_peak_842,aVWAP_peak_809,aVWAP_peak_786,aVWAP_peak_771,aVWAP_peak_740,aVWAP_peak_727,aVWAP_peak_698,aVWAP_peak_664,aVWAP_peak_634,aVWAP_peak_603,aVWAP_peak_570,aVWAP_peak_503,aVWAP_peak_478,aVWAP_peak_457,aVWAP_peak_436,aVWAP_peak_376,aVWAP_peak_363,aVWAP_peak_322,aVWAP_peak_296,aVWAP_peak_268,aVWAP_peak_229,aVWAP_peak_212,aVWAP_peak_164,aVWAP_peak_143,aVWAP_peak_108,aVWAP_peak_84,aVWAP_peak_44,aVWAP_peak_28,aVWAP_valley_819,aVWAP_valley_794,aVWAP_valley_773,aVWAP_valley_747,aVWAP_valley_715,aVWAP_valley_675,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_584,aVWAP_valley_573,aVWAP_valley_511,aVWAP_valley_488,aVWAP_valley_465,aVWAP_valley_441,aVWAP_valley_386,aVWAP_valley_369,aVWAP_valley_335,aVWAP_valley_302,aVWAP_valley_287,aVWAP_valley_274,aVWAP_valley_252,aVWAP_valley_241,aVWAP_valley_183,aVWAP_valley_148,aVWAP_valley_132,aVWAP_valley_90,aVWAP_valley_77,aVWAP_valley_49,aVWAP_valley_36,aVWAP_OB_bull_819,aVWAP_OB_bull_511,aVWAP_OB_bull_335,aVWAP_OB_bull_302,aVWAP_OB_bull_183,aVWAP_OB_bull_2,aVWAP_OB_bear_809,aVWAP_OB_bear_727,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,37.181063195,38.4946238182,37.062477861,37.7283801213,912927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.65526327671641,,,,#000000,,,,88.1697788759115,4.515127082207954,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3292503,458685.7967363552,False,False,False,False,277421.2995238903,False,False,False,False
2022-01-19 00:00:00+00:00,37.6097947873,37.8971361736,36.8825930312,37.6554045312,345867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.77819562953444,,,,#000000,,,,89.52043443908798,8.990118212279363,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3638370,583379.2949035569,False,False,False,False,280105.44464060053,False,False,False,False
2022-01-20 00:00:00+00:00,37.7557459677,38.7500383838,37.263160734,37.263160734,392341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93178389148931,,,,#000000,,,,90.54062134815854,12.943031362237996,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4030711,718568.77353479,False,False,False,False,284506.83896842017,False,False,False,False
2022-01-21 00:00:00+00:00,36.6793560126,37.3999899655,36.3053561129,37.2266729389,341027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.982359871549534,,,,#000000,,,,82.8093987648924,12.943031362237996,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3689684,835083.0961412688,False,False,False,False,286723.3158716194,False,False,False,False
2022-01-24 00:00:00+00:00,36.5516487297,36.6337462687,34.9461857459,35.3384295431,923337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99078101136796,,,,#000000,,,,76.88413343835197,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2766347,910818.9355082778,False,False,False,False,311688.55838645785,False,False,False,False
2022-01-25 00:00:00+00:00,37.4273558119,37.7192581726,35.4843807234,36.4148194982,899857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0951197595046,,,,#000000,,,,75.33240548792813,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3666204,1018873.2517628553,False,False,False,False,334753.98746934184,False,False,False,False
2022-01-26 00:00:00+00:00,37.4729655557,38.3851604329,37.2175509901,38.2483312014,563104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.204689527478834,,,,#000000,,,,74.40578336764155,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4229308,1144772.653654508,False,False,False,False,343708.8899215245,False,False,False,False
2022-01-27 00:00:00+00:00,37.7101362238,38.5402335621,37.0168681171,38.0750141747,370468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.27168736990855,,,,#000000,,,,74.35972095150018,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4599776,1280262.9809621742,False,False,False,False,344758.2667873471,False,False,False,False
2022-01-28 00:00:00+00:00,37.1354534512,38.3577945866,36.9530144757,37.3999899655,422415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.32850342803433,,,,#000000,,,,70.7946410044414,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4177361,1393874.6679832654,False,False,False,False,347803.6288741178,False,False,False,False
2022-01-31 00:00:00+00:00,37.3270143754,37.5550630947,36.861794988,37.1536973487,540624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.380609858241584,,,,#000000,,,,69.02041957668422,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4717985,1524231.9359054903,False,False,False,False,355365.212055525,False,False,False,False
2022-02-01 00:00:00+00:00,39.461550388,39.4797942856,36.9438925269,38.3121848428,850469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.56460004549275,,,,#000000,,,,72.1970731162624,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5568454,1682828.879595471,False,False,False,False,374781.04687687696,False,False,False,False
2022-02-02 00:00:00+00:00,39.2517455663,40.4467208554,38.8595017691,39.543647927,557335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.715024527994494,,,,#000000,,,,73.28473234522106,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5011119,1813350.0607878058,False,False,False,False,381940.02543072496,False,False,False,False
2022-02-03 00:00:00+00:00,39.2699894638,39.5892576708,38.6588188961,38.6679408449,517388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.82593421666136,,,,#000000,,,,74.04050558183556,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5528507,1959042.4897765194,False,False,False,False,387251.71070795145,False,False,False,False
2022-02-04 00:00:00+00:00,39.2335016687,40.1365745972,38.8321359228,39.4980381831,452155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.92362717675909,,,,#000000,,,,74.3383386443371,12.943031362237996,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5076352,2081289.9215499894,False,False,False,False,389796.9377390122,False,False,False,False
2022-02-07 00:00:00+00:00,40.0727209558,40.6017939845,39.0679382985,39.2973553101,521020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.048897819128015,,,,#000000,,,,75.96962662319865,15.424943654507288,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5597372,2219175.4932539114,False,False,False,False,394942.9401806196,False,False,False,False
2022-02-08 00:00:00+00:00,39.4341845417,40.1456965459,38.823013974,40.0818429045,783583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.19224459436009,,,,#000000,,,,73.7424684324313,15.424943654507288,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4813789,2320925.042538072,False,False,False,False,410183.72684020316,False,False,False,False
2022-02-09 00:00:00+00:00,39.5345259782,39.9632575705,39.2973553101,39.7716966463,344086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.253274699305834,,,,#000000,,,,72.47507279821008,15.424943654507288,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5157875,2432177.982046383,False,False,False,False,407591.6591209795,False,False,False,False
2022-02-10 00:00:00+00:00,39.4524284393,39.9906234168,39.0785197591,39.1514041298,264632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2964014550966,,,,#000000,,,,71.19296742545134,15.424943654507288,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4893243,2528690.335691623,False,False,False,False,401985.3979789803,False,False,False,False
2022-02-11 00:00:00+00:00,41.0031597305,41.3497937839,39.6804771586,39.981501468,619869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.677810224333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.441453238548654,,,40.677810224333335,#000000,,40.677810224333335,,73.27020847393635,15.424943654507288,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5513112,2645726.4793899907,False,False,False,False,410529.8529601968,False,False,False,False
2022-02-14 00:00:00+00:00,40.2916477263,40.9301841403,40.0818429045,40.902818294,615865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.55657833070476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.563804093300064,,,40.55657833070476,#000000,,40.55657833070476,,71.45564782152834,15.424943654507288,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4897247,2734021.401766854,False,False,False,False,418582.2116676401,False,False,False,False
2022-02-15 00:00:00+00:00,39.9358917242,39.9906234168,38.941599308,39.662233261,439738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.311477444827425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.622193562170324,,,40.311477444827425,#000000,,40.311477444827425,,68.8028144191471,15.424943654507288,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4457509,2801609.1507171732,False,False,False,False,419411.8504257719,False,False,False,False
2022-02-16 00:00:00+00:00,39.9997453656,40.9900241243,39.8720380828,40.3190135726,391821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.30688917298493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.68787829297415,,,40.30688917298493,#000000,,40.30688917298493,,67.18569119711329,15.424943654507288,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4849330,2881911.9291204214,False,False,False,False,418329.8562914279,False,False,False,False
2022-02-17 00:00:00+00:00,40.3007696751,40.6017939845,39.7260869024,39.9176478266,396001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.29124088428816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74916503816005,,,40.29124088428816,#000000,,40.29124088428816,,66.83610449948242,15.424943654507288,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5245331,2974595.0299392287,False,False,False,False,417454.2148682347,False,False,False,False
2022-02-18 00:00:00+00:00,39.6166235172,40.26428188,39.5527698758,40.0271112119,284319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.24156954762907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.784530224224696,,,40.24156954762907,#000000,,40.24156954762907,,63.70146771589843,20.23391717230504,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4961012,3052493.7346474943,False,False,False,False,412233.2260498726,False,False,False,False
2022-02-22 00:00:00+00:00,39.2882333614,40.7203793186,38.7865261789,40.7203793186,288947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.18036614637087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81560326890425,,,40.18036614637087,#000000,,40.18036614637087,,60.367764077214126,16.881050444152052,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4672065,3116006.3332887692,False,False,False,False,407398.4720871325,False,False,False,False
2022-02-23 00:00:00+00:00,39.5710137733,40.0362331607,38.7946447133,39.4706723368,317299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.112904735914505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.84610107919928,,,40.112904735914505,#000000,,40.112904735914505,,59.04011486926788,15.469806347877594,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4989364,3189471.3398264647,False,False,False,False,403865.1594562646,False,False,False,False
2022-02-24 00:00:00+00:00,39.22437972,40.2734038288,38.5311116133,40.2734038288,483715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.015856086632134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.342965054033336,,,,,,37.887082432449546,,,39.679410570332735,#000000,,39.679410570332735,,56.79217937860712,13.17254426791591,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4505649,3241086.1500293487,False,False,False,False,406996.52575209737,False,False,False,False
2022-02-25 00:00:00+00:00,39.9997453656,40.0179892631,39.22437972,39.22437972,239685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00007299798483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4769575158987,,,,,,37.911981529719895,,,39.73851525694177,#000000,,39.73851525694177,,57.70103896414114,13.17254426791591,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4745334,3300076.2617929038,False,False,False,False,400435.28944809356,False,False,False,False
2022-02-28 00:00:00+00:00,40.902818294,41.0031597305,39.7443308,40.0727209558,638563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.07455179952163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.98010698648508,,,,,,38.00281463806006,,,40.027329393003356,#000000,,40.027329393003356,,60.49914208522176,13.17254426791591,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5383897,3381794.722114751,False,False,False,False,409773.63103836443,False,False,False,False
2022-03-01 00:00:00+00:00,40.8572085502,41.504866913,40.5470622919,41.3954035277,501840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.16064926781321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.24656415689174,,,,,,38.08098068663305,,,40.20360671235248,#000000,,40.20360671235248,,62.16747352983813,13.17254426791591,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4882057,3440628.5369337806,False,False,False,False,413384.0768799972,False,False,False,False
2022-03-02 00:00:00+00:00,42.0129594596,42.150586538,41.2422478207,41.4165754533,457767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.29303128502487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.55325132916427,,,,,,38.168304967554604,,,40.42314130709457,#000000,,40.42314130709457,,65.5744729455096,9.348783598130595,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5339824,3515106.7903873576,False,False,False,False,415124.58366901695,False,False,False,False
2022-03-03 00:00:00+00:00,41.3615246219,42.4166655562,41.1688467122,41.6643041944,480411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.398854079937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74112398861729,,,,,,38.25197123099628,,,40.56998903427714,#000000,,40.56998903427714,,65.18888600308411,9.348783598130595,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4859413,3567824.680960403,False,False,False,False,417684.83528983983,False,False,False,False
2022-03-04 00:00:00+00:00,42.315739032,42.3707898634,40.8385417241,41.1963721279,408088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.488557091489966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.88103620443674,,,,,,38.3238012326166,,,40.68479664796335,#000000,,40.68479664796335,,66.71905571118067,10.688853382289203,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5267501,3634478.6542560733,False,False,False,False,417308.4888078853,False,False,False,False
2022-03-07 00:00:00+00:00,42.1964622308,43.4718064904,42.1689368151,43.1231512252,1078362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.78824127994027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.31640263923687,,,,,,38.53917592748013,,,41.05232195958857,#000000,,41.05232195958857,,67.26703005611456,11.431896465331953,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4189139,3656230.0403636782,False,False,False,False,443232.1559134585,False,False,False,False
2022-03-08 00:00:00+00:00,41.1780218508,43.7837612014,40.6366886758,43.7837612014,1618340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.86615724266667,40.97661232155608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4670246736639,,,,,,38.77234863137147,,,41.43659807929555,#000000,,41.43659807929555,,63.98353182660495,11.431896465331953,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2570799,3613664.1172121614,False,False,False,False,489314.8164658719,False,False,False,False
2022-03-09 00:00:00+00:00,41.1596715736,41.5633776702,39.5356720488,40.1871068864,662748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.54271320754534,40.96167182550619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.39498287039864,,,,,,38.827607788862636,,,41.29978930115006,#000000,,41.29978930115006,,61.73398617889059,11.431896465331953,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1908051,3546777.328301881,False,False,False,False,496116.1177809357,False,False,False,False
2022-03-10 00:00:00+00:00,40.7743157542,41.69182961,40.1687566093,41.3798748991,739290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.38008669064031,40.95589133318017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.34272018397088,,,,,,38.88950528738278,,,41.22623273593046,#000000,,41.22623273593046,,58.93502951778204,14.833767205516835,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1168761,3453521.786015533,False,False,False,False,505652.34845619317,False,False,False,False
2022-03-11 00:00:00+00:00,41.5450273931,41.8569821041,40.196282025,40.5724627059,512534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.353878158918924,40.96706089477911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.33333038594111,,,,,,38.936851375590635,,,41.21808981321305,#000000,,41.21808981321305,,59.095799322303805,14.833767205516835,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1681295,3384022.6963678654,False,False,False,False,505922.21714418556,False,False,False,False
