date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_827,aVWAP_peak_806,aVWAP_peak_781,aVWAP_peak_730,aVWAP_peak_680,aVWAP_peak_648,aVWAP_peak_620,aVWAP_peak_586,aVWAP_peak_543,aVWAP_peak_523,aVWAP_peak_488,aVWAP_peak_457,aVWAP_peak_443,aVWAP_peak_426,aVWAP_peak_388,aVWAP_peak_387,aVWAP_peak_360,aVWAP_peak_312,aVWAP_peak_287,aVWAP_peak_210,aVWAP_peak_185,aVWAP_peak_138,aVWAP_peak_119,aVWAP_peak_82,aVWAP_peak_12,aVWAP_valley_862,aVWAP_valley_861,aVWAP_valley_798,aVWAP_valley_768,aVWAP_valley_723,aVWAP_valley_695,aVWAP_valley_661,aVWAP_valley_636,aVWAP_valley_597,aVWAP_valley_564,aVWAP_valley_506,aVWAP_valley_469,aVWAP_valley_450,aVWAP_valley_399,aVWAP_valley_382,aVWAP_valley_333,aVWAP_valley_264,aVWAP_valley_155,aVWAP_valley_127,aVWAP_valley_113,aVWAP_valley_98,aVWAP_valley_73,aVWAP_valley_26,aVWAP_OB_bull_597,aVWAP_OB_bull_469,aVWAP_OB_bull_382,aVWAP_OB_bull_333,aVWAP_OB_bear_806,aVWAP_OB_bear_586,aVWAP_OB_bear_210,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,6.095,6.155,6.09,6.105,3540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.47839499410335,5.617476448665876,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10096.0,1097.7327493326993,False,False,False,False,1996.9854012121787,False,False,False,False
2025-02-04 20:00:00+00:00,6.105,6.14,6.035,6.1,10933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.81299625899331,6.756632010840008,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-837.0,1067.7368927538978,False,False,False,False,2135.528263208889,False,False,False,False
2025-02-05 15:00:00+00:00,6.08,6.17,6.06,6.115,3054.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.114999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.114999999999999,#000000,,6.114999999999999,,72.75460535755126,8.721249519730165,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2217.0,1085.55492542438,False,False,False,False,2149.7681350971234,False,False,False,False
2025-02-05 16:00:00+00:00,6.115,6.125,6.0,6.025,3636.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.07967264573991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07967264573991,#000000,,6.07967264573991,,64.77716367790221,8.721249519730165,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1419.0,1046.7246165030717,False,False,False,False,2172.8104895917413,False,False,False,False
2025-02-05 17:00:00+00:00,6.025,6.06,5.975,6.035,6519.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.051867665985313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.051867665985313,#000000,,6.051867665985313,,60.165853855142075,8.721249519730165,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5100.0,1109.5660953169775,False,False,False,False,2240.193272698846,False,False,False,False
2025-02-05 18:00:00+00:00,6.04,6.05,5.995,5.995,1882.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.047062045810969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.047062045810969,#000000,,6.047062045810969,,54.42255960056332,17.505419767882245,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3218.0,1142.2549930640012,False,False,False,False,2234.639888625996,False,False,False,False
2025-02-05 19:00:00+00:00,5.995,5.995,5.885,5.885,9475.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.9986975901652695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9986975901652695,#000000,,5.9986975901652695,,45.91113641229822,9.205992362337497,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6257.0,1027.5378613885903,False,False,False,False,2346.893533763577,False,False,False,False
2025-02-05 20:00:00+00:00,5.89,5.99,5.88,5.905,34189.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.955813632882309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.955813632882309,#000000,,5.955813632882309,,41.723680161279276,5.041164799359905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27932.0,1444.6613053980695,False,False,False,False,2840.569603007553,False,False,False,False
2025-02-06 15:00:00+00:00,6.08,6.09,5.965,6.015,9239.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.9649881852320314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9649881852320314,#000000,,5.9649881852320314,,45.143855000765186,5.041164799359905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37171.0,1998.5580293453863,False,False,False,False,2939.770074278754,False,False,False,False
2025-02-06 16:00:00+00:00,6.015,6.065,6.0,6.03,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.966316449492621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.966316449492621,#000000,,5.966316449492621,,48.08224415644864,5.041164799359905,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38553.0,2565.29356377414,False,False,False,False,2915.6186002589284,False,False,False,False
2025-02-06 17:00:00+00:00,6.03,6.08,5.995,6.0,4039.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.969544983995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.969544983995097,#000000,,5.969544983995097,,48.51770961750379,5.041164799359905,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34514.0,3060.62234573113,False,False,False,False,2933.0353661463864,False,False,False,False
2025-02-06 18:00:00+00:00,6.0,6.01,5.95,5.965,1815.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.969676591785192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.969676591785192,#000000,,5.969676591785192,,47.16094623594124,5.041164799359905,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32699.0,3520.1320768050655,False,False,False,False,2915.701484500706,False,False,False,False
2025-02-06 19:00:00+00:00,5.965,5.97,5.86,5.89,1795.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.968208200800606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.968208200800606,#000000,,5.968208200800606,,43.37744029273847,4.116122909244112,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30904.0,3944.6881686375445,False,False,False,False,2898.3262676867416,False,False,False,False
2025-02-06 20:00:00+00:00,5.895,5.965,5.86,5.94,4531.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.965622496607648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.965622496607648,#000000,,5.965622496607648,,43.57676713259468,3.534849100655464,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35435.0,4432.910057495877,False,False,False,False,2923.6390387303577,False,False,False,False
2025-02-07 15:00:00+00:00,6.09,6.1,6.0,6.035,5624.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.970743155922612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.970743155922612,#000000,,5.970743155922612,,47.70177851805822,3.534849100655464,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41059.0,5000.756413193615,False,False,False,False,2965.505100145391,False,False,False,False
2025-02-07 16:00:00+00:00,6.03,6.03,5.835,5.86,2658.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.968896662140001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.968896662140001,#000000,,5.968896662140001,,44.72597131589866,3.534849100655464,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,38401.0,5518.5896470975895,False,False,False,False,2960.7375792129046,False,False,False,False
2025-02-07 17:00:00+00:00,5.86,5.88,5.8,5.845,5508.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.96154677000958,,,,,,,,,,,,,,,,,,,,,,,5.841666666666666,,,,,,,,5.9016067183381224,#000000,,5.9016067183381224,,42.37047619809382,1.0726157196551824,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,32893.0,5942.999109933286,False,False,False,False,3000.2300198452626,False,False,False,False
2025-02-07 18:00:00+00:00,5.845,5.875,5.825,5.86,5286.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.95586253213027,,,,,,,,,,,,,,,,,,,,,,,5.847380025940337,,,,,,,,5.901621279035304,#000000,,5.901621279035304,,41.451258553173425,-0.34503735744598174,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38179.0,6442.782069469204,False,False,False,False,3035.6683141112276,False,False,False,False
2025-02-07 19:00:00+00:00,5.86,5.89,5.84,5.885,4536.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.952231081063949,,,,,,,,,,,,,,,,,,,,,,,5.854566210045662,,,,,,,,5.903398645554805,#000000,,5.903398645554805,,41.95540820103159,-0.4376195849729214,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,42715.0,7005.142037384409,False,False,False,False,3058.929270481596,False,False,False,False
2025-02-07 20:00:00+00:00,5.885,5.94,5.83,5.94,9780.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.948070765331571,,,,,,,,,,,,,,,,,,,,,,,5.873560334528077,,,,,,,,5.910815549929824,#000000,,5.910815549929824,,44.58728910429868,-0.4376195849729214,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,52495.0,7710.411153083875,False,False,False,False,3163.131917450874,False,False,False,False
2025-02-10 15:00:00+00:00,6.04,6.145,6.02,6.11,19733.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.9691099462185955,,,,,,,,,,,,,,,,,,,,,,,5.969537237324294,,,,,,,,5.969323591771445,#000000,,5.969323591771445,,51.28525641521758,-6.0104349237426575,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72228.0,8710.6838483849,False,False,False,False,3420.029097025279,False,False,False,False
2025-02-10 16:00:00+00:00,6.11,6.12,6.055,6.09,9155.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.976698381026539,,,,,,,,,,,,,,,,,,,,,,,5.989678321419311,,,,,,,,5.983188351222925,#000000,,5.983188351222925,,54.938486021385515,-2.5022003516374767,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63073.0,9553.510455386684,False,False,False,False,3508.9433745907786,False,False,False,False
2025-02-10 17:00:00+00:00,6.09,6.1,6.055,6.08,6211.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.980905427410522,,,,,,,,,,,,,,,,,,,,,,,5.998823736207765,,,,,,,,5.989864581809144,#000000,,5.989864581809144,,56.943502059928036,-0.49285528382844745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56862.0,10286.975409566736,False,False,False,False,3550.8357253723166,False,False,False,False
2025-02-10 18:00:00+00:00,6.08,6.125,6.055,6.1,11979.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.989217512415703,,,,,,,,,,,,,,,,,,,,,,,6.01450682015478,,,,,,,,6.001862166285242,#000000,,6.001862166285242,,58.860661682366434,1.532813248846935,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68841.0,11194.789744302134,False,False,False,False,3681.504938932436,False,False,False,False
2025-02-10 19:00:00+00:00,6.1,6.125,6.08,6.1,8178.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.99462049462214,,,,,,,,,,,,,,,,,,,,,,,6.023376158242705,,,,,,,,6.0089983264324225,#000000,,6.0089983264324225,,60.13876809732536,3.0456686622024165,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68841.0,12088.529438188922,False,False,False,False,3751.2180406544135,False,False,False,False
2025-02-10 20:00:00+00:00,6.095,6.25,6.05,6.25,24312.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.018207174045665,,,,,,,,,,,,,,,,,,,,,,,6.0605270289204345,,,,,,,,6.03936710148305,#000000,,6.03936710148305,,64.68938068474726,7.575183327260838,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93153.0,13345.342935271263,False,False,False,False,4069.9898539776004,False,False,False,False
2025-02-11 15:00:00+00:00,6.125,6.125,6.05,6.065,5253.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.01983203933877,,,,,,,,,,,,,,,,,,,,,,,6.0614575354843785,,,,,,,,6.0406447874115745,#000000,,6.0406447874115745,,60.53769959486066,7.575183327260838,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87900.0,14501.229091313568,False,False,False,False,4088.331096551591,False,False,False,False
2025-02-11 16:00:00+00:00,6.07,6.075,6.01,6.04,3231.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.020179564860427,,,,,,,,,,,,,,,,,,,,,,,6.060892466846939,,,,,,,,6.040536015853682,#000000,,6.040536015853682,,57.02952894175222,14.440540086252952,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84669.0,15589.101508502505,False,False,False,False,4075.039141566295,False,False,False,False
2025-02-11 17:00:00+00:00,6.035,6.05,6.01,6.02,7612.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0204140235757375,,,,,,,,,,,,,,,,,,,,,,,6.0587353238279755,,,,,,,,6.039574673701857,#000000,,6.039574673701857,,54.07625538439466,11.583888416139118,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77057.0,16542.09218278929,False,False,False,False,4129.875744022631,False,False,False,False
2025-02-11 18:00:00+00:00,6.02,6.02,5.945,5.95,4683.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0193536929948825,,,,,,,,,,,,,,,,,,,,,,,6.055485265867985,,,,,,,,6.037419479431434,#000000,,6.037419479431434,,50.07237964585036,7.741932938015445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72374.0,17407.703156699532,False,False,False,False,4138.451313882745,False,False,False,False
2025-02-11 19:00:00+00:00,5.945,6.005,5.93,5.985,5526.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.018202042982022,,,,,,,,,,,,,,,,,,,,,,,6.052019384194895,,,,,,,,6.035110713588459,#000000,,6.035110713588459,,48.68828152076495,6.293091460421181,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77900.0,18345.568224037524,False,False,False,False,4159.963696613245,False,False,False,False
2025-02-11 20:00:00+00:00,5.985,5.99,5.84,5.9,27012.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0064088048538045,,,,,,,,,,,,,,,,,,,,,,,6.027738694262476,,,,,,,,6.01707374955814,#000000,,5.981382499705426,,45.41068166613658,2.9976234480637274,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50888.0,18850.102050021436,False,False,False,False,4514.2588330998615,False,False,False,False
2025-02-12 15:00:00+00:00,6.035,6.255,5.96,6.2,13738.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.013337627897077,,,,,,,,,,,,,,,,,,,,,,,6.036585853233411,,,,,,,,6.024961740565244,#000000,,6.012300410547245,,50.95453987612963,2.9976234480637274,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64626.0,19559.805894207148,False,False,False,False,4657.262572121569,False,False,False,False
2025-02-12 16:00:00+00:00,6.2,6.2,6.1,6.15,5971.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.016387657514208,,,,,,,,,,,,,,,,,,,,,,,6.040396661489518,,,,,,,,6.028392159501863,#000000,,6.021532169698896,,53.27760691455472,-4.621319945978826,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58655.0,20165.932934607037,False,False,False,False,4677.630594259219,False,False,False,False
2025-02-12 17:00:00+00:00,6.14,6.14,5.985,6.02,6960.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.017197640332916,,,,,,,,,,,,,,,,,,,,,,,6.0406957952461395,,,,,,,,6.028946717789528,#000000,,6.023653128969609,,51.6869036532749,-4.621319945978826,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51695.0,20654.755679806927,False,False,False,False,4713.016166441246,False,False,False,False
2025-02-12 18:00:00+00:00,6.02,6.165,6.0,6.09,8639.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0192663784710305,,,,,,,,,,,,,,,,,,,,,,,6.042675816378085,,,,,,,,6.030971097424558,#000000,,6.0283266255687336,,52.165515892007456,-4.621319945978826,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60334.0,21269.93776229054,False,False,False,False,4773.88413285301,False,False,False,False
2025-02-12 19:00:00+00:00,6.09,6.1,6.05,6.07,6306.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.020444301259526,,,,,,,,,,,,,,,,,,,,,,,6.043644341354012,,,,,,,,6.032044321306769,#000000,,6.030582653422562,,51.9885402852721,-4.621319945978826,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54028.0,21777.814696208516,False,False,False,False,4797.637867227381,False,False,False,False
2025-02-12 20:00:00+00:00,6.07,6.285,6.04,6.15,50158.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0408098378999115,,,,,,,,,,,,,,,,,,,,,,,6.06667608878141,,,,,,,,6.05374296334066,#000000,,6.087164320632929,,53.67536460762028,-2.858067944487324,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,104186.0,23055.460979988227,False,False,False,False,5500.89929564246,False,False,False,False
2025-02-13 15:00:00+00:00,6.03,6.065,5.975,5.985,4806.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.040356652371728,,,,,,,,,,,,,,,,,,,,,,,6.0655746550760155,,,,,,,,6.052965653723872,#000000,,6.082772392130339,,50.87884344367584,-2.858067944487324,False,True,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,99380.0,24238.787166345,False,False,False,False,5490.125663151879,False,False,False,False
2025-02-13 16:00:00+00:00,5.98,5.995,5.89,5.895,3490.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.039216161110966,,,,,,,,,,,,,,,,,,,,,,,6.063696087131177,,,,,,,,6.051456124121072,#000000,,6.077703137270824,,47.31903643079568,-2.858067944487324,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,95890.0,25349.65868314585,False,False,False,False,5459.115962947974,False,False,False,False
2025-02-13 17:00:00+00:00,5.895,5.98,5.895,5.95,8330.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.036935092678626,,,,,,,,,,,,,,,,,,,,,,,6.059880277134408,,,,,,,,6.0484076849065165,#000000,,6.068176748556101,,46.37472507556153,2.4041771111463177,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104220.0,26572.454672554442,False,False,False,False,5503.6257929797885,False,False,False,False
2025-02-13 18:00:00+00:00,5.955,5.955,5.91,5.92,3160.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.035980195200584,,,,,,,,,,,,,,,,,,,,,,,6.058338137583331,,,,,,,,6.047159166391958,#000000,,6.064725285710939,,45.120393296119936,0.9115164761273746,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101060.0,27727.300336545843,False,False,False,False,5467.290509367698,False,False,False,False
