date,Open,High,Low,Close,Volume,aVWAP_peak_862,aVWAP_peak_836,aVWAP_peak_791,aVWAP_peak_756,aVWAP_peak_694,aVWAP_peak_692,aVWAP_peak_670,aVWAP_peak_638,aVWAP_peak_601,aVWAP_peak_522,aVWAP_peak_483,aVWAP_peak_426,aVWAP_peak_395,aVWAP_peak_358,aVWAP_peak_330,aVWAP_peak_277,aVWAP_peak_257,aVWAP_peak_217,aVWAP_peak_186,aVWAP_peak_152,aVWAP_peak_119,aVWAP_peak_71,aVWAP_peak_70,aVWAP_peak_26,aVWAP_valley_877,aVWAP_valley_845,aVWAP_valley_826,aVWAP_valley_794,aVWAP_valley_744,aVWAP_valley_727,aVWAP_valley_714,aVWAP_valley_656,aVWAP_valley_572,aVWAP_valley_567,aVWAP_valley_538,aVWAP_valley_494,aVWAP_valley_440,aVWAP_valley_402,aVWAP_valley_385,aVWAP_valley_366,aVWAP_valley_342,aVWAP_valley_304,aVWAP_valley_286,aVWAP_valley_242,aVWAP_valley_210,aVWAP_valley_174,aVWAP_valley_138,aVWAP_valley_97,aVWAP_valley_60,aVWAP_valley_21,aVWAP_OB_bull_572,aVWAP_OB_bull_440,aVWAP_OB_bull_304,aVWAP_OB_bear_791,aVWAP_OB_bear_694,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 19:00:00+00:00,23.865,23.9,23.8,23.805,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.71376853537876,4.004438850310237,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11317.0,-706.8786400592169,False,False,False,False,1451.3411397245102,False,False,False,False
2025-02-11 20:00:00+00:00,23.805,23.84,23.755,23.78,2534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.0503769408904,0.10076939773212246,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13851.0,-910.6634673451206,False,False,False,False,1468.1265484109517,False,False,False,False
2025-02-12 15:00:00+00:00,23.555,23.65,23.435,23.63,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.03156924875175,-5.271951052643772,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15511.0,-1137.0252740529481,False,False,False,False,1471.101330606131,False,False,False,False
2025-02-12 16:00:00+00:00,23.63,23.63,23.43,23.585,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.387933975542346,-9.505586151748254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16783.0,-1379.5985256180186,False,False,False,False,1468.0144882711522,False,False,False,False
2025-02-12 17:00:00+00:00,23.585,23.715,23.58,23.71,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.22101287920684,-9.505586151748254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15815.0,-1603.4031996394447,False,False,False,False,1460.2623256622971,False,False,False,False
2025-02-12 18:00:00+00:00,23.71,23.71,23.605,23.625,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.33943263252652,-9.505586151748254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16295.0,-1831.179894218678,False,False,False,False,1445.0644601481529,False,False,False,False
2025-02-12 19:00:00+00:00,23.625,23.635,23.565,23.59,1909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.76027657615993,-9.505586151748254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18204.0,-2085.022066401334,False,False,False,False,1452.2572592156234,False,False,False,False
2025-02-12 20:00:00+00:00,23.59,23.61,23.515,23.545,3123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.555803352686645,-10.164872295085509,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21327.0,-2383.3473056819334,False,False,False,False,1478.1602474448384,False,False,False,False
2025-02-13 15:00:00+00:00,23.685,23.755,23.485,23.495,1478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.902822201290597,-12.55200100245969,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22805.0,-2699.962076136477,False,False,False,False,1478.1577629883293,False,False,False,False
2025-02-13 16:00:00+00:00,23.495,23.505,23.335,23.34,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.777685801693288,-16.216285269773252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24233.0,-3033.8076253436634,False,False,False,False,1477.3801232520761,False,False,False,False
2025-02-13 17:00:00+00:00,23.34,23.475,23.33,23.35,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.172089141582116,-18.366618056353055,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22744.0,-3339.392003245312,False,False,False,False,1477.560276379951,False,False,False,False
2025-02-13 18:00:00+00:00,23.35,23.37,23.26,23.325,2096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.31833333333333,,,,,,23.31833333333333,#000000,,23.31833333333333,,21.7879613628964,-20.299415890192712,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24840.0,-3672.7347628849193,False,False,False,False,1487.1484891492541,False,False,False,False
2025-02-13 19:00:00+00:00,23.325,23.485,23.31,23.465,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.346418047882135,,,,,,23.346418047882135,#000000,,23.346418047882135,,27.047327861272088,-20.299415890192712,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24040.0,-3988.506316948719,False,False,False,False,1476.4950242012035,False,False,False,False
2025-02-13 20:00:00+00:00,23.465,23.54,23.425,23.515,3673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.42856446947785,,,,,,23.42856446947785,#000000,,23.42856446947785,,32.30722380232736,-25.588136276272795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20367.0,-4242.436451569669,False,False,False,False,1510.5493649112623,False,False,False,False
2025-02-14 15:00:00+00:00,27.23,27.235,26.53,26.985,12391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.70815699718706,,,,,,25.70815699718706,#000000,,25.70815699718706,,52.356927052985924,-7.307239780833143,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7976.0,-4300.321157746883,False,False,False,False,1679.238522044421,False,False,False,False
2025-02-14 16:00:00+00:00,26.99,27.475,26.99,27.37,17005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.450569025441403,,,,,,26.450569025441403,#000000,,26.450569025441403,,65.96921479901884,4.198349540609144,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9029.0,-4093.665015766311,False,False,False,False,1916.8472271290036,False,False,False,False
2025-02-14 17:00:00+00:00,27.37,27.625,27.245,27.3,9772.0,,,,,,,,,,,,,,,,,,,,,,,,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,26.65128440868444,,,,,,27.02064220434222,#000000,,27.02064220434222,,74.43508192420254,10.940177571872852,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-743.0,-4041.7167209482286,False,False,False,False,2038.6325414370808,False,False,False,False
2025-02-14 18:00:00+00:00,27.3,27.455,26.825,27.255,13651.0,,,,,,,,,,,,,,,,,,,,,,,,27.26663998349201,,,,,,,,,,,,,,,,,,,,,,,,,,26.772432534069733,,,,,,27.01953625878087,#000000,,27.01953625878087,,79.6532327083235,15.072924431566122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14394.0,-4202.217236902519,False,False,False,False,2218.669246221002,False,False,False,False
2025-02-14 19:00:00+00:00,27.255,27.3,27.02,27.07,9473.0,,,,,,,,,,,,,,,,,,,,,,,,27.227292021319712,,,,,,,,,,,,,,,,,,,,,,,,,,26.82162201149175,,,,,,27.024457016405734,#000000,,27.024457016405734,,81.30829857554829,16.451037531504994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23867.0,-4507.097589818759,False,False,False,False,2331.1394904656377,False,False,False,False
2025-02-14 20:00:00+00:00,27.07,27.115,26.56,26.795,9656.0,,,,,,,,,,,,,,,,,,,,,,,,27.13562476499342,,,,,,,,,,,,,,,,,,,,,,,,,,26.821832469401528,,,,,,26.978728617197476,#000000,,26.978728617197476,,79.81121414691134,16.451037531504994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33523.0,-4956.956541914592,False,False,False,False,2444.7032192956276,False,False,False,False
2025-02-17 15:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.13562476499342,,,,,,,,,,,,,,,,,,,,,,,,,,26.821832469401528,,,,,,26.978728617197476,#000000,,26.978728617197476,,78.81315786115336,16.451037531504994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33523.0,-5399.84093661359,False,False,False,False,2406.8008438026723,False,False,False,False
2025-02-17 16:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.13562476499342,,,,,,,,,,,,,,,,,,,,,,,,,,26.821832469401528,,,,,,26.978728617197476,#000000,,26.978728617197476,,78.14778700398138,16.451037531504994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33523.0,-5835.858906588573,False,False,False,False,2369.4861020382896,False,False,False,False
2025-02-17 17:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.13562476499342,,,,,,,,,,,,,,,,,,,,,,,,,,26.821832469401528,,,,,,26.978728617197476,#000000,,26.978728617197476,,77.70420643253338,16.451037531504994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33523.0,-6265.116908036811,False,False,False,False,2332.749883402037,False,False,False,False
2025-02-17 18:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.13562476499342,,,,,,,,,,,,,,,,,,,,,,,,,,26.821832469401528,,,,,,26.978728617197476,#000000,,26.978728617197476,,77.40848605156806,16.56932297019354,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33523.0,-6687.719746671898,False,False,False,False,2296.583218543091,False,False,False,False
2025-02-17 19:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.13562476499342,,,,,,,,,,,,,,,,,,,,,,,,,,26.821832469401528,,,,,,26.978728617197476,#000000,,26.978728617197476,,77.21133913092451,17.507213777993357,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33523.0,-7103.770603312643,False,False,False,False,2260.9772771703297,False,False,False,False
2025-02-17 20:00:00+00:00,26.795,26.795,26.795,26.795,0.0,,,,,,,,,,,,,,,,,,,,,,,,27.13562476499342,,,,,,,,,,,,,,,,,,,,,,,,,,26.821832469401528,,,,,,26.978728617197476,#000000,,26.978728617197476,,77.07990785049547,18.47722852984242,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33523.0,-7513.371059075237,False,False,False,False,2225.923365896371,False,False,False,False
2025-02-18 15:00:00+00:00,26.515,26.86,26.305,26.55,3217.0,,,,,,,,,,,,,,,,,,,,,,,,27.09598541953433,,,,,,,,,,,,,,,,,,,,,,,,,,26.81198609717702,,,,,,26.953985758355675,#000000,,26.953985758355675,,72.95236830480319,18.47722852984242,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36740.0,-7966.497089167094,False,False,False,False,2241.2888951072796,False,False,False,False
2025-02-18 16:00:00+00:00,26.555,26.67,26.295,26.3,3153.0,,,,,,,,,,,,,,,,,,,,,,,,27.052525891555263,,,,,,,,,,,,,,,,,,,,,,,,,,26.797488268718023,,,,,,26.925007080136645,#000000,,26.925007080136645,,66.89367600972844,24.740071500799047,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39893.0,-8461.481630420318,False,False,False,False,2255.423950997089,False,False,False,False
2025-02-18 17:00:00+00:00,26.3,26.47,26.255,26.47,3080.0,,,,,,,,,,,,,,,,,,,,,,,,27.013779053369742,,,,,,,,,,,,,,,,,,,,,,,,,,26.783512605105702,,,,,,26.898645829237722,#000000,,26.898645829237722,,64.43726162377709,22.13863943737276,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36813.0,-8901.040054754885,False,False,False,False,2268.2080757878316,False,False,False,False
2025-02-18 18:00:00+00:00,26.47,26.71,26.47,26.53,4179.0,,,,,,,,,,,,,,,,,,,,,,,,26.980768735574898,,,,,,,,,,,,,,,,,,,,,,,,,,26.773829393932814,,,,,,26.877299064753856,#000000,,26.877299064753856,,63.33959302580609,20.74987127307108,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32634.0,-9268.992922123027,False,False,False,False,2297.832756783369,False,False,False,False
2025-02-18 19:00:00+00:00,26.53,26.77,26.525,26.57,6309.0,,,,,,,,,,,,,,,,,,,,,,,,26.944513735531018,,,,,,,,,,,,,,,,,,,,,,,,,,26.764078800805784,,,,,,26.8542962681684,#000000,,26.8542962681684,,62.985235233304635,19.94823440747753,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26325.0,-9533.427140384685,False,False,False,False,2360.0213962130842,False,False,False,False
2025-02-18 20:00:00+00:00,26.57,26.805,26.53,26.76,4808.0,,,,,,,,,,,,,,,,,,,,,,,,26.926925763024162,,,,,,,,,,,,,,,,,,,,,,,,,,26.761017644267547,,,,,,26.843971703645856,#000000,,26.843971703645856,,64.44324552139042,19.94823440747753,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21517.0,-9719.218967665542,False,False,False,False,2397.9745528609433,False,False,False,False
2025-02-19 15:00:00+00:00,25.94,26.075,25.86,25.87,1114.0,,,,,,,,,,,,,,,,,,,,,,,,26.910773548500263,,,,,,,,,,,,,,,,,,,,,,,,,,26.75220168236297,,,,,,26.831487615431616,#000000,,26.831487615431616,,56.09240809562499,12.941606973507866,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22631.0,-9919.401619329641,False,False,False,False,2378.067970646045,False,False,False,False
2025-02-19 16:00:00+00:00,25.865,26.13,25.79,25.985,2912.0,,,,,,,,,,,,,,,,,,,,,,,,26.872295814405625,,,,,,,,,,,,,,,,,,,,,,,,,,26.730926205544524,,,,,,26.801611009975076,#000000,,26.801611009975076,,51.67518376569326,8.887450560588249,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19719.0,-10071.33337716949,False,False,False,False,2386.345986605021,False,False,False,False
2025-02-19 17:00:00+00:00,25.99,26.015,25.805,25.82,1292.0,,,,,,,,,,,,,,,,,,,,,,,,26.854640666887004,,,,,,,,,,,,,,,,,,,,,,,,,,26.72080107630862,,,,,,26.787720871597813,#000000,,26.787720871597813,,47.52871240796427,5.099499133724102,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21011.0,-10240.940611631979,False,False,False,False,2369.3793821615322,False,False,False,False
2025-02-19 18:00:00+00:00,25.815,25.97,25.765,25.935,627.0,,,,,,,,,,,,,,,,,,,,,,,,26.846382817015506,,,,,,,,,,,,,,,,,,,,,,,,,,26.71603116682538,,,,,,26.781206991920442,#000000,,26.781206991920442,,46.018083089786536,3.6665540340872482,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20384.0,-10398.197346335357,False,False,False,False,2342.3657483295706,False,False,False,False
2025-02-19 19:00:00+00:00,25.915,26.1,25.9,26.0,3486.0,,,,,,,,,,,,,,,,,,,,,,,,26.807929422599887,,,,,,,,,,,,,,,,,,,,,,,,,,26.693881942842264,,,,,,26.750905682721076,#000000,,26.750905682721076,,45.73051618577735,3.1515228825731185,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16898.0,-10498.9694805007,False,False,False,False,2360.09651192136,False,False,False,False
2025-02-19 20:00:00+00:00,26.0,26.005,25.84,25.915,7604.0,,,,,,,,,,,,,,,,,,,,,,,,26.727868054814447,,,,,,,,,,,,,,,,,,,,,,,,,,26.64496510055584,,,,,,26.686416577685144,#000000,,26.686416577685144,,44.744537160642864,1.8217243736770854,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24502.0,-10716.07072886503,False,False,False,False,2441.3973411938973,False,False,False,False
2025-02-20 15:00:00+00:00,25.655,25.715,25.43,25.43,3741.0,,,,,,,,,,,,,,,,,,,,,,,,26.676775457759007,,,,,,,,,,,,,,,,,,,,,,,,,,26.611187099756254,,,,,,26.64398127875763,#000000,,26.64398127875763,,40.479728101970814,-2.519735737256518,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28243.0,-10987.806066402007,False,False,False,False,2461.5462196249996,False,False,False,False
2025-02-20 16:00:00+00:00,25.4,25.47,25.325,25.355,1293.0,,,,,,,,,,,,,,,,,,,,,,,,26.658061383583053,,,,,,,,,,,,,,,,,,,,,,,,,,26.59851982467898,,,,,,26.628290604131017,#000000,,26.628290604131017,,37.187491430792285,-5.811826861195492,False,True,False,True,False,5.920076857636499,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29536.0,-11275.374964597324,False,False,False,False,2443.429223971899,False,False,False,False
2025-02-20 17:00:00+00:00,25.365,25.52,25.34,25.42,2464.0,,,,,,,,,,,,,,,,,,,,,,,,26.625020726479438,,,,,,,,,,,,,,,,,,,,,,,,,,26.575925641908455,,,,,,26.600473184193945,#000000,,26.600473184193945,,35.90604993855286,-7.245058322298149,False,True,False,True,False,6.66326821881146,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27072.0,-11520.283879874883,False,False,False,False,2443.7481507320244,False,False,False,False
2025-02-20 18:00:00+00:00,25.42,25.54,25.39,25.485,2407.0,,,,,,,,,,,,,,,,,,,,,,,,26.595562087480634,,,,,,,,,,,,,,,,,,,,,,,,,,26.55551173936084,,,,,,26.575536913420734,#000000,,26.575536913420734,,35.996760416949144,-7.5163780457006695,False,True,False,True,False,7.405321750771691,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24665.0,-11724.077928248917,False,False,False,False,2443.1784119609856,False,False,False,False
2025-02-20 19:00:00+00:00,25.485,25.55,25.4,25.455,4335.0,,,,,,,,,,,,,,,,,,,,,,,,26.545989317561606,,,,,,,,,,,,,,,,,,,,,,,,,,26.52048135099377,,,,,,26.533235334277688,#000000,,26.533235334277688,,35.79667268709151,-8.187630793217778,False,True,False,True,False,6.986043069678811,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29000.0,-11991.92168129932,False,False,False,False,2472.5089792174044,False,False,False,False
