date,Open,High,Low,Close,Volume,aVWAP_peak_301,aVWAP_peak_300,aVWAP_peak_257,aVWAP_peak_200,aVWAP_peak_154,aVWAP_peak_153,aVWAP_peak_118,aVWAP_peak_70,aVWAP_valley_397,aVWAP_valley_343,aVWAP_valley_282,aVWAP_valley_265,aVWAP_valley_241,aVWAP_valley_210,aVWAP_valley_191,aVWAP_valley_167,aVWAP_valley_91,aVWAP_valley_26,aVWAP_OB_bull_343,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-05 17:00:00+00:00,35.44,35.44,35.01,35.01,35.0,,,,,,,,,,,,,,,,,,,,,#000000,,37.35533514492754,,31.458295571187744,-6.138535191757846,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-310.0,-73.19021570048052,False,False,False,False,51.44478264243029,False,False,False,False
2024-01-08 17:00:00+00:00,35.28,35.28,35.28,35.28,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,37.35533514492754,,29.863071831088,-7.434406754642602,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-310.0,-76.86168522450409,False,False,False,False,50.647189113090285,False,False,False,False
2024-01-09 17:00:00+00:00,35.28,35.28,35.28,35.28,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,37.35533514492754,,28.799589337688175,-8.708056461855627,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-310.0,-80.47623274040325,False,False,False,False,49.86196137490284,False,False,False,False
2024-01-10 17:00:00+00:00,35.28,35.28,35.28,35.28,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,37.35533514492754,,28.090601008754955,-9.980347142754226,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-310.0,-84.03474075993188,False,False,False,False,49.08890771017566,False,False,False,False
2024-01-11 17:00:00+00:00,35.28,35.28,35.28,35.28,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,37.35533514492754,,27.617942122799484,-11.24341571931162,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-310.0,-87.53807811249108,False,False,False,False,48.32783937358379,False,False,False,False
2024-01-12 17:00:00+00:00,35.28,35.35,35.235,35.27,26.0,,,,,,,,,,,,,,,,,,,,,#000000,,37.09900793650794,,27.25801101357138,-12.518761605917703,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-336.0,-91.39020093245244,False,False,False,False,47.98167132128017,False,False,False,False
2024-01-15 17:00:00+00:00,35.27,35.27,35.27,35.27,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,37.09900793650794,,27.018056940752643,-13.729514824196912,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-336.0,-95.18260091799581,False,False,False,False,47.237769440330084,False,False,False,False
2024-01-16 17:00:00+00:00,34.85,34.85,34.62,34.765,1892.0,,,,,,,,,,,,,,,,,,,,,#000000,,34.98017681573105,,24.70225799303106,-16.80514245964305,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2228.0,-128.24953733787183,False,False,False,False,75.83873425520868,False,False,False,False
2024-01-17 17:00:00+00:00,34.085,34.09,34.085,34.09,148.0,,,,,,,,,,,,,,,,,,,,,#000000,,34.92151333333333,,21.36418506036073,-20.6354024410831,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2376.0,-163.0983817202304,False,False,False,False,76.95751356908141,False,False,False,False
2024-01-18 17:00:00+00:00,34.26,34.26,34.26,34.26,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,34.92151333333333,,21.147026969370557,-21.46586093412912,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2376.0,-197.40693394162219,False,False,False,False,75.76437382382433,False,False,False,False
2024-01-19 17:00:00+00:00,34.02,34.02,33.92,33.92,65.0,,,,,,,,,,,,,,,,,,33.95333333333333,,33.95333333333333,#000000,,34.423831173506116,,20.055629507814913,-23.13611539070496,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2441.0,-232.1913225626823,False,False,False,False,75.59748430717589,False,False,False,False
2024-01-22 17:00:00+00:00,35.1,35.1,34.63,34.69,166.0,,,,,,,,,,,,,,,,,,34.566551226551226,,34.566551226551226,#000000,,34.727507441839364,,26.415261620543475,-23.13611539070496,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2275.0,-263.8627749260516,False,False,False,False,76.9990736977623,False,False,False,False
2024-01-23 17:00:00+00:00,34.91,35.07,34.85,35.01,425.0,,,,,,,,,,,,,,,,,,34.83225101626016,,34.83225101626016,#000000,,34.866807143826335,,32.845560766431205,-24.322457294219653,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1850.0,-288.45404973339964,False,False,False,False,82.3944368962466,False,False,False,False
2024-01-24 17:00:00+00:00,34.98,34.98,34.565,34.565,198.0,,,,,,,,,,,,,,,,,,34.80236143637783,,34.80236143637783,#000000,,34.84554632171125,,34.93083968931505,-22.393608535610962,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2048.0,-315.7338319080756,False,False,False,False,84.1867712079327,False,False,False,False
2024-01-25 17:00:00+00:00,34.79,34.79,34.39,34.39,54.0,,,,,,,,,,,,,,,,,,34.78576725403818,,34.78576725403818,#000000,,34.83412518285611,,35.53782966090503,-21.654454937319038,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2102.0,-343.42788102577987,False,False,False,False,83.71875925122055,False,False,False,False
2024-01-26 17:00:00+00:00,34.84,34.84,34.635,34.635,0.0,,,,,,,,,,,,,,,,,,34.78576725403818,,34.78576725403818,#000000,,34.83412518285611,,37.76527303321271,-19.27747979722392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2102.0,-370.692565040884,False,False,False,False,82.4207939915117,False,False,False,False
2024-01-29 17:00:00+00:00,35.2,35.29,35.2,35.29,13.0,,,,,,,,,,,,,,,,,,34.792461093014836,,34.792461093014836,#000000,,34.838245946486396,,43.22496469843526,-13.9863468539222,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2089.0,-397.3329903890873,False,False,False,False,81.34450261179833,False,False,False,False
2024-01-30 17:00:00+00:00,35.29,35.29,34.68,34.74,1000.0,,,,,,,,,,,,,,,,,,34.85017699115044,,34.85017699115044,#000000,,34.86941779310578,,43.92028310695037,-13.17998540619363,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3089.0,-439.0642618559232,False,False,False,False,95.58722350153789,False,False,False,False
2024-01-31 17:00:00+00:00,34.74,34.88,34.74,34.88,100.0,,,,,,,,,,,,,,,,,,34.84934355929408,,34.84934355929408,#000000,,34.86835339207192,,45.197489250043006,-11.675421591787888,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2989.0,-478.5981492690096,False,False,False,False,95.65563864104894,False,False,False,False
2024-02-01 17:00:00+00:00,33.93,34.495,33.93,34.465,0.0,,,,,,,,,,,,,,,,,,34.84934355929408,,34.84934355929408,#000000,,34.86835339207192,,43.98669647803777,-11.675421591787888,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2989.0,-517.5191081950715,False,False,False,False,94.17260548382338,False,False,False,False
2024-02-02 17:00:00+00:00,34.715,35.11,34.59,35.05,614.0,,,,,,,,,,,,,,,,,,34.865030993042375,,34.865030993042375,#000000,,34.89091468675164,,46.49945388756332,-9.870862555765932,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2375.0,-546.3172615563882,False,False,False,False,102.23194493368658,False,False,False,False
2024-02-05 17:00:00+00:00,34.095,34.275,34.095,34.225,185.0,,,,,,,,,,,,,,,,,,34.821293735224586,,34.821293735224586,#000000,,34.81246926789376,,44.51882716981061,-9.870862555765932,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2560.0,-577.5371489741185,False,False,False,False,103.51517059362942,False,False,False,False
2024-02-06 17:00:00+00:00,34.41,34.55,34.385,34.55,79.0,,,,,,,,,,,,,,,,,,34.812401977693455,,34.812401977693455,#000000,,34.799950747914636,,44.90642998710615,-9.870862555765932,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2481.0,-607.0482009280081,False,False,False,False,103.1350904293871,False,False,False,False
2024-02-07 17:00:00+00:00,35.11,35.5,35.095,35.31,701.0,,,,,,,,,,,,,,,,,,34.90767268518518,,34.90767268518518,#000000,,34.93433274334706,,48.51186570622123,-7.2597863258023665,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1780.0,-625.2335001384265,False,False,False,False,112.40431383358265,False,False,False,False
2024-02-08 17:00:00+00:00,36.425,36.48,36.425,36.48,123.0,,,,,,,,,,,,,,,,,,34.959013340496014,,34.959013340496014,#000000,,34.99771292072856,,54.49475779810854,-1.590758471964584,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1657.0,-641.2298799812415,False,False,False,False,112.56858803771316,False,False,False,False
2024-02-09 17:00:00+00:00,36.82,37.0,36.82,37.0,100.0,,,,,,,,,,,,,,,,,,35.01083093556544,,35.01083093556544,#000000,,35.06017150651322,,59.692375594791514,3.129645083501323,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1557.0,-655.4278663381215,False,False,False,False,112.3737262076711,False,False,False,False
2024-02-12 17:00:00+00:00,38.02,38.02,38.02,38.02,0.0,,,,,,,,,,,,,,,,,,35.01083093556544,,35.01083093556544,#000000,,35.06017150651322,,65.07847796896979,7.934229326334453,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1557.0,-669.4057288755149,False,False,False,False,110.63149789437387,False,False,False,False
2024-02-13 17:00:00+00:00,36.54,36.54,36.25,36.25,100.0,,,,,,,,,,,,,,,,,,35.04488231795395,,35.04488231795395,#000000,,35.09915097001534,,61.7587062587507,7.934229326334453,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1657.0,-684.7172679627162,False,False,False,False,110.46666846965489,False,False,False,False
2024-02-14 17:00:00+00:00,37.33,37.33,37.33,37.33,0.0,,,,,,,,,,,,,,,,,,35.04488231795395,,35.04488231795395,#000000,,35.09915097001534,,61.908926897879695,7.934229326334453,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1657.0,-699.791418847015,False,False,False,False,108.75400694299357,False,False,False,False
2024-02-15 17:00:00+00:00,38.235,38.57,38.235,38.57,100.0,,,,,,,,,,,,,,,,,,35.1297307150551,,35.1297307150551,#000000,,35.19918563182126,,64.14391091773713,7.934229326334453,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1557.0,-713.0814743687667,False,False,False,False,108.6182859051177,False,False,False,False
2024-02-16 17:00:00+00:00,39.025,39.025,38.555,38.56,577.0,,,,,,,,,,,,,,,,,,35.579239130434786,,35.579239130434786,#000000,,35.697883098954726,,65.59878821959909,8.357452352911174,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2134.0,-735.1112189521967,False,False,False,False,115.88001790658873,False,False,False,False
2024-02-19 17:00:00+00:00,38.56,38.56,38.56,38.56,0.0,,,,,,,,,,,,,,,,,,35.579239130434786,,35.579239130434786,#000000,,35.697883098954726,,66.56870642084039,9.654900631905022,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2134.0,-756.7994171079766,False,False,False,False,114.08342848168037,False,False,False,False
2024-02-20 17:00:00+00:00,37.425,37.56,37.385,37.56,100.0,,,,,,,,,,,,,,,,,,35.62014184397163,,35.62014184397163,#000000,,35.738576747321815,,63.50012987970666,9.654900631905022,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2234.0,-779.7017517264576,False,False,False,False,113.86508075328223,False,False,False,False
2024-02-21 17:00:00+00:00,37.09,37.09,36.815,36.815,642.0,,,,,,,,,,,,,,,,,,35.774756021465116,,35.774756021465116,#000000,,35.878186137934,,59.16004365427088,15.944403710663323,True,False,True,False,False,2.3360586532013663,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2876.0,-812.2024997617062,False,False,False,False,122.05321903617707,False,False,False,False
2024-02-22 17:00:00+00:00,37.38,37.525,37.38,37.525,400.0,,,,,,,,,,,,,,,,,,35.893314756763026,,35.893314756763026,#000000,,35.99112244224849,,58.14817289807333,14.794261208414,True,False,True,False,False,5.450465124065513,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2476.0,-837.9978098429201,False,False,False,False,126.36247145422082,False,False,False,False
2024-02-23 17:00:00+00:00,37.35,37.48,37.22,37.29,915.0,,,,,,,,,,,,,,,,,,36.09078613990285,,36.09078613990285,#000000,,36.172725919665986,,56.71188427456221,13.147263997367233,True,False,True,False,False,4.302505302887791,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3391.0,-877.579239147681,False,False,False,False,138.58940988128717,False,False,False,False
2024-02-26 17:00:00+00:00,38.1,38.53,38.1,38.53,121.0,,,,,,,,,,,,,,,,,,36.131771909117724,,36.131771909117724,#000000,,36.21284202461091,,58.74938752948206,13.147263997367233,True,False,True,False,False,9.346598558191381,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3270.0,-914.6710338895774,False,False,False,False,138.31670585211992,False,False,False,False
2024-02-27 17:00:00+00:00,39.17,39.17,39.125,39.125,0.0,,,,,,,,,,,,,,,,,,36.131771909117724,,36.131771909117724,#000000,,36.21284202461091,,61.28598802008977,13.147263997367233,True,False,True,False,True,11.562716478767832,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3270.0,-951.1877620463281,False,False,False,False,136.17226080014908,False,False,False,False
2024-02-28 17:00:00+00:00,39.25,39.25,39.065,39.065,628.0,,,,,,,,,,,,,,,,,,36.38572733819425,,36.38572733819425,#000000,,36.46420154838716,,62.741000000889024,13.147263997367233,True,False,True,False,True,11.26309779400297,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3898.0,-996.8747734874703,False,False,False,False,143.79749706681343,False,False,False,False
2024-02-29 17:00:00+00:00,39.095,39.29,38.89,39.29,325.0,,,,,,,,,,,,,,,,,,36.50221359893071,,36.50221359893071,#000000,,36.578441258583545,,64.20427791231492,8.452343441265228,True,False,True,False,True,12.096241284153265,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3573.0,-1036.8146994799126,False,False,False,False,146.6068381975605,False,False,False,False
2024-03-01 17:00:00+00:00,39.29,39.67,39.29,39.67,10.0,,,,,,,,,,,,,,,,,,36.506142186625326,,36.506142186625326,#000000,,36.58231558771116,,66.00877649018676,10.436752923891163,True,False,True,False,True,13.482057560422572,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3563.0,-1075.9803630538674,False,False,False,False,144.48890272162933,False,False,False,False
2024-03-04 17:00:00+00:00,39.66,39.775,39.655,39.775,0.0,,,,,,,,,,,,,,,,,,36.506142186625326,,36.506142186625326,#000000,,36.58231558771116,,67.44449724856787,12.066925528128607,True,False,True,False,True,13.86182798249003,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3563.0,-1114.5388070375284,False,False,False,False,142.2487646949374,False,False,False,False
2024-03-05 17:00:00+00:00,38.78,38.98,38.76,38.95,103.0,,,,,,,,,,,,,,,,,,36.53753229644739,,36.53753229644739,#000000,,36.61276721367647,,64.44452834331953,12.066925528128607,True,False,True,False,False,9.671066535909198,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3666.0,-1154.0963449129156,False,False,False,False,141.64025671517092,False,False,False,False
2024-03-06 17:00:00+00:00,39.565,39.66,39.565,39.66,7.0,,,,,,,,,,,,,,,,,,36.54028807370611,,36.54028807370611,#000000,,36.61548551643933,,64.39062244221054,12.066925528128607,True,False,True,False,False,12.269058636669577,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3659.0,-1192.932060495661,False,False,False,False,139.55281087462564,False,False,False,False
2024-03-07 17:00:00+00:00,39.98,39.98,39.98,39.98,0.0,,,,,,,,,,,,,,,,,,36.54028807370611,,36.54028807370611,#000000,,36.61548551643933,,65.14639872385462,12.066925528128607,True,False,True,False,False,13.395758971636589,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3659.0,-1231.1656719608447,False,False,False,False,137.3892014037012,False,False,False,False
2024-03-08 17:00:00+00:00,40.56,40.56,40.29,40.385,100.0,,,,,,,,,,,,,,,,,,36.588978535194734,,36.588978535194734,#000000,,36.6640108282993,,66.61153528045861,12.066925528128607,True,False,True,False,False,14.79231233756408,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3559.0,-1267.256126659126,False,False,False,False,136.80952386255854,False,False,False,False
2024-03-11 17:00:00+00:00,40.86,40.86,40.86,40.86,0.0,,,,,,,,,,,,,,,,,,36.588978535194734,,36.588978535194734,#000000,,36.6640108282993,,68.62826666320456,14.152255590149409,True,False,True,False,True,16.3826367088626,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3559.0,-1302.7870394241008,False,False,False,False,134.68844597321655,False,False,False,False
2024-03-12 17:00:00+00:00,40.86,40.86,40.86,40.86,0.0,,,,,,,,,,,,,,,,,,36.588978535194734,,36.588978535194734,#000000,,36.6640108282993,,69.97275425170186,15.622022547276472,True,False,True,False,True,16.3826367088626,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3559.0,-1337.7670853245022,False,False,False,False,132.60025301239148,False,False,False,False
2024-03-13 17:00:00+00:00,41.23,41.23,41.16,41.16,100.0,,,,,,,,,,,,,,,,,,36.64604417670682,,36.64604417670682,#000000,,36.72120965585483,,71.55875242524291,17.30362896756347,True,False,True,False,True,17.38345780473064,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3459.0,-1370.654417334975,False,False,False,False,132.09482273312958,False,False,False,False
2024-03-14 17:00:00+00:00,39.89,39.89,39.69,39.83,459.0,,,,,,,,,,,,,,,,,,36.81633744614179,,36.81633744614179,#000000,,36.888470119386575,,65.78996323990515,20.390571399893773,True,False,True,False,False,10.759511816446757,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3918.0,-1410.148147298774,False,False,False,False,137.16312005509656,False,False,False,False
2024-03-15 17:00:00+00:00,39.68,39.68,39.68,39.68,0.0,,,,,,,,,,,,,,,,,,36.81633744614179,,36.81633744614179,#000000,,36.888470119386575,,61.33646935613869,16.419512787582306,True,False,True,False,False,10.057653405636554,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3918.0,-1449.0295713716612,False,False,False,False,135.03656005424233,False,False,False,False
2024-03-18 17:00:00+00:00,39.68,40.28,39.68,40.28,100.0,,,,,,,,,,,,,,,,,,36.8542429345722,,36.8542429345722,#000000,,36.925750268780924,,60.45015287755155,15.727264793327322,True,False,True,False,False,12.156877862656945,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3818.0,-1485.7577950713253,False,False,False,False,134.4933575727812,False,False,False,False
