date,Close,High,Low,Open,Volume,aVWAP_peak_179,aVWAP_peak_174,aVWAP_peak_158,aVWAP_peak_154,aVWAP_peak_127,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_93,aVWAP_peak_71,aVWAP_peak_56,aVWAP_peak_45,aVWAP_peak_36,aVWAP_peak_25,aVWAP_peak_10,aVWAP_valley_183,aVWAP_valley_176,aVWAP_valley_165,aVWAP_valley_150,aVWAP_valley_130,aVWAP_valley_123,aVWAP_valley_113,aVWAP_valley_102,aVWAP_valley_92,aVWAP_valley_85,aVWAP_valley_80,aVWAP_valley_59,aVWAP_valley_50,aVWAP_valley_42,aVWAP_valley_20,aVWAP_valley_4,aVWAP_OB_bull_165,aVWAP_OB_bull_113,aVWAP_OB_bull_42,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,4.52,4.88,4.07,4.09,1024735,,,,,,,,,,,,,,4.489999999999999,,,,,,,,,,,,,,,,3.811742878909741,,,,4.15087143945487,#000000,,4.15087143945487,,29.045950479218853,-23.742750960140512,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1076833,-418763.8008904207,False,False,False,False,630219.1715828457,False,False,False,False
2022-03-18 00:00:00+00:00,4.59,4.6,3.77,4.48,741218,,,,,,,,,,,,,,4.4186464249048525,,,,,,,,,,,,,,,,3.885283900513595,,,,4.1519651627092236,#000000,,4.1519651627092236,,37.22681923405629,-16.851330810724583,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1818051,-253073.81563927844,False,False,False,False,638441.3070211535,False,False,False,False
2022-03-25 00:00:00+00:00,4.32,4.82,4.23,4.7,514759,,,,,,,,,,,,,,4.427227631838946,,,,,,,,,,,,,,,,3.937457033762255,,,,4.182342332800601,#000000,,4.182342332800601,,40.83721985516234,-14.361886967661412,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1303292,-137787.45892525782,False,False,False,False,629279.6546492162,False,False,False,False
2022-04-01 00:00:00+00:00,4.12,4.415,3.97,4.3,405091,,,,,,,,,,,,,,4.388179440189768,,,,,,,,,,,,,,,,3.9529348959712434,,,,4.170557168080506,#000000,,4.170557168080506,,42.032717774859144,-14.008764329530486,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,898201,-61047.57307894243,False,False,False,False,612673.0876381632,False,False,False,False
2022-04-08 00:00:00+00:00,4.35,4.419,4.08,4.23,409651,,,,,,,,,,,,,,4.374260040045821,,,,,,,,,,,,,,,,3.973890735749342,,,,4.174075387897582,#000000,,4.174075387897582,,44.565177604627905,-12.165343813769987,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1307852,40352.39529727553,False,False,False,False,597634.4144797808,False,False,False,False
2022-04-15 00:00:00+00:00,4.57,4.61,4.275,4.53,504848,,,,,,,,,,,,,,4.38978841719389,,,,,,,,,,,,,,,,4.0109800417101535,,,,4.2003842294520215,#000000,,4.2003842294520215,,47.75884406675691,-9.568712313913778,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1812700,171637.4030530329,False,False,False,False,590761.3467405378,False,False,False,False
2022-04-22 00:00:00+00:00,4.01,4.72,3.79,4.61,884742,,,,,,,,,,,,,,4.347089414953343,,,,,,,,,,,,,,,,4.029297361409706,,,,4.188193388181524,#000000,,4.188193388181524,,46.662071446880994,-9.568712313913778,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,927958,227661.15097503044,False,False,False,False,612537.6914264238,False,False,False,False
2022-04-29 00:00:00+00:00,3.53,3.92,3.45,3.9,833002,,,,,,,,,,,,,,4.235288907116135,,,,,,,,,,,,,,,,3.9912747311187737,,,,4.1132818191174545,#000000,,4.1132818191174545,,43.83289659618684,-9.568712313913778,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94956,217831.13979169485,False,False,False,False,628868.3809503923,False,False,False,False
2022-05-06 00:00:00+00:00,3.43,3.64,3.3226,3.4,624100,,,,,,,,,,,,,,4.154301905630278,,,,,,,,,,,,,,,,3.955899876720225,,,,4.055100891175251,#000000,,4.055100891175251,,41.4432785748221,-9.568712313913778,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-529144,162499.64795527302,False,False,False,False,628515.1675466596,False,False,False,False
2022-05-13 00:00:00+00:00,3.08,3.49,3.07,3.35,817415,,,,,,,,,,,,,,4.0405131809595325,,,,,,,,,,,,,,,,3.895899288456531,,,,3.968206234708032,#000000,,3.968206234708032,,38.557299870859616,-2.8722618160861586,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1346559,50717.52588451204,False,False,False,False,642507.7477283885,False,False,False,False
2022-05-20 00:00:00+00:00,3.09,3.2,2.94,3.15,573040,,,,,,,,,,,,,,3.965188939731845,,,,,,,,,,,,,,,3.0766666666666667,3.851981490812326,,,,3.631279032403613,#000000,,3.631279032403613,,36.56550779401887,-4.7117280598733515,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-773519,-10337.031588414771,False,False,False,False,637361.9886373968,False,False,False,False
2022-05-27 00:00:00+00:00,3.48,3.54,3.07,3.15,573322,,,,,,,,,,,,,,3.921543553864615,,,,,,,,,,,,,,,3.220035259368332,3.8271070613743796,,,,3.6562286248691085,#000000,,3.6562286248691085,,37.667264264821945,-4.7117280598733515,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-200197,-24400.7329522359,False,False,False,False,632618.2857753674,False,False,False,False
2022-06-03 00:00:00+00:00,3.54,3.66,3.16,3.42,531081,,,,,,,,,,,,,,3.89207129663563,,,,,,,,,,,,,,,3.293897783710087,3.810275778693497,,,,3.6654149530130713,#000000,,3.6654149530130713,,38.80905838646408,-4.7117280598733515,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,330884,1916.6546738556463,False,False,False,False,625097.0053475625,False,False,False,False
2022-06-10 00:00:00+00:00,3.52,3.59,3.18,3.54,6525394,,,,,,,,,,,,,,3.6905529794087815,,,,,,,,,,,,,,,3.4021677134386548,3.67481924237226,,,,3.5891799784065657,#000000,,3.5891799784065657,,39.536661998551246,-4.7117280598733515,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6194510,-457077.91233902256,False,False,False,False,1062156.0419884839,False,False,False,False
2022-06-17 00:00:00+00:00,3.32,3.565,3.26,3.45,1115080,,,,,,,,,,,,,,3.6691296598052667,,,,,,,,,,,,,,,3.399714342450857,3.6579989983998162,,,,3.57561433355198,#000000,,3.57561433355198,,39.18950876371461,-4.7117280598733515,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7309590,-964671.4003139099,False,False,False,False,1066076.3351745221,False,False,False,False
2022-06-24 00:00:00+00:00,3.82,3.88,3.261,3.3,3861867,,,,,,,,,,,,,3.6536666666666666,3.6661347759250194,,,,,,,,,,,,,,,3.474126039976578,3.657280814346823,,,,3.612802074228772,#000000,,3.612802074228772,,41.835804246053684,-4.7117280598733515,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11878519911429318,-0.11878519911429318,False,False,False,False,-3447723,-1148601.1484388052,False,False,False,False,1273171.9399764093,False,False,False,False
2022-07-01 00:00:00+00:00,3.18,3.83,3.05,3.83,493322,,,,,,,,,,,,,3.619647238194868,3.6585825639077525,,,,,,,,,,,,,,,3.4697678714941094,3.6509778463040266,,,,3.599743879975189,#000000,,3.599743879975189,,41.18115203303407,-4.7117280598733515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9009731436187244,1.0580759007348837,False,False,False,False,-0.1752178842179434,-0.14700154166611828,False,False,False,False,-3941045,-1355448.8411470419,False,False,False,False,1215405.2777559345,False,False,False,False
2022-07-08 00:00:00+00:00,2.8,3.24,2.76,3.15,380240,,,,,,,,,,,,,3.5645383981754,3.645332672028948,,,,,,,,,,,,,,,3.4552536149753945,3.6396877783241006,,,,3.576203115875961,#000000,,3.576203115875961,,39.5305639428348,-4.7117280598733515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8661446179620653,1.1129360378148747,False,False,False,False,-0.34282825441539394,-0.2449148980407561,False,False,False,False,-4321285,-1575140.4084694833,False,False,False,False,1153541.1831073468,False,False,False,False
2022-07-15 00:00:00+00:00,2.89,2.96,2.5901,2.89,347183,,,,,,,,,,,,,3.513227368480354,3.6316822360601173,,,,,,,,,,,,,,,3.439778333728805,3.6279862474335847,,,,3.5531685464257152,#000000,,3.5531685464257152,,38.82924433570403,-4.7117280598733515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8833435603736279,1.1083308712680773,False,False,False,False,-0.34282825441539394,-0.293871576228075,False,False,False,False,-3974102,-1752841.2671013733,False,False,False,False,1093810.9473216175,False,False,False,False
2022-07-22 00:00:00+00:00,2.7,2.9409,2.68,2.88,318154,,,,,,,,,,,,,3.4696585857080273,3.618972086636443,,,,,,,,,,,,,,,3.4253791720337117,3.6170413798641143,,,,3.5327628060605742,#000000,,3.5327628060605742,,37.7424561666145,-4.904026327395243,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8998540508648262,1.107839331739279,False,False,False,False,-0.3279179929641749,-0.31089478459612496,False,False,False,False,-4292256,-1940946.062130901,False,False,False,False,1036354.8771496458,False,False,False,False
2022-07-29 00:00:00+00:00,2.76,2.7953,2.63,2.74,224774,,,,,,,,,,,,,3.4400421995695822,3.609748947359917,,,,,,,,,,,,,,,3.414895968317996,3.609070997645962,,,,3.518439528223364,#000000,,3.518439528223364,,37.307170308375255,-5.612018645266275,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9392540396063662,1.0862349653748027,False,False,False,False,-0.34282825441539394,-0.3268615195057595,False,False,False,False,-4067482,-2098467.242713797,False,False,False,False,976237.775138561,False,False,False,False
2022-08-05 00:00:00+00:00,2.63,2.81,2.58,2.81,385825,,,,,,,,,,,,,3.390832835587258,3.5933926106209664,,,,,,,,,,,,,,,3.396231467029354,3.5948826513568815,,,,3.493834891148615,#000000,,3.493834891148615,,36.573040796855196,-6.625429004880019,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9245066261847126,1.0705698929142906,False,False,False,False,-0.34282825441539394,-0.3348448869605767,False,False,False,False,-4453307,-2272899.8173275897,False,False,False,False,932503.4954986677,False,False,False,False
2022-08-12 00:00:00+00:00,2.79,2.83,2.52,2.75,480129,,,,,,,,,,,,,3.340723082960563,3.5746703586395805,,,,,,,,,,,,,,,3.3754919721782595,3.5785568850683678,,,,3.4673605747116927,#000000,,3.4673605747116927,,37.002801226411435,-6.625429004880019,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9222363197315107,1.0572995538820449,False,False,False,False,-0.34282825441539394,-0.33883657068798534,False,False,False,False,-3973178,-2398846.349377398,False,False,False,False,898994.2736098776,False,False,False,False
2022-08-19 00:00:00+00:00,2.64,2.77,2.58,2.69,237060,,,,,,,,,,,,,3.3168573290338457,3.565197358022064,,,,,,,,,,,,,,,3.3649710092248113,3.570264080536928,,,,3.4543224442044123,#000000,,3.4543224442044123,,36.777932542005274,-7.033556286961314,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9240922700628346,1.086028760595454,False,False,False,False,-0.34282825441539394,-0.3408324125516896,False,False,False,False,-4210238,-2533023.508682776,False,False,False,False,849962.105194331,False,False,False,False
2022-08-26 00:00:00+00:00,2.63,2.73,2.57,2.6,198666,,,,,,,,,,,,,3.2975413093131154,3.5572362433693607,,,,,,,,,,,,,,,3.3561459146430512,3.5632785168104966,,,,3.4435504960340064,#000000,,3.4435504960340064,,36.58130628879913,-7.55838657368956,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9278133459373524,1.068749194345379,False,False,False,False,-0.34282825441539394,-0.34183033348354175,False,False,False,False,-4408904,-2671977.619150718,False,False,False,False,801717.9492540102,False,False,False,False
2022-09-02 00:00:00+00:00,2.65,2.67,2.45,2.63,189655,,,,,,,,,,,,,3.2786862996329145,3.549327370475333,,,,,,,,,,,,,,,3.347304707316446,3.5563263729225123,,,,3.432911187586802,#000000,,3.432911187586802,,36.576007677389455,-7.906243929476744,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8891479347204505,1.111731843575419,False,False,False,False,-0.34282825441539394,-0.34232929394946787,False,False,False,False,-4219249,-2786590.314028443,False,False,False,False,756379.9530129725,False,False,False,False
2022-09-09 00:00:00+00:00,2.79,2.885,2.58,2.62,202607,,,,,,,,,,,,2.751666666666666,3.264098127030483,3.542419992669987,,,,,,,,,,,,,,,3.3400511434329374,3.5502326518479648,,,,3.2896937163296074,#000000,,3.2245589824500183,,37.525424079534055,-7.906243929476744,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8521461904541884,1.1741902693711592,False,False,False,False,-0.2790883000020726,-0.31070879697577025,False,False,False,False,-4016642,-2877705.2537300396,False,False,False,False,715359.7342712708,False,False,False,False
2022-09-16 00:00:00+00:00,2.5,2.87,2.4582,2.8,273657,,,,,,,,,,,,2.6699215227968804,3.240502783214338,3.531633309241579,,,,,,,,,,,,,,,3.3282276476111257,3.540706552826774,,,,3.2621983631381397,#000000,,3.192571315715981,,37.012086486835656,-8.047295797747871,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.863331827400921,1.155719819672604,False,False,False,False,-0.30407254967303754,-0.3073906733244039,False,False,False,False,-4290299,-2982341.8275278145,False,False,False,False,682641.0132141396,False,False,False,False
2022-09-23 00:00:00+00:00,2.04,2.54,2.04,2.5,394090,,,,,,,,,,,,2.460163072496938,3.1894932935439813,3.5099353054315867,,,,,,,,,,,,,,,3.3026863452158493,3.521534280378562,,,,3.1967624594133834,#000000,,3.1155695041720888,,35.105629126802185,-10.14149890653978,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7769869973723251,1.2104079198704587,False,False,False,False,-0.34282825441539394,-0.3251094638698989,False,False,False,False,-4684389,-3108419.395859088,False,False,False,False,661266.8640871663,False,False,False,False
2022-09-30 00:00:00+00:00,2.02,2.26,1.89,2.04,384006,,,,,,,,,,,,2.336637895659938,3.1375281746958485,3.4871094054794067,,,,,,,,,,,,,,,3.2756370534984764,3.501303802243467,,,,3.1476432663154275,#000000,,3.0592281323334176,,33.68338913884969,-11.70396660852333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7860973013097876,1.1997401912426868,False,False,False,False,-0.34282825441539394,-0.3339688591426464,False,False,False,False,-5068395,-3253602.7739436,False,False,False,False,640729.0223029318,False,False,False,False
2022-10-07 00:00:00+00:00,1.94,2.25,1.94,2.03,297597,,,,,,,,,,,,2.2803949985727696,3.0999649710018606,3.469746678359992,,,,,,,,,,,,,,,3.255248161086068,3.485864646167148,,,,3.118243891037568,#000000,,3.026338702255173,,32.41756601197617,-13.079999443148282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7796127060621199,1.2016788614302647,False,False,False,False,-0.33658419060812755,-0.33527652487538695,False,False,False,False,-5365992,-3410076.0499477778,False,False,False,False,615311.8354656775,False,False,False,False
2022-10-14 00:00:00+00:00,1.75,2.1,1.75,2.08,337567,,,,,,,,,,,,2.2064816575320907,3.053739969344759,3.448173182751347,,,,,,,,,,,,,,,3.229667981758956,3.46664609413536,,,,3.0809417771045027,#000000,,2.9845156978467884,,30.938359513480854,-14.633041683518002,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7422806451297398,1.2347348962765177,False,False,False,False,-0.34282825441539394,-0.3390523896453904,False,False,False,False,-5703559,-3579963.675877572,False,False,False,False,594738.1439497015,False,False,False,False
2022-10-21 00:00:00+00:00,1.73,1.84,1.69,1.81,428329,,,,,,,,,,,,2.122741848080961,2.994702562649395,3.419718212692648,,,,,,,,,,,,,,1.7533333333333332,3.1959470350004855,3.4412256610729886,,,1.7533333333333332,2.821278108804968,#000000,,2.5166811947660435,,29.821855669687864,-15.814214069523047,False,False,False,True,False,,1.0,1.84,1.69,0.0,0,0.7659964211217347,1.2932986033904046,False,False,False,False,-0.34282825441539394,-0.34094032203039215,False,False,False,False,-6131888,-3768995.107294048,False,False,False,False,582411.540694168,False,False,False,False
2022-10-28 00:00:00+00:00,2.1,2.1,1.72,1.75,447916,,,,,,,,,,,,2.098545154759249,2.9484105359692543,3.3947622849191537,,,,,,,,,,,,,,1.8657922004310055,3.167425564258253,3.4187985650689483,,,1.8657922004310055,2.81562238423431,#000000,,2.52004336385444,,31.78495762818956,-15.814214069523047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8111028356162905,1.194294226223244,False,False,False,False,-0.28442472103894667,-0.3126825215346694,False,False,False,False,-5683972,-3910845.247494489,False,False,False,False,572448.9080501555,False,False,False,False
2022-11-04 00:00:00+00:00,2.35,2.48,2.03,2.28,582989,,,,,,,,,,,,2.1312954377314415,2.911548035954124,3.370424235155906,,,,,,,,,,,,,,2.0339387651329393,3.1414710339061163,3.3967242052986095,,,2.0339387651329393,2.830900285529856,#000000,,2.554563318181155,,34.76938268498847,-19.671474942718824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8603156360076194,1.1213166044120932,False,False,False,False,-0.152041481119626,-0.2323620013271477,False,False,False,False,-5100983,-3999003.5995319346,False,False,False,False,573229.6556019958,False,False,False,False
2022-11-11 00:00:00+00:00,2.61,2.65,2.1434,2.35,660712,,,,,,,,,,,2.4677999999999995,2.186747306019665,2.885197095700939,3.348501777284513,,,,,,,,,,,,,,2.169157928362326,3.1196995199158253,3.3766410992341545,,,2.169157928362326,2.7933921037882032,#000000,,2.4272255825207325,,38.36704349801834,-16.267987743787515,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9001845310275743,1.0864659672062005,False,False,False,False,-0.09940842478028036,-0.16588521305371404,False,False,False,False,-4440271,-4031690.07364068,False,False,False,False,579709.8292611073,False,False,False,False
2022-11-18 00:00:00+00:00,2.18,2.6107,2.16,2.6,362171,,,,,,,,,,,2.414371011640627,2.197529877445716,2.867281750721039,3.3349482574193883,,,,,,,,,,,,,,2.1907152900125175,3.1057254425269987,3.364229283298026,,,2.1907152900125175,2.782114416152045,#000000,,2.417474482454975,,39.09679160032571,-15.654389550966073,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9173058237373634,1.0588472431828988,False,False,False,False,-0.10360031431522777,-0.1347427636844709,False,False,False,False,-4802442,-4088782.808926556,False,False,False,False,563595.8419084327,False,False,False,False
2022-11-25 00:00:00+00:00,2.17,2.32,2.0988,2.25,193688,,,,,,,,,,,2.379647025642838,2.197476284644546,2.8561564896315796,3.327003319147051,,,,,,,,,,,,,,2.1911171261109583,3.0973373360309058,3.356959160155397,,,2.1911171261109583,2.772242391623325,#000000,,2.4060992315074805,,39.578560785054236,-15.213657187488614,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8948373543828377,1.1273155515946272,False,False,False,False,-0.16914453767425838,-0.15194365067936466,False,False,False,False,-4996130,-4155993.7119690333,False,False,False,False,536195.2610263266,False,False,False,False
2022-12-02 00:00:00+00:00,2.32,2.34,2.01,2.17,294815,,,,,,,,,,,2.3491560582802804,2.1990447661152976,2.8405795118523782,3.3154052332192343,,,,,,,,,,,,,,2.1943143782442722,3.0852373001324516,3.34631934621691,,,2.1943143782442722,2.7614366562944035,#000000,,2.3957736786230575,,40.79359132280109,-14.02161404272416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8735873111913045,1.1404585431207728,False,False,False,False,-0.1821114922491491,-0.1670275714642569,False,False,False,False,-4701315,-4196387.881452809,False,False,False,False,518315.24169104313,False,False,False,False
2022-12-09 00:00:00+00:00,1.85,2.3135,1.845,2.29,477372,,,,,,,,,,,2.266026400547477,2.1814961828248696,2.8084690241752215,3.2934443489535616,,,,,,,,,,,,,,2.1678039659894806,3.0615048898414146,3.326207391410759,,,2.1678039659894806,2.729278886248969,#000000,,2.3559488933842623,,39.81623200794879,-14.02161404272416,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8539225784301103,1.1341144156903138,False,False,False,False,-0.21853994011449196,-0.19278375578937443,False,False,False,False,-5178687,-4269150.779122971,False,False,False,False,515282.4089731881,False,False,False,False
2022-12-16 00:00:00+00:00,1.88,2.0773,1.83,2.0,553250,,,,,,,,,,,2.1926967607104304,2.15779159361731,2.7710670915246403,3.2674921253763243,,,,,,,,,,,,,1.9290999999999998,2.134798471899475,3.033442746655351,3.30238171424283,,,2.134798471899475,2.598596313003295,#000000,,2.1035967065568038,,39.2966289654658,-14.02161404272416,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8427564317099766,1.15775097973593,False,False,False,False,-0.2672231138094379,-0.23000343479940616,False,False,False,False,-4625437,-4295542.351039788,False,False,False,False,518094.8231233223,False,False,False,False
