date,Close,High,Low,Open,Volume,aVWAP_peak_880,aVWAP_peak_853,aVWAP_peak_836,aVWAP_peak_797,aVWAP_peak_768,aVWAP_peak_741,aVWAP_peak_692,aVWAP_peak_679,aVWAP_peak_656,aVWAP_peak_634,aVWAP_peak_615,aVWAP_peak_599,aVWAP_peak_553,aVWAP_peak_524,aVWAP_peak_504,aVWAP_peak_492,aVWAP_peak_418,aVWAP_peak_403,aVWAP_peak_382,aVWAP_peak_353,aVWAP_peak_311,aVWAP_peak_294,aVWAP_peak_281,aVWAP_peak_280,aVWAP_peak_260,aVWAP_peak_226,aVWAP_peak_140,aVWAP_peak_94,aVWAP_peak_72,aVWAP_peak_40,aVWAP_valley_884,aVWAP_valley_863,aVWAP_valley_844,aVWAP_valley_805,aVWAP_valley_781,aVWAP_valley_761,aVWAP_valley_734,aVWAP_valley_707,aVWAP_valley_685,aVWAP_valley_662,aVWAP_valley_637,aVWAP_valley_626,aVWAP_valley_603,aVWAP_valley_561,aVWAP_valley_547,aVWAP_valley_532,aVWAP_valley_518,aVWAP_valley_477,aVWAP_valley_440,aVWAP_valley_428,aVWAP_valley_400,aVWAP_valley_384,aVWAP_valley_356,aVWAP_valley_340,aVWAP_valley_311,aVWAP_valley_288,aVWAP_valley_272,aVWAP_valley_241,aVWAP_valley_199,aVWAP_valley_174,aVWAP_valley_114,aVWAP_valley_78,aVWAP_valley_66,aVWAP_valley_24,aVWAP_OB_bull_863,aVWAP_OB_bull_805,aVWAP_OB_bear_797,aVWAP_OB_bear_692,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-03 00:00:00+00:00,13.0480493046,13.0729740073,12.9374174651,13.0545570599,21350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.320341548937286,-4.370507361174354,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,186036,18399.615886110936,False,False,False,False,15196.111298309488,False,False,False,False
2022-02-04 00:00:00+00:00,12.9204322239,13.0480493046,12.8723399125,13.0480493046,23890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.87997535586742,-4.370507361174354,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,162146,24036.728988616393,False,False,False,False,15537.048110140488,False,False,False,False
2022-02-07 00:00:00+00:00,13.1782044099,13.2171858639,13.0806531585,13.0870958362,8931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.70663206423986,-3.393572908658385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171077,29803.014126317714,False,False,False,False,15277.9873999389,False,False,False,False
2022-02-08 00:00:00+00:00,13.3596406266,13.3864525783,13.2661241835,13.3018517599,10567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.253404307753364,-0.21149898621230534,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181644,35757.562591952315,False,False,False,False,15093.242796019727,False,False,False,False
2022-02-09 00:00:00+00:00,13.6402550336,13.6656352792,13.575177481,13.575177481,25569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.60173433839647,3.839677021523869,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,207213,42481.30523540517,False,False,False,False,15504.056804018954,False,False,False,False
2022-02-10 00:00:00+00:00,13.5373674229,13.7313636073,13.5035921731,13.5361309494,14631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.7549339590322,5.017143527778828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192582,48367.606990879474,False,False,False,False,15469.819282292721,False,False,False,False
2022-02-11 00:00:00+00:00,13.3148672704,13.6337472784,13.2367742073,13.5816852363,155960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.21806076113671,5.017143527778828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36622,47906.99495202146,False,False,False,False,20979.23813396752,False,False,False,False
2022-02-14 00:00:00+00:00,13.2888362494,13.3213750257,13.2628052283,13.2823284941,3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,62.16909540996994,5.017143527778828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33404,47338.25005194219,False,False,False,False,20282.71899145899,False,False,False,False
2022-02-15 00:00:00+00:00,13.5686697257,13.5946356692,13.4124835994,13.4124835994,4786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.27211837617557,5.017143527778828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38190,46979.49514794446,False,False,False,False,19675.004521205698,False,False,False,False
2022-02-16 00:00:00+00:00,13.6272395231,13.6793015652,13.5361309494,13.5361309494,6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.45720026268819,5.017143527778828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44331,46875.632593123104,False,False,False,False,19144.259245864298,False,False,False,False
2022-02-17 00:00:00+00:00,13.6207317678,13.6597782994,13.5686697257,13.6402550336,13758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.14135483411582,5.215763706486328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30573,46236.31366790259,False,False,False,False,18933.033393085305,False,False,False,False
2022-02-18 00:00:00+00:00,13.7183480968,13.8615187126,13.6858093205,13.698824831,8473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.40944378710098,7.047467655761295,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39046,45954.340582886805,False,False,False,False,18522.83600512118,False,False,False,False
2022-02-22 00:00:00+00:00,13.5556542152,13.6858093205,13.4580378862,13.5426387047,13051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.5507957378788,7.047467655761295,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25995,45171.621344342224,False,False,False,False,18308.254200998777,False,False,False,False
2022-02-23 00:00:00+00:00,13.4007696399,13.7053325863,13.3994680889,13.6532705442,5429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.08727726983553,7.047467655761295,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20566,44206.69501711312,False,False,False,False,17803.185408802747,False,False,False,False
2022-02-24 00:00:00+00:00,13.3929603336,13.3929603336,12.885355423,12.9504329756,9399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.223758696733336,,,,,13.223758696733336,#000000,,13.223758696733336,,58.66909145610157,7.047467655761295,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11167,42911.02070271652,False,False,False,False,17473.609510418326,False,False,False,False
2022-02-25 00:00:00+00:00,13.822472181,13.8289148587,13.5361309494,13.5361309494,8438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.462850643116662,,,,,13.462850643116662,#000000,,13.462850643116662,,61.179087065904135,7.047467655761295,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19605,41997.05910653156,False,False,False,False,17119.271882558784,False,False,False,False
2022-02-28 00:00:00+00:00,13.8289799363,13.9103268771,13.7378713626,13.7378713626,10804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.599735039248161,,,,,13.599735039248161,#000000,,13.599735039248161,,62.90249340693059,7.047467655761295,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30409,41542.62541607934,False,False,False,False,16871.614161674126,False,False,False,False
2022-03-01 00:00:00+00:00,13.698824831,13.9493734087,13.6467627889,13.9493734087,6551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.63049673671742,,,,,13.63049673671742,#000000,,13.63049673671742,,62.081528311142186,7.047467655761295,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23858,40849.110693880146,False,False,False,False,16466.88419454965,False,False,False,False
2022-03-02 00:00:00+00:00,14.0827823916,14.1478599442,13.8419954468,13.8419954468,7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.696640405053305,,,,,13.696640405053305,#000000,,13.696640405053305,,64.49100793360498,7.104429699577359,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30964,40461.45929412014,False,False,False,False,16099.790696724172,False,False,False,False
2022-03-03 00:00:00+00:00,14.206950362,14.4081701548,14.1848890717,14.2975383153,11203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8160034079039,,,,,13.8160034079039,#000000,,13.8160034079039,,66.85302486171526,9.627369243702269,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42167,40528.34324337033,False,False,False,False,15907.7596890095,False,False,False,False
2022-03-04 00:00:00+00:00,14.1789019369,14.2715072943,14.1088134127,14.2715072943,5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.847950614737547,,,,,13.847950614737547,#000000,,13.847950614737547,,67.99765522200201,10.989078213364536,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37117,40394.56507696365,False,False,False,False,15481.965191401285,False,False,False,False
2022-03-07 00:00:00+00:00,13.615330331,14.1869064758,13.6077162573,14.0827823916,11651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.84054315869597,,,,,13.84054315869597,#000000,,13.84054315869597,,62.08614054314366,10.989078213364536,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25466,39809.13115237684,False,False,False,False,15331.731262326724,False,False,False,False
2022-03-08 00:00:00+00:00,13.5231154389,13.6597782994,13.3864525783,13.477561152,14373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.786598274071594,,,,,13.786598274071594,#000000,,13.786598274071594,,57.32793144500552,14.783667340912245,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11093,38683.00836208755,False,False,False,False,15294.133957921755,False,False,False,False
2022-03-09 00:00:00+00:00,14.0632591258,14.0925440245,13.8940574889,13.9005652442,9833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.810556050172544,,,,,13.810556050172544,#000000,,13.810556050172544,,58.31557019074063,14.783667340912245,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20926,37986.65509298608,False,False,False,False,15079.971841924824,False,False,False,False
2022-03-10 00:00:00+00:00,13.8172008993,13.9200234324,13.7378713626,13.8680264679,17099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.81277584376139,,,,,13.81277584376139,#000000,,13.81277584376139,,56.823597380923616,14.335740669725013,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3827,36647.06077561408,False,False,False,False,15159.149416751301,False,False,False,False
2022-03-11 00:00:00+00:00,13.9526272863,14.1023056574,13.9526272863,14.1023056574,11805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.830940585793364,,,,,13.830940585793364,#000000,,13.830940585793364,,56.76507526007629,14.054604837535024,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15632,35822.94074519785,False,False,False,False,15027.614145506152,False,False,False,False
2022-03-14 00:00:00+00:00,13.9572477926,14.1543676995,13.92008851,14.0827823916,13730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.848937144561246,,,,,13.848937144561246,#000000,,13.848937144561246,,56.75898073157104,13.691938398598957,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,29362,35569.57051989597,False,False,False,False,14976.727316270617,False,False,False,False
2022-03-15 00:00:00+00:00,13.9786583074,13.9786583074,13.8094566705,13.8354876916,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.85023112437229,,,,,13.85023112437229,#000000,,13.85023112437229,,56.92041408795694,13.426622995022612,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,31824,35422.685401468676,False,False,False,False,14485.95369602471,False,False,False,False
2022-03-16 00:00:00+00:00,14.6834482025,14.6880036312,14.3170615811,14.3170615811,14783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.918509492340647,,,,,13.918509492340647,#000000,,13.918509492340647,,61.21257080697343,13.426622995022612,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46607,35861.2859739601,False,False,False,False,14497.602570690407,False,False,False,False
2022-03-17 00:00:00+00:00,14.7010191417,14.7010191417,14.5708640364,14.5708640364,43895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.082216968009043,,,,,14.082216968009043,#000000,,14.082216968009043,,64.15442410267642,7.782791453066594,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90502,38004.059073020486,False,False,False,False,15650.441685565294,False,False,False,False
2022-03-18 00:00:00+00:00,14.8996358324,14.9014580038,14.6684803654,14.6684803654,5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.823191400533334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.101215191510933,,,,,14.462203296022134,#000000,,14.462203296022134,,67.01795229728592,10.595220047638733,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95717,40267.31165839223,False,False,False,False,15241.208678288223,False,False,False,False
2022-03-21 00:00:00+00:00,14.7711076659,14.831174247,14.6814958759,14.7465734285,10411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.781928410353272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.133354862746708,,,,,14.45764163654999,#000000,,14.45764163654999,,67.46179762942887,11.145001664567374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,85306,42033.53473061215,False,False,False,False,15051.788730120057,False,False,False,False
2022-03-22 00:00:00+00:00,14.8020845809,14.8441897575,14.7660966943,14.7660966943,5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.787467100605928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.14926925135059,,,,,14.46836817597826,#000000,,14.46836817597826,,67.9240347181739,11.817752414930965,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90502,43934.258858823436,False,False,False,False,14665.28721129182,False,False,False,False
2022-03-23 00:00:00+00:00,14.5564168197,14.7140346522,14.5564168197,14.609910568,18002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.704694715397979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.184185171618351,,,,,14.444439943508165,#000000,,14.444439943508165,,65.45730351253395,11.817752414930965,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72500,45054.48400161467,False,False,False,False,14796.138693201945,False,False,False,False
2022-03-24 00:00:00+00:00,14.4146779101,14.4407089311,14.2975383153,14.4407089311,79745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4892150547977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.234568045519277,,,,,14.36189155015849,#000000,,14.36189155015849,,62.37500609078894,11.817752414930965,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7245,43003.52384468861,False,False,False,False,17343.152862095987,False,False,False,False
2022-03-25 00:00:00+00:00,14.0779666527,14.1380983113,13.9982466507,14.1348444337,5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.47142995273408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.231897348731332,,,,,14.351663650732707,#000000,,14.351663650732707,,57.37854624011355,13.647296391864728,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12517,40826.24839979885,False,False,False,False,16869.774318484382,False,False,False,False
2022-03-28 00:00:00+00:00,14.1248224906,14.1478599442,14.0242125942,14.0242125942,6599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.452586835904107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.229227958046936,,,,,14.34090739697552,#000000,,14.34090739697552,,54.45915448489673,10.976899398600679,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5918,38993.14061941458,False,False,False,False,16466.998855014408,False,False,False,False
2022-03-29 00:00:00+00:00,14.2327861504,14.2389685179,14.0827823916,14.2064297416,9313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.434744833777792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.228004846816448,,,,,14.33137484029712,#000000,,14.33137484029712,,53.474407576830295,10.066079292181868,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3395,37597.13510492774,False,False,False,False,16186.449880307962,False,False,False,False
2022-03-30 00:00:00+00:00,14.1787717817,14.3105538258,14.1615262303,14.2584917837,20092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.407368803924472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.227384497865456,,,,,14.317376650894964,#000000,,14.317376650894964,,52.30336539524646,8.86086002367,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16697,35467.95333610704,False,False,False,False,16339.60870853118,False,False,False,False
