date,Open,High,Low,Close,Volume,aVWAP_peak_333,aVWAP_peak_295,aVWAP_peak_255,aVWAP_peak_220,aVWAP_peak_155,aVWAP_peak_121,aVWAP_peak_82,aVWAP_valley_426,aVWAP_valley_397,aVWAP_valley_344,aVWAP_valley_325,aVWAP_valley_283,aVWAP_valley_241,aVWAP_valley_215,aVWAP_valley_167,aVWAP_valley_135,aVWAP_valley_89,aVWAP_valley_43,aVWAP_OB_bull_344,aVWAP_OB_bear_295,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,101.345,101.46,101.15,101.335,3454.0,,,,,,,,,,,,,,,,,,,,,,#000000,,101.5239288424799,,79.55366878295422,33.52888662708513,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46638.0,6574.870321377908,False,False,False,False,8007.340256508675,False,False,False,False
2023-12-29 17:00:00+00:00,101.295,101.44,101.1,101.12,2561.0,,,,,,,,,,,,,,,,,,,,,,#000000,,101.47304887349107,,76.30583334722124,30.616751376573887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44077.0,7156.298688488328,False,False,False,False,7922.900872686835,False,False,False,False
2024-01-01 17:00:00+00:00,101.12,101.12,101.12,101.12,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,101.47304887349107,,74.14060972339925,28.710461512501908,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44077.0,7728.712662310213,False,False,False,False,7800.0652002420775,False,False,False,False
2024-01-02 17:00:00+00:00,100.565,100.795,100.08,100.5,3846.0,,,,,,,,,,,,,,,,,,,,,,#000000,,101.26919409040255,,68.57482194761819,23.684176048974848,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40231.0,8232.624093902303,False,False,False,False,7738.761863804216,False,False,False,False
2024-01-03 17:00:00+00:00,99.785,100.305,99.735,100.0,6371.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.95561035991899,,62.212969446497354,18.099416113754387,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33860.0,8629.947751361182,False,False,False,False,7717.556253512677,False,False,False,False
2024-01-04 17:00:00+00:00,100.73,100.845,100.01,100.175,5042.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.85458274699741,,58.84224346341399,15.327644104465335,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38902.0,9099.281894750931,False,False,False,False,7676.074761210156,False,False,False,False
2024-01-05 17:00:00+00:00,100.85,100.865,100.455,100.69,4003.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.83320298032407,,58.92865278559614,15.327644104465335,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42905.0,9623.401555297429,False,False,False,False,7619.127865687517,False,False,False,False
2024-01-08 17:00:00+00:00,100.86,101.335,100.575,101.335,8642.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.88290491952534,,61.31425209796674,15.327644104465335,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51547.0,10273.379825757933,False,False,False,False,7634.986348390037,False,False,False,False
2024-01-09 17:00:00+00:00,100.67,101.21,100.39,100.985,10280.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.87882262568093,,60.825073760669056,15.327644104465335,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41267.0,10753.901068769437,False,False,False,False,7675.9943119808895,False,False,False,False
2024-01-10 17:00:00+00:00,100.855,100.855,100.04,100.645,7098.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.83599920215693,,58.63330318178351,14.973097607963751,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34169.0,11116.925858400919,False,False,False,False,7667.033159857155,False,False,False,False
2024-01-11 17:00:00+00:00,98.86,99.94,98.855,99.535,7864.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.67598628075507,,52.54882617999075,9.143479898560336,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26305.0,11352.39987610013,False,False,False,False,7670.086909316733,False,False,False,False
2024-01-12 17:00:00+00:00,98.96,99.22,98.6,98.63,5120.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.54657901056676,,45.9356661109311,3.090959634793059,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21185.0,11504.843288873772,False,False,False,False,7630.550678164535,False,False,False,False
2024-01-15 17:00:00+00:00,98.63,98.63,98.63,98.63,0.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.54657901056676,,41.52689273155801,-0.8043386722100934,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21185.0,11654.92323788348,False,False,False,False,7512.247566875162,False,False,False,False
2024-01-16 17:00:00+00:00,98.165,98.385,97.92,98.36,5071.0,,,,,,,,,,,,,,,,,,,,,,#000000,,100.39665047370762,,37.85800596925128,-4.08446345581865,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16114.0,11724.05621093955,False,False,False,False,7474.398767388725,False,False,False,False
2024-01-17 17:00:00+00:00,97.06,97.585,96.71,97.53,8997.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.67557847019353,,33.49997561386753,-8.080184332294408,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7117.0,11652.628982862969,False,False,False,False,7498.004988049364,False,False,False,False
2024-01-18 17:00:00+00:00,98.135,98.23,97.77,98.21,12670.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.78131327752236,,34.29660296687773,-8.080184332294408,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19787.0,11778.743262198426,False,False,False,False,7578.190957226893,False,False,False,False
2024-01-19 17:00:00+00:00,98.725,99.815,98.685,99.625,15090.0,,,,,,,,,,,,,,,,,,,,,,#000000,,99.08767260662631,,40.31697592342546,-8.080184332294408,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34877.0,12136.85576976124,False,False,False,False,7694.653112928801,False,False,False,False
2024-01-22 17:00:00+00:00,99.02,99.065,98.58,98.955,5802.0,,,,,,,,,,,,,,,,,,,,,,#000000,,99.09723832490565,,42.229948177661015,-16.420300032374428,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29075.0,12399.462657051763,False,False,False,False,7665.309653813625,False,False,False,False
2024-01-23 17:00:00+00:00,99.055,99.51,98.95,99.38,5508.0,,,,,,,,,,,,,,,,,,,,,,#000000,,99.13387041693741,,44.927554694786465,-13.650008362245444,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34583.0,12743.393468570339,False,False,False,False,7631.862992514189,False,False,False,False
2024-01-24 17:00:00+00:00,98.64,98.765,97.605,97.84,8355.0,,,,,,,,,,,,,,,,,,,,,,#000000,,99.0466874065976,,42.636016617628144,-13.650008362245444,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26228.0,12952.457135724288,False,False,False,False,7643.0744189868365,False,False,False,False
2024-01-25 17:00:00+00:00,97.885,98.33,97.63,98.225,12938.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.9392347577158,,42.43346178402284,-13.650008362245444,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39166.0,13358.86865299988,False,False,False,False,7725.166288459908,False,False,False,False
2024-01-26 17:00:00+00:00,98.43,99.01,98.36,98.93,11017.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.93929968838708,,44.554805488988784,-13.067137106008857,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50183.0,13929.785418069649,False,False,False,False,7776.202470034173,False,False,False,False
2024-01-29 17:00:00+00:00,98.155,98.99,98.11,98.99,6718.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.93378444282351,,46.15773560730733,-11.078965730517012,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56901.0,14596.005799184848,False,False,False,False,7759.796230188681,False,False,False,False
2024-01-30 17:00:00+00:00,98.935,99.4,98.88,99.285,17973.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.9846661734889,,48.199081660661456,-8.70573182439442,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74874.0,15530.54834493392,False,False,False,False,7918.140474681879,False,False,False,False
2024-01-31 17:00:00+00:00,98.97,99.105,97.56,97.725,12329.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.92101042523706,,45.11053645921059,-8.70573182439442,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62545.0,16259.454572144246,False,False,False,False,7986.525893679059,False,False,False,False
2024-02-01 17:00:00+00:00,97.725,98.25,97.65,98.11,7108.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.88285103968889,,44.398928854300486,-8.70573182439442,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69653.0,17087.261478002474,False,False,False,False,7972.905337187911,False,False,False,False
2024-02-02 17:00:00+00:00,97.185,97.59,96.81,97.45,16305.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.73835806728269,,42.30278555356502,-8.70573182439442,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53348.0,17649.44347059158,False,False,False,False,8102.085099402052,False,False,False,False
2024-02-05 17:00:00+00:00,96.215,96.59,96.125,96.41,12631.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.58181804704427,,38.7820430787119,-5.105568188403929,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40717.0,18007.080005931246,False,False,False,False,8172.3008342950425,False,False,False,False
2024-02-06 17:00:00+00:00,96.97,97.135,96.745,96.93,4443.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.54494964124672,,38.39025663636288,-5.736388595756253,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45160.0,18428.055509715257,False,False,False,False,8114.482216709072,False,False,False,False
2024-02-07 17:00:00+00:00,96.585,97.305,96.54,97.03,7050.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.49062557417426,,38.50869009815292,-5.994027716104561,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52210.0,18951.80658708401,False,False,False,False,8097.9786164500165,False,False,False,False
2024-02-08 17:00:00+00:00,96.39,96.79,96.12,96.76,9513.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.40465486296489,,37.909193742069064,-6.994152176578268,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42697.0,19319.94912061759,False,False,False,False,8119.916932474047,False,False,False,False
2024-02-09 17:00:00+00:00,96.595,97.455,96.595,97.32,4996.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.37596961374396,,39.81305528666521,-6.994152176578268,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47693.0,19759.841382313443,False,False,False,False,8071.484111815534,False,False,False,False
2024-02-12 17:00:00+00:00,97.665,97.945,97.415,97.77,8100.0,,,,,,,,,,,,,,,,,,,,,,#000000,,98.3537719144839,,42.77068598358825,-6.994152176578268,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55793.0,20318.49500429308,False,False,False,False,8071.926218609091,False,False,False,False
2024-02-13 17:00:00+00:00,95.49,95.555,93.995,94.72,14688.0,,,,,,,,,,,,,,,,,,94.75666666666666,,,94.75666666666666,#000000,,97.00734694345374,,38.1448187819608,-6.994152176578268,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41105.0,20640.766399575357,False,False,False,False,8174.501005917477,False,False,False,False
2024-02-14 17:00:00+00:00,96.215,96.785,96.07,96.785,4504.0,,,,,,,,,,,,,,,,,,95.17674586633318,,,95.17674586633318,#000000,,97.1282488490092,,40.665079874123876,-6.994152176578268,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45609.0,21027.870796481166,False,False,False,False,8117.594013577671,False,False,False,False
2024-02-15 17:00:00+00:00,97.89,98.58,97.815,97.95,8770.0,,,,,,,,,,,,,,,,,,96.0982997162816,,,96.0982997162816,#000000,,97.43702054982889,,44.706768885618885,-10.799473853821716,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54379.0,21544.942567078357,False,False,False,False,8127.708835072591,False,False,False,False
2024-02-16 17:00:00+00:00,98.365,98.43,97.66,97.82,13416.0,,,,,,,,,,,,,,,,,,96.70516159956175,,,96.70516159956175,#000000,,97.63642557704993,,47.11763087047366,-8.616649694007641,False,True,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40963.0,21845.99772107714,False,False,False,False,8209.697845381543,False,False,False,False
2024-02-19 17:00:00+00:00,97.82,97.82,97.82,97.82,0.0,,,,,,,,,,,,,,,,,,96.70516159956175,,,96.70516159956175,#000000,,97.63642557704993,,48.724872193710176,-7.086705488541568,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40963.0,22142.3853533085,False,False,False,False,8082.415708243844,False,False,False,False
2024-02-20 17:00:00+00:00,98.47,98.61,97.99,98.045,12979.0,,,,,,,,,,,,,,,,,,97.06567068945427,,,97.06567068945427,#000000,,97.76161532563789,,50.34264670272998,-5.447715478506765,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53942.0,22635.402634652553,False,False,False,False,8158.331743774947,False,False,False,False
2024-02-21 17:00:00+00:00,97.895,97.935,97.36,97.8,8076.0,,,,,,,,,,,,,,,,,,97.1475085558385,,,97.1475085558385,#000000,,97.78192079358655,,50.70505671668926,-4.876354058044335,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45866.0,22995.566934890496,False,False,False,False,8157.05528263115,False,False,False,False
2024-02-22 17:00:00+00:00,98.42,98.62,98.09,98.14,11894.0,,,,,,,,,,,,,,,,,,97.3292661930837,,,97.3292661930837,#000000,,97.84853207507524,,51.900456268746694,-3.443509130041292,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57760.0,23534.550393264286,False,False,False,False,8214.992410032217,False,False,False,False
2024-02-23 17:00:00+00:00,98.855,98.91,98.495,98.63,6516.0,,,,,,,,,,,,,,,,,,97.43800190905003,,,97.43800190905003,#000000,,98.0897144118918,,54.02580852454498,-1.164968443266126,True,False,True,False,True,1.525267695030962,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64276.0,24166.200774764064,False,False,False,False,8188.651442434818,False,False,False,False
2024-02-26 17:00:00+00:00,98.205,98.27,97.78,97.965,22291.0,,,,,,,,,,,,,,,,,,97.56055077213462,,,97.56055077213462,#000000,,97.9872980472368,,53.160621171419386,-1.164968443266126,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41985.0,24442.461227868498,False,False,False,False,8407.292505342804,False,False,False,False
2024-02-27 17:00:00+00:00,96.745,97.06,96.47,96.96,15585.0,,,,,,,,,,,,,,,,,,97.4646467147915,,,97.4646467147915,#000000,,97.81816111321555,,49.72973274974217,-1.164968443266126,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26400.0,24472.810666196117,False,False,False,False,8518.574792081676,False,False,False,False
2024-02-28 17:00:00+00:00,97.17,97.56,96.46,96.52,20089.0,,,,,,,,,,,,,,,,,,97.37520949801163,,,97.37520949801163,#000000,,97.69713650693606,,46.359557210949404,1.4756794321436146,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6311.0,24191.232206255092,False,False,False,False,8697.961229413742,False,False,False,False
2024-02-29 17:00:00+00:00,96.23,97.16,96.09,97.065,6198.0,,,,,,,,,,,,,,,,,,97.349412231218,,,97.349412231218,#000000,,97.4873215685658,,46.03523589269173,1.069085960184239,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12509.0,24010.112327088344,False,False,False,False,8659.202140585623,False,False,False,False
2024-03-01 17:00:00+00:00,97.855,97.87,97.13,97.33,7279.0,,,,,,,,,,,,,,,,,,97.35390152236485,,,97.35390152236485,#000000,,97.55823060712041,,46.722965547288155,1.069085960184239,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19788.0,23944.653221242013,False,False,False,False,8637.803657785846,False,False,False,False
2024-03-04 17:00:00+00:00,97.67,97.68,97.06,97.185,10046.0,,,,,,,,,,,,,,,,,,97.35108149398451,,,97.35108149398451,#000000,,97.56438304874693,,46.70592857180652,1.069085960184239,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,9742.0,23724.45704726927,False,False,False,False,8659.636159215523,False,False,False,False
2024-03-05 17:00:00+00:00,97.575,98.235,97.51,97.97,7271.0,,,,,,,,,,,,,,,,,,97.374828510277,,,97.374828510277,#000000,,97.61006314924892,,49.4143508813014,1.069085960184239,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17013.0,23620.403449637186,False,False,False,False,8638.106916436987,False,False,False,False
2024-03-06 17:00:00+00:00,98.64,98.73,97.89,98.245,11541.0,,,,,,,,,,,,,,,,,,97.43302981622254,,,97.43302981622254,#000000,,97.694752473802,,52.07622035118046,-2.3709535183414374,True,False,True,False,True,0.5342282686094038,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28554.0,23696.89331863506,False,False,False,False,8683.113010755793,False,False,False,False
2024-03-07 17:00:00+00:00,98.965,99.39,98.61,99.38,11166.0,,,,,,,,,,,,,,,,,,97.53136712270356,,,97.53136712270356,#000000,,97.8207090629502,,56.81715154306018,2.0616577964965543,True,False,True,False,True,4.323386883838776,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39720.0,23945.313577260873,False,False,False,False,8721.60738268206,False,False,False,False
2024-03-08 17:00:00+00:00,99.245,99.48,99.015,99.33,4077.0,,,,,,,,,,,,,,,,,,97.56756517776216,,,97.56756517776216,#000000,,97.86278311941945,,59.75132184926379,4.695306100635641,True,False,True,False,True,4.142359967238512,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35643.0,24126.673056683183,False,False,False,False,8649.597965896291,False,False,False,False
2024-03-11 17:00:00+00:00,99.39,100.11,99.38,100.04,20439.0,,,,,,,,,,,,,,,,,,97.78209037242016,,,97.78209037242016,#000000,,98.0963331633173,,63.31948730966933,7.916561563624455,True,False,True,False,True,6.41045928831667,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56082.0,24622.10448216096,False,False,False,False,8832.37939278162,False,False,False,False
2024-03-12 17:00:00+00:00,100.165,100.78,99.945,100.62,13529.0,,,,,,,,,,,,,,,,,,97.93868240476252,,,97.93868240476252,#000000,,98.25556098630425,,66.82562673438659,11.06618167736508,True,False,True,False,True,8.193005862561034,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69611.0,25319.60673825149,False,False,False,False,8905.195216149346,False,False,False,False
2024-03-13 17:00:00+00:00,101.025,101.185,100.755,101.115,5383.0,,,,,,,,,,,,,,,,,,98.00900552310414,,,98.00900552310414,#000000,,98.32643152501994,,70.02663891010286,13.949298078765544,True,False,True,False,True,9.671557261985079,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74994.0,26089.752370216578,False,False,False,False,8850.58753837959,False,False,False,False
2024-03-14 17:00:00+00:00,99.945,100.005,99.215,99.8,9175.0,,,,,,,,,,,,,,,,,,98.07135529632411,,,98.07135529632411,#000000,,98.37824879852641,,66.3426691515677,13.949298078765544,True,False,True,False,False,4.879267736996429,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65819.0,26705.709697810118,False,False,False,False,8855.617188947348,False,False,False,False
2024-03-15 17:00:00+00:00,98.79,99.54,98.755,99.37,8396.0,,,,,,,,,,,,,,,,,,98.10948284960074,,,98.10948284960074,#000000,,98.4042934146307,,62.363185321542296,19.12139152368809,True,False,True,False,False,3.398690940528329,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57423.0,27181.9467567588,False,False,False,False,8848.491341056691,False,False,False,False
2024-03-18 17:00:00+00:00,98.81,99.42,98.81,99.28,5233.0,,,,,,,,,,,,,,,,,,98.13094825063206,,,98.13094825063206,#000000,,98.41836158852757,,59.38519634547147,16.39622278603217,True,False,True,False,False,3.089563302058334,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52190.0,27569.668512467964,False,False,False,False,8792.437211737983,False,False,False,False
2024-03-19 17:00:00+00:00,99.32,99.42,98.8,98.8,4796.0,,,,,,,,,,,,,,,,,,98.14689718877331,,,98.14689718877331,#000000,,98.42738736839158,,55.670748163840706,12.934583317527597,True,False,True,False,False,1.4490721361628687,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47394.0,27877.022489018847,False,False,False,False,8730.476944889331,False,False,False,False
2024-03-20 17:00:00+00:00,99.205,100.455,98.985,100.34,6824.0,,,,,,,,,,,,,,,,,,98.19185240776179,,,98.19185240776179,#000000,,98.46539697275661,,57.67143626600701,12.934583317527597,True,False,True,False,False,6.182065986345943,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54218.0,28285.409737251113,False,False,False,False,8700.919162798024,False,False,False,False
