date,Open,High,Low,Close,Volume,aVWAP_peak_867,aVWAP_peak_851,aVWAP_peak_827,aVWAP_peak_803,aVWAP_peak_783,aVWAP_peak_766,aVWAP_peak_744,aVWAP_peak_660,aVWAP_peak_646,aVWAP_peak_527,aVWAP_peak_492,aVWAP_peak_444,aVWAP_peak_420,aVWAP_peak_383,aVWAP_peak_356,aVWAP_peak_342,aVWAP_peak_291,aVWAP_peak_264,aVWAP_peak_235,aVWAP_peak_168,aVWAP_peak_147,aVWAP_peak_120,aVWAP_peak_102,aVWAP_peak_56,aVWAP_peak_19,aVWAP_valley_881,aVWAP_valley_861,aVWAP_valley_845,aVWAP_valley_811,aVWAP_valley_774,aVWAP_valley_743,aVWAP_valley_718,aVWAP_valley_690,aVWAP_valley_673,aVWAP_valley_618,aVWAP_valley_600,aVWAP_valley_516,aVWAP_valley_474,aVWAP_valley_433,aVWAP_valley_407,aVWAP_valley_390,aVWAP_valley_364,aVWAP_valley_363,aVWAP_valley_332,aVWAP_valley_317,aVWAP_valley_316,aVWAP_valley_281,aVWAP_valley_196,aVWAP_valley_172,aVWAP_valley_140,aVWAP_valley_80,aVWAP_valley_44,aVWAP_OB_bull_811,aVWAP_OB_bull_690,aVWAP_OB_bear_444,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,244.39,244.89,243.34,243.96,1154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.433625378419464,-37.257663224833834,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5104.0,-529.4674124778628,False,False,False,False,557.8006218421679,False,False,False,False
2025-02-04 20:00:00+00:00,243.75,244.16,242.61,243.565,2281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.12089104929491,-36.970334394673976,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7385.0,-635.7547394161905,False,False,False,False,584.5168912709714,False,False,False,False
2025-02-05 15:00:00+00:00,243.565,246.795,242.21,246.355,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.806461094036298,-26.585631914705953,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6504.0,-726.7352860919085,False,False,False,False,589.1135286156075,False,False,False,False
2025-02-05 16:00:00+00:00,246.355,246.565,244.585,245.8,2549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.16875809552298,-21.516436134473196,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9053.0,-855.8246615013363,False,False,False,False,619.499365381257,False,False,False,False
2025-02-05 17:00:00+00:00,245.8,246.85,245.65,245.94,1922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.82107324766212,-17.92952950995064,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7131.0,-953.1142016330986,False,False,False,False,639.6931736699197,False,False,False,False
2025-02-05 18:00:00+00:00,245.94,246.385,245.245,245.3,1195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.21227245282064,-17.089287572678074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8326.0,-1067.4225085845235,False,False,False,False,648.302581830076,False,False,False,False
2025-02-05 19:00:00+00:00,245.3,245.79,243.54,244.2,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.690205344017066,-17.089287572678074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10768.0,-1217.8190588390269,False,False,False,False,676.1118441272841,False,False,False,False
2025-02-05 20:00:00+00:00,244.03,245.585,244.01,244.65,3403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.239833188107205,-17.089287572678074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7365.0,-1313.1241897097395,False,False,False,False,718.3891798772488,False,False,False,False
2025-02-06 15:00:00+00:00,246.43,249.0,246.28,247.375,2267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.20691862147757,-11.528421525470982,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5098.0,-1371.8044348305186,False,False,False,False,742.3986499566713,False,False,False,False
2025-02-06 16:00:00+00:00,247.55,249.51,247.305,247.45,1613.0,,,,,,,,,,,,,,,,,,,,,,,,,248.08833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.08833333333334,#000000,,248.08833333333334,,50.986796637610446,-7.128617609053549,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3485.0,-1404.5671567711306,False,False,False,False,755.8963453061803,False,False,False,False
2025-02-06 17:00:00+00:00,247.45,247.45,245.39,245.63,934.0,,,,,,,,,,,,,,,,,,,,,,,,,247.37997971469704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.37997971469704,#000000,,247.37997971469704,,49.786811178703886,-7.128617609053549,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4419.0,-1451.3025496894074,False,False,False,False,758.6576422781775,False,False,False,False
2025-02-06 18:00:00+00:00,245.63,245.63,241.62,241.985,3492.0,,,,,,,,,,,,,,,,,,,,,,,,,244.8925895567699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.8925895567699,#000000,,244.8925895567699,,43.794380693222436,-7.128617609053549,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7911.0,-1551.4528977562384,False,False,False,False,801.0350431730894,False,False,False,False
2025-02-06 19:00:00+00:00,241.73,242.1,240.02,241.5,2819.0,,,,,,,,,,,,,,,,,,,,,,,,,243.71956893956502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.71956893956502,#000000,,243.71956893956502,,39.30214109155769,-1.9442664578912598,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10730.0,-1693.7559536049787,False,False,False,False,832.3213215735066,False,False,False,False
2025-02-06 20:00:00+00:00,241.45,242.405,240.64,241.57,5009.0,,,,,,,,,,,,,,,,,,,,,,,,,242.93166895026565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.93166895026565,#000000,,242.93166895026565,,36.48285866089341,-4.638647744817838,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5721.0,-1756.1938457971496,False,False,False,False,897.0760297661653,False,False,False,False
2025-02-07 15:00:00+00:00,242.48,243.305,240.98,240.98,716.0,,,,,,,,,,,,,,,,,,,,,,,,,242.8738965462068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.8738965462068,#000000,,242.8738965462068,,33.9158151018667,-7.224189959721301,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6437.0,-1828.7644838468061,False,False,False,False,894.2686494597131,False,False,False,False
2025-02-07 16:00:00+00:00,240.45,241.16,239.385,239.385,976.0,,,,,,,,,,,,,,,,,,,,,,,,,242.69215630824604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.69215630824604,#000000,,242.69215630824604,,30.58305567665127,-10.589912379712793,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7413.0,-1915.3417786708867,False,False,False,False,895.5358021812679,False,False,False,False
2025-02-07 17:00:00+00:00,239.385,239.47,238.265,238.47,582.0,,,,,,,,,,,,,,,,,,,,,,,,,242.54947215166348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.54947215166348,#000000,,242.54947215166348,,27.577167789432934,-13.66938907261141,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7995.0,-2009.6000456682373,False,False,False,False,890.674781992411,False,False,False,False
2025-02-07 18:00:00+00:00,238.47,238.48,237.92,237.95,765.0,,,,,,,,,,,,,,,,,,,,,,,,,242.34888678575655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.34888678575655,#000000,,242.34888678575655,,25.148000652907022,-16.252874056638333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8760.0,-2114.2574093012877,False,False,False,False,888.7263357599705,False,False,False,False
2025-02-07 19:00:00+00:00,237.95,238.05,237.06,238.05,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,242.0473589913736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0473589913736,#000000,,242.0473589913736,,23.864308625423163,-17.850925315392644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7582.0,-2199.028612257857,False,False,False,False,893.211198771444,False,False,False,False
2025-02-07 20:00:00+00:00,238.05,239.28,237.85,239.195,1778.0,,,,,,,,,,,,,,,,,,,,,,,,,241.75442503272583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.75442503272583,#000000,,241.75442503272583,,26.680993985599752,-17.850925315392644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5804.0,-2254.9196415251768,False,False,False,False,906.9288546044447,False,False,False,False
2025-02-10 15:00:00+00:00,237.57,237.955,236.41,237.06,1231.0,,,,,,,,,,,,,,,,,,,,,,,,,241.48522171652525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.48522171652525,#000000,,241.48522171652525,,26.113718154805095,-17.850925315392644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7035.0,-2329.0294145247867,False,False,False,False,911.9532134477867,False,False,False,False
2025-02-10 16:00:00+00:00,237.06,237.06,235.55,236.135,860.0,,,,,,,,,,,,,,,,,,,,,,,,,241.28006870739003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.28006870739003,#000000,,241.28006870739003,,24.906073324867428,-17.940998737759188,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7895.0,-2415.3235321290535,False,False,False,False,911.1477372703016,False,False,False,False
2025-02-10 17:00:00+00:00,236.135,236.875,235.59,235.635,325.0,,,,,,,,,,,,,,,,,,,,,,,,,241.20352732142322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.20352732142322,#000000,,241.20352732142322,,23.672763153976923,-19.62875314636274,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8220.0,-2505.3185161270526,False,False,False,False,902.0601754521574,False,False,False,False
2025-02-10 18:00:00+00:00,235.635,236.57,235.24,236.57,1057.0,,,,,,,,,,,,,,,,,,,,,,,,,240.97356195986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.97356195986,#000000,,240.97356195986,,25.668038035583393,-19.62875314636274,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7163.0,-2577.5306321560906,False,False,False,False,904.4623432746046,False,False,False,False
2025-02-10 19:00:00+00:00,236.36,237.24,236.275,236.35,1111.0,,,,,,,,,,,,,,,,,,,,,,,,,240.77578090485153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.77578090485153,#000000,,240.77578090485153,,26.725246514273604,-19.62875314636274,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8274.0,-2665.847986696306,False,False,False,False,907.6644774874013,False,False,False,False
2025-02-10 20:00:00+00:00,236.33,236.53,235.02,235.02,2396.0,,,,,,,,,,,,,,,,,,,,,,,,,240.3069311775079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.3069311775079,#000000,,240.3069311775079,,25.91019180599443,-19.62875314636274,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10670.0,-2789.9433667475264,False,False,False,False,930.7394468286818,False,False,False,False
2025-02-11 15:00:00+00:00,235.205,236.08,235.0,235.695,800.0,,,,,,,,,,,,,,,,,,,,,,,,,240.17046451052744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.17046451052744,#000000,,240.17046451052744,,27.456573083145706,-19.62875314636274,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9870.0,-2899.7116866429133,False,False,False,False,928.7124786607952,False,False,False,False
2025-02-11 16:00:00+00:00,235.695,236.12,233.83,234.49,1524.0,,,,,,,,,,,,,,,,,,,,,,,,,239.89054035520812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.89054035520812,#000000,,239.89054035520812,,27.035653270864906,-19.62875314636274,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11394.0,-3031.4060790980616,False,False,False,False,937.941742557527,False,False,False,False
2025-02-11 17:00:00+00:00,234.49,234.49,232.5,232.84,1098.0,,,,,,,,,,,,,,,,,,,,,,,,,239.65058419243988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.65058419243988,#000000,,239.65058419243988,,25.182730972175094,-20.200693019248497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12492.0,-3178.0819538407272,False,False,False,False,940.4232659287281,False,False,False,False
2025-02-11 18:00:00+00:00,232.84,232.84,231.12,231.455,1385.0,,,,,,,,,,,,,,,,,,,,,,,,,239.3072515719296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.3072515719296,#000000,,239.3072515719296,,22.90699246015427,-22.592781647980466,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13877.0,-3343.9566522307937,False,False,False,False,947.3159284724687,False,False,False,False
2025-02-11 19:00:00+00:00,231.455,232.63,231.28,231.29,1256.0,,,,,,,,,,,,,,,,,,,,,,,,,239.0181513954313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0181513954313,#000000,,239.0181513954313,,21.272929844294495,-24.31791111262401,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15133.0,-3526.7325180876805,False,False,False,False,952.1017280310351,False,False,False,False
2025-02-11 20:00:00+00:00,231.31,233.18,231.31,233.17,4046.0,,,,,,,,,,,,,,,,,,,,,,,,,238.3102773492824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.3102773492824,#000000,,238.3102773492824,,25.56052604413307,-24.31791111262401,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11087.0,-3643.9459674196546,False,False,False,False,1000.0691431003213,False,False,False,False
2025-02-12 15:00:00+00:00,230.9,231.21,226.55,226.63,2222.0,,,,,,,,,,,,,,,,,,,,,,,,,237.73282409652907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.73282409652907,#000000,,237.73282409652907,,23.46923030790812,-24.31791111262401,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13309.0,-3793.7917663743883,False,False,False,False,1019.0138075483783,False,False,False,False
2025-02-12 16:00:00+00:00,226.605,226.67,223.755,224.07,6303.0,,,,,,,,,,,,,,,,,,,,,,,,,235.9447161872929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.9447161872929,#000000,,235.9447161872929,,21.04149969198427,-24.31791111262401,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19612.0,-4039.0353048802117,False,False,False,False,1100.9360740980158,False,False,False,False
2025-02-12 17:00:00+00:00,224.435,225.915,223.34,225.915,2189.0,,,,,,,,,,,,,,,,,,,,,,,,,235.4446859680408,,,,,,,,,,,,,,,,,,,,,,,,,,,225.05666666666664,,,,230.25067631735374,#000000,,230.25067631735374,,22.644688401818627,-24.31791111262401,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17423.0,-4246.53863348672,False,False,False,False,1117.805282251535,False,False,False,False
2025-02-12 18:00:00+00:00,226.185,226.255,224.53,224.62,1320.0,,,,,,,,,,,,,,,,,,,,,,,,,235.16687060664825,,,,,,,,,,,,,,,,,,,,,,,,,,,225.08613375130616,,,,230.1265021789772,#000000,,230.1265021789772,,22.994325953721297,-24.31791111262401,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18743.0,-4471.289972502429,False,False,False,False,1120.9400840770923,False,False,False,False
2025-02-12 19:00:00+00:00,224.62,226.28,224.18,225.305,1643.0,,,,,,,,,,,,,,,,,,,,,,,,,234.8452066379605,,,,,,,,,,,,,,,,,,,,,,,,,,,225.13998608954455,,,,229.9925963637525,#000000,,229.9925963637525,,24.430867879385946,-24.31791111262401,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17100.0,-4667.08392641712,False,False,False,False,1129.0340362619434,False,False,False,False
2025-02-12 20:00:00+00:00,225.305,228.125,225.305,227.25,4741.0,,,,,,,,,,,,,,,,,,,,,,,,,234.16432326753232,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9802387209812,,,,230.07228099425674,#000000,,230.07228099425674,,28.570067619432514,-26.276557591264158,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12359.0,-4786.338439185846,False,False,False,False,1185.0335085679599,False,False,False,False
2025-02-13 15:00:00+00:00,224.485,229.36,224.28,229.13,2084.0,,,,,,,,,,,,,,,,,,,,,,,,,233.92585200076581,,,,,,,,,,,,,,,,,,,,,,,,,,,226.26033745233923,,,,230.09309472655252,#000000,,230.09309472655252,,33.959426904829506,-21.32346729790154,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10275.0,-4871.433967260484,False,False,False,False,1198.9709735514023,False,False,False,False
2025-02-13 16:00:00+00:00,229.13,229.68,227.345,228.055,1524.0,,,,,,,,,,,,,,,,,,,,,,,,,233.7820271461756,,,,,,,,,,,,,,,,,,,,,,,,,,,226.49734846801474,,,,230.13968780709519,#000000,,230.13968780709519,,36.44299508347122,-19.156152323916757,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11799.0,-4978.838091799081,False,False,False,False,1204.0101832637836,False,False,False,False
2025-02-13 17:00:00+00:00,227.75,228.64,227.07,227.885,2773.0,,,,,,,,,,,,,,,,,,,,,,,,,233.51631190283396,,,,,,,,,,,,,,,,,,,,,,,,,,,226.73038875916598,,,,230.12335033099998,#000000,,230.12335033099998,,37.91841554429424,-17.806710063860947,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14572.0,-5127.569284174288,False,False,False,False,1228.3356067790737,False,False,False,False
2025-02-13 18:00:00+00:00,227.895,230.335,227.23,230.14,4841.0,,,,,,,,,,,,,,,,,,,,,,,,,233.20507118079016,,,,,,,,,,,,,,,,,,,,,,,,,,,227.30461670218648,,,,230.25484394148833,#000000,,230.25484394148833,,42.1171425254025,-13.879476805028332,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9731.0,-5198.940303024299,False,False,False,False,1284.3459074491655,False,False,False,False
2025-02-13 19:00:00+00:00,230.43,231.4,229.58,229.7,2238.0,,,,,,,,,,,,,,,,,,,,,,,,,233.10822727338763,,,,,,,,,,,,,,,,,,,,,,,,,,,227.58464701180438,,,,230.34643714259602,#000000,,230.34643714259602,,44.33421767271999,-11.818000381481767,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11969.0,-5303.902468868884,False,False,False,False,1299.1312422173955,False,False,False,False
2025-02-13 20:00:00+00:00,229.7,233.295,229.67,233.05,2850.0,,,,,,,,,,,,,,,,,,,,,,,,,233.06436229579091,,,,,,,,,,,,,,,,,,,,,,,,,,,228.06543188438985,,,,230.56489709009037,#000000,,230.56489709009037,,49.713568714447746,-6.830078904972105,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9119.0,-5363.051267801149,False,False,False,False,1323.175719082242,False,False,False,False
