date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_176,aVWAP_peak_169,aVWAP_peak_158,aVWAP_peak_145,aVWAP_peak_139,aVWAP_peak_132,aVWAP_peak_119,aVWAP_peak_105,aVWAP_peak_100,aVWAP_peak_96,aVWAP_peak_67,aVWAP_peak_56,aVWAP_peak_45,aVWAP_peak_34,aVWAP_peak_22,aVWAP_peak_16,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_122,aVWAP_valley_111,aVWAP_valley_102,aVWAP_valley_97,aVWAP_valley_92,aVWAP_valley_77,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_19,aVWAP_OB_bull_77,aVWAP_OB_bull_63,aVWAP_OB_bear_145,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,24.8521823051,25.235842206,23.3093797248,24.3624037082,47520615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.03256447330918,38.02988256767135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177241254,48479968.49485595,False,False,False,False,29231581.296611108,False,False,False,False
2022-03-18 00:00:00+00:00,25.0344195599,25.4300252024,22.3583929491,24.59913003,49353974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.50922933133145,38.02988256767135,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226595228,61673691.42116291,False,False,False,False,30722128.904269543,False,False,False,False
2022-03-25 00:00:00+00:00,26.2583245162,26.4149184163,25.2074970285,25.4959594761,25142440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.36182678547874,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,251737668,75752504.50107676,False,False,False,False,30308818.61506439,False,False,False,False
2022-04-01 00:00:00+00:00,25.986345637,26.3366214663,24.659418378,25.7061249736,26965339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.02981160269786,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,224772329,86791010.01951551,False,False,False,False,30061153.458392955,False,False,False,False
2022-04-08 00:00:00+00:00,26.4849735822,26.9671179589,25.2943242252,26.2542036241,28248469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.03667092513793,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,253020798,99104327.64769955,False,False,False,False,29926880.535549033,False,False,False,False
2022-04-15 00:00:00+00:00,27.1072282906,27.1360745353,25.6154653472,26.2171155951,19581522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.32112542478245,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,272602320,111956030.784907,False,False,False,False,29160557.68106392,False,False,False,False
2022-04-22 00:00:00+00:00,26.3201378978,29.0934982869,26.1971704773,27.2926684355,27705721,,,,,,,,,,,,,,,,,27.203602220666667,,,,,,,,,,,,,,,,,,,,,,27.203602220666667,#000000,,27.203602220666667,,85.98280284134728,35.874813944976395,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244896599,121803480.2823213,False,False,False,False,29052792.000985112,False,False,False,False
2022-04-29 00:00:00+00:00,25.4959594761,26.1841484582,24.5605169674,25.3599700365,34890171,,,,,,,,,,,,,,,,,26.205844732481193,,,,,,,,,,,,,,,,,,,,,,26.205844732481193,#000000,,26.205844732481193,,82.00478405769704,34.882675286432914,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,210006428,128337031.96511231,False,False,False,False,29485190.445356585,False,False,False,False
2022-05-06 00:00:00+00:00,26.2542036241,27.4945921488,24.5790609819,25.0632658047,23746768,,,,,,,,,,,,,,,,,26.179288130274397,,,,,,,,,,,,,,,,,,,,,,26.179288130274397,#000000,,26.179288130274397,,79.88479366678699,33.01452405108293,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,233753196,136145636.70843732,False,False,False,False,29060122.11607091,False,False,False,False
2022-05-13 00:00:00+00:00,25.0673866968,25.7473338947,23.2212270321,25.6031026709,32964608,,,,,,,,,,,,,,,,,25.764661472100368,,,,,,,,,,,,,,,,,,24.67864920786667,,,,25.22165533998352,#000000,,25.22165533998352,,75.56586452189515,29.07569866002342,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200788588,140934003.4707753,False,False,False,False,29349343.29265825,False,False,False,False
2022-05-20 00:00:00+00:00,25.4835967998,26.3416489546,24.6759019465,25.1044747258,22859385,,,,,,,,,,,,,,,,,25.72216730689111,,,,,,,,,,,,,,,,,,25.015141067612532,,,,25.36865418725182,#000000,,25.36865418725182,,72.9552534621314,26.84403117071011,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,223647973,147060964.1766438,False,False,False,False,28868605.641350232,False,False,False,False
2022-05-27 00:00:00+00:00,27.5811308831,27.5835210005,25.7102458657,25.7638174632,18073793,,,,,,,,,,,,,,,,,25.861592735451264,,,,,,,,,,,,,,,,,,25.490395343167016,,,,25.67599403930914,#000000,,25.67599403930914,,73.03604897130188,26.84403117071011,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,241721766,154072875.42281833,False,False,False,False,28068989.890139103,False,False,False,False
2022-06-03 00:00:00+00:00,27.8860768991,28.6237165865,27.3297564644,28.5165733917,16046700,,,,,,,,,,,,,,,,27.946516650000003,26.05137485705637,,,,,,,,,,,,,,,,,,25.928583869524896,,,,26.642158458860422,#000000,,26.642158458860422,,73.32794200229381,26.84403117071011,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,257768466,161754030.28038734,False,False,False,False,27178449.898276947,False,False,False,False
2022-06-10 00:00:00+00:00,26.7239853245,28.4671226864,26.40255574,28.2281109441,19314320,,,,,,,,,,,,,,,,27.537612865239254,26.16458525663122,,,,,,,,,,,,,,,,,,26.152966191162072,,,,26.61838810434418,#000000,,26.61838810434418,,71.18456177908428,25.58836972831233,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,238454146,167435520.333692,False,False,False,False,26595921.75766384,False,False,False,False
2022-06-17 00:00:00+00:00,21.8482894837,26.0193127739,21.1445805218,25.7679383553,45542397,,,,,,,,,,,,,,,,24.985572050749294,25.567689063703792,,,,,,,,,,,,,,,,,,25.226560640682283,,,,25.259940585045126,#000000,,25.259940585045126,,63.3872925670708,18.26408822906805,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192911749,169322648.38304818,False,False,False,False,27999364.368207257,False,False,False,False
2022-06-24 00:00:00+00:00,21.0363176046,23.1058049066,20.5553804148,22.5769821956,32635751,,,,,,,,,,,,,,,,24.002601051385348,25.090650129301764,,,,,,,,,,,,,,,,,,24.589170038129037,,,,24.560807072938715,#000000,,24.560807072938715,,57.11408538050142,12.619878345884388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.03790667112752292,-0.03790667112752292,False,False,False,False,160275998,168652526.132452,False,False,False,False,28342800.41500672,False,False,False,False
2022-07-01 00:00:00+00:00,22.8059999051,23.792858035,21.1945480221,21.2986469809,36937946,,,,,,,,,,,,,,,,23.65776195534619,24.794301606058447,,,,,,,,,,,,,,,,,,24.261339048459718,,,,24.237800869954782,#000000,,24.237800869954782,,54.57191285217394,10.61227892302039,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.063625518730988,0.8537087771741774,False,False,False,False,-0.04389359283039398,-0.04090013197895845,False,False,False,False,197213944,170768186.71523336,False,False,False,False,28979477.865746964,False,False,False,False
2022-07-08 00:00:00+00:00,20.5532984356,22.3063249026,19.5789321807,22.2188817772,35548709,,,,,,,,,,,,,,,,23.1141122608915,24.385554315848772,,,,,,,,,,,,,,,,,,23.789703290752186,,,,23.763123289164156,#000000,,23.763123289164156,,50.876341707690614,7.433711139514507,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0120098765849015,0.9066539123710514,False,False,False,False,-0.2606971692393525,-0.15079865060915548,False,False,False,False,161665235,170093893.99558645,False,False,False,False,29466087.57939534,False,False,False,False
2022-07-15 00:00:00+00:00,19.6955230146,20.5741182273,18.5670903007,20.2868051009,35975712,,,,,,,,,,,,,,,,22.546628754523535,23.936301614077372,,,,,,,,,,,,,,,,,19.612243847533332,23.281803923788374,,,,22.344244534980653,#000000,,22.344244534980653,,47.609325983316936,4.638732138443622,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9679834075311678,0.9705423931410558,False,False,False,False,-0.34282825441539394,-0.2468134525122747,False,False,False,False,125689523,166804681.32924673,True,False,False,False,29948281.98092161,True,False,False,False
2022-07-22 00:00:00+00:00,20.7365126032,21.3735982313,20.1369026002,20.1868701004,32622589,,,,,,,,,,,,,,,,22.316316099852063,23.68567070461331,,,,,,,,,,,,,,,,,20.15284141782457,23.03029413763204,,,,22.296280589980498,#000000,,22.296280589980498,,46.385976977737286,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9571997130776474,0.962919665596961,False,False,False,False,-0.24158105174282254,-0.24419725212754861,False,False,False,False,158312112,166175602.1196729,False,False,False,False,30146378.79714964,False,False,False,False
2022-07-29 00:00:00+00:00,22.9850501143,23.0891490732,20.9530384376,21.0363176046,28101367,,,,,,,,,,,,,,,,22.318909943396804,23.600455595597438,,,,,,,,,,,,,,,,,20.78914082812478,22.97609012340604,,,,22.421149122631267,#000000,,22.421149122631267,,47.605781247211276,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9859367833352722,0.9158485774651813,False,False,False,False,-0.13848046680366022,-0.19133885946560442,False,False,False,False,186413479,167674704.11080822,False,False,False,False,29994896.44180522,False,False,False,False
2022-08-05 00:00:00+00:00,21.652583441,22.8767871971,20.8364476036,22.6019659458,30565789,,,,,,,,,,,,,,,,22.26717165059417,23.48350332622366,,,,,,,,,,,,,,,,,21.02918588621914,22.882346808107215,,,,22.415551917786047,#000000,,22.415551917786047,,47.379059897072,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9649978402044398,0.9340794013469285,False,False,False,False,-0.1516680617776216,-0.171503460621613,False,False,False,False,155847690,166798628.9914891,False,False,False,False,30037184.77944928,False,False,False,False
2022-08-12 00:00:00+00:00,23.4389215749,23.5638403255,21.6234357326,21.7525184415,22717108,,,,,,,,,,,,,,,,22.308293157293928,23.455665745731164,,,,,,,,,,,,,,,,,21.308822572590557,22.881961770447777,,,,22.488685811515857,#000000,,22.488685811515857,,48.710400485465854,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9793354943337838,0.9201729862476598,False,False,False,False,-0.09291566483692053,-0.13220956272926676,False,False,False,False,178564798,167670197.0661936,False,False,False,False,29494956.869860448,False,False,False,False
2022-08-19 00:00:00+00:00,23.1849201153,23.380626158,22.1314386518,22.4562274034,29432232,,,,,,,,,,,,,,,,22.355867707004705,23.424498438535824,,,,,,,,,,,,,,,,,21.569683570965697,22.883102861739182,,,,22.55828814456135,#000000,,22.55828814456135,,49.44205725317383,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9795435140921832,0.927097282741585,False,False,False,False,-0.08006961983605444,-0.1061395912826606,False,False,False,False,149132566,166297039.20943853,False,False,False,False,29490310.583204117,False,False,False,False
2022-08-26 00:00:00+00:00,24.7016342783,25.4396444413,23.0563057385,23.5425241989,32411580,,,,,,,,,,,,,,,24.39919481936667,22.522330177662123,23.48110454139246,,,,,,,,,,,,,,,,,22.002627435121237,22.987265950727593,,,,23.078504584854016,#000000,,22.977854595719407,,51.16518401891131,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9960776527897787,0.8946043636510219,False,False,False,False,0.03725683585600439,-0.0344413777133281,False,False,False,False,181544146,167426454.5272579,False,False,False,False,29706700.91037418,False,False,False,False
2022-09-02 00:00:00+00:00,23.8854818628,25.3593315706,23.1604954086,24.5279848282,19707604,,,,,,,,,,,,,,,24.299334889985353,22.598448345125064,23.503411111181787,,,,,,,,,,,,,,,,,22.18413851506234,23.033294575467433,,,,23.123725487364396,#000000,,23.028804081410048,,51.645363679683925,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9744793156487609,0.9351471275294805,False,False,False,False,0.03819550345560516,0.0018770628711385316,False,False,False,False,161836542,167012386.9326462,False,False,False,False,28966027.065161277,False,False,False,False
2022-09-09 00:00:00+00:00,23.9636241154,24.2110745818,22.583110987,24.1329323292,15480372,,,,,,,,,,,,,,,24.13596589521445,22.633749191976634,23.505564433945874,,,,,,,,,,,,,,,,,22.27198909930017,23.05017061191833,,,,23.119487846471095,#000000,,23.022968699602398,,52.053487203766835,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9462096690136974,0.9625082487128687,False,False,False,False,-0.029575279927942035,-0.013849108528401752,False,False,False,False,177316914,167775685.23393163,False,False,False,False,27967089.652927108,False,False,False,False
2022-09-16 00:00:00+00:00,23.6501860555,24.901331146,23.0272355046,24.4107714494,33414476,,,,,,,,,,,,,,,24.044541484595698,22.721561877436386,23.52444025760534,,,,,,,,,,,,,,,,,22.46115887817412,23.100223374139397,,,,23.170385174390184,#000000,,23.081871403586398,,52.036335570530255,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9693073437437315,0.953118286597756,False,False,False,False,0.01496691812529483,0.0005589047984465387,False,False,False,False,143902438,166007296.54993668,False,False,False,False,28370599.752710283,False,False,False,False
2022-09-23 00:00:00+00:00,20.5749160824,23.8519869382,20.5003374953,22.8429825247,23076494,,,,,,,,,,,,,,,23.597829767849092,22.670690832482045,23.457600494845423,,,,,,,,,,,,,,,,,22.398907012217038,23.04051550544334,,,,23.033108722567388,#000000,,22.92698577949788,,49.40563808591689,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8830001579932412,0.9917154214489038,False,False,False,False,-0.1260909510190433,-0.06276602311029839,False,False,False,False,120825944,162660529.69438583,False,False,False,False,27978443.771028038,False,False,False,False
2022-09-30 00:00:00+00:00,20.4301458839,20.8205867222,19.5001070333,20.4125979811,34787460,,,,,,,,,,,,,,,22.86486001690756,22.510101549102718,23.294613039961735,,,,,,,,,,,,,,,,20.2502798798,22.177958519727703,22.878257814889047,,,,22.32934513673146,#000000,,21.950799991384496,,47.418736618963386,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.8746611234667282,1.0415270511141188,False,False,False,False,-0.29169798007491377,-0.17723200159260608,False,False,False,False,86038484,156984822.6059128,False,False,False,False,28482815.34354448,False,False,False,False
2022-10-07 00:00:00+00:00,24.0713357237,24.3038454363,21.2461233661,21.3426368317,27595064,,,,,,,,,,,,,,,22.915506348211025,22.544950764729293,23.29122207970236,,,,,,,,,,,,,,,,21.558237250779086,22.255575928665152,22.89275812914458,,,,22.576375083538583,#000000,,22.31856757309614,,49.154798928977286,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.883956581870078,0.9941689864827187,False,False,False,False,-0.0785722385823299,-0.12790212008746799,False,False,False,False,113633548,153773617.0795489,False,False,False,False,28417055.984763406,False,False,False,False
2022-10-14 00:00:00+00:00,23.2202624358,24.5319681733,22.4964114436,24.0801096751,24406752,,,,,,,,,,,,,,,22.973457122986797,22.581848131761546,23.295363824617127,,,,,,,,,,,,,,,,22.0807347327116,22.32815547772925,22.912406699262224,,,,22.695327664844758,#000000,,22.491048866297298,,49.69400461910742,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8999215840373783,0.9932622745961903,False,False,False,False,-0.020375710515060427,-0.07413891530126421,False,False,False,False,89226796,148992371.07365638,False,False,False,False,28119996.430336487,False,False,False,False
2022-10-21 00:00:00+00:00,25.7296125423,25.8261260079,22.7815648648,23.7598604482,24016900,,,,,,,,,,,,,,,23.158074324432974,22.669750722188088,23.342216062730127,,,,,,,,,,,,,,,,22.665597404329986,22.47023243426615,22.97890014219004,,,,22.88079518168956,#000000,,22.7409137213043,,51.84900044197816,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8953843645338327,1.0039606608635447,False,False,False,False,0.0416502850798049,-0.016244315110729653,False,False,False,False,113243696,146344321.06820035,False,False,False,False,27816063.361422673,False,False,False,False
2022-10-28 00:00:00+00:00,26.2516626518,26.9799006198,25.3962023883,25.5497465381,18036704,,,,,,,,,,,,,,,23.375654309352782,22.7729908200073,23.408631392132694,,,,,,,,,,,,,,,,23.161673765692953,22.62621700125864,23.063064999609878,,,,23.06803871467571,#000000,,22.98413397407792,,53.72341936799728,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.965527054278506,0.9405433037435688,False,False,False,False,0.1918838207686383,0.08781975282895432,False,False,False,False,131280400,145228475.06314847,False,False,False,False,27091666.37168766,False,False,False,False
2022-11-04 00:00:00+00:00,26.8351304213,27.3133107738,25.6989037123,25.9094785464,19694392,,,,,,,,,,,,,,,23.609718253547364,22.89160102945387,23.48775223990231,,,,,,,,,,,,,,,,23.619650093709623,22.80003259007941,23.161340161696153,,,,23.26168239473145,#000000,,23.230250491697564,,55.44018817855712,-0.571606148333828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9694751054200759,0.955386177340442,False,False,False,False,0.2179201691741953,0.1528699610015748,False,False,False,False,150974792,145654128.1695819,False,False,False,False,26543720.12193302,False,False,False,False
2022-11-11 00:00:00+00:00,27.1641535996,27.4493070208,25.6945167366,26.9711266684,21799794,,,,,,,,,,,,,,26.76932578566667,23.84365962043206,23.019707823108813,23.57498169004368,,,,,,,,,,,,,,,,24.022746629677144,22.982645577009553,23.268531478235623,,,,23.92594265773908,#000000,,24.404594403196356,,56.88334512035837,0.9244961918370507,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.000170344212485,0.9312282442530254,False,False,False,False,0.22334238061788197,0.18810617080972838,False,False,False,False,172774586,147663050.9718351,False,False,False,False,26192318.18697502,False,False,False,False
2022-11-18 00:00:00+00:00,26.1990189433,27.4295656301,25.5497465381,26.9448048141,13943212,,,,,,,,,,,,,,26.62243553730115,23.958919833439847,23.0895069055629,23.622088014375223,,,,,,,,,,,,,,,,24.2020704117808,23.08012321021431,23.326792119652936,,,,23.985990861761024,#000000,,24.46588724818403,,56.947438023302254,1.1187273492860754,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9733104269805619,0.9417872531223394,False,False,False,False,0.21656659693166433,0.20233638387069636,False,False,False,False,158831374,148490334.15910658,False,False,False,False,25284976.987939835,False,False,False,False
2022-11-25 00:00:00+00:00,26.3920458746,26.749584395,24.9750527201,25.7559343965,11827204,,,,,,,,,,,,,,26.47735186198545,24.03574817737018,23.140383570497054,23.65588015110114,,,,,,,,,,,,,,,,24.312848904116315,23.150165429452127,23.369023914624446,,,,24.02020028702096,#000000,,24.494028593231018,,57.13836719347351,1.4899257858506019,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9498219399270347,0.9777452089590831,False,False,False,False,0.16548253301536014,0.18390945844302825,False,False,False,False,170658578,150132426.29546905,False,False,False,False,24288104.914759107,False,False,False,False
2022-12-02 00:00:00+00:00,26.3043063604,26.8614522756,25.5278116596,25.7778692751,19023812,,,,,,,,,,,,,,26.40703120903703,24.158870193415982,23.223826250254096,23.712524906338643,,,,,,,,,,,,,,,,24.48248560157626,23.263178726529,23.43895981627612,,,,24.098125243346733,#000000,,24.577891432639568,,57.18033552057362,1.755874524138875,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9318553309248331,0.9934245714071684,False,False,False,False,0.22988216372674386,0.20689581108488606,False,False,False,False,151634766,150243710.7180269,False,False,False,False,23898157.291443616,False,False,False,False
2022-12-09 00:00:00+00:00,23.9441134281,26.8790001784,23.9397264524,26.6070076844,20296210,,,,,,,,,,,,,,26.059904922721895,24.201892415516046,23.27133946051137,23.740232099359396,,,,,,,,,,,,,,,,24.520285340779125,23.32561026707938,23.476612034341553,,,,24.08512522004411,#000000,,24.526923236524112,,54.88865521763044,1.755874524138875,False,False,True,False,True,5.107681743012908,0.0,0.0,0.0,0.0,0,0.9218570304418324,0.9906245080974969,False,False,False,False,0.22408568130559198,0.215490746195239,False,False,False,False,131338556,148843328.88706195,False,False,False,False,23631346.38096631,False,False,False,False
