date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_164,aVWAP_peak_155,aVWAP_peak_138,aVWAP_peak_132,aVWAP_peak_114,aVWAP_peak_88,aVWAP_peak_81,aVWAP_peak_76,aVWAP_peak_66,aVWAP_peak_57,aVWAP_peak_50,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_95,aVWAP_valley_91,aVWAP_valley_85,aVWAP_valley_63,aVWAP_valley_52,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_20,aVWAP_valley_11,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bull_41,aVWAP_OB_bear_164,aVWAP_OB_bear_33,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,62.7703904146,62.8230197835,56.1473132726,57.5189661995,1553118,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5802411569,59.17888840649648,,,,,,59.87956478169824,#000000,,59.87956478169824,,20.920885161261094,-31.711319563730125,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19117668,-3612130.693744621,False,False,False,False,2182729.362968049,False,False,False,False
2022-03-25 00:00:00+00:00,63.818808303,64.1725802196,61.75234106,62.5401369257,1166604,,,,,,,,,,,,,,,,,,,,,,,,,,,61.72451729274121,59.341821521226535,,,,,,60.53316940698387,#000000,,60.53316940698387,,26.781412594148275,-26.534415769454277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17951064,-4674273.90161539,False,False,False,False,2107460.8175630085,False,False,False,False
2022-04-01 00:00:00+00:00,63.8829808833,66.2014374795,63.3630184384,63.6805904379,997074,,,,,,,,,,,,,,64.48247893373333,,,,,,,,,,,,,62.46437276106139,59.511930645112756,,,,,,62.15292744663583,#000000,,62.15292744663583,,31.028845801467362,-22.990853595790963,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16953990,-5583882.501495731,False,False,False,False,2025209.9421879707,False,False,False,False
2022-04-08 00:00:00+00:00,60.8816786699,65.3260412128,60.7944697788,64.1067621886,1486980,,,,,,,,,,,,,,63.19641542735879,,,,,,,,,,,,,62.4271367846043,59.644652899076576,,,,,,61.756068370346554,#000000,,61.756068370346554,,32.216111754633445,-22.34460970649919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18440970,-6536259.353236788,False,False,False,False,1985341.0575814545,False,False,False,False
2022-04-15 00:00:00+00:00,58.9170104447,60.8833241207,58.8791650769,60.1264167642,754236,,,,,,,,,,,,,,62.349412465240064,,,,,,,,,,,,,62.06415940627695,59.64267671715513,,,,,,61.35208286289071,#000000,,61.35208286289071,,32.077403300348664,-22.34460970649919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19195206,-7473959.1048488775,False,False,False,False,1894148.0903531986,False,False,False,False
2022-04-22 00:00:00+00:00,56.1789803554,60.4670250746,56.1493622414,58.6455110669,1030896,,,,,,,,,,,,,,61.20218155773039,,,,,,,,,,,,,61.405447645922585,59.579588055739244,,,,,,60.729072419797404,#000000,,60.729072419797404,,30.819410202359542,-22.34460970649919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20226102,-8418562.28226748,False,False,False,False,1830203.4910677765,False,False,False,False
2022-04-29 00:00:00+00:00,54.6701019948,57.8853128089,54.5779567514,55.910771879,1659546,,,,,,,,,,,,,,59.66514752552724,,,,,,,,,,,,,60.31276769695056,59.39649206674376,,,,,,59.791469096407184,#000000,,59.791469096407184,,29.36592489257741,-22.34460970649919,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21885648,-9416124.187284704,False,False,False,False,1817562.1954331263,False,False,False,False
2022-05-06 00:00:00+00:00,53.7173859962,57.7084433051,52.9637695413,54.536820482,1237788,,,,,,,,,,,,,,58.82424947441374,,,,,,,,,,,,,59.62211808732016,59.239642179299196,,,,,,59.2286699136777,#000000,,59.2286699136777,,27.994482340802058,-22.34460970649919,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23123436,-10431480.617856208,False,False,False,False,1774615.9587343761,False,False,False,False
2022-05-13 00:00:00+00:00,52.5162069305,52.9752876967,49.2927688626,52.6527793448,2994978,,,,,,,,,,,,,,56.693443720216614,,,,,,,,,,,,,57.75569725511577,58.65697707518886,,,,,,57.70203935017375,#000000,,57.70203935017375,,26.609923206694937,-17.778651329345024,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26118414,-11593475.683200194,False,False,False,False,1865013.1469762742,False,False,False,False
2022-05-20 00:00:00+00:00,50.6519112026,53.2805846335,49.1422101167,52.1558532108,2491260,,,,,,,,,,,,,,55.57733833946858,,,,,,,,,,,,51.02490198426667,56.66490637254799,58.20196780266898,,,,,,55.367278624738056,#000000,,55.367278624738056,,25.0419472154498,-19.272851709197333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28609674,-12853934.817777958,False,False,False,False,1911401.8027558094,False,False,False,False
2022-05-27 00:00:00+00:00,54.0366034465,54.0366034465,49.1660691529,50.8164562801,2156994,,,,,,,,,,,,,,55.11647577163128,,,,,,,,,,,,51.66908312578748,56.1417225019026,57.917820587453015,,,,,,55.21127549669359,#000000,,55.21127549669359,,27.201318080602576,-19.272851709197333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26452680,-13861249.275720332,False,False,False,False,1929593.8173664901,False,False,False,False
2022-06-03 00:00:00+00:00,54.0086307833,55.4023275896,53.210603612,53.9345854984,1192800,,,,,,,,,,,,,,55.0486991285555,,,,,,,,,,,,52.18738867351173,56.01847286058909,57.81976220523569,,,,,,55.268580716973005,#000000,,55.268580716973005,,28.73174009040867,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27645480,-14882303.403444752,False,False,False,False,1875016.497561565,False,False,False,False
2022-06-10 00:00:00+00:00,50.514318031,55.1505736211,50.4303442959,54.785283549,1136130,,,,,,,,,,,,,,54.84870406854687,,,,,,,,,,,,52.16204448196256,55.79038601306429,57.677650238901336,,,,,,55.11969620061876,#000000,,55.11969620061876,,28.458164147525018,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28781610,-15911881.66985625,False,False,False,False,1820284.1644088563,False,False,False,False
2022-06-17 00:00:00+00:00,47.7958741747,49.9528465864,46.8128875107,48.7393437868,3618390,,,,,,,,,,,,,,53.68746563714753,,,,,,,,,,,48.18720275726667,50.80463547814433,54.618535961436905,56.989351595496096,,,,,,52.85743828589831,#000000,,51.82445995849886,,27.39694921975898,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32400000,-17133223.768385418,False,False,False,False,1953477.1892674593,False,False,False,False
2022-06-24 00:00:00+00:00,51.6273816572,51.6339678326,48.2503202706,48.5417585277,1449174,,,,,,,,,,,,,,53.479706290694814,,,,,,,,,,,48.84970703004154,50.76845102303701,54.379314035842675,56.80628831716471,,,,,,52.85669333935615,#000000,,51.86929459490401,,29.68048368833545,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.29645330036096734,-0.29645330036096734,False,False,False,False,-30950826,-18156749.859616127,False,False,False,False,1916121.3974698698,False,False,False,False
2022-07-01 00:00:00+00:00,48.6125599122,51.8644839682,47.6246336168,51.7969756713,1762710,,,,,,,,,,,,,,53.17726881996639,,,,,,,,,,,48.983264712808776,50.58956554999861,54.04828010463445,56.55935584605176,,,,,,52.671547006691995,#000000,,51.699594796852054,,30.234244011022888,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7516422557075829,1.1843279249699181,False,False,False,False,-0.29786609264423647,-0.2971596965026019,False,False,False,False,-32713536,-19235030.314459376,False,False,False,False,1904757.5902498793,False,False,False,False
2022-07-08 00:00:00+00:00,51.1218927027,51.3396481237,47.6855722038,47.8271585074,1856166,,,,,,,,,,,,,,52.952428980363294,,,,,,,,,,,49.21100490779729,50.52551208060945,53.78822410921799,56.339480194687674,,,,,,52.56333005453514,#000000,,51.61929251949701,,32.32512028443456,-23.32047024287187,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7887860403092296,1.1836312238252715,False,False,False,False,-0.30144200059167814,-0.29930084854714,False,False,False,False,-30857370,-20095944.365240164,False,False,False,False,1901158.2131943326,False,False,False,False
2022-07-15 00:00:00+00:00,50.2805088078,50.5735936088,48.0609677306,50.5060853119,1840746,,,,,,,,,,,,,,52.73192748498897,,,,,,,,,,,49.28573011271445,50.43221950913877,53.53682692374003,56.122314047872045,,,,,,52.42180361569085,#000000,,51.496676007645554,,33.49424768357699,-22.108474182728415,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8029128596359102,1.163457636683872,False,False,False,False,-0.30205528469990145,-0.3006780666235207,False,False,False,False,-32698116,-21029438.56040756,False,False,False,False,1896683.2344391968,False,False,False,False
2022-07-22 00:00:00+00:00,52.3222231517,53.5719499155,49.7947783792,50.7744719555,1725456,,,,,,,,,,,,,,52.68287189061564,,,,,,,,,,,49.65336127870591,50.56359022757061,53.44867571763391,55.99772287834287,,,,,,52.46924439857378,#000000,,51.58712477863151,,35.65316000994302,-19.947263526470586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8588445353531354,1.115587282388637,False,False,False,False,-0.20206722362915502,-0.25137264512633783,False,False,False,False,-30972660,-21765973.481858853,False,False,False,False,1883999.7355918488,False,False,False,False
2022-07-29 00:00:00+00:00,54.7377029441,54.8891849761,50.590059047,52.2514217672,978222,,,,,,,,,,,,,,52.70615299132096,,,,,,,,,,,49.930786123266664,50.7011673159558,53.44740371329485,55.95511008398751,,,,,,52.54812404556516,#000000,,51.69637753595956,,38.61944183109661,-17.05393396583147,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8976173525284544,1.0648563058226805,False,False,False,False,-0.15887627806111337,-0.2051244615937256,False,False,False,False,-29994438,-22375489.37209153,False,False,False,False,1816905.0885109713,False,False,False,False
2022-08-05 00:00:00+00:00,56.298626491,56.4550481544,54.1120162903,54.3622909519,931008,,,,,,,,,,,,,,52.79287928306894,,,,,,,,,,,50.304922376946344,50.91788648646786,53.506911479366885,55.94997688317958,,,,,,52.69451530180593,#000000,,51.88064990646251,,41.5909875645663,-14.212102217290294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8967873529285966,1.0836789539641067,False,False,False,False,-0.05232719060185586,-0.12872582609779074,False,False,False,False,-29063430,-22870892.381566234,False,False,False,False,1751283.081954603,False,False,False,False
2022-08-12 00:00:00+00:00,57.678430217,57.6833698485,54.8183341953,56.2953334033,896178,,,,,,,,,,,,,,52.90237529704482,,,,,,,,,,,50.687114364704705,51.154132723359275,53.58955199811588,55.96132664800776,,,,,,52.85890020624648,#000000,,52.08329359580617,,44.43853802014819,-11.528916169117423,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9107239975599007,1.0630658489324925,False,False,False,False,-0.01335003578681418,-0.07103793094230246,False,False,False,False,-28167252,-23263215.31626503,False,False,False,False,1687941.9647727807,False,False,False,True
2022-08-19 00:00:00+00:00,56.0549380048,58.1559279265,55.9281541302,57.3886385036,1988934,,,,,,,,,,,,,56.713006687166654,53.12407916360926,,,,,,,,,,,51.390177271344584,51.61434568175731,53.75788365821149,55.98493757018949,,,,,56.713006687166654,53.76407167204646,#000000,,53.21040220096945,,45.602733838995896,-10.460987336828204,False,False,False,True,True,,-1.0,58.15593,55.928154,72.0,0,0.9374115481640605,1.0388801137685313,False,False,False,False,0.018494639502693082,-0.026271645719804688,False,False,False,False,-30156186,-23773805.737282436,False,False,False,False,1710237.671085908,False,False,False,False
2022-08-26 00:00:00+00:00,53.1389088893,55.5971988212,53.1240899949,55.126287287,876000,,,,,,,,,,,,,55.86921198614347,53.144799353649724,,,,,,,,,,,51.51545676946158,51.696634721444006,53.76241688619622,55.95721575782435,,,,,55.86921198614347,53.657622579119895,#000000,,53.056525707674695,,45.02001535098114,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9484876002684318,1.0391004938939943,False,False,False,False,-0.08966103212543865,-0.057966338922621666,False,False,False,False,-31032186,-24311463.534520775,False,False,False,False,1648442.2880425076,False,False,False,False
2022-09-02 00:00:00+00:00,50.6822655013,53.0460932139,50.2113539671,52.6235406718,948204,,,,,,,,,,,,,54.73628861068735,53.0965710701747,,,,,,,,,,,51.505296038586486,51.68257044221811,53.70245442562887,55.88962043808041,,,,,54.73628861068735,53.43546683756265,#000000,,52.755181540416665,,43.554128219620424,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8930326102034685,1.068689305891192,False,False,False,False,-0.20207532395147343,-0.13002083143704754,False,False,False,False,-31980390,-24879532.16159331,False,False,False,False,1596572.7852245441,False,False,False,False
2022-09-09 00:00:00+00:00,52.8030139489,52.9034531222,49.9232087976,50.7069636586,10397136,,,,,,,,,,,,,52.64392912442386,52.823236579774516,,,,,,,,,,,51.63718153981365,51.73821655143921,53.31602349982406,55.33728198303245,,,,,52.64392912442386,52.91597821305129,#000000,,52.21064094886281,,43.749776971665995,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9217024869578071,1.0409862008821185,False,False,False,False,-0.21111924587928527,-0.1705700386581664,False,False,False,False,-21583254,-24635363.408882696,False,False,False,False,2248466.3566893926,False,False,False,False
2022-09-16 00:00:00+00:00,49.2925825123,53.491269268,48.6667476696,53.0450558912,1926840,,,,,,,,,,,,,52.3859686626323,52.729963758971245,,,,,,,,,,,51.565923832577596,51.67488342439936,53.209120967454155,55.21655621393788,,,,,52.3859686626323,52.79706947666208,#000000,,52.08918491964513,,42.45197721275074,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.907088239617518,1.0702422852177367,False,False,False,False,-0.22522508377275255,-0.19789756121545948,False,False,False,False,-23510094,-24552010.11933583,False,False,False,False,2224642.182119808,False,False,False,False
2022-09-23 00:00:00+00:00,46.8326460366,49.9179727882,46.2028265578,48.7640419442,1366488,,,,,,,,,,,,,52.01632617488205,52.590324050331134,,,,,,,,,,,51.40163568257407,51.53582051564686,53.064235530197436,55.08542040669488,,,,,52.01632617488205,52.61562706005441,#000000,,51.886026605858525,,40.64366971560892,-10.460987336828204,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8220525720702918,1.12193464773285,False,False,False,False,-0.34282825441539394,-0.2703629078154267,False,False,False,False,-24876582,-24576052.480866507,False,False,False,False,2161075.205666489,False,False,False,False
2022-09-30 00:00:00+00:00,45.5749691566,47.5947707997,45.5535345269,46.630212464,1707948,,,,,,,,,,,,,51.50289542504354,52.37938218214271,,,,,,,,,,,51.14444151850144,51.3165762263859,52.848938930499216,54.89787166069424,,,,,51.50289542504354,52.34835099054451,#000000,,51.5858238380184,,38.92561337954743,-5.2934335693937555,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7961364670665582,1.1699429452357188,False,False,False,False,-0.34282825441539394,-0.3065955811154103,False,False,False,False,-26584530,-24724828.593394913,False,False,False,False,2127510.227468971,False,False,False,False
2022-10-07 00:00:00+00:00,46.4158661672,49.0902484244,45.8222918067,45.9162744138,1411416,,,,,,,,,,,,,51.20221352340959,52.238562746428215,,,,,,,,,,,50.98483213251153,51.17737722745674,52.70308252842464,54.76373932741468,,,,,51.20221352340959,52.17830124760756,#000000,,51.400746407451514,,38.235323449489044,-6.070700493114714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8221323301533427,1.1432631849463193,False,False,False,False,-0.29447576102570233,-0.30053567107055634,False,False,False,False,-25173114,-24758034.919810105,False,False,False,False,2074466.2106194177,False,False,False,False
2022-10-14 00:00:00+00:00,44.3597905354,46.4026756258,43.1668709527,46.4026756258,1773756,,,,,,,,,,,,,50.68275156718398,51.991784521412704,,,,,,,,,,44.6431123713,50.684505555252755,50.91652462186366,52.453638658379454,54.54933574892037,,,44.6431123713,,50.68275156718398,50.84595043490185,#000000,,49.2317235289001,,37.01171536829232,-7.382952644040714,False,False,False,True,False,,1.0,46.402676,43.16687,0.0,0,0.8164072598818831,1.1223099176024436,False,False,False,False,-0.34282825441539394,-0.3216819627429751,False,False,False,False,-26946870,-24920170.851676024,False,False,False,False,2052191.3802031644,True,False,False,False
2022-10-21 00:00:00+00:00,47.3919662265,47.4381331212,45.4150338428,45.4150338428,1993716,,,,,,,,,,,,,50.361149139673536,51.80704540096869,,,,,,,,,,45.75720193327105,50.48557471098518,50.737526649614026,52.261845266192374,54.36790044471808,,,45.75720193327105,,50.361149139673536,50.82546336363185,#000000,,49.33536310838595,,38.01785823081822,-7.382952644040714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.856718656589482,1.0966143078252635,False,False,False,False,-0.24646807220650616,-0.2840750174747406,False,False,False,False,-24953154,-24922614.04784817,False,False,False,False,2047859.8705584856,False,False,False,False
2022-10-28 00:00:00+00:00,48.119094818,48.9352595636,46.6467006407,47.5469550873,1218558,,,,,,,,,,,,,50.244056519640544,51.724691401475326,,,,,,,,,,46.28097580985925,50.40811041192149,50.66496251616466,52.17403537946551,54.2772507571321,,,46.28097580985925,,50.244056519640544,50.8248689708084,#000000,,49.39952631439648,,39.16061774717357,-7.382952644040714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8860311114997916,1.0527034116828524,False,False,False,False,-0.16974058619146037,-0.2269078018331005,False,False,False,False,-23734596,-24834612.71097053,False,False,False,False,1986430.102368968,False,False,False,False
2022-11-04 00:00:00+00:00,44.5840297382,48.2625419551,43.6557453912,47.7448132074,11119914,,,,,,,,,,,,,48.807996698750536,50.72057388498577,,,,,,,,,,45.74230541287673,49.354386132882624,49.68774500748253,51.13829340376479,53.282005228426456,,,45.74230541287673,,48.807996698750536,49.819043681309914,#000000,,48.398108312998104,,38.595616869874014,-7.382952644040714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8706461907618509,1.0582621055992454,False,False,False,False,-0.2733780580786109,-0.2501429299558557,False,False,False,False,-34854510,-25576827.32497271,False,False,False,False,2662984.465156452,False,False,False,False
2022-11-11 00:00:00+00:00,49.4909111177,49.6838227848,44.4339873304,44.8297035707,1593372,,,,,,,,,,,,,48.76897874935549,50.656155743856274,,,,,,,,,,45.93381167197604,49.31006534287292,49.63974728700047,51.0671795825044,53.19546500838828,,,45.93381167197604,,48.76897874935549,49.795914769421984,#000000,,48.41315076280123,,40.81441007830835,-7.382952644040714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9286535415372419,0.9984774349061993,False,False,False,False,-0.21060759961378397,-0.23037526478481984,False,False,False,False,-33261138,-26146035.52312288,False,False,False,False,2583753.9121819,False,False,False,False
2022-11-18 00:00:00+00:00,48.7143179961,50.5049339834,48.1801010717,49.0358374413,997950,,,,,,,,,,,,,48.77822061877178,50.63490322211752,,,,,,,,,,46.10457179457541,49.306818000184926,49.6315069288785,51.04118034714147,53.15518711498708,,,46.10457179457541,,48.77822061877178,49.8074840038081,#000000,,48.45527933560266,,42.079007750458366,-7.382952644040714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.970736120475927,0.9926846670337993,False,False,False,False,-0.0847881035825941,-0.15758168418370697,False,False,False,False,-34259088,-26747002.37326193,False,False,False,False,2466286.9557239814,False,False,False,False
2022-11-25 00:00:00+00:00,49.2172073848,49.5898401777,47.8816650739,48.3895009156,658668,,,,,,,,,,,,,48.780164993756394,50.61903632338489,,,,,,,,,,46.19957009828982,49.3019042793674,49.62369744444334,51.02231662449596,53.12749748297247,,,46.19957009828982,,48.780164993756394,49.81059817810147,#000000,,48.476334203964235,,43.24040838162922,-11.851652380203937,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.965932466826739,1.011767589012006,False,False,False,False,-0.11779900393673709,-0.13769034406022201,False,False,False,False,-33600420,-27254662.938205488,False,False,False,False,2332389.2552999826,False,False,False,False
