date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_172,aVWAP_peak_168,aVWAP_peak_162,aVWAP_peak_147,aVWAP_peak_138,aVWAP_peak_121,aVWAP_peak_109,aVWAP_peak_103,aVWAP_peak_99,aVWAP_peak_94,aVWAP_peak_82,aVWAP_peak_67,aVWAP_peak_54,aVWAP_peak_40,aVWAP_peak_10,aVWAP_valley_176,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_157,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_123,aVWAP_valley_113,aVWAP_valley_107,aVWAP_valley_97,aVWAP_valley_92,aVWAP_valley_85,aVWAP_valley_79,aVWAP_valley_60,aVWAP_valley_39,aVWAP_valley_34,aVWAP_valley_19,aVWAP_valley_9,aVWAP_OB_bull_171,aVWAP_OB_bull_113,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,8.866,9.78,8.3,8.8,2014116,,,,,,,,,,,,,,,,8.981999999999998,,,,,,,,,,,,,,,,,,8.491966610709657,,,8.736983305354826,#000000,,8.736983305354826,,48.01402228748211,4.01048927937741,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3917906,975422.6169503068,False,False,False,False,1019585.3839173709,False,False,False,False
2022-03-18 00:00:00+00:00,8.764,8.795,7.8,8.695,2905592,,,,,,,,,,,,,,,,8.66957126073336,,,,,,,,,,,,,,,,,,8.4745384496503,,,8.57205485519183,#000000,,8.57205485519183,,48.814061463205654,4.01048927937741,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1012314,978155.3119910249,False,False,False,False,1159289.5777012694,False,False,False,False
2022-03-25 00:00:00+00:00,8.542,9.18899,8.358,8.785,870382,,,,,,,,,,,,,,,,8.673593706843935,,,,,,,,,,,,,,,,,,8.500742865660191,,,8.587168286252062,#000000,,8.587168286252062,,48.52045257729431,4.01048927937741,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,141932,916212.8444361341,False,False,False,False,1137889.0163900643,False,False,False,False
2022-04-01 00:00:00+00:00,8.393,8.7,8.1,8.4,917462,,,,,,,,,,,,,,,,8.635852281338009,,,,,,,,,,,,,,,,,,8.489327461502223,,,8.562589871420116,#000000,,8.562589871420116,,47.749755811785086,4.01048927937741,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-775530,790898.5596630871,False,False,False,False,1121561.0892500596,False,False,False,False
2022-04-08 00:00:00+00:00,8.161,8.6,7.808,8.59,602743,,,,,,,,,,,,,,,,8.599063717272694,,,,,,,,,,,,,,,,,,8.46900363834221,,,8.534033677807452,#000000,,8.534033677807452,,46.359419659194764,4.01048927937741,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1378273,630219.1848732288,False,False,False,False,1083130.119675981,False,False,False,False
2022-04-15 00:00:00+00:00,8.5,8.663,7.918,8.32,511844,,,,,,,,,,,,,,,,8.583442323350003,,,,,,,,,,,,,,,,,,8.46308567011761,,,8.523263996733807,#000000,,8.523263996733807,,46.85563675414078,4.01048927937741,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-866429,519356.35636410076,False,False,False,False,1040812.6293296121,False,False,False,False
2022-04-22 00:00:00+00:00,7.5,8.7,7.319,8.7,937732,,,,,,,,,,,,,,,,8.503822174366874,,,,,,,,,,,,,,,,,,8.406529398901721,,,8.455175786634298,#000000,,8.455175786634298,,44.13373305268865,3.359757555040794,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1804161,347243.9595963896,False,False,False,False,1033177.0271570483,False,False,False,False
2022-04-29 00:00:00+00:00,6.702,7.4,6.604,7.355,1244779,,,,,,,,,,,,,,,,8.304523387863977,,,,,,,,,,,,,,,,,,8.244821067909603,,,8.27467222788679,#000000,,8.27467222788679,,40.47604698337982,-0.30375888390361183,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3048940,95674.77740406446,False,False,False,False,1048851.2473676375,False,False,False,False
2022-05-06 00:00:00+00:00,6.4,6.762,6.2,6.7,1282550,,,,,,,,,,,,,,,,8.094250798461385,,,,,,,,,,,,,,,,,,8.06627403839644,,,8.080262418428912,#000000,,8.080262418428912,,37.31592492969799,-3.4395911728506547,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4331490,-232263.35425549583,False,False,False,False,1066162.2660811457,False,False,False,False
2022-05-13 00:00:00+00:00,5.03,6.298,4.61,6.1,1848345,,,,,,,,,,,,,,,,7.702845103297453,,,,,,,,,,,,,,,,,5.312666666666667,7.720330644744574,,,6.911947471569565,#000000,,6.911947471569565,,33.13286476327328,-7.519738446196612,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6179835,-672824.2169032368,False,False,False,False,1124101.7278529126,False,False,False,False
2022-05-20 00:00:00+00:00,5.029,5.395,5.0,5.181,796768,,,,,,,,,,,,,,,,7.556356102516981,,,,,,,,,,,,,,,,,5.261057182560191,7.587836219727378,,,6.80174983493485,#000000,,6.80174983493485,,30.143803847578855,-10.412595484152618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6976603,-1139770.793428923,False,False,False,False,1099854.785048993,False,False,False,False
2022-05-27 00:00:00+00:00,6.138,6.234,5.1,5.2,1458652,,,,,,,,,,,,,,,,7.392175059050986,,,,,,,,,,,,,,,,,5.461150917592342,7.436205587529311,,,6.763177188057546,#000000,,6.763177188057546,,31.886847230511485,-10.412595484152618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5517951,-1464080.4383601139,False,False,False,False,1126432.3565268456,False,False,False,False
2022-06-03 00:00:00+00:00,6.16,6.493,5.72,5.9,829018,,,,,,,,,,,,,,,,7.327374521851225,,,,,,,,,,,,,,,,,5.572607302341633,7.375095125964511,,,6.75835898338579,#000000,,6.75835898338579,,33.19958482857722,-10.412595484152618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4688933,-1702958.4058889942,False,False,False,False,1104401.663450783,False,False,False,False
2022-06-10 00:00:00+00:00,5.789,6.3,5.22,6.246,593127,,,,,,,,,,,,,,,,7.27242225025947,,,,,,,,,,,,,,,,,5.59375879224719,7.3233153032418,,,6.729832115249486,#000000,,6.729832115249486,,33.48130442189883,-10.412595484152618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5282060,-1968077.0424898094,False,False,False,False,1066529.4661581323,False,False,False,False
2022-06-17 00:00:00+00:00,4.98,5.6,4.98,5.6,805282,,,,,,,,,,,,,,,,7.177088838001032,,,,,,,,,,,,,,,,,5.541979607368302,7.233677730241062,,,6.650915391870132,#000000,,6.650915391870132,,32.430529540510335,-10.412595484152618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6087342,-2273207.7800831567,False,False,False,False,1047177.8019982707,False,False,False,False
2022-06-24 00:00:00+00:00,5.0,5.175,4.72,5.1,453004,,,,,,,,,,,,,,,,7.121637389094161,,,,,,,,,,,,,,,,,5.503452703066559,7.181371481152849,,,6.60215385777119,#000000,,6.60215385777119,,31.747841656339187,-10.412595484152618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-5634338,-2522180.3889658856,False,False,False,False,1003164.9277761765,False,False,False,False
2022-07-01 00:00:00+00:00,4.3,5.2,4.15,5.11,670237,,,,,,,,,,,,,,,,7.029670668331125,,,,,,,,,,,,,,,,,5.417726628481782,7.094571082586731,,,6.5139894597998795,#000000,,6.5139894597998795,,30.293711690890678,-11.24079545594239,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.785138931214914,1.135942019483597,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-6304575,-2802357.767561005,False,False,False,False,978503.599792756,False,False,False,False
2022-07-08 00:00:00+00:00,4.153,4.4,3.852,4.3,572111,,,,,,,,,,,,,,,,6.943924842419298,,,,,,,,,,,,,,,,,5.326297239426251,7.013519657649163,,,6.427913913164904,#000000,,6.427913913164904,,29.06684116582001,-12.736847200275918,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7642713364635965,1.1768066988234787,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-6876686,-3104159.8588527828,False,False,False,False,948400.4442525519,False,False,False,False
2022-07-15 00:00:00+00:00,3.561,4.3,3.265,4.18,1378578,,,,,,,,,,,,,,,,6.728383263982006,,,,,,,,,,,,,,,,,5.089189212573036,6.808930957642065,,,6.208834478065703,#000000,,6.208834478065703,,27.47479470298824,-14.575987862449445,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7425646167227037,1.1749950531788291,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-8255264,-3485723.128567391,False,False,False,False,980265.4483819925,False,False,False,False
2022-07-22 00:00:00+00:00,3.32,3.882,3.25,3.681,850896,,,,,,,,,,,,,,,,6.600239328299359,,,,,,,,,,,,,,,,,4.95601383395908,6.68656174998128,,,6.080938304079907,#000000,,6.080938304079907,,26.0668988981624,-16.220277384234947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7327915753666744,1.2268735212081996,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-9106160,-3902051.785710547,False,False,False,False,970682.5262796228,False,False,False,False
2022-07-29 00:00:00+00:00,3.89,4.11,3.2,3.441,1593984,,,,,,,,,,,,,,,,6.402730472843115,,,,,,,,,,,,,,,,,4.79154692879658,6.496086284497707,,,5.896787895379134,#000000,,5.896787895379134,,27.113127341817695,-16.220277384234947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7577767361693729,1.1974641578462206,False,False,False,False,-0.33083323088919564,-0.3368307426522948,False,False,False,False,-7512176,-4169468.3941764324,False,False,False,False,1016853.0058144656,False,False,False,False
2022-08-05 00:00:00+00:00,3.49,4.0,3.36,3.95,1430769,,,,,,,,,,,,,,,,6.240478013089754,,,,,,,,,,,,,,,,,4.664974287963653,6.338510055887285,,,5.747987452313564,#000000,,5.747987452313564,,27.306868974437215,-16.220277384234947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7633534880183096,1.1720988280707212,False,False,False,False,-0.3274804371749931,-0.3321555899136439,False,False,False,False,-8942945,-4523059.253867067,False,False,False,False,1047513.4498282089,False,False,False,False
2022-08-12 00:00:00+00:00,3.37,3.68,3.25,3.54,996760,,,,,,,,,,,,,,,,6.131028415087177,,,,,,,,,,,,,,,,,4.578989502643466,6.231818551335492,,,5.647278823022044,#000000,,5.647278823022044,,27.282333482413076,-16.220277384234947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.750215632643956,1.1941664627918807,False,False,False,False,-0.34282825441539394,-0.33749192216451895,False,False,False,False,-9939705,-4924292.272099136,False,False,False,False,1043753.9350261193,False,False,False,False
2022-08-19 00:00:00+00:00,2.9,3.41,2.9,3.32,1263490,,,,,,,,,,,,,,,,5.986867578176728,,,,,,,,,,,,,,,,,4.456308171301401,6.091176686557211,,,5.51145081201178,#000000,,5.51145081201178,,26.648233476143506,-16.84040543351466,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7380636619378355,1.2102273653221305,False,False,False,False,-0.34282825441539394,-0.3401600882899565,False,False,False,False,-11203195,-5389396.177869571,False,False,False,False,1060030.68057974,True,False,False,False
2022-08-26 00:00:00+00:00,3.14,3.36,2.81,2.9,1450211,,,,,,,,,,,,,,,,5.838990458230735,,,,,,,,,,,,,,,,3.1033333333333335,4.340831024456222,5.946042574529365,,,4.8072993476374135,#000000,,4.8072993476374135,,27.085355716714155,-16.84040543351466,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7564015837905071,1.1813850729837778,False,False,False,False,-0.34282825441539394,-0.34149417135267524,False,False,False,False,-9752984,-5712624.905434788,False,False,False,False,1088932.9264627222,False,False,False,False
2022-09-02 00:00:00+00:00,3.09,3.2399,2.92,3.12,1501435,,,,,,,,,,,,,,,,5.700054642864143,,,,,,,,,,,,,,,,3.0931428335805404,4.238731035649609,5.808967078902861,,,4.710223897749288,#000000,,4.710223897749288,,27.323567140071972,-16.84040543351466,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7608454016341848,1.194532913944288,False,False,False,False,-0.34282825441539394,-0.34216121288403456,False,False,False,False,-11254419,-6123128.1716988785,False,False,False,False,1119488.6356136317,False,False,False,False
2022-09-09 00:00:00+00:00,3.55,3.6,3.0599,3.1,1059601,,,,,,,,,,,,,,,,5.621141364712474,,,,,,,,,,,,,,,,3.1750731768616265,4.193456310446099,5.730332108488912,,,4.680000740127278,#000000,,4.680000740127278,,29.205013236623437,-16.84040543351466,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7190020535420071,1.2748601970602078,False,False,False,False,-0.31064065552522574,-0.3264009342046301,False,False,False,False,-10194818,-6424734.825647109,False,False,False,False,1115052.5144570663,False,False,False,False
2022-09-16 00:00:00+00:00,3.48,3.91,3.2606,3.59,1817463,,,,,,,,,,,,,,,,5.505886832511195,,,,,,,,,,,,,,,,3.2920423040547,4.138748343193152,5.61458904648242,,,4.6378166315603675,#000000,,4.6378166315603675,,30.41940204468143,-16.84040543351466,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7515250847186487,1.2197393830306347,False,False,False,False,-0.27839552229378983,-0.30239822824921,False,False,False,False,-12012281,-6838627.134858434,False,False,False,False,1167082.92079358,False,False,False,False
2022-09-23 00:00:00+00:00,3.28,3.7,3.22,3.46,1639355,,,,,,,,,,,,,,,,5.405225900644947,,,,,,,,,,,,,,,,3.3157406768777014,4.086113884346964,5.5133849263975225,,,4.580116347066784,#000000,,4.580116347066784,,30.911064974278553,-16.84040543351466,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7168485240729316,1.2541785067804665,False,False,False,False,-0.2907787144834106,-0.2965884713663103,False,False,False,False,-13651636,-7343294.458202254,False,False,False,False,1202066.0377718331,False,False,False,False
2022-09-30 00:00:00+00:00,3.26,3.35,2.865,3.23,1606477,,,,,,,,,,,,,,,,5.304688200221804,,,,,,,,,,,,,,,3.158333333333333,3.2878746669969683,4.025564462168372,5.4124407750877355,,,4.237780287561643,#000000,,3.9441151656801194,,31.223737888223155,-16.84040543351466,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7102591748718367,1.2485963056391896,False,False,False,False,-0.3389171730673633,-0.31775282221683676,False,False,False,False,-15258113,-7929577.313150235,False,False,False,False,1232022.4053442897,False,False,False,False
2022-10-07 00:00:00+00:00,3.82,4.2,3.3,3.33,2697677,,,,,,,,,,,,,,,3.7733333333333334,5.197666083291451,,,,,,,,,,,,,,,3.543791510480341,3.3991205314025055,4.000652071146936,5.302383700739114,,,4.202824538398947,#000000,,3.679224361590779,,33.61829770825488,-21.202453533289436,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.747102532003392,1.1967653353793966,False,False,False,False,-0.25022205645488255,-0.2839874393358597,False,False,False,False,-12560436,-8272603.882546514,False,False,False,False,1340589.4123558237,False,False,False,False
2022-10-14 00:00:00+00:00,3.19,3.8,3.15,3.72,1488658,,,,,,,,,,,,,,,3.6334642561253854,5.130169349984543,,,,,,,,,,,,,,,3.501699769472926,3.396974072157269,3.9685729813963424,5.233699803155907,,,4.144096705382062,#000000,,3.625177769787981,,33.985296004752605,-20.686358442709054,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7319537480871936,1.2199600717492427,False,False,False,False,-0.28454696398400037,-0.28426720165993,False,False,False,False,-14049094,-8700492.03939492,False,False,False,False,1351557.455885022,False,False,False,False
2022-10-21 00:00:00+00:00,3.57,3.59,3.1101,3.3,1309697,,,,,,,,,,,,,,,3.58339828441683,5.076172745640543,,,,,,,,,,,,,,,3.4872552077348065,3.3993464084736815,3.9448593563033336,5.178529155517823,,,4.111593526347836,#000000,,3.6037148142321627,,35.57276522915477,-18.99855710780526,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7488146626102378,1.2435981162028853,False,False,False,False,-0.2926235652774116,-0.2884453834686708,False,False,False,False,-12739397,-8999670.184624927,False,False,False,False,1348456.6813750204,False,False,False,False
2022-10-28 00:00:00+00:00,3.64,4.06,3.46,3.54,1924835,,,,,,,,,,,,,,,3.618830231009395,5.015919051135834,,,,,,,,,,,,,,,3.536881689479578,3.436763198554216,3.931349200549708,5.11600342984643,,,4.109291133429193,#000000,,3.6309560798982243,,36.946241037225356,-17.551949574370724,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8076414773738693,1.157403861195471,False,False,False,False,-0.20068240580728297,-0.2445638946379769,False,False,False,False,-10814562,-9134106.61539345,False,False,False,False,1391151.3716435374,False,False,False,False
2022-11-04 00:00:00+00:00,3.66,3.94,3.23,3.58,1567391,,,,,,,,,,,,,,,3.6172903970825048,4.966830729721205,,,,,,,,,,,,,,,3.5476988530844173,3.4517957407655513,3.916360433504472,5.065204846607078,,,4.094196833460871,#000000,,3.6332863561092363,,37.99930984945631,-16.430194757270684,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8184766379647122,1.1284363410627039,False,False,False,False,-0.22351289142243608,-0.2340383930302065,False,False,False,False,-9247171,-9142481.754993934,False,False,False,False,1404206.1589292013,False,False,False,False
2022-11-11 00:00:00+00:00,5.17,5.18,3.6124,3.62,3567756,,,,,,,,,,,,,,,3.911906395986816,4.9438085223686095,,,,,,,,,,,,,,,3.8264272388969807,3.650109975494851,3.9871724329523786,5.035893608049147,,,4.2258863622914635,#000000,,3.8439040108327567,,43.07408763512684,-11.511145149796015,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9286391282448452,1.0432194715092693,False,False,False,False,-0.04299173444086706,-0.13851506373553676,False,False,False,False,-5679415,-8885958.29166105,False,False,False,False,1564469.1101196308,False,False,False,False
2022-11-18 00:00:00+00:00,4.88,5.49,4.78,5.05,1537070,,,,,,,,,,,,,,,4.036033204279489,4.947073268228858,,,,,,,,,,,,,,,3.946221479252403,3.7429865162317455,4.029375932560151,5.036314035156238,,,4.289667405951481,#000000,,3.938654283080947,,45.90513134600128,-8.882509266026794,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9712443220848932,0.9779007290096865,False,False,False,False,0.11869925019141872,-0.009907906772059022,False,False,False,False,-7216485,-8762293.603389861,False,False,False,False,1562439.5464070656,False,False,False,False
2022-11-25 00:00:00+00:00,5.36,5.63,4.67,4.78,1620614,,,,,,,,,,,,,,,4.1581402451988065,4.955642412139801,,,,,,,,,,,,,,,4.065406377997528,3.8395512069876685,4.077220648396376,5.041910315564602,,,4.35631186771413,#000000,,4.035079619645095,,49.017917601092115,-6.020115117325744,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9633644295048533,1.0191540906123375,False,False,False,False,0.12201791851080372,0.05605500586937235,False,False,False,False,-5595871,-8527743.780916538,False,False,False,False,1566748.7651917276,False,False,False,False
2022-12-02 00:00:00+00:00,5.77,5.95,4.85,5.35,3403704,,,,,,,,,,,,,,,4.401202203871636,4.990761388232114,,,,,,,,,,,,,,,4.304857293995653,4.042839634297657,4.189770518503987,5.070862809823457,,,4.500048974787417,#000000,,4.234667412667233,,52.094983416902096,-3.2243135335472743,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9406709117804559,1.0155878033391832,False,False,False,False,0.24620172088614692,0.15112836337775964,False,False,False,False,-2192167,-8058441.797144943,False,False,False,False,1702819.5233256738,False,False,False,False
2022-12-09 00:00:00+00:00,5.46,5.8,5.23,5.74,1408371,,,,,,,,,,,,,,,4.4763672357041076,5.003388019603414,,,,,,,,,,,,,,,4.3806972902905645,4.112012135718826,4.230544558401344,5.081201349459408,,,4.547368431529611,#000000,,4.299905305028711,,53.38659032086569,-2.135570294942532,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.986976115612858,1.0136778032685043,False,False,False,False,0.3428282239988696,0.24697829368831462,False,False,False,False,-3600538,-7728226.701060132,False,False,False,False,1681008.5215978462,False,False,False,False
2022-12-16 00:00:00+00:00,5.41,5.77,5.2,5.38,1564481,,,,,,,,,,,,,,,4.546030299366409,5.015706067614312,,,,,,,,,,,,,,,4.451953894528041,4.179681482949544,4.2717270020941225,5.091149742087398,,,4.592708081439971,#000000,,4.362348169734529,,54.162205304887465,-1.4714054895278252,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0088339710356176,0.9873011666362999,False,False,False,False,0.3337304106864474,0.290354352187381,False,False,False,False,-5165019,-7538359.463944566,False,False,False,False,1672376.853331339,False,False,False,False
2022-12-23 00:00:00+00:00,5.82,5.98,5.01,5.35,1944260,,,,,,,,,,,,,,,4.63156029996557,5.034767664083683,,,,,,,,,,,,,,,4.539258670996766,4.2632824574571595,4.324943545319226,5.107338217209576,,,4.650191809171997,#000000,,4.43976124343468,,55.64335519853741,-0.06855985502016182,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0123477336540163,0.9535617843011988,False,False,False,False,0.33675703230580734,0.3135556922465942,False,False,False,False,-3220759,-7218537.20735608,False,False,False,False,1692516.3456771658,False,False,False,False
