date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_176,aVWAP_peak_164,aVWAP_peak_154,aVWAP_peak_145,aVWAP_peak_133,aVWAP_peak_119,aVWAP_peak_94,aVWAP_peak_75,aVWAP_peak_56,aVWAP_peak_44,aVWAP_peak_34,aVWAP_peak_23,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_92,aVWAP_valley_70,aVWAP_valley_64,aVWAP_valley_50,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_11,aVWAP_OB_bear_119,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,14.6970590174,15.3439847398,14.1503612238,14.8884032451,94096595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.35949224121177,32.599473577064316,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,304921232,91190873.9391322,False,False,False,False,50023597.59599003,False,False,False,False
2022-03-18 00:00:00+00:00,13.9932043888,14.4222197875,12.9434858599,14.3857078387,64537699,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.786303345399999,,13.786303345399999,#000000,,13.786303345399999,,75.58668344650819,29.15630828738648,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,240383533,102242182.01771499,False,False,False,False,51098716.218509294,False,False,False,False
2022-03-25 00:00:00+00:00,15.3441464954,15.3624024699,14.1757641329,14.3035559538,71099638,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.401946716606094,,14.401946716606094,#000000,,14.401946716606094,,75.24686714628606,29.031683611479366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,311483171,117741514.53492129,False,False,False,False,52580265.9801012,False,False,False,False
2022-04-01 00:00:00+00:00,15.4628103291,15.7275219582,14.3765798515,14.842107199,49919430,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.613675935260664,,14.613675935260664,#000000,,14.613675935260664,,75.16804511134305,29.031683611479366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,361402601,135790483.9027049,False,False,False,False,52383167.01861222,False,False,False,False
2022-04-08 00:00:00+00:00,16.028745536,16.2295612546,14.8055952502,15.7001379965,58114403,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.86988927407044,,14.86988927407044,#000000,,14.86988927407044,,75.84639514746162,29.031683611479366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,419517004,156807263.1691712,False,False,False,False,52807703.017233536,False,False,False,False
2022-04-15 00:00:00+00:00,15.9465936511,16.1702293377,15.0201029496,15.7457779326,39772558,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.988096770041897,,14.988096770041897,#000000,,14.988096770041897,,75.98250855397688,29.031683611479366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,379744446,173321128.5640474,False,False,False,False,51842136.719660684,False,False,False,False
2022-04-22 00:00:00+00:00,15.7549059198,16.8320084102,15.5267062396,16.1200254081,46959677,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.137299764031662,,15.137299764031662,#000000,,15.137299764031662,,75.25480852128862,29.031683611479366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,332784769,185133250.07782167,False,False,False,False,51480473.036722854,False,False,False,False
2022-04-29 00:00:00+00:00,16.8685203591,17.9319308687,14.4587317363,14.8512351863,76049753,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.377249491093785,,15.377249491093785,#000000,,15.377249491093785,,76.1815701865668,29.031683611479366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,408834522,201703714.6646497,False,False,False,False,53300419.70066931,False,False,False,False
2022-05-06 00:00:00+00:00,18.6210939029,18.6849898133,16.293457165,16.6129367173,58448503,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.690205487005366,,15.690205487005366,#000000,,15.690205487005366,,78.33764946615503,29.031683611479366,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,467283025,221376256.17097193,False,False,False,False,53681759.20432343,False,False,False,False
2022-05-13 00:00:00+00:00,18.3746382483,18.5206860436,16.6800274232,18.0277747344,79306391,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.006179666069187,,16.006179666069187,#000000,,16.006179666069187,,79.03208022945437,25.110813230100078,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,387976634,233717024.8990481,False,False,False,False,55579880.07807726,False,False,False,False
2022-05-20 00:00:00+00:00,19.4973806748,19.8305522078,18.4476621459,18.4476621459,44985536,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.254500084713854,,16.254500084713854,#000000,,16.254500084713854,,80.33665323982177,26.40399408776689,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,432962170,248475924.53615564,False,False,False,False,54795113.850071535,False,False,False,False
2022-05-27 00:00:00+00:00,20.6931469989,20.7296589477,19.3878448283,19.6981963933,36352831,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48786833877713,,16.48786833877713,#000000,,16.48786833877713,,81.94224305543761,27.974503892680715,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,469315001,264834374.64458856,False,False,False,False,53429018.82414031,False,False,False,False
2022-06-03 00:00:00+00:00,21.8980413103,22.0349611184,21.0080625576,21.532921822,39702463,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.795769786600314,,16.795769786600314,#000000,,16.795769786600314,,83.62822089293806,29.60341760841719,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,509017464,282922010.8931376,False,False,False,False,52412236.91124103,False,False,False,False
2022-06-10 00:00:00+00:00,21.4781538987,22.7378161333,21.1495463593,22.1901369009,39743542,,,,,,,,,,,,,21.78850546376667,,,,,,,,,,,,,,,17.07723238580742,,19.432868924787044,#000000,,19.432868924787044,,83.6335319324549,29.627636033555547,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,469273922,296725856.16031253,False,False,False,False,51473815.06596392,False,False,False,False
2022-06-17 00:00:00+00:00,17.4339958742,21.1626539514,16.6827674656,20.6475070629,64511514,,,,,,,,,,,,,19.70812826747514,,,,,,,,,,,,,,,17.190346190334946,,18.44923722890504,#000000,,18.44923722890504,,75.74595724813952,30.10613679705058,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,404762408,304728563.7039931,False,False,False,False,52439570.54255918,False,False,False,False
2022-06-24 00:00:00+00:00,17.2507694331,18.5883224534,16.2338626848,18.1577403167,54439381,,,,,,,,,,,,,18.90180826406894,,,,,,,,,,,,,,,17.201400347313943,,18.05160430569144,#000000,,18.05160430569144,,69.85944252737596,24.744661464167265,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.0527831182958462,0.0527831182958462,False,False,False,False,350323027,308105931.3555491,False,False,False,False,52587704.650517754,False,False,False,False
2022-07-01 00:00:00+00:00,17.3607052978,19.0280659121,16.6507028384,17.5439317389,42096590,,,,,,,,,,,,,18.64561483462444,,,,,,,,,,,,,,,17.224655664864876,,17.935135249744658,#000000,,17.935135249744658,,65.78346032351949,21.21723627254265,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1032350623232094,0.8163239578064121,False,False,False,False,0.06123021366395423,0.057006665979900215,False,False,False,False,392419617,314351389.55143434,False,False,False,False,51810585.0467757,False,False,False,False
2022-07-08 00:00:00+00:00,16.5087023465,16.9392844832,14.9970842071,16.8018646523,44783106,,,,,,,,,,,,,18.190212792064944,,,,,,,,,,,,,,,17.171736496318214,,17.68097464419158,#000000,,17.68097464419158,,61.649776097797584,17.644699116201423,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0467598635410909,0.8793060031288255,False,False,False,False,-0.10019568483606707,-0.021594509428083428,False,False,False,False,347636511,316816954.10318,False,False,False,False,51290031.043310836,False,False,False,False
2022-07-15 00:00:00+00:00,14.9329549527,16.4170891259,13.9252095264,16.2888306171,52152899,,,,,,,,,,,,,17.647454704920808,,,,,,,,,,,,,,15.091751201666666,17.059088545921558,,16.599431484169674,#000000,,16.599431484169674,,56.75730359687439,13.355741258004493,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9994609872140171,0.9143201499657182,False,False,False,False,-0.15851276467263073,-0.09005363705035707,False,False,False,False,295483612,315236706.5399815,False,False,False,False,51353947.18825077,False,False,False,False
2022-07-22 00:00:00+00:00,15.4734729541,16.3071532612,15.2810851909,15.4093436997,42471429,,,,,,,,,,,,,17.402735075432375,,,,,,,,,,,,,,15.35903065389225,17.001139723254557,,16.587635150859725,#000000,,16.587635150859725,,53.997653633246095,11.105974961644264,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0107342343294767,0.9169998898365915,False,False,False,False,-0.11286027917409493,-0.10145695811222599,False,False,False,False,337955041,316919546.12961245,False,False,False,False,50695982.878009975,False,False,False,False
2022-07-29 00:00:00+00:00,17.4798024845,17.9836751976,15.5834088187,15.7483126158,64074541,,,,,,,,,,,,,17.341381350001942,,,,,,,,,,,,,,16.027880839498863,17.00200775887755,,16.79042331612612,#000000,,16.79042331612612,,54.379901424031004,11.105974961644264,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.031549930429324,0.8742438657454238,False,False,False,False,-0.08214026925511887,-0.09179861368367243,False,False,False,False,402029582,323223993.2311226,False,False,False,False,51686987.18334257,False,False,False,False
2022-08-05 00:00:00+00:00,15.0520521394,17.3240600095,14.4748888499,17.1041882802,53893873,,,,,,,,,,,,,17.138543526910723,,,,,,,,,,,,,,15.9237195138078,16.93556449078843,,16.665942510502315,#000000,,16.665942510502315,,51.99744146978197,9.650364647767177,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9811005076537784,0.9067842544017383,False,False,False,False,-0.1537347347825993,-0.12276667423313586,False,False,False,False,348135709,325069305.5102987,False,False,False,False,51850460.20679867,False,False,False,False
2022-08-12 00:00:00+00:00,17.1133496022,17.1225109243,15.0703747836,15.0703747836,49539235,,,,,,,,,,,,,17.0699357070444,,,,,,,,,,,,,,16.020422110793273,16.914440761968173,,16.668266193268614,#000000,,16.668266193268614,,52.33907148035564,9.650364647767177,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9970161676189188,0.9100728679438879,False,False,False,False,-0.13803598024773814,-0.13040132724043701,False,False,False,False,397674944,330447500.9539803,False,False,False,False,51679258.3396284,False,False,False,False
2022-08-19 00:00:00+00:00,16.6644448214,17.1499948905,16.0689588878,16.2979919392,39418580,,,,,,,,,,,,,17.03808121307473,,,,,,,,,,,,,,16.099818268289503,16.905121035386255,,16.68100683891683,#000000,,16.68100683891683,,52.12716753106699,9.650364647767177,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.995941227712646,0.9137683308635015,False,False,False,False,-0.09647518157874291,-0.11343825440958996,False,False,False,False,358256364,332507416.73516697,False,False,False,False,50771059.944100365,False,False,False,False
2022-08-26 00:00:00+00:00,17.6813515698,18.3134827917,16.1239268201,16.43541177,35375504,,,,,,,,,,,,17.372920393866668,17.058416150129638,,,,,,,,,,,,,,16.233487445443963,16.918383828679737,,16.89580195453,#000000,,16.89580195453,,52.914392697793346,9.650364647767177,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0067584548849664,0.8877240381099141,False,False,False,False,-0.047538411184879566,-0.08048833279723476,False,False,False,False,393631868,337035153.86589533,False,False,False,False,49630648.39268552,False,False,False,False
2022-09-02 00:00:00+00:00,17.3423826537,18.2905794865,16.4537344141,17.6721902477,31652959,,,,,,,,,,,,17.36787308367509,17.074074583927352,,,,,,,,,,,,,,16.330422184038817,16.929364828735313,,16.925433670094144,#000000,,16.925433670094144,,53.10560640318192,9.650364647767177,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0034757014033495,0.8933222366009719,False,False,False,False,-0.035257154967753,-0.05787274388249388,False,False,False,False,361978909,338882839.43138456,False,False,False,False,48298967.696931034,False,False,False,False
2022-09-09 00:00:00+00:00,16.8843165508,17.6538676036,15.8719904635,17.553093061,26941261,,,,,,,,,,,,17.206035377131517,17.06269943793586,,,,,,,,,,,,,,16.362638966482628,16.92676682920479,,16.8895351526887,#000000,,16.8895351526887,,52.73498933885725,9.650364647767177,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9868841109136983,0.9203317965547767,False,False,False,False,-0.08411471786606754,-0.07099373087428071,False,False,False,False,335037648,338598010.43646723,False,False,False,False,46716915.349010214,False,False,False,False
2022-09-16 00:00:00+00:00,17.0550605727,18.0917028467,16.4939178031,17.1958015007,32614532,,,,,,,,,,,,17.207974207057994,17.070002680602613,,,,,,,,,,,,,,16.427460615469972,16.933752589428977,,16.90979752313989,#000000,,16.90979752313989,,52.650062401055266,9.507377566300391,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0272572790062413,0.899254354850282,False,False,False,False,-0.09815327679138514,-0.08457350383283292,False,False,False,False,367652180,340750171.1448771,False,False,False,False,45672294.360194646,False,False,False,False
2022-09-23 00:00:00+00:00,14.2125504773,17.3218333648,14.1251593902,16.4479224941,37077795,,,,,,,,,,,,16.757562245474844,16.97349037740831,,,,,,,,,,,,,,16.331212960711618,16.887570781747236,,16.737459091335502,#000000,,16.737459091335502,,49.75900729282577,6.443046230882331,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9628888296386594,0.937796525293479,False,False,False,False,-0.2722280096597945,-0.1784007567463137,False,False,False,False,330574385,339996409.2082195,False,False,False,False,45035664.777958006,False,False,False,False
2022-09-30 00:00:00+00:00,14.1389579829,14.5069204548,13.28408917,14.1665551683,49643375,,,,,,,,,,,,16.110351432958296,16.777847179996765,,,,,,,,,,,,,13.976655869233332,16.10418217052817,16.78621020843603,,15.95104937223052,#000000,,15.742259163179142,,47.6306193484308,4.19395178234808,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9434177946150604,0.9968075913002742,False,False,False,False,-0.34282825441539394,-0.2606145055808538,False,False,False,False,280931010,335621194.4520551,True,False,False,False,45376976.646257415,False,False,False,False
2022-10-07 00:00:00+00:00,17.1102549435,17.7633883311,14.8426862104,14.9116791739,49670101,,,,,,,,,,,,16.197567100505474,16.76523269746467,,,,,,,,,,,,,15.274732076830244,16.145353012199813,16.779002160177455,,16.232377409435532,#000000,,16.09572122175005,,49.14345521900105,4.19395178234808,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9532537110755533,0.9471312128416797,False,False,False,False,-0.13335240377623123,-0.1969834546785425,False,False,False,False,330601111,335249336.41856956,False,False,False,False,45694985.85764575,False,False,False,False
2022-10-14 00:00:00+00:00,15.2520444604,17.1470511907,15.0082693227,17.0274633873,42092301,,,,,,,,,,,,16.14305077231755,16.717678267979082,,,,,,,,,,,,,15.431819518590526,16.12155985481072,16.751913722116857,,16.233204427162946,#000000,,16.10352710342447,,48.564210114935925,4.19395178234808,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9532061438468964,0.9578309671440318,False,False,False,False,-0.15221459991996464,-0.17459902729925358,False,False,False,False,288508810,331787075.2023792,False,False,False,False,45428120.31263495,False,False,False,False
2022-10-21 00:00:00+00:00,17.3770277356,17.4322221064,15.0312669772,15.6384050559,39422960,,,,,,,,,,,,16.196888850872615,16.71307225252527,,,,,,,,,,,,,15.68944208536358,16.15157953983115,16.748408948194495,,16.299878335357423,#000000,,16.187745682148154,,49.9416786028322,4.19395178234808,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9457570200624943,0.965115975216878,False,False,False,False,-0.13930819944153333,-0.15695361337039346,False,False,False,False,327931770,331501497.03924,False,False,False,False,44983293.62281014,False,False,False,False
2022-10-28 00:00:00+00:00,18.3797254716,18.8810743395,17.0550605727,17.2206436851,36934846,,,,,,,,,,,,16.381686037729455,16.768450220074705,,,,,,,,,,,,,16.09919311474282,16.257234579545365,16.77985335732027,,16.45728346188252,#000000,,16.376640988023084,,51.67867270451754,4.19395178234808,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9989996343701508,0.9579093621192818,False,False,False,False,0.003975218118309833,-0.07648919762604181,False,False,False,False,364866616,333972987.3326296,False,False,False,False,44387112.317416795,False,False,False,False
2022-11-04 00:00:00+00:00,19.4560157019,20.403519067,17.9381705053,18.1129526794,52957439,,,,,,,,,,,19.265901758066665,16.733312718340464,16.90320069527667,,,,,,,,,,,,,16.718652876569504,16.473736859211325,16.85980127004515,,17.159101029584964,#000000,,17.29790105304699,,53.68661678453903,4.19395178234808,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9821477824235931,0.9443385244699106,False,False,False,False,0.10297275581599236,0.013241779094975273,False,False,False,False,417824055,340184177.53021264,False,False,False,False,45021951.330941476,False,False,False,False
2022-11-11 00:00:00+00:00,19.8791725446,20.2563340783,18.2785357918,19.5940016288,39596611,,,,,,,,,,,19.353795848050595,16.962050153061355,17.002788858329293,,,,,,,,,,,,,17.06989742566641,16.62678726920418,16.921121980093446,,17.322740255734214,#000000,,17.503132673995637,,55.41671281335465,-0.5079476542659194,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.983118700029879,0.9458488049136797,False,False,False,False,0.11098478152582011,0.062113280310397694,False,False,False,False,457420666,348868361.861308,False,False,False,False,44620074.269390255,False,True,False,False
2022-11-18 00:00:00+00:00,18.705717224,20.040156126,18.1884233156,19.7503856794,25962930,,,,,,,,,,,19.2714937689632,17.066747233745993,17.05176836121948,,,,,,,,,,,,,17.217222327719437,16.702953780897175,16.952310815381043,,17.377082714654385,#000000,,17.56460427783145,,55.46893827916353,-0.3267270571203369,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9518688844431039,0.9743298020955307,False,False,False,False,0.0982877603064589,0.0802005203084283,False,False,False,False,431457736,354986093.2789889,False,False,False,False,43238063.58276875,False,False,False,False
2022-11-25 00:00:00+00:00,18.5763937469,19.061356786,17.1445981075,18.1052867946,20684296,,,,,,,,,,,19.12130949051607,17.114185785749438,17.07518917761302,,,,,,,,,,,,,17.27769134817294,16.742145560651966,16.967928135616194,,17.3830749163866,#000000,,17.563833046272602,,55.37723510506476,-0.23412608024354142,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9178294459687774,1.0072614058355598,False,False,False,False,0.015039780448939506,0.047620150378683904,False,False,False,False,410773440,359118489.3323971,False,False,False,False,41567414.13219329,False,False,False,False
2022-12-02 00:00:00+00:00,18.4193580961,19.3246224359,17.7265537545,17.8558772316,33124025,,,,,,,,,,,18.999994674958035,17.196494276421305,17.117764494230475,,,,,,,,,,,,,17.38064850224204,16.80984317830691,16.996478243792367,,17.41687056165852,#000000,,17.59674515798207,,55.14699558579149,-0.23412608024354142,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9056641275840286,1.021089569276675,False,False,False,False,0.049736290597766485,0.04867822048822519,False,False,False,False,377649415,360491150.4929603,False,False,False,False,40941977.90017897,False,False,False,False
2022-12-09 00:00:00+00:00,16.3686572449,18.8165659187,16.3150803758,18.7519041801,35048007,,,,,,,,,,,18.690162385849966,17.194724823301033,17.119276453119095,,,,,,,,,,,,,17.363016320985906,16.82389327692794,16.9997918137809,,17.365144178994143,#000000,,17.517949201766214,,52.992771649795586,-0.23412608024354142,False,False,False,False,True,3.8449850269246433,0.0,0.0,0.0,0.0,1,0.8806512304258354,1.041410340986629,False,False,False,False,0.12153333884065957,0.08510577966444238,False,False,False,False,342601408,359165984.38237065,False,False,False,False,40505387.46312867,False,False,False,False
2022-12-16 00:00:00+00:00,16.4191929729,17.3143636632,16.1501779468,16.4333189835,21929332,,,,,,,,,,,18.492939258645162,17.174372340090617,17.109970172512522,,,,,,,,,,,,16.62791152763333,17.326958224357522,16.819182273339802,16.99531862086681,,17.220950345349397,#000000,,17.40554533768166,,51.50431007650536,-0.23412608024354142,False,False,False,False,False,3.9573850123408754,0.0,0.0,0.0,0.0,1,0.9567088677662896,1.0485527340268663,False,False,False,False,0.018529647301676055,0.05181771348305922,False,False,False,False,364530740,359563373.6873802,False,False,False,False,39129383.35474877,False,False,False,False
2022-12-23 00:00:00+00:00,17.9034138066,17.9405193274,16.2707708895,16.6139969573,23658345,,,,,,,,,,,18.388062263780565,17.18172640936042,17.115208354992987,,,,,,,,,,,,17.013842172225228,17.32920028631815,16.833145317671026,17.000138649935163,,17.265903350611936,#000000,,17.478207782921093,,51.86700193554294,-0.23412608024354142,False,False,False,False,False,7.168572187392101,0.0,0.0,0.0,0.0,1,0.9666461755411497,0.990252231607452,False,False,False,False,0.06448987197177174,0.05815379272741548,False,False,False,False,388189085,361683796.7475742,False,False,False,False,37983380.513656266,False,False,False,False
2022-12-30 00:00:00+00:00,18.0054539889,18.3765091973,17.3097254731,18.0240067493,12533183,,,,,,,,,,,18.36489152435647,17.195588300447753,17.12341677172404,,,,,,,,,,,,17.204335838430346,17.343931999850323,16.847206234096614,17.006185788387988,,17.29793663675622,#000000,,17.527186915771225,,52.22039645027871,-0.23412608024354142,False,False,False,False,False,7.382984295894598,0.0,0.0,0.0,0.0,1,0.9775562054707341,0.9900820621089504,False,False,False,False,0.1562667661673715,0.10721027944739349,False,False,False,False,400722268,364575535.358865,False,False,False,False,36098180.69782987,False,False,False,False
