date,Open,High,Low,Close,Volume,aVWAP_peak_835,aVWAP_peak_804,aVWAP_peak_788,aVWAP_peak_756,aVWAP_peak_738,aVWAP_peak_720,aVWAP_peak_693,aVWAP_peak_644,aVWAP_peak_600,aVWAP_peak_540,aVWAP_peak_522,aVWAP_peak_433,aVWAP_peak_397,aVWAP_peak_358,aVWAP_peak_257,aVWAP_peak_225,aVWAP_peak_186,aVWAP_peak_132,aVWAP_peak_73,aVWAP_peak_29,aVWAP_valley_877,aVWAP_valley_822,aVWAP_valley_772,aVWAP_valley_737,aVWAP_valley_684,aVWAP_valley_654,aVWAP_valley_636,aVWAP_valley_617,aVWAP_valley_569,aVWAP_valley_539,aVWAP_valley_476,aVWAP_valley_444,aVWAP_valley_414,aVWAP_valley_369,aVWAP_valley_342,aVWAP_valley_301,aVWAP_valley_287,aVWAP_valley_234,aVWAP_valley_210,aVWAP_valley_157,aVWAP_valley_141,aVWAP_valley_120,aVWAP_valley_97,aVWAP_valley_67,aVWAP_OB_bull_737,aVWAP_OB_bull_569,aVWAP_OB_bull_444,aVWAP_OB_bull_301,aVWAP_OB_bear_835,aVWAP_OB_bear_257,aVWAP_OB_bear_186,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 19:00:00+00:00,724.285,725.58,722.29,725.13,41431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.91357091762177,3.8019231476246063,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,112629.0,9666.360717062287,False,False,False,False,48602.2412338953,False,False,False,False
2025-02-12 20:00:00+00:00,725.22,727.05,724.38,725.175,66426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.60912791726872,6.174185298366439,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,179055.0,12292.54117106132,False,False,False,False,48878.57857910623,False,False,False,False
2025-02-13 15:00:00+00:00,722.42,726.48,721.83,725.44,53188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.32428845469241,8.388318783504566,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,232243.0,15702.62580406812,False,False,False,False,48945.391314313885,False,False,False,False
2025-02-13 16:00:00+00:00,725.69,727.21,721.37,722.13,40857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,63.64327558985906,8.388318783504566,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,191386.0,18426.3990474159,False,False,False,False,48819.989898588086,False,False,False,False
2025-02-13 17:00:00+00:00,721.73,722.19,718.77,719.19,28125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.2500695404442,16.162032730683734,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163261.0,20671.896736603252,False,False,False,False,48499.137342020826,False,False,False,False
2025-02-13 18:00:00+00:00,718.965,723.21,718.15,722.87,34136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.72370014856659,15.16681292219431,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,197397.0,23411.820818206303,False,False,False,False,48276.45304214453,False,False,False,False
2025-02-13 19:00:00+00:00,722.8,725.62,722.08,725.3,22675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.54177480081259,15.16681292219431,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,220072.0,26460.815844280623,False,False,False,False,47879.531289553146,False,False,False,False
2025-02-13 20:00:00+00:00,725.315,728.94,724.675,728.47,65107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,61.00566823342122,15.16681292219431,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,285179.0,30471.95048235379,False,False,False,False,48146.62382769961,False,False,False,False
2025-02-14 15:00:00+00:00,730.64,733.33,728.63,733.11,47036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,65.69559449866523,7.163633997469006,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,332215.0,35150.13729658086,False,False,False,False,48129.404853626744,False,False,False,False
2025-02-14 16:00:00+00:00,733.12,738.935,731.84,736.415,64439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.08044068140202,11.506472065169675,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396654.0,40754.848346246275,False,False,False,False,48382.26679388059,False,False,False,False
2025-02-14 17:00:00+00:00,736.33,736.43,733.15,736.185,28438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.69569004027353,14.17627003918021,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,368216.0,45831.76542614943,False,False,False,False,48073.05335521577,False,False,False,False
2025-02-14 18:00:00+00:00,736.3,738.285,735.21,737.43,27256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.92926083082554,16.562171664409718,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,395472.0,51252.54425675177,False,False,False,False,47750.30834195662,False,False,False,False
2025-02-14 19:00:00+00:00,737.4,739.44,736.94,739.125,32114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.05406486663406,18.906670597487633,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,427586.0,57087.17147757732,False,False,False,False,47507.88495681,False,False,False,False
2025-02-14 20:00:00+00:00,738.9,740.795,736.53,736.55,72381.0,,,,,,,,,,,,,,,,,,,,737.9583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9583333333334,#000000,,737.9583333333334,,74.76864256054407,18.906670597487633,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355205.0,61709.15331513426,False,False,False,False,47893.51464740209,False,False,False,False
2025-02-17 15:00:00+00:00,736.55,736.55,736.55,736.55,0.0,,,,,,,,,,,,,,,,,,,,737.9583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9583333333334,#000000,,737.9583333333334,,73.24502768981739,18.906670597487633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355205.0,66259.47651955078,False,False,False,False,47150.97953658965,False,False,False,False
2025-02-17 16:00:00+00:00,736.55,736.55,736.55,736.55,0.0,,,,,,,,,,,,,,,,,,,,737.9583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9583333333334,#000000,,737.9583333333334,,72.22928444266628,18.906670597487633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355205.0,70739.2520773872,False,False,False,False,46419.95659803787,False,False,False,False
2025-02-17 17:00:00+00:00,736.55,736.55,736.55,736.55,0.0,,,,,,,,,,,,,,,,,,,,737.9583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9583333333334,#000000,,737.9583333333334,,71.55212227789887,18.906670597487633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355205.0,75149.573750606,False,False,False,False,45700.26734845588,False,False,False,False
2025-02-17 18:00:00+00:00,736.55,736.55,736.55,736.55,0.0,,,,,,,,,,,,,,,,,,,,737.9583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9583333333334,#000000,,737.9583333333334,,71.1006808347206,18.906670597487633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355205.0,79491.51834361986,False,False,False,False,44991.736071735635,False,False,False,False
2025-02-17 19:00:00+00:00,736.55,736.55,736.55,736.55,0.0,,,,,,,,,,,,,,,,,,,,737.9583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9583333333334,#000000,,737.9583333333334,,70.79971987260176,18.906670597487633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355205.0,83766.14596619939,False,False,False,False,44294.18977604981,False,False,False,False
2025-02-17 20:00:00+00:00,736.55,736.55,736.55,736.55,0.0,,,,,,,,,,,,,,,,,,,,737.9583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.9583333333334,#000000,,737.9583333333334,,70.5990792311892,18.906670597487633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,355205.0,87974.50029230482,False,False,False,False,43607.45815161493,False,False,False,False
2025-02-18 15:00:00+00:00,723.73,724.155,715.25,718.41,105191.0,,,,,,,,,,,,,,,,,,,,726.8886311655741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.8886311655741,#000000,,726.8886311655741,,54.390510580623484,10.513170335790093,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,250014.0,90486.74059785048,False,False,False,False,44562.241746163534,False,False,False,False
2025-02-18 16:00:00+00:00,718.355,721.18,716.53,717.11,39218.0,,,,,,,,,,,,,,,,,,,,725.3300964066608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.3300964066608,#000000,,725.3300964066608,,43.20041335640047,0.8752049014454926,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,210796.0,92352.00043354272,False,False,False,False,44479.3852849827,False,False,False,False
2025-02-18 17:00:00+00:00,717.16,717.87,715.5,716.71,47070.0,,,,,,,,,,,,,,,,,,,,723.7893837641172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7893837641172,#000000,,723.7893837641172,,35.616524402082476,-5.263922473720314,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163726.0,93458.57407023197,False,False,False,False,44519.54985420778,False,False,False,False
2025-02-18 18:00:00+00:00,716.69,717.07,708.85,710.705,70684.0,,,,,,,,,,,,,,,,,,,,721.3424859908811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.3424859908811,#000000,,721.3424859908811,,28.982246725292907,-10.674907097141421,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93042.0,93452.1155575152,False,False,False,False,44925.200244065025,False,False,False,False
2025-02-18 19:00:00+00:00,710.81,711.94,706.51,708.32,61561.0,,,,,,,,,,,,,,,,,,,,719.4123526758477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4123526758477,#000000,,719.4123526758477,,24.068277541169117,-14.728285655799638,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31481.0,92491.3230682514,False,False,False,False,45183.11962012603,False,False,False,False
2025-02-18 20:00:00+00:00,708.34,716.54,706.96,716.195,105170.0,,,,,,,,,,,,,,,,,,,,718.1156138646451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.1156138646451,#000000,,718.1156138646451,,28.176796716994332,-14.728285655799638,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,136651.0,93175.969222232,False,False,False,False,46113.148773302375,False,False,False,False
2025-02-19 15:00:00+00:00,701.52,702.0,695.34,698.135,65340.0,,,,,,,,,,,,,,,,,,,,715.8526509887665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.8526509887665,#000000,,715.8526509887665,,26.064168448946027,-14.728285655799638,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71311.0,92836.97745134469,False,False,False,False,46411.23948999536,False,False,False,False
2025-02-19 16:00:00+00:00,698.135,706.08,697.5,704.79,68106.0,,,,,,,,,,,,,,,,,,,,714.451019550322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.451019550322,#000000,,714.451019550322,,28.360961146126378,-14.728285655799638,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139417.0,93559.1483435719,False,False,False,False,46747.592366119454,False,False,False,False
2025-02-19 17:00:00+00:00,704.845,706.43,702.49,702.6,24130.0,,,,,,,,,,,,,,,,,,,,714.0623976893106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.0623976893106,#000000,,714.0623976893106,,29.34273858439662,-14.728285655799638,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,115287.0,93896.01426072582,False,False,False,False,46396.93201935791,False,False,False,False
2025-02-19 18:00:00+00:00,702.705,703.22,701.41,702.11,33068.0,,,,,,,,,,,,,,,,,,,,713.4977035654944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.4977035654944,#000000,,713.4977035654944,,29.86751207558173,-14.728285655799638,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82219.0,93714.97527993938,False,False,False,False,46190.281910530655,False,False,False,False
2025-02-19 19:00:00+00:00,702.32,705.96,702.04,704.92,28957.0,,,,,,,,,,,,,,,,,,,,713.1285071218905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.1285071218905,#000000,,713.1285071218905,,31.92730816277956,-14.728285655799638,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111176.0,93985.6888414907,False,False,False,False,45923.099245251105,False,False,False,False
2025-02-19 20:00:00+00:00,704.855,705.425,701.09,703.735,38633.0,,,,,,,,,,,,,,,,,,,,712.6345070082557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.6345070082557,#000000,,712.6345070082557,,32.89161413666774,-14.728285655799638,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,72543.0,93653.24405325054,False,False,False,False,45810.07445075108,False,False,False,False
2025-02-20 15:00:00+00:00,698.125,702.445,695.5,696.58,59403.0,,,,,,,,,,,,,,,,,,,,711.5856298458605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5856298458605,#000000,,711.5856298458605,,31.355258207884333,-14.728285655799638,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13140.0,92404.97670358774,False,False,False,False,46020.81748252238,False,False,False,False
2025-02-20 16:00:00+00:00,697.1,699.08,696.02,696.55,38615.0,,,,,,,,,,,,,,,,,,,,710.9385860639568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.9385860639568,#000000,,710.9385860639568,,30.322678945001698,-14.728285655799638,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25475.0,90577.38016554763,False,False,False,False,45905.99860682436,False,False,False,False
2025-02-20 17:00:00+00:00,696.56,697.88,696.2,696.485,33239.0,,,,,,,,,,,,,,,,,,,,710.4130559952521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.4130559952521,#000000,,710.4130559952521,,29.61402091597528,-14.728285655799638,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-58714.0,88262.78512422131,False,False,False,False,45709.61103152476,False,False,False,False
2025-02-20 18:00:00+00:00,696.34,697.13,693.74,695.53,40086.0,,,,,,,,,,,,,,,,,,,,709.7694080655857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.7694080655857,#000000,,709.7694080655857,,28.81871832244752,-14.766261693219207,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98800.0,85362.58690524113,False,False,False,False,45622.42326359414,False,False,False,False
2025-02-20 19:00:00+00:00,695.545,697.51,694.61,696.73,34472.0,,,,,,,,,,,,,,,,,,,,709.2878164257113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.2878164257113,#000000,,709.2878164257113,,29.41188487887777,-14.768842025995063,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64328.0,83041.80261213661,False,False,False,False,45449.54848431361,False,False,False,False
2025-02-20 20:00:00+00:00,696.73,697.42,694.61,694.93,91552.0,,,,,,,,,,,,,,,,,,,,708.1067278248978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.1067278248978,#000000,,708.1067278248978,,29.06803105646624,-15.692359399062433,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-155880.0,79337.58861815001,False,False,False,False,46164.315174479285,False,False,False,False
2025-02-21 15:00:00+00:00,699.415,701.8,691.9,695.035,63930.0,,,,,,,,,,,,,,,,,,,,707.430143063712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.430143063712,#000000,,707.430143063712,,28.951817498622617,-16.377520655320282,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91950.0,76681.96708918644,False,False,False,False,46439.75214851836,False,False,False,False
2025-02-21 16:00:00+00:00,694.98,696.0,690.845,691.81,53009.0,,,,,,,,,,,,,,,,,,,,706.7732904177121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.7732904177121,#000000,,706.7732904177121,,27.52847661373017,-18.209480452550878,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144959.0,73245.6730257882,False,False,False,False,46541.6009524173,False,False,False,False
2025-02-21 17:00:00+00:00,691.86,692.53,687.05,687.44,36295.0,,,,,,,,,,,,,,,,,,,,706.2404135643317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.2404135643317,#000000,,706.2404135643317,,25.127551021847523,-20.80231130649043,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-181254.0,69299.9416610473,False,False,False,False,46382.73892214726,False,False,False,False
